Date,SLB
2010-11-04,53.1090087890625
2010-11-05,53.01091003417969
2010-11-08,52.43636703491211
2010-11-09,51.791770935058594
2010-11-10,52.303253173828125
2010-11-11,52.56248474121094
2010-11-12,51.92490768432617
2010-11-15,52.058021545410156
2010-11-16,51.273284912109375
2010-11-17,52.12810516357422
2010-11-18,52.8988151550293
2010-11-19,53.550418853759766
2010-11-22,53.529380798339844
2010-11-23,52.85676193237305
2010-11-24,54.054847717285156
2010-11-26,53.235111236572266
2010-11-29,54.09931945800781
2010-11-30,54.338157653808594
2010-12-01,56.804264068603516
2010-12-02,56.726985931396484
2010-12-03,58.13214111328125
2010-12-06,58.21648025512695
2010-12-07,56.9096565246582
2010-12-08,56.839393615722656
2010-12-09,57.0782585144043
2010-12-10,57.289039611816406
2010-12-13,57.914337158203125
2010-12-14,57.141517639160156
2010-12-15,56.71293258666992
2010-12-16,57.00096130371094
2010-12-17,57.14851760864258
2010-12-20,57.738712310791016
2010-12-21,57.92137145996094
2010-12-22,58.18134307861328
2010-12-23,57.97755813598633
2010-12-27,57.90733337402344
2010-12-28,57.75977325439453
2010-12-29,58.757442474365234
2010-12-30,58.56775665283203
2010-12-31,58.66611099243164
2011-01-03,58.77152633666992
2011-01-04,57.35226821899414
2011-01-05,58.0267448425293
2011-01-06,56.579429626464844
2011-01-07,57.30309295654297
2011-01-10,56.684818267822266
2011-01-11,57.79491424560547
2011-01-12,59.333553314208984
2011-01-13,59.438961029052734
2011-01-14,61.06196212768555
2011-01-18,60.956573486328125
2011-01-19,60.60527801513672
2011-01-20,59.91670227050781
2011-01-21,58.65207290649414
2011-01-24,59.19306945800781
2011-01-25,58.4904670715332
2011-01-26,61.44131851196289
2011-01-27,60.40853500366211
2011-01-28,60.89331817626953
2011-01-31,62.5233268737793
2011-02-01,62.98000717163086
2011-02-02,62.586551666259766
2011-02-03,62.83244705200195
2011-02-04,62.76223373413086
2011-02-07,63.113502502441406
2011-02-08,62.5725212097168
2011-02-09,62.17204284667969
2011-02-10,63.67558288574219
2011-02-11,63.49291229248047
2011-02-14,64.98649597167969
2011-02-15,65.05699157714844
2011-02-16,66.23355865478516
2011-02-17,66.4872055053711
2011-02-18,66.95923614501953
2011-02-22,65.45858001708984
2011-02-23,65.45149230957031
2011-02-24,63.1617546081543
2011-02-25,65.41629791259766
2011-02-28,65.81785583496094
2011-03-01,64.46514892578125
2011-03-02,64.10585021972656
2011-03-03,65.41629791259766
2011-03-04,64.39471435546875
2011-03-07,63.58448791503906
2011-03-08,63.30267333984375
2011-03-09,62.386775970458984
2011-03-10,59.61091995239258
2011-03-11,60.75929260253906
2011-03-14,60.13930892944336
2011-03-15,59.7447395324707
2011-03-16,58.54706573486328
2011-03-17,61.32997131347656
2011-03-18,60.5408821105957
2011-03-21,63.218109130859375
2011-03-22,62.54175567626953
2011-03-23,62.35155487060547
2011-03-24,62.069740295410156
2011-03-25,61.21725082397461
2011-03-28,63.71131134033203
2011-03-29,66.48013305664062
2011-03-30,65.97990417480469
2011-03-31,65.70513916015625
2011-04-01,66.01516723632812
2011-04-04,65.35994720458984
2011-04-05,65.43037414550781
2011-04-06,64.77518463134766
2011-04-07,64.54969024658203
2011-04-08,64.0072021484375
2011-04-11,62.56290054321289
2011-04-12,60.75929260253906
2011-04-13,60.442264556884766
2011-04-14,60.60431671142578
2011-04-15,61.055198669433594
2011-04-18,59.70951843261719
2011-04-19,60.68179702758789
2011-04-20,61.921791076660156
2011-04-21,63.25337600708008
2011-04-25,62.03452682495117
2011-04-26,63.034942626953125
2011-04-27,62.97154235839844
2011-04-28,62.78133010864258
2011-04-29,63.23223114013672
2011-05-02,61.8513298034668
2011-05-03,60.484527587890625
2011-05-04,59.73773193359375
2011-05-05,58.36386489868164
2011-05-06,58.237064361572266
2011-05-09,58.892250061035156
2011-05-10,59.5263671875
2011-05-11,57.94820022583008
2011-05-12,58.84296417236328
2011-05-13,58.27227020263672
2011-05-16,57.905921936035156
2011-05-17,57.814327239990234
2011-05-18,59.0050048828125
2011-05-19,58.88523483276367
2011-05-20,58.82884216308594
2011-05-23,57.82841491699219
2011-05-24,58.67384719848633
2011-05-25,59.24454116821289
2011-05-26,60.01953125
2011-05-27,59.85700607299805
2011-05-31,60.57069778442383
2011-06-01,58.782958984375
2011-06-02,59.56022262573242
2011-06-03,60.0902099609375
2011-06-06,58.691097259521484
2011-06-07,58.56392288208008
2011-06-08,59.16454315185547
2011-06-09,60.65546798706055
2011-06-10,59.115081787109375
2011-06-13,58.43674087524414
2011-06-14,59.70863342285156
2011-06-15,58.40847396850586
2011-06-16,58.11875915527344
2011-06-17,57.79372024536133
2011-06-20,58.033958435058594
2011-06-21,59.001991271972656
2011-06-22,59.05854797363281
2011-06-23,58.698177337646484
2011-06-24,57.17897415161133
2011-06-27,56.98111343383789
2011-06-28,59.602638244628906
2011-06-29,60.210330963134766
2011-06-30,61.05118942260742
2011-07-01,61.89912796020508
2011-07-05,62.42905807495117
2011-07-06,62.96611022949219
2011-07-07,63.877647399902344
2011-07-08,63.566715240478516
2011-07-11,62.2312126159668
2011-07-12,61.36207962036133
2011-07-13,61.47517395019531
2011-07-14,60.712013244628906
2011-07-15,62.174713134765625
2011-07-18,61.62355422973633
2011-07-19,62.676368713378906
2011-07-20,62.47149658203125
2011-07-21,64.27332305908203
2011-07-22,66.28717041015625
2011-07-25,66.91607666015625
2011-07-26,66.37197875976562
2011-07-27,64.78208923339844
2011-07-28,64.5842514038086
2011-07-29,63.85646438598633
2011-08-01,63.74337387084961
2011-08-02,61.91325759887695
2011-08-03,61.60941696166992
2011-08-04,57.08708572387695
2011-08-05,57.15068054199219
2011-08-08,52.0560188293457
2011-08-09,54.854209899902344
2011-08-10,52.15494155883789
2011-08-11,54.783538818359375
2011-08-12,55.10857009887695
2011-08-15,56.578330993652344
2011-08-16,55.560813903808594
2011-08-17,56.189697265625
2011-08-18,52.57892990112305
2011-08-19,51.667388916015625
2011-08-22,51.22223663330078
2011-08-23,53.794288635253906
2011-08-24,53.864967346191406
2011-08-25,51.66033935546875
2011-08-26,52.88275146484375
2011-08-29,54.585697174072266
2011-08-30,54.81966018676758
2011-08-31,55.37969207763672
2011-09-01,54.23122787475586
2011-09-02,52.756717681884766
2011-09-06,52.68581771850586
2011-09-07,54.436832427978516
2011-09-08,53.50107192993164
2011-09-09,50.89939880371094
2011-09-12,51.31053924560547
2011-09-13,51.133338928222656
2011-09-14,51.700435638427734
2011-09-15,52.61494827270508
2011-09-16,51.63663864135742
2011-09-19,50.162132263183594
2011-09-20,49.120033264160156
2011-09-21,46.18516159057617
2011-09-22,43.399169921875
2011-09-23,43.384986877441406
2011-09-26,44.852439880371094
2011-09-27,44.95875549316406
2011-09-28,42.768253326416016
2011-09-29,43.47714614868164
2011-09-30,42.342899322509766
2011-10-03,40.91799545288086
2011-10-04,41.90337371826172
2011-10-05,43.65437698364258
2011-10-06,45.29194641113281
2011-10-07,44.405826568603516
2011-10-10,46.63885498046875
2011-10-11,47.36903762817383
2011-10-12,47.716400146484375
2011-10-13,47.638423919677734
2011-10-14,50.28971862792969
2011-10-17,47.86526107788086
2011-10-18,49.55955505371094
2011-10-19,48.13465881347656
2011-10-20,48.198455810546875
2011-10-21,47.766029357910156
2011-10-24,49.53828430175781
2011-10-25,48.226810455322266
2011-10-26,49.509925842285156
2011-10-27,53.71373748779297
2011-10-28,53.84843063354492
2011-10-31,52.083248138427734
2011-11-01,50.42441940307617
2011-11-02,51.565757751464844
2011-11-03,53.827178955078125
2011-11-04,53.14661407470703
2011-11-07,53.401817321777344
2011-11-08,54.46517562866211
2011-11-09,51.81386947631836
2011-11-10,52.49443817138672
2011-11-11,54.25960922241211
2011-11-14,53.607398986816406
2011-11-15,53.85552978515625
2011-11-16,53.00484085083008
2011-11-17,50.835594177246094
2011-11-18,50.559112548828125
2011-11-21,49.750953674316406
2011-11-22,48.878997802734375
2011-11-23,47.14219665527344
2011-11-25,47.05002212524414
2011-11-28,49.070404052734375
2011-11-29,50.10914611816406
2011-11-30,53.59538650512695
2011-12-01,53.26811599731445
2011-12-02,53.367713928222656
2011-12-05,54.890254974365234
2011-12-06,54.534549713134766
2011-12-07,53.424617767333984
2011-12-08,51.19060134887695
2011-12-09,52.7558479309082
2011-12-12,51.16926574707031
2011-12-13,50.094940185546875
2011-12-14,47.66880416870117
2011-12-15,47.19211196899414
2011-12-16,47.604774475097656
2011-12-19,46.2956657409668
2011-12-20,48.50123977661133
2011-12-21,48.173954010009766
2011-12-22,48.33048629760742
2011-12-23,49.19136047363281
2011-12-27,48.807159423828125
2011-12-28,47.69727325439453
2011-12-29,47.96052169799805
2011-12-30,48.60084533691406
2012-01-03,49.867252349853516
2012-01-04,49.490177154541016
2012-01-05,48.430084228515625
2012-01-06,48.223751068115234
2012-01-09,48.963680267333984
2012-01-10,50.33684539794922
2012-01-11,49.917076110839844
2012-01-12,49.589778900146484
2012-01-13,48.37316131591797
2012-01-17,48.1241455078125
2012-01-18,50.251468658447266
2012-01-19,51.83805465698242
2012-01-20,52.5068473815918
2012-01-23,52.76298904418945
2012-01-24,53.06890106201172
2012-01-25,54.20726776123047
2012-01-26,54.05784225463867
2012-01-27,54.54166030883789
2012-01-30,54.264183044433594
2012-01-31,53.4815559387207
2012-02-01,54.15745162963867
2012-02-02,55.004093170166016
2012-02-03,55.96461486816406
2012-02-06,56.66184997558594
2012-02-07,56.56226348876953
2012-02-08,55.7867546081543
2012-02-09,55.950374603271484
2012-02-10,54.90451431274414
2012-02-13,55.5163688659668
2012-02-14,55.35274887084961
2012-02-15,55.039676666259766
2012-02-16,55.5377082824707
2012-02-17,55.50557327270508
2012-02-21,56.105342864990234
2012-02-22,57.11920166015625
2012-02-23,56.82646560668945
2012-02-24,57.01210021972656
2012-02-27,56.48374938964844
2012-02-28,56.24811935424805
2012-02-29,55.41276931762695
2012-03-01,55.955413818359375
2012-03-02,55.11289978027344
2012-03-05,54.04191207885742
2012-03-06,52.68533706665039
2012-03-07,53.33506393432617
2012-03-08,54.13471603393555
2012-03-09,54.14902114868164
2012-03-12,52.84954071044922
2012-03-13,53.38505172729492
2012-03-14,52.84954071044922
2012-03-15,53.49211883544922
2012-03-16,54.80589294433594
2012-03-19,55.04864501953125
2012-03-20,54.056182861328125
2012-03-21,52.8423957824707
2012-03-22,51.393009185791016
2012-03-23,52.249786376953125
2012-03-26,51.69288635253906
2012-03-27,49.95073318481445
2012-03-28,49.822227478027344
2012-03-29,49.36526107788086
2012-03-30,49.929317474365234
2012-04-02,49.86506652832031
2012-04-03,49.786529541015625
2012-04-04,49.04397201538086
2012-04-05,48.8511962890625
2012-04-09,48.25859451293945
2012-04-10,48.02296447753906
2012-04-11,48.63701248168945
2012-04-12,50.222049713134766
2012-04-13,48.82263946533203
2012-04-16,48.1515007019043
2012-04-17,49.51520919799805
2012-04-18,49.929317474365234
2012-04-19,49.83651351928711
2012-04-20,51.19307327270508
2012-04-23,50.82893753051758
2012-04-24,51.91421890258789
2012-04-25,53.163700103759766
2012-04-26,53.013771057128906
2012-04-27,52.799564361572266
2012-04-30,52.93521499633789
2012-05-01,53.64208221435547
2012-05-02,52.95664596557617
2012-05-03,51.84281921386719
2012-05-04,49.95073318481445
2012-05-07,50.40769577026367
2012-05-08,50.25775909423828
2012-05-09,49.72225570678711
2012-05-10,49.579463958740234
2012-05-11,49.12253189086914
2012-05-14,48.01583480834961
2012-05-15,46.7806282043457
2012-05-16,46.273681640625
2012-05-17,46.23085403442383
2012-05-18,45.73820495605469
2012-05-21,47.665985107421875
2012-05-22,47.408931732177734
2012-05-23,47.965858459472656
2012-05-24,47.01625442504883
2012-05-25,46.702091217041016
2012-05-29,48.008689880371094
2012-05-30,46.0120735168457
2012-05-31,45.3453254699707
2012-06-01,44.49936294555664
2012-06-04,44.59973907470703
2012-06-05,44.62123489379883
2012-06-06,46.30598449707031
2012-06-07,46.1912956237793
2012-06-08,46.27014923095703
2012-06-11,45.93320846557617
2012-06-12,46.54975128173828
2012-06-13,45.84716796875
2012-06-14,46.87236785888672
2012-06-15,47.64664840698242
2012-06-18,47.704010009765625
2012-06-19,48.14131546020508
2012-06-20,46.98707580566406
2012-06-21,44.85065460205078
2012-06-22,44.13373565673828
2012-06-25,43.05833435058594
2012-06-26,42.77875518798828
2012-06-27,44.06920623779297
2012-06-28,44.965370178222656
2012-06-29,46.53542709350586
2012-07-02,46.556915283203125
2012-07-03,48.27751922607422
2012-07-05,47.388553619384766
2012-07-06,46.72181701660156
2012-07-09,47.18779373168945
2012-07-10,46.578433990478516
2012-07-11,47.073116302490234
2012-07-12,46.879539489746094
2012-07-13,47.83305358886719
2012-07-16,47.53193283081055
2012-07-17,48.60015106201172
2012-07-18,49.29556655883789
2012-07-19,49.20954132080078
2012-07-20,49.70421600341797
2012-07-23,49.86194610595703
2012-07-24,48.70768356323242
2012-07-25,48.929935455322266
2012-07-26,51.12371826171875
2012-07-27,52.30663299560547
2012-07-30,52.005523681640625
2012-07-31,51.08788299560547
2012-08-01,51.388980865478516
2012-08-02,50.77960205078125
2012-08-03,51.89799118041992
2012-08-06,51.9051628112793
2012-08-07,52.77263641357422
2012-08-08,52.80849075317383
2012-08-09,53.28881072998047
2012-08-10,54.02008056640625
2012-08-13,53.91254425048828
2012-08-14,53.38920593261719
2012-08-15,52.95903396606445
2012-08-16,53.75482177734375
2012-08-17,53.61143112182617
2012-08-20,53.29597854614258
2012-08-21,53.30315017700195
2012-08-22,53.6401252746582
2012-08-23,53.18846130371094
2012-08-24,53.4752082824707
2012-08-27,53.66163635253906
2012-08-28,53.32466506958008
2012-08-29,52.500736236572266
2012-08-30,51.52212142944336
2012-08-31,52.08338928222656
2012-09-04,51.3925895690918
2012-09-05,51.270259857177734
2012-09-06,52.14094543457031
2012-09-07,52.65184783935547
2012-09-10,52.30647277832031
2012-09-11,53.00446319580078
2012-09-12,53.479373931884766
2012-09-13,54.45081329345703
2012-09-14,55.8396110534668
2012-09-17,55.50859832763672
2012-09-18,54.85377883911133
2012-09-19,53.76001739501953
2012-09-20,54.134193420410156
2012-09-21,53.98308563232422
2012-09-24,53.43620681762695
2012-09-25,52.30647277832031
2012-09-26,51.84593200683594
2012-09-27,52.70223617553711
2012-09-28,52.04741287231445
2012-10-01,52.2273063659668
2012-10-02,51.99704360961914
2012-10-03,51.22709274291992
2012-10-04,51.57249069213867
2012-10-05,51.44295883178711
2012-10-08,51.529319763183594
2012-10-09,51.61567687988281
2012-10-10,51.1479377746582
2012-10-11,52.112159729003906
2012-10-12,51.94666290283203
2012-10-15,52.356842041015625
2012-10-16,52.90371322631836
2012-10-17,53.64487075805664
2012-10-18,53.82477569580078
2012-10-19,53.249122619628906
2012-10-22,52.64466857910156
2012-10-23,51.2774658203125
2012-10-24,50.4355354309082
2012-10-25,50.90327072143555
2012-10-26,50.4427375793457
2012-10-31,50.032569885253906
2012-11-01,50.478702545166016
2012-11-02,49.48569869995117
2012-11-05,50.33480453491211
2012-11-06,51.198307037353516
2012-11-07,50.46432113647461
2012-11-08,48.766109466552734
2012-11-09,49.19786071777344
2012-11-12,49.27701950073242
2012-11-13,49.70158004760742
2012-11-14,48.80927658081055
2012-11-15,49.76633834838867
2012-11-16,49.089927673339844
2012-11-19,50.867286682128906
2012-11-20,50.385169982910156
2012-11-21,50.52188491821289
2012-11-23,51.21988296508789
2012-11-26,50.680206298828125
2012-11-27,50.27723693847656
2012-11-28,50.89607620239258
2012-11-29,51.00081253051758
2012-11-30,51.73765182495117
2012-12-03,51.304237365722656
2012-12-04,51.44870376586914
2012-12-05,51.52092742919922
2012-12-06,51.650978088378906
2012-12-07,51.88936233520508
2012-12-10,52.01216125488281
2012-12-11,52.44560241699219
2012-12-12,52.58286666870117
2012-12-13,52.416709899902344
2012-12-14,49.77998733520508
2012-12-17,50.336219787597656
2012-12-18,51.54262161254883
2012-12-19,51.04416275024414
2012-12-20,51.36201095581055
2012-12-21,50.34345626831055
2012-12-24,50.047264099121094
2012-12-26,49.917240142822266
2012-12-27,49.967803955078125
2012-12-28,49.093719482421875
2012-12-31,50.06171417236328
2013-01-02,51.57872772216797
2013-01-03,51.23199462890625
2013-01-04,52.01939392089844
2013-01-07,52.16388702392578
2013-01-08,52.380584716796875
2013-01-09,52.156654357910156
2013-01-10,52.9151725769043
2013-01-11,53.276336669921875
2013-01-14,52.56842041015625
2013-01-15,52.43838119506836
2013-01-16,52.89350509643555
2013-01-17,53.001834869384766
2013-01-18,55.262943267822266
2013-01-22,56.34653091430664
2013-01-23,56.469322204589844
2013-01-24,56.36097717285156
2013-01-25,57.43734359741211
2013-01-28,57.27119445800781
2013-01-29,57.75517654418945
2013-01-30,56.77995300292969
2013-01-31,56.382652282714844
2013-02-01,57.574581146240234
2013-02-04,57.393985748291016
2013-02-05,57.906890869140625
2013-02-06,56.87385559082031
2013-02-07,56.34653091430664
2013-02-08,57.11948013305664
2013-02-11,56.29595947265625
2013-02-12,56.729393005371094
2013-02-13,56.8016357421875
2013-02-14,58.91823959350586
2013-02-15,58.03571319580078
2013-02-19,58.0067024230957
2013-02-20,56.94792938232422
2013-02-21,56.15022659301758
2013-02-22,56.41130447387695
2013-02-25,54.98996353149414
2013-02-26,55.35254669189453
2013-02-27,56.49106216430664
2013-02-28,56.4548225402832
2013-03-01,56.30253601074219
2013-03-04,55.475833892822266
2013-03-05,55.80215072631836
2013-03-06,55.95446014404297
2013-03-07,56.43306350708008
2013-03-08,56.53457260131836
2013-03-11,56.404056549072266
2013-03-12,56.15749740600586
2013-03-13,56.1212272644043
2013-03-14,57.107479095458984
2013-03-15,57.57883071899414
2013-03-18,55.359798431396484
2013-03-19,53.648406982421875
2013-03-20,53.510616302490234
2013-03-21,53.256797790527344
2013-03-22,53.93122482299805
2013-03-25,53.561370849609375
2013-03-26,53.96744918823242
2013-03-27,54.460575103759766
2013-03-28,54.30830383300781
2013-04-01,53.67739486694336
2013-04-02,54.25028610229492
2013-04-03,53.67015075683594
2013-04-04,53.61937713623047
2013-04-05,53.916690826416016
2013-04-08,54.35905456542969
2013-04-09,54.69990158081055
2013-04-10,55.83116149902344
2013-04-11,55.93993377685547
2013-04-12,54.8666877746582
2013-04-15,52.13277053833008
2013-04-16,53.14802169799805
2013-04-17,51.46561050415039
2013-04-18,51.48737335205078
2013-04-19,50.7259407043457
2013-04-22,51.6541633605957
2013-04-23,52.16903305053711
2013-04-24,53.060997009277344
2013-04-25,53.256797790527344
2013-04-26,53.184288024902344
2013-04-29,53.684654235839844
2013-04-30,53.97472381591797
2013-05-01,53.510616302490234
2013-05-02,53.84420394897461
2013-05-03,54.91021728515625
2013-05-06,55.22927474975586
2013-05-07,55.75864028930664
2013-05-08,56.26628112792969
2013-05-09,56.019683837890625
2013-05-10,55.70787811279297
2013-05-13,55.867431640625
2013-05-14,55.73688888549805
2013-05-15,54.88118362426758
2013-05-16,54.5838737487793
2013-05-17,54.92469024658203
2013-05-20,56.14299392700195
2013-05-21,55.89643096923828
2013-05-22,54.80864334106445
2013-05-23,54.663631439208984
2013-05-24,54.14149856567383
2013-05-28,54.67815399169922
2013-05-29,54.37356185913086
2013-05-30,54.25028610229492
2013-05-31,52.95947265625
2013-06-03,53.347660064697266
2013-06-04,53.05634307861328
2013-06-05,52.568382263183594
2013-06-06,53.38408279418945
2013-06-07,53.842891693115234
2013-06-10,53.38408279418945
2013-06-11,52.02943801879883
2013-06-12,51.67255401611328
2013-06-13,52.77231979370117
2013-06-14,52.145957946777344
2013-06-17,53.2384147644043
2013-06-18,54.010406494140625
2013-06-19,53.45691680908203
2013-06-20,52.539249420166016
2013-06-21,53.041778564453125
2013-06-24,51.883766174316406
2013-06-25,52.50284957885742
2013-06-26,52.29892349243164
2013-06-27,52.38631057739258
2013-06-28,52.189674377441406
2013-07-01,53.005367279052734
2013-07-02,52.88154220581055
2013-07-03,53.172874450683594
2013-07-05,53.959415435791016
2013-07-08,54.46923065185547
2013-07-09,55.743736267089844
2013-07-10,55.481563568115234
2013-07-11,55.80929183959961
2013-07-12,55.96225357055664
2013-07-15,56.09330368041992
2013-07-16,55.72917175292969
2013-07-17,56.52302169799805
2013-07-18,57.156646728515625
2013-07-19,60.25918960571289
2013-07-22,61.03845977783203
2013-07-23,60.863685607910156
2013-07-24,60.33928680419922
2013-07-25,60.13538360595703
2013-07-26,59.654701232910156
2013-07-29,59.101192474365234
2013-07-30,59.30511474609375
2013-07-31,59.23228073120117
2013-08-01,60.849098205566406
2013-08-02,60.36844253540039
2013-08-05,60.36844253540039
2013-08-06,59.8804817199707
2013-08-07,59.028350830078125
2013-08-08,59.15943908691406
2013-08-09,58.62053298950195
2013-08-12,58.44573211669922
2013-08-13,59.8804817199707
2013-08-14,59.83678436279297
2013-08-15,59.71293258666992
2013-08-16,59.66197967529297
2013-08-19,58.562252044677734
2013-08-20,58.71520233154297
2013-08-21,58.300071716308594
2013-08-22,59.873165130615234
2013-08-23,59.47990036010742
2013-08-26,59.64741134643555
2013-08-27,59.11576461791992
2013-08-28,60.21548080444336
2013-08-29,59.428924560546875
2013-08-30,59.17522430419922
2013-09-03,60.25726318359375
2013-09-04,60.57893371582031
2013-09-05,61.57326126098633
2013-09-06,62.24586486816406
2013-09-09,63.20358657836914
2013-09-10,63.5325927734375
2013-09-11,63.64225769042969
2013-09-12,63.29864501953125
2013-09-13,63.4009895324707
2013-09-16,63.605709075927734
