Date,EQIX
2010-11-05,62.63554763793945
2010-11-08,63.876686096191406
2010-11-09,62.7408447265625
2010-11-10,63.132015228271484
2010-11-11,64.53109741210938
2010-11-12,63.01918029785156
2010-11-15,62.575355529785156
2010-11-16,61.055931091308594
2010-11-17,61.213897705078125
2010-11-18,61.54484176635742
2010-11-19,61.9886589050293
2010-11-22,62.07138442993164
2010-11-23,60.82274627685547
2010-11-24,60.41658020019531
2010-11-26,60.14576721191406
2010-11-29,59.67189025878906
2010-11-30,58.3705940246582
2010-12-01,59.8749885559082
2010-12-02,61.31919479370117
2010-12-03,62.124046325683594
2010-12-06,63.10942077636719
2010-12-07,63.4178352355957
2010-12-08,62.989105224609375
2010-12-09,62.72581481933594
2010-12-10,63.80897903442383
2010-12-13,63.733760833740234
2010-12-14,63.42533874511719
2010-12-15,62.61297607421875
2010-12-16,62.83111572265625
2010-12-17,61.1386833190918
2010-12-20,61.51476287841797
2010-12-21,61.25150680541992
2010-12-22,60.66477584838867
2010-12-23,60.852848052978516
2010-12-27,60.958152770996094
2010-12-28,60.12321853637695
2010-12-29,61.078487396240234
2010-12-30,61.57495880126953
2010-12-31,61.12364959716797
2011-01-03,62.77845001220703
2011-01-04,61.94352340698242
2011-01-05,62.312110900878906
2011-01-06,61.68025588989258
2011-01-07,61.80812454223633
2011-01-10,64.5987777709961
2011-01-11,65.52400207519531
2011-01-12,65.8098373413086
2011-01-13,65.47886657714844
2011-01-14,65.97532653808594
2011-01-18,66.75760650634766
2011-01-19,65.06513214111328
2011-01-20,64.03462982177734
2011-01-21,64.02711486816406
2011-01-24,66.79520416259766
2011-01-25,66.1483383178711
2011-01-26,65.85497283935547
2011-01-27,65.95272064208984
2011-01-28,66.81024932861328
2011-01-31,66.5093765258789
2011-02-01,67.22396850585938
2011-02-02,68.02881622314453
2011-02-03,68.29206085205078
2011-02-04,68.84869384765625
2011-02-07,69.52568817138672
2011-02-08,67.93855285644531
2011-02-09,66.67486572265625
2011-02-10,69.43541717529297
2011-02-11,68.63056945800781
2011-02-14,68.02881622314453
2011-02-15,68.8035659790039
2011-02-16,68.77347564697266
2011-02-17,68.3221664428711
2011-02-18,68.44253540039062
2011-02-22,66.49430847167969
2011-02-23,65.02001190185547
2011-02-24,64.9072036743164
2011-02-25,65.8098373413086
2011-02-28,65.02001190185547
2011-03-01,64.09481048583984
2011-03-02,63.39524841308594
2011-03-03,64.07975769042969
2011-03-04,63.42533874511719
2011-03-07,63.132015228271484
2011-03-08,63.726234436035156
2011-03-09,64.13995361328125
2011-03-10,63.876686096191406
2011-03-11,63.726234436035156
2011-03-14,63.56076431274414
2011-03-15,63.305030822753906
2011-03-16,62.93644332885742
2011-03-17,63.42533874511719
2011-03-18,63.951904296875
2011-03-21,64.04969024658203
2011-03-22,63.86915969848633
2011-03-23,64.17005920410156
2011-03-24,64.73421478271484
2011-03-25,65.24568939208984
2011-03-28,65.74214172363281
2011-03-29,65.52400207519531
2011-03-30,68.43499755859375
2011-03-31,68.52526092529297
2011-04-01,69.47300720214844
2011-04-04,69.79647064208984
2011-04-05,69.30000305175781
2011-04-06,69.57081604003906
2011-04-07,69.7513656616211
2011-04-08,70.1500015258789
2011-04-11,69.74382781982422
2011-04-12,68.76595306396484
2011-04-13,68.89382934570312
2011-04-14,69.20223236083984
2011-04-15,69.37525177001953
2011-04-18,69.38275909423828
2011-04-19,69.31507873535156
2011-04-20,70.7668228149414
2011-04-21,70.28541564941406
2011-04-25,70.43583679199219
2011-04-26,70.54866790771484
2011-04-27,72.66233825683594
2011-04-28,74.5578842163086
2011-04-29,75.71629333496094
2011-05-02,74.27957153320312
2011-05-03,73.7906494140625
2011-05-04,73.27914428710938
2011-05-05,74.61054229736328
2011-05-06,75.09947204589844
2011-05-09,75.58085632324219
2011-05-10,76.27290344238281
2011-05-11,76.06227111816406
2011-05-12,76.11492156982422
2011-05-13,75.52819061279297
2011-05-16,74.63311004638672
2011-05-17,74.5804443359375
2011-05-18,74.93399810791016
2011-05-19,75.5508041381836
2011-05-20,75.79147338867188
2011-05-23,74.09902954101562
2011-05-24,74.49020385742188
2011-05-25,74.51276397705078
2011-05-26,74.99417114257812
2011-05-27,75.67867279052734
2011-05-31,76.27290344238281
2011-06-01,74.89637756347656
2011-06-02,75.71629333496094
2011-06-03,74.287109375
2011-06-06,73.05350494384766
2011-06-07,73.59507751464844
2011-06-08,73.06100463867188
2011-06-09,73.60260772705078
2011-06-10,72.64732360839844
2011-06-13,72.39157104492188
2011-06-14,74.15171813964844
2011-06-15,72.27875518798828
2011-06-16,71.79731750488281
2011-06-17,72.08314514160156
2011-06-20,72.57958984375
2011-06-21,74.94902801513672
2011-06-22,75.00920867919922
2011-06-23,75.02423858642578
2011-06-24,74.4074478149414
2011-06-27,74.35479736328125
2011-06-28,75.02423858642578
2011-06-29,75.71629333496094
2011-06-30,75.98706817626953
2011-07-01,76.64898681640625
2011-07-05,76.94989013671875
2011-07-06,77.6945571899414
2011-07-07,77.59674072265625
2011-07-08,78.68744659423828
2011-07-11,76.47599792480469
2011-07-12,76.21273040771484
2011-07-13,76.16007995605469
2011-07-14,73.9110107421875
2011-07-15,74.52029418945312
2011-07-18,73.91850280761719
2011-07-19,75.746337890625
2011-07-20,75.96446990966797
2011-07-21,75.85920715332031
2011-07-22,76.4007797241211
2011-07-25,74.9415054321289
2011-07-26,75.24989318847656
2011-07-27,73.17384338378906
2011-07-28,79.6352310180664
2011-07-29,78.5821533203125
2011-08-01,78.45429992675781
2011-08-02,74.68574523925781
2011-08-03,75.30256652832031
2011-08-04,70.8270034790039
2011-08-05,69.31507873535156
2011-08-08,62.996620178222656
2011-08-09,67.80314636230469
2011-08-10,65.5089340209961
2011-08-11,68.45756530761719
2011-08-12,68.21685028076172
2011-08-15,70.0296859741211
2011-08-16,68.5177230834961
2011-08-17,69.20223236083984
2011-08-18,63.538211822509766
2011-08-19,62.07138442993164
2011-08-22,61.70283889770508
2011-08-23,66.23856353759766
2011-08-24,66.09567260742188
2011-08-25,63.98196792602539
2011-08-26,66.78767395019531
2011-08-29,69.42037963867188
2011-08-30,71.34599304199219
2011-08-31,70.73673248291016
2011-09-01,69.64605712890625
2011-09-02,68.3673095703125
2011-09-06,67.74298095703125
2011-09-07,69.57081604003906
2011-09-08,68.35977172851562
2011-09-09,65.93769836425781
2011-09-12,68.17925262451172
2011-09-13,69.57833862304688
2011-09-14,69.83407592773438
2011-09-15,71.78980255126953
2011-09-16,72.28626251220703
2011-09-19,71.60173797607422
2011-09-20,71.2557373046875
2011-09-21,70.99247741699219
2011-09-22,69.43541717529297
2011-09-23,67.67526245117188
2011-09-26,68.04386901855469
2011-09-27,69.36772918701172
2011-09-28,66.47177124023438
2011-09-29,66.00540161132812
2011-09-30,66.81775665283203
2011-10-03,63.38774490356445
2011-10-04,66.79520416259766
2011-10-05,68.81107330322266
2011-10-06,68.84869384765625
2011-10-07,68.51021575927734
2011-10-10,70.78939819335938
2011-10-11,70.83448028564453
2011-10-12,71.36103057861328
2011-10-13,71.8725357055664
2011-10-14,72.98580169677734
2011-10-17,71.45883178710938
2011-10-18,71.90262603759766
2011-10-19,71.17301177978516
2011-10-20,70.81193542480469
2011-10-21,71.62430572509766
2011-10-24,73.97119140625
2011-10-25,72.7751693725586
2011-10-26,73.29422760009766
2011-10-27,76.37071990966797
2011-10-28,74.49020385742188
2011-10-31,72.21853637695312
2011-11-01,69.96194458007812
2011-11-02,70.2252197265625
2011-11-03,71.45883178710938
2011-11-04,71.5265121459961
2011-11-07,71.97032165527344
2011-11-08,73.88844299316406
2011-11-09,69.8867416381836
2011-11-10,68.98409271240234
2011-11-11,74.51276397705078
2011-11-14,73.43711853027344
2011-11-15,74.78353881835938
2011-11-16,74.08401489257812
2011-11-17,75.04679870605469
2011-11-18,74.96408081054688
2011-11-21,73.78311157226562
2011-11-22,74.5278091430664
2011-11-23,72.4065933227539
2011-11-25,72.20352172851562
2011-11-28,73.70789337158203
2011-11-29,72.96322631835938
2011-11-30,75.23484802246094
2011-12-01,76.71670532226562
2011-12-02,76.59635162353516
2011-12-05,77.91270446777344
2011-12-06,77.08529663085938
2011-12-07,76.64148712158203
2011-12-08,75.9043197631836
2011-12-09,78.3865737915039
2011-12-12,76.934814453125
2011-12-13,76.37071990966797
2011-12-14,74.00877380371094
2011-12-15,73.76807403564453
2011-12-16,74.39993286132812
2011-12-19,74.8362045288086
2011-12-20,77.04767608642578
2011-12-21,74.70833587646484
2011-12-22,76.58129119873047
2011-12-23,77.1379165649414
2011-12-27,77.22067260742188
2011-12-28,75.91936492919922
2011-12-29,76.32554626464844
2011-12-30,76.27290344238281
2012-01-03,76.15254211425781
2012-01-04,75.89678955078125
2012-01-05,78.79276275634766
2012-01-06,78.920654296875
2012-01-09,81.0493392944336
2012-01-10,83.05770874023438
2012-01-11,83.85504913330078
2012-01-12,84.68246459960938
2012-01-13,84.66743469238281
2012-01-17,85.35945129394531
2012-01-18,84.96078491210938
2012-01-19,85.44971466064453
2012-01-20,87.34526062011719
2012-01-23,86.51029968261719
2012-01-24,87.23995971679688
2012-01-25,88.66913604736328
2012-01-26,90.11334991455078
2012-01-27,91.03852081298828
2012-01-30,89.8124771118164
2012-01-31,90.23370361328125
2012-02-01,91.45225524902344
2012-02-02,92.06907653808594
2012-02-03,93.41549682617188
2012-02-06,93.19734954833984
2012-02-07,97.03358459472656
2012-02-08,97.74065399169922
2012-02-09,98.50035095214844
2012-02-10,96.64244079589844
2012-02-13,97.37957000732422
2012-02-14,96.98845672607422
2012-02-15,95.84510803222656
2012-02-16,100.69676971435547
2012-02-17,101.2458724975586
2012-02-21,101.36622619628906
2012-02-22,101.41136932373047
2012-02-23,102.71268463134766
2012-02-24,104.39759063720703
2012-02-27,104.773681640625
2012-02-28,104.59318542480469
2012-02-29,105.44314575195312
2012-03-01,107.01525115966797
2012-03-02,104.43518829345703
2012-03-05,103.4046859741211
2012-03-06,101.32861328125
2012-03-07,103.0511703491211
2012-03-08,104.84136199951172
2012-03-09,104.08920288085938
2012-03-12,104.5555419921875
2012-03-13,105.7816162109375
2012-03-14,106.60906219482422
2012-03-15,106.42855834960938
2012-03-16,106.63159942626953
2012-03-19,105.77409362792969
2012-03-20,105.9019775390625
2012-03-21,109.8585433959961
2012-03-22,109.8811264038086
2012-03-23,110.78376007080078
2012-03-26,114.0107192993164
2012-03-27,114.22885131835938
2012-03-28,117.38053894042969
2012-03-29,116.43280792236328
2012-03-30,118.4336166381836
2012-04-02,119.33621978759766
2012-04-03,120.2764663696289
2012-04-04,117.71904754638672
2012-04-05,118.20793914794922
2012-04-09,117.26769256591797
2012-04-10,112.82219696044922
2012-04-11,114.71774291992188
2012-04-12,117.37300109863281
2012-04-13,117.04955291748047
2012-04-16,115.83097076416016
2012-04-17,118.70442199707031
2012-04-18,118.62918853759766
2012-04-19,117.90711975097656
2012-04-20,114.70268249511719
2012-04-23,113.83766174316406
2012-04-24,111.09966278076172
2012-04-25,112.43109130859375
2012-04-26,127.33211517333984
2012-04-27,127.25690460205078
2012-04-30,123.51094818115234
2012-05-01,122.69105529785156
2012-05-02,122.72111511230469
2012-05-03,120.30657958984375
2012-05-04,119.55435943603516
2012-05-07,118.35087585449219
2012-05-08,118.44115447998047
2012-05-09,119.59199523925781
2012-05-10,120.0733871459961
2012-05-11,121.90122985839844
2012-05-14,119.44152069091797
2012-05-15,122.6534423828125
2012-05-16,120.64507293701172
2012-05-17,115.11643981933594
2012-05-18,111.18244171142578
2012-05-21,118.16282653808594
2012-05-22,116.9442367553711
2012-05-23,120.69770050048828
2012-05-24,118.82479095458984
2012-05-25,118.78709411621094
2012-05-29,125.85781860351562
2012-05-30,122.2547607421875
2012-05-31,122.69105529785156
2012-06-01,116.78628540039062
2012-06-04,118.71942901611328
2012-06-05,119.13317108154297
2012-06-06,123.48836517333984
2012-06-07,121.62290954589844
2012-06-08,125.63965606689453
2012-06-11,124.64674377441406
2012-06-12,127.17413330078125
2012-06-13,125.21845245361328
2012-06-14,127.67058563232422
2012-06-15,132.01828002929688
2012-06-18,131.71743774414062
2012-06-19,127.783447265625
2012-06-20,129.31790161132812
2012-06-21,126.18126678466797
2012-06-22,125.35383605957031
2012-06-25,124.90251159667969
2012-06-26,128.43785095214844
2012-06-27,128.54318237304688
2012-06-28,126.56488800048828
2012-06-29,132.1235809326172
2012-07-02,132.78553771972656
2012-07-03,133.42494201660156
2012-07-05,133.15414428710938
2012-07-06,131.1156768798828
2012-07-09,128.09938049316406
2012-07-10,126.10602569580078
2012-07-11,125.80513000488281
2012-07-12,126.32417297363281
2012-07-13,127.580322265625
2012-07-16,128.0391845703125
2012-07-17,128.71615600585938
2012-07-18,124.97021484375
2012-07-19,124.88745880126953
2012-07-20,126.30916595458984
2012-07-23,122.21719360351562
2012-07-24,121.65299224853516
2012-07-25,121.38220977783203
2012-07-26,136.82485961914062
2012-07-27,140.48052978515625
2012-07-30,136.58412170410156
2012-07-31,134.0266876220703
2012-08-01,131.7248992919922
2012-08-02,132.68772888183594
2012-08-03,134.80892944335938
2012-08-06,134.2297821044922
2012-08-07,134.8842010498047
2012-08-08,135.77932739257812
2012-08-09,136.99783325195312
2012-08-10,137.26869201660156
2012-08-13,136.5615692138672
2012-08-14,135.74166870117188
2012-08-15,138.61514282226562
2012-08-16,139.3146209716797
2012-08-17,141.88717651367188
2012-08-20,143.66986083984375
2012-08-21,143.72254943847656
2012-08-22,144.9410858154297
2012-08-23,145.09909057617188
2012-08-24,145.55787658691406
2012-08-27,147.53614807128906
2012-08-28,148.98040771484375
2012-08-29,150.26661682128906
2012-08-30,147.77688598632812
2012-08-31,148.6719970703125
2012-09-04,149.21356201171875
2012-09-05,148.7020721435547
2012-09-06,151.7710418701172
2012-09-07,148.5365753173828
2012-09-10,146.24237060546875
2012-09-11,142.2256317138672
2012-09-12,140.32261657714844
2012-09-13,150.8157196044922
2012-09-14,146.88925170898438
2012-09-17,146.29502868652344
2012-09-18,148.89759826660156
2012-09-19,148.8524932861328
2012-09-20,146.84414672851562
2012-09-21,150.04847717285156
2012-09-24,150.4772491455078
2012-09-25,148.78480529785156
2012-09-26,150.09359741210938
2012-09-27,153.74935913085938
2012-09-28,154.99041748046875
2012-10-01,152.8692169189453
2012-10-02,151.5980224609375
2012-10-03,151.70333862304688
2012-10-04,152.16969299316406
2012-10-05,150.26661682128906
2012-10-08,151.14674377441406
2012-10-09,148.98788452148438
2012-10-10,144.015869140625
2012-10-11,141.91722106933594
2012-10-12,143.0605926513672
2012-10-15,144.12123107910156
2012-10-16,145.09909057617188
2012-10-17,144.21145629882812
2012-10-18,140.1120147705078
2012-10-19,137.5319061279297
2012-10-22,138.31423950195312
2012-10-23,139.74334716796875
2012-10-24,139.24696350097656
2012-10-25,138.25404357910156
2012-10-26,136.77215576171875
2012-10-31,135.83944702148438
2012-11-01,138.08853149414062
2012-11-02,142.91766357421875
2012-11-05,137.80267333984375
2012-11-06,136.15542602539062
2012-11-07,131.95065307617188
2012-11-08,130.05506896972656
2012-11-09,131.86032104492188
2012-11-12,132.28909301757812
2012-11-13,132.23643493652344
2012-11-14,130.641845703125
2012-11-15,131.7625732421875
2012-11-16,134.56076049804688
2012-11-19,137.57701110839844
2012-11-20,138.8257293701172
2012-11-21,139.18675231933594
2012-11-23,140.48052978515625
2012-11-26,139.51773071289062
2012-11-27,137.41909790039062
2012-11-28,137.6448211669922
2012-11-29,139.73582458496094
2012-11-30,139.7283477783203
2012-12-03,138.94601440429688
2012-12-04,137.6372528076172
2012-12-05,136.1252899169922
2012-12-06,140.55575561523438
2012-12-07,142.68447875976562
2012-12-10,145.98660278320312
2012-12-11,149.1308135986328
2012-12-12,149.00294494628906
2012-12-13,148.56666564941406
2012-12-14,149.35647583007812
2012-12-17,151.54542541503906
2012-12-18,152.8692169189453
2012-12-19,152.30508422851562
2012-12-20,153.44091796875
2012-12-21,152.3652801513672
2012-12-24,152.5684051513672
2012-12-26,151.71841430664062
2012-12-27,153.6138916015625
2012-12-28,152.8692169189453
2012-12-31,155.1032257080078
2013-01-02,161.73011779785156
2013-01-03,159.54873657226562
2013-01-04,161.918212890625
2013-01-07,164.56593322753906
2013-01-08,161.880615234375
2013-01-09,163.8588409423828
2013-01-10,163.81373596191406
2013-01-11,163.76864624023438
2013-01-14,162.50491333007812
2013-01-15,163.06903076171875
2013-01-16,162.82835388183594
2013-01-17,164.35531616210938
2013-01-18,165.45350646972656
2013-01-22,167.22116088867188
2013-01-23,166.70970153808594
2013-01-24,166.98045349121094
2013-01-25,169.43263244628906
2013-01-28,167.5070343017578
2013-01-29,162.81329345703125
2013-01-30,161.25624084472656
2013-01-31,162.04603576660156
2013-02-01,163.88897705078125
2013-02-04,161.52703857421875
2013-02-05,164.3778533935547
2013-02-06,163.94161987304688
2013-02-07,161.03057861328125
2013-02-08,165.2655029296875
2013-02-11,164.0017852783203
2013-02-12,161.36912536621094
2013-02-13,160.23324584960938
2013-02-14,169.99679565429688
2013-02-15,168.89105224609375
2013-02-19,166.29598999023438
2013-02-20,162.18899536132812
2013-02-21,160.97793579101562
2013-02-22,161.1283721923828
2013-02-25,158.08950805664062
2013-02-26,160.28590393066406
2013-02-27,159.97000122070312
2013-02-28,159.12754821777344
2013-03-01,160.17308044433594
2013-03-04,160.25587463378906
2013-03-05,163.5278778076172
2013-03-06,163.65577697753906
2013-03-07,162.52748107910156
2013-03-08,163.28713989257812
2013-03-11,163.5504608154297
2013-03-12,162.36952209472656
2013-03-13,161.95578002929688
2013-03-14,161.76022338867188
2013-03-15,158.08950805664062
2013-03-18,155.18600463867188
2013-03-19,155.6824951171875
2013-03-20,158.61607360839844
2013-03-21,158.56336975097656
2013-03-22,159.2704620361328
2013-03-25,157.9917449951172
2013-03-26,159.40585327148438
2013-03-27,160.6018524169922
2013-03-28,162.7080078125
2013-04-01,161.66993713378906
2013-04-02,160.21067810058594
2013-04-03,156.71298217773438
2013-04-04,158.51071166992188
2013-04-05,160.9929962158203
2013-04-08,161.57223510742188
2013-04-09,158.8642578125
2013-04-10,164.74647521972656
2013-04-11,166.7548065185547
2013-04-12,163.59556579589844
2013-04-15,157.68333435058594
2013-04-16,161.60984802246094
2013-04-17,160.052734375
2013-04-18,157.329833984375
2013-04-19,158.074462890625
2013-04-22,160.6996307373047
2013-04-23,165.03981018066406
2013-04-24,162.76068115234375
2013-04-25,160.6018524169922
2013-04-26,159.0823974609375
2013-04-29,158.69122314453125
2013-04-30,161.04562377929688
2013-05-01,162.5124053955078
2013-05-02,161.6398468017578
2013-05-03,161.3465576171875
2013-05-06,161.76776123046875
2013-05-07,163.67831420898438
2013-05-08,169.18443298339844
2013-05-09,166.89022827148438
2013-05-10,168.28936767578125
2013-05-13,169.95916748046875
2013-05-14,172.26844787597656
2013-05-15,172.75735473632812
2013-05-16,171.44854736328125
2013-05-17,170.97462463378906
2013-05-20,168.4021759033203
2013-05-21,168.6428680419922
2013-05-22,164.13719177246094
2013-05-23,161.95578002929688
2013-05-24,161.03057861328125
2013-05-28,158.03688049316406
2013-05-29,154.0877685546875
2013-05-30,152.95953369140625
2013-05-31,152.4254608154297
2013-06-03,151.500244140625
2013-06-04,148.95782470703125
2013-06-05,150.40200805664062
2013-06-06,153.3506622314453
2013-06-07,144.8507843017578
2013-06-10,149.69497680664062
2013-06-11,147.78443908691406
2013-06-12,141.96238708496094
2013-06-13,144.0233612060547
2013-06-14,143.75262451171875
2013-06-17,145.25697326660156
2013-06-18,143.9181365966797
2013-06-19,139.34471130371094
2013-06-20,133.5528106689453
2013-06-21,133.94400024414062
2013-06-24,132.48468017578125
2013-06-25,134.30499267578125
2013-06-26,137.5394744873047
2013-06-27,140.6009063720703
2013-06-28,138.94601440429688
2013-07-01,140.9770050048828
2013-07-02,139.51019287109375
2013-07-03,138.6075439453125
2013-07-05,139.66065979003906
2013-07-08,139.56285095214844
2013-07-09,140.6610565185547
2013-07-10,143.5494842529297
2013-07-11,150.07106018066406
2013-07-12,152.68121337890625
2013-07-15,150.9210662841797
2013-07-16,150.552490234375
2013-07-17,152.32015991210938
2013-07-18,150.78564453125
2013-07-19,148.94273376464844
2013-07-22,146.08441162109375
2013-07-23,145.91893005371094
2013-07-24,144.14370727539062
2013-07-25,138.75802612304688
2013-07-26,138.21640014648438
2013-07-29,135.4708709716797
2013-07-30,135.54617309570312
2013-07-31,134.90679931640625
2013-08-01,133.2218017578125
2013-08-02,133.3121337890625
2013-08-05,134.5908203125
2013-08-06,133.26690673828125
2013-08-07,135.62887573242188
2013-08-08,136.35850524902344
2013-08-09,136.28326416015625
2013-08-12,134.4554443359375
2013-08-13,131.82275390625
2013-08-14,129.26531982421875
2013-08-15,124.78213500976562
2013-08-16,126.20384979248047
2013-08-19,124.85739135742188
2013-08-20,126.50473022460938
2013-08-21,125.240966796875
2013-08-22,125.83525085449219
2013-08-23,127.8812255859375
2013-08-26,127.47504425048828
2013-08-27,128.04676818847656
2013-08-28,129.00196838378906
2013-08-29,132.28155517578125
2013-08-30,130.68692016601562
2013-09-03,133.08639526367188
2013-09-04,132.65016174316406
2013-09-05,132.88336181640625
2013-09-06,129.957275390625
2013-09-09,133.3346405029297
2013-09-10,133.3121337890625
2013-09-11,134.80892944335938
2013-09-12,133.74087524414062
2013-09-13,133.17674255371094
2013-09-16,130.7019500732422
2013-09-17,131.58956909179688
2013-09-18,134.82403564453125
