Date,STX
2010-11-04,7.772374153137207
2010-11-05,7.980746269226074
2010-11-08,7.845302581787109
2010-11-09,7.626511573791504
2010-11-10,7.511905193328857
2010-11-11,7.511905193328857
2010-11-12,7.339996337890625
2010-11-15,7.319155693054199
2010-11-16,7.214971542358398
2010-11-17,7.261851787567139
2010-11-18,7.407717227935791
2010-11-19,7.777583599090576
2010-11-22,7.470228672027588
2010-11-23,7.1941328048706055
2010-11-24,7.3295769691467285
2010-11-26,7.2358078956604
2010-11-29,7.220178604125977
2010-11-30,6.9857587814331055
2010-12-01,7.251434326171875
2010-12-02,7.569205284118652
2010-12-03,7.803630352020264
2010-12-06,7.735907077789307
2010-12-07,7.897397041320801
2010-12-08,7.850510597229004
2010-12-09,7.886976718902588
2010-12-10,7.949492931365967
2010-12-13,7.819258213043213
2010-12-14,7.662975311279297
2010-12-15,7.558788299560547
2010-12-16,7.600461006164551
2010-12-17,7.6577653884887695
2010-12-20,7.652554512023926
2010-12-21,7.689023017883301
2010-12-22,7.735907077789307
2010-12-23,7.709862232208252
2010-12-27,7.829672336578369
2010-12-28,7.933864593505859
2010-12-29,7.850510597229004
2010-12-30,7.8140459060668945
2010-12-31,7.829672336578369
2011-01-03,7.798419952392578
2011-01-04,7.699440956115723
2011-01-05,7.6577653884887695
2011-01-06,7.683815002441406
2011-01-07,7.537953853607178
2011-01-10,7.45980978012085
2011-01-11,7.355625152587891
2011-01-12,7.397296905517578
2011-01-13,7.334784030914307
2011-01-14,7.428555011749268
2011-01-18,7.595254421234131
2011-01-19,7.360833644866943
2011-01-20,6.933664321899414
2011-01-21,6.918036460876465
2011-01-24,7.043064117431641
2011-01-25,7.032643795013428
2011-01-26,7.13162088394165
2011-01-27,7.293112277984619
2011-01-28,7.188923358917236
2011-01-31,7.293112277984619
2011-02-01,7.267065525054932
2011-02-02,7.428555011749268
2011-02-03,7.412925720214844
2011-02-04,7.465020656585693
2011-02-07,7.491069316864014
2011-02-08,7.52232551574707
2011-02-09,7.511905193328857
2011-02-10,7.496274948120117
2011-02-11,7.496274948120117
2011-02-14,7.444181442260742
2011-02-15,7.407717227935791
2011-02-16,7.230595111846924
2011-02-17,7.220178604125977
2011-02-18,7.147249698638916
2011-02-22,6.902406692504883
2011-02-23,6.626313209533691
2011-02-24,6.636731147766113
2011-02-25,6.683616638183594
2011-02-28,6.615894317626953
2011-03-01,6.402308940887451
2011-03-02,6.5273356437683105
2011-03-03,6.589845657348633
2011-03-04,6.4804487228393555
2011-03-07,7.063897132873535
2011-03-08,7.267065525054932
2011-03-09,7.13162088394165
2011-03-10,7.022225856781006
2011-03-11,7.053483009338379
2011-03-14,6.850314140319824
2011-03-15,6.777384281158447
2011-03-16,6.69924259185791
2011-03-17,6.891989231109619
2011-03-18,6.871152877807617
2011-03-21,7.032643795013428
2011-03-22,7.011805534362793
2011-03-23,7.0899457931518555
2011-03-24,7.392086505889893
2011-03-25,7.511905193328857
2011-03-28,7.4546003341674805
2011-03-29,7.438972473144531
2011-03-30,7.662975311279297
2011-03-31,7.506694316864014
2011-04-01,7.7827935218811035
2011-04-04,7.600461006164551
2011-04-05,7.64213752746582
2011-04-06,7.689023017883301
2011-04-07,7.652554512023926
2011-04-08,8.25163459777832
2011-04-11,8.199539184570312
2011-04-12,8.387077331542969
2011-04-13,8.558989524841309
2011-04-14,8.902806282043457
2011-04-15,9.189316749572754
2011-04-18,9.293509483337402
2011-04-19,9.3403902053833
2011-04-20,9.491463661193848
2011-04-21,9.454995155334473
2011-04-25,9.48104190826416
2011-04-26,9.449785232543945
2011-04-27,9.356016159057617
2011-04-28,9.366541862487793
2011-04-29,9.271822929382324
2011-05-02,9.224468231201172
2011-05-03,9.040294647216797
2011-05-04,9.108696937561035
2011-05-05,8.998196601867676
2011-05-06,9.119226455688477
2011-05-09,9.156061172485352
2011-05-10,9.340229988098145
2011-05-11,9.171845436096191
2011-05-12,9.045557022094727
2011-05-13,9.019245147705078
2011-05-16,8.787712097167969
2011-05-17,8.740351676940918
2011-05-18,8.871906280517578
2011-05-19,8.719303131103516
2011-05-20,8.908740043640137
2011-05-23,8.819281578063965
2011-05-24,8.903478622436523
2011-05-25,8.819281578063965
2011-05-26,8.777192115783691
2011-05-27,8.661418914794922
2011-05-31,8.840332984924316
2011-06-01,8.587753295898438
2011-06-02,8.566704750061035
2011-06-03,8.366743087768555
2011-06-06,8.193098068237305
2011-06-07,8.166784286499023
2011-06-08,8.129949569702148
2011-06-09,8.09311294555664
2011-06-10,8.029970169067383
2011-06-13,7.9615631103515625
2011-06-14,8.20361614227295
2011-06-15,7.840531826019287
2011-06-16,7.666884899139404
2011-06-17,7.498499870300293
2011-06-20,7.561645030975342
2011-06-21,7.7773895263671875
2011-06-22,7.877371311187744
2011-06-23,8.272024154663086
2011-06-24,8.0773286819458
2011-06-27,8.008918762207031
2011-06-28,8.056280136108398
2011-06-29,8.193098068237305
2011-06-30,8.503561019897461
2011-07-01,8.608800888061523
2011-07-05,8.524608612060547
2011-07-06,8.587753295898438
2011-07-07,8.756136894226074
2011-07-08,8.914003372192383
2011-07-11,8.792975425720215
2011-07-12,8.735091209411621
2011-07-13,8.856121063232422
2011-07-14,8.777192115783691
2011-07-15,8.84559154510498
2011-07-18,8.698259353637695
2011-07-19,8.908740043640137
2011-07-20,8.940311431884766
2011-07-21,7.435352802276611
2011-07-22,7.666884899139404
2011-07-25,7.708984851837158
2011-07-26,7.772129535675049
2011-07-27,7.540591716766357
2011-07-28,7.503758907318115
2011-07-29,7.309062957763672
2011-08-01,7.282750606536865
2011-08-02,6.945976257324219
2011-08-03,6.8072710037231445
2011-08-04,6.439164638519287
2011-08-05,6.433830738067627
2011-08-08,5.804318904876709
2011-08-09,6.033717632293701
2011-08-10,5.911013126373291
2011-08-11,6.167087078094482
2011-08-12,6.316462993621826
2011-08-15,6.407156944274902
2011-08-16,6.487176895141602
2011-08-17,6.241774559020996
2011-08-18,5.649608135223389
2011-08-19,5.377529621124268
2011-08-22,5.436213970184326
2011-08-23,5.750969409942627
2011-08-24,5.857666492462158
2011-08-25,5.761638164520264
2011-08-26,5.916351795196533
2011-08-29,6.225772380828857
2011-08-30,6.188427448272705
2011-08-31,6.177757740020752
2011-09-01,5.996372699737549
2011-09-02,5.713627338409424
2011-09-06,5.654942989349365
2011-09-07,6.033717632293701
2011-09-08,5.884339809417725
2011-09-09,5.964363098144531
2011-09-12,5.991038799285889
2011-09-13,6.081730842590332
2011-09-14,6.348472595214844
2011-09-15,6.337803840637207
2011-09-16,6.412492752075195
2011-09-19,6.241774559020996
2011-09-20,6.087065696716309
2011-09-21,5.964363098144531
2011-09-22,5.692286968231201
2011-09-23,5.734964847564697
2011-09-26,5.996372699737549
2011-09-27,6.12440824508667
2011-09-28,5.927020072937012
2011-09-29,5.713627338409424
2011-09-30,5.484225749969482
2011-10-03,5.062774658203125
2011-10-04,5.148131847381592
2011-10-05,5.420211315155029
2011-10-06,5.718959808349609
2011-10-07,5.713627338409424
2011-10-10,5.911013126373291
2011-10-11,5.959027290344238
2011-10-12,5.969697952270508
2011-10-13,6.31112813949585
2011-10-14,6.295126914978027
2011-10-17,6.02838134765625
2011-10-18,6.455168724060059
2011-10-19,6.428497314453125
2011-10-20,6.433830738067627
2011-10-21,8.226340293884277
2011-10-24,8.397055625915527
2011-10-25,8.327701568603516
2011-10-26,8.663796424865723
2011-10-27,8.711813926696777
2011-10-28,8.743819236755371
2011-10-31,8.615784645080566
2011-11-01,8.766844749450684
2011-11-02,9.085147857666016
2011-11-03,9.327917098999023
2011-11-04,9.894393920898438
2011-11-07,9.899792671203613
2011-11-08,9.646224975585938
2011-11-09,9.241602897644043
2011-11-10,9.446616172790527
2011-11-11,9.678594589233398
2011-11-14,9.581485748291016
2011-11-15,9.452005386352539
2011-11-16,9.273975372314453
2011-11-17,9.041988372802734
2011-11-18,8.637364387512207
2011-11-21,8.712891578674316
2011-11-22,8.626575469970703
2011-11-23,8.324453353881836
2011-11-25,8.178792953491211
2011-11-28,8.626575469970703
2011-11-29,8.944880485534668
2011-11-30,9.225418090820312
2011-12-01,9.387269020080566
2011-12-02,8.723685264587402
2011-12-05,8.944880485534668
2011-12-06,8.847768783569336
2011-12-07,8.804611206054688
2011-12-08,8.470122337341309
2011-12-09,8.718294143676758
2011-12-12,8.826189994812012
2011-12-13,8.540253639221191
2011-12-14,8.346037864685059
2011-12-15,8.297481536865234
2011-12-16,8.324453353881836
2011-12-19,8.130234718322754
2011-12-20,8.491703033447266
2011-12-21,8.610391616821289
2011-12-22,8.631973266601562
2011-12-23,8.718294143676758
2011-12-27,8.534857749938965
2011-12-28,8.410774230957031
2011-12-29,8.551045417785645
2011-12-30,8.847768783569336
2012-01-03,8.8639554977417
2012-01-04,9.074358940124512
2012-01-05,9.657013893127441
2012-01-06,9.87281608581543
2012-01-09,9.813470840454102
2012-01-10,10.034666061401367
2012-01-11,10.083219528198242
2012-01-12,10.450079917907715
2012-01-13,10.541792869567871
2012-01-17,10.482447624206543
2012-01-18,10.655088424682617
2012-01-19,10.703643798828125
2012-01-20,10.800750732421875
2012-01-23,10.617323875427246
2012-01-24,10.655088424682617
2012-01-25,10.665878295898438
2012-01-26,10.682061195373535
2012-01-27,11.205375671386719
2012-01-30,11.270115852355957
2012-01-31,11.404987335205078
2012-02-01,13.77338981628418
2012-02-02,13.892070770263672
2012-02-03,14.253539085388184
2012-02-06,14.242752075195312
2012-02-07,14.388415336608887
2012-02-08,14.566451072692871
2012-02-09,14.393808364868164
2012-02-10,14.134854316711426
2012-02-13,14.18932056427002
2012-02-14,14.488903045654297
2012-02-15,14.271024703979492
2012-02-16,14.804830551147461
2012-02-17,14.641416549682617
2012-02-21,14.554268836975098
2012-02-22,14.41264533996582
2012-02-23,14.766695976257324
2012-02-24,14.973675727844238
2012-02-27,14.548821449279785
2012-02-28,14.750356674194336
2012-02-29,14.303703308105469
2012-03-01,14.902874946594238
2012-03-02,14.859294891357422
2012-03-05,15.066282272338867
2012-03-06,14.657757759094238
2012-03-07,15.044499397277832
2012-03-08,15.240584373474121
2012-03-09,15.431228637695312
2012-03-12,15.18610954284668
2012-03-13,15.251477241516113
2012-03-14,14.940999984741211
2012-03-15,14.478008270263672
2012-03-16,14.548821449279785
2012-03-19,14.401753425598145
2012-03-20,14.47256088256836
2012-03-21,14.548821449279785
2012-03-22,15.213347434997559
2012-03-23,15.229687690734863
2012-03-26,15.197004318237305
2012-03-27,14.897422790527344
2012-03-28,14.832060813903809
2012-03-29,14.7558012008667
2012-03-30,14.684991836547852
2012-04-02,15.229687690734863
2012-04-03,15.19155216217041
2012-04-04,14.94644832611084
2012-04-05,14.009575843811035
2012-04-09,14.4398775100708
2012-04-10,13.965997695922852
2012-04-11,14.10216999053955
2012-04-12,14.701333045959473
2012-04-13,14.91376781463623
2012-04-16,15.529272079467773
2012-04-17,15.19155216217041
2012-04-18,15.77437973022461
2012-04-19,15.670892715454102
2012-04-20,15.910560607910156
2012-04-23,15.97047233581543
2012-04-24,16.253721237182617
2012-04-25,16.896459579467773
2012-04-26,16.93458366394043
2012-04-27,16.112098693847656
2012-04-30,16.89764976501465
2012-05-01,17.518400192260742
2012-05-02,17.69418716430664
2012-05-03,17.161325454711914
2012-05-04,16.716373443603516
2012-05-07,17.034982681274414
2012-05-08,16.70537757873535
2012-05-09,16.793275833129883
2012-05-10,17.287673950195312
2012-05-11,17.106393814086914
2012-05-14,17.232744216918945
2012-05-15,17.199787139892578
2012-05-16,16.61199378967285
2012-05-17,15.749539375305176
2012-05-18,14.782698631286621
2012-05-21,15.299073219299316
2012-05-22,14.480562210083008
2012-05-23,14.161943435668945
2012-05-24,14.497044563293457
2012-05-25,14.38167667388916
2012-05-29,13.749940872192383
2012-05-30,13.359908103942871
2012-05-31,12.870997428894043
2012-06-01,11.942615509033203
2012-06-04,12.162354469299316
2012-06-05,12.41504955291748
2012-06-06,13.002840042114258
2012-06-07,12.44800853729248
2012-06-08,12.84902286529541
2012-06-11,12.393074035644531
2012-06-12,12.73915958404541
2012-06-13,13.10171890258789
2012-06-14,12.876489639282227
2012-06-15,12.94791030883789
2012-06-18,13.09622859954834
2012-06-19,13.447805404663086
2012-06-20,13.359908103942871
2012-06-21,12.458992004394531
2012-06-22,12.82155704498291
2012-06-25,12.78310489654541
2012-06-26,13.250043869018555
2012-06-27,13.47527027130127
2012-06-28,12.772120475769043
2012-06-29,13.585139274597168
2012-07-02,13.491748809814453
2012-07-03,13.804872512817383
2012-07-05,13.777406692504883
2012-07-06,13.711487770080566
2012-07-09,14.26632022857666
2012-07-10,13.925728797912598
2012-07-11,13.936713218688965
2012-07-12,13.859806060791016
2012-07-13,14.178423881530762
2012-07-16,14.30477237701416
2012-07-17,14.705791473388672
2012-07-18,15.123286247253418
2012-07-19,14.925525665283203
2012-07-20,14.722270011901855
2012-07-23,14.584938049316406
2012-07-24,14.535494804382324
2012-07-25,14.453091621398926
2012-07-26,16.51311683654785
2012-07-27,16.48564338684082
2012-07-30,16.716373443603516
2012-07-31,16.491146087646484
2012-08-01,16.606494903564453
2012-08-02,16.458181381225586
2012-08-03,16.99652862548828
2012-08-06,17.52389144897461
2012-08-07,17.90294075012207
2012-08-08,17.935901641845703
2012-08-09,18.177602767944336
2012-08-10,18.95974349975586
2012-08-13,18.97083282470703
2012-08-14,18.887624740600586
2012-08-15,18.920907974243164
2012-08-16,19.203800201416016
2012-08-17,19.786243438720703
2012-08-20,19.458969116210938
2012-08-21,19.259281158447266
2012-08-22,19.50889778137207
2012-08-23,18.687929153442383
2012-08-24,18.89317512512207
2012-08-27,18.776681900024414
2012-08-28,18.676841735839844
2012-08-29,18.632465362548828
2012-08-30,17.866973876953125
2012-08-31,17.756031036376953
2012-09-04,17.972368240356445
2012-09-05,18.04448127746582
2012-09-06,17.584077835083008
2012-09-07,16.973901748657227
2012-09-10,16.568967819213867
2012-09-11,16.702096939086914
2012-09-12,16.64107894897461
2012-09-13,16.81858253479004
2012-09-14,16.90733528137207
2012-09-17,16.502399444580078
2012-09-18,16.46912956237793
2012-09-19,16.347089767456055
2012-09-20,16.65217399597168
2012-09-21,17.173599243164062
2012-09-24,17.395483016967773
2012-09-25,17.50087547302246
2012-09-26,17.1846923828125
2012-09-27,17.71165657043457
2012-09-28,17.173599243164062
2012-10-01,16.691001892089844
2012-10-02,16.80194854736328
2012-10-03,16.66881561279297
2012-10-04,16.64107894897461
2012-10-05,16.413652420043945
2012-10-08,16.380374908447266
2012-10-09,15.914419174194336
2012-10-10,15.659256935119629
2012-10-11,15.670350074768066
2012-10-12,15.570508003234863
2012-10-15,15.7701997756958
2012-10-16,15.85340404510498
2012-10-17,15.742460250854492
2012-10-18,15.515033721923828
2012-10-19,15.476210594177246
2012-10-22,15.703633308410645
2012-10-23,15.420733451843262
2012-10-24,15.365262985229492
2012-10-25,15.60378646850586
2012-10-26,15.481756210327148
2012-10-31,15.160026550292969
2012-11-01,15.659256935119629
2012-11-02,15.542770385742188
2012-11-05,15.997633934020996
2012-11-06,16.80194854736328
2012-11-07,16.263883590698242
2012-11-08,16.424747467041016
2012-11-09,16.29576873779297
2012-11-12,15.72939682006836
2012-11-13,15.662110328674316
2012-11-14,15.017233848571777
2012-11-15,15.067700386047363
2012-11-16,15.202282905578613
2012-11-19,15.19106674194336
2012-11-20,14.933116912841797
2012-11-21,15.000405311584473
2012-11-23,15.30322265625
2012-11-26,15.336869239807129
2012-11-27,14.551802635192871
2012-11-28,14.406003952026367
2012-11-29,14.164878845214844
2012-11-30,14.075148582458496
2012-12-03,14.220951080322266
2012-12-04,14.837790489196777
2012-12-05,15.477060317993164
2012-12-06,15.998567581176758
2012-12-07,15.89202880859375
2012-12-10,16.211650848388672
2012-12-11,16.278945922851562
2012-12-12,15.76756763458252
2012-12-13,15.76756763458252
2012-12-14,15.710748672485352
2012-12-17,15.938028335571289
2012-12-18,16.682371139526367
2012-12-19,17.227846145629883
2012-12-20,17.261940002441406
2012-12-21,17.30739402770996
2012-12-24,17.210803985595703
2012-12-26,17.261940002441406
2012-12-27,17.16534423828125
2012-12-28,17.017614364624023
2012-12-31,17.284669876098633
2013-01-02,18.154014587402344
2013-01-03,17.830135345458984
2013-01-04,17.869911193847656
2013-01-07,17.88694953918457
2013-01-08,17.835817337036133
2013-01-09,19.023351669311523
2013-01-10,19.13699722290039
2013-01-11,18.9154052734375
2013-01-14,19.30177879333496
2013-01-15,19.5801944732666
2013-01-16,19.489274978637695
2013-01-17,19.898387908935547
2013-01-18,20.10294532775879
2013-01-22,21.52912139892578
2013-01-23,20.807510375976562
2013-01-24,20.949556350708008
2013-01-25,21.16547203063965
2013-01-28,21.25638198852539
2013-01-29,19.267681121826172
2013-01-30,19.256324768066406
2013-01-31,19.307456970214844
2013-02-01,19.131315231323242
2013-02-04,19.205181121826172
2013-02-05,19.29608917236328
2013-02-06,19.671100616455078
2013-02-07,19.73928451538086
2013-02-08,20.159751892089844
2013-02-11,19.915433883666992
2013-02-12,19.705190658569336
2013-02-13,19.8927059173584
2013-02-14,19.858612060546875
2013-02-15,19.574514389038086
2013-02-19,19.42110252380371
2013-02-20,18.466516494750977
2013-02-21,18.023324966430664
2013-02-22,18.091503143310547
2013-02-25,17.52330780029297
2013-02-26,17.801725387573242
2013-02-27,18.165372848510742
2013-02-28,18.27332878112793
2013-03-01,18.364248275756836
2013-03-04,18.20514678955078
2013-03-05,18.37560272216797
2013-03-06,18.76198959350586
2013-03-07,18.307422637939453
2013-03-08,18.466516494750977
2013-03-11,18.93813133239746
2013-03-12,19.85293197631836
2013-03-13,20.063169479370117
2013-03-14,20.392728805541992
2013-03-15,20.085891723632812
2013-03-18,20.05180549621582
2013-03-19,19.540422439575195
2013-03-20,19.858612060546875
2013-03-21,19.61428451538086
2013-03-22,19.727924346923828
2013-03-25,19.727924346923828
2013-03-26,20.387048721313477
2013-03-27,20.841602325439453
2013-03-28,20.773414611816406
2013-04-01,20.864330291748047
2013-04-02,20.61431312561035
2013-04-03,20.48931884765625
2013-04-04,20.648412704467773
2013-04-05,20.176799774169922
2013-04-08,20.44385528564453
2013-04-09,21.000696182250977
2013-04-10,21.409814834594727
2013-04-11,20.756370544433594
2013-04-12,20.506362915039062
2013-04-15,19.773387908935547
2013-04-16,20.0802059173584
2013-04-17,19.727924346923828
2013-04-18,19.279043197631836
2013-04-19,19.568828582763672
2013-04-22,19.779064178466797
2013-04-23,20.472267150878906
2013-04-24,20.716596603393555
2013-04-25,20.762048721313477
2013-04-26,20.6825008392334
2013-04-29,20.580232620239258
2013-04-30,20.85296630859375
2013-05-01,20.989334106445312
2013-05-02,22.517789840698242
2013-05-03,23.426908493041992
2013-05-06,23.847381591796875
2013-05-07,24.046249389648438
2013-05-08,24.046249389648438
2013-05-09,22.91553497314453
2013-05-10,23.012128829956055
2013-05-13,23.098161697387695
2013-05-14,23.430850982666016
2013-05-15,23.293184280395508
2013-05-16,23.28170394897461
2013-05-17,23.786468505859375
2013-05-20,23.53982925415039
2013-05-21,23.815149307250977
2013-05-22,24.187971115112305
2013-05-23,24.658302307128906
2013-05-24,24.578001022338867
2013-05-28,24.727140426635742
2013-05-29,25.099973678588867
2013-05-30,25.048351287841797
2013-05-31,24.709930419921875
2013-06-03,25.214683532714844
2013-06-04,25.66208267211914
2013-06-05,25.0598201751709
2013-06-06,25.306455612182617
2013-06-07,25.243362426757812
2013-06-10,25.220417022705078
2013-06-11,25.20321273803711
2013-06-12,24.990985870361328
2013-06-13,25.226152420043945
2013-06-14,25.0770263671875
2013-06-17,25.243362426757812
2013-06-18,25.805477142333984
2013-06-19,25.455585479736328
2013-06-20,24.572275161743164
2013-06-21,24.233863830566406
2013-06-24,23.648801803588867
2013-06-25,24.31989288330078
2013-06-26,24.491966247558594
2013-06-27,25.633398056030273
2013-06-28,25.71370506286621
2013-07-01,26.080791473388672
2013-07-02,25.937393188476562
2013-07-03,25.868566513061523
2013-07-05,26.224185943603516
2013-07-08,26.0693302154541
2013-07-09,26.229921340942383
2013-07-10,26.287282943725586
2013-07-11,26.562604904174805
2013-07-12,26.774831771850586
2013-07-15,26.792034149169922
2013-07-16,26.70599937438965
2013-07-17,26.780563354492188
2013-07-18,26.90102195739746
2013-07-19,27.256641387939453
2013-07-22,26.855127334594727
2013-07-23,25.989023208618164
2013-07-24,25.34660530090332
2013-07-25,24.27400779724121
2013-07-26,23.54555892944336
2013-07-29,23.115367889404297
2013-07-30,23.660276412963867
2013-07-31,23.465253829956055
2013-08-01,23.970012664794922
2013-08-02,23.574234008789062
2013-08-05,23.406354904174805
2013-08-06,23.331087112426758
2013-08-07,23.209514617919922
2013-08-08,23.684234619140625
2013-08-09,23.655290603637695
2013-08-12,23.93317985534668
2013-08-13,23.834754943847656
2013-08-14,23.7768611907959
2013-08-15,22.8795108795166
2013-08-16,22.694259643554688
2013-08-19,22.445314407348633
2013-08-20,22.705839157104492
2013-08-21,22.87373161315918
2013-08-22,23.203712463378906
2013-08-23,23.23267364501953
2013-08-26,23.215293884277344
2013-08-27,22.294797897338867
2013-08-28,22.503204345703125
2013-08-29,22.051637649536133
2013-08-30,22.184791564941406
2013-09-03,22.387418746948242
2013-09-04,22.705839157104492
2013-09-05,22.8795108795166
2013-09-06,22.844778060913086
2013-09-09,23.250030517578125
2013-09-10,23.7768611907959
2013-09-11,23.498973846435547
2013-09-12,23.23267364501953
