Date,VLO
2010-11-04,10.475052833557129
2010-11-05,10.591263771057129
2010-11-08,10.624460220336914
2010-11-09,10.591263771057129
2010-11-10,10.812602996826172
2010-11-11,11.045010566711426
2010-11-12,11.050548553466797
2010-11-15,10.82864761352539
2010-11-16,10.407039642333984
2010-11-17,10.595654487609863
2010-11-18,10.961786270141602
2010-11-19,10.856385231018066
2010-11-22,10.922953605651855
2010-11-23,10.739887237548828
2010-11-24,11.006165504455566
2010-11-26,10.850839614868164
2010-11-29,10.856385231018066
2010-11-30,10.806459426879883
2010-12-01,11.183684349060059
2010-12-02,11.499895095825195
2010-12-03,11.694051742553711
2010-12-06,11.638580322265625
2010-12-07,11.78281307220459
2010-12-08,11.699599266052246
2010-12-09,11.644126892089844
2010-12-10,11.993611335754395
2010-12-13,11.849380493164062
2010-12-14,11.87157154083252
2010-12-15,11.677410125732422
2010-12-16,11.821639060974121
2010-12-17,11.694051742553711
2010-12-20,12.304272651672363
2010-12-21,12.648219108581543
2010-12-22,12.603836059570312
2010-12-23,12.770259857177734
2010-12-27,12.764716148376465
2010-12-28,12.709239959716797
2010-12-29,12.953327178955078
2010-12-30,12.83682918548584
2010-12-31,12.825735092163086
2011-01-03,13.175226211547852
2011-01-04,12.864569664001465
2011-01-05,13.18077564239502
2011-01-06,13.191864967346191
2011-01-07,13.21960163116455
2011-01-10,13.164134979248047
2011-01-11,13.402674674987793
2011-01-12,13.624564170837402
2011-01-13,13.890844345092773
2011-01-14,13.863109588623047
2011-01-18,14.184859275817871
2011-01-19,13.74661636352539
2011-01-20,13.35828685760498
2011-01-21,13.386029243469238
2011-01-24,13.54135513305664
2011-01-25,13.491433143615723
2011-01-26,14.035078048706055
2011-01-27,14.073911666870117
2011-01-28,13.951869010925293
2011-01-31,14.06836986541748
2011-02-01,14.45668888092041
2011-02-02,14.661944389343262
2011-02-03,14.484424591064453
2011-02-04,14.717415809631348
2011-02-07,15.144575119018555
2011-02-08,15.53289794921875
2011-02-09,15.17231273651123
2011-02-10,15.577276229858398
2011-02-11,15.516256332397461
2011-02-14,16.16091537475586
2011-02-15,15.810797691345215
2011-02-16,16.216487884521484
2011-02-17,16.833356857299805
2011-02-18,16.349863052368164
2011-02-22,15.655189514160156
2011-02-23,15.421777725219727
2011-02-24,14.893820762634277
2011-02-25,15.871929168701172
2011-02-28,15.660746574401855
2011-03-01,14.993864059448242
2011-03-02,14.94940185546875
2011-03-03,16.105337142944336
2011-03-04,15.933062553405762
2011-03-07,15.466238975524902
2011-03-08,15.110562324523926
2011-03-09,15.399545669555664
2011-03-10,14.62707233428955
2011-03-11,15.549593925476074
2011-03-14,16.055326461791992
2011-03-15,15.510700225830078
2011-03-16,15.249505996704102
2011-03-17,15.510700225830078
2011-03-18,15.19392204284668
2011-03-21,15.72744369506836
2011-03-22,15.61628246307373
2011-03-23,16.02198028564453
2011-03-24,15.999746322631836
2011-03-25,16.633291244506836
2011-03-28,16.433223724365234
2011-03-29,16.916719436645508
2011-03-30,17.0778751373291
2011-03-31,16.572168350219727
2011-04-01,16.683311462402344
2011-04-04,16.71109390258789
2011-04-05,16.95006561279297
2011-04-06,16.572168350219727
2011-04-07,16.110897064208984
2011-04-08,15.666305541992188
2011-04-11,15.31618881225586
2011-04-12,15.093890190124512
2011-04-13,15.555154800415039
2011-04-14,15.338421821594238
2011-04-15,15.30508041381836
2011-04-18,15.049433708190918
2011-04-19,15.41622543334961
2011-04-20,15.766335487365723
2011-04-21,16.133129119873047
2011-04-25,16.17758560180664
2011-04-26,15.571831703186035
2011-04-27,15.566267967224121
2011-04-28,15.638519287109375
2011-04-29,15.72744369506836
2011-05-02,15.549593925476074
2011-05-03,15.121678352355957
2011-05-04,14.832694053649902
2011-05-05,14.621515274047852
2011-05-06,14.88827133178711
2011-05-09,15.382872581481934
2011-05-10,15.827470779418945
2011-05-11,15.038318634033203
2011-05-12,14.7437744140625
2011-05-13,14.827140808105469
2011-05-16,14.604422569274902
2011-05-17,14.420687675476074
2011-05-18,14.79930591583252
2011-05-19,14.760326385498047
2011-05-20,14.504199028015137
2011-05-23,14.437392234802246
2011-05-24,14.387280464172363
2011-05-25,14.621129035949707
2011-05-26,14.710213661193848
2011-05-27,14.988612174987793
2011-05-31,15.311542510986328
2011-06-01,15.083259582519531
2011-06-02,14.732483863830566
2011-06-03,14.66010570526123
2011-06-06,13.975255012512207
2011-06-07,14.236948013305664
2011-06-08,14.0086669921875
2011-06-09,14.142292976379395
2011-06-10,13.897310256958008
2011-06-13,13.546538352966309
2011-06-14,14.064347267150879
2011-06-15,13.552107810974121
2011-06-16,13.457452774047852
2011-06-17,13.418476104736328
2011-06-20,13.49642276763916
2011-06-21,13.858339309692383
2011-06-22,13.89174747467041
2011-06-23,13.78594970703125
2011-06-24,12.90623664855957
2011-06-27,13.195761680603027
2011-06-28,13.696866989135742
2011-06-29,13.89174747467041
2011-06-30,14.236948013305664
2011-07-01,14.359437942504883
2011-07-05,14.192411422729492
2011-07-06,14.086613655090332
2011-07-07,14.654532432556152
2011-07-08,14.576590538024902
2011-07-11,14.097755432128906
2011-07-12,14.05321216583252
2011-07-13,14.197969436645508
2011-07-14,13.81935977935791
2011-07-15,14.064347267150879
2011-07-18,13.986392974853516
2011-07-19,14.281489372253418
2011-07-20,14.331604957580566
2011-07-21,14.971903800964355
2011-07-22,14.871683120727539
2011-07-25,14.85497760772705
2011-07-26,14.743620872497559
2011-07-27,14.164566993713379
2011-07-28,13.830500602722168
2011-07-29,13.986392974853516
2011-08-01,13.886177062988281
2011-08-02,13.117812156677246
2011-08-03,12.950780868530273
2011-08-04,11.692449569702148
2011-08-05,11.530981063842773
2011-08-08,10.200270652770996
2011-08-09,11.15793514251709
2011-08-10,10.723645210266113
2011-08-11,11.558818817138672
2011-08-12,11.63676929473877
2011-08-15,12.016295433044434
2011-08-16,11.703746795654297
2011-08-17,11.692578315734863
2011-08-18,10.74936294555664
2011-08-19,10.503788948059082
2011-08-22,10.57076358795166
2011-08-23,11.234922409057617
2011-08-24,11.419103622436523
2011-08-25,11.27957820892334
2011-08-26,11.647930145263672
2011-08-29,12.111172676086426
2011-08-30,12.278604507446289
2011-08-31,12.680450439453125
2011-09-01,12.552084922790527
2011-09-02,12.245121955871582
2011-09-06,12.083264350891113
2011-09-07,12.434879302978516
2011-09-08,12.94277286529541
2011-09-09,12.457207679748535
2011-09-12,12.468369483947754
2011-09-13,12.328834533691406
2011-09-14,12.256281852722168
2011-09-15,12.507436752319336
2011-09-16,12.3846435546875
2011-09-19,11.949313163757324
2011-09-20,11.709325790405273
2011-09-21,11.100975036621094
2011-09-22,10.364262580871582
2011-09-23,10.314029693603516
2011-09-26,10.715875625610352
2011-09-27,10.715875625610352
2011-09-28,10.302865028381348
2011-09-29,10.381003379821777
2011-09-30,9.923345565795898
2011-10-03,9.582892417907715
2011-10-04,10.023809432983398
2011-10-05,10.94469928741455
2011-10-06,11.324220657348633
2011-10-07,11.039584159851074
2011-10-10,11.74281120300293
2011-10-11,12.122335433959961
2011-10-12,12.412551879882812
2011-10-13,12.64138126373291
2011-10-14,13.182764053344727
2011-10-17,12.630224227905273
2011-10-18,13.054391860961914
2011-10-19,12.741849899291992
2011-10-20,13.048813819885254
2011-10-21,13.216243743896484
2011-10-24,12.976261138916016
2011-10-25,12.18930435180664
2011-10-26,14.036680221557617
2011-10-27,14.645029067993164
2011-10-28,14.901756286621094
2011-10-31,13.729713439941406
2011-11-01,13.52320671081543
2011-11-02,14.036680221557617
2011-11-03,14.198530197143555
2011-11-04,14.39945125579834
2011-11-07,14.611542701721191
2011-11-08,14.695258140563965
2011-11-09,14.237604141235352
2011-11-10,14.293416976928711
2011-11-11,13.824594497680664
2011-11-14,13.717907905578613
2011-11-15,13.97059154510498
2011-11-16,12.667867660522461
2011-11-17,12.280417442321777
2011-11-18,12.246719360351562
2011-11-21,11.83681869506836
2011-11-22,11.724508285522461
2011-11-23,11.454983711242676
2011-11-25,11.359526634216309
2011-11-28,11.898582458496094
2011-11-29,12.010882377624512
2011-11-30,12.505023002624512
2011-12-01,12.420796394348145
2011-12-02,12.667867660522461
2011-12-05,12.802633285522461
2011-12-06,12.561175346374512
2011-12-07,12.387105941772461
2011-12-08,11.724508285522461
2011-12-09,11.876123428344727
2011-12-12,11.623440742492676
2011-12-13,11.488677024841309
2011-12-14,11.432528495788574
2011-12-15,11.421293258666992
2011-12-16,11.522369384765625
2011-12-19,11.168610572814941
2011-12-20,11.690825462341309
2011-12-21,11.808741569519043
2011-12-22,11.78628158569336
2011-12-23,11.814359664916992
2011-12-27,11.937891006469727
2011-12-28,11.662750244140625
2011-12-29,11.651516914367676
2011-12-30,11.819972038269043
2012-01-03,11.752591133117676
2012-01-04,11.466215133666992
2012-01-05,11.123690605163574
2012-01-06,11.438140869140625
2012-01-09,11.011383056640625
2012-01-10,11.275299072265625
2012-01-11,11.483057975769043
2012-01-12,11.758203506469727
2012-01-13,11.803130149841309
2012-01-17,12.370256423950195
2012-01-18,12.943009376525879
2012-01-19,12.914936065673828
2012-01-20,13.201308250427246
2012-01-23,13.206926345825195
2012-01-24,13.58314323425293
2012-01-25,13.841442108154297
2012-01-26,13.414688110351562
2012-01-27,13.543837547302246
2012-01-30,13.633678436279297
2012-01-31,13.47083568572998
2012-02-01,13.465221405029297
2012-02-02,13.521370887756348
2012-02-03,13.830217361450195
2012-02-06,13.959355354309082
2012-02-07,14.20081615447998
2012-02-08,14.060431480407715
2012-02-09,14.20081615447998
2012-02-10,13.931288719177246
2012-02-13,13.812642097473145
2012-02-14,13.908692359924316
2012-02-15,14.049919128417969
2012-02-16,14.321091651916504
2012-02-17,14.117707252502441
2012-02-21,14.422771453857422
2012-02-22,14.411479949951172
2012-02-23,14.57530403137207
2012-02-24,13.778755187988281
2012-02-27,13.857841491699219
2012-02-28,14.00472354888916
2012-02-29,13.835244178771973
2012-03-01,14.518814086914062
2012-03-02,14.699596405029297
2012-03-05,14.513168334960938
2012-03-06,14.219398498535156
2012-03-07,15.253226280212402
2012-03-08,15.744723320007324
2012-03-09,16.134523391723633
2012-03-12,15.942449569702148
2012-03-13,16.089332580566406
2012-03-14,15.80687141418457
2012-03-15,15.829463005065918
2012-03-16,15.812514305114746
2012-03-19,15.789922714233398
2012-03-20,15.513103485107422
2012-03-21,15.332327842712402
2012-03-22,14.936870574951172
2012-03-23,15.07809829711914
2012-03-26,15.281478881835938
2012-03-27,15.5469970703125
2012-03-28,15.434005737304688
2012-03-29,15.05550765991211
2012-03-30,14.558361053466797
2012-04-02,14.874719619750977
2012-04-03,14.349333763122559
2012-04-04,14.275894165039062
2012-04-05,14.089469909667969
2012-04-09,13.959527015686035
2012-04-10,13.332451820373535
2012-04-11,13.439793586730957
2012-04-12,14.083816528320312
2012-04-13,13.637520790100098
2012-04-16,13.196869850158691
2012-04-17,13.603620529174805
2012-04-18,13.49063777923584
2012-04-19,13.501935005187988
2012-04-20,13.417194366455078
2012-04-23,13.343757629394531
2012-04-24,13.518884658813477
2012-04-25,13.64881420135498
2012-04-26,13.880438804626465
2012-04-27,14.191155433654785
2012-04-30,13.953883171081543
2012-05-01,14.032975196838379
2012-05-02,13.67706298828125
2012-05-03,13.298552513122559
2012-05-04,12.965243339538574
2012-05-07,12.925705909729004
2012-05-08,12.744925498962402
2012-05-09,12.699728012084961
2012-05-10,12.744925498962402
2012-05-11,12.73361873626709
2012-05-14,12.456805229187012
2012-05-15,12.157391548156738
2012-05-16,12.332520484924316
2012-05-17,12.19693660736084
2012-05-18,12.112195014953613
2012-05-21,12.447856903076172
2012-05-22,12.550259590148926
2012-05-23,12.635601043701172
2012-05-24,12.584390640258789
2012-05-25,12.709555625915527
2012-05-29,12.726624488830566
2012-05-30,12.408026695251465
2012-05-31,12.004100799560547
2012-06-01,11.765159606933594
2012-06-04,11.58879280090332
2012-06-05,11.947203636169434
2012-06-06,12.356829643249512
2012-06-07,12.203221321105957
2012-06-08,12.100815773010254
2012-06-11,12.43078899383545
2012-06-12,12.675420761108398
2012-06-13,12.368210792541504
2012-06-14,12.453542709350586
2012-06-15,12.652664184570312
2012-06-18,12.39665412902832
2012-06-19,13.102107048034668
2012-06-20,13.392252922058105
2012-06-21,13.079351425170898
2012-06-22,13.369500160217285
2012-06-25,13.06796932220459
2012-06-26,13.284164428710938
2012-06-27,13.437768936157227
2012-06-28,13.614131927490234
2012-06-29,13.73929214477539
2012-07-02,13.76204776763916
2012-07-03,14.228561401367188
2012-07-05,13.887213706970215
2012-07-06,13.972543716430664
2012-07-09,13.545855522155762
2012-07-10,13.449139595031738
2012-07-11,13.665331840515137
2012-07-12,13.824630737304688
2012-07-13,14.143219947814941
2012-07-16,14.359407424926758
2012-07-17,14.478880882263184
2012-07-18,14.689379692077637
2012-07-19,14.461811065673828
2012-07-20,14.530080795288086
2012-07-23,14.592663764953613
2012-07-24,14.336655616760254
2012-07-25,14.183039665222168
2012-07-26,14.513011932373047
2012-07-27,14.848676681518555
2012-07-30,14.837296485900879
2012-07-31,15.645157814025879
2012-08-01,15.446032524108887
2012-08-02,15.531376838684082
2012-08-03,15.83858871459961
2012-08-06,16.009262084960938
2012-08-07,16.248207092285156
2012-08-08,16.36199188232422
2012-08-09,16.418882369995117
2012-08-10,16.555416107177734
2012-08-13,16.329341888427734
2012-08-14,16.432357788085938
2012-08-15,16.369403839111328
2012-08-16,16.60979461669922
2012-08-17,16.48387908935547
2012-08-20,17.02761459350586
2012-08-21,17.056230545043945
2012-08-22,16.91313934326172
2012-08-23,16.71854591369629
2012-08-24,16.735713958740234
2012-08-27,17.61141586303711
2012-08-28,17.81174659729004
2012-08-29,17.61141586303711
2012-08-30,17.588523864746094
2012-08-31,17.891874313354492
2012-09-04,17.75450897216797
2012-09-05,17.868976593017578
2012-09-06,17.98345375061035
2012-09-07,18.418445587158203
2012-09-10,18.32686424255371
2012-09-11,18.75613021850586
2012-09-12,18.761850357055664
2012-09-13,18.767580032348633
2012-09-14,19.317041397094727
2012-09-17,18.338306427001953
2012-09-18,18.08647918701172
2012-09-19,18.441335678100586
2012-09-20,18.39554786682129
2012-09-21,18.29825210571289
2012-09-24,18.17232894897461
2012-09-25,18.012065887451172
2012-09-26,17.685823440551758
2012-09-27,17.99489974975586
2012-09-28,18.132261276245117
2012-10-01,18.38982391357422
2012-10-02,18.39554786682129
2012-10-03,18.080745697021484
2012-10-04,18.6645565032959
2012-10-05,18.252456665039062
2012-10-08,18.149436950683594
2012-10-09,17.972002029418945
2012-10-10,16.867353439331055
2012-10-11,16.678476333618164
2012-10-12,16.604068756103516
2012-10-15,16.489599227905273
2012-10-16,16.89596939086914
2012-10-17,17.18787384033203
2012-10-18,16.964651107788086
2012-10-19,16.901697158813477
2012-10-22,16.867353439331055
2012-10-23,16.23204231262207
2012-10-24,16.260656356811523
2012-10-25,16.306446075439453
2012-10-26,16.61551856994629
2012-10-31,16.655580520629883
2012-11-01,16.460983276367188
2012-11-02,16.14046287536621
2012-11-05,16.5296630859375
2012-11-06,17.205047607421875
2012-11-07,16.821565628051758
2012-11-08,16.81011962890625
2012-11-09,16.936033248901367
2012-11-12,16.861629486083984
2012-11-13,16.724266052246094
2012-11-14,16.518218994140625
2012-11-15,16.930315017700195
2012-11-16,16.80439567565918
2012-11-19,17.33700180053711
2012-11-20,17.59034538269043
2012-11-21,17.849449157714844
2012-11-23,18.379179000854492
2012-11-26,18.189163208007812
2012-11-27,17.935827255249023
2012-11-28,18.22371482849121
2012-11-29,18.563426971435547
2012-11-30,18.574941635131836
2012-12-03,18.361902236938477
2012-12-04,18.546157836914062
2012-12-05,18.045211791992188
2012-12-06,18.310081481933594
2012-12-07,18.344633102416992
2012-12-10,18.805267333984375
2012-12-11,18.805267333984375
2012-12-12,18.8801212310791
2012-12-13,18.770713806152344
2012-12-14,19.214069366455078
2012-12-17,19.599853515625
2012-12-18,19.715003967285156
2012-12-19,19.594087600708008
2012-12-20,19.79561996459961
2012-12-21,19.657424926757812
2012-12-24,19.427108764648438
2012-12-26,19.392566680908203
2012-12-27,19.47893524169922
2012-12-28,19.058609008789062
2012-12-31,19.645912170410156
2013-01-02,20.42897605895996
2013-01-03,19.99138832092285
2013-01-04,20.331104278564453
2013-01-07,19.778343200683594
2013-01-08,19.962600708007812
2013-01-09,19.789857864379883
2013-01-10,20.095027923583984
2013-01-11,19.979867935180664
2013-01-14,20.34261703491211
2013-01-15,20.613239288330078
2013-01-16,21.183263778686523
2013-01-17,21.200544357299805
2013-01-18,21.166000366210938
2013-01-22,21.39631462097168
2013-01-23,21.862699508666992
2013-01-24,21.85694122314453
2013-01-25,21.93755531311035
2013-01-28,22.346357345581055
2013-01-29,25.2022762298584
2013-01-30,25.190757751464844
2013-01-31,25.179243087768555
2013-02-01,25.824125289916992
2013-02-04,25.8529109954834
2013-02-05,26.313552856445312
2013-02-06,26.163843154907227
2013-02-07,26.094743728637695
2013-02-08,26.561145782470703
2013-02-11,26.68258285522461
2013-02-12,26.39920997619629
2013-02-13,26.74040412902832
2013-02-14,27.312917709350586
2013-02-15,27.34761619567871
2013-02-19,27.602067947387695
2013-02-20,25.982833862304688
2013-02-21,26.329818725585938
2013-02-22,26.642108917236328
2013-02-25,25.58960723876953
2013-02-26,25.982833862304688
2013-02-27,26.595827102661133
2013-02-28,26.364503860473633
2013-03-01,26.965938568115234
2013-03-04,28.05314064025879
2013-03-05,27.896995544433594
2013-03-06,27.5384578704834
2013-03-07,26.896533966064453
2013-03-08,26.312461853027344
2013-03-11,25.283103942871094
2013-03-12,26.341386795043945
2013-03-13,25.109617233276367
2013-03-14,25.35249137878418
2013-03-15,25.549118041992188
2013-03-18,25.67055320739746
2013-03-19,25.57224464416504
2013-03-20,25.832477569580078
2013-03-21,25.45658302307129
2013-03-22,25.583820343017578
2013-03-25,25.60694694519043
2013-03-26,25.99440574645996
2013-03-27,25.99440574645996
2013-03-28,26.306678771972656
2013-04-01,26.0059757232666
2013-04-02,24.525531768798828
2013-04-03,23.478818893432617
2013-04-04,23.964582443237305
2013-04-05,24.27685546875
2013-04-08,24.357826232910156
2013-04-09,24.670106887817383
2013-04-10,24.849369049072266
2013-04-11,23.860492706298828
2013-04-12,23.65808868408203
2013-04-15,22.43788719177246
2013-04-16,22.92365264892578
2013-04-17,22.114032745361328
2013-04-18,22.374267578125
2013-04-19,22.69232940673828
2013-04-22,23.010400772094727
2013-04-23,23.507728576660156
2013-04-24,24.271093368530273
2013-04-25,23.84892463684082
2013-04-26,23.5482234954834
2013-04-29,23.825796127319336
2013-04-30,23.316896438598633
2013-05-01,22.426315307617188
2013-05-02,23.39561653137207
2013-05-03,23.781538009643555
2013-05-06,24.281330108642578
2013-05-07,24.743165969848633
2013-05-08,24.205406188964844
2013-05-09,24.186431884765625
2013-05-10,24.547042846679688
2013-05-13,24.116832733154297
2013-05-14,24.67989730834961
2013-05-15,25.18603515625
2013-05-16,25.059490203857422
2013-05-17,26.06541633605957
2013-05-20,26.758378982543945
2013-05-21,26.198928833007812
2013-05-22,25.766626358032227
2013-05-23,25.582260131835938
2013-05-24,25.46782875061035
2013-05-28,25.893775939941406
2013-05-29,25.73483657836914
2013-05-30,25.849275588989258
2013-05-31,25.830198287963867
2013-06-03,25.588607788085938
2013-06-04,24.768497467041016
2013-06-05,24.552352905273438
2013-06-06,24.965585708618164
2013-06-07,25.156307220458984
2013-06-10,24.77486801147461
2013-06-11,24.463354110717773
2013-06-12,24.13276481628418
2013-06-13,24.577791213989258
2013-06-14,24.164546966552734
2013-06-17,24.12640380859375
2013-06-18,24.20269203186035
2013-06-19,23.89118003845215
2013-06-20,22.715055465698242
2013-06-21,22.49890899658203
2013-06-24,21.462646484375
2013-06-25,22.238250732421875
2013-06-26,22.505266189575195
2013-06-27,22.244619369506836
2013-06-28,22.104740142822266
2013-07-01,21.774166107177734
2013-07-02,21.32278060913086
2013-07-03,21.418142318725586
2013-07-05,21.519859313964844
2013-07-08,21.952165603637695
2013-07-09,21.793235778808594
2013-07-10,21.329143524169922
2013-07-11,21.958532333374023
2013-07-12,22.79770851135254
2013-07-15,22.492549896240234
2013-07-16,22.111099243164062
2013-07-17,22.314544677734375
2013-07-18,21.755090713500977
2013-07-19,22.06660270690918
2013-07-22,22.422618865966797
2013-07-23,22.46076774597168
2013-07-24,21.996665954589844
2013-07-25,22.676916122436523
2013-07-26,22.912134170532227
2013-07-29,22.753204345703125
2013-07-30,22.587907791137695
2013-07-31,22.740489959716797
2013-08-01,22.924856185913086
2013-08-02,22.308189392089844
2013-08-05,22.3336124420166
2013-08-06,23.223649978637695
2013-08-07,23.236370086669922
2013-08-08,23.541526794433594
2013-08-09,23.605098724365234
2013-08-12,23.569913864135742
2013-08-13,23.576316833496094
2013-08-14,23.499568939208984
2013-08-15,22.981470108032227
2013-08-16,22.648868560791016
2013-08-19,22.047624588012695
2013-08-20,22.540143966674805
2013-08-21,22.642473220825195
2013-08-22,23.013452529907227
2013-08-23,23.28209114074707
2013-08-26,23.039033889770508
2013-08-27,22.552928924560547
2013-08-28,22.879131317138672
2013-08-29,22.8983211517334
2013-08-30,22.72562026977539
2013-09-03,23.21813201904297
2013-09-04,23.589107513427734
2013-09-05,23.505964279174805
2013-09-06,23.512353897094727
2013-09-09,23.403621673583984
2013-09-10,23.1221866607666
2013-09-11,23.07101821899414
2013-09-12,22.19474220275879
2013-09-13,22.418611526489258
2013-09-16,22.105195999145508
