Date,GOOGL
2010-11-04,15.529237747192383
2010-11-05,15.549388885498047
2010-11-08,15.59142780303955
2010-11-09,15.542920112609863
2010-11-10,15.494661331176758
2010-11-11,15.353116035461426
2010-11-12,15.007343292236328
2010-11-15,14.81281566619873
2010-11-16,14.520524024963379
2010-11-17,14.5162935256958
2010-11-18,14.83992862701416
2010-11-19,14.69739055633545
2010-11-22,14.707091331481934
2010-11-23,14.502861022949219
2010-11-24,14.800376892089844
2010-11-26,14.676742553710938
2010-11-29,14.480473518371582
2010-11-30,13.823751449584961
2010-12-01,14.038678169250488
2010-12-02,14.224501609802246
2010-12-03,14.253852844238281
2010-12-06,14.387187957763672
2010-12-07,14.605598449707031
2010-12-08,14.690176963806152
2010-12-09,14.714056968688965
2010-12-10,14.731719017028809
2010-12-13,14.791669845581055
2010-12-14,14.798884391784668
2010-12-15,14.684206008911133
2010-12-16,14.719281196594238
2010-12-17,14.69664478302002
2010-12-20,14.802614212036133
2010-12-21,15.001869201660156
2010-12-22,15.062068939208984
2010-12-23,15.030725479125977
2010-12-27,14.98470687866211
2010-12-28,14.898635864257812
2010-12-29,14.950377464294434
2010-12-30,14.897143363952637
2010-12-31,14.775500297546387
2011-01-03,15.033712387084961
2011-01-04,14.97823715209961
2011-01-05,15.151124000549316
2011-01-06,15.26132583618164
2011-01-07,15.334460258483887
2011-01-10,15.278987884521484
2011-01-11,15.32376480102539
2011-01-12,15.3451566696167
2011-01-13,15.340678215026855
2011-01-14,15.526999473571777
2011-01-18,15.911332130432129
2011-01-19,15.715310096740723
2011-01-20,15.59142780303955
2011-01-21,15.219782829284668
2011-01-24,15.201126098632812
2011-01-25,15.42077922821045
2011-01-26,15.335952758789062
2011-01-27,15.34316635131836
2011-01-28,14.950127601623535
2011-01-31,14.934455871582031
2011-02-01,15.2001314163208
2011-02-02,15.22401237487793
2011-02-03,15.17799186706543
2011-02-04,15.198638916015625
2011-02-07,15.280978202819824
2011-02-08,15.382719993591309
2011-02-09,15.335952758789062
2011-02-10,15.334460258483887
2011-02-11,15.534960746765137
2011-02-14,15.625754356384277
2011-02-15,15.526251792907715
2011-02-16,15.527994155883789
2011-02-17,15.553865432739258
2011-02-18,15.67376708984375
2011-02-22,15.179484367370605
2011-02-23,15.207094192504883
2011-02-24,15.144906044006348
2011-02-25,15.175254821777344
2011-02-28,15.258837699890137
2011-03-01,14.944405555725098
2011-03-02,14.945152282714844
2011-03-03,15.163314819335938
2011-03-04,14.940923690795898
2011-03-07,14.718037605285645
2011-03-08,14.734206199645996
2011-03-09,14.720773696899414
2011-03-10,14.435447692871094
2011-03-11,14.34614372253418
2011-03-14,14.178977966308594
2011-03-15,14.168280601501465
2011-03-16,13.85832691192627
2011-03-17,13.964300155639648
2011-03-18,13.956836700439453
2011-03-21,14.340919494628906
2011-03-22,14.36131763458252
2011-03-23,14.481717109680176
2011-03-24,14.599379539489746
2011-03-25,14.421518325805664
2011-03-28,14.312561988830566
2011-03-29,14.471020698547363
2011-03-30,14.473756790161133
2011-03-31,14.596146583557129
2011-04-01,14.72152042388916
2011-04-04,14.619032859802246
2011-04-05,14.15658950805664
2011-04-06,14.283207893371582
2011-04-07,14.427986145019531
2011-04-08,14.38221263885498
2011-04-11,14.362561225891113
2011-04-12,14.194400787353516
2011-04-13,14.33544635772705
2011-04-14,14.39091968536377
2011-04-15,13.201605796813965
2011-04-18,13.105585098266602
2011-04-19,12.973495483398438
2011-04-20,13.077973365783691
2011-04-21,13.062301635742188
2011-04-25,13.061058044433594
2011-04-26,13.254343032836914
2011-04-27,13.377228736877441
2011-04-28,13.382453918457031
2011-04-29,13.534941673278809
2011-05-02,13.397130012512207
2011-05-03,13.280961036682129
2011-05-04,13.328224182128906
2011-05-05,13.290411949157715
2011-05-06,13.316035270690918
2011-05-09,13.375238418579102
2011-05-10,13.499122619628906
2011-05-11,13.319766998291016
2011-05-12,13.309816360473633
2011-05-13,13.172999382019043
2011-05-16,12.896130561828613
2011-05-17,13.195635795593262
2011-05-18,13.179466247558594
2011-05-19,13.215288162231445
2011-05-20,13.035683631896973
2011-05-23,12.8953857421875
2011-05-24,12.89215087890625
2011-05-25,12.927225112915039
2011-05-26,12.888917922973633
2011-05-27,12.957822799682617
2011-05-31,13.159814834594727
2011-06-01,13.074739456176758
2011-06-02,13.13593578338623
2011-06-03,13.012051582336426
2011-06-06,12.961803436279297
2011-06-07,12.911306381225586
2011-06-08,12.914787292480469
2011-06-09,12.854090690612793
2011-06-10,12.674487113952637
2011-06-13,12.555581092834473
2011-06-14,12.64612865447998
2011-06-15,12.51130199432373
2011-06-16,12.447122573852539
2011-06-17,12.065278053283691
2011-06-20,12.05433177947998
2011-06-21,12.263787269592285
2011-06-22,12.11478042602539
2011-06-23,11.945874214172363
2011-06-24,11.813036918640137
2011-06-27,12.010054588317871
2011-06-28,12.279956817626953
2011-06-29,12.377469062805176
2011-06-30,12.596625328063965
2011-07-01,12.96105670928955
2011-07-05,13.244890213012695
2011-07-06,13.317527770996094
2011-07-07,13.597132682800293
2011-07-08,13.233695030212402
2011-07-11,13.116531372070312
2011-07-12,13.283945083618164
2011-07-13,13.389667510986328
2011-07-14,13.157824516296387
2011-07-15,14.86629581451416
2011-07-18,14.799630165100098
2011-07-19,14.988935470581055
2011-07-20,14.809830665588379
2011-07-21,15.099384307861328
2011-07-22,15.378987312316895
2011-07-25,15.397645950317383
2011-07-26,15.485705375671387
2011-07-27,15.10510540008545
2011-07-28,15.197644233703613
2011-07-29,15.017293930053711
2011-08-01,15.093910217285156
2011-08-02,14.736446380615234
2011-08-03,14.954606056213379
2011-08-04,14.366292953491211
2011-08-05,14.40410327911377
2011-08-08,13.582703590393066
2011-08-09,14.264053344726562
2011-08-10,13.657082557678223
2011-08-11,13.983452796936035
2011-08-12,14.024250030517578
2011-08-15,13.86156177520752
2011-08-16,13.408076286315918
2011-08-17,13.262551307678223
2011-08-18,12.55931282043457
2011-08-19,12.21204662322998
2011-08-22,12.392394065856934
2011-08-23,12.906081199645996
2011-08-24,13.0172758102417
2011-08-25,12.936430931091309
2011-08-26,13.106083869934082
2011-08-29,13.410065650939941
2011-08-30,13.450364112854004
2011-08-31,13.456831932067871
2011-09-01,13.246382713317871
2011-09-02,13.05583381652832
2011-09-06,12.989664077758789
2011-09-07,13.284443855285645
2011-09-08,13.307577133178711
2011-09-09,13.056082725524902
2011-09-12,13.187178611755371
2011-09-13,13.172253608703613
2011-09-14,13.235687255859375
2011-09-15,13.496634483337402
2011-09-16,13.599122047424316
2011-09-19,13.59887409210205
2011-09-20,13.597877502441406
2011-09-21,13.413049697875977
2011-09-22,12.951852798461914
2011-09-23,13.072501182556152
2011-09-26,13.231209754943848
2011-09-27,13.416533470153809
2011-09-28,13.155336380004883
2011-09-29,13.122003555297852
2011-09-30,12.812050819396973
2011-10-03,12.3264741897583
2011-10-04,12.48518180847168
2011-10-05,12.554834365844727
2011-10-06,12.803841590881348
2011-10-07,12.814040184020996
2011-10-10,13.362552642822266
2011-10-11,13.512056350708008
2011-10-12,13.64439582824707
2011-10-13,13.90534496307373
2011-10-14,14.718534469604492
2011-10-17,14.487936019897461
2011-10-18,14.689431190490723
2011-10-19,14.445398330688477
2011-10-20,14.519278526306152
2011-10-21,14.688932418823242
2011-10-24,14.836445808410645
2011-10-25,14.506591796875
2011-10-26,14.584951400756836
2011-10-27,14.892417907714844
2011-10-28,14.928985595703125
2011-10-31,14.742414474487305
2011-11-01,14.394403457641602
2011-11-02,14.54788589477539
2011-11-03,14.863311767578125
2011-11-04,14.82948112487793
2011-11-07,15.13271713256836
2011-11-08,15.232470512390137
2011-11-09,14.94913387298584
2011-11-10,14.803112983703613
2011-11-11,15.133214950561523
2011-11-14,15.248887062072754
2011-11-15,15.337444305419922
2011-11-16,15.210826873779297
2011-11-17,14.947144508361816
2011-11-18,14.798137664794922
2011-11-21,14.45136833190918
2011-11-22,14.427986145019531
2011-11-23,14.181962966918945
2011-11-25,14.005096435546875
2011-11-28,14.631717681884766
2011-11-29,14.500870704650879
2011-11-30,14.910327911376953
2011-12-01,15.26804256439209
2011-12-02,15.431974411010742
2011-12-05,15.563567161560059
2011-12-06,15.516800880432129
2011-12-07,15.507347106933594
2011-12-08,15.324760437011719
2011-12-09,15.607597351074219
2011-12-12,15.557099342346191
2011-12-13,15.563069343566895
2011-12-14,15.375008583068848
2011-12-15,15.411575317382812
2011-12-16,15.57127857208252
2011-12-19,15.46854019165039
2011-12-20,15.680980682373047
2011-12-21,15.567795753479004
2011-12-22,15.664314270019531
2011-12-23,15.749886512756348
2011-12-27,15.926753997802734
2011-12-28,15.913073539733887
2011-12-29,15.980236053466797
2011-12-30,16.067302703857422
2012-01-03,16.552629470825195
2012-01-04,16.624025344848633
2012-01-05,16.393423080444336
2012-01-06,16.16979217529297
2012-01-09,15.484212875366211
2012-01-10,15.501129150390625
2012-01-11,15.57127857208252
2012-01-12,15.662821769714355
2012-01-13,15.547148704528809
2012-01-17,15.636452674865723
2012-01-18,15.744166374206543
2012-01-19,15.909838676452637
2012-01-20,14.576990127563477
2012-01-23,14.565299987792969
2012-01-24,14.451120376586914
2012-01-25,14.166540145874023
2012-01-26,14.131961822509766
2012-01-27,14.427486419677734
2012-01-30,14.370522499084473
2012-01-31,14.430721282958984
2012-02-01,14.448631286621094
2012-02-02,14.55510139465332
2012-02-03,14.834207534790039
2012-02-06,15.151622772216797
2012-02-07,15.093910217285156
2012-02-08,15.17052936553955
2012-02-09,15.210578918457031
2012-02-10,15.072518348693848
2012-02-13,15.228986740112305
2012-02-14,15.168291091918945
2012-02-15,15.063811302185059
2012-02-16,15.087691307067871
2012-02-17,15.040925979614258
2012-02-21,15.273763656616211
2012-02-22,15.123015403747559
2012-02-23,15.077493667602539
2012-02-24,15.171772956848145
2012-02-27,15.157095909118652
2012-02-28,15.382966995239258
2012-02-29,15.379485130310059
2012-03-01,15.482720375061035
2012-03-02,15.454113006591797
2012-03-05,15.279982566833496
2012-03-06,15.048885345458984
2012-03-07,15.094656944274902
2012-03-08,15.10311508178711
2012-03-09,14.931721687316895
2012-03-12,15.05361270904541
2012-03-13,15.36779499053955
2012-03-14,15.323265075683594
2012-03-15,15.451128005981445
2012-03-16,15.548392295837402
2012-03-19,15.770782470703125
2012-03-20,15.758591651916504
2012-03-21,15.920037269592285
2012-03-22,16.071033477783203
2012-03-23,15.984963417053223
2012-03-26,16.152626037597656
2012-03-27,16.095163345336914
2012-03-28,16.312576293945312
2012-03-29,16.12973976135254
2012-03-30,15.95138168334961
2012-04-02,16.09267807006836
2012-04-03,15.985710144042969
2012-04-04,15.799887657165527
2012-04-05,15.729488372802734
2012-04-09,15.692672729492188
2012-04-10,15.593666076660156
2012-04-11,15.820037841796875
2012-04-12,16.19441795349121
2012-04-13,15.53744888305664
2012-04-16,15.076497077941895
2012-04-17,15.163564682006836
2012-04-18,15.110827445983887
2012-04-19,14.908087730407715
2012-04-20,14.827489852905273
2012-04-23,14.865799903869629
2012-04-24,14.957094192504883
2012-04-25,15.1672945022583
2012-04-26,15.310331344604492
2012-04-27,15.298142433166504
2012-04-30,15.046150207519531
2012-05-01,15.035700798034668
2012-05-02,15.106101036071777
2012-05-03,15.19963264465332
2012-05-04,14.850128173828125
2012-05-07,15.113314628601074
2012-05-08,15.243663787841797
2012-05-09,15.153116226196289
2012-05-10,15.265305519104004
2012-05-11,15.055601119995117
2012-05-14,15.025004386901855
2012-05-15,15.201872825622559
2012-05-16,15.645159721374512
2012-05-17,15.498888969421387
2012-05-18,14.935452461242676
2012-05-21,15.276500701904297
2012-05-22,14.945402145385742
2012-05-23,15.16082763671875
2012-05-24,15.016548156738281
2012-05-25,14.714803695678711
2012-05-29,14.784704208374023
2012-05-30,14.632712364196777
2012-05-31,14.449377059936523
2012-06-01,14.203604698181152
2012-06-04,14.392909049987793
2012-06-05,14.189425468444824
2012-06-06,14.44216537475586
2012-06-07,14.383954048156738
2012-06-08,14.439178466796875
2012-06-11,14.141912460327148
2012-06-12,14.057334899902344
2012-06-13,13.9575834274292
2012-06-14,13.90683650970459
2012-06-15,14.042657852172852
2012-06-18,14.200371742248535
2012-06-19,14.466045379638672
2012-06-20,14.366043090820312
2012-06-21,14.060070991516113
2012-06-22,14.216042518615723
2012-06-25,13.947882652282715
2012-06-26,14.046887397766113
2012-06-27,14.161813735961914
2012-06-28,14.037681579589844
2012-06-29,14.429725646972656
2012-07-02,14.439676284790039
2012-07-03,14.622761726379395
2012-07-05,14.82400894165039
2012-07-06,14.576742172241211
2012-07-09,14.577488899230957
2012-07-10,14.470274925231934
2012-07-11,14.208828926086426
2012-07-12,14.191166877746582
2012-07-13,14.34141731262207
2012-07-16,14.301615715026855
2012-07-17,14.346641540527344
2012-07-18,14.446890830993652
2012-07-19,14.752862930297852
2012-07-20,15.194658279418945
2012-07-23,15.31132698059082
2012-07-24,15.113811492919922
2012-07-25,15.124259948730469
2012-07-26,15.257843017578125
2012-07-27,15.795160293579102
2012-07-30,15.72899055480957
2012-07-31,15.745657920837402
2012-08-01,15.738445281982422
2012-08-02,15.640679359436035
2012-08-03,15.953619003295898
2012-08-06,15.990686416625977
2012-08-07,15.933967590332031
2012-08-08,15.976008415222168
2012-08-09,15.97899341583252
2012-08-10,15.970285415649414
2012-08-13,16.41830062866211
2012-08-14,16.63347625732422
2012-08-15,16.605615615844727
2012-08-16,16.738203048706055
2012-08-17,16.84442138671875
2012-08-20,16.804622650146484
2012-08-21,16.65462303161621
2012-08-22,16.84541893005371
2012-08-23,16.835966110229492
2012-08-24,16.881488800048828
2012-08-27,16.64740753173828
2012-08-28,16.8471622467041
2012-08-29,17.114822387695312
2012-08-30,16.95735740661621
2012-08-31,17.042184829711914
2012-09-04,16.94144058227539
2012-09-05,16.933481216430664
2012-09-06,17.39815902709961
2012-09-07,17.566070556640625
2012-09-10,17.432239532470703
2012-09-11,17.21880340576172
2012-09-12,17.18621826171875
2012-09-13,17.563337326049805
2012-09-14,17.65388298034668
2012-09-17,17.661346435546875
2012-09-18,17.867816925048828
2012-09-19,18.097171783447266
2012-09-20,18.112592697143555
2012-09-21,18.25861358642578
2012-09-24,18.64145278930664
2012-09-25,18.6359806060791
2012-09-26,18.74294662475586
2012-09-27,18.81856918334961
2012-09-28,18.768815994262695
2012-10-01,18.949913024902344
2012-10-02,18.83075714111328
2012-10-03,18.967824935913086
2012-10-04,19.105886459350586
2012-10-05,19.095937728881836
2012-10-08,18.851905822753906
2012-10-09,18.50986099243164
2012-10-10,18.52155303955078
2012-10-11,18.693695068359375
2012-10-12,18.526275634765625
2012-10-15,18.432498931884766
2012-10-16,18.525033950805664
2012-10-17,18.793445587158203
2012-10-18,17.28870391845703
2012-10-19,16.96009635925293
2012-10-22,16.882482528686523
2012-10-23,16.924272537231445
2012-10-24,16.848403930664062
2012-10-25,16.859844207763672
2012-10-26,16.794919967651367
2012-10-31,16.923030853271484
2012-11-01,17.1043758392334
2012-11-02,17.112586975097656
2012-11-05,16.989200592041016
2012-11-06,16.958356857299805
2012-11-07,16.59516716003418
2012-11-08,16.226259231567383
2012-11-09,16.493427276611328
2012-11-12,16.5648193359375
2012-11-13,16.394420623779297
2012-11-14,16.232725143432617
2012-11-15,16.101137161254883
2012-11-16,16.099143981933594
2012-11-19,16.622283935546875
2012-11-20,16.666065216064453
2012-11-21,16.564071655273438
2012-11-23,16.61631202697754
2012-11-26,16.446659088134766
2012-11-27,16.684473037719727
2012-11-28,17.00686264038086
2012-11-29,17.21134376525879
2012-11-30,17.37253761291504
2012-12-03,17.294925689697266
2012-12-04,17.1899471282959
2012-12-05,17.110097885131836
2012-12-06,17.19243621826172
2012-12-07,17.020294189453125
2012-12-10,17.05039405822754
2012-12-11,17.335474014282227
2012-12-12,17.352388381958008
2012-12-13,17.48025131225586
2012-12-14,17.461841583251953
2012-12-17,17.930007934570312
2012-12-18,17.937219619750977
2012-12-19,17.91333770751953
2012-12-20,17.969308853149414
2012-12-21,17.801895141601562
2012-12-24,17.649404525756836
2012-12-26,17.633731842041016
2012-12-27,17.569555282592773
2012-12-28,17.4133358001709
2012-12-31,17.596670150756836
2013-01-02,17.991445541381836
2013-01-03,18.001895904541016
2013-01-04,18.357622146606445
2013-01-07,18.27751922607422
2013-01-08,18.241451263427734
2013-01-09,18.361351013183594
2013-01-10,18.444934844970703
2013-01-11,18.40787124633789
2013-01-14,17.991445541381836
2013-01-15,18.033239364624023
2013-01-16,17.79094886779785
2013-01-17,17.694679260253906
2013-01-18,17.525278091430664
2013-01-22,17.48447608947754
2013-01-23,18.445432662963867
2013-01-24,18.761606216430664
2013-01-25,18.748172760009766
2013-01-28,18.675037384033203
2013-01-29,18.748422622680664
2013-01-30,18.75214958190918
2013-01-31,18.79842185974121
2013-02-01,19.293699264526367
2013-02-04,18.881256103515625
2013-02-05,19.048423767089844
2013-02-06,19.15862464904785
2013-02-07,19.252653121948242
2013-02-08,19.53673553466797
2013-02-11,19.46335220336914
2013-02-12,19.42056655883789
2013-02-13,19.47429656982422
2013-02-14,19.597681045532227
2013-02-15,19.72380256652832
2013-02-19,20.07106590270996
2013-02-20,19.713104248046875
2013-02-21,19.789472579956055
2013-02-22,19.89345359802246
2013-02-25,19.67106819152832
2013-02-26,19.65514373779297
2013-02-27,19.89519691467285
2013-02-28,19.930519104003906
2013-03-01,20.054651260375977
2013-03-04,20.435501098632812
2013-03-05,20.860877990722656
2013-03-06,20.681272506713867
2013-03-07,20.711620330810547
2013-03-08,20.684757232666016
2013-03-11,20.766847610473633
2013-03-12,20.587491989135742
2013-03-13,20.530275344848633
2013-03-14,20.436494827270508
2013-03-15,20.256393432617188
2013-03-18,20.094451904296875
2013-03-19,20.182262420654297
2013-03-20,20.266590118408203
2013-03-21,20.180768966674805
2013-03-22,20.15713882446289
2013-03-25,20.140470504760742
2013-03-26,20.209627151489258
2013-03-27,19.966840744018555
2013-03-28,19.756139755249023
2013-04-01,19.930273056030273
2013-04-02,20.225048065185547
2013-04-03,20.054901123046875
2013-04-04,19.778032302856445
2013-04-05,19.479022979736328
2013-04-08,19.275041580200195
2013-04-09,19.34469223022461
2013-04-10,19.656387329101562
2013-04-11,19.661611557006836
2013-04-12,19.653154373168945
2013-04-15,19.451162338256836
2013-04-16,19.735742568969727
2013-04-17,19.466835021972656
2013-04-18,19.05265235900879
2013-04-19,19.89743423461914
2013-04-22,19.903406143188477
2013-04-23,20.09718894958496
2013-04-24,20.235248565673828
2013-04-25,20.127038955688477
2013-04-26,19.935993194580078
2013-04-29,20.37480354309082
2013-04-30,20.511869430541992
2013-05-01,20.40888214111328
2013-05-02,20.637243270874023
2013-05-03,21.03799057006836
2013-05-06,21.43177604675293
2013-05-07,21.32431411743164
2013-05-08,21.732275009155273
2013-05-09,21.678794860839844
2013-05-10,21.896455764770508
2013-05-13,21.829294204711914
2013-05-14,22.067354202270508
2013-05-15,22.783527374267578
2013-05-16,22.48452377319336
2013-05-17,22.616613388061523
2013-05-20,22.600444793701172
2013-05-21,22.56163787841797
2013-05-22,22.12506675720215
2013-05-23,21.960140228271484
2013-05-24,21.724565505981445
2013-05-28,21.92232894897461
2013-05-29,21.59993553161621
2013-05-30,21.66088104248047
2013-05-31,21.67232322692871
2013-06-03,21.583019256591797
2013-06-04,21.37082862854004
2013-06-05,21.38575553894043
2013-06-06,21.508644104003906
2013-06-07,21.88401985168457
2013-06-10,22.144969940185547
2013-06-11,21.886009216308594
2013-06-12,21.69123077392578
2013-06-13,21.81610870361328
2013-06-14,21.767351150512695
2013-06-17,22.04621124267578
2013-06-18,22.403676986694336
2013-06-19,22.405168533325195
2013-06-20,22.00864601135254
2013-06-21,21.91387176513672
2013-06-24,21.636754989624023
2013-06-25,21.547449111938477
2013-06-26,21.73277473449707
2013-06-27,21.817852020263672
2013-06-28,21.899938583374023
2013-07-01,22.086759567260742
2013-07-02,21.948198318481445
2013-07-03,22.050689697265625
2013-07-05,22.226308822631836
2013-07-08,22.514867782592773
2013-07-09,22.51860237121582
2013-07-10,22.537260055541992
2013-07-11,22.891742706298828
2013-07-12,22.960397720336914
2013-07-15,23.0024356842041
2013-07-16,22.876068115234375
2013-07-17,22.849699020385742
2013-07-18,22.653928756713867
2013-07-19,22.303672790527344
2013-07-22,22.6544246673584
2013-07-23,22.482784271240234
2013-07-24,22.460390090942383
2013-07-25,22.0822811126709
2013-07-26,22.023822784423828
2013-07-29,21.947206497192383
2013-07-30,22.16238021850586
2013-07-31,22.083524703979492
2013-08-01,22.493227005004883
2013-08-02,22.551687240600586
2013-08-05,22.51263427734375
2013-08-06,22.302928924560547
2013-08-07,22.155664443969727
2013-08-08,22.205663681030273
2013-08-09,22.149696350097656
2013-08-12,22.027801513671875
2013-08-13,21.921829223632812
2013-08-14,21.637252807617188
2013-08-15,21.3847599029541
2013-08-16,21.31635284423828
2013-08-19,21.533769607543945
2013-08-20,21.528047561645508
2013-08-21,21.62531089782715
2013-08-22,21.73426628112793
2013-08-23,21.647201538085938
2013-08-26,21.552175521850586
2013-08-27,21.148193359375
2013-08-28,21.1083927154541
2013-08-29,21.279537200927734
2013-08-30,21.067344665527344
2013-09-03,21.402671813964844
2013-09-04,21.682523727416992
2013-09-05,21.879789352416992
2013-09-06,21.880287170410156
2013-09-09,22.090984344482422
2013-09-10,22.106409072875977
2013-09-11,22.29347801208496
2013-09-12,22.215614318847656
2013-09-13,22.11635971069336
