Date,PPG
2010-11-05,30.55477523803711
2010-11-08,30.543197631835938
2010-11-09,30.222673416137695
2010-11-10,30.129987716674805
2010-11-11,30.16474151611328
2010-11-12,29.65111541748047
2010-11-15,29.68201446533203
2010-11-16,29.187700271606445
2010-11-17,29.38080406188965
2010-11-18,29.94847297668457
2010-11-19,29.882827758789062
2010-11-22,29.871252059936523
2010-11-23,29.31899070739746
2010-11-24,30.041160583496094
2010-11-26,29.97937774658203
2010-11-29,30.04503631591797
2010-11-30,30.106801986694336
2010-12-01,30.840564727783203
2010-12-02,30.96798324584961
2010-12-03,31.203563690185547
2010-12-06,30.87531089782715
2010-12-07,31.068410873413086
2010-12-08,30.832847595214844
2010-12-09,30.91393280029297
2010-12-10,31.2421875
2010-12-13,31.072269439697266
2010-12-14,31.408245086669922
2010-12-15,31.70561408996582
2010-12-16,31.458444595336914
2010-12-17,31.670854568481445
2010-12-20,31.805999755859375
2010-12-21,31.852352142333984
2010-12-22,31.914154052734375
2010-12-23,31.975936889648438
2010-12-27,32.060890197753906
2010-12-28,32.381446838378906
2010-12-29,32.52045822143555
2010-12-30,32.381446838378906
2010-12-31,32.46638488769531
2011-01-03,32.70582962036133
2011-01-04,32.219234466552734
2011-01-05,32.4007453918457
2011-01-06,32.284889221191406
2011-01-07,31.790569305419922
2011-01-10,31.89097785949707
2011-01-11,31.678586959838867
2011-01-12,32.057029724121094
2011-01-13,31.875532150268555
2011-01-14,32.107242584228516
2011-01-18,32.126556396484375
2011-01-19,31.97208023071289
2011-01-20,31.419828414916992
2011-01-21,31.72492027282715
2011-01-24,32.17287826538086
2011-01-25,32.27716827392578
2011-01-26,32.74443817138672
2011-01-27,32.408451080322266
2011-01-28,32.14201354980469
2011-01-31,32.5474967956543
2011-02-01,33.2155876159668
2011-02-02,32.88347244262695
2011-02-03,33.05725860595703
2011-02-04,33.15378952026367
2011-02-07,33.24646759033203
2011-02-08,33.493648529052734
2011-02-09,33.40095520019531
2011-02-10,33.7987174987793
2011-02-11,34.13084030151367
2011-02-14,34.173309326171875
2011-02-15,34.119239807128906
2011-02-16,34.468990325927734
2011-02-17,34.76044464111328
2011-02-18,35.028594970703125
2011-02-22,33.831687927246094
2011-02-23,33.633506774902344
2011-02-24,33.40033721923828
2011-02-25,33.97545623779297
2011-02-28,34.344642639160156
2011-03-01,34.095943450927734
2011-03-02,34.20085144042969
2011-03-03,34.87314987182617
2011-03-04,34.41846466064453
2011-03-07,34.010440826416016
2011-03-08,34.51951599121094
2011-03-09,34.216392517089844
2011-03-10,33.594635009765625
2011-03-11,34.00266647338867
2011-03-14,34.13480758666992
2011-03-15,33.730648040771484
2011-03-16,33.23323440551758
2011-03-17,33.87055206298828
2011-03-18,33.98712921142578
2011-03-21,34.41459655761719
2011-03-22,34.231937408447266
2011-03-23,34.30577087402344
2011-03-24,34.46121597290039
2011-03-25,34.75656509399414
2011-03-28,34.733238220214844
2011-03-29,35.20344161987305
2011-03-30,37.278587341308594
2011-03-31,36.998779296875
2011-04-01,36.9560432434082
2011-04-04,37.4962043762207
2011-04-05,37.441795349121094
2011-04-06,37.465126037597656
2011-04-07,37.33299255371094
2011-04-08,37.0493049621582
2011-04-11,36.89387130737305
2011-04-12,36.43532180786133
2011-04-13,35.85630798339844
2011-04-14,35.94178771972656
2011-04-15,36.00397491455078
2011-04-18,35.51432800292969
2011-04-19,36.19438552856445
2011-04-20,36.738441467285156
2011-04-21,36.77729034423828
2011-04-25,36.307071685791016
2011-04-26,36.51693344116211
2011-04-27,36.37314224243164
2011-04-28,36.58298110961914
2011-04-29,36.788936614990234
2011-05-02,36.57909393310547
2011-05-03,35.79024887084961
2011-05-04,35.12571716308594
2011-05-05,35.06743621826172
2011-05-06,35.34901428222656
2011-05-09,35.69707489013672
2011-05-10,35.89259719848633
2011-05-11,35.19258117675781
2011-05-12,35.083091735839844
2011-05-13,34.5981559753418
2011-05-16,34.65681457519531
2011-05-17,34.187538146972656
2011-05-18,34.836708068847656
2011-05-19,34.778045654296875
2011-05-20,34.433902740478516
2011-05-23,33.89030838012695
2011-05-24,33.60483169555664
2011-05-25,34.152347564697266
2011-05-26,34.0623893737793
2011-05-27,34.336143493652344
2011-05-31,34.68809127807617
2011-06-01,33.92941665649414
2011-06-02,33.69868850708008
2011-06-03,33.213768005371094
2011-06-06,32.88917541503906
2011-06-07,33.507049560546875
2011-06-08,33.026065826416016
2011-06-09,33.34281539916992
2011-06-10,32.8930778503418
2011-06-13,32.78748321533203
2011-06-14,33.436676025390625
2011-06-15,32.83833312988281
2011-06-16,32.8930778503418
2011-06-17,33.14336395263672
2011-06-20,33.40929412841797
2011-06-21,34.30875015258789
2011-06-22,34.31268310546875
2011-06-23,34.02718734741211
2011-06-24,34.08586120605469
2011-06-27,34.00763702392578
2011-06-28,34.594242095947266
2011-06-29,34.86017608642578
2011-06-30,35.50543975830078
2011-07-01,35.91997146606445
2011-07-05,35.77919006347656
2011-07-06,36.1780891418457
2011-07-07,36.514400482177734
2011-07-08,36.02557373046875
2011-07-11,35.30207443237305
2011-07-12,35.1378288269043
2011-07-13,35.16912841796875
2011-07-14,34.59033203125
2011-07-15,35.067440032958984
2011-07-18,34.69203186035156
2011-07-19,34.8992805480957
2011-07-20,34.942298889160156
2011-07-21,35.18867111206055
2011-07-22,34.7819709777832
2011-07-25,34.62943649291992
2011-07-26,33.862937927246094
2011-07-27,33.24113464355469
2011-07-28,33.06515121459961
2011-07-29,32.92829132080078
2011-08-01,32.81095886230469
2011-08-02,31.958431243896484
2011-08-03,32.31820297241211
2011-08-04,30.37847900390625
2011-08-05,30.456695556640625
2011-08-08,28.739057540893555
2011-08-09,30.456703186035156
2011-08-10,28.782381057739258
2011-08-11,29.51121711730957
2011-08-12,29.570310592651367
2011-08-15,30.184886932373047
2011-08-16,29.62546157836914
2011-08-17,29.664852142333984
2011-08-18,27.738405227661133
2011-08-19,27.135652542114258
2011-08-22,27.1592960357666
2011-08-23,28.02599334716797
2011-08-24,28.321468353271484
2011-08-25,28.002365112304688
2011-08-26,28.498737335205078
2011-08-29,29.73969841003418
2011-08-30,30.12972068786621
2011-08-31,30.173063278198242
2011-09-01,29.55847930908203
2011-09-02,28.983299255371094
2011-09-06,28.83755111694336
2011-09-07,29.550617218017578
2011-09-08,29.4836368560791
2011-09-09,28.79814910888672
2011-09-12,28.806034088134766
2011-09-13,29.424541473388672
2011-09-14,29.94061279296875
2011-09-15,30.500028610229492
2011-09-16,30.980653762817383
2011-09-19,30.618215560913086
2011-09-20,30.539426803588867
2011-09-21,28.97149085998535
2011-09-22,27.616283416748047
2011-09-23,27.112018585205078
2011-09-26,28.538129806518555
2011-09-27,29.357566833496094
2011-09-28,28.16781997680664
2011-09-29,28.502676010131836
2011-09-30,27.836910247802734
2011-10-03,27.056865692138672
2011-10-04,27.84083366394043
2011-10-05,28.664201736450195
2011-10-06,29.03846549987793
2011-10-07,28.947853088378906
2011-10-10,30.113954544067383
2011-10-11,30.023347854614258
2011-10-12,30.63397789001465
2011-10-13,30.598506927490234
2011-10-14,31.402191162109375
2011-10-17,30.66550636291504
2011-10-18,31.804048538208008
2011-10-19,31.0594482421875
2011-10-20,31.784339904785156
2011-10-21,32.96619415283203
2011-10-24,33.249847412109375
2011-10-25,32.51314163208008
2011-10-26,33.431053161621094
2011-10-27,35.034446716308594
2011-10-28,35.20780944824219
2011-10-31,34.041690826416016
2011-11-01,33.328636169433594
2011-11-02,34.155941009521484
2011-11-03,34.92808151245117
2011-11-04,34.869014739990234
2011-11-07,35.02264404296875
2011-11-08,35.43895721435547
2011-11-09,33.868839263916016
2011-11-10,34.186038970947266
2011-11-11,34.9354133605957
2011-11-14,34.61029052734375
2011-11-15,34.63408279418945
2011-11-16,33.67454147338867
2011-11-17,32.794342041015625
2011-11-18,33.14720153808594
2011-11-21,32.44540786743164
2011-11-22,32.22336959838867
2011-11-23,31.549318313598633
2011-11-25,31.501731872558594
2011-11-28,32.73089599609375
2011-11-29,32.9648323059082
2011-11-30,34.792686462402344
2011-12-01,34.31687545776367
2011-12-02,33.6507568359375
2011-12-05,33.76970672607422
2011-12-06,33.87678146362305
2011-12-07,33.571468353271484
2011-12-08,32.76262283325195
2011-12-09,33.28203201293945
2011-12-12,32.7189826965332
2011-12-13,32.259056091308594
2011-12-14,31.799123764038086
2011-12-15,31.76739501953125
2011-12-16,32.06476974487305
2011-12-19,31.374874114990234
2011-12-20,32.02908706665039
2011-12-21,32.576255798339844
2011-12-22,32.655555725097656
2011-12-23,33.11151885986328
2011-12-27,33.28995895385742
2011-12-28,32.8260383605957
2011-12-29,33.30185317993164
2011-12-30,33.103599548339844
2012-01-03,33.749874114990234
2012-01-04,33.82125473022461
2012-01-05,33.51991271972656
2012-01-06,33.60715866088867
2012-01-09,33.43666458129883
2012-01-10,34.15432357788086
2012-01-11,34.33669662475586
2012-01-12,34.89179611206055
2012-01-13,34.701480865478516
2012-01-17,34.90767288208008
2012-01-18,35.6451416015625
2012-01-19,34.79664993286133
2012-01-20,35.25657272338867
2012-01-23,35.02265167236328
2012-01-24,35.09003829956055
2012-01-25,35.45481872558594
2012-01-26,35.22088623046875
2012-01-27,35.31209182739258
2012-01-30,35.47465515136719
2012-01-31,35.51826477050781
2012-02-01,36.025779724121094
2012-02-02,35.60549545288086
2012-02-03,36.168521881103516
2012-02-06,36.03371810913086
2012-02-07,36.18834686279297
2012-02-08,36.32316970825195
2012-02-09,36.489681243896484
2012-02-10,36.013885498046875
2012-02-13,36.113006591796875
2012-02-14,35.89097595214844
2012-02-15,35.886993408203125
2012-02-16,36.46954345703125
2012-02-17,36.75682067871094
2012-02-21,36.69697570800781
2012-02-22,36.62914276123047
2012-02-23,36.78874969482422
2012-02-24,36.5772705078125
2012-02-27,37.084007263183594
2012-02-28,37.08003616333008
2012-02-29,36.40967559814453
2012-03-01,36.972293853759766
2012-03-02,36.908451080322266
2012-03-05,36.557315826416016
2012-03-06,36.07451629638672
2012-03-07,36.1303825378418
2012-03-08,37.084007263183594
2012-03-09,37.01618576049805
2012-03-12,37.14386749267578
2012-03-13,37.63066101074219
2012-03-14,37.3792724609375
2012-03-15,37.36332321166992
2012-03-16,37.34335708618164
2012-03-19,37.69050979614258
2012-03-20,37.479034423828125
2012-03-21,37.56283187866211
2012-03-22,37.09199523925781
2012-03-23,37.3673210144043
2012-03-26,38.06957244873047
2012-03-27,38.20124435424805
2012-03-28,37.81819152832031
2012-03-29,38.18129348754883
2012-03-30,38.22517776489258
2012-04-02,38.97532653808594
2012-04-03,38.17729187011719
2012-04-04,37.47505569458008
2012-04-05,38.42070770263672
2012-04-09,37.606719970703125
2012-04-10,36.74484634399414
2012-04-11,37.72243881225586
2012-04-12,38.63616180419922
2012-04-13,38.193275451660156
2012-04-16,38.664093017578125
2012-04-17,39.23866271972656
2012-04-18,39.290557861328125
2012-04-19,40.3000373840332
2012-04-20,40.415748596191406
2012-04-23,40.30402374267578
2012-04-24,40.69904327392578
2012-04-25,41.56489181518555
2012-04-26,41.9838752746582
2012-04-27,42.15943145751953
2012-04-30,41.991844177246094
2012-05-01,42.71006393432617
2012-05-02,42.76991653442383
2012-05-03,42.77389907836914
2012-05-04,42.163421630859375
2012-05-07,42.65420913696289
2012-05-08,42.73443603515625
2012-05-09,42.505733489990234
2012-05-10,42.42149353027344
2012-05-11,42.2048225402832
2012-05-14,41.374298095703125
2012-05-15,40.99715042114258
2012-05-16,40.824607849121094
2012-05-17,39.66106033325195
2012-05-18,39.14347839355469
2012-05-21,39.93791198730469
2012-05-22,39.825557708740234
2012-05-23,40.44343948364258
2012-05-24,41.807613372802734
2012-05-25,41.39835739135742
2012-05-29,42.1687126159668
2012-05-30,41.02922439575195
2012-05-31,41.502681732177734
2012-06-01,39.705204010009766
2012-06-04,39.22773361206055
2012-06-05,39.71723556518555
2012-06-06,40.84869384765625
2012-06-07,41.15762710571289
2012-06-08,41.59897232055664
2012-06-11,40.90886688232422
2012-06-12,41.78755569458008
2012-06-13,40.888816833496094
2012-06-14,40.82862854003906
2012-06-15,41.78354263305664
2012-06-18,42.04032516479492
2012-06-19,42.60203552246094
2012-06-20,42.54585647583008
2012-06-21,41.093441009521484
2012-06-22,41.803592681884766
2012-06-25,40.65610122680664
2012-06-26,41.2619514465332
2012-06-27,41.51874923706055
2012-06-28,41.52676773071289
2012-06-29,42.577964782714844
2012-07-02,42.008216857910156
2012-07-03,42.08045196533203
2012-07-05,42.32521057128906
2012-07-06,42.3572998046875
2012-07-09,41.4745979309082
2012-07-10,40.98109436035156
2012-07-11,40.475555419921875
2012-07-12,40.387271881103516
2012-07-13,41.46254348754883
2012-07-16,40.977088928222656
2012-07-17,41.7795295715332
2012-07-18,41.803592681884766
2012-07-19,44.921112060546875
2012-07-20,45.6794319152832
2012-07-23,44.43564224243164
2012-07-24,43.55694580078125
2012-07-25,43.12764358520508
2012-07-26,43.42454147338867
2012-07-27,44.30323028564453
2012-07-30,44.53194046020508
2012-07-31,43.91805648803711
2012-08-01,43.35634231567383
2012-08-02,43.187828063964844
2012-08-03,43.813743591308594
2012-08-06,44.09459686279297
2012-08-07,44.744571685791016
2012-08-08,44.81719207763672
2012-08-09,44.92206573486328
2012-08-10,44.70021438598633
2012-08-13,44.42592239379883
2012-08-14,43.7563362121582
2012-08-15,44.1395378112793
2012-08-16,44.385581970214844
2012-08-17,44.47030258178711
2012-08-20,44.030643463134766
2012-08-21,43.34895324707031
2012-08-22,44.79298400878906
2012-08-23,43.96207046508789
2012-08-24,44.02659606933594
2012-08-27,44.11936569213867
2012-08-28,43.92172622680664
2012-08-29,44.25248336791992
2012-08-30,43.76038360595703
2012-08-31,44.377525329589844
2012-09-04,43.63130569458008
2012-09-05,43.87331771850586
2012-09-06,45.57952880859375
2012-09-07,45.63600158691406
2012-09-10,46.704898834228516
2012-09-11,46.73716354370117
2012-09-12,46.69681930541992
2012-09-13,47.830265045166016
2012-09-14,47.935142517089844
2012-09-17,47.79798889160156
2012-09-18,47.37447738647461
2012-09-19,47.289756774902344
2012-09-20,47.745567321777344
2012-09-21,47.430946350097656
2012-09-24,47.116329193115234
2012-09-25,46.398353576660156
2012-09-26,46.22490692138672
2012-09-27,46.479034423828125
2012-09-28,46.32169723510742
2012-10-01,46.608097076416016
2012-10-02,46.23699188232422
2012-10-03,47.03566360473633
2012-10-04,47.20103073120117
2012-10-05,47.5721321105957
2012-10-08,47.48337936401367
2012-10-09,46.67262649536133
2012-10-10,46.531455993652344
2012-10-11,46.57179641723633
2012-10-12,46.075660705566406
2012-10-15,46.8460693359375
2012-10-16,47.52371597290039
2012-10-17,47.98757553100586
2012-10-18,48.035972595214844
2012-10-19,47.4874153137207
2012-10-22,47.47531509399414
2012-10-23,46.60406494140625
2012-10-24,47.26154708862305
2012-10-25,46.79767608642578
2012-10-26,46.83802032470703
2012-10-31,47.2252311706543
2012-11-01,49.12908172607422
2012-11-02,48.370765686035156
2012-11-05,49.121009826660156
2012-11-06,49.689762115478516
2012-11-07,48.89537048339844
2012-11-08,47.667301177978516
2012-11-09,47.57408905029297
2012-11-12,47.610565185546875
2012-11-13,47.60245895385742
2012-11-14,47.14042282104492
2012-11-15,46.71079635620117
2012-11-16,46.86076736450195
2012-11-19,48.656246185302734
2012-11-20,49.264190673828125
2012-11-21,49.345237731933594
2012-11-23,50.00182342529297
2012-11-26,49.855926513671875
2012-11-27,49.604637145996094
2012-11-28,49.406044006347656
2012-11-29,49.705970764160156
2012-11-30,50.366600036621094
2012-12-03,49.01697540283203
2012-12-04,48.76162338256836
2012-12-05,48.417091369628906
2012-12-06,49.93698501586914
2012-12-07,49.19123840332031
2012-12-10,50.19232177734375
2012-12-11,50.678680419921875
2012-12-12,50.480098724365234
2012-12-13,50.74757766723633
2012-12-14,52.66060256958008
2012-12-17,52.77003479003906
2012-12-18,53.690059661865234
2012-12-19,53.17939758300781
2012-12-20,54.46824645996094
2012-12-21,54.0102424621582
2012-12-24,54.81275177001953
2012-12-26,54.6100959777832
2012-12-27,53.953514099121094
2012-12-28,53.78327178955078
2012-12-31,54.85734176635742
2013-01-02,56.154273986816406
2013-01-03,55.83003234863281
2013-01-04,56.52717208862305
2013-01-07,56.0367431640625
2013-01-08,56.8351936340332
2013-01-09,57.30937957763672
2013-01-10,57.459354400634766
2013-01-11,57.59311294555664
2013-01-14,57.15941619873047
2013-01-15,56.79869842529297
2013-01-16,56.38936996459961
2013-01-17,57.544464111328125
2013-01-18,57.84843063354492
2013-01-22,57.864654541015625
2013-01-23,58.12406921386719
2013-01-24,58.35505294799805
2013-01-25,58.448265075683594
2013-01-28,56.74195861816406
2013-01-29,57.17158889770508
2013-01-30,56.8351936340332
2013-01-31,55.878665924072266
2013-02-01,56.968955993652344
2013-02-04,56.31237030029297
2013-02-05,56.081336975097656
2013-02-06,56.06512451171875
2013-02-07,55.919189453125
2013-02-08,56.288028717041016
2013-02-11,56.47854232788086
2013-02-12,55.30316925048828
2013-02-13,56.381263732910156
2013-02-14,56.336666107177734
2013-02-15,56.494728088378906
2013-02-19,55.00324630737305
2013-02-20,53.5337028503418
2013-02-21,52.95159912109375
2013-02-22,53.86344528198242
2013-02-25,53.04115295410156
2013-02-26,54.00996017456055
2013-02-27,54.815975189208984
2013-02-28,54.815975189208984
2013-03-01,54.877044677734375
2013-03-04,55.19456100463867
2013-03-05,55.45102310180664
2013-03-06,55.13756561279297
2013-03-07,55.14570617675781
2013-03-08,55.90690994262695
2013-03-11,56.08604431152344
2013-03-12,56.63965606689453
2013-03-13,57.60846710205078
2013-03-14,57.89746856689453
2013-03-15,57.518943786621094
2013-03-18,57.4375114440918
2013-03-19,57.343894958496094
2013-03-20,57.4008674621582
2013-03-21,55.886573791503906
2013-03-22,55.349246978759766
2013-03-25,54.502525329589844
2013-03-26,54.56360626220703
2013-03-27,54.31121826171875
2013-03-28,54.52290344238281
2013-04-01,54.612449645996094
2013-04-02,54.4211311340332
2013-04-03,54.02625274658203
2013-04-04,54.50660705566406
2013-04-05,53.62325668334961
2013-04-08,53.5092887878418
2013-04-09,53.997779846191406
2013-04-10,54.815975189208984
2013-04-11,56.016849517822266
2013-04-12,55.46322250366211
2013-04-15,53.505218505859375
2013-04-16,54.77122116088867
2013-04-17,53.89598846435547
2013-04-18,57.254310607910156
2013-04-19,57.63697814941406
2013-04-22,58.434844970703125
2013-04-23,58.943668365478516
2013-04-24,59.01692581176758
2013-04-25,59.8026008605957
2013-04-26,58.9965705871582
2013-04-29,59.84736633300781
2013-04-30,59.89621353149414
2013-05-01,59.10649108886719
2013-05-02,60.44169235229492
2013-05-03,61.98854446411133
2013-05-06,61.77686309814453
2013-05-07,62.37120056152344
2013-05-08,63.40522003173828
2013-05-09,62.90657043457031
2013-05-10,62.99241638183594
2013-05-13,62.61641311645508
2013-05-14,64.08770751953125
2013-05-15,63.94876480102539
2013-05-16,63.572776794433594
2013-05-17,64.91736602783203
2013-05-20,64.18988037109375
2013-05-21,64.95824432373047
2013-05-22,64.39014434814453
2013-05-23,64.108154296875
2013-05-24,64.09589385986328
2013-05-28,64.30021667480469
2013-05-29,64.20623779296875
2013-05-30,63.883392333984375
2013-05-31,62.7799186706543
2013-06-03,63.40522003173828
2013-06-04,62.759456634521484
2013-06-05,61.3004150390625
2013-06-06,61.82353210449219
2013-06-07,63.31528091430664
2013-06-10,63.04965591430664
2013-06-11,62.08100128173828
2013-06-12,61.69276809692383
2013-06-13,63.458335876464844
2013-06-14,62.86978530883789
2013-06-17,63.80165100097656
2013-06-18,63.98961639404297
2013-06-19,63.00875473022461
2013-06-20,61.337181091308594
2013-06-21,60.85491943359375
2013-06-24,59.94762420654297
2013-06-25,60.417633056640625
2013-06-26,60.89577102661133
2013-06-27,60.90806198120117
2013-06-28,59.83726501464844
2013-07-01,60.66693115234375
2013-07-02,60.928504943847656
2013-07-03,61.13690948486328
2013-07-05,62.29355239868164
2013-07-08,62.624576568603516
2013-07-09,63.97327423095703
2013-07-10,63.773033142089844
2013-07-11,64.58631896972656
2013-07-12,64.46368408203125
2013-07-15,64.16130065917969
2013-07-16,63.2825927734375
2013-07-17,64.108154296875
2013-07-18,65.3914794921875
2013-07-19,65.04814147949219
2013-07-22,65.28112030029297
2013-07-23,65.03589630126953
2013-07-24,64.19808959960938
2013-07-25,64.87242889404297
2013-07-26,64.2103271484375
2013-07-29,65.8696517944336
2013-07-30,65.82060241699219
2013-07-31,65.57130432128906
2013-08-01,66.51946258544922
2013-08-02,66.35601043701172
2013-08-05,66.16388702392578
2013-08-06,65.97184753417969
2013-08-07,65.83695220947266
2013-08-08,66.39080810546875
2013-08-09,66.3333511352539
2013-08-12,66.18973541259766
2013-08-13,66.77230072021484
2013-08-14,66.61231231689453
2013-08-15,65.13542175292969
2013-08-16,65.06156921386719
2013-08-19,64.33130645751953
2013-08-20,65.21746063232422
2013-08-21,65.27488708496094
2013-08-22,65.7015609741211
2013-08-23,66.5589828491211
2013-08-26,65.75078582763672
2013-08-27,64.72106170654297
2013-08-28,63.90055847167969
2013-08-29,64.07698822021484
2013-08-30,64.08517456054688
2013-09-03,64.49539947509766
2013-09-04,65.20513916015625
2013-09-05,65.87386322021484
2013-09-06,65.33233642578125
2013-09-09,66.31281280517578
2013-09-10,67.16207122802734
2013-09-11,67.45333862304688
2013-09-12,66.81742095947266
2013-09-13,66.64102172851562
2013-09-16,67.77332305908203
