Date,CVX
2011-05-04,58.9553108215332
2011-05-05,57.79509353637695
2011-05-06,57.94157028198242
2011-05-09,58.623023986816406
2011-05-10,58.77511215209961
2011-05-11,57.59239959716797
2011-05-12,57.873992919921875
2011-05-13,57.66559600830078
2011-05-16,57.24884033203125
2011-05-17,56.9877815246582
2011-05-18,58.378273010253906
2011-05-19,58.95149612426758
2011-05-20,58.21367263793945
2011-05-23,57.53261947631836
2011-05-24,58.04341506958008
2011-05-25,58.599613189697266
2011-05-26,58.66201400756836
2011-05-27,58.57691192626953
2011-05-31,59.54172134399414
2011-06-01,58.16826248168945
2011-06-02,57.390724182128906
2011-06-03,57.32262420654297
2011-06-06,56.573455810546875
2011-06-07,56.45426940917969
2011-06-08,56.7266845703125
2011-06-09,57.453163146972656
2011-06-10,56.567771911621094
2011-06-13,56.14779281616211
2011-06-14,57.09558868408203
2011-06-15,55.85266876220703
2011-06-16,56.43157958984375
2011-06-17,56.284019470214844
2011-06-20,56.70399475097656
2011-06-21,57.657474517822266
2011-06-22,57.36235046386719
2011-06-23,56.39182662963867
2011-06-24,55.563228607177734
2011-06-27,56.13075637817383
2011-06-28,56.95372009277344
2011-06-29,57.48153305053711
2011-06-30,58.3669319152832
2011-07-01,59.07636260986328
2011-07-05,59.66093063354492
2011-07-06,59.638214111328125
2011-07-07,60.49523162841797
2011-07-08,60.09794235229492
2011-07-11,59.25798797607422
2011-07-12,59.24662399291992
2011-07-13,59.64389419555664
2011-07-14,59.4055290222168
2011-07-15,60.26820755004883
2011-07-18,60.29092788696289
2011-07-19,61.00034713745117
2011-07-20,60.78470230102539
2011-07-21,62.10708999633789
2011-07-22,61.84600830078125
2011-07-25,61.352230072021484
2011-07-26,61.05142593383789
2011-07-27,59.95038604736328
2011-07-28,59.60984802246094
2011-07-29,59.036617279052734
2011-08-01,59.808467864990234
2011-08-02,58.71311569213867
2011-08-03,58.321510314941406
2011-08-04,54.961612701416016
2011-08-05,55.39862060546875
2011-08-08,51.22145462036133
2011-08-09,53.00924301147461
2011-08-10,51.40306854248047
2011-08-11,53.389495849609375
2011-08-12,54.40541076660156
2011-08-15,56.24425506591797
2011-08-16,55.6994514465332
2011-08-17,55.88249588012695
2011-08-18,53.342376708984375
2011-08-19,53.37100601196289
2011-08-22,53.37672805786133
2011-08-23,55.68225860595703
2011-08-24,55.831016540527344
2011-08-25,54.89849853515625
2011-08-26,55.40766906738281
2011-08-29,56.48893356323242
2011-08-30,56.29439926147461
2011-08-31,56.5461311340332
2011-09-01,56.36305236816406
2011-09-02,55.155941009521484
2011-09-06,54.698265075683594
2011-09-07,56.80356979370117
2011-09-08,56.30012893676758
2011-09-09,54.45796203613281
2011-09-12,54.869876861572266
2011-09-13,54.88133239746094
2011-09-14,55.67082977294922
2011-09-15,56.78641891479492
2011-09-16,56.99807357788086
2011-09-19,56.471744537353516
2011-09-20,55.9454345703125
2011-09-21,53.9316520690918
2011-09-22,51.58601379394531
2011-09-23,51.49451446533203
2011-09-26,52.34120559692383
2011-09-27,53.51402282714844
2011-09-28,52.484230041503906
2011-09-29,54.00029373168945
2011-09-30,52.97051239013672
2011-10-03,51.42013168334961
2011-10-04,52.33549499511719
2011-10-05,54.15476989746094
2011-10-06,54.12617874145508
2011-10-07,54.00602340698242
2011-10-10,56.17998504638672
2011-10-11,55.83671951293945
2011-10-12,55.939701080322266
2011-10-13,55.9454345703125
2011-10-14,57.478641510009766
2011-10-17,56.414527893066406
2011-10-18,58.8974609375
2011-10-19,58.491268157958984
2011-10-20,59.14916229248047
2011-10-21,60.37343978881836
2011-10-24,60.796810150146484
2011-10-25,59.78418731689453
2011-10-26,61.08287811279297
2011-10-27,62.341487884521484
2011-10-28,62.72479248046875
2011-10-31,60.098876953125
2011-11-01,58.399742126464844
2011-11-02,59.807090759277344
2011-11-03,60.7166862487793
2011-11-04,60.888336181640625
2011-11-07,61.626365661621094
2011-11-08,62.278541564941406
2011-11-09,59.65834045410156
2011-11-10,60.35628890991211
2011-11-11,61.24307632446289
2011-11-14,60.7396125793457
2011-11-15,59.080501556396484
2011-11-16,58.26749038696289
2011-11-17,57.70819091796875
2011-11-18,56.43959045410156
2011-11-21,55.159515380859375
2011-11-22,55.59771728515625
2011-11-23,54.05815887451172
2011-11-25,53.216304779052734
2011-11-28,55.222930908203125
2011-11-29,56.157039642333984
2011-11-30,59.2880973815918
2011-12-01,58.717247009277344
2011-12-02,58.63653564453125
2011-12-05,59.2880973815918
2011-12-06,60.17610168457031
2011-12-07,60.26835250854492
2011-12-08,58.95941925048828
2011-12-09,60.1126823425293
2011-12-12,59.4322509765625
2011-12-13,59.74940872192383
2011-12-14,57.96764373779297
2011-12-15,57.471736907958984
2011-12-16,58.157928466796875
2011-12-19,57.500579833984375
2011-12-20,59.778236389160156
2011-12-21,60.7930793762207
2011-12-22,61.3005256652832
2011-12-23,61.98670196533203
2011-12-27,62.26346206665039
2011-12-28,61.098716735839844
2011-12-29,61.96940231323242
2011-12-30,61.35242462158203
2012-01-03,63.64158248901367
2012-01-04,63.53202438354492
2012-01-05,62.909297943115234
2012-01-06,62.45374298095703
2012-01-09,63.13418197631836
2012-01-10,62.886234283447266
2012-01-11,62.14238357543945
2012-01-12,60.52782440185547
2012-01-13,61.17364501953125
2012-01-17,61.53693389892578
2012-01-18,61.60034942626953
2012-01-19,61.65801239013672
2012-01-20,61.63493728637695
2012-01-23,61.70412826538086
2012-01-24,61.53693389892578
2012-01-25,62.11931610107422
2012-01-26,61.461944580078125
2012-01-27,59.94545364379883
2012-01-30,59.628318786621094
2012-01-31,59.46108627319336
2012-02-01,59.27082443237305
2012-02-02,59.78977966308594
2012-02-03,60.83344268798828
2012-02-06,61.50810623168945
2012-02-07,61.60034942626953
2012-02-08,61.55998611450195
2012-02-09,61.335140228271484
2012-02-10,60.706573486328125
2012-02-13,61.34087371826172
2012-02-14,61.4043083190918
2012-02-15,61.009193420410156
2012-02-16,61.89236068725586
2012-02-17,61.97370910644531
2012-02-21,62.990535736083984
2012-02-22,62.461795806884766
2012-02-23,62.955684661865234
2012-02-24,63.37983322143555
2012-02-27,63.699424743652344
2012-02-28,63.687801361083984
2012-02-29,63.40309143066406
2012-03-01,63.77492904663086
2012-03-02,63.687801361083984
2012-03-05,63.519283294677734
2012-03-06,63.2462158203125
2012-03-07,63.60063552856445
2012-03-08,63.931819915771484
2012-03-09,63.6645393371582
2012-03-12,63.914390563964844
2012-03-13,64.60582733154297
2012-03-14,64.3153076171875
2012-03-15,63.931819915771484
2012-03-16,64.07710266113281
2012-03-19,64.32112884521484
2012-03-20,63.37983322143555
2012-03-21,62.700042724609375
2012-03-22,61.212547302246094
2012-03-23,61.79939651489258
2012-03-26,62.65932083129883
2012-03-27,62.19450759887695
2012-03-28,61.52630615234375
2012-03-29,62.0841178894043
2012-03-30,62.29328536987305
2012-04-02,62.926631927490234
2012-04-03,62.252601623535156
2012-04-04,61.35783386230469
2012-04-05,60.86391830444336
2012-04-09,60.131805419921875
2012-04-10,58.946510314941406
2012-04-11,58.65598678588867
2012-04-12,59.6088981628418
2012-04-13,58.55723571777344
2012-04-16,58.98136901855469
2012-04-17,60.20735549926758
2012-04-18,60.07371520996094
2012-04-19,59.56241226196289
2012-04-20,59.56821060180664
2012-04-23,59.52174758911133
2012-04-24,59.86454772949219
2012-04-25,60.34099197387695
2012-04-26,61.71805953979492
2012-04-27,61.706451416015625
2012-04-30,61.91560745239258
2012-05-01,62.90919494628906
2012-05-02,62.18868637084961
2012-05-03,61.584434509277344
2012-05-04,60.265464782714844
2012-05-07,60.02722930908203
2012-05-08,59.754146575927734
2012-05-09,59.13825225830078
2012-05-10,60.05626678466797
2012-05-11,59.66698455810547
2012-05-14,59.23122024536133
2012-05-15,58.62691116333008
2012-05-16,58.68555450439453
2012-05-17,58.709014892578125
2012-05-18,57.72406768798828
2012-05-21,58.445186614990234
2012-05-22,58.22826385498047
2012-05-23,58.04066848754883
2012-05-24,58.6620979309082
2012-05-25,57.95856857299805
2012-05-29,58.76762771606445
2012-05-30,57.23748016357422
2012-05-31,57.63612365722656
2012-06-01,56.522216796875
2012-06-04,56.621883392333984
2012-06-05,56.5691032409668
2012-06-06,58.509666442871094
2012-06-07,58.855567932128906
2012-06-08,59.11940383911133
2012-06-11,58.574153900146484
2012-06-12,59.0607795715332
2012-06-13,58.70315933227539
2012-06-14,59.7525749206543
2012-06-15,61.16547775268555
2012-06-18,60.655426025390625
2012-06-19,61.00719451904297
2012-06-20,60.75507354736328
2012-06-21,58.63865661621094
2012-06-22,58.88488006591797
2012-06-25,58.087562561035156
2012-06-26,59.18387222290039
2012-06-27,60.13364028930664
2012-06-28,60.655426025390625
2012-06-29,61.85140609741211
2012-07-02,62.062469482421875
2012-07-03,62.94773864746094
2012-07-05,62.16212844848633
2012-07-06,61.59930419921875
2012-07-09,61.24169158935547
2012-07-10,60.90163040161133
2012-07-11,61.470340728759766
2012-07-12,61.575862884521484
2012-07-13,62.150413513183594
2012-07-16,62.60182189941406
2012-07-17,62.982913970947266
2012-07-18,63.246742248535156
2012-07-19,63.80954360961914
2012-07-20,64.01475524902344
2012-07-23,63.28776931762695
2012-07-24,62.3204231262207
2012-07-25,62.17973327636719
2012-07-26,63.475372314453125
2012-07-27,64.05580139160156
2012-07-30,64.38410949707031
2012-07-31,64.24340057373047
2012-08-01,64.78276062011719
2012-08-02,64.04991149902344
2012-08-03,65.14624786376953
2012-08-06,65.25762176513672
2012-08-07,65.6328353881836
2012-08-08,65.74422454833984
2012-08-09,66.031494140625
2012-08-10,66.57086181640625
2012-08-13,66.4125747680664
2012-08-14,66.43604278564453
2012-08-15,66.52468872070312
2012-08-16,66.96790313720703
2012-08-17,66.5778579711914
2012-08-20,66.49514770507812
2012-08-21,66.17603302001953
2012-08-22,66.2764663696289
2012-08-23,65.76824951171875
2012-08-24,66.19373321533203
2012-08-27,66.02826690673828
2012-08-28,66.39466094970703
2012-08-29,66.06965637207031
2012-08-30,65.55550384521484
2012-08-31,66.28240203857422
2012-09-04,65.72687530517578
2012-09-05,65.46095275878906
2012-09-06,66.79652404785156
2012-09-07,67.36976623535156
2012-09-10,67.34611511230469
2012-09-11,67.47613525390625
2012-09-12,67.6534194946289
2012-09-13,68.88262939453125
2012-09-14,69.29037475585938
2012-09-17,69.2253646850586
2012-09-18,69.1249008178711
2012-09-19,68.9062728881836
2012-09-20,69.64496612548828
2012-09-21,69.61539459228516
2012-09-24,69.60363006591797
2012-09-25,69.10128784179688
2012-09-26,68.72899627685547
2012-09-27,69.2608413696289
2012-09-28,68.88262939453125
2012-10-01,69.29037475585938
2012-10-02,69.7099838256836
2012-10-03,68.63441467285156
2012-10-04,69.23127746582031
2012-10-05,69.4381332397461
2012-10-08,69.50904846191406
2012-10-09,69.35537719726562
2012-10-10,66.45375061035156
2012-10-11,66.8142318725586
2012-10-12,66.22920989990234
2012-10-15,66.67242431640625
2012-10-16,67.42292785644531
2012-10-17,68.06708526611328
2012-10-18,67.75389862060547
2012-10-19,67.00334167480469
2012-10-22,66.62512969970703
2012-10-23,64.63948822021484
2012-10-24,64.83453369140625
2012-10-25,65.57323455810547
2012-10-26,65.7032470703125
2012-10-31,65.14773559570312
2012-11-01,65.86869812011719
2012-11-02,64.0426254272461
2012-11-05,64.52722930908203
2012-11-06,65.21868133544922
2012-11-07,63.53440856933594
2012-11-08,62.56522750854492
2012-11-09,62.54750061035156
2012-11-12,62.60068130493164
2012-11-13,62.21656036376953
2012-11-14,61.09598159790039
2012-11-15,60.57142639160156
2012-11-16,61.03636169433594
2012-11-19,62.19868087768555
2012-11-20,61.7277946472168
2012-11-21,62.049652099609375
2012-11-23,62.86624526977539
2012-11-26,62.58015823364258
2012-11-27,61.62050247192383
2012-11-28,62.93185806274414
2012-11-29,63.0569953918457
2012-11-30,62.99739074707031
2012-12-03,62.38345718383789
2012-12-04,61.96619415283203
2012-12-05,62.68745040893555
2012-12-06,63.45039749145508
2012-12-07,63.772281646728516
2012-12-10,63.754398345947266
2012-12-11,64.21931457519531
2012-12-12,64.42195892333984
2012-12-13,64.32067108154297
2012-12-14,64.26700592041016
2012-12-17,64.77959442138672
2012-12-18,65.62604522705078
2012-12-19,65.51276397705078
2012-12-20,65.79293060302734
2012-12-21,65.3935546875
2012-12-24,64.7497787475586
2012-12-26,64.64848327636719
2012-12-27,64.68423461914062
2012-12-28,63.45039749145508
2012-12-31,64.45773315429688
2013-01-02,65.79885864257812
2013-01-03,65.51873016357422
2013-01-04,65.86442565917969
2013-01-07,65.41739654541016
2013-01-08,65.12533569335938
2013-01-09,65.292236328125
2013-01-10,65.8465576171875
2013-01-11,66.59758758544922
2013-01-14,67.26516723632812
2013-01-15,67.61685943603516
2013-01-16,67.93277740478516
2013-01-17,68.39170837402344
2013-01-18,68.68975067138672
2013-01-22,69.0890884399414
2013-01-23,68.55265808105469
2013-01-24,68.8447265625
2013-01-25,69.26197814941406
2013-01-28,69.16659545898438
2013-01-29,69.86398315429688
2013-01-30,69.4109878540039
2013-01-31,68.6360855102539
2013-02-01,69.44078826904297
2013-02-04,68.66592407226562
2013-02-05,69.02950286865234
2013-02-06,69.0890884399414
2013-02-07,68.55859375
2013-02-08,68.92817687988281
2013-02-11,68.92817687988281
2013-02-12,69.44078826904297
2013-02-13,69.39873504638672
2013-02-14,69.50684356689453
2013-02-15,69.05633544921875
2013-02-19,69.63298034667969
2013-02-20,69.07433319091797
2013-02-21,69.07433319091797
2013-02-22,69.65703582763672
2013-02-25,68.2033462524414
2013-02-26,69.05633544921875
2013-02-27,70.07151794433594
2013-02-28,70.37188720703125
2013-03-01,70.22171020507812
2013-03-04,70.57611846923828
2013-03-05,70.84040832519531
2013-03-06,71.16481018066406
2013-03-07,71.2188491821289
2013-03-08,71.224853515625
2013-03-11,71.32098388671875
2013-03-12,71.03264617919922
2013-03-13,71.09870910644531
2013-03-14,72.08384704589844
2013-03-15,71.89164733886719
2013-03-18,71.56126403808594
2013-03-19,71.75948333740234
2013-03-20,72.29409790039062
2013-03-21,72.28809356689453
2013-03-22,72.79269409179688
2013-03-25,72.1919937133789
2013-03-26,72.67253875732422
2013-03-27,72.19799041748047
2013-03-28,71.3750228881836
2013-04-01,71.84957885742188
2013-04-02,71.48316192626953
2013-04-03,70.75028991699219
2013-04-04,70.9245376586914
2013-04-05,70.59414672851562
2013-04-08,70.7683334350586
2013-04-09,71.26689910888672
2013-04-10,71.8675765991211
2013-04-11,72.65450286865234
2013-04-12,72.04780578613281
2013-04-15,70.0234603881836
2013-04-16,70.28776550292969
2013-04-17,68.96623229980469
2013-04-18,69.43478393554688
2013-04-19,69.62097930908203
2013-04-22,70.0234603881836
2013-04-23,70.57010650634766
2013-04-24,71.05064392089844
2013-04-25,71.18880462646484
2013-04-26,72.10787200927734
2013-04-29,72.87677764892578
2013-04-30,73.29126739501953
2013-05-01,72.24605560302734
2013-05-02,73.30928802490234
2013-05-03,74.18030548095703
2013-05-06,74.03612518310547
2013-05-07,73.91000366210938
2013-05-08,74.10220336914062
2013-05-09,74.27040100097656
2013-05-10,74.02412414550781
2013-05-13,73.79586029052734
2013-05-14,75.08734893798828
2013-05-15,74.48785400390625
2013-05-16,74.33646392822266
2013-05-17,74.73613739013672
2013-05-20,75.55968475341797
2013-05-21,76.26211547851562
2013-05-22,75.6504898071289
2013-05-23,75.93511962890625
2013-05-24,75.96541595458984
2013-05-28,76.558837890625
2013-05-29,75.9896011352539
2013-05-30,75.75949096679688
2013-05-31,74.33042907714844
2013-06-03,75.14186096191406
2013-06-04,74.45758819580078
2013-06-05,73.61589050292969
2013-06-06,73.02243041992188
2013-06-07,73.694580078125
2013-06-10,74.2940902709961
2013-06-11,73.543212890625
2013-06-12,72.64702606201172
2013-06-13,73.67040252685547
2013-06-14,72.834716796875
2013-06-17,73.40393829345703
2013-06-18,73.58560943603516
2013-06-19,72.96795654296875
2013-06-20,71.42381286621094
2013-06-21,72.01725006103516
2013-06-24,70.73956298828125
2013-06-25,71.12100982666016
2013-06-26,71.544921875
2013-06-27,71.884033203125
2013-06-28,71.65998840332031
2013-07-01,72.10809326171875
2013-07-02,72.15045166015625
2013-07-03,72.10809326171875
2013-07-05,72.97399139404297
2013-07-08,73.41606140136719
2013-07-09,74.64531707763672
2013-07-10,74.4212646484375
2013-07-11,74.94805908203125
2013-07-12,75.12367248535156
2013-07-15,75.49913024902344
2013-07-16,75.1600341796875
2013-07-17,75.29927825927734
2013-07-18,75.97750854492188
2013-07-19,76.84947967529297
2013-07-22,76.922119140625
2013-07-23,77.06140899658203
2013-07-24,76.5224838256836
2013-07-25,77.36418914794922
2013-07-26,77.24308776855469
2013-07-29,76.40138244628906
2013-07-30,76.16524505615234
2013-07-31,76.2318344116211
2013-08-01,76.56485748291016
2013-08-02,75.66262817382812
2013-08-05,75.08130645751953
2013-08-06,74.56656646728516
2013-08-07,74.68163299560547
2013-08-08,74.52420043945312
2013-08-09,74.17903137207031
2013-08-12,73.75517272949219
2013-08-13,74.17903137207031
2013-08-14,73.90652465820312
2013-08-15,73.4180908203125
2013-08-16,73.19221496582031
2013-08-19,72.44732666015625
2013-08-20,72.2214584350586
2013-08-21,71.8612060546875
2013-08-22,72.2214584350586
2013-08-23,72.9785385131836
2013-08-26,72.55723571777344
2013-08-27,72.53892517089844
2013-08-28,74.37055969238281
2013-08-29,73.49138641357422
2013-08-30,73.52799987792969
2013-09-03,73.60127258300781
2013-09-04,73.79053497314453
2013-09-05,74.10191345214844
2013-09-06,74.00421905517578
2013-09-09,74.62088775634766
2013-09-10,75.10321807861328
2013-09-11,75.65882110595703
2013-09-12,75.64049530029297
2013-09-13,75.79313659667969
2013-09-16,75.7564926147461
2013-09-17,75.91522979736328
