Date,USB
2010-11-05,16.52099609375
2010-11-08,16.267803192138672
2010-11-09,15.957639694213867
2010-11-10,16.14753532409668
2010-11-11,15.938650131225586
2010-11-12,15.584175109863281
2010-11-15,15.786726951599121
2010-11-16,15.647469520568848
2010-11-17,15.653801918029785
2010-11-18,15.831038475036621
2010-11-19,15.742416381835938
2010-11-22,15.603160858154297
2010-11-23,15.242361068725586
2010-11-24,15.299320220947266
2010-11-26,15.17272663116455
2010-11-29,15.25501537322998
2010-11-30,15.052456855773926
2010-12-01,15.324650764465332
2010-12-02,15.6727933883667
2010-12-03,15.6727933883667
2010-12-06,15.603160858154297
2010-12-07,15.425925254821777
2010-12-08,15.932321548461914
2010-12-09,16.356416702270508
2010-12-10,16.742544174194336
2010-12-13,16.571630477905273
2010-12-14,16.419719696044922
2010-12-15,16.331092834472656
2010-12-16,16.52099609375
2010-12-17,16.584299087524414
2010-12-20,16.546314239501953
2010-12-21,16.812175750732422
2010-12-22,17.059040069580078
2010-12-23,17.10334014892578
2010-12-27,17.16664695739746
2010-12-28,17.20462417602539
2010-12-29,17.141202926635742
2010-12-30,17.08413314819336
2010-12-31,17.103153228759766
2011-01-03,17.08413314819336
2011-01-04,16.96998405456543
2011-01-05,17.008033752441406
2011-01-06,16.671932220458984
2011-01-07,16.54509735107422
2011-01-10,16.646564483642578
2011-01-11,16.519733428955078
2011-01-12,16.92559814453125
2011-01-13,16.96364402770996
2011-01-14,17.356821060180664
2011-01-18,17.318771362304688
2011-01-19,16.817787170410156
2011-01-20,16.931934356689453
2011-01-21,17.09681510925293
2011-01-24,17.02071762084961
2011-01-25,16.96998405456543
2011-01-26,16.86852264404297
2011-01-27,17.09681510925293
2011-01-28,16.995351791381836
2011-01-31,17.122180938720703
2011-02-01,17.54072380065918
2011-02-02,17.369508743286133
2011-02-03,17.42023277282715
2011-02-04,17.38852310180664
2011-02-07,17.724632263183594
2011-02-08,17.895854949951172
2011-02-09,17.781707763671875
2011-02-10,17.66755485534668
2011-02-11,17.990976333618164
2011-02-14,18.187564849853516
2011-02-15,18.168533325195312
2011-02-16,18.20025062561035
2011-02-17,17.98462677001953
2011-02-18,18.111465454101562
2011-02-22,17.55974769592285
2011-02-23,17.451948165893555
2011-02-24,17.43926239013672
2011-02-25,17.451948165893555
2011-02-28,17.585115432739258
2011-03-01,17.198284149169922
2011-03-02,17.02705955505371
2011-03-03,17.464628219604492
2011-03-04,17.14754867553711
2011-03-07,17.05876922607422
2011-03-08,17.597797393798828
2011-03-09,17.629512786865234
2011-03-10,17.236330032348633
2011-03-11,17.223642349243164
2011-03-14,17.039745330810547
2011-03-15,16.938276290893555
2011-03-16,16.583145141601562
2011-03-17,16.709993362426758
2011-03-18,16.900230407714844
2011-03-21,16.86852264404297
2011-03-22,16.779735565185547
2011-03-23,16.773399353027344
2011-03-24,16.91925811767578
2011-03-25,17.07144546508789
2011-03-28,17.039745330810547
2011-03-29,16.97921371459961
2011-03-30,16.998332977294922
2011-03-31,16.83905029296875
2011-04-01,16.998332977294922
2011-04-04,16.947362899780273
2011-04-05,16.8900203704834
2011-04-06,17.13849449157715
2011-04-07,16.83905029296875
2011-04-08,16.679767608642578
2011-04-11,16.62242889404297
2011-04-12,16.794450759887695
2011-04-13,16.5587215423584
2011-04-14,16.463146209716797
2011-04-15,16.520492553710938
2011-04-18,16.284757614135742
2011-04-19,16.08724594116211
2011-04-20,15.826033592224121
2011-04-21,16.023534774780273
2011-04-25,15.959819793701172
2011-04-26,15.953453063964844
2011-04-27,16.27838706970215
2011-04-28,16.233787536621094
2011-04-29,16.450403213500977
2011-05-02,16.361209869384766
2011-05-03,16.44403839111328
2011-05-04,16.27201271057129
2011-05-05,16.055395126342773
2011-05-06,16.049022674560547
2011-05-09,16.08724594116211
2011-05-10,16.361209869384766
2011-05-11,16.049022674560547
2011-05-12,16.13822364807129
2011-05-13,15.94070816040039
2011-05-16,15.959819793701172
2011-05-17,16.303874969482422
2011-05-18,16.399444580078125
2011-05-19,16.44403839111328
2011-05-20,16.055395126342773
2011-05-23,15.883371353149414
2011-05-24,15.902484893798828
2011-05-25,15.870630264282227
2011-05-26,15.896116256713867
2011-05-27,16.195558547973633
2011-05-31,16.31024169921875
2011-06-01,15.736834526062012
2011-06-02,15.75594425201416
2011-06-03,15.64126205444336
2011-06-06,15.360940933227539
2011-06-07,15.195281028747559
2011-06-08,15.27173900604248
2011-06-09,15.552067756652832
2011-06-10,15.501096725463867
2011-06-13,15.488356590270996
2011-06-14,15.60940933227539
2011-06-15,15.284479141235352
2011-06-16,15.42464828491211
2011-06-17,15.603042602539062
2011-06-20,15.60940933227539
2011-06-21,15.749579429626465
2011-06-22,15.577550888061523
2011-06-23,15.475617408752441
2011-06-24,15.239882469177246
2011-06-27,15.654006958007812
2011-06-28,15.926169395446777
2011-06-29,16.22074317932129
2011-06-30,16.336008071899414
2011-07-01,16.688215255737305
2011-07-05,16.38724708557129
2011-07-06,16.20153045654297
2011-07-07,16.406442642211914
2011-07-08,16.233549118041992
2011-07-11,15.926169395446777
2011-07-12,15.98380184173584
2011-07-13,16.08626365661621
2011-07-14,15.810901641845703
2011-07-15,15.842915534973145
2011-07-18,15.644405364990234
2011-07-19,16.028629302978516
2011-07-20,16.739444732666016
2011-07-21,17.29656982421875
2011-07-22,17.232534408569336
2011-07-25,17.27095603942871
2011-07-26,17.12367057800293
2011-07-27,16.790679931640625
2011-07-28,16.71382713317871
2011-07-29,16.688215255737305
2011-08-01,16.636987686157227
2011-08-02,16.105470657348633
2011-08-03,16.156709671020508
2011-08-04,15.465096473693848
2011-08-05,15.189732551574707
2011-08-08,13.825735092163086
2011-08-09,14.965606689453125
2011-08-10,13.723275184631348
2011-08-11,14.370050430297852
2011-08-12,14.03065299987793
2011-08-15,14.55576229095459
2011-08-16,14.203556060791016
2011-08-17,14.363648414611816
2011-08-18,13.492740631103516
2011-08-19,13.166146278381348
2011-08-22,13.006047248840332
2011-08-23,13.774497032165527
2011-08-24,14.24197769165039
2011-08-25,14.312419891357422
2011-08-26,14.357247352600098
2011-08-29,14.837526321411133
2011-08-30,14.747875213623047
2011-08-31,14.863142967224121
2011-09-01,14.510934829711914
2011-09-02,13.838541030883789
2011-09-06,13.620810508728027
2011-09-07,14.530145645141602
2011-09-08,14.63901138305664
2011-09-09,14.088287353515625
2011-09-12,14.312419891357422
2011-09-13,14.703048706054688
2011-09-14,15.055254936218262
2011-09-15,15.4010591506958
2011-09-16,15.439483642578125
2011-09-19,15.298598289489746
2011-09-20,15.426675796508789
2011-09-21,14.63901138305664
2011-09-22,14.67103099822998
2011-09-23,14.863142967224121
2011-09-26,15.599581718444824
2011-09-27,15.41386604309082
2011-09-28,15.030851364135742
2011-09-29,15.584454536437988
2011-09-30,15.15316104888916
2011-10-03,14.580248832702637
2011-10-04,14.908547401428223
2011-10-05,15.09522533416748
2011-10-06,15.4492769241333
2011-10-07,15.017980575561523
2011-10-10,15.738943099975586
2011-10-11,15.372027397155762
2011-10-12,15.932063102722168
2011-10-13,15.661698341369629
2011-10-14,15.89987850189209
2011-10-17,15.198224067687988
2011-10-18,15.758256912231445
2011-10-19,15.532955169677734
2011-10-20,16.041494369506836
2011-10-21,16.344043731689453
2011-10-24,16.459911346435547
2011-10-25,15.989996910095215
2011-10-26,16.408418655395508
2011-10-27,16.878324508666992
2011-10-28,16.756023406982422
2011-10-31,16.47279167175293
2011-11-01,15.790446281433105
2011-11-02,16.29254722595215
2011-11-03,16.479223251342773
2011-11-04,16.434162139892578
2011-11-07,16.6658992767334
2011-11-08,16.910512924194336
2011-11-09,16.163799285888672
2011-11-10,16.50497055053711
2011-11-11,16.698091506958008
2011-11-14,16.4019775390625
2011-11-15,16.4277286529541
2011-11-16,16.376220703125
2011-11-17,16.163799285888672
2011-11-18,16.33760643005371
2011-11-21,15.848379135131836
2011-11-22,15.880559921264648
2011-11-23,15.31408977508545
2011-11-25,15.468582153320312
2011-11-28,15.912751197814941
2011-11-29,15.841938972473145
2011-11-30,16.685218811035156
2011-12-01,16.54360008239746
2011-12-02,16.556468963623047
2011-12-05,16.698091506958008
2011-12-06,16.87189292907715
2011-12-07,17.000635147094727
2011-12-08,16.51140785217285
2011-12-09,16.92338752746582
2011-12-12,16.7624568939209
2011-12-13,16.569353103637695
2011-12-14,16.5950927734375
2011-12-15,16.60796356201172
2011-12-16,16.736713409423828
2011-12-19,16.453474044799805
2011-12-20,17.058578491210938
2011-12-21,17.25812339782715
2011-12-22,17.599294662475586
2011-12-23,17.695858001708984
2011-12-27,17.579984664916992
2011-12-28,17.38274574279785
2011-12-29,17.65435218811035
2011-12-30,17.492685317993164
2012-01-03,17.835424423217773
2012-01-04,17.828956604003906
2012-01-05,18.094093322753906
2012-01-06,17.945358276367188
2012-01-09,18.262229919433594
2012-01-10,18.275163650512695
2012-01-11,18.372163772583008
2012-01-12,18.585569381713867
2012-01-13,18.773109436035156
2012-01-17,18.604978561401367
2012-01-18,18.805444717407227
2012-01-19,18.46917152404785
2012-01-20,18.585569381713867
2012-01-23,18.42389678955078
2012-01-24,18.398035049438477
2012-01-25,18.495033264160156
2012-01-26,17.971227645874023
2012-01-27,18.01649284362793
2012-01-30,18.11349105834961
2012-01-31,18.24929428100586
2012-02-01,18.46917152404785
2012-02-02,18.47563362121582
2012-02-03,18.883045196533203
2012-02-06,18.857177734375
2012-02-07,19.044713973999023
2012-02-08,19.161117553710938
2012-02-09,18.973575592041016
2012-02-10,18.760169982910156
2012-02-13,18.87010955810547
2012-02-14,18.75370216369629
2012-02-15,18.514436721801758
2012-02-16,18.805444717407227
2012-02-17,18.980043411254883
2012-02-21,18.831315994262695
2012-02-22,18.630842208862305
2012-02-23,18.74724006652832
2012-02-24,18.5791015625
2012-02-27,18.947708129882812
2012-02-28,18.86363983154297
2012-02-29,19.012371063232422
2012-03-01,19.212848663330078
2012-03-02,18.92831039428711
2012-03-05,18.689035415649414
2012-03-06,18.346303939819336
2012-03-07,18.52090072631836
2012-03-08,18.857177734375
2012-03-09,19.219310760498047
2012-03-12,19.193450927734375
2012-03-13,20.053525924682617
2012-03-14,20.35747528076172
2012-03-15,20.486812591552734
2012-03-16,20.4674072265625
2012-03-19,20.596742630004883
2012-03-20,20.499746322631836
2012-03-21,20.39627456665039
2012-03-22,20.28633689880371
2012-03-23,20.499746322631836
2012-03-26,20.764875411987305
2012-03-27,20.493282318115234
2012-03-28,20.704744338989258
2012-03-29,20.529062271118164
2012-03-30,20.61365509033203
2012-04-02,20.63317108154297
2012-04-03,20.55508804321289
2012-04-04,20.372901916503906
2012-04-05,20.398923873901367
2012-04-09,20.17768669128418
2012-04-10,19.741735458374023
2012-04-11,20.086597442626953
2012-04-12,20.392417907714844
2012-04-13,20.106117248535156
2012-04-16,20.275297164916992
2012-04-17,20.529062271118164
2012-04-18,20.366392135620117
2012-04-19,20.3143367767334
2012-04-20,20.35988426208496
2012-04-23,20.307825088500977
2012-04-24,20.574613571166992
2012-04-25,20.61365509033203
2012-04-26,20.886934280395508
2012-04-27,21.10166358947754
2012-04-30,20.932483673095703
2012-05-01,21.01056671142578
2012-05-02,20.847896575927734
2012-05-03,20.7828311920166
2012-05-04,20.60714340209961
2012-05-07,20.717758178710938
2012-05-08,20.542070388793945
2012-05-09,20.477012634277344
2012-05-10,20.763307571411133
2012-05-11,20.95850944519043
2012-05-14,20.535572052001953
2012-05-15,20.366392135620117
2012-05-16,20.21023178100586
2012-05-17,19.943443298339844
2012-05-18,19.696191787719727
2012-05-21,19.988994598388672
2012-05-22,20.171184539794922
2012-05-23,20.22974967956543
2012-05-24,20.255775451660156
2012-05-25,20.125642776489258
2012-05-29,20.307825088500977
2012-05-30,20.00851821899414
2012-05-31,20.242761611938477
2012-06-01,19.26022720336914
2012-06-04,18.73318099975586
2012-06-05,19.012964248657227
2012-06-06,19.32529640197754
2012-06-07,19.247217178344727
2012-06-08,19.585573196411133
2012-06-11,19.4359130859375
2012-06-12,19.93044090270996
2012-06-13,19.8848819732666
2012-06-14,20.17768669128418
2012-06-15,20.548583984375
2012-06-18,20.509540557861328
2012-06-19,20.665706634521484
2012-06-20,20.639678955078125
2012-06-21,20.32084083557129
2012-06-22,20.639678955078125
2012-06-25,20.275297164916992
2012-06-26,20.372901916503906
2012-06-27,20.57915496826172
2012-06-28,20.585691452026367
2012-06-29,21.05712890625
2012-07-02,21.240453720092773
2012-07-03,21.332120895385742
2012-07-05,21.142248153686523
2012-07-06,20.958911895751953
2012-07-09,20.972002029418945
2012-07-10,20.88688850402832
2012-07-11,21.135692596435547
2012-07-12,20.958911895751953
2012-07-13,21.41069793701172
2012-07-16,21.46307373046875
2012-07-17,21.57438850402832
2012-07-18,21.92140769958496
2012-07-19,22.130929946899414
2012-07-20,21.99997901916504
2012-07-23,21.882125854492188
2012-07-24,21.914859771728516
2012-07-25,21.796998977661133
2012-07-26,21.993432998657227
2012-07-27,22.209501266479492
2012-07-30,22.098194122314453
2012-07-31,21.934507369995117
2012-08-01,21.816648483276367
2012-08-02,21.541645050048828
2012-08-03,21.927955627441406
2012-08-06,21.613664627075195
2012-08-07,21.666053771972656
2012-08-08,21.620220184326172
2012-08-09,21.626766204833984
2012-08-10,21.711883544921875
2012-08-13,21.724977493286133
2012-08-14,21.620220184326172
2012-08-15,21.718435287475586
2012-08-16,21.744626998901367
2012-08-17,21.67914390563965
2012-08-20,21.757713317871094
2012-08-21,21.626766204833984
2012-08-22,21.541645050048828
2012-08-23,21.44997787475586
2012-08-24,21.626766204833984
2012-08-27,21.731525421142578
2012-08-28,21.810104370117188
2012-08-29,21.934507369995117
2012-08-30,21.796998977661133
2012-08-31,21.87557029724121
2012-09-04,21.68568992614746
2012-09-05,21.659500122070312
2012-09-06,22.216054916381836
2012-09-07,22.248790740966797
2012-09-10,22.150585174560547
2012-09-11,22.28807830810547
2012-09-12,22.22260093688965
2012-09-13,22.831533432006836
2012-09-14,22.87082290649414
2012-09-17,22.38628387451172
2012-09-18,22.38628387451172
2012-09-19,22.484500885009766
2012-09-20,22.28807830810547
2012-09-21,22.16367530822754
2012-09-24,22.379741668701172
2012-09-25,22.340456008911133
2012-09-26,22.356918334960938
2012-09-27,22.495208740234375
2012-09-28,22.58740234375
2012-10-01,22.449115753173828
2012-10-02,22.442533493041992
2012-10-03,22.64008903503418
2012-10-04,23.17348861694336
2012-10-05,22.99569320678711
2012-10-08,22.92325210571289
2012-10-09,22.837642669677734
2012-10-10,22.78495979309082
2012-10-11,22.646663665771484
2012-10-12,22.205461502075195
2012-10-15,22.14619255065918
2012-10-16,22.133018493652344
2012-10-17,22.52155113220215
2012-10-18,22.653257369995117
2012-10-19,22.54130744934082
2012-10-22,22.501789093017578
2012-10-23,21.96839141845703
2012-10-24,21.81692886352539
2012-10-25,22.047412872314453
2012-10-26,21.830097198486328
2012-10-31,21.86961555480957
2012-11-01,22.16594696044922
2012-11-02,22.014488220214844
2012-11-05,21.823509216308594
2012-11-06,22.119850158691406
2012-11-07,21.32961654663086
2012-11-08,21.184743881225586
2012-11-09,21.138654708862305
2012-11-12,21.1123046875
2012-11-13,20.881824493408203
2012-11-14,20.63158416748047
2012-11-15,20.552560806274414
2012-11-16,20.776456832885742
2012-11-19,21.125478744506836
2012-11-20,21.237428665161133
2012-11-21,21.105724334716797
2012-11-23,21.454736709594727
2012-11-26,21.323030471801758
2012-11-27,21.138654708862305
2012-11-28,21.32961654663086
2012-11-29,21.33620834350586
2012-11-30,21.2440128326416
2012-12-03,21.105724334716797
2012-12-04,20.697444915771484
2012-12-05,20.914749145507812
2012-12-06,20.947681427001953
2012-12-07,21.085962295532227
2012-12-10,21.006946563720703
2012-12-11,21.05303955078125
2012-12-12,20.987194061279297
2012-12-13,20.789634704589844
2012-12-14,20.67768096923828
2012-12-17,21.13206672668457
2012-12-18,21.448156356811523
2012-12-19,21.204509735107422
2012-12-20,21.3625431060791
2012-12-21,21.388887405395508
2012-12-24,21.276945114135742
2012-12-26,21.2440128326416
2012-12-27,21.214195251464844
2012-12-28,20.988941192626953
2012-12-31,21.161197662353516
2013-01-02,21.84360122680664
2013-01-03,21.538835525512695
2013-01-04,22.00923728942871
2013-01-07,21.810474395751953
2013-01-08,21.84360122680664
2013-01-09,22.04236602783203
2013-01-10,22.287490844726562
2013-01-11,22.194740295410156
2013-01-14,22.174863815307617
2013-01-15,22.048988342285156
2013-01-16,21.962854385375977
2013-01-17,21.704465866088867
2013-01-18,21.7773494720459
2013-01-22,21.863473892211914
2013-01-23,21.92310905456543
2013-01-24,21.936357498168945
2013-01-25,21.97611427307129
2013-01-28,21.97611427307129
2013-01-29,22.08211898803711
2013-01-30,21.956226348876953
2013-01-31,21.929731369018555
2013-02-01,22.12848472595215
2013-02-04,21.836978912353516
2013-02-05,21.949609756469727
2013-02-06,22.267616271972656
2013-02-07,22.22124481201172
2013-02-08,22.29412841796875
2013-02-11,22.58563804626465
2013-02-12,22.73139190673828
2013-02-13,22.47962760925293
2013-02-14,22.519386291503906
2013-02-15,22.466373443603516
2013-02-19,22.57901382446289
2013-02-20,22.426626205444336
2013-02-21,22.37363052368164
2013-02-22,22.446504592895508
2013-02-25,22.0887393951416
2013-02-26,22.386878967285156
2013-02-27,22.545879364013672
2013-02-28,22.512754440307617
2013-03-01,22.532629013061523
2013-03-04,22.711511611938477
2013-03-05,22.400131225585938
2013-03-06,22.353748321533203
2013-03-07,22.625398635864258
2013-03-08,22.678388595581055
2013-03-11,22.797649383544922
2013-03-12,22.751266479492188
2013-03-13,22.6717586517334
2013-03-14,22.565763473510742
2013-03-15,22.6717586517334
2013-03-18,22.612140655517578
2013-03-19,22.492877960205078
2013-03-20,22.47962760925293
2013-03-21,22.22787094116211
2013-03-22,22.241117477416992
2013-03-25,22.3073673248291
2013-03-26,22.44399070739746
2013-03-27,22.497291564941406
2013-03-28,22.610576629638672
2013-04-01,22.650569915771484
2013-04-02,22.72386360168457
2013-04-03,22.437320709228516
2013-04-04,22.537267684936523
2013-04-05,22.230741500854492
2013-04-08,22.45064926147461
2013-04-09,22.45064926147461
2013-04-10,22.78383445739746
2013-04-11,22.790502548217773
2013-04-12,22.71053123474121
2013-04-15,22.197416305541992
2013-04-16,21.804250717163086
2013-04-17,21.577678680419922
2013-04-18,21.504371643066406
2013-04-19,21.664302825927734
2013-04-22,21.637653350830078
2013-04-23,21.870891571044922
2013-04-24,22.09079360961914
2013-04-25,22.197416305541992
2013-04-26,22.07746696472168
2013-04-29,22.18408966064453
2013-04-30,22.17742347717285
2013-05-01,21.86422348022461
2013-05-02,21.710952758789062
2013-05-03,21.837570190429688
2013-05-06,21.917530059814453
2013-05-07,22.09079360961914
2013-05-08,22.210750579833984
2013-05-09,22.197416305541992
2013-05-10,22.31736946105957
2013-05-13,22.32403564453125
2013-05-14,22.583919525146484
2013-05-15,22.883800506591797
2013-05-16,22.863805770874023
2013-05-17,23.10371208190918
2013-05-20,23.41024398803711
2013-05-21,23.51687240600586
2013-05-22,23.57017707824707
2013-05-23,23.470218658447266
2013-05-24,23.596832275390625
2013-05-28,23.683462142944336
2013-05-29,23.543521881103516
2013-05-30,23.676799774169922
2013-05-31,23.36359977722168
2013-06-03,23.503538131713867
2013-06-04,23.496877670288086
2013-06-05,23.330278396606445
2013-06-06,23.57684898376465
2013-06-07,23.903383255004883
2013-06-10,23.716785430908203
2013-06-11,23.596832275390625
2013-06-12,23.59016990661621
2013-06-13,23.630155563354492
2013-06-14,23.330278396606445
2013-06-17,23.476886749267578
2013-06-18,23.556854248046875
2013-06-19,23.45023536682129
2013-06-20,23.36359977722168
2013-06-21,23.703466415405273
2013-06-24,23.58350944519043
2013-06-25,23.950014114379883
2013-06-26,24.097572326660156
2013-06-27,24.238418579101562
2013-06-28,24.245119094848633
2013-07-01,24.3524227142334
2013-07-02,24.34572982788086
2013-07-03,24.379261016845703
2013-07-05,24.65423583984375
2013-07-08,24.84873390197754
2013-07-09,25.00969696044922
2013-07-10,24.862146377563477
2013-07-11,24.915802001953125
2013-07-12,25.25783920288086
2013-07-15,25.15053939819336
2013-07-16,24.996280670166016
2013-07-17,24.640819549560547
2013-07-18,24.862146377563477
2013-07-19,24.989566802978516
2013-07-22,25.0499324798584
2013-07-23,25.1773624420166
2013-07-24,25.1773624420166
2013-07-25,25.123716354370117
2013-07-26,25.1773624420166
2013-07-29,25.143827438354492
2013-07-30,25.284677505493164
2013-07-31,25.029827117919922
2013-08-01,25.25783920288086
2013-08-02,25.331621170043945
2013-08-05,25.31151008605957
2013-08-06,25.224306106567383
2013-08-07,24.956045150756836
2013-08-08,25.0499324798584
2013-08-09,24.92921257019043
2013-08-12,24.922504425048828
2013-08-13,24.888978958129883
2013-08-14,24.795072555541992
2013-08-15,24.660945892333984
2013-08-16,24.761545181274414
2013-08-19,24.587169647216797
2013-08-20,24.721309661865234
2013-08-21,24.674358367919922
2013-08-22,25.083473205566406
2013-08-23,25.029827117919922
2013-08-26,24.761545181274414
2013-08-27,24.218297958374023
2013-08-28,24.218297958374023
2013-08-29,24.218297958374023
2013-08-30,24.231706619262695
2013-09-03,24.18475341796875
2013-09-04,24.231706619262695
2013-09-05,24.614002227783203
2013-09-06,24.459733963012695
2013-09-09,24.359134674072266
2013-09-10,24.62069320678711
2013-09-11,24.6005859375
2013-09-12,24.72800636291504
2013-09-13,24.909099578857422
2013-09-16,25.157245635986328
