Date,VRSK
2010-09-22,27.313535690307617
2010-09-23,27.1600341796875
2010-09-24,27.236783981323242
2010-09-27,26.42131805419922
2010-09-28,26.143098831176758
2010-09-29,26.7379093170166
2010-09-30,26.87222671508789
2010-10-01,27.16963005065918
2010-10-04,26.939380645751953
2010-10-05,26.574813842773438
2010-10-06,26.785877227783203
2010-10-07,26.517255783081055
2010-10-08,26.862628936767578
2010-10-11,27.05450439453125
2010-10-12,27.467039108276367
2010-10-13,27.246383666992188
2010-10-14,27.457447052001953
2010-10-15,27.706884384155273
2010-10-18,28.330482482910156
2010-10-19,28.29210090637207
2010-10-20,28.464792251586914
2010-10-21,28.129009246826172
2010-10-22,28.59910774230957
2010-10-25,28.560731887817383
2010-10-26,28.781389236450195
2010-10-27,28.67585563659668
2010-10-28,28.388042449951172
2010-10-29,28.59910774230957
2010-11-01,28.493579864501953
2010-11-02,28.148202896118164
2010-11-03,28.196165084838867
2010-11-04,29.270673751831055
2010-11-05,29.040424346923828
2010-11-08,28.87733268737793
2010-11-09,28.77178955078125
2010-11-10,29.289859771728516
2010-11-11,28.867734909057617
2010-11-12,28.762205123901367
2010-11-15,28.886920928955078
2010-11-16,29.165136337280273
2010-11-17,29.309043884277344
2010-11-18,29.740768432617188
2010-11-19,29.481735229492188
2010-11-22,29.635234832763672
2010-11-23,29.21311378479004
2010-11-24,29.347421646118164
2010-11-26,29.222702026367188
2010-11-29,28.858137130737305
2010-11-30,29.040424346923828
2010-12-01,29.635234832763672
2010-12-02,29.71198272705078
2010-12-03,30.287616729736328
2010-12-06,30.623397827148438
2010-12-07,31.189424514770508
2010-12-08,31.94733238220215
2010-12-09,32.05287170410156
2010-12-10,31.659526824951172
2010-12-13,31.630752563476562
2010-12-14,31.8418025970459
2010-12-15,31.8418025970459
2010-12-16,32.14881134033203
2010-12-17,32.551753997802734
2010-12-20,33.01224899291992
2010-12-21,33.0410270690918
2010-12-22,33.05062484741211
2010-12-23,32.81078338623047
2010-12-27,33.19452667236328
2010-12-28,32.91630935668945
2010-12-29,32.96428298950195
2010-12-30,32.993080139160156
2010-12-31,32.695655822753906
2011-01-03,33.06981658935547
2011-01-04,32.87793731689453
2011-01-05,32.92591094970703
2011-01-06,32.94510269165039
2011-01-07,32.84915542602539
2011-01-10,32.897125244140625
2011-01-11,32.561336517333984
2011-01-12,32.714839935302734
2011-01-13,32.6189079284668
2011-01-14,32.35987091064453
2011-01-18,32.22555923461914
2011-01-19,32.21595764160156
2011-01-20,32.05287170410156
2011-01-21,32.004913330078125
2011-01-24,32.46540832519531
2011-01-25,32.743629455566406
2011-01-26,32.67646026611328
2011-01-27,32.82997512817383
2011-01-28,32.379066467285156
2011-01-31,32.45582580566406
2011-02-01,32.791587829589844
2011-02-02,32.503780364990234
2011-02-03,32.475006103515625
2011-02-04,32.388668060302734
2011-02-07,32.52296447753906
2011-02-08,32.39824676513672
2011-02-09,32.52296447753906
2011-02-10,32.388668060302734
2011-02-11,32.48460006713867
2011-02-14,32.475006103515625
2011-02-15,32.35987091064453
2011-02-16,32.379066467285156
2011-02-17,32.072052001953125
2011-02-18,32.407840728759766
2011-02-22,31.8418025970459
2011-02-23,31.24699592590332
2011-02-24,31.12227439880371
2011-02-25,31.170244216918945
2011-02-28,31.035930633544922
2011-03-01,29.759958267211914
2011-03-02,30.038179397583008
2011-03-03,30.028581619262695
2011-03-04,29.903865814208984
2011-03-07,30.652183532714844
2011-03-08,30.987958908081055
2011-03-09,31.09349822998047
2011-03-10,30.70974349975586
2011-03-11,30.89202308654785
2011-03-14,30.469894409179688
2011-03-15,30.441116333007812
2011-03-16,29.961423873901367
2011-03-17,29.71198272705078
2011-03-18,30.335588455200195
2011-03-21,30.61380386352539
2011-03-22,30.42193031311035
2011-03-23,30.652183532714844
2011-03-24,31.170244216918945
2011-03-25,31.08390235900879
2011-03-28,30.91121482849121
2011-03-29,31.381311416625977
2011-03-30,31.438867568969727
2011-03-31,31.42927360534668
2011-04-01,31.94733238220215
2011-04-04,31.78425407409668
2011-04-05,32.1008415222168
2011-04-06,32.09125518798828
2011-04-07,31.659526824951172
2011-04-08,31.285375595092773
2011-04-11,31.21821403503418
2011-04-12,31.294965744018555
2011-04-13,31.793834686279297
2011-04-14,31.985715866088867
2011-04-15,31.736278533935547
2011-04-18,31.659526824951172
2011-04-19,31.640335083007812
2011-04-20,31.630752563476562
2011-04-21,31.67871856689453
2011-04-25,31.813020706176758
2011-04-26,32.09125518798828
2011-04-27,31.745878219604492
2011-04-28,31.659526824951172
2011-04-29,31.56358528137207
2011-05-02,31.51561737060547
2011-05-03,32.0336799621582
2011-05-04,32.23516845703125
2011-05-05,32.77241134643555
2011-05-06,32.59012985229492
2011-05-09,32.628509521484375
2011-05-10,33.01224899291992
2011-05-11,32.973880767822266
2011-05-12,33.290470123291016
2011-05-13,33.09859848022461
2011-05-16,32.77241134643555
2011-05-17,32.686065673828125
2011-05-18,33.2137336730957
2011-05-19,33.30965805053711
2011-05-20,32.638099670410156
2011-05-23,32.57093811035156
2011-05-24,32.35987091064453
2011-05-25,32.46540832519531
2011-05-26,32.417442321777344
2011-05-27,32.54215621948242
2011-05-31,32.66688537597656
2011-06-01,32.551753997802734
2011-06-02,32.714839935302734
2011-06-03,32.73404312133789
2011-06-06,32.67646026611328
2011-06-07,32.22555923461914
2011-06-08,32.20637893676758
2011-06-09,32.51338577270508
2011-06-10,32.331085205078125
2011-06-13,32.19678497314453
2011-06-14,32.45582580566406
2011-06-15,32.44621658325195
2011-06-16,32.66688537597656
2011-06-17,32.49419403076172
2011-06-20,32.561336517333984
2011-06-21,32.6189079284668
2011-06-22,32.81078338623047
2011-06-23,32.935508728027344
2011-06-24,32.60932540893555
2011-06-27,32.59012985229492
2011-06-28,32.87793731689453
2011-06-29,32.973880767822266
2011-06-30,33.2137336730957
2011-07-01,33.491943359375
2011-07-05,33.338443756103516
2011-07-06,33.55909729003906
2011-07-07,33.72219467163086
2011-07-08,33.530311584472656
2011-07-11,33.05062484741211
2011-07-12,32.66688537597656
2011-07-13,32.75323486328125
2011-07-14,32.17759323120117
2011-07-15,31.956932067871094
2011-07-18,32.331085205078125
2011-07-19,32.02409744262695
2011-07-20,32.04328155517578
2011-07-21,32.18718338012695
2011-07-22,32.14881134033203
2011-07-25,32.302310943603516
2011-07-26,32.13921356201172
2011-07-27,31.813020706176758
2011-07-28,31.880184173583984
2011-07-29,31.94733238220215
2011-08-01,31.4676456451416
2011-08-02,30.172487258911133
2011-08-03,32.072052001953125
2011-08-04,31.64993667602539
2011-08-05,31.83222007751465
2011-08-08,30.220458984375
2011-08-09,30.632993698120117
2011-08-10,29.721580505371094
2011-08-11,30.623397827148438
2011-08-12,30.91121482849121
2011-08-15,30.90162467956543
2011-08-16,31.179838180541992
2011-08-17,31.074310302734375
2011-08-18,30.393152236938477
2011-08-19,30.354772567749023
2011-08-22,31.49643325805664
2011-08-23,32.59012985229492
2011-08-24,32.59012985229492
2011-08-25,31.96653175354004
2011-08-26,32.302310943603516
2011-08-29,33.021854400634766
2011-08-30,33.117794036865234
2011-08-31,33.42477798461914
2011-09-01,33.13698196411133
2011-09-02,32.54215621948242
2011-09-06,32.1008415222168
2011-09-07,32.935508728027344
2011-09-08,32.81078338623047
2011-09-09,32.0816535949707
2011-09-12,31.908967971801758
2011-09-13,32.2927131652832
2011-09-14,33.32884979248047
2011-09-15,33.3768196105957
2011-09-16,33.367225646972656
2011-09-19,32.96428298950195
2011-09-20,33.45356369018555
2011-09-21,33.578285217285156
2011-09-22,32.551753997802734
2011-09-23,31.78425407409668
2011-09-26,32.25435256958008
2011-09-27,33.08900833129883
2011-09-28,32.78200149536133
2011-09-29,33.08900833129883
2011-09-30,33.357635498046875
2011-10-03,31.717086791992188
2011-10-04,33.232906341552734
2011-10-05,32.8587532043457
2011-10-06,32.91630935668945
2011-10-07,33.2137336730957
2011-10-10,33.530311584472656
2011-10-11,33.578285217285156
2011-10-12,33.65503692626953
2011-10-13,33.31925582885742
2011-10-14,33.482357025146484
2011-10-17,32.52296447753906
2011-10-18,32.52296447753906
2011-10-19,32.64768981933594
2011-10-20,33.03144073486328
2011-10-21,33.17534637451172
2011-10-24,33.357635498046875
2011-10-25,32.59012985229492
2011-10-26,32.75323486328125
2011-10-27,33.357635498046875
2011-10-28,33.53990936279297
2011-10-31,33.72219467163086
2011-11-01,32.35028076171875
2011-11-02,34.34579086303711
2011-11-03,35.89998245239258
2011-11-04,36.42763900756836
2011-11-07,36.34130096435547
2011-11-08,36.264549255371094
2011-11-09,35.93836212158203
2011-11-10,36.18779754638672
2011-11-11,36.24536895751953
2011-11-14,35.727298736572266
2011-11-15,36.17820739746094
2011-11-16,35.554603576660156
2011-11-17,34.96938705444336
2011-11-18,34.71995162963867
2011-11-21,35.05574417114258
2011-11-22,35.391510009765625
2011-11-23,35.30516815185547
2011-11-25,35.64096450805664
2011-11-28,35.76567840576172
2011-11-29,35.8424186706543
2011-11-30,37.68442916870117
2011-12-01,37.17595672607422
2011-12-02,37.703617095947266
2011-12-05,37.1663703918457
2011-12-06,36.51399612426758
2011-12-07,37.00327682495117
2011-12-08,36.4564323425293
2011-12-09,37.32946014404297
2011-12-12,37.00327682495117
2011-12-13,36.974491119384766
2011-12-14,36.7154541015625
2011-12-15,36.916934967041016
2011-12-16,37.799556732177734
2011-12-19,37.48295974731445
2011-12-20,38.21209716796875
2011-12-21,37.89550018310547
2011-12-22,37.5885009765625
2011-12-23,38.020225524902344
2011-12-27,38.327213287353516
2011-12-28,38.25046920776367
2011-12-29,38.3847770690918
2011-12-30,38.49991226196289
2012-01-03,37.76117706298828
2012-01-04,37.396610260009766
2012-01-05,37.540523529052734
2012-01-06,37.770774841308594
2012-01-09,37.78036880493164
2012-01-10,38.154537200927734
2012-01-11,38.59584426879883
2012-01-12,38.183311462402344
2012-01-13,38.37519454956055
2012-01-17,37.69402313232422
2012-01-18,38.346405029296875
2012-01-19,38.8356819152832
2012-01-20,38.3847770690918
2012-01-23,38.33681106567383
2012-01-24,38.35599899291992
2012-01-25,38.66299819946289
2012-01-26,38.46152114868164
2012-01-27,38.62462615966797
2012-01-30,38.62462615966797
2012-01-31,38.43274688720703
2012-02-01,38.298431396484375
2012-02-02,37.86671447753906
2012-02-03,38.960411071777344
2012-02-06,39.43050765991211
2012-02-07,39.257808685302734
2012-02-08,39.15229415893555
2012-02-09,39.027557373046875
2012-02-10,38.797306060791016
2012-02-13,38.826087951660156
2012-02-14,38.998783111572266
2012-02-15,39.62238693237305
2012-02-16,39.85263442993164
2012-02-17,39.60319137573242
2012-02-21,39.305789947509766
2012-02-22,39.55522155761719
2012-02-23,40.054100036621094
2012-02-24,40.293949127197266
2012-02-27,40.428253173828125
2012-02-28,40.46663284301758
2012-02-29,41.73300552368164
2012-03-01,41.4452018737793
2012-03-02,40.917545318603516
2012-03-05,41.800174713134766
2012-03-06,42.02082824707031
2012-03-07,42.3662109375
2012-03-08,42.35660934448242
2012-03-09,43.26801300048828
2012-03-12,42.92264175415039
2012-03-13,43.54623794555664
2012-03-14,42.836299896240234
2012-03-15,43.16250991821289
2012-03-16,42.913055419921875
2012-03-19,43.38315200805664
2012-03-20,43.594200134277344
2012-03-21,43.939579010009766
2012-03-22,44.21781539916992
2012-03-23,44.131465911865234
2012-03-26,45.40745162963867
2012-03-27,44.98530960083008
2012-03-28,44.87019348144531
2012-03-29,45.03329086303711
2012-03-30,45.062068939208984
2012-04-02,44.91815185546875
2012-04-03,45.41703796386719
2012-04-04,45.27311706542969
2012-04-05,45.21556854248047
2012-04-09,44.92775344848633
2012-04-10,44.45764923095703
2012-04-11,45.9638786315918
2012-04-12,45.541751861572266
2012-04-13,45.31150436401367
2012-04-16,45.12921905517578
2012-04-17,45.752811431884766
2012-04-18,46.05022048950195
2012-04-19,45.68565368652344
2012-04-20,46.021446228027344
2012-04-23,46.18454360961914
2012-04-24,45.82956314086914
2012-04-25,46.501129150390625
2012-04-26,47.23025894165039
2012-04-27,47.4221305847168
2012-04-30,46.961631774902344
2012-05-01,46.21331024169922
2012-05-02,47.182289123535156
2012-05-03,46.85609436035156
2012-05-04,47.038387298583984
2012-05-07,46.82731628417969
2012-05-08,47.00000762939453
2012-05-09,46.23250198364258
2012-05-10,46.54909896850586
2012-05-11,46.95203399658203
2012-05-14,46.712196350097656
2012-05-15,46.904075622558594
2012-05-16,46.990421295166016
2012-05-17,45.99266815185547
2012-05-18,45.39784622192383
2012-05-21,45.64729309082031
2012-05-22,46.021446228027344
2012-05-23,46.0118522644043
2012-05-24,46.03104019165039
2012-05-25,46.0118522644043
2012-05-29,46.13656234741211
2012-05-30,45.9446907043457
2012-05-31,45.95429611206055
2012-06-01,44.85099792480469
2012-06-04,44.65912628173828
2012-06-05,44.48644256591797
2012-06-06,45.37865447998047
2012-06-07,45.177181243896484
2012-06-08,45.65687561035156
2012-06-11,45.666465759277344
2012-06-12,45.50338363647461
2012-06-13,45.762413024902344
2012-06-14,46.12697982788086
2012-06-15,46.577880859375
2012-06-18,46.86569595336914
2012-06-19,47.04798126220703
2012-06-20,46.46276092529297
2012-06-21,46.48194122314453
2012-06-22,46.12697982788086
2012-06-25,45.47459411621094
2012-06-26,45.64729309082031
2012-06-27,46.405208587646484
2012-06-28,45.97346878051758
2012-06-29,47.259037017822266
2012-07-02,48.11288833618164
2012-07-03,48.036136627197266
2012-07-05,47.853858947753906
2012-07-06,47.67156982421875
2012-07-09,47.73873519897461
2012-07-10,47.80589294433594
2012-07-11,47.75791549682617
2012-07-12,47.80589294433594
2012-07-13,48.592586517333984
2012-07-16,47.97856140136719
2012-07-17,48.870792388916016
2012-07-18,48.67892074584961
2012-07-19,48.391109466552734
2012-07-20,47.537269592285156
2012-07-23,47.40293884277344
2012-07-24,46.961631774902344
2012-07-25,46.942440032958984
2012-07-26,47.892234802246094
2012-07-27,48.794044494628906
2012-07-30,48.40070724487305
2012-07-31,48.20883560180664
2012-08-01,45.93510818481445
2012-08-02,45.848751068115234
2012-08-03,45.45541000366211
2012-08-06,44.5056266784668
2012-08-07,45.21556854248047
2012-08-08,46.971221923828125
2012-08-09,46.760162353515625
2012-08-10,46.645042419433594
2012-08-13,46.75058364868164
2012-08-14,47.02879333496094
2012-08-15,46.84650421142578
2012-08-16,46.731380462646484
2012-08-17,47.124725341796875
2012-08-20,46.89448165893555
2012-08-21,46.712196350097656
2012-08-22,46.357215881347656
2012-08-23,46.38600540161133
2012-08-24,46.606658935546875
2012-08-27,46.32843780517578
2012-08-28,45.983062744140625
2012-08-29,46.28048324584961
2012-08-30,46.059814453125
2012-08-31,46.54909896850586
2012-09-04,46.338043212890625
2012-09-05,45.7048454284668
2012-09-06,47.13432312011719
2012-09-07,46.913658142089844
2012-09-10,46.12697982788086
2012-09-11,46.03104019165039
2012-09-12,46.19413757324219
2012-09-13,46.12697982788086
2012-09-14,45.74321746826172
2012-09-17,46.0118522644043
2012-09-18,45.9638786315918
2012-09-19,45.65687561035156
2012-09-20,45.37865447998047
2012-09-21,45.27311706542969
2012-09-24,45.340274810791016
2012-09-25,44.9085578918457
2012-09-26,45.32108688354492
2012-09-27,45.86793899536133
2012-09-28,45.67606735229492
2012-10-01,45.47459411621094
2012-10-02,45.11003112792969
2012-10-03,45.69525146484375
2012-10-04,45.93510818481445
2012-10-05,46.20372772216797
2012-10-08,46.37641143798828
2012-10-09,45.78160095214844
2012-10-10,45.41703796386719
2012-10-11,45.02368927001953
2012-10-12,45.11962890625
2012-10-15,45.08124542236328
2012-10-16,45.45541000366211
2012-10-17,45.49378204345703
2012-10-18,45.05247116088867
2012-10-19,44.61115264892578
2012-10-22,44.08349609375
2012-10-23,44.41927719116211
2012-10-24,44.61115264892578
2012-10-25,44.40968322753906
2012-10-26,44.77424240112305
2012-10-31,49.04349136352539
2012-11-01,49.26414489746094
2012-11-02,47.57564163208008
2012-11-05,47.75791549682617
2012-11-06,48.36232376098633
2012-11-07,47.52766799926758
2012-11-08,47.32619857788086
2012-11-09,47.07675552368164
2012-11-12,47.115142822265625
2012-11-13,47.04798126220703
2012-11-14,46.52031707763672
2012-11-15,46.021446228027344
2012-11-16,46.13656234741211
2012-11-19,46.07899856567383
2012-11-20,45.83915328979492
2012-11-21,46.395599365234375
2012-11-23,46.13656234741211
2012-11-26,46.54909896850586
2012-11-27,46.38600540161133
2012-11-28,46.92325973510742
2012-11-29,47.5180778503418
2012-11-30,47.815467834472656
2012-12-03,47.65238571166992
2012-12-04,46.62584686279297
2012-12-05,47.00960159301758
2012-12-06,47.07675552368164
2012-12-07,47.498897552490234
2012-12-10,47.441322326660156
2012-12-11,47.719547271728516
2012-12-12,47.75791549682617
2012-12-13,47.2110595703125
2012-12-14,46.85609436035156
2012-12-17,48.24720764160156
2012-12-18,48.18963623046875
2012-12-19,49.033905029296875
2012-12-20,49.05308151245117
2012-12-21,48.88998031616211
2012-12-24,48.64054489135742
2012-12-26,48.07450866699219
2012-12-27,48.07450866699219
2012-12-28,48.07450866699219
2012-12-31,48.89958190917969
2013-01-02,50.82792663574219
2013-01-03,51.41315841674805
2013-01-04,51.32681655883789
2013-01-07,51.0965576171875
2013-01-08,51.71055221557617
2013-01-09,51.7585334777832
2013-01-10,51.6817626953125
2013-01-11,51.71055221557617
2013-01-14,52.209434509277344
2013-01-15,52.79465866088867
2013-01-16,51.700965881347656
2013-01-17,51.65300750732422
2013-01-18,52.36294174194336
2013-01-22,52.324562072753906
2013-01-23,52.30537033081055
2013-01-24,52.93856430053711
2013-01-25,52.756282806396484
2013-01-28,52.73709487915039
2013-01-29,53.063289642333984
2013-01-30,53.05369567871094
2013-01-31,52.91938018798828
2013-02-01,53.447044372558594
2013-02-04,52.58360290527344
2013-02-05,52.86181640625
2013-02-06,52.286197662353516
2013-02-07,52.0847282409668
2013-02-08,52.669944763183594
2013-02-11,52.40132141113281
2013-02-12,52.02715301513672
2013-02-13,52.35334396362305
2013-02-14,52.06553649902344
2013-02-15,52.650760650634766
2013-02-19,52.765872955322266
2013-02-20,52.10392379760742
2013-02-21,51.54747009277344
2013-02-22,52.22861862182617
2013-02-25,51.51869201660156
2013-02-26,51.71055221557617
2013-02-27,55.69198226928711
2013-02-28,56.09492492675781
2013-03-01,56.603397369384766
2013-03-04,56.9583625793457
2013-03-05,56.910396575927734
2013-03-06,56.92958450317383
2013-03-07,56.9583625793457
2013-03-08,57.2845573425293
2013-03-11,57.409278869628906
2013-03-12,56.315589904785156
2013-03-13,56.785682678222656
2013-03-14,57.14065933227539
2013-03-15,57.61075210571289
2013-03-18,57.303741455078125
2013-03-19,57.399688720703125
2013-03-20,57.62993621826172
2013-03-21,57.58196258544922
2013-03-22,58.74281692504883
2013-03-25,58.61808776855469
2013-03-26,58.886722564697266
2013-03-27,59.049808502197266
2013-03-28,59.11699295043945
2013-04-01,58.65646743774414
2013-04-02,58.59891891479492
2013-04-03,58.01368713378906
2013-04-04,57.5435791015625
2013-04-05,56.5074577331543
2013-04-08,57.495609283447266
2013-04-09,57.35171127319336
2013-04-10,58.74281692504883
2013-04-11,58.55093765258789
2013-04-12,58.666072845458984
2013-04-15,57.495609283447266
2013-04-16,57.322933197021484
2013-04-17,57.24618911743164
2013-04-18,56.737709045410156
2013-04-19,56.63218307495117
2013-04-22,56.776084899902344
2013-04-23,57.43806838989258
2013-04-24,57.20780563354492
2013-04-25,57.668312072753906
2013-04-26,57.390098571777344
2013-04-29,58.03288650512695
2013-04-30,58.800376892089844
2013-05-01,58.15760040283203
2013-05-02,58.186378479003906
2013-05-03,58.11921691894531
2013-05-06,58.00408935546875
2013-05-07,58.37825393676758
2013-05-08,58.54134750366211
2013-05-09,58.339874267578125
2013-05-10,58.128822326660156
2013-05-13,57.946537017822266
2013-05-14,58.23434066772461
2013-05-15,58.33027267456055
2013-05-16,57.946537017822266
2013-05-17,58.2535400390625
2013-05-20,57.87937927246094
2013-05-21,57.956119537353516
2013-05-22,57.466835021972656
2013-05-23,57.553192138671875
2013-05-24,56.92958450317383
2013-05-28,57.08308410644531
2013-05-29,56.89121627807617
2013-05-30,56.776084899902344
2013-05-31,56.43070602416992
2013-06-03,56.996742248535156
2013-06-04,56.45948791503906
2013-06-05,55.4041748046875
2013-06-06,56.21964645385742
2013-06-07,56.776084899902344
2013-06-10,56.85283279418945
2013-06-11,56.9583625793457
2013-06-12,56.26762008666992
2013-06-13,56.363563537597656
2013-06-14,56.42112350463867
2013-06-17,57.2365837097168
2013-06-18,57.668312072753906
2013-06-19,56.881622314453125
2013-06-20,55.356201171875
2013-06-21,55.43295669555664
2013-06-24,55.7591438293457
2013-06-25,55.73996353149414
2013-06-26,55.64401626586914
2013-06-27,56.26762008666992
2013-06-28,57.27496337890625
2013-07-01,58.24393081665039
2013-07-02,58.01368713378906
2013-07-03,58.43581771850586
2013-07-05,58.74281692504883
2013-07-08,59.049808502197266
2013-07-09,59.0018424987793
2013-07-10,59.16493225097656
2013-07-11,60.095542907714844
2013-07-12,60.67117691040039
2013-07-15,60.325801849365234
2013-07-16,59.57746124267578
2013-07-17,59.2416877746582
2013-07-18,59.2416877746582
2013-07-19,59.35681915283203
2013-07-22,59.51991653442383
2013-07-23,59.17454528808594
2013-07-24,59.069007873535156
2013-07-25,59.1937255859375
2013-07-26,58.97306442260742
2013-07-29,58.74281692504883
2013-07-30,58.38784408569336
2013-07-31,61.74567794799805
2013-08-01,61.84159469604492
2013-08-02,61.640140533447266
2013-08-05,61.32353591918945
2013-08-06,60.96857833862305
2013-08-07,60.78630447387695
2013-08-08,60.71914291381836
2013-08-09,60.68075942993164
2013-08-12,60.38335418701172
2013-08-13,60.488887786865234
2013-08-14,59.77893829345703
2013-08-15,59.155357360839844
2013-08-16,59.02104568481445
2013-08-19,58.89631652832031
2013-08-20,59.18412780761719
2013-08-21,59.232093811035156
2013-08-22,59.51032257080078
2013-08-23,60.20106506347656
2013-08-26,60.12431716918945
2013-08-27,59.740570068359375
2013-08-28,59.606258392333984
2013-08-29,59.77893829345703
2013-08-30,59.65422439575195
2013-09-03,60.287418365478516
2013-09-04,60.69035720825195
2013-09-05,60.517677307128906
2013-09-06,60.575233459472656
2013-09-09,61.05491638183594
2013-09-10,62.033485412597656
2013-09-11,62.40765380859375
2013-09-12,62.52277374267578
2013-09-13,62.66667556762695
2013-09-16,63.4054069519043
