Date,CHD
2011-07-19,17.35645866394043
2011-07-20,17.380939483642578
2011-07-21,17.34015464782715
2011-07-22,17.230012893676758
2011-07-25,17.079086303710938
2011-07-26,17.091327667236328
2011-07-27,16.871055603027344
2011-07-28,16.56511878967285
2011-07-29,16.454992294311523
2011-08-01,16.369321823120117
2011-08-02,16.23063850402832
2011-08-03,16.340778350830078
2011-08-04,15.308771133422852
2011-08-05,15.720755577087402
2011-08-08,15.096657752990723
2011-08-09,16.271432876586914
2011-08-10,16.304065704345703
2011-08-11,16.963603973388672
2011-08-12,16.9717960357666
2011-08-15,17.160232543945312
2011-08-16,17.152034759521484
2011-08-17,16.943119049072266
2011-08-18,16.558046340942383
2011-08-19,16.56623077392578
2011-08-22,16.72190284729004
2011-08-23,17.213481903076172
2011-08-24,17.242155075073242
2011-08-25,17.02914047241211
2011-08-26,17.381444931030273
2011-08-29,17.63132667541504
2011-08-30,17.873023986816406
2011-08-31,17.83616065979004
2011-09-01,17.79519271850586
2011-09-02,17.328182220458984
2011-09-06,17.557586669921875
2011-09-07,17.66000747680664
2011-09-08,17.46746826171875
2011-09-09,17.274930953979492
2011-09-12,17.258544921875
2011-09-13,17.471569061279297
2011-09-14,17.78290367126465
2011-09-15,17.610843658447266
2011-09-16,18.06145668029785
2011-09-19,18.081937789916992
2011-09-20,18.213031768798828
2011-09-21,17.74603271484375
2011-09-22,17.610843658447266
2011-09-23,17.512535095214844
2011-09-26,18.192550659179688
2011-09-27,18.38508415222168
2011-09-28,18.13520050048828
2011-09-29,18.225318908691406
2011-09-30,18.10651969909668
2011-10-03,17.496139526367188
2011-10-04,17.533008575439453
2011-10-05,17.725549697875977
2011-10-06,18.192550659179688
2011-10-07,18.081937789916992
2011-10-10,18.229419708251953
2011-10-11,18.114713668823242
2011-10-12,18.3072509765625
2011-10-13,18.33182716369629
2011-10-14,18.409664154052734
2011-10-17,18.28267478942871
2011-10-18,17.983627319335938
2011-10-19,17.8894100189209
2011-10-20,18.11062240600586
2011-10-21,18.36049461364746
2011-10-24,18.208934783935547
2011-10-25,18.008203506469727
2011-10-26,18.204837799072266
2011-10-27,18.25399398803711
2011-10-28,18.151586532592773
2011-10-31,18.098329544067383
2011-11-01,17.512535095214844
2011-11-02,17.52481460571289
2011-11-03,17.709165573120117
2011-11-04,17.774707794189453
2011-11-07,17.72144889831543
2011-11-08,17.881214141845703
2011-11-09,17.66324806213379
2011-11-10,17.914108276367188
2011-11-11,17.975801467895508
2011-11-14,18.053937911987305
2011-11-15,18.284238815307617
2011-11-16,18.029264450073242
2011-11-17,17.951128005981445
2011-11-18,17.893556594848633
2011-11-21,17.58510971069336
2011-11-22,17.835983276367188
2011-11-23,17.5357608795166
2011-11-25,17.62212562561035
2011-11-28,17.951128005981445
2011-11-29,18.004589080810547
2011-11-30,18.197885513305664
2011-12-01,18.05805206298828
2011-12-02,18.0662784576416
2011-12-05,18.23488998413086
2011-12-06,18.30480194091797
2011-12-07,18.407611846923828
2011-12-08,18.29657554626465
2011-12-09,18.477523803710938
2011-12-12,18.4898681640625
2011-12-13,18.23488998413086
2011-12-14,18.111513137817383
2011-12-15,18.362377166748047
2011-12-16,18.428176879882812
2011-12-19,18.49808692932129
2011-12-20,18.60501480102539
2011-12-21,18.843547821044922
2011-12-22,18.822982788085938
2011-12-23,18.917572021484375
2011-12-27,19.00804901123047
2011-12-28,18.884666442871094
2011-12-29,19.057392120361328
2011-12-30,18.818870544433594
2012-01-03,18.670822143554688
2012-01-04,18.432292938232422
2012-01-05,18.568002700805664
2012-01-06,18.859987258911133
2012-01-09,18.89289665222168
2012-01-10,18.424062728881836
2012-01-11,18.514545440673828
2012-01-12,18.629684448242188
2012-01-13,18.637920379638672
2012-01-17,18.785968780517578
2012-01-18,19.032716751098633
2012-01-19,19.221891403198242
2012-01-20,19.053285598754883
2012-01-23,18.995702743530273
2012-01-24,18.831212997436523
2012-01-25,18.876441955566406
2012-01-26,18.87232780456543
2012-01-27,18.724285125732422
2012-01-30,18.629684448242188
2012-01-31,18.658483505249023
2012-02-01,18.87232780456543
2012-02-02,18.814748764038086
2012-02-03,18.79419708251953
2012-02-06,18.60501480102539
2012-02-07,19.587909698486328
2012-02-08,19.571462631225586
2012-02-09,19.57556915283203
2012-02-10,19.505653381347656
2012-02-13,19.620800018310547
2012-02-14,19.513879776000977
2012-02-15,19.620800018310547
2012-02-16,19.637348175048828
2012-02-17,19.542278289794922
2012-02-21,19.616674423217773
2012-02-22,19.554683685302734
2012-02-23,19.76133918762207
2012-02-24,19.782001495361328
2012-02-27,19.695205688476562
2012-02-28,19.753068923950195
2012-02-29,19.732402801513672
2012-03-01,19.802669525146484
2012-03-02,19.85640525817871
2012-03-05,19.89773941040039
2012-03-06,19.633209228515625
2012-03-07,19.74893569946289
2012-03-08,19.930797576904297
2012-03-09,20.116802215576172
2012-03-12,20.199472427368164
2012-03-13,20.32346534729004
2012-03-14,20.15400505065918
2012-03-15,20.0548095703125
2012-03-16,20.030006408691406
2012-03-19,20.108535766601562
2012-03-20,20.13747215270996
2012-03-21,20.211872100830078
2012-03-22,20.356534957885742
2012-03-23,20.261472702026367
2012-03-26,20.4970645904541
2012-03-27,20.385473251342773
2012-03-28,20.418537139892578
2012-03-29,20.418537139892578
2012-03-30,20.33173370361328
2012-04-02,20.476408004760742
2012-04-03,20.645864486694336
2012-04-04,20.50120735168457
2012-04-05,20.55080223083496
2012-04-09,20.579736709594727
2012-04-10,20.339998245239258
2012-04-11,20.59213638305664
2012-04-12,20.736799240112305
2012-04-13,20.711997985839844
2012-04-16,20.716136932373047
2012-04-17,20.819467544555664
2012-04-18,20.844263076782227
2012-04-19,20.922794342041016
2012-04-20,21.05506706237793
2012-04-23,20.683073043823242
2012-04-24,20.59213638305664
2012-04-25,21.075727462768555
2012-04-26,21.108802795410156
2012-04-27,20.745073318481445
2012-04-30,20.997203826904297
2012-05-01,21.075727462768555
2012-05-02,21.121196746826172
2012-05-03,21.249326705932617
2012-05-04,21.303058624267578
2012-05-07,21.646127700805664
2012-05-08,21.716392517089844
2012-05-09,21.918928146362305
2012-05-10,22.08500862121582
2012-05-11,22.039339065551758
2012-05-14,22.08500862121582
2012-05-15,22.51267433166504
2012-05-16,22.388113021850586
2012-05-17,22.055946350097656
2012-05-18,21.947994232177734
2012-05-21,21.889862060546875
2012-05-22,22.180503845214844
2012-05-23,22.16390037536621
2012-05-24,22.31753158569336
2012-05-25,22.238637924194336
2012-05-29,22.467010498046875
2012-05-30,22.28845977783203
2012-05-31,22.10576629638672
2012-06-01,21.952138900756836
2012-06-04,22.01442527770996
2012-06-05,22.06425666809082
2012-06-06,22.21373176574707
2012-06-07,22.31336784362793
2012-06-08,22.342437744140625
2012-06-11,22.21373176574707
2012-06-12,22.217876434326172
2012-06-13,22.22618293762207
2012-06-14,22.296764373779297
2012-06-15,22.03103256225586
2012-06-18,22.342437744140625
2012-06-19,22.383962631225586
2012-06-20,22.159746170043945
2012-06-21,21.881563186645508
2012-06-22,22.197111129760742
2012-06-25,22.02687644958496
2012-06-26,22.354896545410156
2012-06-27,22.533435821533203
2012-06-28,22.516836166381836
2012-06-29,23.031686782836914
2012-07-02,23.239295959472656
2012-07-03,23.550703048706055
2012-07-05,23.554853439331055
2012-07-06,23.716781616210938
2012-07-09,23.63789939880371
2012-07-10,23.787368774414062
2012-07-11,23.87456512451172
2012-07-12,23.945148468017578
2012-07-13,24.123689651489258
2012-07-16,24.102930068969727
2012-07-17,24.397722244262695
2012-07-18,24.17351531982422
2012-07-19,23.882869720458984
2012-07-20,23.60883331298828
2012-07-23,23.517486572265625
2012-07-24,23.459352493286133
2012-07-25,23.334793090820312
2012-07-26,23.812284469604492
2012-07-27,23.94930076599121
2012-07-30,23.936847686767578
2012-07-31,23.920238494873047
2012-08-01,23.625431060791016
2012-08-02,23.700176239013672
2012-08-03,23.554853439331055
2012-08-06,23.12718963623047
2012-08-07,21.815126419067383
2012-08-08,22.10576629638672
2012-08-09,21.705366134643555
2012-08-10,21.58024024963379
2012-08-13,21.526018142700195
2012-08-14,21.788785934448242
2012-08-15,21.93476676940918
2012-08-16,22.109939575195312
2012-08-17,22.109939575195312
2012-08-20,22.12245750427246
2012-08-21,23.252771377563477
2012-08-22,23.01920509338379
2012-08-23,22.8398494720459
2012-08-24,23.002519607543945
2012-08-27,22.79397201538086
2012-08-28,22.82316780090332
2012-08-29,22.69386863708496
2012-08-30,22.64381980895996
2012-08-31,22.831512451171875
2012-09-04,22.97332000732422
2012-09-05,22.72305679321289
2012-09-06,23.060909271240234
2012-09-07,23.048391342163086
2012-09-10,22.860706329345703
2012-09-11,22.6897029876709
2012-09-12,22.556228637695312
2012-09-13,22.547893524169922
2012-09-14,22.25592613220215
2012-09-17,22.134971618652344
2012-09-18,21.947282791137695
2012-09-19,22.18501853942871
2012-09-20,22.41441535949707
2012-09-21,22.356021881103516
2012-09-24,22.5895938873291
2012-09-25,22.522855758666992
2012-09-26,22.5145206451416
2012-09-27,22.472810745239258
2012-09-28,22.51869773864746
2012-10-01,22.710546493530273
2012-10-02,22.656326293945312
2012-10-03,22.66884422302246
2012-10-04,22.773115158081055
2012-10-05,22.9899959564209
2012-10-08,22.777284622192383
2012-10-09,22.31014060974121
2012-10-10,22.31848907470703
2012-10-11,22.401901245117188
2012-10-12,22.260086059570312
2012-10-15,22.260086059570312
2012-10-16,22.41441535949707
2012-10-17,22.30180549621582
2012-10-18,22.36436653137207
2012-10-19,21.96813201904297
2012-10-22,21.855514526367188
2012-10-23,21.467620849609375
2012-10-24,21.48013687133789
2012-10-25,21.26325798034668
2012-10-26,20.896211624145508
2012-10-31,21.171491622924805
2012-11-01,21.367517471313477
2012-11-02,21.29662322998047
2012-11-05,21.630294799804688
2012-11-06,21.605268478393555
2012-11-07,21.186235427856445
2012-11-08,21.25326919555664
2012-11-09,21.270038604736328
2012-11-12,21.311941146850586
2012-11-13,21.429275512695312
2012-11-14,21.19460678100586
2012-11-15,21.3580322265625
2012-11-16,21.814786911010742
2012-11-19,22.036865234375
2012-11-20,22.32181167602539
2012-11-21,22.401426315307617
2012-11-23,22.585800170898438
2012-11-26,22.623516082763672
2012-11-27,22.589984893798828
2012-11-28,22.631893157958984
2012-11-29,22.631893157958984
2012-11-30,22.6905517578125
2012-12-03,22.619319915771484
2012-12-04,22.48941421508789
2012-12-05,22.48941421508789
2012-12-06,22.73246192932129
2012-12-07,22.954545974731445
2012-12-10,23.042539596557617
2012-12-11,22.93779182434082
2012-12-12,22.60674285888672
2012-12-13,22.409801483154297
2012-12-14,22.275712966918945
2012-12-17,22.355321884155273
2012-12-18,22.615135192871094
2012-12-19,22.309234619140625
2012-12-20,22.53132438659668
2012-12-21,22.367900848388672
2012-12-24,22.305042266845703
2012-12-26,22.409801483154297
2012-12-27,22.476852416992188
2012-12-28,22.38466453552246
2012-12-31,22.447513580322266
2013-01-02,22.86236000061035
2013-01-03,23.02997398376465
2013-01-04,23.189208984375
2013-01-07,23.176631927490234
2013-01-08,23.432239532470703
2013-01-09,23.365196228027344
2013-01-10,23.361007690429688
2013-01-11,23.423860549926758
2013-01-14,23.532808303833008
2013-01-15,23.56633186340332
2013-01-16,23.50347900390625
2013-01-17,23.775846481323242
2013-01-18,23.884790420532227
2013-01-22,23.796796798706055
2013-01-23,23.838703155517578
2013-01-24,23.91412925720215
2013-01-25,23.94765281677246
2013-01-28,23.96440887451172
2013-01-29,24.13620948791504
2013-01-30,24.18649673461914
2013-01-31,24.21583366394043
2013-02-01,24.5091552734375
2013-02-04,24.471439361572266
2013-02-05,24.764755249023438
2013-02-06,25.03294563293457
2013-02-07,24.722856521606445
2013-02-08,25.196367263793945
2013-02-11,24.986845016479492
2013-02-12,25.13351058959961
2013-02-13,25.099828720092773
2013-02-14,24.956693649291992
2013-02-15,25.20928955078125
2013-02-19,25.440834045410156
2013-02-20,25.297704696655273
2013-02-21,25.365060806274414
2013-02-22,25.870254516601562
2013-02-25,25.72711753845215
2013-02-26,25.899728775024414
2013-02-27,26.072328567504883
2013-02-28,26.084962844848633
2013-03-01,25.840778350830078
2013-03-04,25.88709259033203
2013-03-05,25.912355422973633
2013-03-06,25.71027374267578
2013-03-07,25.663965225219727
2013-03-08,25.663965225219727
2013-03-11,25.693437576293945
2013-03-12,25.7229061126709
2013-03-13,25.781845092773438
2013-03-14,25.769214630126953
2013-03-15,25.752370834350586
2013-03-18,25.752370834350586
2013-03-19,25.950246810913086
2013-03-20,26.379655838012695
2013-03-21,26.24493980407715
2013-03-22,26.7838191986084
2013-03-25,26.510168075561523
2013-03-26,26.85116958618164
2013-03-27,26.741722106933594
2013-03-28,27.209016799926758
2013-04-01,27.145872116088867
2013-04-02,27.1711368560791
2013-04-03,26.92695426940918
2013-04-04,26.830121994018555
2013-04-05,26.632247924804688
2013-04-08,26.628040313720703
2013-04-09,26.577529907226562
2013-04-10,26.67435646057129
2013-04-11,26.91432762145996
2013-04-12,26.901697158813477
2013-04-15,26.48911476135254
2013-04-16,26.83854866027832
2013-04-17,26.392288208007812
2013-04-18,26.097585678100586
2013-04-19,26.333349227905273
2013-04-22,26.69119644165039
2013-04-23,26.918535232543945
2013-04-24,26.383869171142578
2013-04-25,26.661727905273438
2013-04-26,26.653308868408203
2013-04-29,26.910110473632812
2013-04-30,26.89748191833496
2013-05-01,26.480693817138672
2013-05-02,26.98589324951172
2013-05-03,26.880645751953125
2013-05-06,26.493331909179688
2013-05-07,26.6112003326416
2013-05-08,26.771196365356445
2013-05-09,26.652786254882812
2013-05-10,26.931875228881836
2013-05-13,26.851533889770508
2013-05-14,27.15176010131836
2013-05-15,27.333595275878906
2013-05-16,27.029125213623047
2013-05-17,27.11794090270996
2013-05-20,26.640100479125977
2013-05-21,26.551307678222656
2013-05-22,26.217241287231445
2013-05-23,26.43289566040039
2013-05-24,26.492095947265625
2013-05-28,26.640100479125977
2013-05-29,26.03118133544922
2013-05-30,26.11998176574707
2013-05-31,25.71404266357422
2013-06-03,25.633699417114258
2013-06-04,25.498382568359375
2013-06-05,25.164321899414062
2013-06-06,25.51952362060547
2013-06-07,25.832443237304688
2013-06-10,25.845129013061523
2013-06-11,25.743642807006836
2013-06-12,25.781692504882812
2013-06-13,25.90009307861328
2013-06-14,25.963525772094727
2013-06-17,26.183412551879883
2013-06-18,26.136899948120117
2013-06-19,25.621007919311523
2013-06-20,25.168548583984375
2013-06-21,25.375747680664062
2013-06-24,25.253135681152344
2013-06-25,25.206615447998047
2013-06-26,25.40535545349121
2013-06-27,25.815526962280273
2013-06-28,26.094621658325195
2013-07-01,26.0142765045166
2013-07-02,26.0142765045166
2013-07-03,26.001585006713867
2013-07-05,26.103069305419922
2013-07-08,26.19186782836914
2013-07-09,26.399072647094727
2013-07-10,26.44557762145996
2013-07-11,26.788103103637695
2013-07-12,27.143306732177734
2013-07-15,27.06718635559082
2013-07-16,26.893815994262695
2013-07-17,26.893815994262695
2013-07-18,26.906503677368164
2013-07-19,26.99953269958496
2013-07-22,27.0248966217041
2013-07-23,27.109477996826172
2013-07-24,26.80501937866211
2013-07-25,27.092561721801758
2013-07-26,27.177133560180664
2013-07-29,27.071414947509766
2013-07-30,27.054508209228516
2013-07-31,26.936100006103516
2013-08-01,27.502735137939453
2013-08-02,26.551307678222656
2013-08-05,26.58513069152832
2013-08-06,26.53438377380371
2013-08-07,26.136899948120117
2013-08-08,26.102916717529297
2013-08-09,26.0604305267334
2013-08-12,26.02645492553711
2013-08-13,26.02645492553711
2013-08-14,25.86928367614746
2013-08-15,25.631404876708984
2013-08-16,25.656892776489258
2013-08-19,25.822561264038086
2013-08-20,25.916013717651367
2013-08-21,25.848041534423828
2013-08-22,25.93724822998047
2013-08-23,26.00946044921875
2013-08-26,25.856542587280273
2013-08-27,25.66114044189453
2013-08-28,25.414770126342773
2013-08-29,25.355302810668945
2013-08-30,25.21087074279785
2013-09-03,25.1344051361084
2013-09-04,24.48448944091797
2013-09-05,24.063961029052734
2013-09-06,24.13616943359375
2013-09-09,24.63741111755371
2013-09-10,25.04520034790039
2013-09-11,25.168392181396484
2013-09-12,25.181135177612305
2013-09-13,25.40627098083496
2013-09-16,25.639902114868164
