Date,KDP
2010-09-22,3.823377847671509
2010-09-23,3.7689640522003174
2010-09-24,3.881120443344116
2010-09-27,3.866687059402466
2010-09-28,3.966628313064575
2010-09-29,3.9288735389709473
2010-09-30,3.94441819190979
2010-10-01,3.8988890647888184
2010-10-04,3.8466970920562744
2010-10-05,3.941087484359741
2010-10-06,3.895557403564453
2010-10-07,3.842254400253296
2010-10-08,3.8566908836364746
2010-10-11,3.8733489513397217
2010-10-12,3.862245559692383
2010-10-13,3.9244306087493896
2010-10-14,3.890005111694336
2010-10-15,3.8833425045013428
2010-10-18,3.815603494644165
2010-10-19,3.7634117603302
2010-10-20,3.8988890647888184
2010-10-21,3.982175350189209
2010-10-22,3.9855074882507324
2010-10-25,3.9943907260894775
2010-10-26,3.9632973670959473
2010-10-27,4.051026344299316
2010-10-28,4.053245544433594
2010-10-29,4.063239574432373
2010-11-01,4.061018943786621
2010-11-02,4.133200168609619
2010-11-03,4.114320755004883
2010-11-04,4.133200168609619
2010-11-05,4.125426292419434
2010-11-08,4.062129020690918
2010-11-09,4.007715702056885
2010-11-10,4.057685375213623
2010-11-11,4.018821716308594
2010-11-12,4.017711162567139
2010-11-15,4.061018943786621
2010-11-16,4.045473098754883
2010-11-17,4.0443620681762695
2010-11-18,4.120985507965088
2010-11-19,4.217597007751465
2010-11-22,4.228700637817383
2010-11-23,4.1498589515686035
2010-11-24,4.182060241699219
2010-11-26,4.140973091125488
2010-11-29,4.061018943786621
2010-11-30,4.067683219909668
2010-12-01,4.115433692932129
2010-12-02,4.196497440338135
2010-12-03,4.179841041564941
2010-12-06,4.0954437255859375
2010-12-07,4.078787803649902
2010-12-08,4.063239574432373
2010-12-09,4.178730010986328
2010-12-10,4.155409812927246
2010-12-13,4.113211631774902
2010-12-14,4.139863014221191
2010-12-15,4.136532783508301
2010-12-16,4.148830413818359
2010-12-17,4.2449750900268555
2010-12-20,4.13653039932251
2010-12-21,4.117527008056641
2010-12-22,4.059391975402832
2010-12-23,4.051567077636719
2010-12-27,4.028087139129639
2010-12-28,4.024733543395996
2010-12-29,4.002372741699219
2010-12-30,3.9878411293029785
2010-12-31,3.9308223724365234
2011-01-03,3.9565365314483643
2011-01-04,3.968834638595581
2011-01-05,4.052683353424072
2011-01-06,4.08957576751709
2011-01-07,3.9621267318725586
2011-01-10,3.9218788146972656
2011-01-11,3.983368158340454
2011-01-12,4.009082317352295
2011-01-13,3.996783494949341
2011-01-14,3.974423885345459
2011-01-18,3.9509470462799072
2011-01-19,3.9554202556610107
2011-01-20,3.915170907974243
2011-01-21,3.9330592155456543
2011-01-24,3.9062271118164062
2011-01-25,3.959890604019165
2011-01-26,3.9542996883392334
2011-01-27,3.959890604019165
2011-01-28,3.895047426223755
2011-01-31,3.9610073566436768
2011-02-01,3.9520654678344727
2011-02-02,3.9565365314483643
2011-02-03,3.9431216716766357
2011-02-04,3.984485626220703
2011-02-07,3.9923133850097656
2011-02-08,3.9420034885406494
2011-02-09,3.9330592155456543
2011-02-10,3.7966651916503906
2011-02-11,3.7966651916503906
2011-02-14,3.7709529399871826
2011-02-15,3.8011367321014404
2011-02-16,3.8290867805480957
2011-02-17,4.047094345092773
2011-02-18,4.0705718994140625
2011-02-22,4.002372741699219
2011-02-23,3.974423885345459
2011-02-24,4.006846904754639
2011-02-25,4.072807788848877
2011-02-28,4.0314412117004395
2011-03-01,4.081751346588135
2011-03-02,4.071689128875732
2011-03-03,4.171189308166504
2011-03-04,4.182370662689209
2011-03-07,4.175660610198975
2011-03-08,4.201376438140869
2011-03-09,4.2449750900268555
2011-03-10,4.1655988693237305
2011-03-11,4.189077854156494
2011-03-14,4.214791297912598
2011-03-15,4.183487415313721
2011-03-16,4.1354146003723145
2011-03-17,4.193943023681641
2011-03-18,4.263731479644775
2011-03-21,4.164677143096924
2011-03-22,4.207451343536377
2011-03-23,4.243470668792725
2011-03-24,4.263731479644775
2011-03-25,4.263731479644775
2011-03-28,4.1995720863342285
2011-03-29,4.226588249206543
2011-03-30,4.2108283042907715
2011-03-31,4.182688236236572
2011-04-01,4.2220845222473145
2011-04-04,4.247973442077637
2011-04-05,4.2108283042907715
2011-04-06,4.228837490081787
2011-04-07,4.237841606140137
2011-04-08,4.216457843780518
2011-04-11,4.294120788574219
2011-04-12,4.352652549743652
2011-04-13,4.339145660400391
2011-04-14,4.351526737213135
2011-04-15,4.312131881713867
2011-04-18,4.338019847869873
2011-04-19,4.369536399841309
2011-04-20,4.375163555145264
2011-04-21,4.397677898406982
2011-04-25,4.361657619476318
2011-04-26,4.34814977645874
2011-04-27,4.509108543395996
2011-04-28,4.459582805633545
2011-04-29,4.412309646606445
2011-05-02,4.433696269989014
2011-05-03,4.470839500427246
2011-05-04,4.4134345054626465
2011-05-05,4.42131233215332
2011-05-06,4.42131233215332
2011-05-09,4.432570457458496
2011-05-10,4.4629597663879395
2011-05-11,4.58677339553833
2011-05-12,4.662189960479736
2011-05-13,4.702710151672363
2011-05-16,4.711714267730713
2011-05-17,4.752237319946289
2011-05-18,4.686951637268066
2011-05-19,4.758988857269287
2011-05-20,4.738730430603027
2011-05-23,4.716216087341309
2011-05-24,4.717343807220459
2011-05-25,4.664440631866455
2011-05-26,4.677948951721191
2011-05-27,4.621667861938477
2011-05-31,4.63742733001709
2011-06-01,4.608160018920898
2011-06-02,4.587901592254639
2011-06-03,4.536123275756836
2011-06-06,4.5102338790893555
2011-06-07,4.521491050720215
2011-06-08,4.473092555999756
2011-06-09,4.492227077484131
2011-06-10,4.537248134613037
2011-06-13,4.58902645111084
2011-06-14,4.628422737121582
2011-06-15,4.583398342132568
2011-06-16,4.615164756774902
2011-06-17,4.599282264709473
2011-06-20,4.64012336730957
2011-06-21,4.629913806915283
2011-06-22,4.587936878204346
2011-06-23,4.542557239532471
2011-06-24,4.525538921356201
2011-06-27,4.60041618347168
2011-06-28,4.626510143280029
2011-06-29,4.697982311248779
2011-06-30,4.756977081298828
2011-07-01,4.781938552856445
2011-07-05,4.848875045776367
2011-07-06,4.856814384460449
2011-07-07,4.725212097167969
2011-07-08,4.755843162536621
2011-07-11,4.680965900421143
2011-07-12,4.703655242919922
2011-07-13,4.70479154586792
2011-07-14,4.636718273162842
2011-07-15,4.632182598114014
2011-07-18,4.511925220489502
2011-07-19,4.626510143280029
2011-07-20,4.625373363494873
2011-07-21,4.5936079025268555
2011-07-22,4.578860759735107
2011-07-25,4.506252288818359
2011-07-26,4.497175216674805
2011-07-27,4.382591724395752
2011-07-28,4.339481830596924
2011-07-29,4.28388786315918
2011-08-01,4.262333869934082
2011-08-02,4.232837677001953
2011-08-03,4.298637390136719
2011-08-04,4.150016784667969
2011-08-05,4.247587203979492
2011-08-08,4.03429651260376
2011-08-09,4.10917329788208
2011-08-10,3.971900224685669
2011-08-11,4.155691146850586
2011-08-12,4.246451377868652
2011-08-15,4.203339099884033
2011-08-16,4.185186862945557
2011-08-17,4.218088626861572
2011-08-18,4.114848613739014
2011-08-19,4.054718494415283
2011-08-22,4.064931869506836
2011-08-23,4.131864547729492
2011-08-24,4.09442663192749
2011-08-25,4.037702560424805
2011-08-26,4.1488823890686035
2011-08-29,4.292965412139893
2011-08-30,4.319058418273926
2011-08-31,4.365573406219482
2011-09-01,4.337210655212402
2011-09-02,4.280485153198242
2011-09-06,4.246451377868652
2011-09-07,4.264601707458496
2011-09-08,4.2373738288879395
2011-09-09,4.180649757385254
2011-09-12,4.178381443023682
2011-09-13,4.261198997497559
2011-09-14,4.312252044677734
2011-09-15,4.340854644775391
2011-09-16,4.3969197273254395
2011-09-19,4.3374223709106445
2011-09-20,4.370602130889893
2011-09-21,4.27564001083374
2011-09-22,4.2973785400390625
2011-09-23,4.2298736572265625
2011-09-26,4.259622097015381
2011-09-27,4.256190776824951
2011-09-28,4.177245140075684
2011-09-29,4.366025447845459
2011-09-30,4.4369635581970215
2011-10-03,4.260766983032227
2011-10-04,4.285938739776611
2011-10-05,4.235595226287842
2011-10-06,4.325982093811035
2011-10-07,4.401496410369873
2011-10-10,4.489593982696533
2011-10-11,4.455268383026123
2011-10-12,4.544511795043945
2011-10-13,4.542223930358887
2011-10-14,4.553664207458496
2011-10-17,4.487305164337158
2011-10-18,4.517051696777344
2011-10-19,4.487305164337158
2011-10-20,4.51247501373291
2011-10-21,4.585699558258057
2011-10-24,4.5902791023254395
2011-10-25,4.501034736633301
2011-10-26,4.3374223709106445
2011-10-27,4.21614408493042
2011-10-28,4.277927398681641
2011-10-31,4.284793376922607
2011-11-01,4.187541484832764
2011-11-02,4.243602752685547
2011-11-03,4.3156843185424805
2011-11-04,4.248179912567139
2011-11-07,4.279072284698486
2011-11-08,4.242460250854492
2011-11-09,4.174955368041992
2011-11-10,4.279072284698486
2011-11-11,4.255043983459473
2011-11-14,4.179531097412109
2011-11-15,4.20127010345459
2011-11-16,4.126901149749756
2011-11-17,4.094867706298828
2011-11-18,4.20127010345459
2011-11-21,4.0994439125061035
2011-11-22,4.082279682159424
2011-11-23,3.979309320449829
2011-11-25,3.999903440475464
2011-11-28,4.084568500518799
2011-11-29,4.069695949554443
2011-11-30,4.179531097412109
2011-12-01,4.192118167877197
2011-12-02,4.19783878326416
2011-12-05,4.313395977020264
2011-12-06,4.2973785400390625
2011-12-07,4.316827774047852
2011-12-08,4.33856725692749
2011-12-09,4.32712459564209
2011-12-12,4.322549343109131
2011-12-13,4.308819770812988
2011-12-14,4.322549343109131
2011-12-15,4.407938003540039
2011-12-16,4.478327751159668
2011-12-19,4.446017265319824
2011-12-20,4.527947425842285
2011-12-21,4.53717565536499
2011-12-22,4.532559394836426
2011-12-23,4.596024990081787
2011-12-27,4.601794719696045
2011-12-28,4.547563076019287
2011-12-29,4.605257034301758
2011-12-30,4.555639266967773
2012-01-03,4.4240946769714355
2012-01-04,4.4483256340026855
2012-01-05,4.476018905639648
2012-01-06,4.4448628425598145
2012-01-09,4.4448628425598145
2012-01-10,4.456401348114014
2012-01-11,4.402169704437256
2012-01-12,4.380241870880127
2012-01-13,4.364089488983154
2012-01-17,4.342164039611816
2012-01-18,4.352550029754639
2012-01-19,4.307547569274902
2012-01-20,4.346782684326172
2012-01-23,4.395246505737305
2012-01-24,4.361781597137451
2012-01-25,4.4725565910339355
2012-01-26,4.509483337402344
2012-01-27,4.466788291931152
2012-01-30,4.427555084228516
2012-01-31,4.479482173919678
2012-02-01,4.506021499633789
2012-02-02,4.509483337402344
2012-02-03,4.459865570068359
2012-02-06,4.422939777374268
2012-02-07,4.4379401206970215
2012-02-08,4.405631065368652
2012-02-09,4.399861812591553
2012-02-10,4.4437103271484375
2012-02-13,4.4587082862854
2012-02-14,4.512944221496582
2012-02-15,4.6041059494018555
2012-02-16,4.615642547607422
2012-02-17,4.563714981079102
2012-02-21,4.524482727050781
2012-02-22,4.486406326293945
2012-02-23,4.4852519035339355
2012-02-24,4.452941417694092
2012-02-27,4.4321699142456055
2012-02-28,4.398706436157227
2012-02-29,4.390629291534424
2012-03-01,4.40101432800293
2012-03-02,4.361781597137451
2012-03-05,4.368708610534668
2012-03-06,4.368708610534668
2012-03-07,4.347934246063232
2012-03-08,4.350243091583252
2012-03-09,4.395246505737305
2012-03-12,4.446017265319824
2012-03-13,4.492173671722412
2012-03-14,4.459865570068359
2012-03-15,4.476162433624268
2012-03-16,4.4878034591674805
2012-03-19,4.500609397888184
2012-03-20,4.468013286590576
2012-03-21,4.49362325668335
2012-03-22,4.534369945526123
2012-03-23,4.51341438293457
2012-03-26,4.512251377105713
2012-03-27,4.490134239196777
2012-03-28,4.50410270690918
2012-03-29,4.627501487731934
2012-03-30,4.681052207946777
2012-04-02,4.728785037994385
2012-04-03,4.710156440734863
2012-04-04,4.691531658172607
2012-04-05,4.7194695472717285
2012-04-09,4.629830360412598
2012-04-10,4.5727858543396
2012-04-11,4.594907283782959
2012-04-12,4.55648946762085
2012-04-13,4.570459842681885
2012-04-16,4.5821003913879395
2012-04-17,4.665919780731201
2012-04-18,4.702006816864014
2012-04-19,4.71481466293335
2012-04-20,4.725293159484863
2012-04-23,4.651948928833008
2012-04-24,4.693859577178955
2012-04-25,4.5762810707092285
2012-04-26,4.62284517288208
2012-04-27,4.62284517288208
2012-04-30,4.724127769470215
2012-05-01,4.717141628265381
2012-05-02,4.810273170471191
2012-05-03,4.6694111824035645
2012-05-04,4.647292613983154
2012-05-07,4.635650634765625
2012-05-08,4.725293159484863
2012-05-09,4.767201900482178
2012-05-10,4.793973445892334
2012-05-11,4.767201900482178
2012-05-14,4.7509026527404785
2012-05-15,4.706662178039551
2012-05-16,4.783498764038086
2012-05-17,4.753230094909668
2012-05-18,4.6857099533081055
2012-05-21,4.722963809967041
2012-05-22,4.762543201446533
2012-05-23,4.78699254989624
2012-05-24,4.745082855224609
2012-05-25,4.783498764038086
2012-05-29,4.784664630889893
2012-05-30,4.783498764038086
2012-05-31,4.803287506103516
2012-06-01,4.729948997497559
2012-06-04,4.753230094909668
2012-06-05,4.754397392272949
2012-06-06,4.818424224853516
2012-06-07,4.873136043548584
2012-06-08,4.9639434814453125
2012-06-11,4.941823959350586
2012-06-12,5.0815205574035645
2012-06-13,5.031464576721191
2012-06-14,5.030289173126221
2012-06-15,5.009170055389404
2012-06-18,5.033807754516602
2012-06-19,5.024422645568848
2012-06-20,5.005650043487549
2012-06-21,4.9540205001831055
2012-06-22,5.033807754516602
2012-06-25,5.005650043487549
2012-06-26,4.989222049713135
2012-06-27,5.020902156829834
2012-06-28,5.100694179534912
2012-06-29,5.133547306060791
2012-07-02,5.1089067459106445
2012-07-03,5.151148796081543
2012-07-05,5.1534953117370605
2012-07-06,5.0819196701049805
2012-07-09,5.072531223297119
2012-07-10,5.144107341766357
2012-07-11,5.1194682121276855
2012-07-12,5.127681255340576
2012-07-13,5.173440933227539
2012-07-16,5.091306209564209
2012-07-17,5.120639324188232
2012-07-18,5.173440933227539
2012-07-19,5.157013893127441
2012-07-20,5.137068748474121
2012-07-23,5.104215621948242
2012-07-24,5.085437774658203
2012-07-25,5.135895252227783
2012-07-26,5.2403244972229
2012-07-27,5.349450588226318
2012-07-30,5.348276615142822
2012-07-31,5.348276615142822
2012-08-01,5.333021640777588
2012-08-02,5.291953086853027
2012-08-03,5.35062313079834
2012-08-06,5.323635578155518
2012-08-07,5.307208061218262
2012-08-08,5.33654260635376
2012-08-09,5.281393051147461
2012-08-10,5.283738613128662
2012-08-13,5.243845462799072
2012-08-14,5.276700973510742
2012-08-15,5.284914970397949
2012-08-16,5.269659996032715
2012-08-17,5.298994064331055
2012-08-20,5.33067512512207
2012-08-21,5.317765712738037
2012-08-22,5.318942546844482
2012-08-23,5.2414984703063965
2012-08-24,5.302512168884277
2012-08-27,5.320115089416504
2012-08-28,5.279047012329102
2012-08-29,5.28726053237915
2012-08-30,5.233285903930664
2012-08-31,5.257925510406494
2012-09-04,5.272005558013916
2012-09-05,5.255579948425293
2012-09-06,5.331847190856934
2012-09-07,5.273179531097412
2012-09-10,5.229764461517334
2012-09-11,5.260274887084961
2012-09-12,5.261446475982666
2012-09-13,5.367856502532959
2012-09-14,5.211785793304443
2012-09-17,5.20587682723999
2012-09-18,5.246074199676514
2012-09-19,5.283910751342773
2012-09-20,5.256717681884766
2012-09-21,5.175134658813477
2012-09-24,5.186958312988281
2012-09-25,5.165675640106201
2012-09-26,5.197597980499268
2012-09-27,5.249623775482178
2012-09-28,5.264992713928223
2012-10-01,5.2768168449401855
2012-10-02,5.2791829109191895
2012-10-03,5.237800121307373
2012-10-04,5.172769546508789
2012-10-05,5.204692363739014
2012-10-08,5.208240985870361
2012-10-09,5.1916890144348145
2012-10-10,5.111286640167236
2012-10-11,5.132570743560791
2012-10-12,5.138481616973877
2012-10-15,5.162130355834961
2012-10-16,5.270906448364258
2012-10-17,5.283910751342773
2012-10-18,5.3524861335754395
2012-10-19,5.256717681884766
2012-10-22,5.241345405578613
2012-10-23,5.208240985870361
2012-10-24,5.037981033325195
2012-10-25,5.074636459350586
2012-10-26,5.055718898773193
2012-10-31,5.066357612609863
2012-11-01,5.1172003746032715
2012-11-02,5.076999187469482
2012-11-05,5.118382930755615
2012-11-06,5.169222831726074
2012-11-07,5.147940158843994
2012-11-08,5.112470626831055
2012-11-09,5.144394397735596
2012-11-12,5.197597980499268
2012-11-13,5.137300491333008
2012-11-14,5.085275173187256
2012-11-15,5.036799907684326
2012-11-16,5.066357612609863
2012-11-19,5.137300491333008
2012-11-20,5.186958312988281
2012-11-21,5.20587682723999
2012-11-23,5.298100471496582
2012-11-26,5.230705261230469
2012-11-27,5.229520797729492
2012-11-28,5.280363082885742
2012-11-29,5.302828788757324
2012-11-30,5.302828788757324
2012-12-03,5.301647186279297
2012-12-04,5.321744441986084
2012-12-05,5.3737688064575195
2012-12-06,5.379680633544922
2012-12-07,5.380862236022949
2012-12-10,5.428155422210693
2012-12-11,5.384411334991455
2012-12-12,5.341846466064453
2012-12-13,5.293003559112549
2012-12-14,5.316829204559326
2012-12-17,5.312063694000244
2012-12-18,5.323975563049316
2012-12-19,5.298958778381348
2012-12-20,5.339462757110596
2012-12-21,5.322782516479492
2012-12-24,5.32516622543335
2012-12-26,5.275130748748779
2012-12-27,5.266791820526123
2012-12-28,5.227479934692383
2012-12-31,5.263219356536865
2013-01-02,5.4323859214782715
2013-01-03,5.410943031311035
2013-01-04,5.441915988922119
2013-01-07,5.389499187469482
2013-01-08,5.406177997589111
2013-01-09,5.444299221038818
2013-01-10,5.451445579528809
2013-01-11,5.370436668395996
2013-01-14,5.383539199829102
2013-01-15,5.394261837005615
2013-01-16,5.353760242462158
2013-01-17,5.3692450523376465
2013-01-18,5.396647930145264
2013-01-22,5.384734153747559
2013-01-23,5.275130748748779
2013-01-24,5.306107044219971
2013-01-25,5.3084893226623535
2013-01-28,5.319212436676025
2013-01-29,5.36209774017334
2013-01-30,5.396647930145264
2013-01-31,5.3692450523376465
2013-02-01,5.389499187469482
2013-02-04,5.410943031311035
2013-02-05,5.468125343322754
2013-02-06,5.484802722930908
2013-02-07,5.477655410766602
2013-02-08,5.447870254516602
2013-02-11,5.410943031311035
2013-02-12,5.399026870727539
2013-02-13,5.085712909698486
2013-02-14,5.098819255828857
2013-02-15,5.111922740936279
2013-02-19,5.122645854949951
2013-02-20,5.05950403213501
2013-02-21,5.071418285369873
2013-02-22,5.1107306480407715
2013-02-25,5.089287757873535
2013-02-26,5.097628116607666
2013-02-27,5.146470546722412
2013-02-28,5.196505546569824
2013-03-01,5.215567111968994
2013-03-04,5.220330715179443
2013-03-05,5.275130748748779
2013-03-06,5.263219356536865
2013-03-07,5.223907470703125
2013-03-08,5.241775035858154
2013-03-11,5.258453845977783
2013-03-12,5.28823709487915
2013-03-13,5.253390789031982
2013-03-14,5.260601043701172
2013-03-15,5.295446872711182
2013-03-18,5.329090595245361
2013-03-19,5.404790878295898
2013-03-20,5.500917911529541
2013-03-21,5.47929048538208
2013-03-22,5.577820301055908
2013-03-25,5.570611000061035
2013-03-26,5.611467361450195
2013-03-27,5.6078619956970215
2013-03-28,5.641506671905518
2013-04-01,5.6078619956970215
2013-04-02,5.604257106781006
2013-04-03,5.562201499938965
2013-04-04,5.587434768676758
2013-04-05,5.541773796081543
2013-04-08,5.609062671661377
2013-04-09,5.56941032409668
2013-04-10,5.645111560821533
2013-04-11,5.720810890197754
2013-04-12,5.724416732788086
2013-04-15,5.615070343017578
2013-04-16,5.709997653961182
2013-04-17,5.639103889465332
2013-04-18,5.660731315612793
2013-04-19,5.776085376739502
2013-04-22,5.7532548904418945
2013-04-23,5.741239070892334
2013-04-24,5.790504455566406
2013-04-25,5.782095432281494
2013-04-26,5.777288913726807
2013-04-29,5.78329610824585
2013-04-30,5.867408275604248
2013-05-01,5.774882793426514
2013-05-02,5.849382400512695
2013-05-03,5.911865234375
2013-05-06,5.926286697387695
2013-05-07,5.946713924407959
2013-05-08,5.93589973449707
2013-05-09,5.842174053192139
2013-05-10,5.887834072113037
2013-05-13,5.8782219886779785
2013-05-14,5.923881530761719
2013-05-15,6.051252365112305
2013-05-16,5.95872688293457
2013-05-17,5.917873382568359
2013-05-20,5.860198974609375
2013-05-21,5.801320552825928
2013-05-22,5.798914909362793
2013-05-23,5.7232160568237305
2013-05-24,5.778488636016846
2013-05-28,5.837367534637451
2013-05-29,5.702788352966309
2013-05-30,5.642708778381348
2013-05-31,5.524951934814453
2013-06-03,5.649917125701904
2013-06-04,5.636699199676514
2013-06-05,5.586233139038086
2013-06-06,5.53696870803833
2013-06-07,5.567008018493652
2013-06-10,5.65352201461792
2013-06-11,5.606659889221191
2013-06-12,5.6475138664245605
2013-06-13,5.670530319213867
2013-06-14,5.6850690841674805
2013-06-17,5.705658435821533
2013-06-18,5.745637893676758
2013-06-19,5.645092487335205
2013-06-20,5.497302532196045
2013-06-21,5.516684055328369
2013-06-24,5.474283218383789
2013-06-25,5.448846817016602
2013-06-26,5.528796195983887
2013-06-27,5.572408676147461
2013-06-28,5.563928127288818
2013-07-01,5.622074604034424
2013-07-02,5.645092487335205
2013-07-03,5.642670631408691
2013-07-05,5.617231845855713
2013-07-08,5.619651794433594
2013-07-09,5.645092487335205
2013-07-10,5.68870210647583
2013-07-11,5.762598037719727
2013-07-12,5.74927282333374
2013-07-15,5.754116535186768
2013-07-16,5.731100559234619
2013-07-17,5.778345584869385
2013-07-18,5.8037848472595215
2013-07-19,5.84981632232666
2013-07-22,5.792882442474365
2013-07-23,5.7759222984313965
2013-07-24,5.6111741065979
2013-07-25,5.585732460021973
2013-07-26,5.649938106536865
2013-07-29,5.669320106506348
2013-07-30,5.626918792724609
2013-07-31,5.662049770355225
2013-08-01,5.725043296813965
2013-08-02,5.7432146072387695
2013-08-05,5.75048303604126
2013-08-06,5.711716651916504
2013-08-07,5.7201972007751465
2013-08-08,5.698392868041992
2013-08-09,5.6753764152526855
2013-08-12,5.647514820098877
2013-08-13,5.62813138961792
2013-08-14,5.555450916290283
2013-08-15,5.4851861000061035
2013-08-16,5.430676460266113
2013-08-19,5.475496292114258
2013-08-20,5.521531105041504
2013-08-21,5.470651149749756
2013-08-22,5.480345249176025
2013-08-23,5.526376247406006
2013-08-26,5.490032196044922
2013-08-27,5.494879245758057
2013-08-28,5.439155101776123
