Date,TXN
2010-11-05,21.31453514099121
2010-11-08,21.25356674194336
2010-11-09,21.22648811340332
2010-11-10,21.22648811340332
2010-11-11,20.86074447631836
2010-11-12,20.962337493896484
2010-11-15,20.89461326599121
2010-11-16,20.704959869384766
2010-11-17,20.93524932861328
2010-11-18,21.321308135986328
2010-11-19,21.632856369018555
2010-11-22,21.83605194091797
2010-11-23,21.659950256347656
2010-11-24,22.04600715637207
2010-11-26,21.808948516845703
2010-11-29,21.808948516845703
2010-11-30,21.538036346435547
2010-12-01,22.066329956054688
2010-12-02,22.249191284179688
2010-12-03,22.228878021240234
2010-12-06,22.31693458557129
2010-12-07,22.628482818603516
2010-12-08,22.858766555786133
2010-12-09,22.851999282836914
2010-12-10,22.215333938598633
2010-12-13,22.07987403869629
2010-12-14,22.215333938598633
2010-12-15,22.10697364807129
2010-12-16,22.093421936035156
2010-12-17,22.032461166381836
2010-12-20,21.897008895874023
2010-12-21,21.971508026123047
2010-12-22,21.991830825805664
2010-12-23,21.917327880859375
2010-12-27,21.930870056152344
2010-12-28,21.83605194091797
2010-12-29,22.018924713134766
2010-12-30,22.01215171813965
2010-12-31,22.01215171813965
2011-01-03,22.16792106628418
2011-01-04,22.12728500366211
2011-01-05,22.215333938598633
2011-01-06,22.52011489868164
2011-01-07,22.499805450439453
2011-01-10,22.608158111572266
2011-01-11,22.68944549560547
2011-01-12,22.797813415527344
2011-01-13,22.675891876220703
2011-01-14,23.0551815032959
2011-01-18,23.603792190551758
2011-01-19,23.136455535888672
2011-01-20,22.967140197753906
2011-01-21,22.967140197753906
2011-01-24,23.468332290649414
2011-01-25,23.014549255371094
2011-01-26,23.244831085205078
2011-01-27,23.543968200683594
2011-01-28,23.299222946166992
2011-01-31,23.054466247558594
2011-02-01,23.795530319213867
2011-02-02,23.877107620239258
2011-02-03,23.788726806640625
2011-02-04,24.094667434692383
2011-02-07,23.9722957611084
2011-02-08,23.985889434814453
2011-02-09,23.86350440979004
2011-02-10,23.9246883392334
2011-02-11,24.217050552368164
2011-02-14,24.359817504882812
2011-02-15,24.454994201660156
2011-02-16,24.509389877319336
2011-02-17,24.801733016967773
2011-02-18,24.63176918029785
2011-02-22,24.30543327331543
2011-02-23,24.067472457885742
2011-02-24,24.08786964416504
2011-02-25,24.217050552368164
2011-02-28,24.210241317749023
2011-03-01,23.795530319213867
2011-03-02,24.57058334350586
2011-03-03,24.856122970581055
2011-03-04,24.658967971801758
2011-03-07,24.121864318847656
2011-03-08,24.380216598510742
2011-03-09,23.618759155273438
2011-03-10,23.28562355041504
2011-03-11,23.380794525146484
2011-03-14,23.49637794494629
2011-03-15,23.047666549682617
2011-03-16,22.293004989624023
2011-03-17,22.483369827270508
2011-03-18,22.68052864074707
2011-03-21,22.898096084594727
2011-03-22,22.870893478393555
2011-03-23,23.258426666259766
2011-03-24,23.700340270996094
2011-03-25,23.550769805908203
2011-03-28,23.44879150390625
2011-03-29,23.768325805664062
2011-03-30,23.618759155273438
2011-03-31,23.49637794494629
2011-04-01,23.272024154663086
2011-04-04,23.1904354095459
2011-04-05,23.584768295288086
2011-04-06,23.700340270996094
2011-04-07,23.958694458007812
2011-04-08,23.911102294921875
2011-04-11,23.7479248046875
2011-04-12,23.210832595825195
2011-04-13,23.346817016601562
2011-04-14,23.59836196899414
2011-04-15,23.788726806640625
2011-04-18,23.652753829956055
2011-04-19,23.4827823638916
2011-04-20,23.88390350341797
2011-04-21,24.149049758911133
2011-04-25,24.081064224243164
2011-04-26,24.298629760742188
2011-04-27,24.40740203857422
2011-04-28,24.25729751586914
2011-04-29,24.2436580657959
2011-05-02,23.888830184936523
2011-05-03,23.745534896850586
2011-05-04,23.759185791015625
2011-05-05,23.895660400390625
2011-05-06,24.038944244384766
2011-05-09,24.11400604248047
2011-05-10,24.195884704589844
2011-05-11,23.813770294189453
2011-05-12,24.107177734375
2011-05-13,24.004825592041016
2011-05-16,23.820594787597656
2011-05-17,23.49988555908203
2011-05-18,24.004825592041016
2011-05-19,23.861526489257812
2011-05-20,23.88201332092285
2011-05-23,23.370250701904297
2011-05-24,23.254241943359375
2011-05-25,23.390716552734375
2011-05-26,23.418010711669922
2011-05-27,23.690950393676758
2011-05-31,24.086700439453125
2011-06-01,23.165546417236328
2011-06-02,23.36343002319336
2011-06-03,22.858495712280273
2011-06-06,22.73567008972168
2011-06-07,22.70155143737793
2011-06-08,22.292139053344727
2011-06-09,22.455904006958008
2011-06-10,21.937326431274414
2011-06-13,21.657564163208008
2011-06-14,22.06014633178711
2011-06-15,21.555208206176758
2011-06-16,21.370981216430664
2011-06-17,21.31639862060547
2011-06-20,21.343687057495117
2011-06-21,21.855445861816406
2011-06-22,21.657564163208008
2011-06-23,21.916854858398438
2011-06-24,21.514280319213867
2011-06-27,21.657564163208008
2011-06-28,21.821327209472656
2011-06-29,21.753097534179688
2011-06-30,22.401330947875977
2011-07-01,22.87213706970215
2011-07-05,22.462732315063477
2011-07-06,22.41496467590332
2011-07-07,22.831195831298828
2011-07-08,22.435436248779297
2011-07-11,22.135208129882812
2011-07-12,21.323223114013672
2011-07-13,21.152624130249023
2011-07-14,20.961572647094727
2011-07-15,21.029809951782227
2011-07-18,20.797815322875977
2011-07-19,21.4392147064209
2011-07-20,21.302745819091797
2011-07-21,21.568866729736328
2011-07-22,21.684856414794922
2011-07-25,21.47333526611328
2011-07-26,21.541568756103516
2011-07-27,20.736408233642578
2011-07-28,20.64046287536621
2011-07-29,20.386913299560547
2011-08-01,20.482852935791016
2011-08-02,19.941484451293945
2011-08-03,20.078536987304688
2011-08-04,19.132858276367188
2011-08-05,18.63260841369629
2011-08-08,17.94733428955078
2011-08-09,18.564085006713867
2011-08-10,18.159770965576172
2011-08-11,18.707988739013672
2011-08-12,18.625755310058594
2011-08-15,18.838193893432617
2011-08-16,18.454444885253906
2011-08-17,18.454444885253906
2011-08-18,17.399120330810547
2011-08-19,17.00851058959961
2011-08-22,17.241512298583984
2011-08-23,17.981592178344727
2011-08-24,17.89251136779785
2011-08-25,17.344297409057617
2011-08-26,17.488203048706055
2011-08-29,17.926774978637695
2011-08-30,17.954187393188477
2011-08-31,17.961042404174805
2011-09-01,17.522464752197266
2011-09-02,17.186677932739258
2011-09-06,17.07018280029297
2011-09-07,17.74175262451172
2011-09-08,17.68008041381836
2011-09-09,17.87195587158203
2011-09-12,18.009008407592773
2011-09-13,18.262561798095703
2011-09-14,18.68743324279785
2011-09-15,18.988956451416016
2011-09-16,19.064327239990234
2011-09-19,18.982101440429688
2011-09-20,18.872451782226562
2011-09-21,18.420177459716797
2011-09-22,17.97474479675293
2011-09-23,18.653167724609375
2011-09-26,18.77651596069336
2011-09-27,19.20823860168457
2011-09-28,18.728548049926758
2011-09-29,18.63260841369629
2011-09-30,18.262561798095703
2011-10-03,18.132354736328125
2011-10-04,18.673728942871094
2011-10-05,19.324737548828125
2011-10-06,19.40697479248047
2011-10-07,19.83869171142578
2011-10-10,20.42803192138672
2011-10-11,20.297826766967773
2011-10-12,20.352643966674805
2011-10-13,20.832340240478516
2011-10-14,21.19553565979004
2011-10-17,20.702138900756836
2011-10-18,21.16813087463379
2011-10-19,20.729549407958984
2011-10-20,20.52397346496582
2011-10-21,20.873455047607422
2011-10-24,21.716344833374023
2011-10-25,21.222949981689453
2011-10-26,21.243497848510742
2011-10-27,21.9256649017334
2011-10-28,21.705177307128906
2011-10-31,21.174606323242188
2011-11-01,20.57512664794922
2011-11-02,20.712936401367188
2011-11-03,21.44333267211914
2011-11-04,21.904996871948242
2011-11-07,21.725847244262695
2011-11-08,21.7396240234375
2011-11-09,20.885202407836914
2011-11-10,21.0919189453125
2011-11-11,21.705177307128906
2011-11-14,21.47089385986328
2011-11-15,21.46401023864746
2011-11-16,21.677614212036133
2011-11-17,20.940326690673828
2011-11-18,20.706045150756836
2011-11-21,20.134130477905273
2011-11-22,19.768924713134766
2011-11-23,19.252140045166016
2011-11-25,19.148784637451172
2011-11-28,19.77582550048828
2011-11-29,19.734472274780273
2011-11-30,20.740501403808594
2011-12-01,20.81629180908203
2011-12-02,20.650920867919922
2011-12-05,20.83007049560547
2011-12-06,20.96099853515625
2011-12-07,21.133258819580078
2011-12-08,20.616464614868164
2011-12-09,20.630247116088867
2011-12-12,20.072114944458008
2011-12-13,19.57599639892578
2011-12-14,19.321046829223633
2011-12-15,19.64490509033203
2011-12-16,19.768924713134766
2011-12-19,19.2590389251709
2011-12-20,20.25126838684082
2011-12-21,19.67935562133789
2011-12-22,20.32706069946289
2011-12-23,20.485546112060547
2011-12-27,20.416645050048828
2011-12-28,20.030771255493164
2011-12-29,20.216819763183594
2011-12-30,20.058330535888672
2012-01-03,20.506221771240234
2012-01-04,20.37529754638672
2012-01-05,20.520002365112305
2012-01-06,20.520002365112305
2012-01-09,20.781837463378906
2012-01-10,21.133258819580078
2012-01-11,21.174606323242188
2012-01-12,21.615596771240234
2012-01-13,21.326189041137695
2012-01-17,21.40888214111328
2012-01-18,23.234865188598633
2012-01-19,23.303775787353516
2012-01-20,23.179744720458984
2012-01-23,22.869667053222656
2012-01-24,22.40800666809082
2012-01-25,22.600940704345703
2012-01-26,22.297754287719727
2012-01-27,22.588687896728516
2012-01-30,22.290828704833984
2012-01-31,22.429367065429688
2012-02-01,22.761859893798828
2012-02-02,22.90039825439453
2012-02-03,23.503036499023438
2012-02-06,23.2813777923584
2012-02-07,23.15669059753418
2012-02-08,23.447628021240234
2012-02-09,23.412992477416992
2012-02-10,23.10820770263672
2012-02-13,23.038938522338867
2012-02-14,23.011226654052734
2012-02-15,23.14283561706543
2012-02-16,23.48918914794922
2012-02-17,23.26752471923828
2012-02-21,23.05278968811035
2012-02-22,22.831127166748047
2012-02-23,23.08049964904785
2012-02-24,23.08049964904785
2012-02-27,22.93503189086914
2012-02-28,23.357574462890625
2012-02-29,23.101282119750977
2012-03-01,22.976594924926758
2012-03-02,22.734148025512695
2012-03-05,22.297761917114258
2012-03-06,22.249263763427734
2012-03-07,22.616395950317383
2012-03-08,22.581762313842773
2012-03-09,22.35317611694336
2012-03-12,22.103805541992188
2012-03-13,22.367029190063477
2012-03-14,22.17306900024414
2012-03-15,22.70644760131836
2012-03-16,22.872692108154297
2012-03-19,23.440692901611328
2012-03-20,23.260597229003906
2012-03-21,23.2813777923584
2012-03-22,23.15669059753418
2012-03-23,23.101282119750977
2012-03-26,23.544607162475586
2012-03-27,23.46148109436035
2012-03-28,23.08742904663086
2012-03-29,22.990446090698242
2012-03-30,23.2813777923584
2012-04-02,23.038938522338867
2012-04-03,22.581762313842773
2012-04-04,22.2769775390625
2012-04-05,22.484783172607422
2012-04-09,22.263126373291016
2012-04-10,21.9514102935791
2012-04-11,22.159217834472656
2012-04-12,22.519418716430664
2012-04-13,22.290828704833984
2012-04-16,22.3046817779541
2012-04-17,22.70644760131836
2012-04-18,22.66488265991211
2012-04-19,22.60947036743164
2012-04-20,22.491718292236328
2012-04-23,22.08994483947754
2012-04-24,21.72282600402832
2012-04-25,22.14536476135254
2012-04-26,22.249826431274414
2012-04-27,22.403030395507812
2012-04-30,22.24285316467285
2012-05-01,22.18018341064453
2012-05-02,22.347314834594727
2012-05-03,21.859838485717773
2012-05-04,21.30272102355957
2012-05-07,21.316654205322266
2012-05-08,21.330583572387695
2012-05-09,21.309690475463867
2012-05-10,21.435041427612305
2012-05-11,21.407184600830078
2012-05-14,21.330583572387695
2012-05-15,21.09381103515625
2012-05-16,20.863998413085938
2012-05-17,20.439193725585938
2012-05-18,20.007436752319336
2012-05-21,20.52973175048828
2012-05-22,20.446163177490234
2012-05-23,20.292949676513672
2012-05-24,20.118852615356445
2012-05-25,20.15367317199707
2012-05-29,20.446163177490234
2012-05-30,20.16063690185547
2012-05-31,19.83332061767578
2012-06-01,18.802671432495117
2012-06-04,18.865345001220703
2012-06-05,19.136938095092773
2012-06-06,19.916902542114258
2012-06-07,19.65923309326172
2012-06-08,19.861186981201172
2012-06-11,19.255325317382812
2012-06-12,19.66619300842285
2012-06-13,19.37371063232422
2012-06-14,19.31103515625
2012-06-15,19.401567459106445
2012-06-18,19.512996673583984
2012-06-19,19.687088012695312
2012-06-20,19.8751163482666
2012-06-21,19.22049903869629
2012-06-22,19.53388023376465
2012-06-25,18.788738250732422
2012-06-26,18.823558807373047
2012-06-27,18.85141944885254
2012-06-28,18.71213722229004
2012-06-29,19.979576110839844
2012-07-02,19.694059371948242
2012-07-03,19.8890438079834
2012-07-05,19.78458023071289
2012-07-06,19.30406951904297
2012-07-09,19.08818817138672
2012-07-10,19.074260711669922
2012-07-11,19.0115909576416
2012-07-12,18.62160301208496
2012-07-13,18.81658935546875
2012-07-16,18.40572738647461
2012-07-17,18.51714324951172
2012-07-18,19.255325317382812
2012-07-19,19.526920318603516
2012-07-20,18.976768493652344
2012-07-23,18.677326202392578
2012-07-24,18.50322151184082
2012-07-25,18.545005798339844
2012-07-26,18.837486267089844
2012-07-27,19.159854888916016
2012-07-30,19.06874656677246
2012-07-31,19.089780807495117
2012-08-01,19.363088607788086
2012-08-02,19.09678077697754
2012-08-03,19.811595916748047
2012-08-06,19.790569305419922
2012-08-07,20.484365463256836
2012-08-08,20.575468063354492
2012-08-09,20.70160484313965
2012-08-10,20.848777770996094
2012-08-13,20.70160484313965
2012-08-14,20.659564971923828
2012-08-15,20.953901290893555
2012-08-16,21.213199615478516
2012-08-17,20.92586898803711
2012-08-20,20.69460678100586
2012-08-21,20.771696090698242
2012-08-22,20.5894832611084
2012-08-23,20.547435760498047
2012-08-24,20.71562957763672
2012-08-27,20.547435760498047
2012-08-28,20.491369247436523
2012-08-29,20.60350799560547
2012-08-30,20.33019256591797
2012-08-31,20.35121726989746
2012-09-04,20.176013946533203
2012-09-05,19.98679542541504
2012-09-06,20.71562957763672
2012-09-07,20.449325561523438
2012-09-10,20.0919189453125
2012-09-11,20.028841018676758
2012-09-12,20.03584861755371
2012-09-13,20.260114669799805
2012-09-14,20.71562957763672
2012-09-17,20.39326286315918
2012-09-18,20.084911346435547
2012-09-19,20.105932235717773
2012-09-20,20.218063354492188
2012-09-21,20.316164016723633
2012-09-24,20.09892463684082
2012-09-25,19.503246307373047
2012-09-26,19.321041107177734
2012-09-27,19.538286209106445
2012-09-28,19.314029693603516
2012-10-01,19.34906768798828
2012-10-02,19.34906768798828
2012-10-03,19.250959396362305
2012-10-04,19.559314727783203
2012-10-05,19.734514236450195
2012-10-08,19.615379333496094
2012-10-09,19.145835876464844
2012-10-10,19.04071617126465
2012-10-11,19.131820678710938
2012-10-12,19.11780548095703
2012-10-15,19.77655792236328
2012-10-16,20.133970260620117
2012-10-17,19.951763153076172
2012-10-18,20.15499496459961
2012-10-19,19.489227294921875
2012-10-22,19.475221633911133
2012-10-23,19.510255813598633
2012-10-24,19.412145614624023
2012-10-25,19.71348762512207
2012-10-26,20.267120361328125
2012-10-31,19.82944679260254
2012-11-01,20.620080947875977
2012-11-02,20.140052795410156
2012-11-05,20.803621292114258
2012-11-06,21.135404586791992
2012-11-07,20.67656135559082
2012-11-08,20.57066535949707
2012-11-09,20.83186149597168
2012-11-12,20.83186149597168
2012-11-13,20.74008560180664
2012-11-14,20.302412033081055
2012-11-15,20.323596954345703
2012-11-16,19.99180793762207
2012-11-19,20.401247024536133
2012-11-20,20.690675735473633
2012-11-21,20.613025665283203
2012-11-23,20.888324737548828
2012-11-26,20.91657066345215
2012-11-27,20.79656410217285
2012-11-28,21.022457122802734
2012-11-29,21.213056564331055
2012-11-30,20.803621292114258
2012-12-03,20.902448654174805
2012-12-04,20.902448654174805
2012-12-05,21.07892608642578
2012-12-06,21.04363250732422
2012-12-07,21.071870803833008
2012-12-10,21.050697326660156
2012-12-11,21.890748977661133
2012-12-12,21.926040649414062
2012-12-13,21.587194442749023
2012-12-14,21.74249839782715
2012-12-17,21.820152282714844
2012-12-18,22.123699188232422
2012-12-19,22.060163497924805
2012-12-20,22.08135223388672
2012-12-21,21.834272384643555
2012-12-24,21.834272384643555
2012-12-26,21.74956512451172
2012-12-27,21.70014190673828
2012-12-28,21.50954818725586
2012-12-31,21.8060359954834
2013-01-02,22.80844497680664
2013-01-03,22.511962890625
2013-01-04,22.462543487548828
2013-01-07,22.533140182495117
2013-01-08,22.271942138671875
2013-01-09,22.58961296081543
2013-01-10,22.893159866333008
2013-01-11,22.886104583740234
2013-01-14,22.829627990722656
2013-01-15,22.787267684936523
2013-01-16,22.949636459350586
2013-01-17,23.40142822265625
2013-01-18,23.662616729736328
2013-01-22,23.620264053344727
2013-01-23,23.35201644897461
2013-01-24,23.35907554626465
2013-01-25,23.154348373413086
2013-01-28,23.323776245117188
2013-01-29,23.210107803344727
2013-01-30,23.316667556762695
2013-01-31,23.501388549804688
2013-02-01,23.95606803894043
2013-02-04,23.636375427246094
2013-02-05,23.977380752563477
2013-02-06,23.84239959716797
2013-02-07,23.74293327331543
2013-02-08,24.35391616821289
2013-02-11,23.934749603271484
2013-02-12,23.84239959716797
2013-02-13,23.95606803894043
2013-02-14,24.005796432495117
2013-02-15,23.86370849609375
2013-02-19,24.112363815307617
2013-02-20,23.487173080444336
2013-02-21,23.07512092590332
2013-02-22,24.28287124633789
2013-02-25,23.963171005249023
2013-02-26,23.984481811523438
2013-02-27,24.36100959777832
2013-02-28,24.46048355102539
2013-03-01,24.52442169189453
2013-03-04,24.552841186523438
2013-03-05,24.86543083190918
2013-03-06,24.964887619018555
2013-03-07,25.007516860961914
2013-03-08,25.071460723876953
2013-03-11,25.2348575592041
2013-03-12,25.305910110473633
2013-03-13,25.071460723876953
2013-03-14,25.13540267944336
2013-03-15,24.92226219177246
2013-03-18,24.5954647064209
2013-03-19,24.62388038635254
2013-03-20,24.908061981201172
2013-03-21,24.36100959777832
2013-03-22,24.481788635253906
2013-03-25,24.496000289916992
2013-03-26,24.936477661132812
2013-03-27,24.92226219177246
2013-03-28,25.206445693969727
2013-04-01,24.87254524230957
2013-04-02,24.702028274536133
2013-04-03,24.261552810668945
2013-04-04,24.503110885620117
2013-04-05,24.29707145690918
2013-04-08,24.9151611328125
2013-04-09,24.979103088378906
2013-04-10,25.40536117553711
2013-04-11,25.355632781982422
2013-04-12,25.46930694580078
2013-04-15,25.0572509765625
2013-04-16,25.391164779663086
2013-04-17,24.304187774658203
2013-04-18,24.098155975341797
2013-04-19,24.33260154724121
2013-04-22,24.730449676513672
2013-04-23,25.362747192382812
2013-04-24,25.582977294921875
2013-04-25,25.654020309448242
2013-04-26,25.589582443237305
2013-04-29,25.754253387451172
2013-04-30,25.926097869873047
2013-05-01,26.06929588317871
2013-05-02,26.276941299438477
2013-05-03,26.498886108398438
2013-05-06,26.520368576049805
2013-05-07,26.520368576049805
2013-05-08,26.556180953979492
2013-05-09,26.498886108398438
2013-05-10,26.520368576049805
2013-05-13,26.162382125854492
2013-05-14,26.14089584350586
2013-05-15,26.355697631835938
2013-05-16,26.205333709716797
2013-05-17,26.32703971862793
2013-05-20,26.22681999206543
2013-05-21,26.205333709716797
2013-05-22,25.78289794921875
2013-05-23,25.768579483032227
2013-05-24,25.768579483032227
2013-05-28,25.918928146362305
2013-05-29,25.84018325805664
2013-05-30,26.112260818481445
2013-05-31,25.711307525634766
2013-06-03,25.797212600708008
2013-06-04,26.23396873474121
2013-06-05,25.68265724182129
2013-06-06,25.539457321166992
2013-06-07,25.90461540222168
2013-06-10,26.21965217590332
2013-06-11,25.245912551879883
2013-06-12,24.909391403198242
2013-06-13,25.403423309326172
2013-06-14,25.403423309326172
2013-06-17,25.61822509765625
2013-06-18,25.86166000366211
2013-06-19,25.568105697631836
2013-06-20,24.79482650756836
2013-06-21,25.023944854736328
2013-06-24,24.47979164123535
2013-06-25,25.07406234741211
2013-06-26,25.031103134155273
2013-06-27,24.952350616455078
2013-06-28,24.952350616455078
2013-07-01,25.08838653564453
2013-07-02,25.152828216552734
2013-07-03,25.396270751953125
2013-07-05,25.775745391845703
2013-07-08,25.55377960205078
2013-07-09,25.94757843017578
2013-07-10,26.198179244995117
2013-07-11,26.613441467285156
2013-07-12,26.84256935119629
2013-07-15,27.057369232177734
2013-07-16,27.078855514526367
2013-07-17,27.136131286621094
2013-07-18,26.921327590942383
2013-07-19,26.677886962890625
2013-07-22,26.792449951171875
2013-07-23,27.873605728149414
2013-07-24,27.873605728149414
2013-07-25,28.10271453857422
2013-07-26,28.002483367919922
2013-07-29,27.82940101623535
2013-07-30,27.95199966430664
2013-07-31,28.2548885345459
2013-08-01,28.716415405273438
2013-08-02,28.802968978881836
2013-08-05,28.745262145996094
2013-08-06,28.651519775390625
2013-08-07,28.593828201293945
2013-08-08,28.593828201293945
2013-08-09,28.687572479248047
2013-08-12,28.637088775634766
2013-08-13,28.673160552978516
2013-08-14,28.2476749420166
2013-08-15,27.87265968322754
2013-08-16,27.93757438659668
2013-08-19,27.721233367919922
2013-08-20,27.94478988647461
2013-08-21,27.728437423706055
2013-08-22,27.995262145996094
2013-08-23,28.175554275512695
2013-08-26,28.26209259033203
2013-08-27,27.584199905395508
2013-08-28,27.714021682739258
2013-08-29,27.843822479248047
2013-08-30,27.548147201538086
2013-09-03,27.865453720092773
2013-09-04,28.391910552978516
2013-09-05,28.47122573852539
2013-09-06,28.2548885345459
2013-09-09,28.66594123840332
2013-09-10,29.069786071777344
2013-09-11,28.867855072021484
2013-09-12,28.78133201599121
2013-09-13,29.04815673828125
2013-09-16,29.17074203491211
