Date,BKR
2011-08-25,27.96600914001465
2011-08-26,29.16691017150879
2011-08-29,30.300811767578125
2011-08-30,30.677045822143555
2011-08-31,31.49655532836914
2011-09-01,30.836828231811523
2011-09-02,30.032787322998047
2011-09-06,29.666858673095703
2011-09-07,31.125465393066406
2011-09-08,30.465723037719727
2011-09-09,29.269975662231445
2011-09-12,29.739013671875
2011-09-13,29.76993751525879
2011-09-14,29.893632888793945
2011-09-15,30.723438262939453
2011-09-16,30.486358642578125
2011-09-19,29.754465103149414
2011-09-20,29.826629638671875
2011-09-21,28.002094268798828
2011-09-22,26.31154441833496
2011-09-23,25.569368362426758
2011-09-26,26.223934173583984
2011-09-27,26.55894660949707
2011-09-28,25.131269454956055
2011-09-29,25.043649673461914
2011-09-30,23.78605842590332
2011-10-03,22.920167922973633
2011-10-04,23.311880111694336
2011-10-05,25.157039642333984
2011-10-06,25.538440704345703
2011-10-07,25.419893264770508
2011-10-10,26.852737426757812
2011-10-11,27.435142517089844
2011-10-12,27.56399154663086
2011-10-13,27.512441635131836
2011-10-14,29.208145141601562
2011-10-17,27.54337501525879
2011-10-18,28.718496322631836
2011-10-19,27.986631393432617
2011-10-20,27.754684448242188
2011-10-21,28.084545135498047
2011-10-24,29.12567710876465
2011-10-25,28.558727264404297
2011-10-26,29.11021614074707
2011-10-27,31.32131004333496
2011-10-28,31.383167266845703
2011-10-31,29.88847541809082
2011-11-01,27.594913482666016
2011-11-02,28.414411544799805
2011-11-03,29.380847930908203
2011-11-04,29.019079208374023
2011-11-07,29.355012893676758
2011-11-08,30.68838882446289
2011-11-09,28.822696685791016
2011-11-10,29.58241081237793
2011-11-11,30.07854652404785
2011-11-14,29.603069305419922
2011-11-15,29.277494430541992
2011-11-16,29.887313842773438
2011-11-17,28.765850067138672
2011-11-18,27.933767318725586
2011-11-21,27.065534591674805
2011-11-22,26.507368087768555
2011-11-23,25.313541412353516
2011-11-25,25.25667381286621
2011-11-28,26.49703598022461
2011-11-29,26.367828369140625
2011-11-30,28.22318458557129
2011-12-01,28.553958892822266
2011-12-02,27.711544036865234
2011-12-05,28.269702911376953
2011-12-06,27.287763595581055
2011-12-07,26.21278190612793
2011-12-08,25.323867797851562
2011-12-09,26.042232513427734
2011-12-12,25.11713981628418
2011-12-13,24.745033264160156
2011-12-14,23.75275230407715
2011-12-15,23.163585662841797
2011-12-16,23.737253189086914
2011-12-19,23.220436096191406
2011-12-20,24.822555541992188
2011-12-21,25.199832916259766
2011-12-22,25.752819061279297
2011-12-23,25.783832550048828
2011-12-27,25.5512638092041
2011-12-28,24.776042938232422
2011-12-29,24.89491081237793
2011-12-30,25.137815475463867
2012-01-03,26.367828369140625
2012-01-04,26.63140106201172
2012-01-05,26.26445770263672
2012-01-06,26.49186134338379
2012-01-09,26.657243728637695
2012-01-10,26.84846305847168
2012-01-11,25.94921112060547
2012-01-12,24.95693016052246
2012-01-13,24.817392349243164
2012-01-17,24.652009963989258
2012-01-18,25.096467971801758
2012-01-19,25.204998016357422
2012-01-20,25.468576431274414
2012-01-23,24.667524337768555
2012-01-24,24.51763343811035
2012-01-25,24.889738082885742
2012-01-26,24.858734130859375
2012-01-27,25.484079360961914
2012-01-30,25.540929794311523
2012-01-31,25.391048431396484
2012-02-01,25.623624801635742
2012-02-02,26.256044387817383
2012-02-03,26.437477111816406
2012-02-06,27.00251579284668
2012-02-07,26.453022003173828
2012-02-08,25.8724422454834
2012-02-09,25.421451568603516
2012-02-10,24.685346603393555
2012-02-13,24.83049774169922
2012-02-14,24.8823299407959
2012-02-15,24.581668853759766
2012-02-16,25.141523361206055
2012-02-17,25.95020294189453
2012-02-21,26.56189727783203
2012-02-22,27.142471313476562
2012-02-23,27.163217544555664
2012-02-24,26.935121536254883
2012-02-27,26.214574813842773
2012-02-28,26.437477111816406
2012-02-29,26.064247131347656
2012-03-01,26.313066482543945
2012-03-02,25.41626739501953
2012-03-05,24.913433074951172
2012-03-06,24.45207405090332
2012-03-07,24.6490535736084
2012-03-08,25.2711238861084
2012-03-09,25.291851043701172
2012-03-12,24.669795989990234
2012-03-13,25.193363189697266
2012-03-14,24.83049774169922
2012-03-15,24.669795989990234
2012-03-16,25.374801635742188
2012-03-19,25.333324432373047
2012-03-20,24.789020538330078
2012-03-21,23.34792137145996
2012-03-22,22.404468536376953
2012-03-23,22.658466339111328
2012-03-26,22.347444534301758
2012-03-27,21.746116638183594
2012-03-28,21.16034698486328
2012-03-29,21.144800186157227
2012-03-30,21.740936279296875
2012-04-02,22.0104923248291
2012-04-03,21.63726234436035
2012-04-04,21.424728393554688
2012-04-05,21.253658294677734
2012-04-09,21.035938262939453
2012-04-10,20.880422592163086
2012-04-11,20.984092712402344
2012-04-12,21.65281867980957
2012-04-13,21.279582977294922
2012-04-16,21.14997673034668
2012-04-17,21.528396606445312
2012-04-18,21.414352416992188
2012-04-19,21.264028549194336
2012-04-20,20.973730087280273
2012-04-23,21.289939880371094
2012-04-24,22.3111572265625
2012-04-25,22.487409591674805
2012-04-26,22.42519760131836
2012-04-27,22.243772506713867
2012-04-30,22.865827560424805
2012-05-01,23.202774047851562
2012-05-02,23.021333694458008
2012-05-03,22.28274154663086
2012-05-04,21.41931915283203
2012-05-07,21.731403350830078
2012-05-08,21.528545379638672
2012-05-09,21.507736206054688
2012-05-10,21.67418098449707
2012-05-11,21.700193405151367
2012-05-14,21.627361297607422
2012-05-15,21.30489158630371
2012-05-16,21.216461181640625
2012-05-17,21.21126365661621
2012-05-18,21.029207229614258
2012-05-21,21.840625762939453
2012-05-22,21.564952850341797
2012-05-23,21.700193405151367
2012-05-24,21.455726623535156
2012-05-25,21.606569290161133
2012-05-29,22.537609100341797
2012-05-30,22.142305374145508
2012-05-31,21.70538902282715
2012-06-01,21.190460205078125
2012-06-04,21.24246597290039
2012-06-05,21.36730194091797
2012-06-06,21.143638610839844
2012-06-07,20.867963790893555
2012-06-08,20.415449142456055
2012-06-11,20.087757110595703
2012-06-12,20.425846099853516
2012-06-13,20.124160766601562
2012-06-14,20.566287994384766
2012-06-15,21.003198623657227
2012-06-18,20.60270118713379
2012-06-19,21.31528663635254
2012-06-20,21.263269424438477
2012-06-21,20.31141471862793
2012-06-22,20.358232498168945
2012-06-25,19.832901000976562
2012-06-26,19.9005126953125
2012-06-27,20.48826026916504
2012-06-28,20.784751892089844
2012-06-29,21.377704620361328
2012-07-02,21.27887535095215
2012-07-03,21.903038024902344
2012-07-05,21.174850463867188
2012-07-06,20.951187133789062
2012-07-09,20.815954208374023
2012-07-10,20.415449142456055
2012-07-11,20.52467155456543
2012-07-12,20.207386016845703
2012-07-13,20.44145393371582
2012-07-16,20.53508758544922
2012-07-17,21.28407859802246
2012-07-18,21.762598037719727
2012-07-19,21.715787887573242
2012-07-20,23.713134765625
2012-07-23,24.046022415161133
2012-07-24,23.479061126708984
2012-07-25,23.416648864746094
2012-07-26,24.176054000854492
2012-07-27,24.628572463989258
2012-07-30,24.628572463989258
2012-07-31,24.092832565307617
2012-08-01,24.441316604614258
2012-08-02,24.076061248779297
2012-08-03,24.514375686645508
2012-08-06,24.613515853881836
2012-08-07,25.15619468688965
2012-08-08,24.796144485473633
2012-08-09,25.27098846435547
2012-08-10,25.40666389465332
2012-08-13,25.04139518737793
2012-08-14,24.686574935913086
2012-08-15,24.629169464111328
2012-08-16,24.691789627075195
2012-08-17,24.691789627075195
2012-08-20,24.947473526000977
2012-08-21,24.81179428100586
2012-08-22,24.89007568359375
2012-08-23,24.707441329956055
2012-08-24,24.79092788696289
2012-08-27,24.62394905090332
2012-08-28,24.472631454467773
2012-08-29,23.903865814208984
2012-08-30,23.481199264526367
2012-08-31,23.794279098510742
2012-09-04,23.303789138793945
2012-09-05,23.199424743652344
2012-09-06,23.632522583007812
2012-09-07,24.38913917541504
2012-09-10,24.342180252075195
2012-09-11,24.67091178894043
2012-09-12,25.05704689025879
2012-09-13,25.547544479370117
2012-09-14,26.111093521118164
2012-09-17,26.14240837097168
2012-09-18,25.516239166259766
2012-09-19,25.104015350341797
2012-09-20,24.764841079711914
2012-09-21,24.477848052978516
2012-09-24,24.467411041259766
2012-09-25,24.169986724853516
2012-09-26,23.674274444580078
2012-09-27,23.909082412719727
2012-09-28,23.601211547851562
2012-10-01,23.50728988647461
2012-10-02,23.528162002563477
2012-10-03,22.68805694580078
2012-10-04,22.948955535888672
2012-10-05,22.693281173706055
2012-10-08,22.985490798950195
2012-10-09,23.413366317749023
2012-10-10,23.042884826660156
2012-10-11,23.298564910888672
2012-10-12,23.36118507385254
2012-10-15,23.455108642578125
2012-10-16,23.783845901489258
2012-10-17,24.378700256347656
2012-10-18,24.576984405517578
2012-10-19,23.350753784179688
2012-10-22,22.969837188720703
2012-10-23,22.46367835998535
2012-10-24,22.286270141601562
2012-10-25,22.65675163269043
2012-10-26,22.65675163269043
2012-10-31,21.900131225585938
2012-11-01,22.28242301940918
2012-11-02,21.779682159423828
2012-11-05,22.010107040405273
2012-11-06,22.345256805419922
2012-11-07,21.638294219970703
2012-11-08,21.303146362304688
2012-11-09,21.31885528564453
2012-11-12,21.31885528564453
2012-11-13,21.07796287536621
2012-11-14,20.758525848388672
2012-11-15,20.87895965576172
2012-11-16,21.067485809326172
2012-11-19,21.795394897460938
2012-11-20,21.5806884765625
2012-11-21,21.643531799316406
2012-11-23,21.90537452697754
2012-11-26,21.779682159423828
2012-11-27,21.795394897460938
2012-11-28,22.188156127929688
2012-11-29,22.491884231567383
2012-11-30,22.596620559692383
2012-12-03,22.37143898010254
2012-12-04,22.12531089782715
2012-12-05,21.994394302368164
2012-12-06,21.983919143676758
2012-12-07,22.130542755126953
2012-12-10,22.203861236572266
2012-12-11,22.460464477539062
2012-12-12,22.476167678833008
2012-12-13,22.08864974975586
2012-12-14,21.517850875854492
2012-12-17,21.282188415527344
2012-12-18,21.957735061645508
2012-12-19,21.533554077148438
2012-12-20,21.575454711914062
2012-12-21,21.292665481567383
2012-12-24,21.114614486694336
2012-12-26,21.020357131958008
2012-12-27,20.98369789123535
2012-12-28,20.910390853881836
2012-12-31,21.392168045043945
2013-01-02,22.06247329711914
2013-01-03,22.28242301940918
2013-01-04,22.795623779296875
2013-01-07,22.523305892944336
2013-01-08,22.18291664123535
2013-01-09,22.20909881591797
2013-01-10,22.533782958984375
2013-01-11,22.523305892944336
2013-01-14,21.999629974365234
2013-01-15,22.093894958496094
2013-01-16,22.240522384643555
2013-01-17,22.376678466796875
2013-01-18,23.19884490966797
2013-01-22,23.486867904663086
2013-01-23,23.675395965576172
2013-01-24,23.523527145385742
2013-01-25,23.884864807128906
2013-01-28,23.890100479125977
2013-01-29,24.010547637939453
2013-01-30,23.539236068725586
2013-01-31,23.497194290161133
2013-02-01,23.660083770751953
2013-02-04,23.313302993774414
2013-02-05,23.69161033630371
2013-02-06,23.759923934936523
2013-02-07,23.560256958007812
2013-02-08,23.98585319519043
2013-02-11,23.8544979095459
2013-02-12,24.075176239013672
2013-02-13,24.23805809020996
2013-02-14,24.831787109375
2013-02-15,24.474498748779297
2013-02-19,24.51128387451172
2013-02-20,24.2117977142334
2013-02-21,23.93855857849121
2013-02-22,24.064666748046875
2013-02-25,23.250247955322266
2013-02-26,23.360593795776367
2013-02-27,23.759923934936523
2013-02-28,23.54974937438965
2013-03-01,23.323814392089844
2013-03-04,22.8772029876709
2013-03-05,23.218717575073242
2013-03-06,23.339567184448242
2013-03-07,23.770423889160156
2013-03-08,24.2117977142334
2013-03-11,24.085681915283203
2013-03-12,24.322132110595703
2013-03-13,24.185516357421875
2013-03-14,24.810781478881836
2013-03-15,25.199594497680664
2013-03-18,24.548057556152344
2013-03-19,23.70212173461914
2013-03-20,23.6180477142334
2013-03-21,23.47093391418457
2013-03-22,23.775684356689453
2013-03-25,23.586523056030273
2013-03-26,24.00161361694336
2013-03-27,24.41144561767578
2013-03-28,24.385181427001953
2013-04-01,24.027883529663086
2013-04-02,23.812461853027344
2013-04-03,23.39737319946289
2013-04-04,23.434152603149414
2013-04-05,23.4866943359375
2013-04-08,23.51821517944336
2013-04-09,23.770423889160156
2013-04-10,24.469247817993164
2013-04-11,24.537553787231445
2013-04-12,24.169755935668945
2013-04-15,23.229238510131836
2013-04-16,23.644323348999023
2013-04-17,23.13465118408203
2013-04-18,23.434152603149414
2013-04-19,22.898212432861328
2013-04-22,22.824655532836914
2013-04-23,22.70380973815918
2013-04-24,23.350082397460938
2013-04-25,23.250247955322266
2013-04-26,23.18720054626465
2013-04-29,23.581275939941406
2013-04-30,23.849245071411133
2013-05-01,23.37635612487793
2013-05-02,23.81920623779297
2013-05-03,24.557292938232422
2013-05-06,24.736547470092773
2013-05-07,24.736547470092773
2013-05-08,24.863067626953125
2013-05-09,24.7418212890625
2013-05-10,24.694374084472656
2013-05-13,24.588930130004883
2013-05-14,24.557292938232422
2013-05-15,24.256792068481445
2013-05-16,24.38332176208496
2013-05-17,25.058143615722656
2013-05-20,25.42191505432129
2013-05-21,25.24793815612793
2013-05-22,24.98961067199707
2013-05-23,24.81563377380371
2013-05-24,24.868350982666016
2013-05-28,25.121408462524414
2013-05-29,24.994884490966797
2013-05-30,24.51511573791504
2013-05-31,23.977359771728516
2013-06-03,24.114450454711914
2013-06-04,23.945743560791016
2013-06-05,23.924650192260742
2013-06-06,24.051179885864258
2013-06-07,24.509843826293945
2013-06-10,24.372770309448242
2013-06-11,23.97209358215332
2013-06-12,23.908830642700195
2013-06-13,24.75236701965332
2013-06-14,24.267335891723633
2013-06-17,24.47821044921875
2013-06-18,24.646923065185547
2013-06-19,24.193523406982422
2013-06-20,23.68212890625
2013-06-21,23.655771255493164
2013-06-24,23.37108039855957
2013-06-25,23.76648712158203
2013-06-26,23.88774299621582
2013-06-27,24.1829833984375
2013-06-28,24.320051193237305
2013-07-01,24.615291595458984
2013-07-02,25.084505081176758
2013-07-03,25.105594635009766
2013-07-05,25.353374481201172
2013-07-08,25.669706344604492
2013-07-09,25.812049865722656
2013-07-10,25.717153549194336
2013-07-11,25.72769546508789
2013-07-12,25.917490005493164
2013-07-15,25.785680770874023
2013-07-16,25.669706344604492
2013-07-17,25.780418395996094
2013-07-18,25.875314712524414
2013-07-19,25.200485229492188
2013-07-22,25.047597885131836
2013-07-23,25.174131393432617
2013-07-24,25.17940330505371
2013-07-25,25.021240234375
2013-07-26,25.29538345336914
2013-07-29,24.90525245666504
2013-07-30,24.84726333618164
2013-07-31,25.005420684814453
2013-08-01,25.60306167602539
2013-08-02,25.608346939086914
2013-08-05,25.402084350585938
2013-08-06,25.084760665893555
2013-08-07,25.14293098449707
2013-08-08,25.34390640258789
2013-08-09,25.09004783630371
2013-08-12,25.137643814086914
2013-08-13,24.98427391052246
2013-08-14,24.97368812561035
2013-08-15,25.037158966064453
2013-08-16,24.78328514099121
2013-08-19,24.561166763305664
2013-08-20,24.772716522216797
2013-08-21,24.444808959960938
2013-08-22,24.92079734802246
2013-08-23,25.127065658569336
2013-08-26,24.989564895629883
2013-08-27,24.672231674194336
2013-08-28,24.957820892333984
2013-08-29,24.672231674194336
2013-08-30,24.587608337402344
2013-09-03,24.778005599975586
2013-09-04,25.243417739868164
2013-09-05,25.61363410949707
2013-09-06,25.90980339050293
2013-09-09,26.51273536682129
2013-09-10,26.560333251953125
2013-09-11,26.51801872253418
2013-09-12,26.126646041870117
2013-09-13,26.285310745239258
2013-09-16,26.417531967163086
2013-09-17,26.58148193359375
