Date,MS
2011-02-08,22.00436019897461
2011-02-09,21.60219383239746
2011-02-10,21.35083770751953
2011-02-11,21.65965461730957
2011-02-14,21.530376434326172
2011-02-15,21.7745418548584
2011-02-16,22.054636001586914
2011-02-17,22.040273666381836
2011-02-18,22.255714416503906
2011-02-22,21.200027465820312
2011-02-23,21.293386459350586
2011-02-24,21.178485870361328
2011-02-25,21.45137596130371
2011-02-28,21.314926147460938
2011-03-01,20.697315216064453
2011-03-02,20.805038452148438
2011-03-03,21.049209594726562
2011-03-04,20.424409866333008
2011-03-07,20.338241577148438
2011-03-08,20.682954788208008
2011-03-09,20.625497817993164
2011-03-10,20.158695220947266
2011-03-11,20.352602005004883
2011-03-14,20.043794631958008
2011-03-15,19.85706329345703
2011-03-16,19.469257354736328
2011-03-17,19.71343994140625
2011-03-18,19.699077606201172
2011-03-21,19.957609176635742
2011-03-22,19.93606948852539
2011-03-23,19.79961585998535
2011-03-24,19.828346252441406
2011-03-25,19.483619689941406
2011-03-28,19.519535064697266
2011-03-29,19.555442810058594
2011-03-30,19.555442810058594
2011-03-31,19.620075225830078
2011-04-01,19.576990127563477
2011-04-04,19.46208381652832
2011-04-05,19.519535064697266
2011-04-06,19.93606948852539
2011-04-07,19.835525512695312
2011-04-08,19.56980323791504
2011-04-11,19.325637817382812
2011-04-12,19.253816604614258
2011-04-13,19.23945426940918
2011-04-14,19.23945426940918
2011-04-15,19.375905990600586
2011-04-18,19.067096710205078
2011-04-19,18.743921279907227
2011-04-20,18.700834274291992
2011-04-21,19.016828536987305
2011-04-25,18.514114379882812
2011-04-26,18.564376831054688
2011-04-27,18.348520278930664
2011-04-28,18.57877540588379
2011-04-29,18.81623077392578
2011-05-02,18.729881286621094
2011-05-03,18.5068302154541
2011-05-04,18.27656364440918
2011-05-05,18.089481353759766
2011-05-06,18.16144371032715
2011-05-09,18.046310424804688
2011-05-10,18.319740295410156
2011-05-11,17.70812225341797
2011-05-12,17.63616180419922
2011-05-13,17.362741470336914
2011-05-16,17.18284797668457
2011-05-17,17.413105010986328
2011-05-18,17.535425186157227
2011-05-19,17.485063552856445
2011-05-20,17.146867752075195
2011-05-23,17.046138763427734
2011-05-24,16.93100357055664
2011-05-25,16.952592849731445
2011-05-26,16.945396423339844
2011-05-27,17.319564819335938
2011-05-31,17.38431739807129
2011-06-01,16.643186569213867
2011-06-02,16.556840896606445
2011-06-03,16.635988235473633
2011-06-06,16.20426368713379
2011-06-07,16.017175674438477
2011-06-08,15.7797269821167
2011-06-09,16.197065353393555
2011-06-10,16.326587677001953
2011-06-13,16.808683395385742
2011-06-14,16.405731201171875
2011-06-15,15.887665748596191
2011-06-16,15.930827140808105
2011-06-17,16.427318572998047
2011-06-20,16.1107234954834
2011-06-21,16.376955032348633
2011-06-22,16.261823654174805
2011-06-23,16.081945419311523
2011-06-24,15.981193542480469
2011-06-27,16.218647003173828
2011-06-28,16.067548751831055
2011-06-29,16.83026885986328
2011-06-30,16.556840896606445
2011-07-01,17.09650421142578
2011-07-05,16.657573699951172
2011-07-06,16.35536766052246
2011-07-07,16.54964256286621
2011-07-08,16.04595947265625
2011-07-11,15.527877807617188
2011-07-12,15.268848419189453
2011-07-13,15.326409339904785
2011-07-14,15.18969440460205
2011-07-15,15.175305366516113
2011-07-18,14.887486457824707
2011-07-19,15.096153259277344
2011-07-20,15.628620147705078
2011-07-21,17.413105010986328
2011-07-22,17.19724464416504
2011-07-25,16.765506744384766
2011-07-26,16.9238224029541
2011-07-27,16.253198623657227
2011-07-28,16.123411178588867
2011-07-29,16.04409408569336
2011-08-01,16.07293701171875
2011-08-02,15.366275787353516
2011-08-03,15.157159805297852
2011-08-04,14.205330848693848
2011-08-05,14.436073303222656
2011-08-08,12.34493637084961
2011-08-09,13.130918502807617
2011-08-10,11.861809730529785
2011-08-11,13.130918502807617
2011-08-12,12.179085731506348
2011-08-15,12.92180347442627
2011-08-16,12.308881759643555
2011-08-17,12.26561450958252
2011-08-18,11.681540489196777
2011-08-19,11.537322998046875
2011-08-22,11.29936695098877
2011-08-23,11.364261627197266
2011-08-24,11.775282859802246
2011-08-25,12.09255599975586
2011-08-26,11.977184295654297
2011-08-29,12.489151954650879
2011-08-30,12.287249565124512
2011-08-31,12.61894702911377
2011-09-01,12.207930564880371
2011-09-02,11.508480072021484
2011-09-06,11.054197311401367
2011-09-07,11.775282859802246
2011-09-08,11.421952247619629
2011-09-09,11.018146514892578
2011-09-12,10.852296829223633
2011-09-13,11.205622673034668
2011-09-14,11.162358283996582
2011-09-15,11.962759971618652
2011-09-16,11.861809730529785
2011-09-19,10.92440128326416
2011-09-20,10.9027681350708
2011-09-21,9.965362548828125
2011-09-22,9.417341232299805
2011-09-23,9.893254280090332
2011-09-26,10.535018920898438
2011-09-27,10.794609069824219
2011-09-28,10.210530281066895
2011-09-29,10.881134986877441
2011-09-30,9.741830825805664
2011-10-03,8.991901397705078
2011-10-04,10.102368354797363
2011-10-05,10.441276550292969
2011-10-06,10.94603443145752
2011-10-07,10.268218994140625
2011-10-10,11.02535629272461
2011-10-11,11.09746265411377
2011-10-12,11.421952247619629
2011-10-13,10.917193412780762
2011-10-14,10.97487735748291
2011-10-17,10.996512413024902
2011-10-18,11.991601943969727
2011-10-19,11.998817443847656
2011-10-20,11.977184295654297
2011-10-21,12.2728271484375
2011-10-24,12.366569519042969
2011-10-25,11.912285804748535
2011-10-26,11.998817443847656
2011-10-27,14.038395881652832
2011-10-28,13.966073036193848
2011-10-31,12.758234977722168
2011-11-01,11.738441467285156
2011-11-02,12.121770858764648
2011-11-03,12.259190559387207
2011-11-04,12.092841148376465
2011-11-07,12.237488746643066
2011-11-08,12.526796340942383
2011-11-09,11.398512840270996
2011-11-10,11.470841407775879
2011-11-11,11.832468032836914
2011-11-14,11.514237403869629
2011-11-15,11.521466255187988
2011-11-16,10.602932929992676
2011-11-17,10.219605445861816
2011-11-18,10.27746868133545
2011-11-21,9.836282730102539
2011-11-22,9.778421401977539
2011-11-23,9.424028396606445
2011-11-25,9.590373992919922
2011-11-28,9.980931282043457
2011-11-29,9.626537322998047
2011-11-30,10.696955680847168
2011-12-01,10.494444847106934
2011-12-02,11.224932670593262
2011-12-05,11.984352111816406
2011-12-06,11.991581916809082
2011-12-07,12.541257858276367
2011-12-08,11.485304832458496
2011-12-09,11.846932411193848
2011-12-12,11.123680114746094
2011-12-13,10.971797943115234
2011-12-14,10.892232894897461
2011-12-15,10.856071472167969
2011-12-16,10.834376335144043
2011-12-19,10.241302490234375
2011-12-20,10.704188346862793
2011-12-21,10.783745765686035
2011-12-22,11.485304832458496
2011-12-23,11.398512840270996
2011-12-27,11.05858325958252
2011-12-28,10.776512145996094
2011-12-29,11.022418975830078
2011-12-30,10.942859649658203
2012-01-03,11.629958152770996
2012-01-04,11.528698921203613
2012-01-05,11.774606704711914
2012-01-06,11.499768257141113
2012-01-09,11.71674919128418
2012-01-10,12.215791702270508
2012-01-11,12.367680549621582
2012-01-12,12.418304443359375
2012-01-13,12.027742385864258
2012-01-17,11.752909660339355
2012-01-18,12.54848861694336
2012-01-19,13.221120834350586
2012-01-20,13.300676345825195
2012-01-23,13.170493125915527
2012-01-24,13.11986255645752
2012-01-25,13.112625122070312
2012-01-26,13.163261413574219
2012-01-27,13.460609436035156
2012-01-30,13.19952392578125
2012-01-31,13.525883674621582
2012-02-01,14.062572479248047
2012-02-02,14.15684986114502
2012-02-03,14.7297945022583
2012-02-06,14.874839782714844
2012-02-07,14.693534851074219
2012-02-08,14.824078559875488
2012-02-09,14.751548767089844
2012-02-10,14.258386611938477
2012-02-13,14.171359062194824
2012-02-14,13.815978050231934
2012-02-15,13.750703811645508
2012-02-16,13.917522430419922
2012-02-17,13.895758628845215
2012-02-21,13.968287467956543
2012-02-22,13.583900451660156
2012-02-23,13.757966041564941
2012-02-24,13.409846305847168
2012-02-27,13.598410606384277
2012-02-28,13.569398880004883
2012-02-29,13.446107864379883
2012-03-01,13.917522430419922
2012-03-02,13.68543529510498
2012-03-05,13.264795303344727
2012-03-06,12.561305046081543
2012-03-07,12.96744155883789
2012-03-08,13.185014724731445
2012-03-09,13.322813987731934
2012-03-12,13.19952392578125
2012-03-13,13.72895336151123
2012-03-14,13.489622116088867
2012-03-15,14.149598121643066
2012-03-16,14.164105415344238
2012-03-19,14.548480033874512
2012-03-20,14.802323341369629
2012-03-21,14.548480033874512
2012-03-22,14.20761775970459
2012-03-23,14.744301795959473
2012-03-26,15.353509902954102
2012-03-27,15.027144432067871
2012-03-28,14.679030418395996
2012-03-29,14.316399574279785
2012-03-30,14.243881225585938
2012-04-02,14.367170333862305
2012-04-03,14.048067092895508
2012-04-04,13.554892539978027
2012-04-05,13.33731746673584
2012-04-09,13.03996467590332
2012-04-10,12.554048538208008
2012-04-11,12.699104309082031
2012-04-12,13.214030265808105
2012-04-13,12.532294273376465
2012-04-16,12.691845893859863
2012-04-17,12.945687294006348
2012-04-18,12.80788803100586
2012-04-19,13.10523796081543
2012-04-20,12.677346229553223
2012-04-23,12.314719200134277
2012-04-24,12.6193208694458
2012-04-25,12.430753707885742
2012-04-26,12.51804256439209
2012-04-27,12.328925132751465
2012-04-30,12.568957328796387
2012-05-01,12.721709251403809
2012-05-02,12.328925132751465
2012-05-03,11.805217742919922
2012-05-04,11.637925148010254
2012-05-07,11.747029304504395
2012-05-08,11.521543502807617
2012-05-09,11.266963958740234
2012-05-10,11.346972465515137
2012-05-11,10.874183654785156
2012-05-14,10.401398658752441
2012-05-15,10.285017013549805
2012-05-16,9.848591804504395
2012-05-17,9.79040241241455
2012-05-18,9.710390090942383
2012-05-21,9.594012260437012
2012-05-22,9.68129825592041
2012-05-23,9.72494125366211
2012-05-24,9.68129825592041
2012-05-25,9.637654304504395
2012-05-29,9.921329498291016
2012-05-30,9.521276473999023
2012-05-31,9.717662811279297
2012-06-01,9.259422302246094
2012-06-04,8.990294456481934
2012-06-05,9.353985786437988
2012-06-06,10.13953971862793
2012-06-07,9.754034042358398
2012-06-08,9.972246170043945
2012-06-11,9.72494125366211
2012-06-12,10.1322660446167
2012-06-13,9.928604125976562
2012-06-14,10.1322660446167
2012-06-15,10.401398658752441
2012-06-18,10.052258491516113
2012-06-19,10.372299194335938
2012-06-20,10.328660011291504
2012-06-21,10.15408992767334
2012-06-22,10.285017013549805
2012-06-25,9.804950714111328
2012-06-26,9.826774597167969
2012-06-27,10.117722511291504
2012-06-28,10.088628768920898
2012-06-29,10.612333297729492
2012-07-02,10.866911888122559
2012-07-03,10.990569114685059
2012-07-05,10.554145812988281
2012-07-06,10.285017013549805
2012-07-09,10.1322660446167
2012-07-10,9.972246170043945
2012-07-11,10.044987678527832
2012-07-12,9.855866432189941
2012-07-13,10.219551086425781
2012-07-16,10.36502456665039
2012-07-17,10.430488586425781
2012-07-18,10.175910949707031
2012-07-19,9.637654304504395
2012-07-20,9.295792579650879
2012-07-23,9.193961143493652
2012-07-24,9.179414749145508
2012-07-25,9.426718711853027
2012-07-26,9.455812454223633
2012-07-27,9.850111961364746
2012-07-30,9.864716529846191
2012-07-31,9.974241256713867
2012-08-01,9.864716529846191
2012-08-02,9.514228820800781
2012-08-03,10.061860084533691
2012-08-06,10.324727058410645
2012-08-07,10.587591171264648
2012-08-08,10.638700485229492
2012-08-09,10.740927696228027
2012-08-10,10.667909622192383
2012-08-13,10.624095916748047
2012-08-14,10.507270812988281
2012-08-15,10.646003723144531
2012-08-16,10.653307914733887
2012-08-17,10.653307914733887
2012-08-20,10.828550338745117
2012-08-21,10.872357368469238
2012-08-22,10.850454330444336
2012-08-23,10.587591171264648
2012-08-24,10.631402969360352
2012-08-27,10.609493255615234
2012-08-28,10.660609245300293
2012-08-29,10.813947677612305
2012-08-30,10.879660606384277
2012-08-31,10.952680587768555
2012-09-04,11.325071334838867
2012-09-05,11.449198722839355
2012-09-06,11.86540412902832
2012-09-07,12.471452713012695
2012-09-10,12.128266334533691
2012-09-11,12.595575332641602
2012-09-12,12.719711303710938
2012-09-13,13.070196151733398
2012-09-14,13.318459510803223
2012-09-17,12.997179985046387
2012-09-18,12.873050689697266
2012-09-19,12.829240798950195
2012-09-20,12.566374778747559
2012-09-21,12.471452713012695
2012-09-24,12.442246437072754
2012-09-25,12.120965957641602
2012-09-26,11.996837615966797
2012-09-27,12.296208381652832
2012-09-28,12.223189353942871
2012-10-01,12.259700775146484
2012-10-02,12.34731674194336
2012-10-03,12.434941291809082
2012-10-04,12.756217002868652
2012-10-05,12.778121948242188
2012-10-08,12.741613388061523
2012-10-09,12.668597221374512
2012-10-10,12.705108642578125
2012-10-11,13.040993690490723
2012-10-12,12.639391899108887
2012-10-15,12.960671424865723
2012-10-16,13.048291206359863
2012-10-17,13.50100326538086
2012-10-18,12.989876747131348
2012-10-19,12.800030708312988
2012-10-22,12.741613388061523
2012-10-23,12.493355751037598
2012-10-24,12.544469833374023
2012-10-25,12.48605728149414
2012-10-26,12.442246437072754
2012-10-31,12.727848052978516
2012-11-01,12.896285057067871
2012-11-02,13.02077865600586
2012-11-05,12.99881362915039
2012-11-06,13.321039199829102
2012-11-07,12.178606033325195
2012-11-08,12.098050117492676
2012-11-09,12.163958549499512
2012-11-12,12.281135559082031
2012-11-13,12.098050117492676
2012-11-14,11.783148765563965
2012-11-15,11.907646179199219
2012-11-16,11.849059104919434
2012-11-19,12.098050117492676
2012-11-20,11.973557472229004
2012-11-21,11.900323867797852
2012-11-23,12.03214168548584
2012-11-26,12.163958549499512
2012-11-27,12.178606033325195
2012-11-28,12.361689567565918
2012-11-29,12.347043991088867
2012-11-30,12.354362487792969
2012-12-03,12.061432838439941
2012-12-04,12.163958549499512
2012-12-05,12.434922218322754
2012-12-06,12.259160041809082
2012-12-07,12.427594184875488
2012-12-10,12.456890106201172
2012-12-11,12.99881362915039
2012-12-12,12.962197303771973
2012-12-13,13.035429954528809
2012-12-14,13.218512535095215
2012-12-17,13.570029258728027
2012-12-18,14.002104759216309
2012-12-19,13.980132102966309
2012-12-20,14.111950874328613
2012-12-21,13.855636596679688
2012-12-24,13.877603530883789
2012-12-26,13.826340675354004
2012-12-27,13.7457857131958
2012-12-28,13.635940551757812
2012-12-31,14.002104759216309
2013-01-02,14.368265151977539
2013-01-03,14.338973999023438
2013-01-04,14.78569221496582
2013-01-07,14.500081062316895
2013-01-08,14.390237808227539
2013-01-09,14.368265151977539
2013-01-10,14.895539283752441
2013-01-11,14.77104663848877
2013-01-14,14.6978120803833
2013-01-15,14.961450576782227
2013-01-16,15.042009353637695
2013-01-17,15.195798873901367
2013-01-18,16.389488220214844
2013-01-22,16.82888412475586
2013-01-23,16.60186767578125
2013-01-24,16.550601959228516
2013-01-25,16.623836517333984
2013-01-28,16.33823013305664
2013-01-29,16.54328727722168
2013-01-30,16.82888412475586
2013-01-31,16.733686447143555
2013-02-01,17.254772186279297
2013-02-04,16.79239273071289
2013-02-05,17.174043655395508
2013-02-06,17.166702270507812
2013-02-07,16.953866958618164
2013-02-08,17.115325927734375
2013-02-11,17.08597183227539
2013-02-12,17.342851638793945
2013-02-13,17.342851638793945
2013-02-14,17.489635467529297
2013-02-15,17.518997192382812
2013-02-19,17.849260330200195
2013-02-20,17.188722610473633
2013-02-21,16.755701065063477
2013-02-22,17.306156158447266
2013-02-25,16.168556213378906
2013-02-26,16.4694766998291
2013-02-27,16.80707550048828
2013-02-28,16.550203323364258
2013-03-01,16.46213150024414
2013-03-04,16.586904525756836
2013-03-05,16.689647674560547
2013-03-06,16.81441879272461
2013-03-07,17.041929244995117
2013-03-08,16.902490615844727
2013-03-11,16.953866958618164
2013-03-12,16.638273239135742
2013-03-13,16.719011306762695
2013-03-14,16.733684539794922
2013-03-15,17.313491821289062
2013-03-18,16.87312889099121
2013-03-19,16.43277359008789
2013-03-20,16.689647674560547
2013-03-21,16.19057273864746
2013-03-22,16.278650283813477
2013-03-25,16.12451934814453
2013-03-26,16.308006286621094
2013-03-27,16.35938835144043
2013-03-28,16.131860733032227
2013-04-01,15.896997451782227
2013-04-02,15.926360130310059
2013-04-03,15.493332862854004
2013-04-04,15.654799461364746
2013-04-05,15.823609352111816
2013-04-08,15.95571231842041
2013-04-09,15.95571231842041
2013-04-10,16.308006286621094
2013-04-11,16.344701766967773
2013-04-12,16.014429092407227
2013-04-15,15.764886856079102
2013-04-16,16.036447525024414
2013-04-17,15.757550239562988
2013-04-18,14.906187057495117
2013-04-19,15.104354858398438
2013-04-22,15.1997652053833
2013-04-23,15.860301971435547
2013-04-24,15.742877960205078
2013-04-25,15.728191375732422
2013-04-26,15.742916107177734
2013-04-29,16.33877944946289
2013-04-30,16.29464340209961
2013-05-01,16.07394790649414
2013-05-02,16.397642135620117
2013-05-03,16.74339485168457
2013-05-06,17.125925064086914
2013-05-07,17.118579864501953
2013-05-08,17.4128360748291
2013-05-09,17.2215633392334
2013-05-10,17.611459732055664
2013-05-13,17.420190811157227
2013-05-14,17.854219436645508
2013-05-15,18.288251876831055
2013-05-16,18.0822696685791
2013-05-17,18.53101921081543
2013-05-20,18.4427490234375
2013-05-21,18.47952651977539
2013-05-22,18.170557022094727
2013-05-23,17.83951187133789
2013-05-24,17.913076400756836
2013-05-28,18.1926212310791
2013-05-29,18.37653160095215
2013-05-30,18.994478225708008
2013-05-31,19.053333282470703
2013-06-03,18.86941909790039
2013-06-04,18.73700714111328
2013-06-05,18.41331672668457
2013-06-06,18.6928653717041
2013-06-07,19.86254119873047
2013-06-10,19.9728946685791
2013-06-11,19.1931095123291
2013-06-12,18.810571670532227
2013-06-13,19.399091720581055
2013-06-14,19.00183868408203
2013-06-17,19.281383514404297
2013-06-18,19.362308502197266
2013-06-19,19.20781898498535
2013-06-20,18.501590728759766
2013-06-21,18.32503890991211
2013-06-24,17.949857711791992
2013-06-25,18.41331672668457
2013-06-26,18.30296516418457
2013-06-27,18.42067527770996
2013-06-28,17.9719295501709
2013-07-01,18.089632034301758
2013-07-02,17.979284286499023
2013-07-03,17.685029983520508
2013-07-05,18.07491683959961
2013-07-08,18.30296516418457
2013-07-09,18.71493148803711
2013-07-10,18.641368865966797
2013-07-11,18.795852661132812
2013-07-12,19.222524642944336
2013-07-15,19.634492874145508
2013-07-16,19.40644645690918
2013-07-17,19.52414894104004
2013-07-18,20.377500534057617
2013-07-19,20.303939819335938
2013-07-22,20.311290740966797
2013-07-23,20.458425521850586
2013-07-24,20.399572372436523
2013-07-25,20.421640396118164
2013-07-26,20.377500534057617
2013-07-29,20.126928329467773
2013-07-30,19.95005226135254
2013-07-31,20.05323600769043
2013-08-01,20.57649040222168
2013-08-02,20.524898529052734
2013-08-05,20.524898529052734
2013-08-06,20.126928329467773
2013-08-07,19.95005226135254
2013-08-08,19.83950424194336
2013-08-09,19.72158432006836
2013-08-12,19.618410110473633
2013-08-13,19.868986129760742
2013-08-14,19.743701934814453
2013-08-15,19.426799774169922
2013-08-16,19.507862091064453
2013-08-19,19.021459579467773
2013-08-20,19.38994789123535
2013-08-21,19.168851852416992
2013-08-22,19.323619842529297
2013-08-23,19.397321701049805
2013-08-26,19.44153594970703
2013-08-27,18.75614356994629
2013-08-28,18.85194969177246
2013-08-29,19.09516143798828
2013-08-30,18.9846134185791
2013-09-03,19.360471725463867
2013-09-04,19.537349700927734
2013-09-05,19.64052391052246
2013-09-06,19.758438110351562
2013-09-09,20.22273826599121
2013-09-10,20.664926528930664
2013-09-11,20.819692611694336
2013-09-12,20.650182723999023
2013-09-13,20.731252670288086
2013-09-16,21.17344093322754
