Date,AMGN
2010-11-05,38.32278823852539
2010-11-08,38.232906341552734
2010-11-09,37.983970642089844
2010-11-10,37.82492446899414
2010-11-11,37.76960754394531
2010-11-12,37.665889739990234
2010-11-15,37.69355010986328
2010-11-16,37.36162567138672
2010-11-17,37.2509880065918
2010-11-18,38.12919616699219
2010-11-19,38.03236389160156
2010-11-22,37.85258102416992
2010-11-23,37.064273834228516
2010-11-24,37.22332763671875
2010-11-26,37.03662109375
2010-11-29,36.87065887451172
2010-11-30,36.43501663208008
2010-12-01,37.00895690917969
2010-12-02,37.2302360534668
2010-12-03,37.1541748046875
2010-12-06,36.925994873046875
2010-12-07,36.7392692565918
2010-12-08,36.84299850463867
2010-12-09,36.925994873046875
2010-12-10,37.264808654785156
2010-12-13,37.41693878173828
2010-12-14,39.24941635131836
2010-12-15,38.49568176269531
2010-12-16,39.159515380859375
2010-12-17,39.70580291748047
2010-12-20,39.8648567199707
2010-12-21,39.68506622314453
2010-12-22,39.380802154541016
2010-12-23,39.21482467651367
2010-12-27,39.02812957763672
2010-12-28,38.69622039794922
2010-12-29,38.633975982666016
2010-12-30,38.39886474609375
2010-12-31,37.963226318359375
2011-01-03,38.41269302368164
2011-01-04,39.24250793457031
2011-01-05,39.228668212890625
2011-01-06,39.10417556762695
2011-01-07,39.401546478271484
2011-01-10,39.02812957763672
2011-01-11,38.85525894165039
2011-01-12,39.311649322509766
2011-01-13,38.94514846801758
2011-01-14,39.06962585449219
2011-01-18,39.61591720581055
2011-01-19,39.401546478271484
2011-01-20,39.62973403930664
2011-01-21,39.39462661743164
2011-01-24,39.61591720581055
2011-01-25,39.52601623535156
2011-01-26,39.05579376220703
2011-01-27,39.05579376220703
2011-01-28,38.232906341552734
2011-01-31,38.08769607543945
2011-02-01,38.523338317871094
2011-02-02,38.46800994873047
2011-02-03,38.34354782104492
2011-02-04,38.17068099975586
2011-02-07,37.94938659667969
2011-02-08,37.990875244140625
2011-02-09,37.63823318481445
2011-02-10,37.527591705322266
2011-02-11,37.161094665527344
2011-02-14,37.24406814575195
2011-02-15,37.2302360534668
2011-02-16,36.61479949951172
2011-02-17,36.24140167236328
2011-02-18,36.123844146728516
2011-02-22,35.874908447265625
2011-02-23,35.31479263305664
2011-02-24,35.2318115234375
2011-02-25,36.137657165527344
2011-02-28,35.49457550048828
2011-03-01,35.89564514160156
2011-03-02,35.53606033325195
2011-03-03,36.2137451171875
2011-03-04,36.17916488647461
2011-03-07,35.77810287475586
2011-03-08,36.317466735839844
2011-03-09,36.28982162475586
2011-03-10,35.84724807739258
2011-03-11,37.01586151123047
2011-03-14,37.00895690917969
2011-03-15,36.64936828613281
2011-03-16,36.43501663208008
2011-03-17,37.03662109375
2011-03-18,36.607887268066406
2011-03-21,36.71160888671875
2011-03-22,36.497257232666016
2011-03-23,36.43501663208008
2011-03-24,36.836090087890625
2011-03-25,36.75310134887695
2011-03-28,36.407344818115234
2011-03-29,36.94671630859375
2011-03-30,37.27174377441406
2011-03-31,36.960567474365234
2011-04-01,36.704708099365234
2011-04-04,37.36162567138672
2011-04-05,37.3892822265625
2011-04-06,37.36162567138672
2011-04-07,37.320133209228516
2011-04-08,37.27174377441406
2011-04-11,37.55523681640625
2011-04-12,37.76960754394531
2011-04-13,37.990875244140625
2011-04-14,37.914825439453125
2011-04-15,38.38502883911133
2011-04-18,38.18451690673828
2011-04-19,38.15684127807617
2011-04-20,38.84834289550781
2011-04-21,37.12651824951172
2011-04-25,37.81801223754883
2011-04-26,38.87600326538086
2011-04-27,39.2909049987793
2011-04-28,39.512176513671875
2011-04-29,39.311649322509766
2011-05-02,39.67813491821289
2011-05-03,39.76111602783203
2011-05-04,39.885597229003906
2011-05-05,39.70580291748047
2011-05-06,39.851009368896484
2011-05-09,39.892513275146484
2011-05-10,40.3143196105957
2011-05-11,40.701560974121094
2011-05-12,41.25474166870117
2011-05-13,41.81486511230469
2011-05-16,41.39306640625
2011-05-17,42.105289459228516
2011-05-18,42.29891586303711
2011-05-19,42.20903396606445
2011-05-20,42.08455276489258
2011-05-23,41.80795669555664
2011-05-24,41.434547424316406
2011-05-25,41.37921905517578
2011-05-26,41.32389450073242
2011-05-27,41.04039001464844
2011-05-31,41.86327362060547
2011-06-01,41.28240966796875
2011-06-02,40.97123718261719
2011-06-03,40.5839958190918
2011-06-06,40.52176284790039
2011-06-07,40.680816650390625
2011-06-08,40.763797760009766
2011-06-09,40.71537780761719
2011-06-10,40.09994888305664
2011-06-13,40.376556396484375
2011-06-14,40.473358154296875
2011-06-15,40.03081130981445
2011-06-16,40.341976165771484
2011-06-17,40.11378860473633
2011-06-20,40.41803741455078
2011-06-21,40.22443389892578
2011-06-22,40.21059036254883
2011-06-23,40.0584602355957
2011-06-24,39.44302749633789
2011-06-27,40.023895263671875
2011-06-28,40.55633544921875
2011-06-29,39.954734802246094
2011-06-30,40.34889221191406
2011-07-01,40.30048370361328
2011-07-05,40.05154037475586
2011-07-06,39.8994140625
2011-07-07,40.044647216796875
2011-07-08,39.85792541503906
2011-07-11,39.346229553222656
2011-07-12,39.346229553222656
2011-07-13,39.145694732666016
2011-07-14,38.502593994140625
2011-07-15,38.06694793701172
2011-07-18,37.79727554321289
2011-07-19,38.219078063964844
2011-07-20,38.025455474853516
2011-07-21,38.37120819091797
2011-07-22,38.18451690673828
2011-07-25,37.963226318359375
2011-07-26,37.82492446899414
2011-07-27,37.202579498291016
2011-07-28,36.94671630859375
2011-07-29,37.82492446899414
2011-08-01,37.181827545166016
2011-08-02,36.86375427246094
2011-08-03,36.87065887451172
2011-08-04,35.65362548828125
2011-08-05,36.040855407714844
2011-08-08,34.491912841796875
2011-08-09,34.955204010009766
2011-08-10,33.37859344482422
2011-08-11,34.32594299316406
2011-08-12,34.57489013671875
2011-08-15,35.68128204345703
2011-08-16,35.64653015136719
2011-08-17,35.95938491821289
2011-08-18,35.764713287353516
2011-08-19,36.140159606933594
2011-08-22,36.369606018066406
2011-08-23,37.28041458129883
2011-08-24,37.71843719482422
2011-08-25,37.169151306152344
2011-08-26,37.6002311706543
2011-08-29,38.0938606262207
2011-08-30,38.40674591064453
2011-08-31,38.517982482910156
2011-09-01,38.2537841796875
2011-09-02,37.614131927490234
2011-09-06,37.90615463256836
2011-09-07,38.504085540771484
2011-09-08,38.455421447753906
2011-09-09,37.57241439819336
2011-09-12,37.58633804321289
2011-09-13,38.17729949951172
2011-09-14,38.42066192626953
2011-09-15,39.115909576416016
2011-09-16,39.428794860839844
2011-09-19,39.30363845825195
2011-09-20,39.887657165527344
2011-09-21,38.96297073364258
2011-09-22,38.267677307128906
2011-09-23,38.30939483642578
2011-09-26,38.538841247558594
2011-09-27,39.29668426513672
2011-09-28,38.7056999206543
2011-09-29,38.782196044921875
2011-09-30,38.21205520629883
2011-10-03,37.47508239746094
2011-10-04,37.78794860839844
2011-10-05,38.8864860534668
2011-10-06,39.51221466064453
2011-10-07,39.12287139892578
2011-10-10,39.887657165527344
2011-10-11,39.69300079345703
2011-10-12,39.380123138427734
2011-10-13,39.616512298583984
2011-10-14,39.97110366821289
2011-10-17,39.241058349609375
2011-10-18,39.82509231567383
2011-10-19,39.852901458740234
2011-10-20,39.818138122558594
2011-10-21,40.73590087890625
2011-10-24,40.986202239990234
2011-10-25,39.261940002441406
2011-10-26,39.595645904541016
2011-10-27,40.36739730834961
2011-10-28,39.79729080200195
2011-10-31,39.818138122558594
2011-11-01,38.61533737182617
2011-11-02,38.10081100463867
2011-11-03,38.726558685302734
2011-11-04,38.35807418823242
2011-11-07,40.62466812133789
2011-11-08,40.32569885253906
2011-11-09,39.98500442504883
2011-11-10,40.29788589477539
2011-11-11,40.22834777832031
2011-11-14,39.85985565185547
2011-11-15,39.538455963134766
2011-11-16,39.133235931396484
2011-11-17,39.0633430480957
2011-11-18,38.825809478759766
2011-11-21,38.40660095214844
2011-11-22,38.88868713378906
2011-11-23,38.3856315612793
2011-11-25,38.183021545410156
2011-11-28,39.05637741088867
2011-11-29,39.224063873291016
2011-11-30,40.46073532104492
2011-12-01,40.523597717285156
2011-12-02,40.593475341796875
2011-12-05,40.17426681518555
2011-12-06,40.44675064086914
2011-12-07,40.761165618896484
2011-12-08,40.80308532714844
2011-12-09,40.93583679199219
2011-12-12,39.93669891357422
2011-12-13,40.1253662109375
2011-12-14,40.258094787597656
2011-12-15,40.956790924072266
2011-12-16,41.955902099609375
2011-12-19,42.03974533081055
2011-12-20,42.73145294189453
2011-12-21,44.114837646484375
2011-12-22,44.25456619262695
2011-12-23,44.49911117553711
2011-12-27,45.0091552734375
2011-12-28,44.715702056884766
2011-12-29,45.232730865478516
2011-12-30,44.86244583129883
2012-01-03,44.792564392089844
2012-01-04,44.54802703857422
2012-01-05,45.00216293334961
2012-01-06,45.2467041015625
2012-01-09,44.85544967651367
2012-01-10,45.88251876831055
2012-01-11,46.39253616333008
2012-01-12,47.18906784057617
2012-01-13,47.23095703125
2012-01-17,47.55934143066406
2012-01-18,48.36282730102539
2012-01-19,48.30692672729492
2012-01-20,48.60736083984375
2012-01-23,47.356727600097656
2012-01-24,47.643192291259766
2012-01-25,48.355831146240234
2012-01-26,47.56634521484375
2012-01-27,47.74798583984375
2012-01-30,47.741004943847656
2012-01-31,47.46152877807617
2012-02-01,48.79600524902344
2012-02-02,48.64230728149414
2012-02-03,48.40475082397461
2012-02-06,48.29296875
2012-02-07,48.327903747558594
2012-02-08,47.55234146118164
2012-02-09,46.69997024536133
2012-02-10,47.06328201293945
2012-02-13,47.906211853027344
2012-02-14,47.6533203125
2012-02-15,47.695465087890625
2012-02-16,48.39088439941406
2012-02-17,47.611183166503906
2012-02-21,46.84552764892578
2012-02-22,46.915748596191406
2012-02-23,47.302093505859375
2012-02-24,47.5760612487793
2012-02-27,47.372337341308594
2012-02-28,47.87107467651367
2012-02-29,47.772727966308594
2012-03-01,47.47771072387695
2012-03-02,47.5760612487793
2012-03-05,47.22482681274414
2012-03-06,46.74015426635742
2012-03-07,47.02817153930664
2012-03-08,47.625221252441406
2012-03-09,47.772727966308594
2012-03-12,47.78677749633789
2012-03-13,48.404930114746094
2012-03-14,47.9483642578125
2012-03-15,47.9483642578125
2012-03-16,47.3302001953125
2012-03-19,47.800838470458984
2012-03-20,47.47069549560547
2012-03-21,47.09840774536133
2012-03-22,46.796356201171875
2012-03-23,46.8244514465332
2012-03-26,47.42854690551758
2012-03-27,47.63225555419922
2012-03-28,47.54092788696289
2012-03-29,47.288063049316406
2012-03-30,47.74462890625
2012-04-02,47.842994689941406
2012-04-03,47.716548919677734
2012-04-04,47.66034698486328
2012-04-05,47.77976989746094
2012-04-09,47.077327728271484
2012-04-10,46.494300842285156
2012-04-11,46.87363052368164
2012-04-12,47.0070686340332
2012-04-13,46.07282257080078
2012-04-16,46.54347229003906
2012-04-17,47.30912780761719
2012-04-18,47.168643951416016
2012-04-19,47.154571533203125
2012-04-20,48.09587097167969
2012-04-23,47.96942901611328
2012-04-24,48.208248138427734
2012-04-25,49.304054260253906
2012-04-26,49.72551345825195
2012-04-27,50.32257080078125
2012-04-30,49.95028305053711
2012-05-01,49.6552619934082
2012-05-02,49.99244689941406
2012-05-03,49.80980682373047
2012-05-04,49.00902557373047
2012-05-07,48.896644592285156
2012-05-08,49.662288665771484
2012-05-09,48.90366744995117
2012-05-10,49.23381423950195
2012-05-11,49.71849822998047
2012-05-14,49.563148498535156
2012-05-15,49.902069091796875
2012-05-16,50.11385726928711
2012-05-17,49.8032112121582
2012-05-18,48.82181167602539
2012-05-21,48.941856384277344
2012-05-22,48.652381896972656
2012-05-23,48.27820587158203
2012-05-24,48.78654098510742
2012-05-25,48.751243591308594
2012-05-29,48.91361618041992
2012-05-30,49.132484436035156
2012-05-31,49.08305740356445
2012-06-01,47.83339309692383
2012-06-04,48.504119873046875
2012-06-05,48.32759094238281
2012-06-06,49.4078483581543
2012-06-07,48.78654098510742
2012-06-08,48.6241340637207
2012-06-11,47.861637115478516
2012-06-12,48.44765853881836
2012-06-13,48.58885192871094
2012-06-14,49.71849060058594
2012-06-15,50.33273696899414
2012-06-18,50.84813690185547
2012-06-19,51.55415725708008
2012-06-20,51.39176940917969
2012-06-21,50.586883544921875
2012-06-22,51.158790588378906
2012-06-25,50.4033317565918
2012-06-26,50.4527473449707
2012-06-27,51.09524154663086
2012-06-28,50.42451477050781
2012-06-29,51.47649002075195
2012-07-02,52.50025939941406
2012-07-03,53.06507873535156
2012-07-05,52.479068756103516
2012-07-06,52.14017868041992
2012-07-09,52.81090545654297
2012-07-10,52.90266036987305
2012-07-11,53.72166442871094
2012-07-12,53.52396774291992
2012-07-13,54.33592987060547
2012-07-16,54.55476379394531
2012-07-17,55.60673904418945
2012-07-18,56.21394729614258
2012-07-19,56.228065490722656
2012-07-20,54.90776824951172
2012-07-23,54.73833465576172
2012-07-24,53.92641067504883
2012-07-25,55.04193115234375
2012-07-26,55.98097610473633
2012-07-27,59.2498664855957
2012-07-30,58.92509460449219
2012-07-31,58.317909240722656
2012-08-01,57.7672004699707
2012-08-02,57.216522216796875
2012-08-03,58.042545318603516
2012-08-06,58.197879791259766
2012-08-07,57.590702056884766
2012-08-08,57.449501037597656
2012-08-09,57.873104095458984
2012-08-10,58.40970230102539
2012-08-13,58.056671142578125
2012-08-14,59.240928649902344
2012-08-15,59.318939208984375
2012-08-16,58.92890167236328
2012-08-17,59.127479553222656
2012-08-20,59.02819061279297
2012-08-21,58.93600082397461
2012-08-22,59.474937438964844
2012-08-23,59.32603454589844
2012-08-24,59.98551940917969
2012-08-27,59.872066497802734
2012-08-28,59.57421875
2012-08-29,59.368560791015625
2012-08-30,58.96437072753906
2012-08-31,59.51040267944336
2012-09-04,59.801124572753906
2012-09-05,59.62386703491211
2012-09-06,60.141536712646484
2012-09-07,59.53877639770508
2012-09-10,59.60261154174805
2012-09-11,59.52458190917969
2012-09-12,58.96437072753906
2012-09-13,59.08492660522461
2012-09-14,57.695030212402344
2012-09-17,58.212684631347656
2012-09-18,58.17720031738281
2012-09-19,57.9432373046875
2012-09-20,58.36159896850586
2012-09-21,58.17014694213867
2012-09-24,58.794189453125
2012-09-25,59.43238067626953
2012-09-26,59.184200286865234
2012-09-27,59.73733139038086
2012-09-28,59.772789001464844
2012-10-01,60.33298873901367
2012-10-02,61.23359298706055
2012-10-03,61.55271530151367
2012-10-04,61.261959075927734
2012-10-05,61.6519775390625
2012-10-08,61.01375198364258
2012-10-09,60.581180572509766
2012-10-10,60.02806854248047
2012-10-11,59.99972152709961
2012-10-12,59.567138671875
2012-10-15,61.14140701293945
2012-10-16,62.432037353515625
2012-10-17,63.25459671020508
2012-10-18,63.67302703857422
2012-10-19,61.807987213134766
2012-10-22,62.26183319091797
2012-10-23,61.92144012451172
2012-10-24,62.049072265625
2012-10-25,62.43911361694336
2012-10-26,62.14128875732422
2012-10-31,61.33285140991211
2012-11-01,61.84344482421875
2012-11-02,61.30447769165039
2012-11-05,61.23359298706055
2012-11-06,61.90017318725586
2012-11-07,60.51736831665039
2012-11-08,60.09190368652344
2012-11-09,60.39678955078125
2012-11-12,60.64500045776367
2012-11-13,61.07941818237305
2012-11-14,59.833160400390625
2012-11-15,59.92576217651367
2012-11-16,60.203521728515625
2012-11-19,60.815921783447266
2012-11-20,61.649105072021484
2012-11-21,61.706077575683594
2012-11-23,62.38259506225586
2012-11-26,62.16184997558594
2012-11-27,61.94108581542969
2012-11-28,61.983821868896484
2012-11-29,63.10186767578125
2012-11-30,63.23716354370117
2012-12-03,62.95231628417969
2012-12-04,62.902488708496094
2012-12-05,63.386688232421875
2012-12-06,63.05201721191406
2012-12-07,62.89533233642578
2012-12-10,63.90654754638672
2012-12-11,64.05611419677734
2012-12-12,64.2127914428711
2012-12-13,63.48641586303711
2012-12-14,63.52203369140625
2012-12-17,63.73566818237305
2012-12-18,63.58610916137695
2012-12-19,63.016414642333984
2012-12-20,62.95945358276367
2012-12-21,62.06927490234375
2012-12-24,62.24019241333008
2012-12-26,61.87700653076172
2012-12-27,61.35002899169922
2012-12-28,60.70199203491211
2012-12-31,61.385643005371094
2013-01-02,63.48641586303711
2013-01-03,63.087589263916016
2013-01-04,63.3653564453125
2013-01-07,63.04486846923828
2013-01-08,62.77426528930664
2013-01-09,63.14458465576172
2013-01-10,62.532161712646484
2013-01-11,61.926841735839844
2013-01-14,61.89836883544922
2013-01-15,60.58805465698242
2013-01-16,60.04683303833008
2013-01-17,59.776214599609375
2013-01-18,58.45166015625
2013-01-22,59.313331604003906
2013-01-23,59.156654357910156
2013-01-24,58.836185455322266
2013-01-25,59.40589904785156
2013-01-28,60.951210021972656
2013-01-29,61.66334915161133
2013-01-30,60.80168151855469
2013-01-31,60.8586540222168
2013-02-01,61.456844329833984
2013-02-04,61.058048248291016
2013-02-05,61.62063980102539
2013-02-06,61.66334915161133
2013-02-07,60.68775177001953
2013-02-08,61.791534423828125
2013-02-11,60.803443908691406
2013-02-12,60.531394958496094
2013-02-13,60.81779479980469
2013-02-14,60.66022872924805
2013-02-15,59.865478515625
2013-02-19,60.237789154052734
2013-02-20,60.61014938354492
2013-02-21,60.953792572021484
2013-02-22,62.163856506347656
2013-02-25,64.11857604980469
2013-02-26,64.06127166748047
2013-02-27,65.17826843261719
2013-02-28,65.55058288574219
2013-03-01,66.28807067871094
2013-03-04,66.39545440673828
2013-03-05,66.90383911132812
2013-03-06,66.78211975097656
2013-03-07,66.55299377441406
2013-03-08,66.58879852294922
2013-03-11,65.47183227539062
2013-03-12,65.69380187988281
2013-03-13,65.54342651367188
2013-03-14,66.00167083740234
2013-03-15,65.73677062988281
2013-03-18,64.72000122070312
2013-03-19,66.15918731689453
2013-03-20,67.34061431884766
2013-03-21,67.52676391601562
2013-03-22,69.13780212402344
2013-03-25,69.3167724609375
2013-03-26,70.64141845703125
2013-03-27,71.708251953125
2013-03-28,73.39803314208984
2013-04-01,73.25482940673828
2013-04-02,76.18330383300781
2013-04-03,75.04484558105469
2013-04-04,75.81098175048828
2013-04-05,74.49352264404297
2013-04-08,75.25251007080078
2013-04-09,74.67969512939453
2013-04-10,77.50798034667969
2013-04-11,77.48646545410156
2013-04-12,79.88507843017578
2013-04-15,77.67261505126953
2013-04-16,79.36956787109375
2013-04-17,78.35997009277344
2013-04-18,76.94226837158203
2013-04-19,79.74903106689453
2013-04-22,81.20970153808594
2013-04-23,80.73711395263672
2013-04-24,75.13078308105469
2013-04-25,77.80147552490234
2013-04-26,77.60100555419922
2013-04-29,76.37662506103516
2013-04-30,74.61528778076172
2013-05-01,74.85153198242188
2013-05-02,75.60333251953125
2013-05-03,76.24059295654297
2013-05-06,75.05918884277344
2013-05-07,74.79425811767578
2013-05-08,75.23101806640625
2013-05-09,74.86587524414062
2013-05-10,76.41244506835938
2013-05-13,76.53417205810547
2013-05-14,77.6272964477539
2013-05-15,77.25334167480469
2013-05-16,75.49138641357422
2013-05-17,75.96598815917969
2013-05-20,73.4848861694336
2013-05-21,74.96635437011719
2013-05-22,75.1749267578125
2013-05-23,75.95880889892578
2013-05-24,76.1673812866211
2013-05-28,76.3759536743164
2013-05-29,75.07423400878906
2013-05-30,75.67115783691406
2013-05-31,72.29824829101562
2013-06-03,71.2913818359375
2013-06-04,69.9681396484375
2013-06-05,68.0335922241211
2013-06-06,70.1119613647461
2013-06-07,71.0612564086914
2013-06-10,70.70166778564453
2013-06-11,70.42842102050781
2013-06-12,69.30648803710938
2013-06-13,70.84552764892578
2013-06-14,70.06160736083984
2013-06-17,71.25546264648438
2013-06-18,72.99583435058594
2013-06-19,71.32734680175781
2013-06-20,69.24176788330078
2013-06-21,70.68009185791016
2013-06-24,69.1410903930664
2013-06-25,69.3136978149414
2013-06-26,71.62939453125
2013-06-27,71.19071960449219
2013-06-28,70.95339965820312
2013-07-01,70.1119613647461
2013-07-02,69.08356475830078
2013-07-03,68.90377044677734
2013-07-05,70.21985626220703
2013-07-08,70.60820770263672
2013-07-09,70.716064453125
2013-07-10,73.39857482910156
2013-07-11,74.26158142089844
2013-07-12,74.98794555664062
2013-07-15,75.11738586425781
2013-07-16,74.82970428466797
2013-07-17,75.01673126220703
2013-07-18,75.3475341796875
2013-07-19,78.6700668334961
2013-07-22,78.35365295410156
2013-07-23,76.67796325683594
2013-07-24,76.66358184814453
2013-07-25,78.7564468383789
2013-07-26,78.82110595703125
2013-07-29,78.65571594238281
2013-07-30,79.97179412841797
2013-07-31,77.87902069091797
2013-08-01,78.6700668334961
2013-08-02,78.43277740478516
2013-08-05,77.26050567626953
2013-08-06,75.67115783691406
2013-08-07,80.83483123779297
2013-08-08,79.3820571899414
2013-08-09,78.84268951416016
2013-08-12,77.82148742675781
2013-08-13,77.56977844238281
2013-08-14,77.02801513671875
2013-08-15,76.39239501953125
2013-08-16,75.7784194946289
2013-08-19,75.4605941772461
2013-08-20,76.27680969238281
2013-08-21,75.59061431884766
2013-08-22,76.77519989013672
2013-08-23,76.27680969238281
2013-08-26,82.16373443603516
2013-08-27,78.82660675048828
2013-08-28,78.87716674804688
2013-08-29,78.6315689086914
2013-08-30,78.6893539428711
2013-09-03,80.18458557128906
2013-09-04,81.63642120361328
2013-09-05,81.57139587402344
2013-09-06,80.18458557128906
2013-09-09,80.6612777709961
2013-09-10,80.29290771484375
2013-09-11,80.87799072265625
2013-09-12,81.95423126220703
2013-09-13,83.1099624633789
2013-09-16,84.64126586914062
2013-09-17,83.59391784667969
