Date,ORCL
2010-11-04,24.031967163085938
2010-11-05,23.85256576538086
2010-11-08,23.681318283081055
2010-11-09,23.436674118041992
2010-11-10,23.395896911621094
2010-11-11,23.298044204711914
2010-11-12,23.094179153442383
2010-11-15,23.1594181060791
2010-11-16,22.490713119506836
2010-11-17,22.75983238220215
2010-11-18,23.086023330688477
2010-11-19,22.955551147460938
2010-11-22,22.873992919921875
2010-11-23,22.172685623168945
2010-11-24,22.621196746826172
2010-11-26,22.417329788208008
2010-11-29,22.197154998779297
2010-11-30,22.058523178100586
2010-12-01,22.547807693481445
2010-12-02,22.91477394104004
2010-12-03,23.493755340576172
2010-12-06,23.428518295288086
2010-12-07,23.689468383789062
2010-12-08,23.836252212524414
2010-12-09,23.8607120513916
2010-12-10,24.415246963500977
2010-12-13,24.806665420532227
2010-12-14,24.880064010620117
2010-12-15,24.863750457763672
2010-12-16,24.684350967407227
2010-12-17,25.654754638671875
2010-12-20,25.826007843017578
2010-12-21,25.89940071105957
2010-12-22,25.817846298217773
2010-12-23,25.719989776611328
2010-12-27,25.817846298217773
2010-12-28,25.74445915222168
2010-12-29,25.687368392944336
2010-12-30,25.51612663269043
2010-12-31,25.524290084838867
2011-01-03,25.785232543945312
2011-01-04,25.671072006225586
2011-01-05,25.3122615814209
2011-01-06,25.41827392578125
2011-01-07,25.304105758666992
2011-01-10,25.3122615814209
2011-01-11,25.271486282348633
2011-01-12,25.230709075927734
2011-01-13,25.426427841186523
2011-01-14,25.52443504333496
2011-01-18,25.753135681152344
2011-01-19,25.810312271118164
2011-01-20,26.390228271484375
2011-01-21,26.553579330444336
2011-01-24,26.463741302490234
2011-01-25,26.37389373779297
2011-01-26,26.59442710876465
2011-01-27,26.888463973999023
2011-01-28,26.137025833129883
2011-01-31,26.161531448364258
2011-02-01,27.149843215942383
2011-02-02,27.06814956665039
2011-02-03,26.945634841918945
2011-02-04,26.643434524536133
2011-02-07,26.937477111816406
2011-02-08,26.978309631347656
2011-02-09,26.86396026611328
2011-02-10,27.16616439819336
2011-02-11,27.33769989013672
2011-02-14,27.190675735473633
2011-02-15,26.75777816772461
2011-02-16,27.04365348815918
2011-02-17,26.961977005004883
2011-02-18,27.509220123291016
2011-02-22,26.56991958618164
2011-02-23,26.284048080444336
2011-02-24,26.341218948364258
2011-02-25,26.91297721862793
2011-02-28,26.87213134765625
2011-03-01,25.86748504638672
2011-03-02,26.235036849975586
2011-03-03,26.978309631347656
2011-03-04,26.75777816772461
2011-03-07,26.21870231628418
2011-03-08,26.741455078125
2011-03-09,26.78228759765625
2011-03-10,25.973665237426758
2011-03-11,26.063518524169922
2011-03-14,25.80215072631836
2011-03-15,25.459095001220703
2011-03-16,24.666818618774414
2011-03-17,24.95268440246582
2011-03-18,25.12421417236328
2011-03-21,25.663297653198242
2011-03-22,25.42642593383789
2011-03-23,25.655126571655273
2011-03-24,26.251380920410156
2011-03-25,26.659767150878906
2011-03-28,26.59442710876465
2011-03-29,27.084497451782227
2011-03-30,26.99464988708496
2011-03-31,27.305023193359375
2011-04-01,27.786922454833984
2011-04-04,27.884937286376953
2011-04-05,27.70525360107422
2011-04-06,27.427541732788086
2011-04-07,27.541893005371094
2011-04-08,27.39487648010254
2011-04-11,27.640348434448242
2011-04-12,27.329404830932617
2011-04-13,27.57487678527832
2011-04-14,27.656707763671875
2011-04-15,27.967649459838867
2011-04-18,27.51759910583496
2011-04-19,27.550342559814453
2011-04-20,27.910362243652344
2011-04-21,28.43404769897461
2011-04-25,28.4995059967041
2011-04-26,28.61406707763672
2011-04-27,28.843172073364258
2011-04-28,28.875900268554688
2011-04-29,29.424104690551758
2011-05-02,29.75960922241211
2011-05-03,29.57140350341797
2011-05-04,28.843172073364258
2011-05-05,28.368581771850586
2011-05-06,28.5322265625
2011-05-09,28.802255630493164
2011-05-10,29.14592170715332
2011-05-11,28.62224006652832
2011-05-12,29.235925674438477
2011-05-13,28.7940673828125
2011-05-16,27.967649459838867
2011-05-17,27.77126693725586
2011-05-18,27.74671173095703
2011-05-19,28.229480743408203
2011-05-20,28.04128646850586
2011-05-23,27.13304328918457
2011-05-24,27.03484344482422
2011-05-25,26.993925094604492
2011-05-26,27.329404830932617
2011-05-27,27.57487678527832
2011-05-31,28.000364303588867
2011-06-01,26.903921127319336
2011-06-02,26.773012161254883
2011-06-03,26.453889846801758
2011-06-06,26.339332580566406
2011-06-07,26.05294418334961
2011-06-08,25.570173263549805
2011-06-09,25.88111686706543
2011-06-10,25.512903213500977
2011-06-13,25.88111686706543
2011-06-14,26.249330520629883
2011-06-15,25.496543884277344
2011-06-16,25.201976776123047
2011-06-17,25.512903213500977
2011-06-20,26.1102237701416
2011-06-21,26.715728759765625
2011-06-22,26.347517013549805
2011-06-23,26.560253143310547
2011-06-24,25.48017692565918
2011-06-27,25.840208053588867
2011-06-28,26.462066650390625
2011-06-29,26.535707473754883
2011-06-30,26.928470611572266
2011-07-01,27.043027877807617
2011-07-05,27.05120849609375
2011-07-06,27.1739501953125
2011-07-07,27.893997192382812
2011-07-08,27.77126693725586
2011-07-11,27.16468048095703
2011-07-12,26.7220516204834
2011-07-13,26.795820236206055
2011-07-14,26.271223068237305
2011-07-15,26.304014205932617
2011-07-18,25.812191009521484
2011-07-19,26.754840850830078
2011-07-20,26.29581642150879
2011-07-21,26.615489959716797
2011-07-22,26.681062698364258
2011-07-25,26.402376174926758
2011-07-26,26.353193283081055
2011-07-27,25.172834396362305
2011-07-28,25.140050888061523
2011-07-29,25.066272735595703
2011-08-01,24.681013107299805
2011-08-02,24.221981048583984
2011-08-03,24.74659538269043
2011-08-04,23.672792434692383
2011-08-05,23.23834228515625
2011-08-08,21.32846450805664
2011-08-09,22.623580932617188
2011-08-10,21.705514907836914
2011-08-11,22.7055606842041
2011-08-12,22.451438903808594
2011-08-15,22.656362533569336
2011-08-16,22.598989486694336
2011-08-17,22.517013549804688
2011-08-18,20.648109436035156
2011-08-19,20.31203842163086
2011-08-22,20.541555404663086
2011-08-23,21.47600555419922
2011-08-24,21.869462966918945
2011-08-25,21.230091094970703
2011-08-26,21.844871520996094
2011-08-29,22.877685546875
2011-08-30,22.84490203857422
2011-08-31,23.008838653564453
2011-09-01,22.820302963256836
2011-09-02,22.107181549072266
2011-09-06,21.713720321655273
2011-09-07,22.648170471191406
2011-09-08,21.902250289916992
2011-09-09,21.31207275390625
2011-09-12,21.926837921142578
2011-09-13,22.721939086914062
2011-09-14,23.074411392211914
2011-09-15,23.730161666870117
2011-09-16,23.95968246459961
2011-09-19,23.78754234313965
2011-09-20,23.23834228515625
2011-09-21,24.213790893554688
2011-09-22,23.23015594482422
2011-09-23,23.689184188842773
2011-09-26,24.353134155273438
2011-09-27,24.697412490844727
2011-09-28,24.1400146484375
2011-09-29,24.303955078125
2011-09-30,23.558029174804688
2011-10-03,22.90227699279785
2011-10-04,23.517045974731445
2011-10-05,24.189191818237305
2011-10-06,24.648225784301758
2011-10-07,24.566091537475586
2011-10-10,25.436702728271484
2011-10-11,25.403858184814453
2011-10-12,25.551687240600586
2011-10-13,25.576332092285156
2011-10-14,26.159475326538086
2011-10-17,25.650251388549805
2011-10-18,26.184120178222656
2011-10-19,25.86380386352539
2011-10-20,25.896656036376953
2011-10-21,26.381235122680664
2011-10-24,26.997238159179688
2011-10-25,26.586570739746094
2011-10-26,26.611207962036133
2011-10-27,27.646089553833008
2011-10-28,27.670732498168945
2011-10-31,26.915109634399414
2011-11-01,26.02806854248047
2011-11-02,26.512649536132812
2011-11-03,27.19436264038086
2011-11-04,26.73440933227539
2011-11-07,26.997238159179688
2011-11-08,27.605031967163086
2011-11-09,25.945938110351562
2011-11-10,26.060916900634766
2011-11-11,26.586570739746094
2011-11-14,26.529077529907227
2011-11-15,27.07115936279297
2011-11-16,26.274463653564453
2011-11-17,25.313505172729492
2011-11-18,25.1328125
2011-11-21,24.566091537475586
2011-11-22,24.483957290649414
2011-11-23,23.818668365478516
2011-11-25,23.605133056640625
2011-11-28,24.533233642578125
2011-11-29,24.42646598815918
2011-11-30,25.748807907104492
2011-12-01,26.01163101196289
2011-12-02,25.6256160736084
2011-12-05,26.200544357299805
2011-12-06,26.060916900634766
2011-12-07,25.90487289428711
2011-12-08,25.2477970123291
2011-12-09,26.02806854248047
2011-12-12,25.724178314208984
2011-12-13,25.32172203063965
2011-12-14,24.533233642578125
2011-12-15,23.843324661254883
2011-12-16,23.99115753173828
2011-12-19,23.498353958129883
2011-12-20,23.95830535888672
2011-12-21,21.165771484375
2011-12-22,21.100061416625977
2011-12-23,21.40395736694336
2011-12-27,21.05078125
2011-12-28,20.952219009399414
2011-12-29,21.19040298461914
2011-12-30,21.067203521728516
2012-01-03,21.239694595336914
2012-01-04,21.36289405822754
2012-01-05,21.839265823364258
2012-01-06,22.11851692199707
2012-01-09,22.250215530395508
2012-01-10,22.200841903686523
2012-01-11,22.13497543334961
2012-01-12,22.36546516418457
2012-01-13,22.505409240722656
2012-01-17,22.768817901611328
2012-01-18,23.328575134277344
2012-01-19,23.509672164916992
2012-01-20,23.633146286010742
2012-01-23,23.36973762512207
2012-01-24,23.4685115814209
2012-01-25,23.4685115814209
2012-01-26,23.28740882873535
2012-01-27,23.394426345825195
2012-01-30,23.5426025390625
2012-01-31,23.221567153930664
2012-02-01,23.773088455200195
2012-02-02,23.715463638305664
2012-02-03,23.962413787841797
2012-02-06,23.871854782104492
2012-02-07,23.830707550048828
2012-02-08,23.649612426757812
2012-02-09,23.781312942504883
2012-02-10,23.460283279418945
2012-02-13,23.402667999267578
2012-02-14,23.246257781982422
2012-02-15,23.032230377197266
2012-02-16,23.830707550048828
2012-02-17,23.698999404907227
2012-02-21,23.65784454345703
2012-02-22,23.50143814086914
2012-02-23,23.715463638305664
2012-02-24,24.077655792236328
2012-02-27,24.085895538330078
2012-02-28,24.19290542602539
2012-02-29,24.077655792236328
2012-03-01,24.555091857910156
2012-03-02,24.662105560302734
2012-03-05,24.892593383789062
2012-03-06,24.645639419555664
2012-03-07,24.87613296508789
2012-03-08,24.752656936645508
2012-03-09,24.80204963684082
2012-03-12,24.456308364868164
2012-03-13,24.80204963684082
2012-03-14,24.563318252563477
2012-03-15,24.744422912597656
2012-03-16,24.48101043701172
2012-03-19,24.49747085571289
2012-03-20,24.777353286743164
2012-03-21,24.20936393737793
2012-03-22,23.56729507446289
2012-03-23,23.50143814086914
2012-03-26,24.003572463989258
2012-03-27,24.159975051879883
2012-03-28,24.16820526123047
2012-03-29,24.118816375732422
2012-03-30,24.003572463989258
2012-04-02,24.308147430419922
2012-04-03,24.19290542602539
2012-04-04,24.003572463989258
2012-04-05,24.332836151123047
2012-04-09,23.928667068481445
2012-04-10,23.3842716217041
2012-04-11,23.2110538482666
2012-04-12,23.67296600341797
2012-04-13,23.5574893951416
2012-04-16,23.623476028442383
2012-04-17,24.151371002197266
2012-04-18,24.027645111083984
2012-04-19,23.928667068481445
2012-04-20,23.821441650390625
2012-04-23,23.491506576538086
2012-04-24,23.664718627929688
2012-04-25,23.813188552856445
2012-04-26,23.936918258666992
2012-04-27,24.11838150024414
2012-04-30,24.250354766845703
2012-05-01,24.390579223632812
2012-05-02,24.506052017211914
2012-05-03,24.233858108520508
2012-05-04,23.433761596679688
2012-05-07,23.029590606689453
2012-05-08,23.037837982177734
2012-05-09,22.91411590576172
2012-05-10,22.287233352661133
2012-05-11,22.270727157592773
2012-05-14,22.237741470336914
2012-05-15,22.320222854614258
2012-05-16,22.039777755737305
2012-05-17,21.652101516723633
2012-05-18,21.124202728271484
2012-05-21,21.660354614257812
2012-05-22,21.742830276489258
2012-05-23,22.00678062438965
2012-05-24,21.54486846923828
2012-05-25,21.561372756958008
2012-05-29,21.825319290161133
2012-05-30,21.586118698120117
2012-05-31,21.83356285095215
2012-06-01,21.445898056030273
2012-06-04,21.610862731933594
2012-06-05,22.031532287597656
2012-06-06,22.707901000976562
2012-06-07,22.419204711914062
2012-06-08,22.402706146240234
2012-06-11,22.114017486572266
2012-06-12,22.29547119140625
2012-06-13,22.287233352661133
2012-06-14,22.196495056152344
2012-06-15,22.848129272460938
2012-06-18,22.369722366333008
2012-06-19,23.06258773803711
2012-06-20,23.499746322631836
2012-06-21,22.938858032226562
2012-06-22,23.095579147338867
2012-06-25,22.782136917114258
2012-06-26,22.955350875854492
2012-06-27,23.235795974731445
2012-06-28,23.235795974731445
2012-06-29,24.497804641723633
2012-07-02,24.580291748046875
2012-07-03,24.720518112182617
2012-07-05,24.514307022094727
2012-07-06,24.068893432617188
2012-07-09,24.002899169921875
2012-07-10,23.961660385131836
2012-07-11,24.160030364990234
2012-07-12,23.821147918701172
2012-07-13,24.449321746826172
2012-07-16,24.399728775024414
2012-07-17,24.730358123779297
2012-07-18,25.20975685119629
2012-07-19,25.515579223632812
2012-07-20,24.89565658569336
2012-07-23,24.507184982299805
2012-07-24,24.234416961669922
2012-07-25,24.18482780456543
2012-07-26,24.796478271484375
2012-07-27,25.43291664123535
2012-07-30,25.2758731842041
2012-07-31,24.9617862701416
2012-08-01,25.060972213745117
2012-08-02,24.730358123779297
2012-08-03,25.39158821105957
2012-08-06,25.62302589416504
2012-08-07,26.03630256652832
2012-08-08,25.75527000427246
2012-08-09,25.928852081298828
2012-08-10,26.127225875854492
2012-08-13,25.920581817626953
2012-08-14,25.912315368652344
2012-08-15,26.07762908935547
2012-08-16,26.4743709564209
2012-08-17,26.614883422851562
2012-08-20,26.482635498046875
2012-08-21,26.2429256439209
2012-08-22,26.20161247253418
2012-08-23,26.110687255859375
2012-08-24,26.408254623413086
2012-08-27,26.309059143066406
2012-08-28,26.10242462158203
2012-08-29,26.028032302856445
2012-08-30,25.763538360595703
2012-08-31,26.160274505615234
2012-09-04,26.094158172607422
2012-09-05,26.507431030273438
2012-09-06,26.97030258178711
2012-09-07,26.94550132751465
2012-09-10,26.705808639526367
2012-09-11,26.714073181152344
2012-09-12,26.66447639465332
2012-09-13,26.96202850341797
2012-09-14,27.23480224609375
2012-09-17,27.358774185180664
2012-09-18,27.292654037475586
2012-09-19,27.09427833557129
2012-09-20,26.66447639465332
2012-09-21,26.838045120239258
2012-09-24,26.631420135498047
2012-09-25,25.870988845825195
2012-09-26,25.399858474731445
2012-09-27,25.80486488342285
2012-09-28,26.00323486328125
2012-10-01,26.176807403564453
2012-10-02,26.160274505615234
2012-10-03,26.300796508789062
2012-10-04,26.366918563842773
2012-10-05,25.945377349853516
2012-10-08,25.77181053161621
2012-10-09,25.3337345123291
2012-10-10,25.325456619262695
2012-10-11,25.441389083862305
2012-10-12,25.673288345336914
2012-10-15,25.921737670898438
2012-10-16,26.393795013427734
2012-10-17,25.86376190185547
2012-10-18,25.772661209106445
2012-10-19,25.242637634277344
2012-10-22,25.507646560668945
2012-10-23,25.3337345123291
2012-10-24,25.342012405395508
2012-10-25,25.557340621948242
2012-10-26,25.665000915527344
2012-10-31,25.73954200744629
2012-11-01,26.070804595947266
2012-11-02,25.847198486328125
2012-11-05,25.88032341003418
2012-11-06,26.195032119750977
2012-11-07,25.499372482299805
2012-11-08,25.19294548034668
2012-11-09,25.13497543334961
2012-11-12,25.09356117248535
2012-11-13,24.861675262451172
2012-11-14,24.49727439880371
2012-11-15,24.8037052154541
2012-11-16,24.845115661621094
2012-11-19,24.961057662963867
2012-11-20,25.010746002197266
2012-11-21,25.176374435424805
2012-11-23,25.607038497924805
2012-11-26,25.640153884887695
2012-11-27,25.855478286743164
2012-11-28,26.335813522338867
2012-11-29,26.36894416809082
2012-11-30,26.65052604675293
2012-12-03,26.7581844329834
2012-12-04,26.8161563873291
2012-12-05,26.501461029052734
2012-12-06,26.52629852294922
2012-12-07,26.43519401550293
2012-12-10,26.559423446655273
2012-12-11,26.78302764892578
2012-12-12,26.59981346130371
2012-12-13,26.324989318847656
2012-12-14,26.616470336914062
2012-12-17,26.916275024414062
2012-12-18,27.382652282714844
2012-12-19,28.390344619750977
2012-12-20,28.265424728393555
2012-12-21,28.115514755249023
2012-12-24,27.9906063079834
2012-12-26,27.9906063079834
2012-12-27,27.707441329956055
2012-12-28,27.49924087524414
2012-12-31,27.749086380004883
2013-01-02,28.89002799987793
2013-01-03,28.573562622070312
2013-01-04,28.82339859008789
2013-01-07,28.673498153686523
2013-01-08,28.68182373046875
2013-01-09,28.698484420776367
2013-01-10,29.0732479095459
2013-01-11,29.03160858154297
2013-01-14,29.11489486694336
2013-01-15,28.898357391357422
2013-01-16,28.848390579223633
2013-01-17,28.831745147705078
2013-01-18,29.23980140686035
2013-01-22,29.08989715576172
2013-01-23,28.89002799987793
2013-01-24,29.09822654724121
2013-01-25,29.46466827392578
2013-01-28,29.597919464111328
2013-01-29,29.797788619995117
2013-01-30,29.46466827392578
2013-01-31,29.572935104370117
2013-02-01,30.15589714050293
2013-02-04,29.256467819213867
2013-02-05,29.54795265197754
2013-02-06,29.23148536682129
2013-02-07,28.781768798828125
2013-02-08,29.064916610717773
2013-02-11,29.11489486694336
2013-02-12,29.23980140686035
2013-02-13,29.13987159729004
2013-02-14,29.064916610717773
2013-02-15,28.989957809448242
2013-02-19,29.481327056884766
2013-02-20,29.156530380249023
2013-02-21,28.548582077026367
2013-02-22,28.94000816345215
2013-02-25,28.548582077026367
2013-02-26,28.581893920898438
2013-02-27,28.881694793701172
2013-02-28,28.515268325805664
2013-03-01,28.840057373046875
2013-03-04,29.189838409423828
2013-03-05,29.53129005432129
2013-03-06,29.864410400390625
2013-03-07,29.931028366088867
2013-03-08,29.739484786987305
2013-03-11,29.881065368652344
2013-03-12,29.506303787231445
2013-03-13,29.6312313079834
2013-03-14,30.230852127075195
2013-03-15,30.264162063598633
2013-03-18,30.01431655883789
2013-03-19,29.722837448120117
2013-03-20,29.789457321166992
2013-03-21,26.899620056152344
2013-03-22,26.63312530517578
2013-03-25,26.025177001953125
2013-03-26,26.266691207885742
2013-03-27,26.608142852783203
2013-03-28,26.92460823059082
2013-04-01,26.991235733032227
2013-04-02,27.26605796813965
2013-04-03,26.98291015625
2013-04-04,26.95792007446289
2013-04-05,26.67476463317871
2013-04-08,26.949596405029297
2013-04-09,27.51590347290039
2013-04-10,28.09054183959961
2013-04-11,27.99892807006836
2013-04-12,27.86568260192871
2013-04-15,27.316022872924805
2013-04-16,27.832368850708008
2013-04-17,27.0578556060791
2013-04-18,26.749717712402344
2013-04-19,26.95792007446289
2013-04-22,27.082841873168945
2013-04-23,27.03287696838379
2013-04-24,27.074508666992188
2013-04-25,26.87464141845703
2013-04-26,26.949596405029297
2013-04-29,26.849660873413086
2013-04-30,27.299367904663086
2013-05-01,27.61583709716797
2013-05-02,28.057222366333008
2013-05-03,27.79905128479004
2013-05-06,27.907312393188477
2013-05-07,27.699119567871094
2013-05-08,27.86568260192871
2013-05-09,28.065542221069336
2013-05-10,28.332050323486328
2013-05-13,28.132179260253906
2013-05-14,28.040569305419922
2013-05-15,28.307069778442383
2013-05-16,28.62353515625
2013-05-17,29.173192977905273
2013-05-20,29.064916610717773
2013-05-21,29.23148536682129
2013-05-22,28.41533088684082
2013-05-23,28.50694465637207
2013-05-24,28.35703468322754
2013-05-28,28.756784439086914
2013-05-29,28.648515701293945
2013-05-30,28.598535537719727
2013-05-31,28.132179260253906
2013-06-03,28.64019775390625
2013-06-04,28.448646545410156
2013-06-05,28.41533088684082
2013-06-06,27.774080276489258
2013-06-07,28.157167434692383
2013-06-10,28.35703468322754
2013-06-11,27.957292556762695
2013-06-12,27.9156494140625
2013-06-13,28.523597717285156
2013-06-14,28.123851776123047
2013-06-17,28.540250778198242
2013-06-18,28.648515701293945
2013-06-19,28.390344619750977
2013-06-20,27.65747833251953
2013-06-21,25.100757598876953
2013-06-24,25.125749588012695
2013-06-25,24.95085906982422
2013-06-26,25.100757598876953
2013-06-27,25.35894012451172
2013-06-28,25.575450897216797
2013-07-01,25.07578468322754
2013-07-02,25.06745147705078
2013-07-03,25.567136764526367
2013-07-05,25.975208282470703
2013-07-08,26.35829734802246
2013-07-09,26.250030517578125
2013-07-10,26.107921600341797
2013-07-11,26.634601593017578
2013-07-12,26.124635696411133
2013-07-15,26.759984970092773
2013-07-16,26.751630783081055
2013-07-17,26.885387420654297
2013-07-18,26.759984970092773
2013-07-19,26.634601593017578
2013-07-22,26.642953872680664
2013-07-23,26.81014633178711
2013-07-24,27.077665328979492
2013-07-25,27.06094741821289
2013-07-26,27.203062057495117
2013-07-29,27.152904510498047
2013-07-30,27.2114200592041
2013-07-31,27.044221878051758
2013-08-01,27.378625869750977
2013-08-02,27.22814178466797
2013-08-05,27.40369987487793
2013-08-06,27.587617874145508
2013-08-07,27.437143325805664
2013-08-08,27.60433578491211
2013-08-09,27.52073097229004
2013-08-12,27.796615600585938
2013-08-13,27.796615600585938
2013-08-14,28.064130783081055
2013-08-15,27.36189842224121
2013-08-16,27.094383239746094
2013-08-19,26.801790237426758
2013-08-20,26.918827056884766
2013-08-21,27.002422332763672
2013-08-22,27.086021423339844
2013-08-23,26.55935287475586
2013-08-26,27.035863876342773
2013-08-27,26.56770896911621
2013-08-28,26.46739387512207
2013-08-29,26.50083351135254
2013-08-30,26.634601593017578
2013-09-03,26.768352508544922
2013-09-04,27.01914405822754
2013-09-05,26.968984603881836
2013-09-06,26.918827056884766
2013-09-09,27.378625869750977
2013-09-10,27.470571517944336
2013-09-11,27.60433578491211
2013-09-12,27.412063598632812
2013-09-13,27.13618278503418
2013-09-16,27.562545776367188
