Date,PG
2011-07-14,42.809696197509766
2011-07-15,42.96213150024414
2011-07-18,42.776580810546875
2011-07-19,42.81632995605469
2011-07-20,42.893157958984375
2011-07-21,43.0869255065918
2011-07-22,42.926578521728516
2011-07-25,42.29853820800781
2011-07-26,42.15156173706055
2011-07-27,41.556922912597656
2011-07-28,41.3698616027832
2011-07-29,41.082576751708984
2011-08-01,41.042484283447266
2011-08-02,40.668331146240234
2011-08-03,40.574790954589844
2011-08-04,39.80645751953125
2011-08-05,40.48127365112305
2011-08-08,39.612701416015625
2011-08-09,40.234066009521484
2011-08-10,39.09157943725586
2011-08-11,40.38772201538086
2011-08-12,40.84872055053711
2011-08-15,41.3431282043457
2011-08-16,41.1694221496582
2011-08-17,41.20283508300781
2011-08-18,40.66165542602539
2011-08-19,40.72846984863281
2011-08-22,41.22954559326172
2011-08-23,42.10477828979492
2011-08-24,42.29853820800781
2011-08-25,41.77740478515625
2011-08-26,41.80413055419922
2011-08-29,42.15156173706055
2011-08-30,42.42549514770508
2011-08-31,42.545738220214844
2011-09-01,42.26512908935547
2011-09-02,41.7907829284668
2011-09-06,41.677188873291016
2011-09-07,41.90435791015625
2011-09-08,42.03129577636719
2011-09-09,41.31639862060547
2011-09-12,41.309715270996094
2011-09-13,41.38322067260742
2011-09-14,41.65046691894531
2011-09-15,41.944435119628906
2011-09-16,42.980018615722656
2011-09-19,42.63261032104492
2011-09-20,42.81299591064453
2011-09-21,42.10477828979492
2011-09-22,40.86876678466797
2011-09-23,40.92222213745117
2011-09-26,41.78409194946289
2011-09-27,42.26512908935547
2011-09-28,41.911033630371094
2011-09-29,42.55910110473633
2011-09-30,42.21168899536133
2011-10-03,41.984535217285156
2011-10-04,42.338626861572266
2011-10-05,42.3185920715332
2011-10-06,42.49897003173828
2011-10-07,42.69941329956055
2011-10-10,43.294044494628906
2011-10-11,43.140380859375
2011-10-12,43.35417175292969
2011-10-13,43.19382095336914
2011-10-14,43.35417175292969
2011-10-17,42.93325424194336
2011-10-18,43.37422180175781
2011-10-19,43.61332321166992
2011-10-20,43.84232711791992
2011-10-21,44.63040542602539
2011-10-24,44.030941009521484
2011-10-25,43.45167541503906
2011-10-26,43.74803924560547
2011-10-27,43.95683288574219
2011-10-28,43.59986114501953
2011-10-31,43.10142135620117
2011-11-01,42.239253997802734
2011-11-02,42.34029006958008
2011-11-03,42.57603454589844
2011-11-04,42.45479965209961
2011-11-07,42.74443054199219
2011-11-08,43.249595642089844
2011-11-09,42.245994567871094
2011-11-10,42.59624481201172
2011-11-11,43.034061431884766
2011-11-14,42.4682731628418
2011-11-15,42.81178665161133
2011-11-16,42.623191833496094
2011-11-17,42.3941650390625
2011-11-18,42.59624481201172
2011-11-21,41.532005310058594
2011-11-22,41.55221176147461
2011-11-23,41.12785720825195
2011-11-25,41.08744430541992
2011-11-28,41.922691345214844
2011-11-29,42.118003845214844
2011-11-30,43.4920768737793
2011-12-01,43.16203689575195
2011-12-02,43.55271911621094
2011-12-05,43.67394256591797
2011-12-06,43.67394256591797
2011-12-07,43.93663787841797
2011-12-08,43.424747467041016
2011-12-09,43.76150894165039
2011-12-12,43.31696319580078
2011-12-13,43.59986114501953
2011-12-14,43.4112663269043
2011-12-15,43.77498245239258
2011-12-16,43.87601089477539
2011-12-19,43.74803924560547
2011-12-20,44.31382369995117
2011-12-21,44.455284118652344
2011-12-22,44.58325958251953
2011-12-23,44.90656661987305
2011-12-27,44.98738479614258
2011-12-28,44.819007873535156
2011-12-29,45.10863494873047
2011-12-30,44.93351745605469
2012-01-03,45.014339447021484
2012-01-04,44.99412155151367
2012-01-05,44.805538177490234
2012-01-06,44.69777297973633
2012-01-09,44.8863639831543
2012-01-10,44.67755126953125
2012-01-11,44.23973846435547
2012-01-12,44.327301025390625
2012-01-13,44.327301025390625
2012-01-17,44.63040542602539
2012-01-18,44.83069610595703
2012-01-19,44.86465835571289
2012-01-20,44.966487884521484
2012-01-23,44.131378173828125
2012-01-24,43.79191207885742
2012-01-25,44.117794036865234
2012-01-26,43.99559020996094
2012-01-27,43.6561164855957
2012-01-30,42.91606521606445
2012-01-31,42.8006477355957
2012-02-01,42.91606521606445
2012-02-02,42.99075698852539
2012-02-03,42.61735534667969
2012-02-06,43.1197509765625
2012-02-07,43.24876022338867
2012-02-08,43.20801544189453
2012-02-09,43.4796028137207
2012-02-10,43.37097930908203
2012-02-13,43.60859680175781
2012-02-14,43.77833938598633
2012-02-15,43.82585906982422
2012-02-16,44.26716995239258
2012-02-17,44.07027816772461
2012-02-21,43.73759460449219
2012-02-22,43.75116729736328
2012-02-23,45.09546661376953
2012-02-24,45.292381286621094
2012-02-27,45.28559494018555
2012-02-28,45.75407028198242
2012-02-29,45.91020965576172
2012-03-01,45.2584342956543
2012-03-02,45.26522445678711
2012-03-05,45.45532989501953
2012-03-06,45.38064193725586
2012-03-07,45.20411682128906
2012-03-08,45.4213752746582
2012-03-09,45.441749572753906
2012-03-12,45.9713249206543
2012-03-13,46.100318908691406
2012-03-14,46.06637191772461
2012-03-15,45.95097351074219
2012-03-16,45.659019470214844
2012-03-19,45.63184356689453
2012-03-20,45.63184356689453
2012-03-21,45.62506866455078
2012-03-22,45.842323303222656
2012-03-23,45.781219482421875
2012-03-26,45.80158996582031
2012-03-27,45.59111785888672
2012-03-28,45.61826705932617
2012-03-29,45.49607467651367
2012-03-30,45.63184356689453
2012-04-02,45.86948776245117
2012-04-03,45.55036544799805
2012-04-04,45.665802001953125
2012-04-05,45.699737548828125
2012-04-09,45.36027145385742
2012-04-10,45.04794692993164
2012-04-11,45.10907745361328
2012-04-12,44.87141799926758
2012-04-13,44.68132400512695
2012-04-16,45.339900970458984
2012-04-17,45.50286102294922
2012-04-18,45.31955337524414
2012-04-19,45.197322845458984
2012-04-20,45.835540771484375
2012-04-23,45.25165939331055
2012-04-24,45.489288330078125
2012-04-25,45.79875946044922
2012-04-26,45.78506088256836
2012-04-27,44.12125778198242
2012-04-30,43.57351303100586
2012-05-01,43.52558135986328
2012-05-02,43.80631637573242
2012-05-03,44.16919708251953
2012-05-04,44.0117301940918
2012-05-07,43.991180419921875
2012-05-08,43.92955780029297
2012-05-09,43.59405517578125
2012-05-10,43.915855407714844
2012-05-11,43.600894927978516
2012-05-14,43.53242492675781
2012-05-15,43.628292083740234
2012-05-16,44.018558502197266
2012-05-17,43.792625427246094
2012-05-18,43.49135971069336
2012-05-21,43.402339935302734
2012-05-22,43.23802185058594
2012-05-23,42.71765899658203
2012-05-24,42.840904235839844
2012-05-25,42.786128997802734
2012-05-29,43.101078033447266
2012-05-30,42.66973114013672
2012-05-31,42.64919662475586
2012-06-01,42.14252471923828
2012-06-04,42.0398063659668
2012-06-05,41.88234329223633
2012-06-06,42.313690185546875
2012-06-07,42.97100067138672
2012-06-08,42.96414566040039
2012-06-11,42.82036590576172
2012-06-12,42.97100067138672
2012-06-13,42.840904235839844
2012-06-14,43.258544921875
2012-06-15,43.05314254760742
2012-06-18,42.64919662475586
2012-06-19,42.59440612792969
2012-06-20,41.3482780456543
2012-06-21,40.910072326660156
2012-06-22,40.964847564697266
2012-06-25,40.60882568359375
2012-06-26,40.58143615722656
2012-06-27,41.067562103271484
2012-06-28,41.27981948852539
2012-06-29,41.93711853027344
2012-07-02,41.896034240722656
2012-07-03,42.01243209838867
2012-07-05,42.00558090209961
2012-07-06,41.95764923095703
2012-07-09,42.14252471923828
2012-07-10,42.2657585144043
2012-07-11,42.0398063659668
2012-07-12,43.614601135253906
2012-07-13,44.56629943847656
2012-07-16,44.37460708618164
2012-07-17,44.74433517456055
2012-07-18,44.76642608642578
2012-07-19,44.83549499511719
2012-07-20,44.704280853271484
2012-07-23,44.46944808959961
2012-07-24,44.21392822265625
2012-07-25,44.21392822265625
2012-07-26,44.58686447143555
2012-07-27,44.95288848876953
2012-07-30,44.959808349609375
2012-07-31,44.57305145263672
2012-08-01,44.207027435302734
2012-08-02,43.8617057800293
2012-08-03,45.23605728149414
2012-08-06,45.45014572143555
2012-08-07,45.733299255371094
2012-08-08,46.078617095947266
2012-08-09,46.085533142089844
2012-08-10,46.11314392089844
2012-08-13,45.91286849975586
2012-08-14,46.085533142089844
2012-08-15,46.02336502075195
2012-08-16,46.272010803222656
2012-08-17,46.272010803222656
2012-08-20,46.0993537902832
2012-08-21,46.11314392089844
2012-08-22,46.16838836669922
2012-08-23,46.05099868774414
2012-08-24,46.28580856323242
2012-08-27,46.347965240478516
2012-08-28,46.26509094238281
2012-08-29,46.182220458984375
2012-08-30,46.18912124633789
2012-08-31,46.40320587158203
2012-09-04,46.548248291015625
2012-09-05,46.47227096557617
2012-09-06,47.128379821777344
2012-09-07,47.321739196777344
2012-09-10,47.31484603881836
2012-09-11,47.14219665527344
2012-09-12,47.03169250488281
2012-09-13,47.59110641479492
2012-09-14,47.763763427734375
2012-09-17,47.8259162902832
2012-09-18,47.80519104003906
2012-09-19,47.83280944824219
2012-09-20,48.040000915527344
2012-09-21,47.943321228027344
2012-09-24,48.17812728881836
2012-09-25,48.06072998046875
2012-09-26,47.860443115234375
2012-09-27,47.860443115234375
2012-09-28,47.9018669128418
2012-10-01,47.964027404785156
2012-10-02,47.50820541381836
2012-10-03,47.770660400390625
2012-10-04,47.91568374633789
2012-10-05,48.088340759277344
2012-10-08,47.722312927246094
2012-10-09,47.44606399536133
2012-10-10,47.0593147277832
2012-10-11,46.96262741088867
2012-10-12,46.92118835449219
2012-10-15,47.452964782714844
2012-10-16,47.653255462646484
2012-10-17,48.371826171875
2012-10-18,48.371826171875
2012-10-19,47.74515914916992
2012-10-22,47.696414947509766
2012-10-23,46.95836639404297
2012-10-24,47.403987884521484
2012-10-25,48.78960037231445
2012-10-26,48.35094451904297
2012-10-31,48.21168518066406
2012-11-01,48.2186393737793
2012-11-02,48.176856994628906
2012-11-05,47.814788818359375
2012-11-06,47.995826721191406
2012-11-07,47.390052795410156
2012-11-08,46.58931350708008
2012-11-09,46.65895462036133
2012-11-12,46.707679748535156
2012-11-13,46.54751968383789
2012-11-14,46.32471466064453
2012-11-15,46.17848587036133
2012-11-16,46.52664566040039
2012-11-19,47.29256820678711
2012-11-20,47.55715560913086
2012-11-21,47.675537109375
2012-11-23,48.455387115478516
2012-11-26,48.37879180908203
2012-11-27,48.03759765625
2012-11-28,48.35094451904297
2012-11-29,48.39271545410156
2012-11-30,48.62249755859375
2012-12-03,48.448421478271484
2012-12-04,48.26042175292969
2012-12-05,48.330039978027344
2012-12-06,48.70606231689453
2012-12-07,48.94279479980469
2012-12-10,48.8940544128418
2012-12-11,49.20043182373047
2012-12-12,49.27006530761719
2012-12-13,48.831398010253906
2012-12-14,48.69213104248047
2012-12-17,48.69213104248047
2012-12-18,48.71997833251953
2012-12-19,48.28130340576172
2012-12-20,48.615543365478516
2012-12-21,47.849605560302734
2012-12-24,47.7103385925293
2012-12-26,47.348262786865234
2012-12-27,47.3273811340332
2012-12-28,46.75642395019531
2012-12-31,47.27168273925781
2013-01-02,48.31612777709961
2013-01-03,48.009761810302734
2013-01-04,48.10722732543945
2013-01-07,47.77997970581055
2013-01-08,47.703392028808594
2013-01-09,47.96100616455078
2013-01-10,48.23256301879883
2013-01-11,48.19775390625
2013-01-14,48.48323059082031
2013-01-15,48.65731430053711
2013-01-16,48.67274475097656
2013-01-17,48.90438461303711
2013-01-18,49.093929290771484
2013-01-22,49.1009521484375
2013-01-23,49.6203727722168
2013-01-24,49.430850982666016
2013-01-25,51.417354583740234
2013-01-28,51.782371520996094
2013-01-29,52.645755767822266
2013-01-30,52.701908111572266
2013-01-31,52.758056640625
2013-02-01,53.29153823852539
2013-02-04,52.82124328613281
2013-02-05,53.13710403442383
2013-02-06,53.45298385620117
2013-02-07,53.45298385620117
2013-02-08,53.172203063964844
2013-02-11,53.214324951171875
2013-02-12,53.33365249633789
2013-02-13,53.74078369140625
2013-02-14,53.89521408081055
2013-02-15,53.72673034667969
2013-02-19,54.316375732421875
2013-02-20,54.10578918457031
2013-02-21,54.077720642089844
2013-02-22,54.04262161254883
2013-02-25,53.29153823852539
2013-02-26,53.403846740722656
2013-02-27,53.87417221069336
2013-02-28,53.47405242919922
2013-03-01,53.69164276123047
2013-03-04,53.82501220703125
2013-03-05,54.08474349975586
2013-03-06,54.19003677368164
2013-03-07,53.97944641113281
2013-03-08,54.17598342895508
2013-03-11,54.29531478881836
2013-03-12,54.168983459472656
2013-03-13,53.90925979614258
2013-03-14,54.323402404785156
2013-03-15,53.58635330200195
2013-03-18,53.46000671386719
2013-03-19,54.12687683105469
2013-03-20,54.456764221191406
2013-03-21,54.19704055786133
2013-03-22,54.2391471862793
2013-03-25,53.82501220703125
2013-03-26,54.33041763305664
2013-03-27,54.09175109863281
2013-03-28,54.09175109863281
2013-04-01,54.5410041809082
2013-04-02,55.425437927246094
2013-04-03,54.83583068847656
2013-04-04,55.130645751953125
2013-04-05,54.91304397583008
2013-04-08,55.30611801147461
2013-04-09,54.934085845947266
2013-04-10,55.62200927734375
2013-04-11,55.92382049560547
2013-04-12,56.21162796020508
2013-04-15,55.90980911254883
2013-04-16,56.22566604614258
2013-04-17,55.49565887451172
2013-04-18,56.064208984375
2013-04-19,57.15924835205078
2013-04-22,57.138187408447266
2013-04-23,57.938411712646484
2013-04-24,54.531612396240234
2013-04-25,54.14977264404297
2013-04-26,54.5174446105957
2013-04-29,54.92757797241211
2013-04-30,54.28409957885742
2013-05-01,54.43968200683594
2013-05-02,54.9841423034668
2013-05-03,55.28819274902344
2013-05-06,54.97706985473633
2013-05-07,55.11140823364258
2013-05-08,55.4649658203125
2013-05-09,55.302310943603516
2013-05-10,55.69125747680664
2013-05-13,55.571041107177734
2013-05-14,56.19329833984375
2013-05-15,57.04889678955078
2013-05-16,56.709468841552734
2013-05-17,56.582183837890625
2013-05-20,55.92457580566406
2013-05-21,55.71953582763672
2013-05-22,55.733665466308594
2013-05-23,55.6488037109375
2013-05-24,57.89739990234375
2013-05-28,57.176151275634766
2013-05-29,55.79023361206055
2013-05-30,55.92457580566406
2013-05-31,54.27703857421875
2013-06-03,54.91343307495117
2013-06-04,54.708377838134766
2013-06-05,54.20634460449219
2013-06-06,54.31944274902344
2013-06-07,54.97706985473633
2013-06-10,55.20335006713867
2013-06-11,55.23870849609375
2013-06-12,54.871002197265625
2013-06-13,55.45792007446289
2013-06-14,55.175052642822266
2013-06-17,55.83265686035156
2013-06-18,55.88922882080078
2013-06-19,54.878082275390625
2013-06-20,53.209320068359375
2013-06-21,54.750797271728516
2013-06-24,54.14977264404297
2013-06-25,54.227542877197266
2013-06-26,54.72959518432617
2013-06-27,54.92048645019531
2013-06-28,54.43968200683594
2013-07-01,55.16797637939453
2013-07-02,55.4649658203125
2013-07-03,55.556888580322266
2013-07-05,55.39424514770508
2013-07-08,55.69125747680664
2013-07-09,56.26399230957031
2013-07-10,56.42662811279297
2013-07-11,57.11248779296875
2013-07-12,57.66404724121094
2013-07-15,57.63578414916992
2013-07-16,57.25395202636719
2013-07-17,57.05588912963867
2013-07-18,57.205501556396484
2013-07-19,57.967742919921875
2013-07-22,57.86089324951172
2013-07-23,57.668540954589844
2013-07-24,57.18412780761719
2013-07-25,57.28384017944336
2013-07-26,57.26960372924805
2013-07-29,57.05588912963867
2013-07-30,57.30522155761719
2013-07-31,57.205501556396484
2013-08-01,58.16010665893555
2013-08-02,57.9107551574707
2013-08-05,57.98912048339844
2013-08-06,58.23134994506836
2013-08-07,58.3880729675293
2013-08-08,58.53767395019531
2013-08-09,58.16010665893555
2013-08-12,58.1458625793457
2013-08-13,58.17434310913086
2013-08-14,57.88226318359375
2013-08-15,57.33372116088867
2013-08-16,56.920536041259766
2013-08-19,56.69968032836914
2013-08-20,56.65694808959961
2013-08-21,56.550079345703125
2013-08-22,56.827911376953125
2013-08-23,56.9989013671875
2013-08-26,55.95167922973633
2013-08-27,55.545631408691406
2013-08-28,54.74773406982422
2013-08-29,55.075439453125
2013-08-30,55.48859405517578
2013-09-03,55.388877868652344
2013-09-04,55.203651428222656
2013-09-05,54.954307556152344
2013-09-06,54.961429595947266
2013-09-09,55.68095779418945
2013-09-10,55.531341552734375
2013-09-11,55.759342193603516
2013-09-12,55.75221633911133
2013-09-13,56.31498718261719
2013-09-16,57.10575866699219
2013-09-17,56.87066650390625
