Date,NUE
2017-09-29,47.267696380615234
2017-10-02,47.276119232177734
2017-10-03,47.200218200683594
2017-10-04,47.32673645019531
2017-10-05,47.799072265625
2017-10-06,47.36048126220703
2017-10-09,46.727874755859375
2017-10-10,46.702579498291016
2017-10-11,48.36420822143555
2017-10-12,48.43166732788086
2017-10-13,49.182350158691406
2017-10-16,48.254547119140625
2017-10-17,48.17020034790039
2017-10-18,48.3135871887207
2017-10-19,49.44383239746094
2017-10-20,50.60781478881836
2017-10-23,50.14391326904297
2017-10-24,50.42225646972656
2017-10-25,49.75591278076172
2017-10-26,50.38007354736328
2017-10-27,50.17764663696289
2017-10-30,49.317317962646484
2017-10-31,48.777496337890625
2017-11-01,49.59564208984375
2017-11-02,49.300437927246094
2017-11-03,48.92089080810547
2017-11-06,48.904014587402344
2017-11-07,48.659400939941406
2017-11-08,48.6678352355957
2017-11-09,47.672550201416016
2017-11-10,47.09056854248047
2017-11-13,46.980926513671875
2017-11-14,46.27241516113281
2017-11-15,46.339874267578125
2017-11-16,46.213356018066406
2017-11-17,46.221797943115234
2017-11-20,46.86282730102539
2017-11-21,47.21709442138672
2017-11-22,47.36048126220703
2017-11-24,47.17491912841797
2017-11-27,47.107425689697266
2017-11-28,47.470123291015625
2017-11-29,48.38106918334961
2017-11-30,48.499149322509766
2017-12-01,48.33045196533203
2017-12-04,49.612518310546875
2017-12-05,48.61723327636719
2017-12-06,48.870277404785156
2017-12-07,49.418521881103516
2017-12-08,50.751197814941406
2017-12-11,51.679012298583984
2017-12-12,52.25254821777344
2017-12-13,52.168212890625
2017-12-14,50.21981430053711
2017-12-15,50.700599670410156
2017-12-18,52.30316925048828
2017-12-19,52.65742111206055
2017-12-20,53.85513687133789
2017-12-21,54.42870330810547
2017-12-22,54.45400619506836
2017-12-26,54.5974006652832
2017-12-27,54.496177673339844
2017-12-28,54.58950424194336
2017-12-29,53.94467544555664
2018-01-02,56.43913650512695
2018-01-03,57.17729187011719
2018-01-04,57.033050537109375
2018-01-05,57.57606887817383
2018-01-08,57.89847183227539
2018-01-09,57.508182525634766
2018-01-10,58.49240493774414
2018-01-11,59.54448699951172
2018-01-12,58.56025695800781
2018-01-16,58.500885009765625
2018-01-17,58.76390075683594
2018-01-18,58.39059066772461
2018-01-19,58.30573654174805
2018-01-22,58.53481674194336
2018-01-23,58.52631759643555
2018-01-24,58.55178451538086
2018-01-25,57.89847183227539
2018-01-26,59.001468658447266
2018-01-29,58.57724380493164
2018-01-30,56.69367218017578
2018-01-31,56.812442779541016
2018-02-01,56.32034683227539
2018-02-02,54.50465393066406
2018-02-05,53.06229019165039
2018-02-06,53.96165466308594
2018-02-07,53.38470458984375
2018-02-08,51.22962951660156
2018-02-09,52.40898132324219
2018-02-12,53.82590103149414
2018-02-13,54.368896484375
2018-02-14,55.31068420410156
2018-02-15,55.64159393310547
2018-02-16,58.15301513671875
2018-02-20,57.321529388427734
2018-02-21,56.71912384033203
2018-02-22,56.803958892822266
2018-02-23,56.795475006103516
2018-02-26,57.593021392822266
2018-02-27,57.092437744140625
2018-02-28,55.4888801574707
2018-03-01,57.29607391357422
2018-03-02,57.593021392822266
2018-03-05,57.57606887817383
2018-03-06,57.508182525634766
2018-03-07,58.95057678222656
2018-03-08,57.38091278076172
2018-03-09,56.982154846191406
2018-03-12,57.43183898925781
2018-03-13,57.29607391357422
2018-03-14,55.9979362487793
2018-03-15,56.15066909790039
2018-03-16,56.498531341552734
2018-03-19,55.429473876953125
2018-03-20,54.470733642578125
2018-03-21,55.446441650390625
2018-03-22,51.83203887939453
2018-03-23,50.43208312988281
2018-03-26,51.416290283203125
2018-03-27,51.10236358642578
2018-03-28,50.64982604980469
2018-03-29,52.1611213684082
2018-04-02,51.102359771728516
2018-04-03,51.904972076416016
2018-04-04,52.195289611816406
2018-04-05,53.877342224121094
2018-04-06,51.8195915222168
2018-04-09,51.69151306152344
2018-04-10,53.07474136352539
2018-04-11,52.067195892333984
2018-04-12,52.86980438232422
2018-04-13,52.6221923828125
2018-04-16,53.33088684082031
2018-04-17,54.75679397583008
2018-04-18,55.858253479003906
2018-04-19,55.61063003540039
2018-04-20,54.2615852355957
2018-04-23,53.68949890136719
2018-04-24,53.160118103027344
2018-04-25,53.94564437866211
2018-04-26,53.91149139404297
2018-04-27,52.96372985839844
2018-04-30,52.6136589050293
2018-05-01,51.53781509399414
2018-05-02,52.07573699951172
2018-05-03,52.27212142944336
2018-05-04,53.74073028564453
2018-05-07,53.65534591674805
2018-05-08,53.46750259399414
