Date,AIG
2010-11-05,28.987468719482422
2010-11-08,28.364633560180664
2010-11-09,27.239707946777344
2010-11-10,27.32233238220215
2010-11-11,27.01726722717285
2010-11-12,26.572376251220703
2010-11-15,26.960065841674805
2010-11-16,26.508825302124023
2010-11-17,26.553325653076172
2010-11-18,27.049041748046875
2010-11-19,27.157087326049805
2010-11-22,26.782114028930664
2010-11-23,25.962244033813477
2010-11-24,26.54060935974121
2010-11-26,26.21647071838379
2010-11-29,26.394420623779297
2010-11-30,26.24188995361328
2010-12-01,26.87109375
2010-12-02,27.252422332763672
2010-12-03,27.81170082092285
2010-12-06,27.710018157958984
2010-12-07,27.93246841430664
2010-12-08,26.832956314086914
2010-12-09,30.36661148071289
2010-12-10,31.11020278930664
2010-12-13,30.836929321289062
2010-12-14,32.902462005615234
2010-12-15,32.533843994140625
2010-12-16,33.11219024658203
2010-12-17,33.40455627441406
2010-12-20,33.951141357421875
2010-12-21,35.0696907043457
2010-12-22,35.43831253051758
2010-12-23,34.529476165771484
2010-12-27,37.73899841308594
2010-12-28,37.45301055908203
2010-12-29,36.39799118041992
2010-12-30,36.563232421875
2010-12-31,36.62044143676758
2011-01-03,36.89373016357422
2011-01-04,36.086578369140625
2011-01-05,38.736820220947266
2011-01-06,38.41904830932617
2011-01-07,38.88300323486328
2011-01-10,36.47426986694336
2011-01-11,37.522926330566406
2011-01-12,37.11616516113281
2011-01-13,36.3471565246582
2011-01-14,34.31974411010742
2011-01-18,33.792232513427734
2011-01-19,32.42580795288086
2011-01-20,33.08473205566406
2011-01-21,32.94681930541992
2011-01-24,32.142295837402344
2011-01-25,31.69025421142578
2011-01-26,31.88178825378418
2011-01-27,32.15762710571289
2011-01-28,30.847423553466797
2011-01-31,30.9163818359375
2011-02-01,31.460384368896484
2011-02-02,31.544668197631836
2011-02-03,31.092609405517578
2011-02-04,30.648202896118164
2011-02-07,32.318538665771484
2011-02-08,32.4641227722168
2011-02-09,31.49869155883789
2011-02-10,31.628955841064453
2011-02-11,31.897132873535156
2011-02-14,31.644275665283203
2011-02-15,31.452714920043945
2011-02-16,31.628955841064453
2011-02-17,32.22658920288086
2011-02-18,31.805173873901367
2011-02-22,30.701845169067383
2011-02-23,30.648202896118164
2011-02-24,30.977664947509766
2011-02-25,29.529544830322266
2011-02-28,28.395557403564453
2011-03-01,28.11972999572754
2011-03-02,28.57944679260254
2011-03-03,28.740365982055664
2011-03-04,28.648412704467773
2011-03-07,28.42620849609375
2011-03-08,28.587120056152344
2011-03-09,28.43387222290039
2011-03-10,27.951160430908203
2011-03-11,28.617759704589844
2011-03-14,28.732704162597656
2011-03-15,28.18101692199707
2011-03-16,27.269243240356445
2011-03-17,27.353527069091797
2011-03-18,26.778871536254883
2011-03-21,28.372573852539062
2011-03-22,28.311288833618164
2011-03-23,28.00480079650879
2011-03-24,27.82857322692871
2011-03-25,27.989471435546875
2011-03-28,27.859228134155273
2011-03-29,27.721303939819336
2011-03-30,27.621688842773438
2011-03-31,26.924461364746094
2011-04-01,26.817180633544922
2011-04-04,26.005001068115234
2011-04-05,26.801862716674805
2011-04-06,26.709909439086914
2011-04-07,26.564321517944336
2011-04-08,26.426422119140625
2011-04-11,26.21954917907715
2011-04-12,26.112281799316406
2011-04-13,25.943710327148438
2011-04-14,25.69852638244629
2011-04-15,25.637224197387695
2011-04-18,24.985950469970703
2011-04-19,24.61050796508789
2011-04-20,24.786733627319336
2011-04-21,24.641164779663086
2011-04-25,24.112470626831055
2011-04-26,24.41895866394043
2011-04-27,24.28870391845703
2011-04-28,24.365320205688477
2011-04-29,23.867290496826172
2011-05-02,23.63743019104004
2011-05-03,23.851964950561523
2011-05-04,24.24272918701172
2011-05-05,23.59145736694336
2011-05-06,23.522497177124023
2011-05-09,22.756296157836914
2011-05-10,22.694997787475586
2011-05-11,23.48418617248535
2011-05-12,23.882614135742188
2011-05-13,23.30796241760254
2011-05-16,23.75235939025879
2011-05-17,23.599117279052734
2011-05-18,23.622102737426758
2011-05-19,23.6297664642334
2011-05-20,23.599117279052734
2011-05-23,22.9708309173584
2011-05-24,22.572404861450195
2011-05-25,21.668285369873047
2011-05-26,22.028398513793945
2011-05-27,22.128005981445312
2011-05-31,21.83684539794922
2011-06-01,21.492050170898438
2011-06-02,21.461406707763672
2011-06-03,21.18557357788086
2011-06-06,20.86376953125
2011-06-07,21.00934410095215
2011-06-08,20.932727813720703
2011-06-09,21.530364990234375
2011-06-10,22.18930435180664
2011-06-13,22.204622268676758
2011-06-14,21.84450912475586
2011-06-15,21.36946678161621
2011-06-16,21.484399795532227
2011-06-17,21.43842124938965
2011-06-20,21.469072341918945
2011-06-21,22.051393508911133
2011-06-22,22.066707611083984
2011-06-23,21.967103958129883
2011-06-24,21.798538208007812
2011-06-27,22.074371337890625
2011-06-28,22.051393508911133
2011-06-29,22.327220916748047
2011-06-30,22.465131759643555
2011-07-01,22.9708309173584
2011-07-05,22.740964889526367
2011-07-06,22.511110305786133
2011-07-07,23.14705467224121
2011-07-08,22.940185546875
2011-07-11,22.16632080078125
2011-07-12,22.005414962768555
2011-07-13,22.097354888916016
2011-07-14,21.83684539794922
2011-07-15,21.629972457885742
2011-07-18,21.18557357788086
2011-07-19,21.354137420654297
2011-07-20,21.691267013549805
2011-07-21,22.181644439697266
2011-07-22,22.288909912109375
2011-07-25,22.181644439697266
2011-07-26,22.58007049560547
2011-07-27,22.296573638916016
2011-07-28,22.17397689819336
2011-07-29,21.990093231201172
2011-08-01,21.905805587768555
2011-08-02,21.262191772460938
2011-08-03,21.599319458007812
2011-08-04,20.22782325744629
2011-08-05,19.23175621032715
2011-08-08,17.300914764404297
2011-08-09,18.37360382080078
2011-08-10,16.963790893554688
2011-08-11,17.745311737060547
2011-08-12,17.722318649291992
2011-08-15,18.787353515625
2011-08-16,18.779687881469727
2011-08-17,19.040199279785156
2011-08-18,17.39286231994629
2011-08-19,16.979106903076172
2011-08-22,16.69561195373535
2011-08-23,17.561424255371094
2011-08-24,18.044132232666016
2011-08-25,17.622718811035156
2011-08-26,17.82192611694336
2011-08-29,19.15513038635254
2011-08-30,19.07850456237793
2011-08-31,19.407983779907227
2011-09-01,18.994232177734375
2011-09-02,18.128419876098633
2011-09-06,17.867908477783203
2011-09-07,19.453950881958008
2011-09-08,18.840988159179688
2011-09-09,17.89855194091797
2011-09-12,18.067121505737305
2011-09-13,18.511516571044922
2011-09-14,18.764362335205078
2011-09-15,19.185775756835938
2011-09-16,19.49225616455078
2011-09-19,18.89461898803711
2011-09-20,18.848651885986328
2011-09-21,17.584407806396484
2011-09-22,16.557697296142578
2011-09-23,17.00209617614746
2011-09-26,17.97517204284668
2011-09-27,17.91387367248535
2011-09-28,17.4005184173584
2011-09-29,17.538436889648438
2011-09-30,16.818208694458008
2011-10-03,15.676558494567871
2011-10-04,15.745518684387207
2011-10-05,16.366147994995117
2011-10-06,16.87183952331543
2011-10-07,16.067319869995117
2011-10-10,17.00209617614746
2011-10-11,17.140012741088867
2011-10-12,18.205039978027344
2011-10-13,17.645702362060547
2011-10-14,17.906213760375977
2011-10-17,17.040403366088867
2011-10-18,17.959848403930664
2011-10-19,17.277925491333008
2011-10-20,17.553754806518555
2011-10-21,18.396591186523438
2011-10-24,19.262399673461914
2011-10-25,18.526836395263672
2011-10-26,19.40031623840332
2011-10-27,20.319766998291016
2011-10-28,20.18185043334961
2011-10-31,18.91761016845703
2011-11-01,17.944530487060547
2011-11-02,18.53449821472168
2011-11-03,18.871627807617188
2011-11-04,18.319965362548828
2011-11-07,18.17439079284668
2011-11-08,18.43490219116211
2011-11-09,17.27027130126953
2011-11-10,17.73764991760254
2011-11-11,18.27399444580078
2011-11-14,18.036468505859375
2011-11-15,17.714664459228516
2011-11-16,17.20130729675293
2011-11-17,16.764568328857422
2011-11-18,16.764568328857422
2011-11-21,16.097972869873047
2011-11-22,16.097972869873047
2011-11-23,15.400721549987793
2011-11-25,15.377744674682617
2011-11-28,15.990700721740723
2011-11-29,16.189912796020508
2011-11-30,17.86024284362793
2011-12-01,17.622718811035156
2011-12-02,17.76064109802246
2011-12-05,18.059452056884766
2011-12-06,18.43490219116211
2011-12-07,18.741376876831055
2011-12-08,17.707000732421875
2011-12-09,18.47320556640625
2011-12-12,17.844911575317383
2011-12-13,17.492460250854492
2011-12-14,17.454153060913086
2011-12-15,17.791284561157227
2011-12-16,17.89855194091797
2011-12-19,17.132349014282227
2011-12-20,18.197378158569336
2011-12-21,18.450223922729492
2011-12-22,18.519182205200195
2011-12-23,18.542165756225586
2011-12-27,18.2586727142334
2011-12-28,17.5997314453125
2011-12-29,17.80660629272461
2011-12-30,17.77596664428711
2012-01-03,18.442556381225586
2012-01-04,18.327627182006836
2012-01-05,18.319965362548828
2012-01-06,18.036468505859375
2012-01-09,18.38892936706543
2012-01-10,19.20876693725586
2012-01-11,19.438627243041992
2012-01-12,19.48460578918457
2012-01-13,19.1168212890625
2012-01-17,18.818004608154297
2012-01-18,19.331356048583984
2012-01-19,19.576541900634766
2012-01-20,19.653160095214844
2012-01-23,19.49225616455078
2012-01-24,19.40031623840332
2012-01-25,19.392654418945312
2012-01-26,19.262399673461914
2012-01-27,19.346677780151367
2012-01-30,19.308372497558594
2012-01-31,19.239412307739258
2012-02-01,20.38105583190918
2012-02-02,20.15886116027832
2012-02-03,20.817790985107422
2012-02-06,20.5342960357666
2012-02-07,20.457672119140625
2012-02-08,20.71819305419922
2012-02-09,20.955713272094727
2012-02-10,20.427030563354492
2012-02-13,20.549625396728516
2012-02-14,20.38105583190918
2012-02-15,20.29677963256836
2012-02-16,20.902082443237305
2012-02-17,20.86376953125
2012-02-21,20.94039535522461
2012-02-22,21.200897216796875
2012-02-23,21.446081161499023
2012-02-24,21.767892837524414
2012-02-27,21.95944595336914
2012-02-28,22.18930435180664
2012-02-29,22.38850975036621
2012-03-01,22.564743041992188
2012-03-02,22.832908630371094
2012-03-05,23.28497886657715
2012-03-06,22.25826072692871
2012-03-07,22.564743041992188
2012-03-08,21.691267013549805
2012-03-09,21.64529800415039
2012-03-12,21.568674087524414
2012-03-13,21.76021957397461
2012-03-14,21.64529800415039
2012-03-15,21.515047073364258
2012-03-16,21.476728439331055
2012-03-19,21.300506591796875
2012-03-20,21.698925018310547
2012-03-21,21.829187393188477
2012-03-22,21.43842124938965
2012-03-23,21.66062355041504
2012-03-26,22.265928268432617
2012-03-27,22.733304977416992
2012-03-28,22.756296157836914
2012-03-29,22.940185546875
2012-03-30,23.622102737426758
2012-04-02,23.882614135742188
2012-04-03,23.652751922607422
2012-04-04,24.916996002197266
2012-04-05,25.20048713684082
2012-04-09,24.51090431213379
2012-04-10,23.936254501342773
2012-04-11,24.41895866394043
2012-04-12,25.461002349853516
2012-04-13,24.886343002319336
2012-04-16,25.139188766479492
2012-04-17,25.070232391357422
2012-04-18,24.970626831054688
2012-04-19,24.725439071655273
2012-04-20,24.564537048339844
2012-04-23,24.587528228759766
2012-04-24,24.82505226135254
2012-04-25,25.15452003479004
2012-04-26,25.82877540588379
2012-04-27,26.403427124023438
2012-04-30,26.073963165283203
2012-05-01,26.311491012573242
2012-05-02,26.633302688598633
2012-05-03,26.158248901367188
2012-05-04,25.15452003479004
2012-05-07,24.395967483520508
2012-05-08,24.28870391845703
2012-05-09,24.388309478759766
2012-05-10,24.625835418701172
2012-05-11,24.327014923095703
2012-05-14,23.982213973999023
2012-05-15,23.721712112426758
2012-05-16,23.330951690673828
2012-05-17,21.813867568969727
2012-05-18,21.706594467163086
2012-05-21,22.55707550048828
2012-05-22,22.472801208496094
2012-05-23,22.41916275024414
2012-05-24,22.53409194946289
2012-05-25,22.212289810180664
2012-05-29,22.817594528198242
2012-05-30,22.13566780090332
2012-05-31,22.357873916625977
2012-06-01,20.848438262939453
2012-06-04,21.0936279296875
2012-06-05,21.951780319213867
2012-06-06,22.90953826904297
2012-06-07,23.101091384887695
2012-06-08,23.35393714904785
2012-06-11,22.633699417114258
2012-06-12,23.131742477416992
2012-06-13,23.216018676757812
2012-06-14,23.775346755981445
2012-06-15,24.12013816833496
2012-06-18,24.143123626708984
2012-06-19,24.472593307495117
2012-06-20,24.5568790435791
2012-06-21,23.78301239013672
2012-06-22,24.089494705200195
2012-06-25,23.468868255615234
2012-06-26,23.599117279052734
2012-06-27,23.61444091796875
2012-06-28,23.6297664642334
2012-06-29,24.587528228759766
2012-07-02,24.395967483520508
2012-07-03,24.817386627197266
2012-07-05,24.495580673217773
2012-07-06,24.18910026550293
2012-07-09,23.71404457092285
2012-07-10,23.729366302490234
2012-07-11,23.622102737426758
2012-07-12,23.346275329589844
2012-07-13,24.089494705200195
2012-07-16,23.96690559387207
2012-07-17,24.74077033996582
2012-07-18,24.395967483520508
2012-07-19,24.334678649902344
2012-07-20,23.775346755981445
2012-07-23,23.50717544555664
2012-07-24,23.384586334228516
2012-07-25,23.101091384887695
2012-07-26,23.514835357666016
2012-07-27,24.18910026550293
2012-07-30,24.30402946472168
2012-07-31,23.9592342376709
2012-08-01,23.6297664642334
2012-08-02,23.6297664642334
2012-08-03,24.012876510620117
2012-08-06,24.587528228759766
2012-08-07,24.786733627319336
2012-08-08,24.80972671508789
2012-08-09,24.90933609008789
2012-08-10,24.978286743164062
2012-08-13,25.369050979614258
2012-08-14,25.913063049316406
2012-08-15,26.073963165283203
2012-08-16,26.518367767333984
2012-08-17,26.663936614990234
2012-08-20,26.556671142578125
2012-08-21,26.150588989257812
2012-08-22,25.706180572509766
2012-08-23,25.867088317871094
2012-08-24,26.411094665527344
2012-08-27,26.495380401611328
2012-08-28,26.25784683227539
2012-08-29,26.005001068115234
2012-08-30,25.890071868896484
2012-08-31,26.303829193115234
2012-09-04,26.48005485534668
2012-09-05,26.671607971191406
2012-09-06,26.21954917907715
2012-09-07,26.04332160949707
2012-09-10,25.514631271362305
2012-09-11,25.629562377929688
2012-09-12,25.897741317749023
2012-09-13,26.388105392456055
2012-09-14,26.832508087158203
2012-09-17,26.625621795654297
2012-09-18,26.357463836669922
2012-09-19,26.250192642211914
2012-09-20,25.913063049316406
2012-09-21,25.767484664916992
2012-09-24,25.974361419677734
2012-09-25,25.3460693359375
2012-09-26,25.093223571777344
2012-09-27,25.43800926208496
2012-09-28,25.123868942260742
2012-10-01,25.48397445678711
2012-10-02,25.64488983154297
2012-10-03,26.211881637573242
2012-10-04,26.778871536254883
2012-10-05,26.9934024810791
2012-10-08,27.506772994995117
2012-10-09,27.161983489990234
2012-10-10,27.192628860473633
2012-10-11,27.33820152282715
2012-10-12,27.169631958007812
2012-10-15,27.80558967590332
2012-10-16,27.8515567779541
2012-10-17,28.24232292175293
2012-10-18,28.5104923248291
2012-10-19,27.353527069091797
2012-10-22,27.238597869873047
2012-10-23,26.625621795654297
2012-10-24,26.7635440826416
2012-10-25,26.801862716674805
2012-10-26,26.60265350341797
2012-10-31,26.7635440826416
2012-11-01,26.970415115356445
2012-11-02,25.039581298828125
2012-11-05,25.131526947021484
2012-11-06,25.376708984375
2012-11-07,24.5185604095459
2012-11-08,24.066495895385742
2012-11-09,24.64881706237793
2012-11-12,24.50324058532715
2012-11-13,24.02052879333496
2012-11-14,23.50717544555664
2012-11-15,23.936254501342773
2012-11-16,24.365320205688477
2012-11-19,24.817386627197266
2012-11-20,24.832706451416016
2012-11-21,25.031917572021484
2012-11-23,25.15452003479004
2012-11-26,25.26178550720215
2012-11-27,24.894006729125977
2012-11-28,24.978286743164062
2012-11-29,25.55294418334961
2012-11-30,25.38437843322754
2012-12-03,25.376708984375
2012-12-04,25.529958724975586
2012-12-05,25.882408142089844
2012-12-06,25.48397445678711
2012-12-07,26.150588989257812
2012-12-10,25.56060791015625
2012-12-11,27.016395568847656
2012-12-12,26.702253341674805
2012-12-13,26.23487663269043
2012-12-14,26.005001068115234
2012-12-17,26.778871536254883
2012-12-18,27.20029067993164
2012-12-19,26.73289680480957
2012-12-20,27.223262786865234
2012-12-21,26.617971420288086
2012-12-24,26.970415115356445
2012-12-26,27.08535385131836
2012-12-27,26.794193267822266
2012-12-28,26.495380401611328
2012-12-31,27.04704475402832
2013-01-02,27.951160430908203
2013-01-03,27.721303939819336
2013-01-04,27.813243865966797
2013-01-07,27.529748916625977
2013-01-08,27.315214157104492
2013-01-09,27.399492263793945
2013-01-10,27.430147171020508
2013-01-11,26.9934024810791
2013-01-14,26.85549545288086
2013-01-15,26.694597244262695
2013-01-16,27.23093032836914
2013-01-17,26.97808265686035
2013-01-18,26.88614273071289
2013-01-22,27.514427185058594
2013-01-23,27.935842514038086
2013-01-24,28.04311180114746
2013-01-25,28.11972999572754
2013-01-28,28.57944679260254
2013-01-29,28.977888107299805
2013-01-30,28.862945556640625
2013-01-31,28.98554039001465
2013-02-01,29.774734497070312
2013-02-04,29.261367797851562
2013-02-05,29.690452575683594
2013-02-06,29.690452575683594
2013-02-07,29.606164932250977
2013-02-08,29.721097946166992
2013-02-11,30.226795196533203
2013-02-12,29.598508834838867
2013-02-13,29.78239631652832
2013-02-14,30.042898178100586
2013-02-15,29.38397216796875
2013-02-19,29.575523376464844
2013-02-20,28.78632354736328
2013-02-21,28.564130783081055
2013-02-22,29.46059799194336
2013-02-25,28.395557403564453
2013-02-26,28.878265380859375
2013-02-27,28.9395694732666
2013-02-28,29.123456954956055
2013-03-01,29.000869750976562
2013-03-04,29.169437408447266
2013-03-05,29.307353973388672
2013-03-06,29.46059799194336
2013-03-07,29.88966178894043
2013-03-08,30.32640266418457
2013-03-11,30.242128372192383
2013-03-12,29.966285705566406
2013-03-13,29.7977237701416
2013-03-14,29.89733123779297
2013-03-15,29.859012603759766
2013-03-18,29.575523376464844
2013-03-19,29.406967163085938
2013-03-20,29.34566879272461
2013-03-21,28.962554931640625
2013-03-22,28.954893112182617
2013-03-25,28.885936737060547
2013-03-26,29.45292854309082
2013-03-27,29.307353973388672
2013-03-28,29.744075775146484
2013-04-01,29.292024612426758
2013-04-02,29.88200569152832
2013-04-03,28.99320411682129
2013-04-04,28.878265380859375
2013-04-05,29.590837478637695
2013-04-08,30.717159271240234
2013-04-09,30.364715576171875
2013-04-10,30.724822998046875
2013-04-11,30.98533058166504
2013-04-12,30.74781036376953
2013-04-15,29.560195922851562
2013-04-16,30.311071395874023
2013-04-17,29.544870376586914
2013-04-18,29.37629508972168
2013-04-19,29.79006004333496
2013-04-22,29.58318519592285
2013-04-23,31.123266220092773
2013-04-24,31.874135971069336
2013-04-25,32.39516067504883
2013-04-26,31.314802169799805
2013-04-29,31.651941299438477
2013-04-30,31.7362117767334
2013-05-01,31.559988021850586
2013-05-02,32.28022766113281
2013-05-03,34.11146545410156
2013-05-06,34.84701919555664
2013-05-07,34.17274856567383
2013-05-08,33.98120880126953
2013-05-09,33.766658782958984
2013-05-10,33.850948333740234
2013-05-13,34.203407287597656
2013-05-14,35.306739807128906
2013-05-15,34.92363357543945
2013-05-16,34.41028594970703
2013-05-17,34.65545654296875
2013-05-20,34.39495086669922
2013-05-21,34.44857406616211
2013-05-22,33.95054626464844
2013-05-23,34.119110107421875
2013-05-24,34.24170684814453
2013-05-28,34.60947799682617
2013-05-29,34.87765121459961
2013-05-30,35.40633773803711
2013-05-31,34.065486907958984
2013-06-03,34.287689208984375
2013-06-04,33.78965377807617
2013-06-05,33.636417388916016
2013-06-06,34.37196350097656
2013-06-07,34.69377136230469
2013-06-10,35.20712661743164
2013-06-11,34.41793441772461
2013-06-12,34.218727111816406
2013-06-13,35.199462890625
2013-06-14,34.7703857421875
2013-06-17,34.59416198730469
2013-06-18,34.58650588989258
2013-06-19,34.333648681640625
2013-06-20,33.91989517211914
2013-06-21,33.47550964355469
2013-06-24,32.42581558227539
2013-06-25,33.21499252319336
2013-06-26,33.421878814697266
2013-06-27,34.080806732177734
2013-06-28,34.24938201904297
2013-07-01,34.54820251464844
2013-07-02,34.39495086669922
2013-07-03,33.88158416748047
2013-07-05,34.62481689453125
2013-07-08,34.87765121459961
2013-07-09,35.076873779296875
2013-07-10,35.03090286254883
2013-07-11,35.18415069580078
2013-07-12,35.81242752075195
2013-07-15,35.781776428222656
2013-07-16,35.42932891845703
2013-07-17,35.881385803222656
2013-07-18,36.00398635864258
2013-07-19,35.91969680786133
2013-07-22,36.356449127197266
2013-07-23,35.70515441894531
2013-07-24,35.21479034423828
2013-07-25,35.6285400390625
2013-07-26,35.65919876098633
2013-07-29,35.45231246948242
2013-07-30,35.16115951538086
2013-07-31,34.869998931884766
2013-08-01,36.065284729003906
2013-08-02,37.03071594238281
2013-08-05,37.2145881652832
2013-08-06,36.823829650878906
2013-08-07,36.754859924316406
2013-08-08,37.2375602722168
2013-08-09,36.800838470458984
2013-08-12,36.58629608154297
2013-08-13,37.0077018737793
2013-08-14,36.823829650878906
2013-08-15,36.042301177978516
2013-08-16,36.08826446533203
2013-08-19,35.490623474121094
2013-08-20,35.95034408569336
2013-08-21,35.79710388183594
2013-08-22,36.1265869140625
2013-08-23,36.310447692871094
2013-08-26,36.2874755859375
2013-08-27,35.36803436279297
2013-08-28,35.55958557128906
2013-08-29,35.689823150634766
2013-08-30,35.59789276123047
2013-09-03,36.52500915527344
2013-09-04,37.00004196166992
2013-09-05,37.291202545166016
2013-09-06,36.91575622558594
2013-09-09,37.68961715698242
2013-09-10,37.9429931640625
2013-09-11,38.19635772705078
2013-09-12,37.83551025390625
2013-09-13,38.15797424316406
2013-09-16,38.15028762817383
