Date,BRO
2010-11-03,9.63359546661377
2010-11-04,9.856636047363281
2010-11-05,9.878082275390625
2010-11-08,9.878082275390625
2010-11-09,9.732248306274414
2010-11-10,9.822320938110352
2010-11-11,9.766563415527344
2010-11-12,9.676490783691406
2010-11-15,9.805166244506836
2010-11-16,9.603574752807617
2010-11-17,9.625019073486328
2010-11-18,9.783719062805176
2010-11-19,9.663622856140137
2010-11-22,9.667913436889648
2010-11-23,9.69793701171875
2010-11-24,9.89095401763916
2010-11-26,9.745118141174316
2010-11-29,9.830899238586426
2010-11-30,9.809454917907715
2010-12-01,10.071098327636719
2010-12-02,10.208352088928223
2010-12-03,10.053945541381836
2010-12-06,9.925264358520508
2010-12-07,9.908109664916992
2010-12-08,10.062521934509277
2010-12-09,10.07967472076416
2010-12-10,10.178328514099121
2010-12-13,10.229798316955566
2010-12-14,10.319872856140137
2010-12-15,10.234090805053711
2010-12-16,10.251242637634277
2010-12-17,10.272690773010254
2010-12-20,10.264113426208496
2010-12-21,10.337029457092285
2010-12-22,10.379921913146973
2010-12-23,10.324161529541016
2010-12-27,10.362763404846191
2010-12-28,10.349897384643555
2010-12-29,10.375632286071777
2010-12-30,10.34560489654541
2010-12-31,10.268401145935059
2011-01-03,10.53433609008789
2011-01-04,10.238377571105957
2011-01-05,10.349897384643555
2011-01-06,10.414237976074219
2011-01-07,10.35418701171875
2011-01-10,10.457127571105957
2011-01-11,10.525754928588867
2011-01-12,10.50430965423584
2011-01-13,10.448552131652832
2011-01-14,10.572937965393066
2011-01-18,10.645855903625488
2011-01-19,10.555781364440918
2011-01-20,10.508598327636719
2011-01-21,10.448552131652832
2011-01-24,10.482864379882812
2011-01-25,10.71448040008545
2011-01-26,10.718770980834961
2011-01-27,10.680168151855469
2011-01-28,10.594380378723145
2011-01-31,10.654630661010742
2011-02-01,10.650321960449219
2011-02-02,10.52553653717041
2011-02-03,10.508317947387695
2011-02-04,10.61159610748291
2011-02-07,10.61589527130127
2011-02-08,10.732086181640625
2011-02-09,10.856876373291016
2011-02-10,10.800935745239258
2011-02-11,10.861175537109375
2011-02-14,10.895604133605957
2011-02-15,11.145188331604004
2011-02-16,11.269981384277344
2011-02-17,11.37325668334961
2011-02-18,11.407679557800293
2011-02-22,11.282890319824219
2011-02-23,11.102155685424805
2011-02-24,11.08064079284668
2011-02-25,11.282890319824219
2011-02-28,11.248466491699219
2011-03-01,11.072033882141113
2011-03-02,10.899907112121582
2011-03-03,11.153799057006836
2011-03-04,10.904211044311523
2011-03-07,10.869784355163574
2011-03-08,11.06342601776123
2011-03-09,10.899907112121582
2011-03-10,10.723477363586426
2011-03-11,10.938636779785156
2011-03-14,10.899907112121582
2011-03-15,10.788025856018066
2011-03-16,10.740689277648926
2011-03-17,10.70626449584961
2011-03-18,10.70626449584961
2011-03-21,10.775117874145508
2011-03-22,10.70626449584961
2011-03-23,10.719175338745117
2011-03-24,10.689053535461426
2011-03-25,10.79663372039795
2011-03-28,10.779420852661133
2011-03-29,10.856876373291016
2011-03-30,11.033306121826172
2011-03-31,11.102155685424805
2011-04-01,11.317317008972168
2011-04-04,11.467923164367676
2011-04-05,11.523866653442383
2011-04-06,11.515259742736816
2011-04-07,11.579813003540039
2011-04-08,11.416285514831543
2011-04-11,11.394773483276367
2011-04-12,11.248466491699219
2011-04-13,11.347434997558594
2011-04-14,11.252766609191895
2011-04-15,11.248466491699219
2011-04-18,11.171004295349121
2011-04-19,10.813846588134766
2011-04-20,10.886995315551758
2011-04-21,10.822452545166016
2011-04-25,10.766510009765625
2011-04-26,10.809544563293457
2011-04-27,10.839662551879883
2011-04-28,11.067728996276855
2011-04-29,11.12367057800293
2011-05-02,10.998493194580078
2011-05-03,10.963961601257324
2011-05-04,10.946698188781738
2011-05-05,10.894895553588867
2011-05-06,10.963961601257324
2011-05-09,10.951013565063477
2011-05-10,11.05029296875
2011-05-11,10.955327987670898
2011-05-12,11.102089881896973
2011-05-13,11.054610252380371
2011-05-16,11.227269172668457
2011-05-17,11.097771644592285
2011-05-18,11.330864906311035
2011-05-19,11.27043342590332
2011-05-20,11.184103012084961
2011-05-23,11.054610252380371
2011-05-24,11.076192855834961
2011-05-25,11.110725402832031
2011-05-26,11.222951889038086
2011-05-27,11.257486343383789
2011-05-31,11.391295433044434
2011-06-01,11.153884887695312
2011-06-02,11.2359037399292
2011-06-03,11.205681800842285
2011-06-06,11.158203125
2011-06-07,11.132306098937988
2011-06-08,10.994176864624023
2011-06-09,10.989856719970703
2011-06-10,10.830146789550781
2011-06-13,10.851726531982422
2011-06-14,10.95964527130127
2011-06-15,10.795618057250977
2011-06-16,10.83877944946289
2011-06-17,10.799934387207031
2011-06-20,10.830146789550781
2011-06-21,11.132306098937988
2011-06-22,11.067557334899902
2011-06-23,11.063240051269531
2011-06-24,10.868998527526855
2011-06-27,10.843099594116211
2011-06-28,10.860365867614746
2011-06-29,11.01576042175293
2011-06-30,11.076192855834961
2011-07-01,11.171154022216797
2011-07-05,11.058923721313477
2011-07-06,11.1279878616333
2011-07-07,11.248852729797363
2011-07-08,11.171154022216797
2011-07-11,10.912161827087402
2011-07-12,10.916479110717773
2011-07-13,10.864679336547852
2011-07-14,10.709288597106934
2011-07-15,10.54094123840332
2011-07-18,10.290584564208984
2011-07-19,9.496344566345215
2011-07-20,9.353898048400879
2011-07-21,9.504977226257324
2011-07-22,9.410017013549805
2011-07-25,9.42728042602539
2011-07-26,9.522245407104492
2011-07-27,9.556774139404297
2011-07-28,9.453178405761719
2011-07-29,9.414331436157227
2011-08-01,9.36684799194336
2011-08-02,9.172605514526367
2011-08-03,9.263250350952148
2011-08-04,9.012894630432129
2011-08-05,8.71505355834961
2011-08-08,7.965319633483887
2011-08-09,8.346692085266113
2011-08-10,8.03466510772705
2011-08-11,8.507040023803711
2011-08-12,8.429032325744629
2011-08-15,8.650044441223145
2011-08-16,8.585043907165527
2011-08-17,8.697720527648926
2011-08-18,8.303351402282715
2011-08-19,8.303351402282715
2011-08-22,8.368359565734863
2011-08-23,8.641378402709961
2011-08-24,8.723724365234375
2011-08-25,8.645711898803711
2011-08-26,8.853732109069824
2011-08-29,9.105084419250488
2011-08-30,9.087749481201172
2011-08-31,9.105084419250488
2011-09-01,8.962075233459473
2011-09-02,8.654380798339844
2011-09-06,8.541705131530762
2011-09-07,8.784394264221191
2011-09-08,8.637048721313477
2011-09-09,8.489704132080078
2011-09-12,8.39002799987793
2011-09-13,8.303351402282715
2011-09-14,8.229677200317383
2011-09-15,8.247013092041016
2011-09-16,8.238348960876465
2011-09-19,8.069331169128418
2011-09-20,8.0649995803833
2011-09-21,7.822312355041504
2011-09-22,7.54062032699585
2011-09-23,7.605626106262207
2011-09-26,7.869982719421387
2011-09-27,8.008666038513184
2011-09-28,7.7573089599609375
2011-09-29,7.8873162269592285
2011-09-30,7.713973522186279
2011-10-03,7.367276191711426
2011-10-04,7.679301738739014
2011-10-05,7.7659783363342285
2011-10-06,7.869982719421387
2011-10-07,7.648964881896973
2011-10-10,7.921989440917969
2011-10-11,7.869982719421387
2011-10-12,7.8873162269592285
2011-10-13,8.004324913024902
2011-10-14,7.991328239440918
2011-10-17,7.770309925079346
2011-10-18,8.524372100830078
2011-10-19,8.667384147644043
2011-10-20,8.931737899780273
2011-10-21,9.317434310913086
2011-10-24,9.633795738220215
2011-10-25,9.447450637817383
2011-10-26,9.659798622131348
2011-10-27,9.889483451843262
2011-10-28,9.811477661132812
2011-10-31,9.604853630065918
2011-11-01,9.343849182128906
2011-11-02,9.557005882263184
2011-11-03,9.644001007080078
2011-11-04,9.530902862548828
2011-11-07,9.469999313354492
2011-11-08,9.648354530334473
2011-11-09,9.396051406860352
2011-11-10,9.448250770568848
2011-11-11,9.644001007080078
2011-11-14,9.448250770568848
2011-11-15,9.404752731323242
2011-11-16,9.217702865600586
2011-11-17,9.135050773620605
2011-11-18,9.16550064086914
2011-11-21,8.900146484375
2011-11-22,8.782693862915039
2011-11-23,8.573894500732422
2011-11-25,8.59129810333252
2011-11-28,8.756593704223633
2011-11-29,8.700045585632324
2011-11-30,9.074150085449219
2011-12-01,9.139396667480469
2011-12-02,9.230746269226074
2011-12-05,9.335151672363281
2011-12-06,9.335151672363281
2011-12-07,9.335151672363281
2011-12-08,9.25250244140625
2011-12-09,9.478703498840332
2011-12-12,9.509151458740234
2011-12-13,9.483053207397461
2011-12-14,9.452600479125977
2011-12-15,9.46565055847168
2011-12-16,9.513504028320312
2011-12-19,9.39169979095459
2011-12-20,9.665754318237305
2011-12-21,9.678799629211426
2011-12-22,9.7353515625
2011-12-23,9.791902542114258
2011-12-27,9.739702224731445
2011-12-28,9.644001007080078
2011-12-29,9.844103813171387
2011-12-30,9.844103813171387
2012-01-03,9.887606620788574
2012-01-04,9.696202278137207
2012-01-05,9.730999946594238
2012-01-06,9.744049072265625
2012-01-09,9.82235050201416
2012-01-10,9.965906143188477
2012-01-11,10.044205665588379
2012-01-12,9.974601745605469
2012-01-13,9.91805362701416
2012-01-17,9.831055641174316
2012-01-18,9.961554527282715
2012-01-19,9.891951560974121
2012-01-20,10.06595230102539
2012-01-23,10.06595230102539
2012-01-24,10.052905082702637
2012-01-25,10.10510540008545
2012-01-26,10.087703704833984
2012-01-27,10.06595230102539
2012-01-30,9.9677152633667
2012-01-31,9.945891380310059
2012-02-01,10.181655883789062
2012-02-02,10.282074928283691
2012-02-03,10.194753646850586
2012-02-06,10.701215744018555
2012-02-07,10.714319229125977
2012-02-08,10.753607749938965
2012-02-09,10.858396530151367
2012-02-10,10.810368537902832
2012-02-13,10.840929985046387
2012-02-14,10.644458770751953
2012-02-15,10.504744529724121
2012-02-16,10.587701797485352
2012-02-17,10.592063903808594
2012-02-21,10.496007919311523
2012-02-22,10.461081504821777
2012-02-23,10.469816207885742
2012-02-24,10.4741792678833
2012-02-27,10.378128051757812
2012-02-28,10.343195915222168
2012-02-29,10.317009925842285
2012-03-01,10.482914924621582
2012-03-02,10.421792030334473
2012-03-05,10.44798755645752
2012-03-06,10.330101013183594
2012-03-07,10.286439895629883
2012-03-08,10.356295585632324
2012-03-09,10.417421340942383
2012-03-12,10.426156997680664
2012-03-13,10.548405647277832
2012-03-14,10.509105682373047
2012-03-15,10.626995086669922
2012-03-16,10.596431732177734
2012-03-19,10.482914924621582
2012-03-20,10.452350616455078
2012-03-21,10.413055419921875
2012-03-22,10.26461124420166
2012-03-23,10.308269500732422
2012-03-26,10.430521011352539
2012-03-27,10.334465980529785
2012-03-28,10.421792030334473
2012-03-29,10.404325485229492
2012-03-30,10.382492065429688
2012-04-02,10.430521011352539
2012-04-03,10.596431732177734
2012-04-04,10.845294952392578
2012-04-05,10.70995044708252
2012-04-09,10.496007919311523
2012-04-10,10.251510620117188
2012-04-11,10.356295585632324
2012-04-12,10.443620681762695
2012-04-13,10.255878448486328
2012-04-16,10.496007919311523
2012-04-17,11.107263565063477
2012-04-18,11.067964553833008
2012-04-19,11.303730964660645
2012-04-20,11.377954483032227
2012-04-23,11.373592376708984
2012-04-24,11.57442855834961
2012-04-25,11.687947273254395
2012-04-26,11.810196876525879
2012-04-27,11.884418487548828
2012-04-30,11.7752685546875
2012-05-01,11.862588882446289
2012-05-02,11.79908275604248
2012-05-03,11.764045715332031
2012-05-04,11.619510650634766
2012-05-07,11.566954612731934
2012-05-08,11.518777847290039
2012-05-09,11.79908275604248
2012-05-10,11.698345184326172
2012-05-11,11.597610473632812
2012-05-14,11.496881484985352
2012-05-15,11.457462310791016
2012-05-16,11.264750480651855
2012-05-17,11.063281059265137
2012-05-18,11.050143241882324
2012-05-21,11.076420783996582
2012-05-22,11.098321914672852
2012-05-23,11.185914039611816
2012-05-24,11.326070785522461
2012-05-25,11.251612663269043
2012-05-29,11.37424373626709
2012-05-30,11.21219253540039
2012-05-31,11.21219253540039
2012-06-01,11.111461639404297
2012-06-04,10.993204116821289
2012-06-05,11.102699279785156
2012-06-06,11.343587875366211
2012-06-07,11.286648750305176
2012-06-08,11.378625869750977
2012-06-11,11.159638404846191
2012-06-12,11.37424373626709
2012-06-13,11.47935962677002
2012-06-14,11.663309097290039
2012-06-15,11.58447551727295
2012-06-18,11.549436569213867
2012-06-19,11.650174140930176
2012-06-20,11.645791053771973
2012-06-21,11.536293983459473
2012-06-22,11.68958854675293
2012-06-25,11.37424373626709
2012-06-26,11.575714111328125
2012-06-27,11.685209274291992
2012-06-28,11.794706344604492
2012-06-29,11.943612098693848
2012-07-02,12.009313583374023
2012-07-03,12.092523574829102
2012-07-05,12.105667114257812
2012-07-06,11.947997093200684
2012-07-09,11.904192924499512
2012-07-10,11.891059875488281
2012-07-11,11.908576011657715
2012-07-12,11.886679649353027
2012-07-13,11.952375411987305
2012-07-16,11.693968772888184
2012-07-17,11.720250129699707
2012-07-18,11.68958854675293
2012-07-19,11.47935962677002
2012-07-20,11.330453872680664
2012-07-23,11.234094619750977
2012-07-24,11.037005424499512
2012-07-25,11.072042465209961
2012-07-26,11.102699279785156
2012-07-27,11.304166793823242
2012-07-30,11.255992889404297
2012-07-31,11.054520606994629
2012-08-01,11.032624244689941
2012-08-02,11.085179328918457
2012-08-03,11.177156448364258
2012-08-06,11.183746337890625
2012-08-07,11.109040260314941
2012-08-08,10.994786262512207
2012-08-09,11.003576278686523
2012-08-10,10.999184608459473
2012-08-13,10.915691375732422
2012-08-14,11.082676887512207
2012-08-15,11.271634101867676
2012-08-16,11.271634101867676
2012-08-17,11.276030540466309
2012-08-20,11.205718040466309
2012-08-21,11.205718040466309
2012-08-22,11.346341133117676
2012-08-23,11.284821510314941
2012-08-24,11.346341133117676
2012-08-27,11.38589096069336
2012-08-28,11.40786075592041
2012-08-29,11.350735664367676
2012-08-30,11.478172302246094
2012-08-31,11.530903816223145
2012-09-04,11.54848575592041
2012-09-05,11.508933067321777
2012-09-06,11.640765190124512
2012-09-07,11.539693832397461
2012-09-10,11.298001289367676
2012-09-11,11.552879333496094
2012-09-12,11.631976127624512
2012-09-13,11.719861030578613
2012-09-14,11.719861030578613
2012-09-17,11.653951644897461
2012-09-18,11.486959457397461
2012-09-19,11.658343315124512
2012-09-20,11.596822738647461
2012-09-21,11.592429161071777
2012-09-24,11.504539489746094
2012-09-25,11.473775863647461
2012-09-26,11.41225814819336
2012-09-27,11.482566833496094
2012-09-28,11.456201553344727
2012-10-01,11.460596084594727
2012-10-02,11.526511192321777
2012-10-03,11.715468406677246
2012-10-04,11.847304344177246
2012-10-05,11.851696014404297
2012-10-08,11.869272232055664
2012-10-09,11.715468406677246
2012-10-10,11.759415626525879
2012-10-11,11.719861030578613
2012-10-12,11.535300254821777
2012-10-15,11.557268142700195
2012-10-16,11.284821510314941
2012-10-17,11.201325416564941
2012-10-18,11.188139915466309
2012-10-19,11.091463088989258
2012-10-22,11.13541030883789
2012-10-23,11.08707046508789
2012-10-24,11.051915168762207
2012-10-25,11.12222671508789
2012-10-26,11.11783218383789
2012-10-31,11.227694511413574
2012-11-01,11.298001289367676
2012-11-02,11.271634101867676
2012-11-05,11.417160034179688
2012-11-06,11.602375030517578
2012-11-07,11.492127418518066
2012-11-08,11.527409553527832
2012-11-09,11.500950813293457
2012-11-12,11.425979614257812
2012-11-13,11.408343315124512
2012-11-14,11.320140838623047
2012-11-15,11.487719535827637
2012-11-16,11.430389404296875
2012-11-19,11.531817436218262
2012-11-20,11.664115905761719
2012-11-21,11.708213806152344
2012-11-23,11.871379852294922
2012-11-26,11.747902870178223
2012-11-27,11.589147567749023
2012-11-28,11.531817436218262
2012-11-29,11.642066955566406
2012-11-30,11.83609676361084
2012-12-03,11.796411514282227
2012-12-04,11.677342414855957
2012-12-05,11.646477699279785
2012-12-06,11.633244514465332
2012-12-07,11.593558311462402
2012-12-10,11.536231994628906
2012-12-11,11.527409553527832
2012-12-12,11.408343315124512
2012-12-13,11.540637969970703
2012-12-14,11.364239692687988
2012-12-17,11.518584251403809
2012-12-18,11.580327033996582
2012-12-19,11.452439308166504
2012-12-20,11.42156982421875
2012-12-21,11.306913375854492
2012-12-24,11.35542106628418
2012-12-26,11.249584197998047
2012-12-27,11.187849044799805
2012-12-28,11.165796279907227
2012-12-31,11.22753620147705
2013-01-02,11.540637969970703
2013-01-03,11.602375030517578
2013-01-04,11.774360656738281
2013-01-07,11.739080429077148
2013-01-08,11.712621688842773
2013-01-09,11.620020866394043
2013-01-10,11.73026180267334
2013-01-11,11.589147567749023
2013-01-14,11.637656211853027
2013-01-15,11.721440315246582
2013-01-16,11.721440315246582
2013-01-17,11.871379852294922
2013-01-18,11.809638023376465
2013-01-22,12.05659294128418
2013-01-23,12.127148628234863
2013-01-24,12.069819450378418
2013-01-25,11.963983535766602
2013-01-28,12.003806114196777
2013-01-29,12.074600219726562
2013-01-30,12.101147651672363
2013-01-31,12.096720695495605
2013-02-01,12.163090705871582
2013-02-04,12.817924499511719
2013-02-05,12.999327659606934
2013-02-06,13.021451950073242
2013-02-07,12.95950984954834
2013-02-08,12.862166404724121
2013-02-11,12.888715744018555
2013-02-12,12.924111366271973
2013-02-13,13.03915023803711
2013-02-14,12.928536415100098
2013-02-15,12.994904518127441
2013-02-19,13.136490821838379
2013-02-20,12.999327659606934
2013-02-21,12.968358993530273
2013-02-22,13.127644538879395
2013-02-25,12.901989936828613
2013-02-26,13.078972816467285
2013-02-27,13.127644538879395
2013-02-28,13.273652076721191
2013-03-01,13.189587593078613
2013-03-04,13.269224166870117
2013-03-05,13.477181434631348
2013-03-06,13.362142562866211
2013-03-07,13.348869323730469
2013-03-08,13.574525833129883
2013-03-11,13.58337116241455
2013-03-12,13.525854110717773
2013-03-13,13.5479736328125
2013-03-14,13.574525833129883
2013-03-15,13.534699440002441
2013-03-18,13.755928039550781
2013-03-19,13.618766784667969
2013-03-20,13.663010597229004
2013-03-21,13.751503944396973
2013-03-22,13.96388053894043
2013-03-25,13.977155685424805
2013-03-26,14.12316608428955
2013-03-27,14.118742942810059
2013-03-28,14.176259994506836
2013-04-01,14.070067405700684
2013-04-02,13.932910919189453
2013-04-03,13.645318031311035
2013-04-04,13.65416431427002
2013-04-05,13.570094108581543
2013-04-08,13.561248779296875
2013-04-09,13.592219352722168
2013-04-10,13.937337875366211
2013-04-11,14.083344459533691
2013-04-12,13.857690811157227
2013-04-15,13.570094108581543
2013-04-16,13.689557075500488
2013-04-17,13.481607437133789
2013-04-18,13.415238380432129
2013-04-19,13.494882583618164
2013-04-22,13.486029624938965
2013-04-23,13.397540092468262
2013-04-24,13.419662475585938
2013-04-25,13.565671920776367
2013-04-26,13.472760200500488
2013-04-29,13.623637199401855
2013-04-30,13.75232982635498
2013-05-01,13.67245101928711
2013-05-02,13.845521926879883
2013-05-03,13.956461906433105
2013-05-06,14.027467727661133
2013-05-07,14.005276679992676
2013-05-08,14.129532814025879
2013-05-09,14.138404846191406
2013-05-10,14.138404846191406
2013-05-13,14.271537780761719
2013-05-14,14.41798210144043
2013-05-15,14.555546760559082
2013-05-16,14.386913299560547
2013-05-17,14.342540740966797
2013-05-20,14.222722053527832
2013-05-21,14.360288619995117
2013-05-22,14.506731033325195
2013-05-23,14.595487594604492
2013-05-24,14.440168380737305
2013-05-28,14.471232414245605
2013-05-29,14.32034969329834
2013-05-30,14.480107307434082
2013-05-31,14.32034969329834
2013-06-03,14.16947078704834
2013-06-04,14.076278686523438
2013-06-05,13.938714027404785
2013-06-06,14.09402847290039
2013-06-07,14.324790000915527
2013-06-10,14.253788948059082
2013-06-11,14.267099380493164
2013-06-12,14.275976181030273
2013-06-13,14.462355613708496
2013-06-14,14.373605728149414
2013-06-17,14.542231559753418
2013-06-18,14.706425666809082
2013-06-19,14.333664894104004
2013-06-20,14.036340713500977
2013-06-21,13.987526893615723
2013-06-24,13.716827392578125
2013-06-25,13.832206726074219
2013-06-26,13.903212547302246
2013-06-27,14.293725967407227
2013-06-28,14.307035446166992
2013-07-01,14.484541893005371
2013-07-02,14.39135456085205
2013-07-03,14.267099380493164
2013-07-05,14.551111221313477
2013-07-08,14.431293487548828
2013-07-09,14.555546760559082
2013-07-10,14.577733039855957
2013-07-11,14.883940696716309
2013-07-12,14.981566429138184
2013-07-15,14.994876861572266
2013-07-16,14.901690483093262
2013-07-17,14.932745933532715
2013-07-18,14.928314208984375
2013-07-19,15.141318321228027
2013-07-22,15.105814933776855
2013-07-23,14.906126022338867
2013-07-24,14.77743148803711
2013-07-25,14.77743148803711
2013-07-26,14.644306182861328
2013-07-29,14.537799835205078
2013-07-30,14.644306182861328
2013-07-31,14.639862060546875
2013-08-01,14.959375381469727
2013-08-02,14.963818550109863
2013-08-05,14.910416603088379
2013-08-06,14.803629875183105
2013-08-07,14.812527656555176
2013-08-08,14.834775924682617
2013-08-09,14.812527656555176
2013-08-12,14.621196746826172
2013-08-13,14.701292037963867
2013-08-14,14.719084739685059
2013-08-15,14.403170585632324
2013-08-16,14.385371208190918
2013-08-19,14.376472473144531
2013-08-20,14.407622337341309
2013-08-21,14.327529907226562
2013-08-22,14.438769340515137
2013-08-23,14.407622337341309
2013-08-26,14.363125801086426
2013-08-27,14.007161140441895
2013-08-28,14.109500885009766
2013-08-29,14.016060829162598
2013-08-30,13.855876922607422
2013-09-03,13.717939376831055
2013-09-04,13.722391128540039
2013-09-05,13.851426124572754
2013-09-06,13.99826431274414
2013-09-09,14.247435569763184
2013-09-10,14.474360466003418
2013-09-11,14.305281639099121
2013-09-12,14.44766616821289
