Date,IEX
2010-09-29,28.5828857421875
2010-09-30,28.736644744873047
2010-10-01,29.04414939880371
2010-10-04,28.46149253845215
2010-10-05,29.47307014465332
2010-10-06,29.295028686523438
2010-10-07,29.18983268737793
2010-10-08,29.47307014465332
2010-10-11,29.52971076965332
2010-10-12,29.34358024597168
2010-10-13,29.823034286499023
2010-10-14,29.928680419921875
2010-10-15,29.70114517211914
2010-10-18,30.131826400756836
2010-10-19,28.872270584106445
2010-10-20,29.457351684570312
2010-10-21,29.636137008666992
2010-10-22,29.60362434387207
2010-10-25,29.831161499023438
2010-10-26,29.457351684570312
2010-10-27,29.359830856323242
2010-10-28,29.327335357666016
2010-10-29,29.319215774536133
2010-11-01,29.335460662841797
2010-11-02,29.961166381835938
2010-11-03,30.09932518005371
2010-11-04,30.68440055847168
2010-11-05,30.781919479370117
2010-11-08,30.627517700195312
2010-11-09,30.505640029907227
2010-11-10,30.765666961669922
2010-11-11,30.538143157958984
2010-11-12,30.19684410095215
2010-11-15,30.465007781982422
2010-11-16,29.953044891357422
2010-11-17,29.888032913208008
2010-11-18,30.32685661315918
2010-11-19,30.432497024536133
2010-11-22,30.513750076293945
2010-11-23,30.001815795898438
2010-11-24,30.830663681030273
2010-11-26,30.619400024414062
2010-11-29,30.172456741333008
2010-11-30,30.448745727539062
2010-12-01,31.25322914123535
2010-12-02,31.83831214904785
2010-12-03,31.919586181640625
2010-12-06,31.58640480041504
2010-12-07,31.68391227722168
2010-12-08,31.58640480041504
2010-12-09,31.464506149291992
2010-12-10,32.11461639404297
2010-12-13,32.260887145996094
2010-12-14,32.30964279174805
2010-12-15,32.04147720336914
2010-12-16,32.20399475097656
2010-12-17,32.47215270996094
2010-12-20,32.45590591430664
2010-12-21,32.53716278076172
2010-12-22,32.49652862548828
2010-12-23,32.19587326049805
2010-12-27,32.090240478515625
2010-12-28,31.96833610534668
2010-12-29,31.83831214904785
2010-12-30,32.0171012878418
2010-12-31,31.789554595947266
2011-01-03,32.28525161743164
2011-01-04,31.4157657623291
2011-01-05,31.34261131286621
2011-01-06,31.358877182006836
2011-01-07,31.245119094848633
2011-01-10,31.448272705078125
2011-01-11,31.610790252685547
2011-01-12,32.03497314453125
2011-01-13,31.831037521362305
2011-01-14,32.206302642822266
2011-01-18,32.54890441894531
2011-01-19,32.09209060668945
2011-01-20,31.382381439208984
2011-01-21,31.227388381958008
2011-01-24,31.855510711669922
2011-01-25,31.96971893310547
2011-01-26,32.36128234863281
2011-01-27,32.47549819946289
2011-01-28,31.773956298828125
2011-01-31,32.35314178466797
2011-02-01,32.9649543762207
2011-02-02,32.907859802246094
2011-02-03,32.785491943359375
2011-02-04,33.217830657958984
2011-02-07,33.65019607543945
2011-02-08,33.59309387207031
2011-02-09,33.60940170288086
2011-02-10,34.24570083618164
2011-02-11,34.40885543823242
2011-02-14,34.30280685424805
2011-02-15,34.09070587158203
2011-02-16,34.17228317260742
2011-02-17,34.21306228637695
2011-02-18,34.35990905761719
2011-02-22,33.35651397705078
2011-02-23,32.483642578125
2011-02-24,32.44287109375
2011-02-25,33.50335693359375
2011-02-28,33.64204406738281
2011-03-01,33.14441680908203
2011-03-02,33.31572723388672
2011-03-03,34.31096649169922
2011-03-04,33.84598922729492
2011-03-07,33.2015266418457
2011-03-08,33.82151794433594
2011-03-09,33.9112434387207
2011-03-10,33.53600311279297
2011-03-11,34.05807876586914
2011-03-14,33.9112434387207
2011-03-15,33.56861877441406
2011-03-16,33.23414611816406
2011-03-17,33.625728607177734
2011-03-18,33.984657287597656
2011-03-21,34.73515701293945
2011-03-22,34.3272590637207
2011-03-23,34.18044662475586
2011-03-24,34.56385040283203
2011-03-25,35.08592987060547
2011-03-28,34.7514762878418
2011-03-29,34.8983039855957
2011-03-30,35.00436019897461
2011-03-31,35.608028411865234
2011-04-01,36.26062774658203
2011-04-04,36.415626525878906
2011-04-05,36.839813232421875
2011-04-06,36.945865631103516
2011-04-07,36.440093994140625
2011-04-08,36.16273498535156
2011-04-11,35.71406936645508
2011-04-12,35.35512924194336
2011-04-13,35.41245651245117
2011-04-14,35.74006271362305
2011-04-15,35.93659210205078
2011-04-18,35.38788604736328
2011-04-19,35.74824523925781
2011-04-20,36.47711944580078
2011-04-21,38.27067947387695
2011-04-25,38.26250457763672
2011-04-26,38.55732345581055
2011-04-27,38.25431442260742
2011-04-28,38.1396369934082
2011-04-29,38.42627716064453
2011-05-02,38.1396369934082
2011-05-03,37.64826583862305
2011-05-04,36.97670364379883
2011-05-05,36.71463394165039
2011-05-06,36.960330963134766
2011-05-09,37.55818176269531
2011-05-10,37.73016357421875
2011-05-11,37.31247329711914
2011-05-12,37.45991897583008
2011-05-13,36.567237854003906
2011-05-16,36.387046813964844
2011-05-17,35.73186492919922
2011-05-18,36.649112701416016
2011-05-19,36.68186569213867
2011-05-20,36.5098876953125
2011-05-23,35.8874626159668
2011-05-24,35.75644302368164
2011-05-25,36.0594596862793
2011-05-26,36.14136505126953
2011-05-27,36.5999755859375
2011-05-31,37.13231658935547
2011-06-01,35.72368621826172
2011-06-02,35.72368621826172
2011-06-03,35.13401794433594
2011-06-06,34.888328552246094
2011-06-07,35.07667541503906
2011-06-08,35.035736083984375
2011-06-09,35.13401794433594
2011-06-10,34.683570861816406
2011-06-13,34.74909591674805
2011-06-14,35.494354248046875
2011-06-15,34.986602783203125
2011-06-16,34.74092102050781
2011-06-17,35.20771789550781
2011-06-20,35.41245651245117
2011-06-21,36.116783142089844
2011-06-22,36.370662689208984
2011-06-23,36.1249885559082
2011-06-24,35.61721420288086
2011-06-27,35.535308837890625
2011-06-28,36.26421356201172
2011-06-29,36.86204528808594
2011-06-30,37.54998779296875
2011-07-01,37.861202239990234
2011-07-05,37.81205368041992
2011-07-06,38.26250457763672
2011-07-07,38.44267272949219
2011-07-08,38.4099006652832
2011-07-11,37.16506576538086
2011-07-12,36.82109832763672
2011-07-13,36.82109832763672
2011-07-14,36.13877487182617
2011-07-15,36.352516174316406
2011-07-18,36.179874420166016
2011-07-19,38.078887939453125
2011-07-20,38.185760498046875
2011-07-21,36.79643630981445
2011-07-22,36.747108459472656
2011-07-25,36.66490936279297
2011-07-26,35.63728713989258
2011-07-27,34.30552673339844
2011-07-28,34.17399215698242
2011-07-29,34.100006103515625
2011-08-01,34.22331237792969
2011-08-02,33.08885192871094
2011-08-03,33.19570541381836
2011-08-04,31.124059677124023
2011-08-05,31.025409698486328
2011-08-08,28.26321792602539
2011-08-09,29.800508499145508
2011-08-10,28.38652801513672
2011-08-11,30.10468101501465
2011-08-12,30.006032943725586
2011-08-15,30.663692474365234
2011-08-16,30.088237762451172
2011-08-17,29.710081100463867
2011-08-18,27.80284881591797
2011-08-19,26.939659118652344
2011-08-22,27.112300872802734
2011-08-23,28.197463989257812
2011-08-24,28.9702091217041
2011-08-25,28.189228057861328
2011-08-26,29.20039939880371
2011-08-29,30.006032943725586
2011-08-30,30.36774253845215
2011-08-31,30.565048217773438
2011-09-01,29.74297332763672
2011-09-02,28.509845733642578
2011-09-06,28.024818420410156
2011-09-07,28.740020751953125
2011-09-08,28.345428466796875
2011-09-09,27.27672004699707
2011-09-12,26.80813217163086
2011-09-13,27.62199592590332
2011-09-14,28.213890075683594
2011-09-15,28.764677047729492
2011-09-16,28.41942024230957
2011-09-19,28.197463989257812
2011-09-20,27.950828552246094
2011-09-21,26.372421264648438
2011-09-22,24.991321563720703
2011-09-23,25.575008392333984
2011-09-26,26.150470733642578
2011-09-27,27.334264755249023
2011-09-28,26.42997169494629
2011-09-29,26.849231719970703
2011-09-30,25.616107940673828
2011-10-03,24.49807357788086
2011-10-04,26.027149200439453
2011-10-05,26.906774520874023
2011-10-06,27.498682022094727
2011-10-07,26.224449157714844
2011-10-10,26.841014862060547
2011-10-11,27.21095085144043
2011-10-12,28.359542846679688
2011-10-13,28.43390655517578
2011-10-14,28.822290420532227
2011-10-17,28.202550888061523
2011-10-18,29.4998779296875
2011-10-19,28.756183624267578
2011-10-20,28.078594207763672
2011-10-21,28.615713119506836
2011-10-24,29.590776443481445
2011-10-25,28.929718017578125
2011-10-26,29.425506591796875
2011-10-27,30.169198989868164
2011-10-28,29.896512985229492
2011-10-31,29.293296813964844
2011-11-01,28.46696662902832
2011-11-02,29.16108512878418
2011-11-03,30.227048873901367
2011-11-04,29.77256202697754
2011-11-07,29.607303619384766
2011-11-08,30.02046775817871
2011-11-09,28.747907638549805
2011-11-10,28.979299545288086
2011-11-11,29.607303619384766
2011-11-14,29.119768142700195
2011-11-15,29.334606170654297
2011-11-16,29.111501693725586
2011-11-17,28.16949462890625
2011-11-18,28.648759841918945
2011-11-21,28.05381202697754
2011-11-22,28.15296745300293
2011-11-23,27.392745971679688
2011-11-25,27.136581420898438
2011-11-28,28.3182315826416
2011-11-29,28.483491897583008
2011-11-30,30.127883911132812
2011-12-01,29.78908920288086
2011-12-02,30.144397735595703
2011-12-05,30.507993698120117
2011-12-06,30.516246795654297
2011-12-07,30.6815128326416
2011-12-08,29.830406188964844
2011-12-09,30.598899841308594
2011-12-12,30.227048873901367
2011-12-13,29.937835693359375
2011-12-14,29.293296813964844
2011-12-15,29.442031860351562
2011-12-16,29.5246639251709
2011-12-19,29.028858184814453
2011-12-20,29.987415313720703
2011-12-21,29.813880920410156
2011-12-22,29.92957878112793
2011-12-23,30.202253341674805
2011-12-27,29.946096420288086
2011-12-28,29.67340660095215
2011-12-29,30.549325942993164
2011-12-30,30.665002822875977
2012-01-03,30.821998596191406
2012-01-04,30.912904739379883
2012-01-05,31.474794387817383
2012-01-06,31.400426864624023
2012-01-09,31.474794387817383
2012-01-10,31.92100715637207
2012-01-11,32.05381393432617
2012-01-12,32.25299835205078
2012-01-13,32.26130676269531
2012-01-17,32.46050262451172
2012-01-18,32.867183685302734
2012-01-19,33.29048156738281
2012-01-20,33.033199310302734
2012-01-23,32.79249572753906
2012-01-24,32.759281158447266
2012-01-25,33.10788345336914
2012-01-26,33.17427444458008
2012-01-27,33.165985107421875
2012-01-30,33.215789794921875
2012-01-31,33.63077163696289
2012-02-01,34.51054763793945
2012-02-02,34.668251037597656
2012-02-03,35.39033508300781
2012-02-06,35.440128326416016
2012-02-07,34.90894317626953
2012-02-08,34.63503646850586
2012-02-09,35.31563949584961
2012-02-10,34.493961334228516
2012-02-13,35.25753402709961
2012-02-14,35.30732345581055
2012-02-15,35.282432556152344
2012-02-16,35.59782791137695
2012-02-17,35.46503448486328
2012-02-21,35.57292556762695
2012-02-22,35.36542892456055
2012-02-23,35.52312469482422
2012-02-24,35.27413558959961
2012-02-27,35.249237060546875
2012-02-28,35.14133834838867
2012-02-29,34.69314956665039
2012-03-01,34.59354782104492
2012-03-02,34.02085876464844
2012-03-05,33.8548698425293
2012-03-06,32.767601013183594
2012-03-07,33.265586853027344
2012-03-08,33.9295654296875
2012-03-09,34.518856048583984
2012-03-12,34.57695007324219
2012-03-13,35.53142547607422
2012-03-14,35.34051513671875
2012-03-15,35.54802322387695
2012-03-16,35.31563949584961
2012-03-19,35.29072570800781
2012-03-20,34.801048278808594
2012-03-21,34.52715301513672
2012-03-22,33.81336975097656
2012-03-23,34.153656005859375
2012-03-26,34.643348693847656
2012-03-27,34.834251403808594
2012-03-28,35.099830627441406
2012-03-29,34.967044830322266
2012-03-30,34.967044830322266
2012-04-02,35.207733154296875
2012-04-03,35.27413558959961
2012-04-04,35.207733154296875
2012-04-05,34.742942810058594
2012-04-09,34.02916717529297
2012-04-10,33.149375915527344
2012-04-11,33.48137664794922
2012-04-12,34.26154708862305
2012-04-13,33.805076599121094
2012-04-16,34.361148834228516
2012-04-17,35.10812759399414
2012-04-18,34.607791900634766
2012-04-19,34.02402877807617
2012-04-20,34.599449157714844
2012-04-23,34.11576461791992
2012-04-24,34.582759857177734
2012-04-25,35.475059509277344
2012-04-26,35.61683654785156
2012-04-27,36.617523193359375
2012-04-30,36.117191314697266
2012-05-01,36.13386154174805
2012-05-02,36.14219284057617
2012-05-03,35.9587287902832
2012-05-04,35.28325271606445
2012-05-07,35.416683197021484
2012-05-08,35.16651153564453
2012-05-09,34.70784378051758
2012-05-10,34.75789260864258
2012-05-11,35.0330696105957
2012-05-14,34.432655334472656
2012-05-15,33.94064712524414
2012-05-16,33.47364807128906
2012-05-17,32.43124008178711
2012-05-18,32.31450653076172
2012-05-21,32.89823913574219
2012-05-22,32.92325210571289
2012-05-23,33.68212890625
2012-05-24,33.72382736206055
2012-05-25,33.44028854370117
2012-05-29,34.02402877807617
2012-05-30,33.548702239990234
2012-05-31,33.131736755371094
2012-06-01,32.08100128173828
2012-06-04,31.588991165161133
2012-06-05,31.847488403320312
2012-06-06,32.53964614868164
2012-06-07,32.606353759765625
2012-06-08,32.69811248779297
2012-06-11,32.047637939453125
2012-06-12,32.53130340576172
2012-06-13,31.81415367126465
2012-06-14,31.81415367126465
2012-06-15,32.03095245361328
2012-06-18,32.43124008178711
2012-06-19,33.515342712402344
2012-06-20,33.073368072509766
2012-06-21,31.872514724731445
2012-06-22,32.131019592285156
2012-06-25,31.21372413635254
2012-06-26,31.338815689086914
2012-06-27,31.639026641845703
2012-06-28,31.422199249267578
2012-06-29,32.506290435791016
2012-07-02,32.331172943115234
2012-07-03,33.19845199584961
2012-07-05,33.16510009765625
2012-07-06,32.489627838134766
2012-07-09,31.739084243774414
2012-07-10,31.105314254760742
2012-07-11,30.438173294067383
2012-07-12,30.563945770263672
2012-07-13,31.226388931274414
2012-07-16,30.57231903076172
2012-07-17,30.186607360839844
2012-07-18,31.34377098083496
2012-07-19,31.57855796813965
2012-07-20,31.519859313964844
2012-07-23,30.849042892456055
2012-07-24,30.664567947387695
2012-07-25,30.27047348022461
2012-07-26,31.368932723999023
2012-07-27,32.60993194580078
2012-07-30,32.1152229309082
2012-07-31,31.989439010620117
2012-08-01,31.427627563476562
2012-08-02,31.360536575317383
2012-08-03,33.079490661621094
2012-08-06,33.04594802856445
2012-08-07,33.72516632080078
2012-08-08,33.372982025146484
2012-08-09,33.35620880126953
2012-08-10,33.45682907104492
2012-08-13,33.507144927978516
2012-08-14,33.62453079223633
2012-08-15,33.8760871887207
2012-08-16,34.06058883666992
2012-08-17,34.51336669921875
2012-08-20,34.446285247802734
2012-08-21,34.38758850097656
2012-08-22,33.99348449707031
2012-08-23,33.76708984375
2012-08-24,33.73355484008789
2012-08-27,33.64971160888672
2012-08-28,33.28073501586914
2012-08-29,33.24721145629883
2012-08-30,33.146583557128906
2012-08-31,33.42329025268555
2012-09-04,33.76708984375
2012-09-05,33.414894104003906
2012-09-06,34.47983169555664
2012-09-07,34.798465728759766
2012-09-10,34.64751434326172
2012-09-11,34.54690933227539
2012-09-12,34.580448150634766
2012-09-13,34.37081527709961
2012-09-14,34.806846618652344
2012-09-17,34.54690933227539
2012-09-18,34.83199691772461
2012-09-19,35.595062255859375
2012-09-20,35.4525032043457
2012-09-21,35.46927261352539
2012-09-24,34.96615982055664
2012-09-25,34.806846618652344
2012-09-26,34.588829040527344
2012-09-27,35.150630950927734
2012-09-28,35.02486801147461
2012-10-01,34.96615982055664
2012-10-02,34.67268371582031
2012-10-03,34.73976516723633
2012-10-04,34.89907455444336
2012-10-05,34.94099807739258
2012-10-08,34.790077209472656
2012-10-09,33.95993423461914
2012-10-10,33.859317779541016
2012-10-11,33.876182556152344
2012-10-12,33.66550827026367
2012-10-15,34.053131103515625
2012-10-16,34.55033874511719
2012-10-17,35.216041564941406
2012-10-18,34.90425491333008
2012-10-19,34.28910827636719
2012-10-22,34.053131103515625
2012-10-23,34.9716796875
2012-10-24,34.929542541503906
2012-10-25,35.54470443725586
2012-10-26,35.612125396728516
2012-10-31,35.83964157104492
2012-11-01,37.0194206237793
2012-11-02,36.29470443725586
2012-11-05,36.631771087646484
2012-11-06,36.89299774169922
2012-11-07,36.05031204223633
2012-11-08,35.56155776977539
2012-11-09,35.940773010253906
2012-11-12,35.814353942871094
2012-11-13,35.83120346069336
2012-11-14,35.12335968017578
2012-11-15,35.199188232421875
2012-11-16,35.401458740234375
2012-11-19,36.12615966796875
2012-11-20,36.370540618896484
2012-11-21,36.505367279052734
2012-11-23,37.19637680053711
2012-11-26,36.98571014404297
2012-11-27,37.10368728637695
2012-11-28,37.575584411621094
2012-11-29,37.92951965332031
2012-11-30,37.87895965576172
2012-12-03,37.66828155517578
2012-12-04,37.693572998046875
2012-12-05,37.794681549072266
2012-12-06,37.988502502441406
2012-12-07,38.216033935546875
2012-12-10,38.67953109741211
2012-12-11,38.74692916870117
2012-12-12,38.34242630004883
2012-12-13,37.988502502441406
2012-12-14,37.92109298706055
2012-12-17,38.22446823120117
2012-12-18,38.76377868652344
2012-12-19,38.7806396484375
2012-12-20,39.13455581665039
2012-12-21,38.98288345336914
2012-12-24,38.94073486328125
2012-12-26,38.898616790771484
2012-12-27,38.87332534790039
2012-12-28,38.69636154174805
2012-12-31,39.21041488647461
2013-01-02,40.39016342163086
2013-01-03,40.48286437988281
2013-01-04,40.525001525878906
2013-01-07,40.73567581176758
2013-01-08,40.51658248901367
2013-01-09,40.76198196411133
2013-01-10,40.237335205078125
2013-01-11,40.3134880065918
2013-01-14,40.601200103759766
2013-01-15,40.84660339355469
2013-01-16,41.04969787597656
2013-01-17,41.955142974853516
2013-01-18,42.048221588134766
2013-01-22,41.582794189453125
2013-01-23,41.616661071777344
2013-01-24,41.88743591308594
2013-01-25,42.073631286621094
2013-01-28,41.72666931152344
2013-01-29,42.149757385253906
2013-01-30,41.98052215576172
2013-01-31,42.21746063232422
2013-02-01,42.66596603393555
2013-02-04,42.310543060302734
2013-02-05,41.43047332763672
2013-02-06,41.14277267456055
2013-02-07,41.18509292602539
2013-02-08,41.582794189453125
2013-02-11,41.396644592285156
2013-02-12,42.03130340576172
2013-02-13,42.395172119140625
2013-02-14,42.572872161865234
2013-02-15,42.691341400146484
2013-02-19,43.105979919433594
2013-02-20,42.58134460449219
2013-02-21,41.9890022277832
2013-02-22,42.488250732421875
2013-02-25,41.362789154052734
2013-02-26,42.00592041015625
2013-02-27,42.928287506103516
2013-02-28,43.097530364990234
2013-03-01,42.970577239990234
2013-03-04,42.66596603393555
2013-03-05,43.529075622558594
2013-03-06,43.34292221069336
2013-03-07,43.436012268066406
2013-03-08,43.90989303588867
2013-03-11,44.087581634521484
2013-03-12,43.96066665649414
2013-03-13,44.129913330078125
2013-03-14,44.646087646484375
2013-03-15,44.27375411987305
2013-03-18,44.63762283325195
2013-03-19,44.61223602294922
2013-03-20,45.37382507324219
2013-03-21,45.026885986328125
2013-03-22,45.33151626586914
2013-03-25,44.83226013183594
2013-03-26,44.8661003112793
2013-03-27,44.83226013183594
2013-03-28,45.20459747314453
2013-04-01,44.409149169921875
2013-04-02,44.104515075683594
2013-04-03,43.402164459228516
2013-04-04,43.84219741821289
2013-04-05,43.588321685791016
2013-04-08,44.019893646240234
2013-04-09,43.969120025634766
2013-04-10,44.781490325927734
2013-04-11,44.76456069946289
2013-04-12,44.75609588623047
2013-04-15,42.911346435546875
2013-04-16,43.774497985839844
2013-04-17,42.78849792480469
2013-04-18,42.44001007080078
2013-04-19,42.4739990234375
2013-04-22,42.57600402832031
2013-04-23,43.40050506591797
2013-04-24,43.774497985839844
2013-04-25,43.986995697021484
2013-04-26,43.57048797607422
2013-04-29,43.842491149902344
2013-04-30,44.22496795654297
2013-05-01,43.12848663330078
2013-05-02,43.927490234375
2013-05-03,44.870975494384766
2013-05-06,45.25347137451172
2013-05-07,46.205467224121094
2013-05-08,46.256446838378906
2013-05-09,46.17997360229492
2013-05-10,46.417964935302734
2013-05-13,46.19696807861328
2013-05-14,47.12344741821289
2013-05-15,47.76944351196289
2013-05-16,47.446449279785156
2013-05-17,47.97344970703125
2013-05-20,48.2624397277832
2013-05-21,48.02442932128906
2013-05-22,47.29344940185547
2013-05-23,46.89395523071289
2013-05-24,46.579463958740234
2013-05-28,46.9024543762207
2013-05-29,46.740962982177734
2013-05-30,47.11495590209961
2013-05-31,46.79195785522461
2013-06-03,46.876953125
2013-06-04,46.46046447753906
2013-06-05,45.9589729309082
2013-06-06,46.145957946777344
2013-06-07,46.79195785522461
2013-06-10,46.75795364379883
2013-06-11,46.12895584106445
2013-06-12,45.32146453857422
2013-06-13,45.81446838378906
2013-06-14,45.839969635009766
2013-06-17,45.77196502685547
2013-06-18,45.94196701049805
2013-06-19,45.91648864746094
2013-06-20,44.717987060546875
2013-06-21,44.1569938659668
2013-06-24,43.73200988769531
2013-06-25,44.428993225097656
2013-06-26,44.717987060546875
2013-06-27,45.729461669921875
2013-06-28,45.73796463012695
2013-07-01,46.51146697998047
2013-07-02,46.17145538330078
2013-07-03,46.28197479248047
2013-07-05,47.32744216918945
2013-07-08,47.505950927734375
2013-07-09,48.1689338684082
2013-07-10,48.30493927001953
2013-07-11,49.18893051147461
2013-07-12,49.49492263793945
2013-07-15,49.52053451538086
2013-07-16,49.27305221557617
2013-07-17,49.40958786010742
2013-07-18,50.237342834472656
2013-07-19,50.0069465637207
2013-07-22,49.54612731933594
2013-07-23,50.86029052734375
2013-07-24,50.373878479003906
2013-07-25,50.7237548828125
2013-07-26,50.43362045288086
2013-07-29,50.40801239013672
2013-07-30,50.612831115722656
2013-07-31,50.90296936035156
2013-08-01,52.370750427246094
2013-08-02,52.31101608276367
2013-08-05,52.54142761230469
2013-08-06,52.18302536010742
2013-08-07,51.71367645263672
2013-08-08,51.62834167480469
2013-08-09,51.67100524902344
2013-08-12,52.21713638305664
2013-08-13,52.507286071777344
2013-08-14,52.165950775146484
2013-08-15,51.58566665649414
2013-08-16,51.39791488647461
2013-08-19,51.22724533081055
2013-08-20,51.449127197265625
2013-08-21,51.29552459716797
2013-08-22,51.944068908691406
2013-08-23,52.11473083496094
2013-08-26,52.276885986328125
2013-08-27,50.877376556396484
2013-08-28,51.36379623413086
2013-08-29,51.39791488647461
2013-08-30,50.664039611816406
2013-09-03,50.817626953125
2013-09-04,51.542999267578125
2013-09-05,51.98674011230469
2013-09-06,52.003814697265625
2013-09-09,52.71208953857422
2013-09-10,53.8726692199707
2013-09-11,53.61665725708008
2013-09-12,53.64226531982422
2013-09-13,53.52279281616211
2013-09-16,54.02626037597656
2013-09-17,54.61509704589844
