Date,SBAC
2010-11-05,35.87091064453125
2010-11-08,35.48821258544922
2010-11-09,35.27352523803711
2010-11-10,35.63755798339844
2010-11-11,35.59088897705078
2010-11-12,35.01216506958008
2010-11-15,34.54546356201172
2010-11-16,34.40544891357422
2010-11-17,34.75081253051758
2010-11-18,35.404197692871094
2010-11-19,35.85224151611328
2010-11-22,35.544212341308594
2010-11-23,35.47887420654297
2010-11-24,36.21627426147461
2010-11-26,36.34695053100586
2010-11-29,36.206939697265625
2010-11-30,36.54296112060547
2010-12-01,37.30836486816406
2010-12-02,37.50437545776367
2010-12-03,37.2056884765625
2010-12-06,37.383026123046875
2010-12-07,37.27102279663086
2010-12-08,36.972320556640625
2010-12-09,37.112342834472656
2010-12-10,37.14967727661133
2010-12-13,37.14967727661133
2010-12-14,37.14967727661133
2010-12-15,36.70164489746094
2010-12-16,36.636295318603516
2010-12-17,36.55229568481445
2010-12-20,37.03767013549805
2010-12-21,37.784393310546875
2010-12-22,37.588382720947266
2010-12-23,37.43904113769531
2010-12-27,37.719051361083984
2010-12-28,37.82173156738281
2010-12-29,37.9524040222168
2010-12-30,38.045753479003906
2010-12-31,38.2137565612793
2011-01-03,38.176429748535156
2011-01-04,38.2884407043457
2011-01-05,38.03641891479492
2011-01-06,37.047000885009766
2011-01-07,37.01899337768555
2011-01-10,36.925662994384766
2011-01-11,36.990989685058594
2011-01-12,37.51369857788086
2011-01-13,37.25235366821289
2011-01-14,36.636295318603516
2011-01-18,37.233680725097656
2011-01-19,36.664310455322266
2011-01-20,37.13100051879883
2011-01-21,37.075016021728516
2011-01-24,37.588382720947266
2011-01-25,37.933738708496094
2011-01-26,38.167091369628906
2011-01-27,38.279090881347656
2011-01-28,38.22309875488281
2011-01-31,38.08308410644531
2011-02-01,38.98848342895508
2011-02-02,39.34318542480469
2011-02-03,40.03392028808594
2011-02-04,40.08992004394531
2011-02-07,39.8565673828125
2011-02-08,40.50061798095703
2011-02-09,40.54728317260742
2011-02-10,40.82732009887695
2011-02-11,41.312679290771484
2011-02-14,41.10732650756836
2011-02-15,41.07932662963867
2011-02-16,41.26601028442383
2011-02-17,40.75263977050781
2011-02-18,40.56595993041992
2011-02-22,39.88456344604492
2011-02-23,39.37119674682617
2011-02-24,39.61387634277344
2011-02-25,39.54853057861328
2011-02-28,39.28717803955078
2011-03-01,38.9511604309082
2011-03-02,39.00716018676758
2011-03-03,39.20318603515625
2011-03-04,39.34318542480469
2011-03-07,39.12849807739258
2011-03-08,38.84848403930664
2011-03-09,38.74580383300781
2011-03-10,37.9710807800293
2011-03-11,38.2324333190918
2011-03-14,37.961734771728516
2011-03-15,37.644386291503906
2011-03-16,38.176429748535156
2011-03-17,38.10175704956055
2011-03-18,37.896400451660156
2011-03-21,34.56414031982422
2011-03-22,34.48012161254883
2011-03-23,35.226863861083984
2011-03-24,35.49753952026367
2011-03-25,35.84291076660156
2011-03-28,36.188270568847656
2011-03-29,36.64564514160156
2011-03-30,37.03767013549805
2011-03-31,37.03767013549805
2011-04-01,37.31769561767578
2011-04-04,37.09368133544922
2011-04-05,36.51496124267578
2011-04-06,36.42162322998047
2011-04-07,36.42162322998047
2011-04-08,36.39361572265625
2011-04-11,36.17893600463867
2011-04-12,35.9829216003418
2011-04-13,36.38427734375
2011-04-14,36.206939697265625
2011-04-15,36.54296112060547
2011-04-18,36.05759811401367
2011-04-19,36.38427734375
2011-04-20,36.533634185791016
2011-04-21,37.588382720947266
2011-04-25,37.50437545776367
2011-04-26,37.336360931396484
2011-04-27,37.46703338623047
2011-04-28,37.2056884765625
2011-04-29,36.05759811401367
2011-05-02,35.44153594970703
2011-05-03,35.469539642333984
2011-05-04,35.24552536010742
2011-05-05,35.544212341308594
2011-05-06,35.796234130859375
2011-05-09,36.30026626586914
2011-05-10,36.748313903808594
2011-05-11,36.580299377441406
2011-05-12,36.54296112060547
2011-05-13,36.08558654785156
2011-05-16,36.13225555419922
2011-05-17,35.90824890136719
2011-05-18,36.39361572265625
2011-05-19,36.38427734375
2011-05-20,36.69231414794922
2011-05-23,36.69231414794922
2011-05-24,36.71097946166992
2011-05-25,36.589630126953125
2011-05-26,36.72964096069336
2011-05-27,36.636295318603516
2011-05-31,36.673641204833984
2011-06-01,36.12293243408203
2011-06-02,36.23493194580078
2011-06-03,35.665550231933594
2011-06-06,34.853492736816406
2011-06-07,35.10551071166992
2011-06-08,34.610801696777344
2011-06-09,34.6761474609375
2011-06-10,34.34945297241211
2011-06-13,34.66680908203125
2011-06-14,34.4334602355957
2011-06-15,34.153438568115234
2011-06-16,34.330780029296875
2011-06-17,34.23744201660156
2011-06-20,34.5174674987793
2011-06-21,35.09617614746094
2011-06-22,35.665550231933594
2011-06-23,35.96424865722656
2011-06-24,35.78691482543945
2011-06-27,35.936241149902344
2011-06-28,35.665550231933594
2011-06-29,35.740230560302734
2011-06-30,35.64689254760742
2011-07-01,36.71097946166992
2011-07-05,36.468284606933594
2011-07-06,36.84165954589844
2011-07-07,37.22434997558594
2011-07-08,36.972320556640625
2011-07-11,36.589630126953125
2011-07-12,36.77632141113281
2011-07-13,36.570960998535156
2011-07-14,35.52554702758789
2011-07-15,35.68422317504883
2011-07-18,34.78815460205078
2011-07-19,34.974830627441406
2011-07-20,35.38554382324219
2011-07-21,35.63755798339844
2011-07-22,35.74956130981445
2011-07-25,35.27352523803711
2011-07-26,35.56288528442383
2011-07-27,34.937496185302734
2011-07-28,35.544212341308594
2011-07-29,35.62822341918945
2011-08-01,35.84291076660156
2011-08-02,34.90016174316406
2011-08-03,36.374942779541016
2011-08-04,33.882747650146484
2011-08-05,33.210689544677734
2011-08-08,30.634485244750977
2011-08-09,31.717241287231445
2011-08-10,30.77449607849121
2011-08-11,31.483884811401367
2011-08-12,32.38930130004883
2011-08-15,33.36003494262695
2011-08-16,33.285369873046875
2011-08-17,33.56539535522461
2011-08-18,32.10927200317383
2011-08-19,31.717241287231445
2011-08-22,31.633222579956055
2011-08-23,33.266700744628906
2011-08-24,33.58405303955078
2011-08-25,32.78132247924805
2011-08-26,33.23869705200195
2011-08-29,33.93874740600586
2011-08-30,33.86409378051758
2011-08-31,35.27352523803711
2011-09-01,35.861568450927734
2011-09-02,34.90949630737305
2011-09-06,34.58280563354492
2011-09-07,35.338863372802734
2011-09-08,34.96549987792969
2011-09-09,34.20011520385742
2011-09-12,33.668060302734375
2011-09-13,34.153438568115234
2011-09-14,34.54546356201172
2011-09-15,35.124183654785156
2011-09-16,34.84416580200195
2011-09-19,35.48821258544922
2011-09-20,35.18951416015625
2011-09-21,34.890838623046875
2011-09-22,33.89207458496094
2011-09-23,33.15468978881836
2011-09-26,33.304046630859375
2011-09-27,33.76139831542969
2011-09-28,33.07068634033203
2011-09-29,32.884002685546875
2011-09-30,32.183937072753906
2011-10-03,31.157196044921875
2011-10-04,31.231863021850586
2011-10-05,32.19327926635742
2011-10-06,32.855987548828125
2011-10-07,32.6693115234375
2011-10-10,32.958675384521484
2011-10-11,32.79065704345703
2011-10-12,33.72407150268555
2011-10-13,34.050758361816406
2011-10-14,34.82548522949219
2011-10-17,34.760154724121094
2011-10-18,34.90016174316406
2011-10-19,35.15217971801758
2011-10-20,35.32019805908203
2011-10-21,36.10425567626953
2011-10-24,36.55229568481445
2011-10-25,35.83356475830078
2011-10-26,35.50688552856445
2011-10-27,36.374942779541016
2011-10-28,36.05759811401367
2011-10-31,35.55355453491211
2011-11-01,36.010921478271484
2011-11-02,36.3656120300293
2011-11-03,37.495033264160156
2011-11-04,36.981658935546875
2011-11-07,36.85098648071289
2011-11-08,36.85098648071289
2011-11-09,36.09492492675781
2011-11-10,35.84291076660156
2011-11-11,37.009674072265625
2011-11-14,36.76698684692383
2011-11-15,36.785648345947266
2011-11-16,36.76698684692383
2011-11-17,36.69231414794922
2011-11-18,36.30026626586914
2011-11-21,35.95492172241211
2011-11-22,35.50688552856445
2011-11-23,34.90949630737305
2011-11-25,34.881492614746094
2011-11-28,36.19760513305664
2011-11-29,36.86966323852539
2011-11-30,38.167091369628906
2011-12-01,38.10175704956055
2011-12-02,38.587120056152344
2011-12-05,38.49378204345703
2011-12-06,38.717803955078125
2011-12-07,38.381778717041016
2011-12-08,37.765724182128906
2011-12-09,37.8870735168457
2011-12-12,37.75640106201172
2011-12-13,37.55104446411133
2011-12-14,37.233680725097656
2011-12-15,37.35502624511719
2011-12-16,37.29901885986328
2011-12-19,36.93499755859375
2011-12-20,38.80180740356445
2011-12-21,39.4365348815918
2011-12-22,39.42719650268555
2011-12-23,39.61387634277344
2011-12-27,40.08992004394531
2011-12-28,39.66054916381836
2011-12-29,40.06190872192383
2011-12-30,40.09925842285156
2012-01-03,40.22993469238281
2012-01-04,40.28593826293945
2012-01-05,40.257930755615234
2012-01-06,40.27659225463867
2012-01-09,40.65929412841797
2012-01-10,41.303340911865234
2012-01-11,41.46202087402344
2012-01-12,41.742042541503906
2012-01-13,41.59271240234375
2012-01-17,41.59271240234375
2012-01-18,42.059410095214844
2012-01-19,42.367427825927734
2012-01-20,41.97540283203125
2012-01-23,42.01274108886719
2012-01-24,41.75139236450195
2012-01-25,42.07808303833008
2012-01-26,42.00339889526367
2012-01-27,42.768798828125
2012-01-30,42.628780364990234
2012-01-31,42.67545700073242
2012-02-01,42.647457122802734
2012-02-02,42.51678466796875
2012-02-03,42.53544616699219
2012-02-06,42.42344665527344
2012-02-07,42.28343200683594
2012-02-08,42.22742462158203
2012-02-09,42.442115783691406
2012-02-10,42.180755615234375
2012-02-13,42.45144271850586
2012-02-14,42.367427825927734
2012-02-15,42.442115783691406
2012-02-16,43.17950439453125
2012-02-17,43.1888313293457
2012-02-21,43.888885498046875
2012-02-22,43.636878967285156
2012-02-23,43.8328742980957
2012-02-24,43.72087097167969
2012-02-27,43.78620910644531
2012-02-28,44.43027114868164
2012-02-29,43.80488204956055
2012-03-01,43.91688919067383
2012-03-02,43.963565826416016
2012-03-05,44.43027114868164
2012-03-06,44.35559844970703
2012-03-07,44.85963439941406
2012-03-08,45.85837936401367
2012-03-09,46.36243438720703
2012-03-12,46.31576156616211
2012-03-13,46.72645950317383
2012-03-14,46.40909194946289
2012-03-15,46.34376525878906
2012-03-16,46.61444854736328
2012-03-19,46.838462829589844
2012-03-20,46.810455322265625
2012-03-21,47.025146484375
2012-03-22,47.33316421508789
2012-03-23,47.06248474121094
2012-03-26,47.34249496459961
2012-03-27,47.32384490966797
2012-03-28,47.12783432006836
2012-03-29,47.211822509765625
2012-03-30,47.426509857177734
2012-04-02,47.51986312866211
2012-04-03,46.7451286315918
2012-04-04,46.381099700927734
2012-04-05,47.10914611816406
2012-04-09,47.510520935058594
2012-04-10,46.78246307373047
2012-04-11,48.1265754699707
2012-04-12,48.49060821533203
2012-04-13,48.66794204711914
2012-04-16,48.77995681762695
2012-04-17,49.097320556640625
2012-04-18,48.574607849121094
2012-04-19,48.4066047668457
2012-04-20,48.51860046386719
2012-04-23,48.16389083862305
2012-04-24,48.09856414794922
2012-04-25,48.99463653564453
2012-04-26,49.797367095947266
2012-04-27,50.049381256103516
2012-04-30,50.208072662353516
2012-05-01,50.71211242675781
2012-05-02,50.89878463745117
2012-05-03,50.684112548828125
2012-05-04,50.236080169677734
2012-05-07,50.74943542480469
2012-05-08,50.03071975708008
2012-05-09,49.68535232543945
2012-05-10,49.498680114746094
2012-05-11,49.517356872558594
2012-05-14,48.4532585144043
2012-05-15,48.65861892700195
2012-05-16,48.29458236694336
2012-05-17,46.99714279174805
2012-05-18,46.55842971801758
2012-05-21,47.05315399169922
2012-05-22,47.37049865722656
2012-05-23,47.90254592895508
2012-05-24,48.83595657348633
2012-05-25,48.78929901123047
2012-05-29,48.91063690185547
2012-05-30,48.471927642822266
2012-05-31,48.49060821533203
2012-06-01,47.91188049316406
2012-06-04,47.82787322998047
2012-06-05,47.9678840637207
2012-06-06,48.95730209350586
2012-06-07,48.95730209350586
2012-06-08,49.14398956298828
2012-06-11,48.73328399658203
2012-06-12,49.414669036865234
2012-06-13,49.592018127441406
2012-06-14,50.00272750854492
2012-06-15,50.14273452758789
2012-06-18,51.04813766479492
2012-06-19,51.47750473022461
2012-06-20,51.057472229003906
2012-06-21,50.404090881347656
2012-06-22,51.10414505004883
2012-06-25,51.934879302978516
2012-06-26,53.344322204589844
2012-06-27,53.624351501464844
2012-06-28,53.09230422973633
2012-06-29,53.250972747802734
2012-07-02,53.94170379638672
2012-07-03,54.31507110595703
2012-07-05,54.0537109375
2012-07-06,54.10038375854492
2012-07-09,54.53908920288086
2012-07-10,53.83903121948242
2012-07-11,52.9896240234375
2012-07-12,53.101646423339844
2012-07-13,53.120304107666016
2012-07-16,53.250972747802734
2012-07-17,53.57767868041992
2012-07-18,52.849609375
2012-07-19,52.73760986328125
2012-07-20,52.541595458984375
2012-07-23,52.55093002319336
2012-07-24,52.410919189453125
2012-07-25,52.588260650634766
2012-07-26,54.0350456237793
2012-07-27,54.91244888305664
2012-07-30,55.453834533691406
2012-07-31,55.12713623046875
2012-08-01,54.501747131347656
2012-08-02,54.56708526611328
2012-08-03,55.248470306396484
2012-08-06,56.004539489746094
2012-08-07,56.069881439208984
2012-08-08,56.05120849609375
2012-08-09,56.275230407714844
2012-08-10,56.387229919433594
2012-08-13,56.37790298461914
2012-08-14,56.583255767822266
2012-08-15,57.34864807128906
2012-08-16,56.49924850463867
2012-08-17,56.4805793762207
2012-08-20,56.52725601196289
2012-08-21,55.76185607910156
2012-08-22,55.6591796875
2012-08-23,55.360496520996094
2012-08-24,55.705848693847656
2012-08-27,55.90186309814453
2012-08-28,55.95786666870117
2012-08-29,56.05120849609375
2012-08-30,56.08854675292969
2012-08-31,55.799190521240234
2012-09-04,55.976539611816406
2012-09-05,56.19122314453125
2012-09-06,56.639259338378906
2012-09-07,56.04187774658203
2012-09-10,55.845863342285156
2012-09-11,56.04187774658203
2012-09-12,55.48182678222656
2012-09-13,56.060550689697266
2012-09-14,55.57517623901367
2012-09-17,55.929866790771484
2012-09-18,56.39657211303711
2012-09-19,56.95661926269531
2012-09-20,56.88193893432617
2012-09-21,57.40465545654297
2012-09-24,57.441993713378906
2012-09-25,57.14330291748047
2012-09-26,57.41399383544922
2012-09-27,57.992698669433594
2012-09-28,58.71142578125
2012-10-01,58.96345520019531
2012-10-02,58.29139709472656
2012-10-03,59.44881820678711
2012-10-04,59.66350555419922
2012-10-05,60.13954162597656
2012-10-08,60.223548889160156
2012-10-09,60.82093048095703
2012-10-10,61.03561782836914
2012-10-11,60.055538177490234
2012-10-12,60.87694549560547
2012-10-15,61.81968688964844
2012-10-16,61.93169403076172
2012-10-17,62.23971176147461
2012-10-18,62.25838851928711
2012-10-19,61.69832992553711
2012-10-22,61.32497024536133
2012-10-23,60.830257415771484
2012-10-24,61.18494415283203
2012-10-25,61.399654388427734
2012-10-26,61.67033386230469
2012-10-31,61.9410285949707
2012-11-01,62.1837043762207
2012-11-02,62.165035247802734
2012-11-05,61.745018005371094
2012-11-06,61.978363037109375
2012-11-07,62.51974105834961
2012-11-08,62.986446380615234
2012-11-09,62.75308609008789
2012-11-12,62.59440994262695
2012-11-13,62.29572296142578
2012-11-14,61.60499954223633
2012-11-15,60.52223587036133
2012-11-16,61.57698440551758
2012-11-19,62.5477294921875
2012-11-20,62.61307907104492
2012-11-21,62.7717399597168
2012-11-23,63.23845291137695
2012-11-26,62.7717399597168
2012-11-27,62.9491081237793
2012-11-28,63.285118103027344
2012-11-29,63.546478271484375
2012-11-30,64.23721313476562
2012-12-03,63.86383819580078
2012-12-04,63.957176208496094
2012-12-05,63.36914825439453
2012-12-06,63.770503997802734
2012-12-07,64.47989654541016
2012-12-10,64.3118896484375
2012-12-11,63.975860595703125
2012-12-12,64.6105728149414
2012-12-13,64.46123504638672
2012-12-14,64.98393249511719
2012-12-17,65.45063018798828
2012-12-18,65.16127014160156
2012-12-19,65.15196228027344
2012-12-20,65.41329956054688
2012-12-21,66.17870330810547
2012-12-24,66.02934265136719
2012-12-26,65.73065185546875
2012-12-27,65.88934326171875
2012-12-28,65.59065246582031
2012-12-31,66.25334930419922
2013-01-02,67.75616455078125
2013-01-03,66.70138549804688
2013-01-04,65.9360122680664
2013-01-07,65.14260864257812
2013-01-08,64.98393249511719
2013-01-09,65.13327026367188
2013-01-10,65.91735076904297
2013-01-11,66.09467315673828
2013-01-14,65.83334350585938
2013-01-15,65.4226303100586
2013-01-16,66.06668853759766
2013-01-17,66.7293930053711
2013-01-18,66.55207061767578
2013-01-22,66.83206176757812
2013-01-23,66.58940124511719
2013-01-24,67.06543731689453
2013-01-25,66.5987319946289
2013-01-28,66.6640625
2013-01-29,66.30937957763672
2013-01-30,65.4226303100586
2013-01-31,65.01192474365234
2013-02-01,65.67466735839844
2013-02-04,64.99327087402344
2013-02-05,65.68399810791016
2013-02-06,65.28263092041016
2013-02-07,64.63855743408203
2013-02-08,64.86257934570312
2013-02-11,64.66655731201172
2013-02-12,63.72383117675781
2013-02-13,62.95842742919922
2013-02-14,63.574485778808594
2013-02-15,64.11585235595703
2013-02-19,63.378475189208984
2013-02-20,63.21978759765625
2013-02-21,63.23845291137695
2013-02-22,65.338623046875
2013-02-25,65.45995330810547
2013-02-26,65.72132873535156
2013-02-27,66.01069641113281
2013-02-28,66.38404083251953
2013-03-01,66.86006927490234
2013-03-04,67.588134765625
2013-03-05,68.16686248779297
2013-03-06,68.12952423095703
2013-03-07,68.26953887939453
2013-03-08,68.43756103515625
2013-03-11,68.19486236572266
2013-03-12,67.56013488769531
2013-03-13,67.39212799072266
2013-03-14,67.0841064453125
2013-03-15,66.4773941040039
2013-03-18,66.03870391845703
2013-03-19,65.94534301757812
2013-03-20,66.39337921142578
2013-03-21,66.3560562133789
2013-03-22,67.11211395263672
2013-03-25,67.03742980957031
2013-03-26,67.03742980957031
2013-03-27,67.47615051269531
2013-03-28,67.20545959472656
2013-04-01,67.29878997802734
2013-04-02,67.746826171875
2013-04-03,67.28943634033203
2013-04-04,67.66281127929688
2013-04-05,68.08283996582031
2013-04-08,68.81089782714844
2013-04-09,68.96024322509766
2013-04-10,70.0150146484375
2013-04-11,70.12701416015625
2013-04-12,70.46304321289062
2013-04-15,69.46427917480469
2013-04-16,70.69639587402344
2013-04-17,69.96834564208984
2013-04-18,70.77108764648438
2013-04-19,71.00443267822266
2013-04-22,71.45246124267578
2013-04-23,71.82583618164062
2013-04-24,71.29378509521484
2013-04-25,72.889892578125
2013-04-26,72.94591522216797
2013-04-29,72.68457794189453
2013-04-30,73.72997283935547
2013-05-01,73.48729705810547
2013-05-02,73.66463470458984
2013-05-03,73.98197937011719
2013-05-06,73.40328979492188
2013-05-07,74.02865600585938
2013-05-08,74.68204498291016
2013-05-09,74.36467742919922
2013-05-10,74.61672973632812
2013-05-13,74.66340637207031
2013-05-14,75.46610260009766
2013-05-15,75.35411071777344
2013-05-16,74.71940612792969
2013-05-17,75.40077209472656
2013-05-20,75.26078033447266
2013-05-21,75.31676483154297
2013-05-22,73.29129028320312
2013-05-23,73.36595153808594
2013-05-24,72.92723846435547
2013-05-28,72.23651885986328
2013-05-29,70.36970520019531
2013-05-30,70.69639587402344
2013-05-31,70.25770568847656
2013-06-03,70.24836730957031
2013-06-04,70.4350357055664
2013-06-05,69.86566162109375
2013-06-06,71.06041717529297
2013-06-07,71.10710906982422
2013-06-10,69.96834564208984
2013-06-11,69.5109634399414
2013-06-12,69.0536117553711
2013-06-13,70.5937271118164
2013-06-14,71.16310119628906
2013-06-17,70.57505798339844
2013-06-18,70.81773376464844
2013-06-19,68.94158172607422
2013-06-20,67.13079071044922
2013-06-21,66.97210693359375
2013-06-24,66.73875427246094
2013-06-25,66.74807739257812
2013-06-26,67.03742980957031
2013-06-27,69.48295593261719
2013-06-28,69.18428802490234
2013-07-01,69.22160339355469
2013-07-02,69.22160339355469
2013-07-03,69.0536117553711
2013-07-05,68.84825134277344
2013-07-08,69.3336181640625
2013-07-09,69.44564819335938
2013-07-10,70.88307189941406
2013-07-11,72.79656982421875
2013-07-12,73.66463470458984
2013-07-15,73.59929656982422
2013-07-16,73.42195892333984
2013-07-17,73.1885986328125
2013-07-18,73.45928192138672
2013-07-19,74.13133239746094
2013-07-22,73.55264282226562
2013-07-23,73.44995880126953
2013-07-24,72.91790771484375
2013-07-25,71.73249053955078
2013-07-26,71.41512298583984
2013-07-29,71.1164321899414
2013-07-30,70.52838897705078
2013-07-31,69.15628051757812
2013-08-01,69.36163330078125
2013-08-02,68.49353790283203
2013-08-05,70.35102844238281
2013-08-06,69.6323013305664
2013-08-07,68.68022918701172
2013-08-08,68.390869140625
2013-08-09,68.54955291748047
2013-08-12,68.55890655517578
2013-08-13,68.38153839111328
2013-08-14,67.90550231933594
2013-08-15,67.4481430053711
2013-08-16,66.86943054199219
2013-08-19,66.94409942626953
2013-08-20,68.13884735107422
2013-08-21,67.52279663085938
2013-08-22,67.60679626464844
2013-08-23,68.57757568359375
2013-08-26,68.63355255126953
2013-08-27,69.352294921875
2013-08-28,69.64163970947266
2013-08-29,70.10836029052734
2013-08-30,70.00567626953125
2013-09-03,70.20167541503906
2013-09-04,70.57505798339844
2013-09-05,70.31369018554688
2013-09-06,70.77108764648438
2013-09-09,71.89116668701172
2013-09-10,73.04859161376953
2013-09-11,73.33794403076172
2013-09-12,72.0965347290039
2013-09-13,71.40576934814453
2013-09-16,72.12450408935547
2013-09-17,72.13383483886719
