Date,JBL
2010-11-04,13.039956092834473
2010-11-05,13.321208000183105
2010-11-08,13.346781730651855
2010-11-09,13.091092109680176
2010-11-10,12.928418159484863
2010-11-11,12.329085350036621
2010-11-12,12.320525169372559
2010-11-15,12.45751667022705
2010-11-16,12.063669204711914
2010-11-17,11.995172500610352
2010-11-18,12.731494903564453
2010-11-19,12.86848258972168
2010-11-22,12.534573554992676
2010-11-23,12.192094802856445
2010-11-24,12.508886337280273
2010-11-26,12.491761207580566
2010-11-29,12.491761207580566
2010-11-30,12.936980247497559
2010-12-01,13.245206832885742
2010-12-02,13.741792678833008
2010-12-03,13.835975646972656
2010-12-06,13.998649597167969
2010-12-07,14.597979545593262
2010-12-08,14.43530559539795
2010-12-09,14.443866729736328
2010-12-10,14.306879043579102
2010-12-13,14.306879043579102
2010-12-14,14.675033569335938
2010-12-15,14.486677169799805
2010-12-16,14.606541633605957
2010-12-17,14.95758056640625
2010-12-20,15.120248794555664
2010-12-21,16.73845100402832
2010-12-22,17.217914581298828
2010-12-23,17.063800811767578
2010-12-27,17.217914581298828
2010-12-28,17.140853881835938
2010-12-29,17.098045349121094
2010-12-30,17.003868103027344
2010-12-31,17.200786590576172
2011-01-03,17.8857364654541
2011-01-04,17.808679580688477
2011-01-05,18.202526092529297
2011-01-06,18.365209579467773
2011-01-07,18.039854049682617
2011-01-10,17.89429473876953
2011-01-11,17.860055923461914
2011-01-12,17.94567108154297
2011-01-13,17.988487243652344
2011-01-14,18.27101707458496
2011-01-18,18.510757446289062
2011-01-19,17.89429473876953
2011-01-20,17.680255889892578
2011-01-21,16.986743927001953
2011-01-24,17.269277572631836
2011-01-25,16.918251037597656
2011-01-26,16.995304107666016
2011-01-27,17.645998001098633
2011-01-28,16.961048126220703
2011-01-31,17.30352020263672
2011-02-01,17.74018096923828
2011-02-02,17.671695709228516
2011-02-03,17.91143226623535
2011-02-04,18.16827964782715
2011-02-07,18.450822830200195
2011-02-08,18.236778259277344
2011-02-09,18.34807777404785
2011-02-10,18.296707153320312
2011-02-11,18.60594940185547
2011-02-14,19.224428176879883
2011-02-15,18.906597137451172
2011-02-16,19.33609390258789
2011-02-17,19.739826202392578
2011-02-18,19.387638092041016
2011-02-22,18.09054183959961
2011-02-23,17.008214950561523
2011-02-24,17.411937713623047
2011-02-25,17.978883743286133
2011-02-28,18.40837860107422
2011-03-01,18.124906539916992
2011-03-02,18.459917068481445
2011-03-03,18.674663543701172
2011-03-04,18.717615127563477
2011-03-07,18.32248878479004
2011-03-08,18.34824562072754
2011-03-09,17.56656837463379
2011-03-10,17.368986129760742
2011-03-11,17.59232521057129
2011-03-14,17.549375534057617
2011-03-15,17.532207489013672
2011-03-16,16.793460845947266
2011-03-17,16.14920425415039
2011-03-18,15.968817710876465
2011-03-21,16.75909423828125
2011-03-22,16.26087760925293
2011-03-23,18.030412673950195
2011-03-24,18.399782180786133
2011-03-25,18.27952766418457
2011-03-28,18.365421295166016
2011-03-29,18.356836318969727
2011-03-30,18.20221710205078
2011-03-31,17.549375534057617
2011-04-01,17.21436309814453
2011-04-04,17.583740234375
2011-04-05,17.557968139648438
2011-04-06,17.532207489013672
2011-04-07,17.480655670166016
2011-04-08,16.999618530273438
2011-04-11,16.552936553955078
2011-04-12,16.398313522338867
2011-04-13,16.552936553955078
2011-04-14,16.278051376342773
2011-04-15,16.47563362121582
2011-04-18,16.1406192779541
2011-04-19,16.32101058959961
2011-04-20,16.8621826171875
2011-04-21,17.10269546508789
2011-04-25,17.15423583984375
2011-04-26,17.600914001464844
2011-04-27,17.970293045043945
2011-04-28,17.892982482910156
2011-04-29,17.042564392089844
2011-05-02,17.429119110107422
2011-05-03,17.326038360595703
2011-05-04,16.74191665649414
2011-05-05,17.583740234375
2011-05-06,18.030412673950195
2011-05-09,18.356836318969727
2011-05-10,18.674663543701172
2011-05-11,18.537229537963867
2011-05-12,18.606168746948242
2011-05-13,18.597549438476562
2011-05-16,18.209741592407227
2011-05-17,17.873647689819336
2011-05-18,17.98568344116211
2011-05-19,17.977060317993164
2011-05-20,17.873647689819336
2011-05-23,17.727130889892578
2011-05-24,17.563398361206055
2011-05-25,17.6151065826416
2011-05-26,18.011524200439453
2011-05-27,18.287302017211914
2011-05-31,18.597549438476562
2011-06-01,17.65819549560547
2011-06-02,17.908117294311523
2011-06-03,17.192827224731445
2011-06-06,17.07216453552246
2011-06-07,17.141117095947266
2011-06-08,16.624038696289062
2011-06-09,16.83087730407715
2011-06-10,16.443063735961914
2011-06-13,16.512008666992188
2011-06-14,17.0118408203125
2011-06-15,16.3051815032959
2011-06-16,16.029396057128906
2011-06-17,15.762240409851074
2011-06-20,15.736392974853516
2011-06-21,16.24485206604004
2011-06-22,16.761932373046875
2011-06-23,16.460296630859375
2011-06-24,16.494770050048828
2011-06-27,16.675750732421875
2011-06-28,16.839492797851562
2011-06-29,16.96876335144043
2011-06-30,17.408275604248047
2011-07-01,17.899497985839844
2011-07-05,17.6151065826416
2011-07-06,17.951210021972656
2011-07-07,18.37347984313965
2011-07-08,18.39933967590332
2011-07-11,17.399654388427734
2011-07-12,17.192827224731445
2011-07-13,17.416885375976562
2011-07-14,16.986000061035156
2011-07-15,17.054941177368164
2011-07-18,16.624038696289062
2011-07-19,17.26177406311035
2011-07-20,17.08940887451172
2011-07-21,17.08940887451172
2011-07-22,17.45998191833496
2011-07-25,17.17559242248535
2011-07-26,17.20144271850586
2011-07-27,16.331031799316406
2011-07-28,15.994925498962402
2011-07-29,15.779480934143066
2011-08-01,15.31411361694336
2011-08-02,14.38337230682373
2011-08-03,14.745326042175293
2011-08-04,13.512959480285645
2011-08-05,13.392305374145508
2011-08-08,12.134085655212402
2011-08-09,13.38369083404541
2011-08-10,12.590835571289062
2011-08-11,14.080259323120117
2011-08-12,14.071601867675781
2011-08-15,14.40065860748291
2011-08-16,14.218811988830566
2011-08-17,14.010986328125
2011-08-18,12.357030868530273
2011-08-19,12.313733100891113
2011-08-22,12.227141380310059
2011-08-23,12.885255813598633
2011-08-24,13.006490707397461
2011-08-25,12.790003776550293
2011-08-26,13.387502670288086
2011-08-29,14.296747207641602
2011-08-30,14.3660249710083
2011-08-31,14.591166496276855
2011-09-01,14.4959135055542
2011-09-02,14.175514221191406
2011-09-06,13.777180671691895
2011-09-07,14.58250904083252
2011-09-08,14.227474212646484
2011-09-09,13.64729118347168
2011-09-12,13.881094932556152
2011-09-13,14.51323413848877
2011-09-14,15.128056526184082
2011-09-15,15.275264739990234
2011-09-16,15.292580604553223
2011-09-19,15.16269302368164
2011-09-20,14.972184181213379
2011-09-21,14.58250904083252
2011-09-22,13.924393653869629
2011-09-23,14.097582817077637
2011-09-26,14.487255096435547
2011-09-27,15.05012035369873
2011-09-28,16.31439971923828
2011-09-29,16.149860382080078
2011-09-30,15.405158996582031
2011-10-03,14.755697250366211
2011-10-04,15.612979888916016
2011-10-05,16.193166732788086
2011-10-06,16.340375900268555
2011-10-07,16.1065616607666
2011-10-10,17.44879150390625
2011-10-11,17.17168617248535
2011-10-12,17.474767684936523
2011-10-13,17.35352897644043
2011-10-14,17.3795108795166
2011-10-17,16.98117446899414
2011-10-18,17.370853424072266
2011-10-19,16.92056655883789
2011-10-20,16.712732315063477
2011-10-21,17.249631881713867
2011-10-24,17.812477111816406
2011-10-25,17.085084915161133
2011-10-26,17.457448959350586
2011-10-27,18.28874969482422
2011-10-28,18.461936950683594
2011-10-31,17.803821563720703
2011-11-01,17.067771911621094
2011-11-02,17.14570426940918
2011-11-03,17.84712028503418
2011-11-04,17.829805374145508
2011-11-07,17.9337215423584
2011-11-08,18.193496704101562
2011-11-09,17.17168617248535
2011-11-10,17.623796463012695
2011-11-11,18.180253982543945
2011-11-14,17.988967895507812
2011-11-15,18.380226135253906
2011-11-16,18.136781692504883
2011-11-17,17.58901596069336
2011-11-18,17.667278289794922
2011-11-21,17.79768943786621
2011-11-22,17.4586124420166
2011-11-23,15.963151931762695
2011-11-25,15.945754051208496
2011-11-28,16.545679092407227
2011-11-29,16.580453872680664
2011-11-30,17.623796463012695
2011-12-01,17.736827850341797
2011-12-02,18.006364822387695
2011-12-05,18.36283302307129
2011-12-06,18.136781692504883
2011-12-07,17.962888717651367
2011-12-08,17.4586124420166
2011-12-09,17.954191207885742
2011-12-12,17.632492065429688
2011-12-13,17.1542911529541
2011-12-14,16.71086883544922
2011-12-15,16.9630184173584
2011-12-16,16.884763717651367
2011-12-19,16.484819412231445
2011-12-20,17.34556770324707
2011-12-21,16.867374420166016
2011-12-22,17.189077377319336
2011-12-23,17.310802459716797
2011-12-27,17.48468780517578
2011-12-28,16.997793197631836
2011-12-29,17.310802459716797
2011-12-30,17.09343910217285
2012-01-03,17.48468780517578
2012-01-04,17.545541763305664
2012-01-05,18.049837112426758
2012-01-06,18.145475387573242
2012-01-09,18.545425415039062
2012-01-10,18.63235855102539
2012-01-11,18.67583465576172
2012-01-12,18.693227767944336
2012-01-13,18.293277740478516
2012-01-17,18.849727630615234
2012-01-18,19.440959930419922
2012-01-19,20.12782096862793
2012-01-20,19.997413635253906
2012-01-23,20.093040466308594
2012-01-24,20.14521026611328
2012-01-25,20.049571990966797
2012-01-26,19.667009353637695
2012-01-27,19.82350730895996
2012-01-30,19.56267547607422
2012-01-31,19.70178985595703
2012-02-01,20.24085235595703
2012-02-02,20.110431671142578
2012-02-03,20.971189498901367
2012-02-06,20.710357666015625
2012-02-07,20.71905517578125
2012-02-08,20.84076499938965
2012-02-09,21.623279571533203
2012-02-10,21.492860794067383
2012-02-13,21.875423431396484
2012-02-14,21.831815719604492
2012-02-15,22.119647979736328
2012-02-16,22.590648651123047
2012-02-17,22.70403289794922
2012-02-21,22.5993709564209
2012-02-22,22.40747833251953
2012-02-23,22.66914176940918
2012-02-24,22.68659210205078
2012-02-27,22.53830909729004
2012-02-28,22.88720703125
2012-02-29,22.52958869934082
2012-03-01,22.782533645629883
2012-03-02,22.66042709350586
2012-03-05,22.1545352935791
2012-03-06,21.56142234802246
2012-03-07,21.892866134643555
2012-03-08,22.28536605834961
2012-03-09,22.817432403564453
2012-03-12,22.86975860595703
2012-03-13,23.480318069458008
2012-03-14,23.393095016479492
2012-03-15,23.57626724243164
2012-03-16,23.393095016479492
2012-03-19,23.663488388061523
2012-03-20,23.105260848999023
2012-03-21,22.573196411132812
2012-03-22,22.250473022460938
2012-03-23,22.24175262451172
2012-03-26,22.416194915771484
2012-03-27,22.28536605834961
2012-03-28,21.91903305053711
2012-03-29,21.953922271728516
2012-03-30,21.91031837463379
2012-04-02,22.16326141357422
2012-04-03,21.805641174316406
2012-04-04,21.291030883789062
2012-04-05,21.107868194580078
2012-04-09,20.732803344726562
2012-04-10,19.982698440551758
2012-04-11,20.035030364990234
2012-04-12,20.383920669555664
2012-04-13,20.087364196777344
2012-04-16,20.122249603271484
2012-04-17,20.42753028869629
2012-04-18,19.834413528442383
2012-04-19,19.572744369506836
2012-04-20,19.69485855102539
2012-04-23,19.328519821166992
2012-04-24,19.023244857788086
2012-04-25,20.130971908569336
2012-04-26,20.471141815185547
2012-04-27,20.56708335876465
2012-04-30,20.45368766784668
2012-05-01,20.471141815185547
2012-05-02,20.6717472076416
2012-05-03,19.93907928466797
2012-05-04,18.892404556274414
2012-05-07,18.386520385742188
2012-05-08,18.47374153137207
2012-05-09,18.203351974487305
2012-05-10,17.52301597595215
2012-05-11,17.549287796020508
2012-05-14,16.91877555847168
2012-05-15,17.286571502685547
2012-05-16,17.006343841552734
2012-05-17,16.612276077270508
2012-05-18,16.559730529785156
2012-05-21,16.90125846862793
2012-05-22,17.076398849487305
2012-05-23,16.971311569213867
2012-05-24,16.55097198486328
2012-05-25,16.85747528076172
2012-05-29,17.566797256469727
2012-05-30,16.804935455322266
2012-05-31,16.75238800048828
2012-06-01,15.929219245910645
2012-06-04,15.719045639038086
2012-06-05,16.288259506225586
2012-06-06,16.7699031829834
2012-06-07,16.682327270507812
2012-06-08,16.72611427307129
2012-06-11,16.375835418701172
2012-06-12,16.94504737854004
2012-06-13,16.314529418945312
2012-06-14,16.183177947998047
2012-06-15,16.75238800048828
2012-06-18,16.647302627563477
2012-06-19,17.006343841552734
2012-06-20,18.171045303344727
2012-06-21,17.5755558013916
2012-06-22,17.304088592529297
2012-06-25,16.463397979736328
2012-06-26,16.656055450439453
2012-06-27,17.225271224975586
2012-06-28,17.102676391601562
2012-06-29,17.803232192993164
2012-07-02,17.549287796020508
2012-07-03,17.934595108032227
2012-07-05,17.908323287963867
2012-07-06,17.382896423339844
2012-07-09,17.18148422241211
2012-07-10,16.691083908081055
2012-07-11,16.428375244140625
2012-07-12,16.463397979736328
2012-07-13,16.656055450439453
2012-07-16,16.58600425720215
2012-07-17,16.796173095703125
2012-07-18,17.768217086791992
2012-07-19,18.24110221862793
2012-07-20,17.995901107788086
2012-07-23,17.733182907104492
2012-07-24,17.23402976989746
2012-07-25,17.514259338378906
2012-07-26,18.083473205566406
2012-07-27,18.582624435424805
2012-07-30,18.573867797851562
2012-07-31,19.002975463867188
2012-08-01,18.608903884887695
2012-08-02,18.52132797241211
2012-08-03,19.283199310302734
2012-08-06,19.370779037475586
2012-08-07,19.72981071472168
2012-08-08,19.70353126525879
2012-08-09,19.70353126525879
2012-08-10,19.85240936279297
2012-08-13,19.799686431884766
2012-08-14,19.61513328552246
2012-08-15,19.834840774536133
2012-08-16,20.247879028320312
2012-08-17,20.35333251953125
2012-08-20,20.432424545288086
2012-08-21,20.64333724975586
2012-08-22,20.450002670288086
2012-08-23,20.476362228393555
2012-08-24,20.450002670288086
2012-08-27,20.546674728393555
2012-08-28,20.256664276123047
2012-08-29,20.458791732788086
2012-08-30,19.975444793701172
2012-08-31,20.01938247680664
2012-09-04,18.859344482421875
2012-09-05,18.87692642211914
2012-09-06,19.272396087646484
2012-09-07,19.246030807495117
2012-09-10,19.219667434692383
2012-09-11,19.518457412719727
2012-09-12,19.32512664794922
2012-09-13,19.46573829650879
2012-09-14,19.94908332824707
2012-09-17,19.676647186279297
2012-09-18,19.597558975219727
2012-09-19,19.456945419311523
2012-09-20,19.289974212646484
2012-09-21,18.938447952270508
2012-09-24,18.78026008605957
2012-09-25,18.428733825683594
2012-09-26,16.609586715698242
2012-09-27,16.609586715698242
2012-09-28,16.45140838623047
2012-10-01,16.231693267822266
2012-10-02,16.161394119262695
2012-10-03,15.924118995666504
2012-10-04,15.862600326538086
2012-10-05,15.862600326538086
2012-10-08,15.282581329345703
2012-10-09,15.38803482055664
2012-10-10,14.939845085144043
2012-10-11,15.089240074157715
2012-10-12,14.966207504272461
2012-10-15,15.045299530029297
2012-10-16,15.467129707336426
2012-10-17,15.572582244873047
2012-10-18,15.168335914611816
2012-10-19,15.106815338134766
2012-10-22,15.159544944763184
2012-10-23,14.983779907226562
2012-10-24,14.966207504272461
2012-10-25,15.062874794006348
2012-10-26,15.1859130859375
2012-10-31,15.238641738891602
2012-11-01,15.55501651763916
2012-11-02,15.291369438171387
2012-11-05,15.906546592712402
2012-11-06,16.240493774414062
2012-11-07,15.686835289001465
2012-11-08,15.379247665405273
2012-11-09,15.484703063964844
2012-11-12,15.291369438171387
2012-11-13,14.982361793518066
2012-11-14,15.15893840789795
2012-11-15,15.379655838012695
2012-11-16,15.565055847167969
2012-11-19,16.12127113342285
2012-11-20,16.12127113342285
2012-11-21,16.377300262451172
2012-11-23,16.73044776916504
2012-11-26,16.712799072265625
2012-11-27,16.536222457885742
2012-11-28,16.695131301879883
2012-11-29,16.818735122680664
2012-11-30,16.77458953857422
2012-12-03,16.509729385375977
2012-12-04,16.580366134643555
2012-12-05,16.59801483154297
2012-12-06,16.333152770996094
2012-12-07,16.218385696411133
2012-12-10,16.130096435546875
2012-12-11,16.765769958496094
2012-12-12,16.46558380126953
2012-12-13,16.359647750854492
2012-12-14,15.4591064453125
2012-12-17,15.70632266998291
2012-12-18,16.253700256347656
2012-12-19,16.394962310791016
2012-12-20,17.613327026367188
2012-12-21,17.118913650512695
2012-12-24,17.030624389648438
2012-12-26,16.959989547729492
2012-12-27,16.924680709838867
2012-12-28,16.430280685424805
2012-12-31,17.030624389648438
2013-01-02,17.304317474365234
2013-01-03,17.21602439880371
2013-01-04,17.163057327270508
2013-01-07,17.251358032226562
2013-01-08,16.809907913208008
2013-01-09,16.836400985717773
2013-01-10,17.330806732177734
2013-01-11,17.58683967590332
2013-01-14,17.251358032226562
2013-01-15,17.436756134033203
2013-01-16,17.419090270996094
2013-01-17,17.454408645629883
2013-01-18,17.330806732177734
2013-01-22,17.37494659423828
2013-01-23,17.44557762145996
2013-01-24,17.657459259033203
2013-01-25,17.60449981689453
2013-01-28,17.304317474365234
2013-01-29,16.907026290893555
2013-01-30,16.862873077392578
2013-01-31,16.695131301879883
2013-02-01,17.09242820739746
2013-02-04,16.986480712890625
2013-02-05,17.40143585205078
2013-02-06,17.313148498535156
2013-02-07,17.10125732421875
2013-02-08,17.09242820739746
2013-02-11,17.339630126953125
2013-02-12,17.410263061523438
2013-02-13,17.48118019104004
2013-02-14,17.507774353027344
2013-02-15,17.525508880615234
2013-02-19,17.525508880615234
2013-02-20,16.984758377075195
2013-02-21,16.66562843322754
2013-02-22,16.90497589111328
2013-02-25,16.48832893371582
2013-02-26,16.39082145690918
2013-02-27,16.50606918334961
2013-02-28,16.60358238220215
2013-03-01,16.373090744018555
2013-03-04,16.195798873901367
2013-03-05,16.43514633178711
2013-03-06,16.49720001220703
2013-03-07,16.585847854614258
2013-03-08,16.74540901184082
2013-03-11,17.055679321289062
2013-03-12,16.860652923583984
2013-03-13,16.984758377075195
2013-03-14,17.17978286743164
2013-03-15,17.064544677734375
2013-03-18,17.135459899902344
2013-03-19,17.002487182617188
2013-03-20,17.268430709838867
2013-03-21,16.48832893371582
2013-03-22,16.4528751373291
2013-03-25,16.373090744018555
2013-03-26,16.328767776489258
2013-03-27,16.284446716308594
2013-03-28,16.3819637298584
2013-04-01,16.089426040649414
2013-04-02,15.983040809631348
2013-04-03,16.133750915527344
2013-04-04,16.30217742919922
2013-04-05,16.231260299682617
2013-04-08,16.05396842956543
2013-04-09,16.027368545532227
2013-04-10,16.142614364624023
2013-04-11,16.178070068359375
2013-04-12,15.965319633483887
2013-04-15,15.309328079223633
2013-04-16,15.548684120178223
2013-04-17,15.096578598022461
2013-04-18,14.804041862487793
2013-04-19,14.688799858093262
2013-04-22,14.830633163452148
2013-04-23,15.185224533081055
2013-04-24,15.38024616241455
2013-04-25,15.548684120178223
2013-04-26,15.344785690307617
2013-04-29,15.593006134033203
2013-04-30,15.779157638549805
2013-05-01,15.513213157653809
2013-05-02,15.752562522888184
2013-05-03,16.160337448120117
2013-05-06,16.541522979736328
2013-05-07,16.878389358520508
2013-05-08,17.153188705444336
2013-05-09,17.02907943725586
2013-05-10,17.091127395629883
2013-05-13,16.948711395263672
2013-05-14,17.52731704711914
2013-05-15,17.44719886779785
2013-05-16,17.49170684814453
2013-05-17,17.847774505615234
2013-05-20,17.838865280151367
2013-05-21,17.794370651245117
2013-05-22,17.41159439086914
2013-05-23,17.100027084350586
2013-05-24,17.13564109802246
2013-05-28,17.536212921142578
2013-05-29,17.5006046295166
2013-05-30,17.97239875793457
2013-05-31,17.85667610168457
2013-06-03,17.91008758544922
2013-06-04,17.749853134155273
2013-06-05,17.162338256835938
2013-06-06,17.153440475463867
2013-06-07,17.30477523803711
2013-06-10,17.22466468811035
2013-06-11,17.233556747436523
2013-06-12,16.859689712524414
2013-06-13,17.54511833190918
2013-06-14,17.28697395324707
2013-06-17,17.536212921142578
2013-06-18,17.7320613861084
2013-06-19,17.643037796020508
2013-06-20,17.91008758544922
2013-06-21,18.007999420166016
2013-06-24,17.29586410522461
2013-06-25,17.740951538085938
2013-06-26,17.85667610168457
2013-06-27,18.132625579833984
2013-06-28,18.14151954650879
2013-07-01,18.319555282592773
2013-07-02,18.390769958496094
2013-07-03,18.390769958496094
2013-07-05,18.631113052368164
2013-07-08,18.14151954650879
2013-07-09,18.889270782470703
2013-07-10,19.16521644592285
2013-07-11,19.34324836730957
2013-07-12,19.539085388183594
2013-07-15,19.59249496459961
2013-07-16,19.859539031982422
2013-07-17,19.930753707885742
2013-07-18,19.761627197265625
2013-07-19,19.806133270263672
2013-07-22,19.904052734375
2013-07-23,19.8951473236084
2013-07-24,19.948558807373047
2013-07-25,20.08207893371582
2013-07-26,20.117685317993164
2013-07-29,20.028667449951172
2013-07-30,20.286834716796875
2013-07-31,20.464853286743164
2013-08-01,20.794212341308594
2013-08-02,20.82091522216797
2013-08-05,20.88323402404785
2013-08-06,20.758607864379883
2013-08-07,20.81201171875
2013-08-08,20.794212341308594
2013-08-09,21.03455924987793
2013-08-12,21.26599884033203
2013-08-13,21.346384048461914
2013-08-14,21.328519821166992
2013-08-15,20.75690460205078
2013-08-16,20.86408233642578
2013-08-19,20.85514259338379
2013-08-20,20.944459915161133
2013-08-21,20.899810791015625
2013-08-22,20.99806022644043
2013-08-23,20.890872955322266
2013-08-26,20.739036560058594
2013-08-27,20.04237937927246
2013-08-28,20.462160110473633
2013-08-29,20.730106353759766
2013-08-30,20.381772994995117
2013-09-03,20.32819366455078
2013-09-04,20.712242126464844
2013-09-05,20.605066299438477
2013-09-06,20.54254722595215
2013-09-09,20.881940841674805
2013-09-10,21.47142219543457
2013-09-11,21.310653686523438
2013-09-12,21.123096466064453
2013-09-13,21.14095687866211
2013-09-16,21.185617446899414
