Date,CTAS
2010-11-03,5.729547023773193
2010-11-04,5.778780937194824
2010-11-05,5.7849345207214355
2010-11-08,5.764421463012695
2010-11-09,5.766508102416992
2010-11-10,5.818704605102539
2010-11-11,5.7477192878723145
2010-11-12,5.68299674987793
2010-11-15,5.7581562995910645
2010-11-16,5.618274211883545
2010-11-17,5.574431419372559
2010-11-18,5.666292667388916
2010-11-19,5.770683288574219
2010-11-22,5.731016159057617
2010-11-23,5.593222141265869
2010-11-24,5.7477192878723145
2010-11-26,5.67673397064209
2010-11-29,5.6537675857543945
2010-11-30,5.584870338439941
2010-12-01,5.8207902908325195
2010-12-02,5.925181865692139
2010-12-03,5.948146820068359
2010-12-06,5.866723537445068
2010-12-07,5.893864631652832
2010-12-08,5.9168314933776855
2010-12-09,5.90012788772583
2010-12-10,5.904302597045898
2010-12-13,5.818704605102539
2010-12-14,5.99199104309082
2010-12-15,6.044188022613525
2010-12-16,6.146488666534424
2010-12-17,6.094293594360352
2010-12-20,6.081767559051514
2010-12-21,6.0963826179504395
2010-12-22,5.9084792137146
2010-12-23,5.9168314933776855
2010-12-27,5.827054500579834
2010-12-28,5.866723537445068
2010-12-29,5.864634990692139
2010-12-30,5.858373641967773
2010-12-31,5.837494373321533
2011-01-03,5.84166955947876
2011-01-04,5.776947975158691
2011-01-05,5.8458428382873535
2011-01-06,5.8458428382873535
2011-01-07,5.829143047332764
2011-01-10,5.860459804534912
2011-01-11,5.860459804534912
2011-01-12,5.9523234367370605
2011-01-13,5.954410552978516
2011-01-14,6.05462646484375
2011-01-18,6.062977313995361
2011-01-19,5.964848518371582
2011-01-20,6.115171909332275
2011-01-21,6.031660079956055
2011-01-24,5.994078159332275
2011-01-25,6.050448894500732
2011-01-26,6.113084316253662
2011-01-27,6.123523712158203
2011-01-28,5.824968338012695
2011-01-31,5.858373641967773
2011-02-01,5.9606733322143555
2011-02-02,5.977377414703369
2011-02-03,5.99199104309082
2011-02-04,6.033748626708984
2011-02-07,6.1318745613098145
2011-02-08,6.110995769500732
2011-02-09,6.0984697341918945
2011-02-10,6.094293594360352
2011-02-11,6.115171909332275
2011-02-14,6.1089091300964355
2011-02-15,6.0024309158325195
2011-02-16,6.042099952697754
2011-02-17,6.121435165405273
2011-02-18,6.094293594360352
2011-02-22,5.879249572753906
2011-02-23,5.7539825439453125
2011-02-24,5.774860858917236
2011-02-25,5.866723537445068
2011-02-28,5.870899200439453
2011-03-01,5.7852983474731445
2011-03-02,5.83331823348999
2011-03-03,5.9147419929504395
2011-03-04,5.8458428382873535
2011-03-07,5.795738220214844
2011-03-08,5.885513782501221
2011-03-09,5.893864631652832
2011-03-10,5.776947975158691
2011-03-11,5.827054500579834
2011-03-14,5.881338119506836
2011-03-15,5.795738220214844
2011-03-16,5.703874588012695
2011-03-17,5.724753379821777
2011-03-18,5.804088592529297
2011-03-21,5.862547397613525
2011-03-22,5.87507438659668
2011-03-23,6.211212635040283
2011-03-24,6.167367458343506
2011-03-25,6.169455051422119
2011-03-28,6.152752876281738
2011-03-29,6.2132978439331055
2011-03-30,6.221648216247559
2011-03-31,6.321865081787109
2011-04-01,6.361533164978027
2011-04-04,6.380321502685547
2011-04-05,6.338566780090332
2011-04-06,6.4721856117248535
2011-04-07,6.4012017250061035
2011-04-08,6.303074359893799
2011-04-11,6.27175760269165
2011-04-12,6.244616508483887
2011-04-13,6.234177112579346
2011-04-14,6.2947235107421875
2011-04-15,6.334390640258789
2011-04-18,6.232089042663574
2011-04-19,6.282195568084717
2011-04-20,6.432518482208252
2011-04-21,6.407463550567627
2011-04-25,6.349006175994873
2011-04-26,6.392849445343018
2011-04-27,6.459659099578857
2011-04-28,6.455482482910156
2011-04-29,6.482624530792236
2011-05-02,6.488887786865234
2011-05-03,6.480537414550781
2011-05-04,6.488887786865234
2011-05-05,6.349006175994873
2011-05-06,6.409552097320557
2011-05-09,6.478449821472168
2011-05-10,6.6392107009887695
2011-05-11,6.632946014404297
2011-05-12,6.691404819488525
2011-05-13,6.703932285308838
2011-05-16,6.637122631072998
2011-05-17,6.632946014404297
2011-05-18,6.676791191101074
2011-05-19,6.7206339836120605
2011-05-20,6.693492889404297
2011-05-23,6.612070083618164
2011-05-24,6.614156723022461
2011-05-25,6.666351318359375
2011-05-26,6.7206339836120605
2011-05-27,6.766565322875977
2011-05-31,6.858428478240967
2011-06-01,6.655912399291992
2011-06-02,6.678879261016846
2011-06-03,6.5932793617248535
2011-06-06,6.5786638259887695
2011-06-07,6.620420455932617
2011-06-08,6.5786638259887695
2011-06-09,6.56822395324707
2011-06-10,6.5369086265563965
2011-06-13,6.5786638259887695
2011-06-14,6.739423751831055
2011-06-15,6.6642632484436035
2011-06-16,6.685140609741211
2011-06-17,6.687229633331299
2011-06-20,6.741512298583984
2011-06-21,6.802059173583984
2011-06-22,6.758214950561523
2011-06-23,6.706018924713135
2011-06-24,6.6287713050842285
2011-06-27,6.672614574432373
2011-06-28,6.762391567230225
2011-06-29,6.777004718780518
2011-06-30,6.89600944519043
2011-07-01,7.092264652252197
2011-07-05,7.060946464538574
2011-07-06,7.0379791259765625
2011-07-07,7.123579978942871
2011-07-08,7.0066633224487305
2011-07-11,6.875131130218506
2011-07-12,6.743600845336914
2011-07-13,6.59119176864624
2011-07-14,6.518116474151611
2011-07-15,6.484712600708008
2011-07-18,6.355268955230713
2011-07-19,6.442956924438477
2011-07-20,7.075561046600342
2011-07-21,7.136107444763184
2011-07-22,7.1757731437683105
2011-07-25,7.08182430267334
2011-07-26,7.017102241516113
2011-07-27,6.816673278808594
2011-07-28,6.812498092651367
2011-07-29,6.79579496383667
2011-08-01,6.693492889404297
2011-08-02,6.449219226837158
2011-08-03,6.513940811157227
2011-08-04,6.227913856506348
2011-08-05,6.175717353820801
2011-08-08,5.6892595291137695
2011-08-09,5.918918609619141
2011-08-10,5.687173366546631
2011-08-11,6.113084316253662
2011-08-12,6.227913856506348
2011-08-15,6.349006175994873
2011-08-16,6.328127861022949
2011-08-17,6.31351375579834
2011-08-18,6.025397300720215
2011-08-19,5.937707901000977
2011-08-22,6.023308753967285
2011-08-23,6.223736763000488
2011-08-24,6.363619327545166
2011-08-25,6.259230136871338
2011-08-26,6.384498119354248
2011-08-29,6.576576232910156
2011-08-30,6.616244316101074
2011-08-31,6.676791191101074
2011-09-01,6.587015628814697
2011-09-02,6.436694145202637
2011-09-06,6.31768798828125
2011-09-07,6.5243821144104
2011-09-08,6.432518482208252
2011-09-09,6.296810150146484
2011-09-12,6.371972560882568
2011-09-13,6.440869331359863
2011-09-14,6.51185417175293
2011-09-15,6.595366477966309
2011-09-16,6.574488162994385
2011-09-19,6.474274635314941
2011-09-20,6.436694145202637
2011-09-21,6.18198299407959
2011-09-22,6.006605625152588
2011-09-23,5.927270412445068
2011-09-26,6.035835266113281
2011-09-27,6.050448894500732
2011-09-28,5.9314446449279785
2011-09-29,6.029572486877441
2011-09-30,5.87507438659668
2011-10-03,5.612010478973389
2011-10-04,5.728926658630371
2011-10-05,5.868812561035156
2011-10-06,5.950234889984131
2011-10-07,5.887600898742676
2011-10-10,6.042099952697754
2011-10-11,6.02122163772583
2011-10-12,6.1381378173828125
2011-10-13,6.102645397186279
2011-10-14,6.171542644500732
2011-10-17,6.02122163772583
2011-10-18,6.106821537017822
2011-10-19,6.058802604675293
2011-10-20,6.056712627410889
2011-10-21,6.148577690124512
2011-10-24,6.280107498168945
2011-10-25,6.169455051422119
2011-10-26,6.16110372543335
2011-10-27,6.380321502685547
2011-10-28,6.33230447769165
2011-10-31,6.2404398918151855
2011-11-01,5.925181865692139
2011-11-02,6.069240570068359
2011-11-03,6.190331935882568
2011-11-04,6.186157703399658
2011-11-07,6.2132978439331055
2011-11-08,6.351513862609863
2011-11-09,6.0920939445495605
2011-11-10,6.113358974456787
2011-11-11,6.245194911956787
2011-11-14,6.179276943206787
2011-11-15,6.196287631988525
2011-11-16,6.209045886993408
2011-11-17,6.200539588928223
2011-11-18,6.31323766708374
2011-11-21,6.11548376083374
2011-11-22,6.053819179534912
2011-11-23,5.936868667602539
2011-11-25,5.875202655792236
2011-11-28,6.12186336517334
2011-11-29,6.177149772644043
2011-11-30,6.464212417602539
2011-12-01,6.425935745239258
2011-12-02,6.453579425811768
2011-12-05,6.50036096572876
2011-12-06,6.489728927612305
2011-12-07,6.374904632568359
2011-12-08,6.245194911956787
2011-12-09,6.470590591430664
2011-12-12,6.391915321350098
2011-12-13,6.379156112670898
2011-12-14,6.29835319519043
2011-12-15,6.489728927612305
2011-12-16,6.489728927612305
2011-12-19,6.5216240882873535
2011-12-20,6.651333808898926
2011-12-21,7.270110130310059
2011-12-22,7.4466023445129395
2011-12-23,7.416832447052002
2011-12-27,7.41895866394043
2011-12-28,7.365797519683838
2011-12-29,7.487001895904541
2011-12-30,7.401947975158691
2012-01-03,7.493381977081299
2012-01-04,7.7400431632995605
2012-01-05,7.763433933258057
2012-01-06,7.933547019958496
2012-01-09,7.950555801391602
2012-01-10,8.088770866394043
2012-01-11,7.995208263397217
2012-01-12,7.956933975219727
2012-01-13,7.946299076080322
2012-01-17,7.986702919006348
2012-01-18,8.04198932647705
2012-01-19,8.063253402709961
2012-01-20,8.065378189086914
2012-01-23,7.980322360992432
2012-01-24,7.973945617675781
2012-01-25,7.963315010070801
2012-01-26,7.986702919006348
2012-01-27,7.9675679206848145
2012-01-30,7.867624759674072
2012-01-31,7.886764049530029
2012-02-01,8.04198932647705
2012-02-02,7.937795639038086
2012-02-03,8.059000968933105
2012-02-06,8.067506790161133
2012-02-07,8.101530075073242
2012-02-08,8.090895652770996
2012-02-09,8.082391738891602
2012-02-10,8.01222038269043
2012-02-13,8.156815528869629
2012-02-14,8.124918937683105
2012-02-15,8.069631576538086
2012-02-16,8.192964553833008
2012-02-17,8.207847595214844
2012-02-21,8.229108810424805
2012-02-22,8.180205345153809
2012-02-23,8.19934368133545
2012-02-24,8.250375747680664
2012-02-27,8.233365058898926
2012-02-28,8.167448043823242
2012-02-29,8.19934368133545
2012-03-01,8.250375747680664
2012-03-02,8.146184921264648
2012-03-05,8.129172325134277
2012-03-06,7.986702919006348
2012-03-07,8.084515571594238
2012-03-08,8.348190307617188
2012-03-09,8.356697082519531
2012-03-12,8.382210731506348
2012-03-13,8.48215103149414
2012-03-14,8.399221420288086
2012-03-15,8.499162673950195
2012-03-16,8.55019474029541
2012-03-19,8.562954902648926
2012-03-20,8.605485916137695
2012-03-21,8.335431098937988
2012-03-22,8.42048454284668
2012-03-23,8.37370777130127
2012-03-26,8.465142250061035
2012-03-27,8.458760261535645
2012-03-28,8.367324829101562
2012-03-29,8.299283981323242
2012-03-30,8.318419456481934
2012-04-02,8.35031509399414
2012-04-03,8.35031509399414
2012-04-04,8.288651466369629
2012-04-05,8.284399032592773
2012-04-09,8.152560234069824
2012-04-10,8.027104377746582
2012-04-11,8.156815528869629
2012-04-12,8.224859237670898
2012-04-13,8.182332038879395
2012-04-16,8.184459686279297
2012-04-17,8.337553977966309
2012-04-18,8.377960205078125
2012-04-19,8.339685440063477
2012-04-20,8.346063613891602
2012-04-23,8.239744186401367
2012-04-24,8.275894165039062
2012-04-25,8.288651466369629
2012-04-26,8.324800491333008
2012-04-27,8.382210731506348
2012-04-30,8.32905101776123
2012-05-01,8.369453430175781
2012-05-02,8.392844200134277
2012-05-03,8.365200996398926
2012-05-04,8.333304405212402
2012-05-07,8.358821868896484
2012-05-08,8.356697082519531
2012-05-09,8.19934368133545
2012-05-10,8.197214126586914
2012-05-11,8.231236457824707
2012-05-14,8.167448043823242
2012-05-15,8.137677192687988
2012-05-16,8.048367500305176
2012-05-17,7.825096607208252
2012-05-18,7.761307716369629
2012-05-21,7.910153865814209
2012-05-22,7.954807758331299
2012-05-23,8.029232025146484
2012-05-24,8.020724296569824
2012-05-25,7.933547019958496
2012-05-29,7.9973368644714355
2012-05-30,7.886764049530029
2012-05-31,7.846363544464111
2012-06-01,7.6039533615112305
2012-06-04,7.614585876464844
2012-06-05,7.574185371398926
2012-06-06,7.6549882888793945
2012-06-07,7.684755802154541
2012-06-08,7.735790729522705
2012-06-11,7.684755802154541
2012-06-12,7.7995829582214355
2012-06-13,7.742170333862305
2012-06-14,7.7995829582214355
2012-06-15,7.916532516479492
2012-06-18,7.914407730102539
2012-06-19,7.999460220336914
2012-06-20,7.946299076080322
2012-06-21,7.793200492858887
2012-06-22,7.825096607208252
2012-06-25,7.686885356903076
2012-06-26,7.706020832061768
2012-06-27,7.876132488250732
2012-06-28,7.952683448791504
2012-06-29,8.20997428894043
2012-07-02,8.358821868896484
2012-07-03,8.382210731506348
2012-07-05,8.405600547790527
2012-07-06,8.305662155151367
2012-07-09,8.32905101776123
2012-07-10,8.35031509399414
2012-07-11,8.352441787719727
2012-07-12,8.290778160095215
2012-07-13,8.477901458740234
2012-07-16,8.380086898803711
2012-07-17,8.080265045166016
2012-07-18,8.061125755310059
2012-07-19,8.088770866394043
2012-07-20,8.007967948913574
2012-07-23,7.988828659057617
2012-07-24,7.978200912475586
2012-07-25,7.993083953857422
2012-07-26,8.192964553833008
2012-07-27,8.354570388793945
2012-07-30,8.390715599060059
2012-07-31,8.42686939239502
2012-08-01,8.42899227142334
2012-08-02,8.488530158996582
2012-08-03,8.643756866455078
2012-08-06,8.669273376464844
2012-08-07,8.645882606506348
2012-08-08,8.684158325195312
2012-08-09,8.66289234161377
2012-08-10,8.703295707702637
2012-08-13,8.6735258102417
2012-08-14,8.66289234161377
2012-08-15,8.801109313964844
2012-08-16,8.76070785522461
2012-08-17,8.8053617477417
2012-08-20,8.794729232788086
2012-08-21,8.73306655883789
2012-08-22,8.688411712646484
2012-08-23,8.630997657775879
2012-08-24,8.688411712646484
2012-08-27,8.684158325195312
2012-08-28,8.603354454040527
2012-08-29,8.635252952575684
2012-08-30,8.569332122802734
2012-08-31,8.59485149383545
2012-09-04,8.562954902648926
2012-09-05,8.613985061645508
2012-09-06,8.82237434387207
2012-09-07,8.8053617477417
2012-09-10,8.771339416503906
2012-09-11,8.79047679901123
2012-09-12,8.90105152130127
2012-09-13,8.977602005004883
2012-09-14,8.871278762817383
2012-09-17,8.764962196350098
2012-09-18,8.820247650146484
2012-09-19,8.773467063903809
2012-09-20,8.758581161499023
2012-09-21,8.643756866455078
2012-09-24,8.79047679901123
2012-09-25,8.798982620239258
2012-09-26,8.752201080322266
2012-09-27,8.843637466430664
2012-09-28,8.80961799621582
2012-10-01,8.864899635314941
2012-10-02,8.956334114074707
2012-10-03,8.973346710205078
2012-10-04,8.983977317810059
2012-10-05,8.973346710205078
2012-10-08,8.96696662902832
2012-10-09,9.039265632629395
2012-10-10,8.924440383911133
2012-10-11,8.88829231262207
2012-10-12,8.90105152130127
2012-10-15,8.930817604064941
2012-10-16,8.96696662902832
2012-10-17,9.005244255065918
2012-10-18,9.011622428894043
2012-10-19,8.905301094055176
2012-10-22,8.930817604064941
2012-10-23,8.82237434387207
2012-10-24,8.773467063903809
2012-10-25,8.796856880187988
2012-10-26,8.818122863769531
2012-10-31,8.890419006347656
2012-11-01,9.015873908996582
2012-11-02,8.88829231262207
2012-11-05,8.83513069152832
2012-11-06,8.88829231262207
2012-11-07,8.896929740905762
2012-11-08,8.814868927001953
2012-11-09,8.778158187866211
2012-11-12,8.756564140319824
2012-11-13,8.75224494934082
2012-11-14,8.609724998474121
2012-11-15,8.508230209350586
2012-11-16,8.566534042358398
2012-11-19,8.652912139892578
2012-11-20,8.758723258972168
2012-11-21,8.739291191101074
2012-11-23,8.823507308959961
2012-11-26,8.799753189086914
2012-11-27,8.760885238647461
2012-11-28,8.786797523498535
2012-11-29,8.855901718139648
2012-11-30,8.94875717163086
2012-12-03,8.94875717163086
2012-12-04,9.037291526794434
2012-12-05,9.063209533691406
2012-12-06,9.136627197265625
2012-12-07,9.069683074951172
2012-12-10,9.078324317932129
2012-12-11,9.037291526794434
2012-12-12,9.022176742553711
2012-12-13,8.989789962768555
2012-12-14,8.97899055480957
2012-12-17,9.10207748413086
2012-12-18,9.19709300994873
2012-12-19,9.166863441467285
2012-12-20,9.240283012390137
2012-12-21,8.991943359375
2012-12-24,8.953076362609863
2012-12-26,8.88397216796875
2012-12-27,8.788955688476562
2012-12-28,8.711217880249023
2012-12-31,8.832145690917969
2013-01-02,9.067526817321777
2013-01-03,9.10855484008789
2013-01-04,9.19709300994873
2013-01-07,9.177655220031738
2013-01-08,9.203569412231445
2013-01-09,9.225167274475098
2013-01-10,9.218685150146484
2013-01-11,9.194933891296387
2013-01-14,9.123671531677246
2013-01-15,9.138786315917969
2013-01-16,9.052409172058105
2013-01-17,9.115033149719238
2013-01-18,9.158224105834961
2013-01-22,9.225167274475098
2013-01-23,9.171177864074707
2013-01-24,9.153903007507324
2013-01-25,9.179818153381348
2013-01-28,9.160380363464355
2013-01-29,9.218685150146484
2013-01-30,9.160380363464355
2013-01-31,9.12583065032959
2013-02-01,9.166863441467285
2013-02-04,9.084799766540527
2013-02-05,9.223007202148438
2013-02-06,9.177655220031738
2013-02-07,9.270513534545898
2013-02-08,9.25755500793457
2013-02-11,9.335295677185059
2013-02-12,9.391441345214844
2013-02-13,9.36768913269043
2013-02-14,9.430314064025879
2013-02-15,9.644097328186035
2013-02-19,9.622504234313965
2013-02-20,9.546920776367188
2013-02-21,9.456226348876953
2013-02-22,9.55124282836914
2013-02-25,9.302906036376953
2013-02-26,9.36336898803711
2013-02-27,9.467024803161621
2013-02-28,9.479979515075684
2013-03-01,9.45838737487793
2013-03-04,9.43463134765625
2013-03-05,9.490777969360352
2013-03-06,9.456226348876953
2013-03-07,9.50805377960205
2013-03-08,9.577157020568848
2013-03-11,9.59011173248291
2013-03-12,9.538285255432129
2013-03-13,9.624665260314941
2013-03-14,9.607389450073242
2013-03-15,9.65705680847168
2013-03-18,9.821172714233398
2013-03-19,9.91834831237793
2013-03-20,9.475661277770996
2013-03-21,9.326659202575684
2013-03-22,9.369848251342773
2013-03-25,9.30074405670166
2013-03-26,9.365530014038086
2013-03-27,9.400080680847168
2013-03-28,9.52964973449707
2013-04-01,9.488617897033691
2013-04-02,9.51452922821045
2013-04-03,9.505894660949707
2013-04-04,9.51452922821045
2013-04-05,9.471343040466309
2013-04-08,9.555561065673828
2013-04-09,9.56635856628418
2013-04-10,9.760706901550293
2013-04-11,9.842766761779785
2013-04-12,9.907549858093262
2013-04-15,9.585793495178223
2013-04-16,9.728317260742188
2013-04-17,9.540446281433105
2013-04-18,9.55124282836914
2013-04-19,9.674330711364746
2013-04-22,9.667854309082031
2013-04-23,9.641937255859375
2013-04-24,9.691605567932129
2013-04-25,9.713200569152832
2013-04-26,9.639779090881348
2013-04-29,9.672170639038086
2013-04-30,9.689445495605469
2013-05-01,9.54908561706543
2013-05-02,9.639779090881348
2013-05-03,9.771505355834961
2013-05-06,9.741273880004883
2013-05-07,9.777983665466309
2013-05-08,9.769346237182617
2013-05-09,9.689445495605469
2013-05-10,9.741273880004883
2013-05-13,9.693765640258789
2013-05-14,9.74775218963623
2013-05-15,9.842766761779785
2013-05-16,9.806057929992676
2013-05-17,9.909710884094238
2013-05-20,9.911870956420898
2013-05-21,9.909710884094238
2013-05-22,9.79310131072998
2013-05-23,9.682971954345703
2013-05-24,9.713200569152832
2013-05-28,9.754229545593262
2013-05-29,9.65705680847168
2013-05-30,9.825489044189453
2013-05-31,9.857882499694824
2013-06-03,9.870841026306152
2013-06-04,9.8038969039917
2013-06-05,9.685125350952148
2013-06-06,9.767187118530273
2013-06-07,9.890276908874512
2013-06-10,9.892436981201172
2013-06-11,9.8038969039917
2013-06-12,9.732636451721191
2013-06-13,9.91618824005127
2013-06-14,9.840607643127441
2013-06-17,9.911870956420898
2013-06-18,9.98097038269043
2013-06-19,9.855722427368164
2013-06-20,9.765030860900879
2013-06-21,9.745590209960938
2013-06-24,9.741273880004883
2013-06-25,9.806057929992676
2013-06-26,9.812535285949707
2013-06-27,9.92050838470459
2013-06-28,9.834128379821777
2013-07-01,9.862200736999512
2013-07-02,9.855722427368164
2013-07-03,9.905391693115234
2013-07-05,10.0306396484375
2013-07-08,10.106220245361328
2013-07-09,10.196918487548828
2013-07-10,10.203394889831543
2013-07-11,10.29409122467041
2013-07-12,10.365355491638184
2013-07-15,10.33944320678711
2013-07-16,10.162365913391113
2013-07-17,10.196918487548828
2013-07-18,10.29841136932373
2013-07-19,10.272497177124023
2013-07-22,10.328642845153809
2013-07-23,10.328642845153809
2013-07-24,10.268177032470703
2013-07-25,10.207712173461914
2013-07-26,10.212034225463867
2013-07-29,10.129974365234375
2013-07-30,10.2012357711792
2013-07-31,10.259539604187012
2013-08-01,10.384787559509277
2013-08-02,10.369673728942871
2013-08-05,10.393428802490234
2013-08-06,10.36751651763916
2013-08-07,10.510037422180176
2013-08-08,10.559704780578613
2013-08-09,10.5985746383667
2013-08-12,10.600735664367676
2013-08-13,10.64392375946045
2013-08-14,10.64392375946045
2013-08-15,10.572659492492676
2013-08-16,10.527315139770508
2013-08-19,10.391267776489258
2013-08-20,10.475483894348145
2013-08-21,10.434453964233398
2013-08-22,10.505720138549805
2013-08-23,10.520835876464844
2013-08-26,10.512197494506836
2013-08-27,10.335124015808105
2013-08-28,10.365355491638184
2013-08-29,10.406384468078613
2013-08-30,10.313526153564453
2013-09-03,10.363195419311523
2013-09-04,10.38910961151123
2013-09-05,10.432297706604004
2013-09-06,10.497082710266113
