Date,TECH
2010-11-04,13.183736801147461
2010-11-05,13.120543479919434
2010-11-08,13.140158653259277
2010-11-09,13.122721672058105
2010-11-10,13.222963333129883
2010-11-11,13.253470420837402
2010-11-12,13.194632530212402
2010-11-15,13.233858108520508
2010-11-16,13.031198501586914
2010-11-17,13.100929260253906
2010-11-18,13.18809700012207
2010-11-19,13.109647750854492
2010-11-22,13.039915084838867
2010-11-23,12.948391914367676
2010-11-24,13.216422080993652
2010-11-26,13.216422080993652
2010-11-29,13.153230667114258
2010-11-30,13.090038299560547
2010-12-01,13.290517807006836
2010-12-02,13.47356128692627
2010-12-03,13.630459785461426
2010-12-06,13.451769828796387
2010-12-07,13.403827667236328
2010-12-08,13.406010627746582
2010-12-09,13.373322486877441
2010-12-10,13.844013214111328
2010-12-13,13.796072959899902
2010-12-14,14.055390357971191
2010-12-15,14.236261367797852
2010-12-16,14.369186401367188
2010-12-17,14.390974998474121
2010-12-20,14.536972045898438
2010-12-21,14.608890533447266
2010-12-22,14.645931243896484
2010-12-23,14.632865905761719
2010-12-27,14.672087669372559
2010-12-28,14.74835205078125
2010-12-29,14.8224458694458
2010-12-30,14.57619857788086
2010-12-31,14.310348510742188
2011-01-03,14.489034652709961
2011-01-04,14.469428062438965
2011-01-05,14.665548324584961
2011-01-06,14.458528518676758
2011-01-07,14.421483039855957
2011-01-10,14.574027061462402
2011-01-11,14.484679222106934
2011-01-12,14.369186401367188
2011-01-13,14.364824295043945
2011-01-14,14.547869682312012
2011-01-18,14.706950187683105
2011-01-19,14.632865905761719
2011-01-20,14.600170135498047
2011-01-21,14.654646873474121
2011-01-24,14.842060089111328
2011-01-25,14.689518928527832
2011-01-26,14.846413612365723
2011-01-27,15.101373672485352
2011-01-28,14.948836326599121
2011-01-31,15.025103569030762
2011-02-01,15.040351867675781
2011-02-02,15.020743370056152
2011-02-03,14.894352912902832
2011-02-04,14.974982261657715
2011-02-07,15.059974670410156
2011-02-08,14.96190357208252
2011-02-09,14.83502197265625
2011-02-10,14.909404754638672
2011-02-11,14.95971965789795
2011-02-14,15.02315902709961
2011-02-15,14.9881591796875
2011-02-16,15.020971298217773
2011-02-17,15.08879280090332
2011-02-18,15.626975059509277
2011-02-22,15.502274513244629
2011-02-23,15.373201370239258
2011-02-24,15.301002502441406
2011-02-25,15.65760612487793
2011-02-28,15.683858871459961
2011-03-01,15.506651878356934
2011-03-02,15.677300453186035
2011-03-03,15.948575973510742
2011-03-04,15.992332458496094
2011-03-07,15.804190635681152
2011-03-08,16.027334213256836
2011-03-09,15.915757179260254
2011-03-10,15.642295837402344
2011-03-11,15.771374702453613
2011-03-14,15.537278175354004
2011-03-15,15.357894897460938
2011-03-16,15.263818740844727
2011-03-17,15.340385437011719
2011-03-18,15.45633602142334
2011-03-21,15.607285499572754
2011-03-22,15.563530921936035
2011-03-23,15.438836097717285
2011-03-24,15.59634780883789
2011-03-25,15.644482612609863
2011-03-28,15.556967735290527
2011-03-29,15.742928504943848
2011-03-30,15.65760612487793
2011-03-31,15.661977767944336
2011-04-01,15.893882751464844
2011-04-04,16.088592529296875
2011-04-05,16.125782012939453
2011-04-06,16.20672607421875
2011-04-07,16.287675857543945
2011-04-08,16.13453483581543
2011-04-11,16.13890838623047
2011-04-12,16.14984893798828
2011-04-13,16.123584747314453
2011-04-14,16.119220733642578
2011-04-15,16.272361755371094
2011-04-18,16.053586959838867
2011-04-19,16.106096267700195
2011-04-20,16.403621673583984
2011-04-21,16.49550437927246
2011-04-25,16.497695922851562
2011-04-26,16.78209686279297
2011-04-27,16.801794052124023
2011-04-28,16.832420349121094
2011-04-29,17.000873565673828
2011-05-02,16.99212646484375
2011-05-03,17.479990005493164
2011-05-04,17.18682861328125
2011-05-05,16.957120895385742
2011-05-06,17.103700637817383
2011-05-09,17.22840118408203
2011-05-10,17.436237335205078
2011-05-11,17.3769588470459
2011-05-12,17.600879669189453
2011-05-13,17.5064754486084
2011-05-16,17.524044036865234
2011-05-17,17.725997924804688
2011-05-18,17.791854858398438
2011-05-19,17.85550880432129
2011-05-20,17.798437118530273
2011-05-23,17.708436965942383
2011-05-24,17.644775390625
2011-05-25,17.750150680541992
2011-05-26,17.837955474853516
2011-05-27,17.877466201782227
2011-05-31,17.8906307220459
2011-06-01,17.73038101196289
2011-06-02,17.682090759277344
2011-06-03,17.370380401611328
2011-06-06,17.33086395263672
2011-06-07,17.466960906982422
2011-06-08,17.365982055664062
2011-06-09,17.387928009033203
2011-06-10,17.065250396728516
2011-06-13,17.038911819458008
2011-06-14,17.267213821411133
2011-06-15,16.986225128173828
2011-06-16,17.045495986938477
2011-06-17,16.981836318969727
2011-06-20,17.188182830810547
2011-06-21,17.530624389648438
2011-06-22,17.355009078979492
2011-06-23,17.31110954284668
2011-06-24,17.5108699798584
2011-06-27,17.94112205505371
2011-06-28,18.255033493041992
2011-06-29,18.17599868774414
2011-06-30,18.30112648010254
2011-07-01,18.452594757080078
2011-07-05,18.676504135131836
2011-07-06,18.687475204467773
2011-07-07,18.571138381958008
2011-07-08,18.485530853271484
2011-07-11,17.993806838989258
2011-07-12,18.00697898864746
2011-07-13,17.949901580810547
2011-07-14,17.96307945251465
2011-07-15,18.037702560424805
2011-07-18,17.71282196044922
2011-07-19,17.914777755737305
2011-07-20,17.798437118530273
2011-07-21,17.780874252319336
2011-07-22,17.71940803527832
2011-07-25,17.56136703491211
2011-07-26,17.319887161254883
2011-07-27,16.92256736755371
2011-07-28,16.716217041015625
2011-07-29,16.63719940185547
2011-08-01,15.976449966430664
2011-08-02,16.696456909179688
2011-08-03,16.648168563842773
2011-08-04,15.873259544372559
2011-08-05,15.814004898071289
2011-08-08,15.335457801818848
2011-08-09,16.009374618530273
2011-08-10,15.185325622558594
2011-08-11,15.729551315307617
2011-08-12,15.974116325378418
2011-08-15,16.24953842163086
2011-08-16,16.05564308166504
2011-08-17,16.029197692871094
2011-08-18,14.989237785339355
2011-08-19,15.147871971130371
2011-08-22,15.119230270385742
2011-08-23,15.744972229003906
2011-08-24,15.885987281799316
2011-08-25,15.354985237121582
2011-08-26,15.588533401489258
2011-08-29,15.826496124267578
2011-08-30,15.80887222290039
2011-08-31,15.967513084411621
2011-09-01,15.985136985778809
2011-09-02,15.584129333496094
2011-09-06,15.46955394744873
2011-09-07,15.930051803588867
2011-09-08,15.841923713684082
2011-09-09,15.3748140335083
2011-09-12,15.229399681091309
2011-09-13,15.56429672241211
2011-09-14,16.08649253845215
2011-09-15,16.075475692749023
2011-09-16,15.956501007080078
2011-09-19,15.681078910827637
2011-09-20,15.681078910827637
2011-09-21,15.2227783203125
2011-09-22,14.861437797546387
2011-09-23,15.1324462890625
2011-09-26,15.163293838500977
2011-09-27,15.535665512084961
2011-09-28,15.037708282470703
2011-09-29,15.194141387939453
2011-09-30,14.98482608795166
2011-10-03,14.385517120361328
2011-10-04,14.872453689575195
2011-10-05,15.337356567382812
2011-10-06,15.520227432250977
2011-10-07,15.14126205444336
2011-10-10,15.220587730407715
2011-10-11,15.297700881958008
2011-10-12,15.363799095153809
2011-10-13,15.418885231018066
2011-10-14,15.566503524780273
2011-10-17,15.068553924560547
2011-10-18,15.297700881958008
2011-10-19,15.449728012084961
2011-10-20,15.617177963256836
2011-10-21,15.989542007446289
2011-10-24,16.20546531677246
2011-10-25,15.381425857543945
2011-10-26,15.117029190063477
2011-10-27,15.500398635864258
2011-10-28,15.551078796386719
2011-10-31,15.158891677856445
2011-11-01,14.678565979003906
2011-11-02,14.876862525939941
2011-11-03,15.396800994873047
2011-11-04,15.343697547912598
2011-11-07,15.39016342163086
2011-11-08,15.536188125610352
2011-11-09,14.761815071105957
2011-11-10,14.779511451721191
2011-11-11,15.042800903320312
2011-11-14,14.761815071105957
2011-11-15,14.872432708740234
2011-11-16,14.706501960754395
2011-11-17,14.463128089904785
2011-11-18,14.436575889587402
2011-11-21,14.275060653686523
2011-11-22,14.24850845336914
2011-11-23,13.896726608276367
2011-11-25,13.799372673034668
2011-11-28,14.352499961853027
2011-11-29,14.385688781738281
2011-11-30,14.932175636291504
2011-12-01,14.850312232971191
2011-12-02,14.657825469970703
2011-12-05,14.717561721801758
2011-12-06,14.757387161254883
2011-12-07,14.671096801757812
2011-12-08,14.275060653686523
2011-12-09,14.635701179504395
2011-12-12,14.410025596618652
2011-12-13,14.434364318847656
2011-12-14,14.264002799987793
2011-12-15,14.505163192749023
2011-12-16,14.938812255859375
2011-12-19,14.708715438842773
2011-12-20,15.100330352783203
2011-12-21,15.202101707458496
2011-12-22,15.144579887390137
2011-12-23,15.098106384277344
2011-12-27,15.197675704956055
2011-12-28,14.916686058044434
2011-12-29,15.025101661682129
2011-12-30,15.102544784545898
2012-01-03,15.173337936401367
2012-01-04,14.998546600341797
2012-01-05,15.040586471557617
2012-01-06,15.058286666870117
2012-01-09,14.985275268554688
2012-01-10,15.124659538269043
2012-01-11,15.140151023864746
2012-01-12,15.248560905456543
2012-01-13,15.040586471557617
2012-01-17,15.082623481750488
2012-01-18,15.310510635375977
2012-01-19,15.558313369750977
2012-01-20,15.578227043151855
2012-01-23,15.573799133300781
2012-01-24,15.699912071228027
2012-01-25,15.868062019348145
2012-01-26,15.593709945678711
2012-01-27,15.480878829956055
2012-01-30,15.454326629638672
2012-01-31,15.100330352783203
2012-02-01,14.688801765441895
2012-02-02,14.686586380004883
2012-02-03,14.668889045715332
2012-02-06,14.631277084350586
2012-02-07,14.936601638793945
2012-02-08,15.007698059082031
2012-02-09,15.065462112426758
2012-02-10,15.043243408203125
2012-02-13,15.238748550415039
2012-02-14,15.305405616760254
2012-02-15,15.407600402832031
2012-02-16,15.636445045471191
2012-02-17,15.820841789245605
2012-02-21,15.607560157775879
2012-02-22,15.696433067321777
2012-02-23,15.776413917541504
2012-02-24,15.858606338500977
2012-02-27,15.903050422668457
2012-02-28,15.994140625
2012-02-29,15.90527057647705
2012-03-01,15.874164581298828
2012-03-02,15.716423988342285
2012-03-05,15.61201286315918
2012-03-06,15.36094856262207
2012-03-07,15.403159141540527
2012-03-08,15.54979133605957
2012-03-09,15.680870056152344
2012-03-12,15.534244537353516
2012-03-13,15.698649406433105
2012-03-14,15.552016258239746
2012-03-15,15.563125610351562
2012-03-16,15.583126068115234
2012-03-19,15.569787979125977
2012-03-20,15.349836349487305
2012-03-21,15.249865531921387
2012-03-22,15.245424270629883
2012-03-23,15.158773422241211
2012-03-26,15.580900192260742
2012-03-27,15.63199520111084
2012-03-28,15.616453170776367
2012-03-29,15.523133277893066
2012-03-30,15.574235916137695
2012-04-02,15.647551536560059
2012-04-03,15.694206237792969
2012-04-04,15.383164405822754
2012-04-05,15.309850692749023
2012-04-09,15.089900016784668
2012-04-10,14.796628952026367
2012-04-11,14.872173309326172
2012-04-12,15.003244400024414
2012-04-13,14.67888355255127
2012-04-16,14.64333438873291
2012-04-17,14.847731590270996
2012-04-18,14.683323860168457
2012-04-19,14.685544967651367
2012-04-20,14.689992904663086
2012-04-23,14.52558422088623
2012-04-24,14.483372688293457
2012-04-25,14.838844299316406
2012-04-26,14.941046714782715
2012-04-27,15.085458755493164
2012-04-30,14.872173309326172
2012-05-01,15.067680358886719
2012-05-02,15.152109146118164
2012-05-03,15.21209716796875
2012-05-04,15.140998840332031
2012-05-07,15.332064628601074
2012-05-08,15.416486740112305
2012-05-09,15.351801872253418
2012-05-10,15.46779727935791
2012-05-11,15.427643775939941
2012-05-14,15.40087890625
2012-05-15,15.36295223236084
2012-05-16,15.356264114379883
2012-05-17,14.954730987548828
2012-05-18,14.753968238830566
2012-05-21,15.014957427978516
2012-05-22,15.349571228027344
2012-05-23,15.36741828918457
2012-05-24,15.449951171875
2012-05-25,15.412028312683105
2012-05-29,15.554797172546387
2012-05-30,15.24472713470459
2012-05-31,15.137655258178711
2012-06-01,14.825350761413574
2012-06-04,14.702661514282227
2012-06-05,14.829812049865723
2012-06-06,14.856579780578613
2012-06-07,14.774043083190918
2012-06-08,14.798576354980469
2012-06-11,14.595589637756348
2012-06-12,14.713814735412598
2012-06-13,14.684818267822266
2012-06-14,14.981505393981934
2012-06-15,15.153264045715332
2012-06-18,15.287115097045898
2012-06-19,15.590489387512207
2012-06-20,15.748866081237793
2012-06-21,15.742176055908203
2012-06-22,16.076786041259766
2012-06-25,15.85594654083252
2012-06-26,15.905021667480469
2012-06-27,16.25747299194336
2012-06-28,16.333311080932617
2012-06-29,16.551923751831055
2012-07-02,16.95792007446289
2012-07-03,16.730382919311523
2012-07-05,16.70584487915039
2012-07-06,16.482776641845703
2012-07-09,16.543006896972656
2012-07-10,16.366775512695312
2012-07-11,16.46269416809082
2012-07-12,16.627769470214844
2012-07-13,16.58315658569336
2012-07-16,16.672382354736328
2012-07-17,16.525161743164062
2012-07-18,16.60323143005371
2012-07-19,16.551923751831055
2012-07-20,16.30878257751465
2012-07-23,16.19947052001953
2012-07-24,15.974172592163086
2012-07-25,16.241853713989258
2012-07-26,16.623306274414062
2012-07-27,16.518468856811523
2012-07-30,16.228469848632812
2012-07-31,15.409805297851562
2012-08-01,15.601637840270996
2012-08-02,15.36295223236084
2012-08-03,15.349571228027344
2012-08-06,15.333956718444824
2012-08-07,15.296034812927246
2012-08-08,15.352027893066406
2012-08-09,15.33635139465332
2012-08-10,15.360993385314941
2012-08-13,15.257955551147461
2012-08-14,15.12132453918457
2012-08-15,15.063087463378906
2012-08-16,15.007088661193848
2012-08-17,14.998132705688477
2012-08-20,15.07876968383789
2012-08-21,15.206435203552246
2012-08-22,15.215396881103516
2012-08-23,15.128043174743652
2012-08-24,15.137002944946289
2012-08-27,15.004853248596191
2012-08-28,15.063087463378906
2012-08-29,15.206435203552246
2012-08-30,15.289314270019531
2012-08-31,15.358752250671387
2012-09-04,15.950072288513184
2012-09-05,15.918716430664062
2012-09-06,16.064308166503906
2012-09-07,16.066547393798828
2012-09-10,15.967984199523926
2012-09-11,15.885111808776855
2012-09-12,16.030704498291016
2012-09-13,16.12478256225586
2012-09-14,16.234535217285156
2012-09-17,16.05982208251953
2012-09-18,16.212135314941406
2012-09-19,16.191984176635742
2012-09-20,16.25916862487793
2012-09-21,16.160621643066406
2012-09-24,16.23902130126953
2012-09-25,16.272613525390625
2012-09-26,16.20317840576172
2012-09-27,16.1875057220459
2012-09-28,16.11358070373535
2012-10-01,16.227819442749023
2012-10-02,16.436124801635742
2012-10-03,16.169578552246094
2012-10-04,16.346534729003906
2012-10-05,16.41596794128418
2012-10-08,16.366682052612305
2012-10-09,15.82015609741211
2012-10-10,15.52897834777832
2012-10-11,15.434905052185059
2012-10-12,15.452824592590332
2012-10-15,15.484177589416504
2012-10-16,15.560340881347656
2012-10-17,15.786561965942383
2012-10-18,15.62977123260498
2012-10-19,15.560340881347656
2012-10-22,15.584980010986328
2012-10-23,15.042933464050293
2012-10-24,14.928696632385254
2012-10-25,14.98469352722168
2012-10-26,15.114606857299805
2012-10-31,15.087725639343262
2012-11-01,15.68844985961914
2012-11-02,15.335211753845215
2012-11-05,15.821186065673828
2012-11-06,15.906681060791016
2012-11-07,15.789688110351562
2012-11-08,15.704193115234375
2012-11-09,15.980929374694824
2012-11-12,16.00568199157715
2012-11-13,15.683943748474121
2012-11-14,15.389206886291504
2012-11-15,15.32621955871582
2012-11-16,15.488201141357422
2012-11-19,15.834689140319824
2012-11-20,15.88868236541748
2012-11-21,15.985434532165527
2012-11-23,16.246417999267578
2012-11-26,16.214920043945312
2012-11-27,16.12041664123535
2012-11-28,16.007932662963867
2012-11-29,15.861686706542969
2012-11-30,15.951684951782227
2012-12-03,15.956175804138184
2012-12-04,15.636693000793457
2012-12-05,15.668191909790039
2012-12-06,15.647944450378418
2012-12-07,15.57819652557373
2012-12-10,15.683943748474121
2012-12-11,15.668191909790039
2012-12-12,15.632195472717285
2012-12-13,15.497199058532715
2012-12-14,15.330713272094727
2012-12-17,15.618700981140137
2012-12-18,15.530956268310547
2012-12-19,15.749185562133789
2012-12-20,15.708690643310547
2012-12-21,15.416203498840332
2012-12-24,15.530956268310547
2012-12-26,15.263215065002441
2012-12-27,15.443208694458008
2012-12-28,15.38021183013916
2012-12-31,15.37570858001709
2013-01-02,15.600696563720703
2013-01-03,15.546693801879883
2013-01-04,15.566947937011719
2013-01-07,15.413955688476562
2013-01-08,15.411709785461426
2013-01-09,15.751439094543457
2013-01-10,15.670442581176758
2013-01-11,15.627700805664062
2013-01-14,15.751439094543457
2013-01-15,15.683943748474121
2013-01-16,15.609696388244629
2013-01-17,15.679448127746582
2013-01-18,15.742444038391113
2013-01-22,15.37570858001709
2013-01-23,15.332972526550293
2013-01-24,15.713193893432617
2013-01-25,16.00118064880371
2013-01-28,15.920178413391113
2013-01-29,15.971932411193848
2013-01-30,15.940436363220215
2013-01-31,16.127174377441406
2013-02-01,16.09567642211914
2013-02-04,15.8751859664917
2013-02-05,15.593948364257812
2013-02-06,15.530956268310547
2013-02-07,15.517451286315918
2013-02-08,15.656946182250977
2013-02-11,15.634450912475586
2013-02-12,15.474703788757324
2013-02-13,15.445326805114746
2013-02-14,15.375279426574707
2013-02-15,15.400138854980469
2013-02-19,15.436288833618164
2013-02-20,15.339123725891113
2013-02-21,15.36849594116211
2013-02-22,15.443073272705078
2013-02-25,15.309746742248535
2013-02-26,15.37302017211914
2013-02-27,15.424991607666016
2013-02-28,15.363978385925293
2013-03-01,15.404645919799805
2013-03-04,15.323301315307617
2013-03-05,15.499557495117188
2013-03-06,15.404645919799805
2013-03-07,15.33686351776123
2013-03-08,15.332343101501465
2013-03-11,15.212579727172852
2013-03-12,15.20580005645752
2013-03-13,15.223877906799316
2013-03-14,15.201265335083008
2013-03-15,15.219353675842285
2013-03-18,15.022757530212402
2013-03-19,15.187715530395508
2013-03-20,15.203533172607422
2013-03-21,15.151561737060547
2013-03-22,15.27585220336914
2013-03-25,15.375279426574707
2013-03-26,15.3187837600708
2013-03-27,15.296191215515137
2013-03-28,15.332343101501465
2013-04-01,15.24421215057373
2013-04-02,15.363978385925293
2013-04-03,15.088286399841309
2013-04-04,15.147045135498047
2013-04-05,14.91655158996582
2013-04-08,14.783225059509277
2013-04-09,14.681537628173828
2013-04-10,14.817117691040039
2013-04-11,14.810346603393555
2013-04-12,14.744811058044434
2013-04-15,14.331275939941406
2013-04-16,14.71091365814209
2013-04-17,14.54143238067627
2013-04-18,14.507536888122559
2013-04-19,14.661199569702148
2013-04-22,14.661199569702148
2013-04-23,14.57758903503418
2013-04-24,14.371950149536133
2013-04-25,14.469122886657715
2013-04-26,14.437482833862305
2013-04-29,14.54143238067627
2013-04-30,14.493975639343262
2013-05-01,14.593404769897461
2013-05-02,14.647642135620117
2013-05-03,14.674755096435547
2013-05-06,14.688313484191895
2013-05-07,14.862317085266113
2013-05-08,15.143807411193848
2013-05-09,15.211908340454102
2013-05-10,15.18921184539795
2013-05-13,15.41395092010498
2013-05-14,15.441197395324707
2013-05-15,15.434380531311035
2013-05-16,15.323143005371094
2013-05-17,15.377632141113281
2013-05-20,15.386704444885254
2013-05-21,15.436650276184082
2013-05-22,15.232344627380371
2013-05-23,15.18693733215332
2013-05-24,15.127917289733887
2013-05-28,15.196023941040039
2013-05-29,15.107481956481934
2013-05-30,15.112025260925293
2013-05-31,15.098403930664062
2013-06-03,15.08024787902832
2013-06-04,14.939501762390137
2013-06-05,14.748811721801758
2013-06-06,14.98716926574707
2013-06-07,15.062085151672363
2013-06-10,15.096135139465332
2013-06-11,15.08931827545166
2013-06-12,14.982635498046875
2013-06-13,15.202828407287598
2013-06-14,15.11656665802002
2013-06-17,15.236882209777832
2013-06-18,15.484315872192383
2013-06-19,15.459355354309082
2013-06-20,15.368541717529297
2013-06-21,15.706788063049316
2013-06-24,15.620528221130371
2013-06-25,15.763550758361816
2013-06-26,15.679550170898438
2013-06-27,15.668203353881836
2013-06-28,15.68182373046875
2013-07-01,15.820296287536621
2013-07-02,15.877053260803223
2013-07-03,15.808942794799805
2013-07-05,16.03595733642578
2013-07-08,16.16534996032715
2013-07-09,16.39689826965332
2013-07-10,16.4218692779541
2013-07-11,16.628446578979492
2013-07-12,16.735143661499023
2013-07-15,16.889511108398438
2013-07-16,16.716981887817383
2013-07-17,16.648881912231445
2013-07-18,16.710172653198242
2013-07-19,16.72152328491211
2013-07-22,17.21413230895996
2013-07-23,17.05068588256836
2013-07-24,17.118785858154297
2013-07-25,17.098356246948242
2013-07-26,16.916749954223633
2013-07-29,16.796430587768555
2013-07-30,16.71925163269043
2013-07-31,16.739686965942383
2013-08-01,17.257266998291016
2013-08-02,17.250455856323242
2013-08-05,17.159648895263672
2013-08-06,16.80778694152832
2013-08-07,17.85883903503418
2013-08-08,17.836143493652344
2013-08-09,17.974613189697266
2013-08-12,17.709012985229492
2013-08-13,17.575084686279297
2013-08-14,17.552291870117188
2013-08-15,16.889122009277344
2013-08-16,17.094223022460938
2013-08-19,17.01901626586914
2013-08-20,17.071443557739258
2013-08-21,16.973445892333984
2013-08-22,17.488479614257812
2013-08-23,17.44518280029297
2013-08-26,17.71409797668457
2013-08-27,17.38593101501465
2013-08-28,17.64116668701172
2013-08-29,17.780187606811523
2013-08-30,17.663957595825195
2013-09-03,17.44062614440918
2013-09-04,17.486204147338867
2013-09-05,17.392770767211914
2013-09-06,17.372255325317383
2013-09-09,17.793859481811523
2013-09-10,17.663957595825195
2013-09-11,17.638891220092773
2013-09-12,17.56824493408203
2013-09-13,17.666240692138672
2013-09-16,17.857662200927734
