Date,GRMN
2010-06-10,20.39517593383789
2010-06-11,21.09634017944336
2010-06-14,20.026147842407227
2010-06-15,20.4074764251709
2010-06-16,20.09380340576172
2010-06-17,19.835474014282227
2010-06-18,19.663267135620117
2010-06-21,19.70016098022461
2010-06-22,19.65096092224121
2010-06-23,19.74321746826172
2010-06-24,19.595605850219727
2010-06-25,19.694015502929688
2010-06-28,18.82063865661621
2010-06-29,17.996463775634766
2010-06-30,17.947269439697266
2010-07-01,18.328601837158203
2010-07-02,18.002620697021484
2010-07-06,17.799652099609375
2010-07-07,18.408554077148438
2010-07-08,18.636127471923828
2010-07-09,18.660730361938477
2010-07-12,18.039522171020508
2010-07-13,18.636127471923828
2010-07-14,18.599220275878906
2010-07-15,18.629972457885742
2010-07-16,18.24249267578125
2010-07-19,18.396255493164062
2010-07-20,18.519264221191406
2010-07-21,18.021068572998047
2010-07-22,18.45160675048828
2010-07-23,18.88829803466797
2010-07-26,18.900592803955078
2010-07-27,18.722238540649414
2010-07-28,18.297842025756836
2010-07-29,17.559778213500977
2010-07-30,17.535175323486328
2010-08-02,17.971864700317383
2010-08-03,18.051820755004883
2010-08-04,17.84885597229004
2010-08-05,18.44546127319336
2010-08-06,18.599220275878906
2010-08-09,18.94980239868164
2010-08-10,18.199440002441406
2010-08-11,17.196897506713867
2010-08-12,17.22150421142578
2010-08-13,16.63719940185547
2010-08-16,16.508039474487305
2010-08-17,17.024686813354492
2010-08-18,17.166147232055664
2010-08-19,16.858619689941406
2010-08-20,16.8770751953125
2010-08-23,16.674100875854492
2010-08-24,16.32967185974121
2010-08-25,16.809415817260742
2010-08-26,16.458831787109375
2010-08-27,16.680253982543945
2010-08-30,16.39118003845215
2010-08-31,16.366575241088867
2010-09-01,17.018531799316406
2010-09-02,16.993928909301758
2010-09-03,17.46752166748047
2010-09-07,17.08003807067871
2010-09-08,17.14769172668457
2010-09-09,17.215349197387695
2010-09-10,17.11078453063965
2010-09-13,18.303998947143555
2010-09-14,18.347049713134766
2010-09-15,18.254791259765625
2010-09-16,18.254791259765625
2010-09-17,18.230188369750977
2010-09-20,18.992856979370117
2010-09-21,18.5377140045166
2010-09-22,18.347049713134766
2010-09-23,18.636127471923828
2010-09-24,19.43568992614746
2010-09-27,18.869842529296875
2010-09-28,18.869842529296875
2010-09-29,18.845243453979492
2010-09-30,18.66687774658203
2010-10-01,18.43930435180664
2010-10-04,18.285541534423828
2010-10-05,18.56846809387207
2010-10-06,18.513113021850586
2010-10-07,18.648426055908203
2010-10-08,18.76528549194336
2010-10-11,18.629972457885742
2010-10-12,18.9375
2010-10-13,19.312686920166016
2010-10-14,19.368038177490234
2010-10-15,19.312686920166016
2010-10-18,19.10972023010254
2010-10-19,18.992856979370117
2010-10-20,19.380338668823242
2010-10-21,19.097410202026367
2010-10-22,19.632511138916016
2010-10-25,19.712461471557617
2010-10-26,20.911821365356445
2010-10-27,20.678102493286133
2010-10-28,20.192201614379883
2010-10-29,20.19835662841797
2010-11-01,20.512035369873047
2010-11-02,20.302913665771484
2010-11-03,19.226573944091797
2010-11-04,19.595605850219727
2010-11-05,19.171218872070312
2010-11-08,18.75298309326172
2010-11-09,18.4577579498291
2010-11-10,18.44546127319336
2010-11-11,18.051820755004883
2010-11-12,18.24249267578125
2010-11-15,18.180986404418945
2010-11-16,17.92266082763672
2010-11-17,18.05797576904297
2010-11-18,17.744298934936523
2010-11-19,17.738149642944336
2010-11-22,17.738149642944336
2010-11-23,17.541332244873047
2010-11-24,18.082576751708984
2010-11-26,17.934961318969727
2010-11-29,17.947269439697266
2010-11-30,17.811952590942383
2010-12-01,18.390100479125977
2010-12-02,18.808338165283203
2010-12-03,19.58330535888672
2010-12-06,19.484901428222656
2010-12-07,18.900592803955078
2010-12-08,18.66687774658203
2010-12-09,18.45160675048828
2010-12-10,18.593067169189453
2010-12-13,18.76528549194336
2010-12-14,19.26348114013672
2010-12-15,19.2081241607666
2010-12-16,19.361888885498047
2010-12-17,19.53409767150879
2010-12-20,19.306529998779297
2010-12-21,19.220420837402344
2010-12-22,18.80218505859375
2010-12-23,18.67302703857422
2010-12-27,18.716083526611328
2010-12-28,18.58077049255371
2010-12-29,18.654571533203125
2010-12-30,19.054363250732422
2010-12-31,19.06050682067871
2011-01-03,19.195816040039062
2011-01-04,19.10972023010254
2011-01-05,19.34958267211914
2011-01-06,19.00516128540039
2011-01-07,18.777585983276367
2011-01-10,18.740680694580078
2011-01-11,18.925201416015625
2011-01-12,19.00516128540039
2011-01-13,18.919052124023438
2011-01-14,18.974403381347656
2011-01-18,19.632511138916016
2011-01-19,19.423389434814453
2011-01-20,19.091262817382812
2011-01-21,18.9375
2011-01-24,19.38648796081543
2011-01-25,19.509492874145508
2011-01-26,19.398788452148438
2011-01-27,19.39263916015625
2011-01-28,18.94980239868164
2011-01-31,18.962099075317383
2011-02-01,18.9375
2011-02-02,18.808338165283203
2011-02-03,18.869842529296875
2011-02-04,19.644811630249023
2011-02-07,19.67556381225586
2011-02-08,19.958492279052734
2011-02-09,19.810869216918945
2011-02-10,20.038448333740234
2011-02-11,20.34596824645996
2011-02-14,19.98924446105957
2011-02-15,20.001544952392578
2011-02-16,19.860078811645508
2011-02-17,20.56123924255371
2011-02-18,20.309072494506836
2011-02-22,19.767820358276367
2011-02-23,19.90312957763672
2011-02-24,19.964641571044922
2011-02-25,20.401315689086914
2011-02-28,20.881071090698242
2011-03-01,20.41978645324707
2011-03-02,20.52433204650879
2011-03-03,21.03483009338379
2011-03-04,21.385414123535156
2011-03-07,21.176288604736328
2011-03-08,20.961027145385742
2011-03-09,20.98562240600586
2011-03-10,20.881071090698242
2011-03-11,20.997926712036133
2011-03-14,20.831857681274414
2011-03-15,21.127086639404297
2011-03-16,20.78881072998047
2011-03-17,20.598146438598633
2011-03-18,20.801109313964844
2011-03-21,20.801109313964844
2011-03-22,20.76421356201172
2011-03-23,20.77036476135254
2011-03-24,20.85031509399414
2011-03-25,20.98562240600586
2011-03-28,20.83802032470703
2011-03-29,21.004077911376953
2011-03-30,20.899513244628906
2011-03-31,20.82571792602539
2011-04-01,20.7580623626709
2011-04-04,20.776514053344727
2011-04-05,20.776514053344727
2011-04-06,20.868762969970703
2011-04-07,20.7580623626709
2011-04-08,20.7580623626709
2011-04-11,20.917970657348633
2011-04-12,20.76421356201172
2011-04-13,20.641202926635742
2011-04-14,20.76421356201172
2011-04-15,20.85031509399414
2011-04-18,20.751907348632812
2011-04-19,20.659652709960938
2011-04-20,20.887216567993164
2011-04-21,21.004077911376953
2011-04-25,21.188594818115234
2011-04-26,21.323902130126953
2011-04-27,21.336204528808594
2011-04-28,21.071733474731445
2011-04-29,21.053281784057617
2011-05-02,20.917970657348633
2011-05-03,20.598146438598633
2011-05-04,21.699092864990234
2011-05-05,21.520723342895508
2011-05-06,21.612977981567383
2011-05-09,21.514577865600586
2011-05-10,21.717540740966797
2011-05-11,21.569927215576172
2011-05-12,21.67448616027832
2011-05-13,21.600683212280273
2011-05-16,21.31161117553711
2011-05-17,21.428462982177734
2011-05-18,21.514577865600586
2011-05-19,21.662185668945312
2011-05-20,21.514577865600586
2011-05-23,21.016376495361328
2011-05-24,20.548934936523438
2011-05-25,20.43822479248047
2011-05-26,20.493587493896484
2011-05-27,20.55508804321289
2011-05-31,20.961027145385742
2011-06-01,20.948720932006836
2011-06-02,20.696552276611328
2011-06-03,20.512035369873047
2011-06-06,20.47513198852539
2011-06-07,20.38903045654297
2011-06-08,20.493587493896484
2011-06-09,20.733461380004883
2011-06-10,20.628894805908203
2011-06-13,20.509180068969727
2011-06-14,20.691898345947266
2011-06-15,20.597396850585938
2011-06-16,20.78641128540039
2011-06-17,21.208568572998047
2011-06-20,21.214874267578125
2011-06-21,21.41019058227539
2011-06-22,21.40389633178711
2011-06-23,21.429101943969727
2011-06-24,21.07625389099121
2011-06-27,20.30125617980957
2011-06-28,20.112228393554688
2011-06-29,20.194137573242188
2011-06-30,20.811620712280273
2011-07-01,21.15816879272461
2011-07-05,20.95023536682129
2011-07-06,20.93133544921875
2011-07-07,21.25897979736328
2011-07-08,21.170761108398438
2011-07-11,21.063648223876953
2011-07-12,20.817920684814453
2011-07-13,20.76751136779785
2011-07-14,20.446178436279297
2011-07-15,20.30755043029785
2011-07-18,20.213045120239258
2011-07-19,20.30755043029785
2011-07-20,20.162635803222656
2011-07-21,20.609994888305664
2011-07-22,20.61629867553711
2011-07-25,20.51548194885254
2011-07-26,20.704509735107422
2011-07-27,20.257143020629883
2011-07-28,20.225643157958984
2011-07-29,20.559593200683594
2011-08-01,20.282350540161133
2011-08-02,19.866498947143555
2011-08-03,19.444345474243164
2011-08-04,18.990680694580078
2011-08-05,20.131132125854492
2011-08-08,19.532550811767578
2011-08-09,20.156333923339844
2011-08-10,19.230113983154297
2011-08-11,19.469552993774414
2011-08-12,19.734182357788086
2011-08-15,19.967315673828125
2011-08-16,20.30755043029785
2011-08-17,20.156333923339844
2011-08-18,19.456945419311523
2011-08-19,19.532550811767578
2011-08-22,19.923206329345703
2011-08-23,20.225643157958984
2011-08-24,20.263446807861328
2011-08-25,19.935810089111328
2011-08-26,20.62889289855957
2011-08-29,21.013246536254883
2011-08-30,21.107757568359375
2011-08-31,21.12666130065918
2011-09-01,20.43986701965332
2011-09-02,20.162635803222656
2011-09-06,20.213045120239258
2011-09-07,20.76751136779785
2011-09-08,20.969141006469727
2011-09-09,20.666696548461914
2011-09-12,21.025842666625977
2011-09-13,20.936561584472656
2011-09-14,21.17890167236328
2011-09-15,21.453123092651367
2011-09-16,21.51051902770996
2011-09-19,21.325584411621094
2011-09-20,21.17890167236328
2011-09-21,20.770755767822266
2011-09-22,19.948089599609375
2011-09-23,19.60371971130371
2011-09-26,20.3498592376709
2011-09-27,20.420005798339844
2011-09-28,20.06287956237793
2011-09-29,20.29884147644043
2011-09-30,20.26057243347168
2011-10-03,19.514436721801758
2011-10-04,20.528417587280273
2011-10-05,20.82176971435547
2011-10-06,20.700603485107422
2011-10-07,20.706989288330078
2011-10-10,21.2936954498291
2011-10-11,21.46587371826172
2011-10-12,21.344717025756836
2011-10-13,21.478633880615234
2011-10-14,21.810251235961914
2011-10-17,21.83576774597168
2011-10-18,22.090850830078125
2011-10-19,22.00157356262207
2011-10-20,21.950551986694336
2011-10-21,22.071714401245117
2011-10-24,22.537260055541992
2011-10-25,22.07810401916504
2011-10-26,22.129119873046875
2011-10-27,22.192888259887695
2011-10-28,22.377824783325195
2011-10-31,21.931421279907227
2011-11-01,21.803874969482422
2011-11-02,22.77321434020996
2011-11-03,22.881629943847656
2011-11-04,22.766836166381836
2011-11-07,23.17499351501465
2011-11-08,23.27702522277832
2011-11-09,22.41609764099121
2011-11-10,22.301300048828125
2011-11-11,22.237525939941406
2011-11-14,22.288543701171875
2011-11-15,22.73495864868164
2011-11-16,22.569143295288086
2011-11-17,22.447978973388672
2011-11-18,22.403337478637695
2011-11-21,22.301300048828125
2011-11-22,22.148244857788086
2011-11-23,22.05258560180664
2011-11-25,22.020694732666016
2011-11-28,22.422468185424805
2011-11-29,22.703065872192383
2011-11-30,23.33441162109375
2011-12-01,23.31528663635254
2011-12-02,23.67241096496582
2011-12-05,23.755313873291016
2011-12-06,23.62138557434082
2011-12-07,23.63414192199707
2011-12-08,23.755313873291016
2011-12-09,24.169836044311523
2011-12-12,24.208112716674805
2011-12-13,24.736608505249023
2011-12-14,24.150104522705078
2011-12-15,24.06630516052246
2011-12-16,24.491689682006836
2011-12-19,24.504575729370117
2011-12-20,25.12976837158203
2011-12-21,25.497135162353516
2011-12-22,25.426244735717773
2011-12-23,25.774288177490234
2011-12-27,25.896743774414062
2011-12-28,25.593812942504883
2011-12-29,26.03208351135254
2011-12-30,25.658275604248047
2012-01-03,25.522918701171875
2012-01-04,25.368244171142578
2012-01-05,25.548702239990234
2012-01-06,25.400461196899414
2012-01-09,25.632495880126953
2012-01-10,26.270559310913086
2012-01-11,26.470355987548828
2012-01-12,26.296335220336914
2012-01-13,26.212549209594727
2012-01-17,26.296335220336914
2012-01-18,26.489694595336914
2012-01-19,27.211565017700195
2012-01-20,27.069765090942383
2012-01-23,26.88284683227539
2012-01-24,26.773283004760742
2012-01-25,26.985979080200195
2012-01-26,26.895734786987305
2012-01-27,26.657268524169922
2012-01-30,26.328567504882812
2012-01-31,26.87640380859375
2012-02-01,27.379131317138672
2012-02-02,28.055877685546875
2012-02-03,28.423255920410156
2012-02-06,28.178346633911133
2012-02-07,28.191234588623047
2012-02-08,27.862525939941406
2012-02-09,28.02364730834961
2012-02-10,28.094552993774414
2012-02-13,28.326568603515625
2012-02-14,28.300790786743164
2012-02-15,28.333024978637695
2012-02-16,28.474815368652344
2012-02-17,28.474815368652344
2012-02-21,28.80352020263672
2012-02-22,31.49115562438965
2012-02-23,31.123779296875
2012-02-24,30.969100952148438
2012-02-27,30.63395881652832
2012-02-28,30.807964324951172
2012-02-29,30.414810180664062
2012-03-01,30.389028549194336
2012-03-02,30.079660415649414
2012-03-05,30.414810180664062
2012-03-06,30.253677368164062
2012-03-07,30.292360305786133
2012-03-08,30.56949234008789
2012-03-09,30.621055603027344
2012-03-12,30.588842391967773
2012-03-13,30.920331954956055
2012-03-14,31.121826171875
2012-03-15,30.62132453918457
2012-03-16,30.478336334228516
2012-03-19,30.796836853027344
2012-03-20,30.543331146240234
2012-03-21,30.692846298217773
2012-03-22,30.89433479309082
2012-03-23,30.959348678588867
2012-03-26,31.056835174560547
2012-03-27,31.0698299407959
2012-03-28,30.75783348083496
2012-03-29,30.770832061767578
2012-03-30,30.536834716796875
2012-04-02,30.744836807250977
2012-04-03,30.881328582763672
2012-04-04,30.185829162597656
2012-04-05,30.042848587036133
2012-04-09,29.581348419189453
2012-04-10,28.905349731445312
2012-04-11,29.191341400146484
2012-04-12,29.444839477539062
2012-04-13,29.191341400146484
2012-04-16,28.983339309692383
2012-04-17,29.431842803955078
2012-04-18,29.360340118408203
2012-04-19,29.126346588134766
2012-04-20,28.95084571838379
2012-04-23,28.697351455688477
2012-04-24,28.924842834472656
2012-04-25,29.68533706665039
2012-04-26,30.731822967529297
2012-04-27,30.42633819580078
2012-04-30,30.63433074951172
2012-05-01,30.868335723876953
2012-05-02,32.064327239990234
2012-05-03,31.284330368041992
2012-05-04,30.42633819580078
2012-05-07,30.56284523010254
2012-05-08,29.847837448120117
2012-05-09,29.496845245361328
2012-05-10,29.503341674804688
2012-05-11,29.37334442138672
2012-05-14,28.83384132385254
2012-05-15,28.976842880249023
2012-05-16,29.087345123291016
2012-05-17,28.391843795776367
2012-05-18,27.936838150024414
2012-05-21,28.463348388671875
2012-05-22,28.489347457885742
2012-05-23,28.476346969604492
2012-05-24,28.41785430908203
2012-05-25,28.073347091674805
2012-05-29,28.53485107421875
2012-05-30,28.157840728759766
2012-05-31,27.92384147644043
2012-06-01,27.039844512939453
2012-06-04,27.026851654052734
2012-06-05,27.37784767150879
2012-06-06,27.2348575592041
2012-06-07,26.695348739624023
2012-06-08,27.15035057067871
2012-06-11,24.82986831665039
2012-06-12,25.681358337402344
2012-06-13,25.22768783569336
2012-06-14,24.6228084564209
2012-06-15,24.839778900146484
2012-06-18,25.12249183654785
2012-06-19,25.602460861206055
2012-06-20,25.207969665527344
2012-06-21,24.589933395385742
2012-06-22,24.313785552978516
2012-06-25,24.20859146118164
2012-06-26,24.221738815307617
2012-06-27,24.491315841674805
2012-06-28,24.169132232666016
2012-06-29,25.175100326538086
2012-07-02,25.188249588012695
2012-07-03,25.40522003173828
2012-07-05,24.931819915771484
2012-07-06,24.5767822265625
2012-07-09,24.629379272460938
2012-07-10,24.13627052307129
2012-07-11,24.090248107910156
2012-07-12,23.70890998840332
2012-07-13,23.879846572875977
2012-07-16,23.80752182006836
2012-07-17,23.971900939941406
2012-07-18,24.517608642578125
2012-07-19,24.511037826538086
2012-07-20,24.23488426208496
2012-07-23,23.56426239013672
2012-07-24,24.34667205810547
2012-07-25,24.65567970275879
2012-07-26,24.57021141052246
2012-07-27,25.40522003173828
2012-07-30,25.35262107849121
2012-07-31,25.385496139526367
2012-08-01,25.88518714904785
2012-08-02,26.52951431274414
2012-08-03,26.470340728759766
2012-08-06,26.325698852539062
2012-08-07,26.779356002807617
2012-08-08,26.9437313079834
2012-08-09,27.24617576599121
2012-08-10,27.482864379882812
2012-08-13,27.239593505859375
2012-08-14,27.00947380065918
2012-08-15,26.937152862548828
2012-08-16,27.05550193786621
2012-08-17,27.075233459472656
2012-08-20,27.509166717529297
2012-08-21,27.390825271606445
2012-08-22,27.34479331970215
2012-08-23,26.77278709411621
2012-08-24,26.628141403198242
2012-08-27,26.483489990234375
2012-08-28,26.628141403198242
2012-08-29,26.73334503173828
2012-08-30,26.279672622680664
2012-08-31,26.52951431274414
2012-09-04,26.200780868530273
2012-09-05,26.29282569885254
2012-09-06,26.785924911499023
2012-09-07,27.298768997192383
2012-09-10,26.52951431274414
2012-09-11,26.490062713623047
2012-09-12,27.254709243774414
2012-09-13,27.54062271118164
2012-09-14,28.225481033325195
2012-09-17,28.12574577331543
2012-09-18,27.85314178466797
2012-09-19,27.966163635253906
2012-09-20,27.799949645996094
2012-09-21,27.886375427246094
2012-09-24,27.986108779907227
2012-09-25,27.294607162475586
2012-09-26,27.161623001098633
2012-09-27,27.919626235961914
2012-09-28,27.753408432006836
2012-10-01,27.77999496459961
2012-10-02,27.640352249145508
2012-10-03,27.7135009765625
2012-10-04,28.30526351928711
2012-10-05,28.411653518676758
2012-10-08,28.19223403930664
2012-10-09,27.075191497802734
2012-10-10,26.63634490966797
2012-10-11,26.889007568359375
2012-10-12,26.709482192993164
2012-10-15,26.669588088989258
2012-10-16,26.576501846313477
2012-10-17,26.330486297607422
2012-10-18,26.430219650268555
2012-10-19,25.884994506835938
2012-10-22,26.184200286865234
2012-10-23,26.071170806884766
2012-10-24,26.124364852905273
2012-10-25,26.10441017150879
2012-10-26,25.924894332885742
2012-10-31,25.266630172729492
2012-11-01,25.333118438720703
2012-11-02,24.93416976928711
2012-11-05,24.93416976928711
2012-11-06,25.20014190673828
2012-11-07,24.741336822509766
2012-11-08,24.20941734313965
2012-11-09,24.60835838317871
2012-11-12,24.282556533813477
2012-11-13,24.202774047851562
2012-11-14,24.0165958404541
2012-11-15,24.70145606994629
2012-11-16,24.721406936645508
2012-11-19,25.08711051940918
2012-11-20,25.346418380737305
2012-11-21,25.29986572265625
2012-11-23,25.672225952148438
2012-11-26,25.52594757080078
2012-11-27,25.19348907470703
2012-11-28,25.758665084838867
2012-11-29,25.785259246826172
2012-11-30,25.858407974243164
2012-12-03,26.51667022705078
2012-12-04,26.52996063232422
2012-12-05,26.403627395629883
2012-12-06,27.919626235961914
2012-12-07,27.726802825927734
2012-12-10,28.03264808654785
2012-12-11,28.19223403930664
2012-12-12,27.607561111450195
2012-12-13,27.661319732666016
2012-12-14,27.338754653930664
2012-12-17,27.836050033569336
2012-12-18,28.642507553100586
2012-12-19,28.259449005126953
2012-12-20,27.84276580810547
2012-12-21,27.600833892822266
2012-12-24,27.3253173828125
2012-12-26,27.358898162841797
2012-12-27,27.76214027404785
2012-12-28,26.881757736206055
2012-12-31,27.38578224182129
2013-01-02,28.326662063598633
2013-01-03,28.28631591796875
2013-01-04,28.28631591796875
2013-01-07,28.279598236083984
2013-01-08,28.393850326538086
2013-01-09,26.404600143432617
2013-01-10,26.4717960357666
2013-01-11,26.61293601989746
2013-01-14,26.821266174316406
2013-01-15,26.901905059814453
2013-01-16,26.767507553100586
2013-01-17,26.619651794433594
2013-01-18,26.559173583984375
2013-01-22,26.135787963867188
2013-01-23,25.739276885986328
2013-01-24,25.934171676635742
2013-01-25,26.05513572692871
2013-01-28,25.920726776123047
2013-01-29,25.92744255065918
2013-01-30,25.564546585083008
2013-01-31,25.46373748779297
2013-02-01,25.87368392944336
2013-02-04,25.524232864379883
2013-02-05,25.336055755615234
2013-02-06,25.504064559936523
2013-02-07,25.64520263671875
2013-02-08,25.591440200805664
2013-02-11,25.450305938720703
2013-02-12,25.322612762451172
2013-02-13,25.914016723632812
2013-02-14,26.189552307128906
2013-02-15,26.303789138793945
2013-02-19,26.370996475219727
2013-02-20,23.884437561035156
2013-02-21,23.53498077392578
2013-02-22,23.521533966064453
2013-02-25,22.98389434814453
2013-02-26,23.057819366455078
2013-02-27,23.30647850036621
2013-02-28,23.091421127319336
2013-03-01,23.615625381469727
2013-03-04,23.79706573486328
2013-03-05,23.69626808166504
2013-03-06,23.7231502532959
2013-03-07,23.53498077392578
2013-03-08,23.931476593017578
2013-03-11,24.00540542602539
2013-03-12,23.991962432861328
2013-03-13,23.6040096282959
2013-03-14,23.753746032714844
2013-03-15,23.522335052490234
2013-03-18,23.386205673217773
2013-03-19,22.875741958618164
2013-03-20,22.78045654296875
2013-03-21,22.56265640258789
2013-03-22,22.63071060180664
2013-03-25,22.760034561157227
2013-03-26,22.657943725585938
2013-03-27,22.440141677856445
2013-03-28,22.494598388671875
2013-04-01,22.18831443786621
2013-04-02,23.31134033203125
2013-04-03,22.753225326538086
2013-04-04,22.753225326538086
2013-04-05,22.86212921142578
2013-04-08,22.977840423583984
2013-04-09,22.902963638305664
2013-04-10,23.413442611694336
2013-04-11,23.454275131225586
2013-04-12,23.63123321533203
2013-04-15,22.909772872924805
2013-04-16,22.937000274658203
2013-04-17,22.53543472290039
2013-04-18,22.732816696166992
2013-04-19,22.440141677856445
2013-04-22,22.242765426635742
2013-04-23,22.86212921142578
2013-04-24,23.31134033203125
2013-04-25,24.032804489135742
2013-04-26,23.63123321533203
2013-04-29,23.985157012939453
2013-04-30,23.876256942749023
2013-05-01,22.92338752746582
2013-05-02,23.488298416137695
2013-05-03,23.69248390197754
2013-05-06,24.012386322021484
2013-05-07,24.189346313476562
2013-05-08,24.298242568969727
2013-05-09,24.04641342163086
2013-05-10,24.584110260009766
2013-05-13,24.141704559326172
2013-05-14,24.16212272644043
2013-05-15,24.42074966430664
2013-05-16,24.767871856689453
2013-05-17,25.101381301879883
2013-05-20,24.951650619506836
2013-05-21,24.95844841003418
2013-05-22,24.250608444213867
2013-05-23,24.060028076171875
2013-05-24,23.903488159179688
2013-05-28,24.16212272644043
2013-05-29,23.89668083190918
2013-05-30,24.243791580200195
2013-05-31,23.7741641998291
2013-06-03,23.78777313232422
2013-06-04,23.658458709716797
2013-06-05,23.107154846191406
2013-06-06,23.36579132080078
2013-06-07,23.712909698486328
2013-06-10,23.753746032714844
2013-06-11,23.37940216064453
2013-06-12,23.202442169189453
2013-06-13,23.55636215209961
2013-06-14,23.252946853637695
2013-06-17,24.094247817993164
2013-06-18,24.659709930419922
2013-06-19,24.10803985595703
2013-06-20,23.61153221130371
2013-06-21,23.921844482421875
2013-06-24,23.832199096679688
2013-06-25,24.10114097595215
2013-06-26,24.45283317565918
2013-06-27,24.97002410888672
2013-06-28,24.942441940307617
2013-07-01,25.032085418701172
2013-07-02,24.27353858947754
2013-07-03,24.19078826904297
2013-07-05,24.370080947875977
2013-07-08,24.10803985595703
2013-07-09,24.252849578857422
2013-07-10,24.673505783081055
2013-07-11,24.86659049987793
2013-07-12,25.03898811340332
2013-07-15,25.445838928222656
2013-07-16,25.12173843383789
2013-07-17,25.06656265258789
2013-07-18,25.18379020690918
2013-07-19,25.307920455932617
2013-07-22,25.900970458984375
2013-07-23,25.85959243774414
2013-07-24,25.452733993530273
2013-07-25,25.65961265563965
2013-07-26,25.397565841674805
2013-07-29,25.418251037597656
2013-07-30,25.694089889526367
2013-07-31,27.63873863220215
2013-08-01,27.542194366455078
2013-08-02,27.45944595336914
2013-08-05,27.36290168762207
2013-08-06,27.059480667114258
2013-08-07,26.852602005004883
2013-08-08,26.900875091552734
2013-08-09,26.811227798461914
2013-08-12,27.23877716064453
2013-08-13,26.91466522216797
2013-08-14,26.804332733154297
2013-08-15,26.3974666595459
2013-08-16,26.05268669128418
2013-08-19,26.25265884399414
2013-08-20,26.514713287353516
2013-08-21,27.77665901184082
2013-08-22,28.0249080657959
2013-08-23,27.997312545776367
2013-08-26,27.873199462890625
2013-08-27,27.397369384765625
2013-08-28,27.24567222595215
2013-08-29,28.4317569732666
2013-08-30,28.114545822143555
2013-09-03,28.590362548828125
2013-09-04,29.16962242126465
2013-09-05,29.093772888183594
2013-09-06,28.804136276245117
2013-09-09,29.059289932250977
2013-09-10,29.410980224609375
2013-09-11,29.810935974121094
2013-09-12,29.546140670776367
2013-09-13,29.755207061767578
2013-09-16,30.0478572845459
2013-09-17,30.953763961791992
