Date,TAP
2010-11-04,34.7130241394043
2010-11-05,35.0056266784668
2010-11-08,35.02650451660156
2010-11-09,34.55976104736328
2010-11-10,34.211463928222656
2010-11-11,34.343807220458984
2010-11-12,34.148746490478516
2010-11-15,34.16965866088867
2010-11-16,33.431236267089844
2010-11-17,33.514827728271484
2010-11-18,34.211463928222656
2010-11-19,34.211463928222656
2010-11-22,34.155723571777344
2010-11-23,34.134822845458984
2010-11-24,34.55278778076172
2010-11-26,34.10441589355469
2010-11-29,33.64204025268555
2010-11-30,33.382835388183594
2010-12-01,33.95030212402344
2010-12-02,34.020347595214844
2010-12-03,34.5808219909668
2010-12-06,34.33562088012695
2010-12-07,34.54579162597656
2010-12-08,34.81201934814453
2010-12-09,34.279571533203125
2010-12-10,34.53878402709961
2010-12-13,34.49675750732422
2010-12-14,34.847042083740234
2010-12-15,35.23236083984375
2010-12-16,35.631690979003906
2010-12-17,35.58966827392578
2010-12-20,35.624698638916016
2010-12-21,35.51960372924805
2010-12-22,35.638710021972656
2010-12-23,35.680747985839844
2010-12-27,35.3864860534668
2010-12-28,35.24639129638672
2010-12-29,35.267398834228516
2010-12-30,35.316429138183594
2010-12-31,35.16230773925781
2011-01-03,34.98015594482422
2011-01-04,34.21650695800781
2011-01-05,33.97832489013672
2011-01-06,33.58599090576172
2011-01-07,33.256710052490234
2011-01-10,33.018524169921875
2011-01-11,33.522945404052734
2011-01-12,33.47389221191406
2011-01-13,33.578983306884766
2011-01-14,33.41786193847656
2011-01-18,33.936283111572266
2011-01-19,33.82420349121094
2011-01-20,33.60701370239258
2011-01-21,34.17448043823242
2011-01-24,33.95729446411133
2011-01-25,33.684078216552734
2011-01-26,33.985328674316406
2011-01-27,33.207664489746094
2011-01-28,32.58415603637695
2011-01-31,32.83638000488281
2011-02-01,33.29875564575195
2011-02-02,33.42485427856445
2011-02-03,33.67005920410156
2011-02-04,33.256710052490234
2011-02-07,33.733123779296875
2011-02-08,33.8662223815918
2011-02-09,33.326778411865234
2011-02-10,31.86255645751953
2011-02-11,31.561311721801758
2011-02-14,31.46322250366211
2011-02-15,31.491247177124023
2011-02-16,31.834522247314453
2011-02-17,32.16381072998047
2011-02-18,31.94662857055664
2011-02-22,31.806522369384766
2011-02-23,31.708419799804688
2011-02-24,31.48285484313965
2011-02-25,31.72252655029297
2011-02-28,32.23714065551758
2011-03-01,31.919902801513672
2011-03-02,31.539243698120117
2011-03-03,31.454648971557617
2011-03-04,31.186769485473633
2011-03-07,30.69331169128418
2011-03-08,31.37005615234375
2011-03-09,31.560382843017578
2011-03-10,30.83428955078125
2011-03-11,31.088085174560547
2011-03-14,30.72150421142578
2011-03-15,30.72150421142578
2011-03-16,30.220996856689453
2011-03-17,30.47476577758789
2011-03-18,30.488872528076172
2011-03-21,31.299564361572266
2011-03-22,31.20085906982422
2011-03-23,31.222009658813477
2011-03-24,31.123332977294922
2011-03-25,31.807109832763672
2011-03-28,31.821224212646484
2011-03-29,32.66010284423828
2011-03-30,33.10422134399414
2011-03-31,33.05487823486328
2011-04-01,33.30160903930664
2011-04-04,33.287506103515625
2011-04-05,33.259315490722656
2011-04-06,33.54833984375
2011-04-07,33.506038665771484
2011-04-08,32.97733688354492
2011-04-11,33.09717559814453
2011-04-12,32.8715934753418
2011-04-13,32.935028076171875
2011-04-14,33.322757720947266
2011-04-15,33.738670349121094
2011-04-18,33.668182373046875
2011-04-19,33.936058044433594
2011-04-20,33.5765495300293
2011-04-21,33.8585090637207
2011-04-25,33.8303108215332
2011-04-26,34.37311935424805
2011-04-27,34.817230224609375
2011-04-28,34.71854782104492
2011-04-29,34.36606979370117
2011-05-02,34.119346618652344
2011-05-03,32.089107513427734
2011-05-04,31.701379776000977
2011-05-05,31.37710189819336
2011-05-06,31.736635208129883
2011-05-09,32.27238082885742
2011-05-10,32.56846618652344
2011-05-11,32.01860809326172
2011-05-12,32.31467056274414
2011-05-13,32.44157409667969
2011-05-16,32.43450927734375
2011-05-17,32.60371017456055
2011-05-18,32.6178092956543
2011-05-19,32.709449768066406
2011-05-20,32.779937744140625
2011-05-23,32.48386764526367
2011-05-24,32.44157409667969
2011-05-25,32.37109375
2011-05-26,32.37813186645508
2011-05-27,32.8715934753418
2011-05-31,32.88568878173828
2011-06-01,32.48386764526367
2011-06-02,31.490036010742188
2011-06-03,31.369365692138672
2011-06-06,31.262876510620117
2011-06-07,31.362274169921875
2011-06-08,31.582326889038086
2011-06-09,31.759796142578125
2011-06-10,31.390670776367188
2011-06-13,31.41904640197754
2011-06-14,31.75269889831543
2011-06-15,31.34097671508789
2011-06-16,31.362274169921875
2011-06-17,31.68880844116211
2011-06-20,31.73139762878418
2011-06-21,31.880470275878906
2011-06-22,32.10052490234375
2011-06-23,32.00114440917969
2011-06-24,31.440343856811523
2011-06-27,31.433256149291992
2011-06-28,31.52553939819336
2011-06-29,31.781082153320312
2011-06-30,31.759796142578125
2011-07-01,32.1715202331543
2011-07-05,31.986955642700195
2011-07-06,31.94436264038086
2011-07-07,31.9798583984375
2011-07-08,31.624916076660156
2011-07-11,30.87955093383789
2011-07-12,31.02862548828125
2011-07-13,31.25578498840332
2011-07-14,31.63912582397461
2011-07-15,31.81659507751465
2011-07-18,31.404857635498047
2011-07-19,31.81659507751465
2011-07-20,32.2567024230957
2011-07-21,32.97367477416992
2011-07-22,33.03757095336914
2011-07-25,32.64714813232422
2011-07-26,32.51935958862305
2011-07-27,32.2567024230957
2011-07-28,32.12894058227539
2011-07-29,31.9798583984375
2011-08-01,31.68170738220215
2011-08-02,31.468746185302734
2011-08-03,31.376468658447266
2011-08-04,29.807634353637695
2011-08-05,30.190969467163086
2011-08-08,28.941598892211914
2011-08-09,30.531700134277344
2011-08-10,29.03387451171875
2011-08-11,30.176767349243164
2011-08-12,30.702077865600586
2011-08-15,31.440343856811523
2011-08-16,31.30548095703125
2011-08-17,31.41904640197754
2011-08-18,30.815656661987305
2011-08-19,30.432331085205078
2011-08-22,30.53881072998047
2011-08-23,30.773067474365234
2011-08-24,30.616897583007812
2011-08-25,30.2122802734375
2011-08-26,30.290353775024414
2011-08-29,30.96982765197754
2011-08-30,31.048500061035156
2011-08-31,31.291696548461914
2011-09-01,30.934070587158203
2011-09-02,30.512088775634766
2011-09-06,30.24028778076172
2011-09-07,30.64798355102539
2011-09-08,30.38334083557129
2011-09-09,29.89695930480957
2011-09-12,29.67525863647461
2011-09-13,29.925580978393555
2011-09-14,30.090087890625
2011-09-15,30.60505485534668
2011-09-16,30.61937141418457
2011-09-19,30.211666107177734
2011-09-20,30.30466079711914
2011-09-21,29.06015396118164
2011-09-22,28.11603546142578
2011-09-23,27.987285614013672
2011-09-26,28.473644256591797
2011-09-27,29.153120040893555
2011-09-28,27.951520919799805
2011-09-29,28.824119567871094
2011-09-30,28.330604553222656
2011-10-03,27.422260284423828
2011-10-04,28.251922607421875
2011-10-05,28.645305633544922
2011-10-06,29.44636344909668
2011-10-07,29.331918716430664
2011-10-10,30.161605834960938
2011-10-11,30.04718589782715
2011-10-12,29.954200744628906
2011-10-13,29.882665634155273
2011-10-14,29.882665634155273
2011-10-17,29.44636344909668
2011-10-18,29.98279571533203
2011-10-19,29.43207359313965
2011-10-20,29.23896026611328
2011-10-21,29.82544708251953
2011-10-24,29.89695930480957
2011-10-25,29.639488220214844
2011-10-26,29.975656509399414
2011-10-27,30.07577896118164
2011-10-28,30.72664451599121
2011-10-31,30.28321647644043
2011-11-01,28.845582962036133
2011-11-02,27.894302368164062
2011-11-03,28.001598358154297
2011-11-04,27.801319122314453
2011-11-07,28.337745666503906
2011-11-08,28.745437622070312
2011-11-09,28.337745666503906
2011-11-10,28.63814926147461
2011-11-11,29.339099884033203
2011-11-14,29.110200881958008
2011-11-15,29.260406494140625
2011-11-16,28.45218849182129
2011-11-17,28.237619400024414
2011-11-18,28.301986694335938
2011-11-21,27.736948013305664
2011-11-22,27.686885833740234
2011-11-23,27.293502807617188
2011-11-25,27.179058074951172
2011-11-28,27.94365882873535
2011-11-29,28.49185562133789
2011-11-30,29.278091430664062
2011-12-01,29.0328369140625
2011-12-02,29.220378875732422
2011-12-05,29.458417892456055
2011-12-06,29.840709686279297
2011-12-07,29.88399887084961
2011-12-08,29.58103370666504
2011-12-09,29.862350463867188
2011-12-12,29.732515335083008
2011-12-13,29.278091430664062
2011-12-14,29.386293411254883
2011-12-15,30.259082794189453
2011-12-16,30.756784439086914
2011-12-19,30.179731369018555
2011-12-20,30.97317123413086
2011-12-21,31.312192916870117
2011-12-22,31.377105712890625
2011-12-23,31.737762451171875
2011-12-27,31.7593936920166
2011-12-28,31.29055404663086
2011-12-29,31.543006896972656
2011-12-30,31.40595817565918
2012-01-03,31.478099822998047
2012-01-04,31.196781158447266
2012-01-05,31.30497169494629
2012-01-06,31.427595138549805
2012-01-09,31.57186508178711
2012-01-10,32.213829040527344
2012-01-11,32.350868225097656
2012-01-12,32.242671966552734
2012-01-13,31.69447898864746
2012-01-17,31.463668823242188
2012-01-18,31.607929229736328
2012-01-19,31.40595817565918
2012-01-20,31.737762451171875
2012-01-23,31.737762451171875
2012-01-24,30.901044845581055
2012-01-25,31.009233474731445
2012-01-26,31.139076232910156
2012-01-27,30.92989158630371
2012-01-30,30.684650421142578
2012-01-31,30.937095642089844
2012-02-01,31.564647674560547
2012-02-02,31.319398880004883
2012-02-03,31.687280654907227
2012-02-06,31.456439971923828
2012-02-07,31.708911895751953
2012-02-08,31.521364212036133
2012-02-09,31.66562271118164
2012-02-10,31.139076232910156
2012-02-13,31.57186508178711
2012-02-14,31.752174377441406
2012-02-15,31.636789321899414
2012-02-16,32.53120803833008
2012-02-17,32.76924133300781
2012-02-21,32.350868225097656
2012-02-22,32.03350067138672
2012-02-23,32.02628707885742
2012-02-24,31.68006706237793
2012-02-27,31.622352600097656
2012-02-28,31.737762451171875
2012-02-29,31.69447898864746
2012-03-01,31.767154693603516
2012-03-02,31.679964065551758
2012-03-05,31.483779907226562
2012-03-06,30.546457290649414
2012-03-07,30.597309112548828
2012-03-08,30.9969539642334
2012-03-09,31.06960105895996
2012-03-12,31.08411979675293
2012-03-13,31.156797409057617
2012-03-14,31.207660675048828
2012-03-15,31.149532318115234
2012-03-16,31.32390594482422
2012-03-19,31.469247817993164
2012-03-20,31.185863494873047
2012-03-21,31.316646575927734
2012-03-22,31.600032806396484
2012-03-23,31.94154167175293
2012-03-26,32.50101089477539
2012-03-27,32.87884521484375
2012-03-28,32.71175003051758
2012-03-29,32.68992614746094
2012-03-30,32.87884521484375
2012-04-02,33.1767578125
2012-04-03,31.374780654907227
2012-04-04,30.40113067626953
2012-04-05,29.98697280883789
2012-04-09,29.914304733276367
2012-04-10,29.696317672729492
2012-04-11,29.645456314086914
2012-04-12,29.659984588623047
2012-04-13,29.747180938720703
2012-04-16,29.710865020751953
2012-04-17,29.7762508392334
2012-04-18,29.93610382080078
2012-04-19,29.979690551757812
2012-04-20,30.008760452270508
2012-04-23,29.798049926757812
2012-04-24,30.168621063232422
2012-04-25,29.994220733642578
2012-04-26,30.263072967529297
2012-04-27,30.14681625366211
2012-04-30,30.21221160888672
2012-05-01,30.47378921508789
2012-05-02,30.60457420349121
2012-05-03,30.858884811401367
2012-05-04,30.517379760742188
2012-05-07,30.546457290649414
2012-05-08,30.10323143005371
2012-05-09,29.7762508392334
2012-05-10,29.870702743530273
2012-05-11,30.023292541503906
2012-05-14,29.739906311035156
2012-05-15,29.398412704467773
2012-05-16,29.187692642211914
2012-05-17,29.056909561157227
2012-05-18,28.947919845581055
2012-05-21,28.926122665405273
2012-05-22,29.04964828491211
2012-05-23,28.519224166870117
2012-05-24,28.70812225341797
2012-05-25,28.904319763183594
2012-05-29,28.773542404174805
2012-05-30,28.553773880004883
2012-05-31,28.1655330657959
2012-06-01,28.07764434814453
2012-06-04,28.040996551513672
2012-06-05,28.0556697845459
2012-06-06,28.429258346557617
2012-06-07,28.377973556518555
2012-06-08,28.553773880004883
2012-06-11,28.19484519958496
2012-06-12,28.319372177124023
2012-06-13,28.348674774169922
2012-06-14,28.846786499023438
2012-06-15,28.8834228515625
2012-06-18,28.971315383911133
2012-06-19,29.029922485351562
2012-06-20,29.059223175048828
2012-06-21,28.414592742919922
2012-06-22,28.53912925720215
2012-06-25,28.66365623474121
2012-06-26,28.854116439819336
2012-06-27,29.103168487548828
2012-06-28,29.12514877319336
2012-06-29,30.480318069458008
2012-07-02,30.377763748168945
2012-07-03,30.524267196655273
2012-07-05,30.326480865478516
2012-07-06,30.03346824645996
2012-07-09,29.564666748046875
2012-07-10,29.35956382751465
2012-07-11,29.64522933959961
2012-07-12,29.835695266723633
2012-07-13,29.93092155456543
2012-07-16,29.8503475189209
2012-07-17,29.974884033203125
2012-07-18,30.38509178161621
2012-07-19,30.30451202392578
2012-07-20,30.282529830932617
2012-07-23,29.865005493164062
2012-07-24,29.65988540649414
2012-07-25,29.462108612060547
2012-07-26,30.253219604492188
2012-07-27,30.971105575561523
2012-07-30,31.198196411132812
2012-07-31,31.000410079956055
2012-08-01,31.366668701171875
2012-08-02,30.121381759643555
2012-08-03,30.82460594177246
2012-08-06,31.000410079956055
2012-08-07,31.439922332763672
2012-08-08,32.201744079589844
2012-08-09,32.25301742553711
2012-08-10,32.355587005615234
2012-08-13,31.996631622314453
2012-08-14,31.813505172729492
2012-08-15,32.09186935424805
2012-08-16,32.4288215637207
2012-08-17,32.47278594970703
2012-08-20,32.40685272216797
2012-08-21,32.41419219970703
2012-08-22,32.318946838378906
2012-08-23,32.32627868652344
2012-08-24,32.4288215637207
2012-08-27,32.487422943115234
2012-08-28,32.392208099365234
2012-08-29,32.525020599365234
2012-08-30,32.4586181640625
2012-08-31,32.86442565917969
2012-09-04,32.84968185424805
2012-09-05,33.107933044433594
2012-09-06,33.742496490478516
2012-09-07,33.602294921875
2012-09-10,33.358795166015625
2012-09-11,33.46210861206055
2012-09-12,33.39569091796875
2012-09-13,33.94172668457031
2012-09-14,33.84579086303711
2012-09-17,33.67607879638672
2012-09-18,33.83103561401367
2012-09-19,33.779396057128906
2012-09-20,33.6834602355957
2012-09-21,33.646583557128906
2012-09-24,33.4178466796875
2012-09-25,33.33666229248047
2012-09-26,33.28501510620117
2012-09-27,33.46210861206055
2012-09-28,33.24076461791992
2012-10-01,31.595308303833008
2012-10-02,31.934722900390625
2012-10-03,32.31103515625
2012-10-04,32.9087028503418
2012-10-05,32.9382209777832
2012-10-08,33.04890441894531
2012-10-09,32.687347412109375
2012-10-10,32.59143829345703
2012-10-11,32.694725036621094
2012-10-12,32.61356735229492
2012-10-15,32.834922790527344
2012-10-16,32.91609191894531
2012-10-17,33.33666229248047
2012-10-18,32.9087028503418
2012-10-19,32.488136291503906
2012-10-22,32.43647003173828
2012-10-23,32.42171096801758
2012-10-24,32.104427337646484
2012-10-25,32.31841278076172
2012-10-26,32.06755065917969
2012-10-31,31.8314208984375
2012-11-01,31.875701904296875
2012-11-02,31.956872940063477
2012-11-05,31.683847427368164
2012-11-06,31.875701904296875
2012-11-07,30.695117950439453
2012-11-08,30.178613662719727
2012-11-09,30.385204315185547
2012-11-12,30.08269691467285
2012-11-13,29.824424743652344
2012-11-14,29.212007522583008
2012-11-15,29.29317855834961
2012-11-16,29.389101028442383
2012-11-19,29.72113800048828
2012-11-20,29.632596969604492
2012-11-21,29.57356834411621
2012-11-23,29.890836715698242
2012-11-26,29.876096725463867
2012-11-27,29.684240341186523
2012-11-28,30.011510848999023
2012-11-29,30.532146453857422
2012-11-30,30.837095260620117
2012-12-03,30.881738662719727
2012-12-04,31.05278968811035
2012-12-05,31.536256790161133
2012-12-06,31.61063003540039
2012-12-07,31.989953994750977
2012-12-10,32.28003692626953
2012-12-11,32.451107025146484
2012-12-12,32.0643424987793
2012-12-13,32.09408950805664
2012-12-14,32.01226806640625
2012-12-17,32.34697723388672
2012-12-18,32.62217330932617
2012-12-19,32.31722640991211
2012-12-20,32.36185073852539
2012-12-21,32.25027847290039
2012-12-24,32.190792083740234
2012-12-26,32.13128662109375
2012-12-27,32.10151672363281
2012-12-28,31.766815185546875
2012-12-31,31.82632827758789
2013-01-02,32.3841667175293
2013-01-03,31.937896728515625
2013-01-04,31.79657745361328
2013-01-07,31.208984375
2013-01-08,31.112293243408203
2013-01-09,31.320547103881836
2013-01-10,31.491628646850586
2013-01-11,31.751953125
2013-01-14,31.90814971923828
2013-01-15,32.042022705078125
2013-01-16,32.34697723388672
2013-01-17,32.88249588012695
2013-01-18,33.35107421875
2013-01-22,33.678340911865234
2013-01-23,33.36595153808594
2013-01-24,33.81966018676758
2013-01-25,33.559326171875
2013-01-28,33.57419967651367
2013-01-29,33.85684585571289
2013-01-30,33.90892028808594
2013-01-31,33.60395812988281
2013-02-01,33.74528503417969
2013-02-04,32.83043670654297
2013-02-05,33.15769577026367
2013-02-06,32.80812454223633
2013-02-07,32.95686340332031
2013-02-08,33.031253814697266
2013-02-11,32.76350021362305
2013-02-12,32.88994598388672
2013-02-13,33.18744659423828
2013-02-14,32.7039909362793
2013-02-15,32.37672424316406
2013-02-19,33.544456481933594
2013-02-20,33.172569274902344
2013-02-21,33.09074783325195
2013-02-22,34.57087707519531
2013-02-25,34.27336502075195
2013-02-26,33.470088958740234
2013-02-27,33.31389617919922
2013-02-28,33.119102478027344
2013-03-01,33.890724182128906
2013-03-04,33.8757438659668
2013-03-05,35.18671798706055
2013-03-06,34.89456558227539
2013-03-07,34.89456558227539
2013-03-08,35.486366271972656
2013-03-11,36.3778190612793
2013-03-12,36.0257453918457
2013-03-13,36.5576286315918
2013-03-14,36.2354850769043
2013-03-15,36.302921295166016
2013-03-18,35.95833206176758
2013-03-19,35.83096694946289
2013-03-20,36.64002227783203
2013-03-21,36.3778190612793
2013-03-22,36.677486419677734
2013-03-25,36.40031814575195
2013-03-26,36.90972137451172
2013-03-27,36.325401306152344
2013-03-28,36.65502166748047
2013-04-01,38.87992858886719
2013-04-02,39.16459274291992
2013-04-03,38.22071075439453
2013-04-04,38.22071075439453
2013-04-05,37.57645034790039
2013-04-08,37.69630432128906
2013-04-09,37.43411636352539
2013-04-10,38.205718994140625
2013-04-11,38.550315856933594
2013-04-12,38.88743209838867
2013-04-15,37.90607452392578
2013-04-16,38.13080596923828
2013-04-17,37.58393096923828
2013-04-18,37.231842041015625
2013-04-19,39.441776275634766
2013-04-22,39.01478576660156
2013-04-23,39.718963623046875
2013-04-24,38.677669525146484
2013-04-25,38.43793869018555
2013-04-26,38.213199615478516
2013-04-29,38.5877685546875
2013-04-30,38.65519332885742
2013-05-01,38.183250427246094
2013-05-02,37.77123260498047
2013-05-03,38.43793869018555
2013-05-06,38.183250427246094
2013-05-07,37.995967864990234
2013-05-08,37.231842041015625
2013-05-09,37.07452392578125
2013-05-10,37.51652145385742
2013-05-13,37.673828125
2013-05-14,38.27313995361328
2013-05-15,38.25065612792969
2013-05-16,39.50920486450195
2013-05-17,39.943702697753906
2013-05-20,39.629066467285156
2013-05-21,39.38185119628906
2013-05-22,38.72262191772461
2013-05-23,38.41547775268555
2013-05-24,38.62522888183594
2013-05-28,38.864967346191406
2013-05-29,38.4654426574707
2013-05-30,38.480525970458984
2013-05-31,37.24431610107422
2013-06-03,37.380001068115234
2013-06-04,37.97549057006836
2013-06-05,37.55337905883789
2013-06-06,37.334774017333984
2013-06-07,38.18654251098633
2013-06-10,38.578521728515625
2013-06-11,38.12623596191406
2013-06-12,37.387535095214844
2013-06-13,37.568450927734375
2013-06-14,37.380001068115234
2013-06-17,37.68152618408203
2013-06-18,37.568450927734375
2013-06-19,37.040809631347656
2013-06-20,35.89505386352539
2013-06-21,36.023193359375
2013-06-24,36.10612106323242
2013-06-25,36.26441955566406
2013-06-26,36.535770416259766
2013-06-27,36.60362243652344
2013-06-28,36.075958251953125
2013-07-01,36.30209732055664
2013-07-02,36.234275817871094
2013-07-03,35.83475875854492
2013-07-05,35.917659759521484
2013-07-08,36.33979034423828
2013-07-09,37.93780517578125
2013-07-10,37.93780517578125
2013-07-11,39.121253967285156
2013-07-12,38.66896057128906
2013-07-15,38.97801208496094
2013-07-16,38.50313186645508
2013-07-17,38.31468200683594
2013-07-18,38.44281768798828
2013-07-19,38.736812591552734
2013-07-22,38.4051399230957
2013-07-23,38.16393280029297
2013-07-24,37.60614776611328
2013-07-25,37.560916900634766
2013-07-26,37.53075408935547
2013-07-29,37.591064453125
2013-07-30,37.59859085083008
2013-07-31,37.734275817871094
2013-08-01,38.374996185302734
2013-08-02,38.284542083740234
2013-08-05,37.749351501464844
2013-08-06,40.14637756347656
2013-08-07,39.7921028137207
2013-08-08,40.2669792175293
2013-08-09,40.10116195678711
2013-08-12,39.58858871459961
2013-08-13,39.51319885253906
2013-08-14,39.121253967285156
2013-08-15,38.25438690185547
2013-08-16,38.27700424194336
2013-08-19,37.77196502685547
2013-08-20,38.081016540527344
2013-08-21,37.59859085083008
2013-08-22,37.568450927734375
2013-08-23,38.03578186035156
2013-08-26,37.508140563964844
2013-08-27,37.297096252441406
2013-08-28,36.75083541870117
2013-08-29,36.86463165283203
2013-08-30,37.01636505126953
2013-09-03,36.84186553955078
2013-09-04,37.410888671875
2013-09-05,37.31985092163086
2013-09-06,37.3577766418457
2013-09-09,37.24398422241211
2013-09-10,37.471588134765625
2013-09-11,37.7143669128418
2013-09-12,37.388118743896484
2013-09-13,37.58539581298828
2013-09-16,38.101295471191406
2013-09-17,38.4654655456543
