Date,PEG
2010-09-10,18.391435623168945
2010-09-13,18.437532424926758
2010-09-14,18.397199630737305
2010-09-15,18.120635986328125
2010-09-16,18.201303482055664
2010-09-17,18.35686492919922
2010-09-20,18.58733558654785
2010-09-21,18.6910457611084
2010-09-22,18.668001174926758
2010-09-23,18.47209930419922
2010-09-24,18.938796997070312
2010-09-27,19.04827308654785
2010-09-28,19.094371795654297
2010-09-29,18.990652084350586
2010-09-30,19.059795379638672
2010-10-01,19.059795379638672
2010-10-04,19.059795379638672
2010-10-05,19.342121124267578
2010-10-06,19.030988693237305
2010-10-07,19.244169235229492
2010-10-08,19.30754852294922
2010-10-11,19.255695343017578
2010-10-12,19.11165428161621
2010-10-13,19.2384090423584
2010-10-14,19.077077865600586
2010-10-15,19.157745361328125
2010-10-18,19.434303283691406
2010-10-19,19.198078155517578
2010-10-20,19.33636474609375
2010-10-21,19.474645614624023
2010-10-22,19.157745361328125
2010-10-25,19.203838348388672
2010-10-26,19.2384090423584
2010-10-27,18.800518035888672
2010-10-28,18.696807861328125
2010-10-29,18.633438110351562
2010-11-01,18.541234970092773
2010-11-02,18.938796997070312
2010-11-03,18.97336769104004
2010-11-04,19.163509368896484
2010-11-05,19.02522850036621
2010-11-08,18.731380462646484
2010-11-09,18.70256805419922
2010-11-10,18.581573486328125
2010-11-11,18.47209930419922
2010-11-12,18.241634368896484
2010-11-15,18.414487838745117
2010-11-16,18.1148738861084
2010-11-17,17.99964141845703
2010-11-18,17.953542709350586
2010-11-19,17.723073959350586
2010-11-22,17.757648468017578
2010-11-23,17.653932571411133
2010-11-24,17.821025848388672
2010-11-26,17.648170471191406
2010-11-29,17.76917266845703
2010-11-30,17.76340675354004
2010-12-01,18.12639808654785
2010-12-02,18.143674850463867
2010-12-03,18.2877254486084
2010-12-06,18.31277084350586
2010-12-07,18.21375274658203
2010-12-08,18.132205963134766
2010-12-09,18.225399017333984
2010-12-10,18.126380920410156
2010-12-13,18.161333084106445
2010-12-14,18.324419021606445
2010-12-15,18.167156219482422
2010-12-16,18.563230514526367
2010-12-17,18.42926025390625
2010-12-20,18.336071014404297
2010-12-21,18.19628143310547
2010-12-22,18.405969619750977
2010-12-23,18.30694580078125
2010-12-27,18.30694580078125
2010-12-28,18.371017456054688
2010-12-29,18.266176223754883
2010-12-30,18.283655166625977
2010-12-31,18.528282165527344
2011-01-03,18.522457122802734
2011-01-04,18.394315719604492
2011-01-05,18.242876052856445
2011-01-06,18.202098846435547
2011-01-07,18.400146484375
2011-01-10,18.405969619750977
2011-01-11,18.58070182800293
2011-01-12,18.732145309448242
2011-01-13,18.400146484375
2011-01-14,18.41761589050293
2011-01-18,18.242876052856445
2011-01-19,18.504989624023438
2011-01-20,18.737972259521484
2011-01-21,18.90688705444336
2011-01-24,19.04668426513672
2011-01-25,18.930192947387695
2011-01-26,18.970958709716797
2011-01-27,19.00590705871582
2011-01-28,18.88941764831543
2011-01-31,18.88941764831543
2011-02-01,19.29131317138672
2011-02-02,18.982608795166016
2011-02-03,19.0757999420166
2011-02-04,18.767099380493164
2011-02-07,18.9942569732666
2011-02-08,19.069978713989258
2011-02-09,19.233070373535156
2011-02-10,19.157350540161133
2011-02-11,19.14569854736328
2011-02-14,18.97678565979004
2011-02-15,18.901063919067383
2011-02-16,18.70885467529297
2011-02-17,18.679729461669922
2011-02-18,18.487510681152344
2011-02-22,18.772918701171875
2011-02-23,18.813695907592773
2011-02-24,18.772918701171875
2011-02-25,18.88358497619629
2011-02-28,19.04668426513672
2011-03-01,18.58654022216797
2011-03-02,18.57488441467285
2011-03-03,18.609832763671875
2011-03-04,18.41179084777832
2011-03-07,18.330245971679688
2011-03-08,18.65589714050293
2011-03-09,19.144672393798828
2011-03-10,18.873783111572266
2011-03-11,19.06812286376953
2011-03-14,18.5557861328125
2011-03-15,18.31434440612793
2011-03-16,17.855018615722656
2011-03-17,17.94335174560547
2011-03-18,17.919790267944336
2011-03-21,18.11412239074707
2011-03-22,18.25545883178711
2011-03-23,18.343788146972656
2011-03-24,18.355566024780273
2011-03-25,18.308456420898438
2011-03-28,18.243682861328125
2011-03-29,18.438013076782227
2011-03-30,18.66179084777832
2011-03-31,18.5557861328125
2011-04-01,18.54990005493164
2011-04-04,18.1906795501709
2011-04-05,18.14356803894043
2011-04-06,18.585233688354492
2011-04-07,18.46745491027832
2011-04-08,18.38501739501953
2011-04-11,17.9963436126709
2011-04-12,18.008121490478516
2011-04-13,18.23189926147461
2011-04-14,18.178903579711914
2011-04-15,18.37323760986328
2011-04-18,18.19656753540039
2011-04-19,17.9727840423584
2011-04-20,18.11412239074707
2011-04-21,18.2142333984375
2011-04-25,18.14356803894043
2011-04-26,18.396791458129883
2011-04-27,18.726560592651367
2011-04-28,18.8973388671875
2011-04-29,18.944456100463867
2011-05-02,18.95033836364746
2011-05-03,18.973892211914062
2011-05-04,19.0445613861084
2011-05-05,18.873783111572266
2011-05-06,19.02100372314453
2011-05-09,19.0445613861084
2011-05-10,19.427343368530273
2011-05-11,19.580448150634766
2011-05-12,19.84545135498047
2011-05-13,19.698230743408203
2011-05-16,19.745338439941406
2011-05-17,19.91611671447754
2011-05-18,19.980892181396484
2011-05-19,20.128114700317383
2011-05-20,20.086885452270508
2011-05-23,19.91023063659668
2011-05-24,19.668781280517578
2011-05-25,19.692338943481445
2011-05-26,19.562780380249023
2011-05-27,19.63344955444336
2011-05-31,19.727676391601562
2011-06-01,19.374340057373047
2011-06-02,19.36256217956543
2011-06-03,19.127004623413086
2011-06-06,19.06812286376953
2011-06-07,19.0401554107666
2011-06-08,18.992530822753906
2011-06-09,19.069900512695312
2011-06-10,18.897300720214844
2011-06-13,18.808019638061523
2011-06-14,18.974672317504883
2011-06-15,18.53422737121582
2011-06-16,18.694929122924805
2011-06-17,18.784215927124023
2011-06-20,18.843727111816406
2011-06-21,18.903247833251953
2011-06-22,18.92110824584961
2011-06-23,18.796112060546875
2011-06-24,18.498519897460938
2011-06-27,18.992530822753906
2011-06-28,19.099666595458984
2011-06-29,19.188949584960938
2011-06-30,19.42701530456543
2011-07-01,19.599620819091797
2011-07-05,19.432973861694336
2011-07-06,19.40321159362793
2011-07-07,19.540103912353516
2011-07-08,19.36750030517578
2011-07-11,19.08180809020996
2011-07-12,19.12346839904785
2011-07-13,19.06395721435547
2011-07-14,19.046096801757812
2011-07-15,18.95086669921875
2011-07-18,18.796112060546875
2011-07-19,18.974672317504883
2011-07-20,19.022289276123047
2011-07-21,19.41510772705078
2011-07-22,19.52820587158203
2011-07-25,19.760324478149414
2011-07-26,19.81389617919922
2011-07-27,19.784137725830078
2011-07-28,19.694856643676758
2011-07-29,19.49248695373535
2011-08-01,19.43892478942871
2011-08-02,19.194896697998047
2011-08-03,18.88539695739746
2011-08-04,18.016414642333984
2011-08-05,18.052133560180664
2011-08-08,17.1652889251709
2011-08-09,17.74262809753418
2011-08-10,17.242679595947266
2011-08-11,18.373533248901367
2011-08-12,18.492565155029297
2011-08-15,19.266319274902344
2011-08-16,19.266319274902344
2011-08-17,19.34368896484375
2011-08-18,19.06395721435547
2011-08-19,18.81991958618164
2011-08-22,18.98062515258789
2011-08-23,19.224653244018555
2011-08-24,19.90317153930664
2011-08-25,19.73651885986328
2011-08-26,19.641279220581055
2011-08-29,20.08172607421875
2011-08-30,20.05196762084961
2011-08-31,20.313854217529297
2011-09-01,19.938886642456055
2011-09-02,19.688905715942383
2011-09-06,19.575815200805664
2011-09-07,19.986621856689453
2011-09-08,20.004655838012695
2011-09-09,19.415231704711914
2011-09-12,19.64378547668457
2011-09-13,19.962554931640625
2011-09-14,20.209156036376953
2011-09-15,20.479816436767578
2011-09-16,20.7324275970459
2011-09-19,20.654245376586914
2011-09-20,20.936931610107422
2011-09-21,20.341482162475586
2011-09-22,19.872339248657227
2011-09-23,20.21516990661621
2011-09-26,20.449743270874023
2011-09-27,20.503870010375977
2011-09-28,20.16706085205078
2011-09-29,20.425682067871094
2011-09-30,20.070817947387695
2011-10-03,19.445297241210938
2011-10-04,19.180654525756836
2011-10-05,19.22876739501953
2011-10-06,19.583633422851562
2011-10-07,19.439279556274414
2011-10-10,19.740020751953125
2011-10-11,19.721975326538086
2011-10-12,19.625741958618164
2011-10-13,19.631746292114258
2011-10-14,19.884363174438477
2011-10-17,19.96857261657715
2011-10-18,19.866317749023438
2011-10-19,19.872339248657227
2011-10-20,20.094877243041992
2011-10-21,20.55198860168457
2011-10-24,20.70235824584961
2011-10-25,20.41966438293457
2011-10-26,20.636194229125977
2011-10-27,20.708370208740234
2011-10-28,20.4437255859375
2011-10-31,20.269302368164062
2011-11-01,19.58965301513672
2011-11-02,20.203140258789062
2011-11-03,20.67830467224121
2011-11-04,20.377565383911133
2011-11-07,20.55198860168457
2011-11-08,20.55800437927246
2011-11-09,19.890378952026367
2011-11-10,20.221189498901367
2011-11-11,20.46778106689453
2011-11-14,20.209156036376953
2011-11-15,20.004655838012695
2011-11-16,19.709943771362305
2011-11-17,19.601673126220703
2011-11-18,19.661819458007812
2011-11-21,19.367107391357422
2011-11-22,19.078407287597656
2011-11-23,18.753618240356445
2011-11-25,18.771657943725586
2011-11-28,19.000211715698242
2011-11-29,19.216745376586914
2011-11-30,19.812192916870117
2011-12-01,19.637767791748047
2011-12-02,19.433273315429688
2011-12-05,19.59566879272461
2011-12-06,19.637767791748047
2011-12-07,19.49370574951172
2011-12-08,19.165464401245117
2011-12-09,19.27488136291504
2011-12-12,19.09860610961914
2011-12-13,19.14115333557129
2011-12-14,18.873703002929688
2011-12-15,19.353900909423828
2011-12-16,19.01958465576172
2011-12-19,18.624483108520508
2011-12-20,19.013507843017578
2011-12-21,19.250564575195312
2011-12-22,19.542341232299805
2011-12-23,19.779396057128906
2011-12-27,19.949596405029297
2011-12-28,19.76723861694336
2011-12-29,20.02253532409668
2011-12-30,20.065082550048828
2012-01-03,19.33566665649414
2012-01-04,19.244483947753906
2012-01-05,19.45115852355957
2012-01-06,19.372140884399414
2012-01-09,19.232330322265625
2012-01-10,19.189783096313477
2012-01-11,18.934478759765625
2012-01-12,18.946640014648438
2012-01-13,18.782527923583984
2012-01-17,18.654876708984375
2012-01-18,18.545461654663086
2012-01-19,18.387428283691406
2012-01-20,18.357030868530273
2012-01-23,18.72781753540039
2012-01-24,18.45428466796875
2012-01-25,18.800752639770508
2012-01-26,18.92232894897461
2012-01-27,18.436052322387695
2012-01-30,18.36311149597168
2012-01-31,18.442129135131836
2012-02-01,18.448200225830078
2012-02-02,18.235458374023438
2012-02-03,18.39958381652832
2012-02-06,18.375267028808594
2012-02-07,18.606246948242188
2012-02-08,18.764291763305664
2012-02-09,18.466442108154297
2012-02-10,18.545461654663086
2012-02-13,18.64271354675293
2012-02-14,18.70958709716797
2012-02-15,18.63663673400879
2012-02-16,19.056055068969727
2012-02-17,19.043899536132812
2012-02-21,18.794681549072266
2012-02-22,18.818994522094727
2012-02-23,18.539379119873047
2012-02-24,18.496835708618164
2012-02-27,18.6487979888916
2012-02-28,18.63056182861328
2012-02-29,18.70958709716797
2012-03-01,18.721736907958984
2012-03-02,18.861543655395508
2012-03-05,18.818994522094727
2012-03-06,18.612321853637695
2012-03-07,18.596956253051758
2012-03-08,18.769142150878906
2012-03-09,18.62769889831543
2012-03-12,18.75684928894043
2012-03-13,18.75069808959961
2012-03-14,18.510854721069336
2012-03-15,18.529300689697266
2012-03-16,18.52315330505371
2012-03-19,18.437053680419922
2012-03-20,18.31406593322754
2012-03-21,18.31406593322754
2012-03-22,18.33251190185547
2012-03-23,18.246408462524414
2012-03-26,18.437053680419922
2012-03-27,18.596956253051758
2012-03-28,18.51700782775879
2012-03-29,18.603097915649414
2012-03-30,18.82449722290039
2012-04-02,18.83064079284668
2012-04-03,18.68920135498047
2012-04-04,18.5784969329834
2012-04-05,18.271015167236328
2012-04-09,18.160316467285156
2012-04-10,17.88972282409668
2012-04-11,18.055770874023438
2012-04-12,18.08652114868164
2012-04-13,18.25871467590332
2012-04-16,18.46166229248047
2012-04-17,18.64614486694336
2012-04-18,18.510854721069336
2012-04-19,18.498559951782227
2012-04-20,18.70149040222168
2012-04-23,18.66460418701172
2012-04-24,18.695344924926758
2012-04-25,18.7875919342041
2012-04-26,19.033584594726562
2012-04-27,19.181184768676758
2012-04-30,19.156579971313477
2012-05-01,19.353378295898438
2012-05-02,19.304170608520508
2012-05-03,19.371826171875
2012-05-04,19.45792007446289
2012-05-07,19.328777313232422
2012-05-08,19.261127471923828
2012-05-09,19.377973556518555
2012-05-10,19.67316436767578
2012-05-11,19.691612243652344
2012-05-14,19.56861114501953
2012-05-15,19.45792007446289
2012-05-16,19.44562530517578
2012-05-17,19.45792007446289
2012-05-18,19.482521057128906
2012-05-21,19.052034378051758
2012-05-22,19.02129364013672
2012-05-23,18.87984275817871
2012-05-24,18.861392974853516
2012-05-25,18.738399505615234
2012-05-29,18.929039001464844
2012-05-30,18.91058921813965
2012-05-31,19.181184768676758
2012-06-01,19.187332153320312
2012-06-04,19.193477630615234
2012-06-05,19.254974365234375
2012-06-06,19.525558471679688
2012-06-07,19.68729019165039
2012-06-08,19.861454010009766
2012-06-11,19.799259185791016
2012-06-12,19.76192855834961
2012-06-13,19.69972801208496
2012-06-14,19.94231605529785
2012-06-15,20.110271453857422
2012-06-18,19.96719741821289
2012-06-19,20.0169677734375
2012-06-20,19.911222457885742
2012-06-21,19.618865966796875
2012-06-22,19.68729019165039
2012-06-25,19.66240882873535
2012-06-26,19.469581604003906
2012-06-27,19.824138641357422
2012-06-28,19.83035659790039
2012-06-29,20.216014862060547
2012-07-02,20.27821922302246
2012-07-03,20.216014862060547
2012-07-05,20.110271453857422
2012-07-06,20.0231876373291
2012-07-09,19.948545455932617
2012-07-10,19.96719741821289
2012-07-11,20.122709274291992
2012-07-12,20.066730499267578
2012-07-13,20.346643447875977
2012-07-16,20.27821922302246
2012-07-17,20.27821922302246
2012-07-18,20.489707946777344
2012-07-19,20.47104835510254
2012-07-20,20.427509307861328
2012-07-23,20.303104400634766
2012-07-24,20.234676361083984
2012-07-25,20.209800720214844
2012-07-26,20.688756942749023
2012-07-27,20.993555068969727
2012-07-30,21.149065017700195
2012-07-31,20.676315307617188
2012-08-01,20.27821922302246
2012-08-02,20.091611862182617
2012-08-03,20.303104400634766
2012-08-06,20.31553840637207
2012-08-07,20.178695678710938
2012-08-08,20.24089813232422
2012-08-09,20.253339767456055
2012-08-10,20.402631759643555
2012-08-13,20.259557723999023
2012-08-14,20.290658950805664
2012-08-15,20.340423583984375
2012-08-16,20.191129684448242
2012-08-17,20.321762084960938
2012-08-20,20.10405158996582
2012-08-21,20.172475814819336
2012-08-22,20.097835540771484
2012-08-23,19.867679595947266
2012-08-24,19.98586654663086
2012-08-27,19.93610382080078
2012-08-28,19.892559051513672
2012-08-29,19.78681755065918
2012-08-30,19.674854278564453
2012-08-31,19.693511962890625
2012-09-04,19.705951690673828
2012-09-05,19.67134666442871
2012-09-06,19.95444107055664
2012-09-07,19.916688919067383
2012-09-10,19.9921817779541
2012-09-11,19.84120750427246
2012-09-12,19.65877342224121
2012-09-13,20.048809051513672
2012-09-14,20.042510986328125
2012-09-17,19.89153289794922
2012-09-18,19.746841430664062
2012-09-19,19.847496032714844
2012-09-20,19.96702003479004
2012-09-21,19.941858291625977
2012-09-24,20.092838287353516
2012-09-25,20.017349243164062
2012-09-26,20.036216735839844
2012-09-27,20.036216735839844
2012-09-28,20.24381446838379
2012-10-01,19.948148727416992
2012-10-02,20.092838287353516
2012-10-03,20.212356567382812
2012-10-04,20.375919342041016
2012-10-05,20.33817481994629
2012-10-08,20.388507843017578
2012-10-09,20.419952392578125
2012-10-10,20.43253517150879
2012-10-11,20.570932388305664
2012-10-12,20.438825607299805
2012-10-15,20.520605087280273
2012-10-16,20.5583553314209
2012-10-17,20.803695678710938
2012-10-18,20.960966110229492
2012-10-19,20.57722282409668
2012-10-22,20.40108299255371
2012-10-23,20.24381446838379
2012-10-24,20.055095672607422
2012-10-25,20.13686752319336
2012-10-26,19.96702003479004
2012-10-31,20.155738830566406
2012-11-01,19.58956527709961
2012-11-02,19.551822662353516
2012-11-05,19.325355529785156
2012-11-06,19.205833435058594
2012-11-07,18.847253799438477
2012-11-08,18.840967178344727
2012-11-09,18.80950927734375
2012-11-12,18.620784759521484
2012-11-13,18.765474319458008
2012-11-14,18.551591873168945
2012-11-15,18.41948127746582
2012-11-16,18.52642822265625
2012-11-19,18.73402214050293
2012-11-20,18.639659881591797
2012-11-21,18.49497413635254
2012-11-23,18.394319534301758
2012-11-26,18.68998908996582
2012-11-27,18.73402214050293
2012-11-28,18.847253799438477
2012-11-29,18.8032169342041
2012-11-30,18.92903709411621
2012-12-03,18.77806282043457
2012-12-04,18.696273803710938
2012-12-05,19.10694122314453
2012-12-06,19.075101852416992
2012-12-07,19.138778686523438
2012-12-10,19.157873153686523
2012-12-11,19.272483825683594
2012-12-12,19.27884864807129
2012-12-13,19.18334197998047
2012-12-14,19.138778686523438
2012-12-17,19.508052825927734
2012-12-18,19.724519729614258
2012-12-19,19.57171630859375
2012-12-20,19.61628532409668
2012-12-21,19.57171630859375
2012-12-24,19.44438362121582
2012-12-26,19.31068229675293
2012-12-27,19.27884864807129
2012-12-28,19.0623722076416
2012-12-31,19.482585906982422
2013-01-02,19.69268798828125
2013-01-03,19.69268798828125
2013-01-04,19.775461196899414
2013-01-07,19.495315551757812
2013-01-08,19.393449783325195
2013-01-09,19.164243698120117
2013-01-10,19.18970489501953
2013-01-11,19.17697525024414
2013-01-14,19.10694122314453
2013-01-15,19.08147621154785
2013-01-16,18.96050262451172
2013-01-17,18.96687126159668
2013-01-18,18.992332458496094
2013-01-22,19.323410034179688
2013-01-23,19.18970489501953
2013-01-24,19.27884864807129
2013-01-25,19.438013076782227
2013-01-28,19.533523559570312
2013-01-29,19.686323165893555
2013-01-30,19.660856246948242
2013-01-31,19.85185432434082
2013-02-01,19.84549903869629
2013-02-04,19.832759857177734
2013-02-05,19.730892181396484
2013-02-06,19.864601135253906
2013-02-07,20.081069946289062
2013-02-08,20.011028289794922
2013-02-11,20.081069946289062
2013-02-12,20.061969757080078
2013-02-13,20.055599212646484
2013-02-14,19.813663482666016
2013-02-15,19.7945613861084
2013-02-19,19.998300552368164
2013-02-20,19.92189598083496
2013-02-21,20.20840072631836
2013-02-22,20.475811004638672
2013-02-25,20.354843139648438
2013-02-26,20.475811004638672
2013-02-27,20.800525665283203
2013-02-28,20.74958610534668
2013-03-01,20.915122985839844
2013-03-04,21.144330978393555
2013-03-05,21.297130584716797
2013-03-06,21.20703125
2013-03-07,21.026819229125977
2013-03-08,21.039691925048828
2013-03-11,21.149110794067383
2013-03-12,21.084741592407227
2013-03-13,21.116926193237305
2013-03-14,21.20703125
2013-03-15,21.41942596435547
2013-03-18,21.31644630432129
2013-03-19,21.33576011657715
2013-03-20,21.599634170532227
2013-03-21,21.509531021118164
2013-03-22,21.503095626831055
2013-03-25,21.41942596435547
2013-03-26,21.618946075439453
2013-03-27,21.68330955505371
2013-03-28,22.101659774780273
2013-04-01,21.998674392700195
2013-04-02,22.030860900878906
2013-04-03,22.0501651763916
2013-04-04,22.236806869506836
2013-04-05,22.211071014404297
2013-04-08,22.23037338256836
2013-04-09,22.24325180053711
2013-04-10,22.494251251220703
2013-04-11,22.500696182250977
2013-04-12,22.56505012512207
2013-04-15,22.33979034423828
2013-04-16,22.552175521850586
2013-04-17,22.59723472595215
2013-04-18,22.771013259887695
2013-04-19,23.10569190979004
2013-04-22,23.041322708129883
2013-04-23,23.047771453857422
2013-04-24,23.0992488861084
2013-04-25,23.234411239624023
2013-04-26,23.247282028198242
2013-04-29,23.44680404663086
2013-04-30,23.562652587890625
2013-05-01,23.54978370666504
2013-05-02,23.472553253173828
2013-05-03,23.35670280456543
2013-05-06,22.80319595336914
2013-05-07,23.047771453857422
2013-05-08,22.7259521484375
2013-05-09,22.410585403442383
2013-05-10,22.40415382385254
2013-05-13,22.249683380126953
2013-05-14,22.365537643432617
2013-05-15,22.455642700195312
2013-05-16,22.301177978515625
2013-05-17,22.571487426757812
2013-05-20,22.423460006713867
2013-05-21,22.378408432006836
2013-05-22,22.075912475585938
2013-05-23,21.915010452270508
2013-05-24,21.812026977539062
2013-05-28,21.89570426940918
2013-05-29,21.43229866027832
2013-05-30,21.464481353759766
2013-05-31,21.26495933532715
2013-06-03,21.297134399414062
2013-06-04,21.136240005493164
2013-06-05,20.901968002319336
2013-06-06,21.27939796447754
2013-06-07,21.266389846801758
2013-06-10,21.149246215820312
2013-06-11,21.084177017211914
2013-06-12,20.869430541992188
2013-06-13,21.20130729675293
2013-06-14,21.233842849731445
2013-06-17,21.461606979370117
2013-06-18,21.59825897216797
2013-06-19,21.051639556884766
2013-06-20,20.30978775024414
2013-06-21,20.6091251373291
2013-06-24,20.72627067565918
2013-06-25,21.006086349487305
2013-06-26,21.409547805786133
2013-06-27,21.24686050415039
2013-06-28,21.253372192382812
2013-07-01,20.72627067565918
2013-07-02,20.719758987426758
2013-07-03,20.693721771240234
2013-07-05,20.60262680053711
2013-07-08,20.999582290649414
2013-07-09,20.999582290649414
2013-07-10,21.090686798095703
2013-07-11,21.4941463470459
2013-07-12,21.578744888305664
2013-07-15,22.066804885864258
2013-07-16,21.897605895996094
2013-07-17,21.904115676879883
2013-07-18,22.229488372802734
2013-07-19,22.268531799316406
2013-07-22,22.249011993408203
2013-07-23,22.43121910095215
2013-07-24,22.00823402404785
2013-07-25,22.19045066833496
2013-07-26,22.3336124420166
2013-07-29,22.28805160522461
2013-07-30,22.281543731689453
2013-07-31,21.988710403442383
2013-08-01,22.34662437438965
2013-08-02,22.47026252746582
2013-08-05,22.222984313964844
2013-08-06,21.9366512298584
2013-08-07,21.975696563720703
2013-08-08,22.17092514038086
2013-08-09,22.073307037353516
2013-08-12,22.060293197631836
2013-08-13,21.799999237060547
2013-08-14,21.650327682495117
2013-08-15,21.409547805786133
2013-08-16,21.20130729675293
2013-08-19,20.993072509765625
2013-08-20,21.181787490844727
2013-08-21,20.908470153808594
2013-08-22,21.155757904052734
2013-08-23,21.318445205688477
2013-08-26,21.149246215820312
2013-08-27,21.149246215820312
2013-08-28,21.27939796447754
2013-08-29,21.06464385986328
2013-08-30,21.097190856933594
2013-09-03,20.91497802734375
2013-09-04,21.105836868286133
2013-09-05,21.04002571105957
2013-09-06,21.165069580078125
2013-09-09,21.13873863220215
2013-09-10,21.263784408569336
2013-09-11,21.08609390258789
2013-09-12,20.947893142700195
2013-09-13,21.276945114135742
2013-09-16,21.33617401123047
2013-09-17,21.61258888244629
