Date,CAT
2010-11-04,57.404823303222656
2010-11-05,57.65327835083008
2010-11-08,57.363407135009766
2010-11-09,56.52835464477539
2010-11-10,56.90791702270508
2010-11-11,56.89411926269531
2010-11-12,55.92794418334961
2010-11-15,56.46626281738281
2010-11-16,55.465572357177734
2010-11-17,56.017669677734375
2010-11-18,57.356510162353516
2010-11-19,57.95003890991211
2010-11-22,57.97072219848633
2010-11-23,57.02524185180664
2010-11-24,58.44691848754883
2010-11-26,58.060428619384766
2010-11-29,57.74296569824219
2010-11-30,58.38479232788086
2010-12-01,60.35167694091797
2010-12-02,61.15910720825195
2010-12-03,61.683616638183594
2010-12-06,61.55936813354492
2010-12-07,62.3530158996582
2010-12-08,61.84923553466797
2010-12-09,61.88375473022461
2010-12-10,62.0700798034668
2010-12-13,63.23640060424805
2010-12-14,63.553855895996094
2010-12-15,64.26469421386719
2010-12-16,64.31989288330078
2010-12-17,63.8989143371582
2010-12-20,64.38890838623047
2010-12-21,65.3067855834961
2010-12-22,65.26536560058594
2010-12-23,65.18252563476562
2010-12-27,64.92032623291016
2010-12-28,64.65804290771484
2010-12-29,64.7201919555664
2010-12-30,64.78228759765625
2010-12-31,64.63734436035156
2011-01-03,64.97550964355469
2011-01-04,64.67186737060547
2011-01-05,65.23088836669922
2011-01-06,64.55455780029297
2011-01-07,64.68568420410156
2011-01-10,64.45101165771484
2011-01-11,64.83749389648438
2011-01-12,64.52001190185547
2011-01-13,64.96862030029297
2011-01-14,64.87889862060547
2011-01-18,66.72325134277344
2011-01-19,66.24483489990234
2011-01-20,64.90662384033203
2011-01-21,64.31035614013672
2011-01-24,65.572265625
2011-01-25,65.44745635986328
2011-01-26,66.39041900634766
2011-01-27,67.00061798095703
2011-01-28,66.3418960571289
2011-01-31,67.26412200927734
2011-02-01,67.95747375488281
2011-02-02,68.706298828125
2011-02-03,68.59538269042969
2011-02-04,69.05302429199219
2011-02-07,69.66320037841797
2011-02-08,69.76021575927734
2011-02-09,69.19165802001953
2011-02-10,69.75332641601562
2011-02-11,71.79183197021484
2011-02-14,71.59769439697266
2011-02-15,71.41740417480469
2011-02-16,71.79877471923828
2011-02-17,71.6669921875
2011-02-18,73.40044403076172
2011-02-22,70.7309799194336
2011-02-23,69.35115051269531
2011-02-24,69.73249816894531
2011-02-25,70.72404479980469
2011-02-28,71.3688735961914
2011-03-01,69.2402114868164
2011-03-02,70.0098648071289
2011-03-03,72.28412628173828
2011-03-04,71.44512939453125
2011-03-07,70.81417083740234
2011-03-08,72.20094299316406
2011-03-09,70.97364044189453
2011-03-10,68.22095489501953
2011-03-11,69.35115051269531
2011-03-14,70.79337310791016
2011-03-15,69.85730743408203
2011-03-16,69.6146469116211
2011-03-17,71.50064849853516
2011-03-18,72.84573364257812
2011-03-21,74.59996032714844
2011-03-22,74.04529571533203
2011-03-23,74.02448272705078
2011-03-24,75.14083862304688
2011-03-25,75.64005279541016
2011-03-28,75.85499572753906
2011-03-29,76.64543914794922
2011-03-30,77.3318862915039
2011-03-31,77.20707702636719
2011-04-01,78.43431854248047
2011-04-04,78.6146011352539
2011-04-05,77.87271118164062
2011-04-06,76.96440124511719
2011-04-07,76.16702270507812
2011-04-08,76.14620208740234
2011-04-11,75.62621307373047
2011-04-12,73.89274597167969
2011-04-13,74.62773132324219
2011-04-14,74.59303283691406
2011-04-15,74.33650970458984
2011-04-18,72.04143524169922
2011-04-19,73.56686401367188
2011-04-20,75.39107513427734
2011-04-21,76.18479919433594
2011-04-25,75.78793334960938
2011-04-26,77.93938446044922
2011-04-27,78.40589141845703
2011-04-28,78.42675018310547
2011-04-29,80.35538482666016
2011-05-02,79.63128662109375
2011-05-03,78.86540985107422
2011-05-04,77.12476348876953
2011-05-05,76.16390991210938
2011-05-06,76.82536315917969
2011-05-09,77.744384765625
2011-05-10,78.5868911743164
2011-05-11,76.57472229003906
2011-05-12,75.634765625
2011-05-13,74.03336334228516
2011-05-16,73.86626434326172
2011-05-17,71.07426452636719
2011-05-18,73.28141021728516
2011-05-19,73.31619262695312
2011-05-20,72.64085388183594
2011-05-23,70.94196319580078
2011-05-24,70.70523834228516
2011-05-25,71.88888549804688
2011-05-26,72.54334259033203
2011-05-27,72.82882690429688
2011-05-31,73.66437530517578
2011-06-01,70.48941040039062
2011-06-02,71.15084838867188
2011-06-03,70.39193725585938
2011-06-06,69.52855682373047
2011-06-07,69.5424575805664
2011-06-08,68.26134490966797
2011-06-09,69.1108169555664
2011-06-10,67.39104461669922
2011-06-13,66.4510726928711
2011-06-14,68.13602447509766
2011-06-15,66.59729766845703
2011-06-16,66.46501159667969
2011-06-17,66.80616760253906
2011-06-20,68.35883331298828
2011-06-21,70.59382629394531
2011-06-22,69.7304458618164
2011-06-23,70.00899505615234
2011-06-24,69.63302612304688
2011-06-27,70.18305206298828
2011-06-28,72.2996826171875
2011-06-29,71.96546173095703
2011-06-30,74.12384796142578
2011-07-01,75.62779998779297
2011-07-05,75.4955062866211
2011-07-06,76.64434051513672
2011-07-07,77.72354125976562
2011-07-08,76.87411499023438
2011-07-11,75.30757141113281
2011-07-12,74.45111083984375
2011-07-13,75.6417236328125
2011-07-14,74.9036865234375
2011-07-15,76.14301300048828
2011-07-18,75.3739013671875
2011-07-19,76.66043853759766
2011-07-20,77.12889862060547
2011-07-21,78.0308609008789
2011-07-22,73.52103424072266
2011-07-25,73.87762451171875
2011-07-26,73.55596923828125
2011-07-27,70.8570785522461
2011-07-28,69.66841125488281
2011-07-29,69.07408905029297
2011-08-01,70.42355346679688
2011-08-02,67.94837188720703
2011-08-03,67.31909942626953
2011-08-04,62.613468170166016
2011-08-05,63.62031173706055
2011-08-08,57.7540283203125
2011-08-09,61.16613006591797
2011-08-10,58.39030838012695
2011-08-11,61.00529861450195
2011-08-12,62.795265197753906
2011-08-15,63.88603973388672
2011-08-16,62.47364044189453
2011-08-17,61.277992248535156
2011-08-18,58.26445388793945
2011-08-19,55.9151496887207
2011-08-22,55.85918045043945
2011-08-23,58.01974105834961
2011-08-24,59.71181106567383
2011-08-25,58.20850372314453
2011-08-26,59.543975830078125
2011-08-29,61.63459014892578
2011-08-30,62.80926513671875
2011-08-31,63.62734603881836
2011-09-01,61.91427993774414
2011-09-02,59.697811126708984
2011-09-06,59.92155838012695
2011-09-07,62.01218032836914
2011-09-08,60.85851287841797
2011-09-09,58.70494842529297
2011-09-12,58.64202117919922
2011-09-13,59.446102142333984
2011-09-14,59.74674987792969
2011-09-15,60.55084991455078
2011-09-16,60.061397552490234
2011-09-19,59.15242004394531
2011-09-20,58.49519348144531
2011-09-21,55.48863220214844
2011-09-22,51.67097473144531
2011-09-23,51.64301681518555
2011-09-26,53.73362350463867
2011-09-27,54.30696487426758
2011-09-28,52.496036529541016
2011-09-29,52.712791442871094
2011-09-30,51.62902069091797
2011-10-03,49.32864761352539
2011-10-04,50.720069885253906
2011-10-05,51.922691345214844
2011-10-06,53.901424407958984
2011-10-07,52.80369186401367
2011-10-10,55.32780838012695
2011-10-11,56.3975830078125
2011-10-12,57.124759674072266
2011-10-13,56.942970275878906
2011-10-14,58.795860290527344
2011-10-17,56.9989013671875
2011-10-18,59.23633575439453
2011-10-19,58.425262451171875
2011-10-20,59.2408332824707
2011-10-21,61.44144821166992
2011-10-24,64.52088928222656
2011-10-25,63.199100494384766
2011-10-26,64.3802719116211
2011-10-27,67.72689056396484
2011-10-28,68.09249877929688
2011-10-31,66.41217803955078
2011-11-01,64.42244720458984
2011-11-02,66.04656982421875
2011-11-03,67.49491119384766
2011-11-04,67.31208038330078
2011-11-07,66.79183959960938
2011-11-08,67.41756439208984
2011-11-09,64.42950439453125
2011-11-10,64.82322692871094
2011-11-11,67.58627319335938
2011-11-14,67.86752319335938
2011-11-15,68.24720001220703
2011-11-16,67.31913757324219
2011-11-17,65.95516204833984
2011-11-18,66.03955078125
2011-11-21,64.06388854980469
2011-11-22,63.26944351196289
2011-11-23,61.70159149169922
2011-11-25,60.970401763916016
2011-11-28,64.3170394897461
2011-11-29,63.65610885620117
2011-11-30,68.81665802001953
2011-12-01,68.07140350341797
2011-12-02,67.69879913330078
2011-12-05,68.09249877929688
2011-12-06,67.46676635742188
2011-12-07,66.71446228027344
2011-12-08,65.32943725585938
2011-12-09,67.47379302978516
2011-12-12,65.55440521240234
2011-12-13,63.96548080444336
2011-12-14,61.167236328125
2011-12-15,61.659393310546875
2011-12-16,61.30785369873047
2011-12-19,61.343013763427734
2011-12-20,64.49276733398438
2011-12-21,64.42244720458984
2011-12-22,64.54903411865234
2011-12-23,64.85836791992188
2011-12-27,64.36622619628906
2011-12-28,62.833526611328125
2011-12-29,63.684234619140625
2011-12-30,63.698307037353516
2012-01-03,66.07469177246094
2012-01-04,66.68636322021484
2012-01-05,67.15741729736328
2012-01-06,67.32614135742188
2012-01-09,68.26826477050781
2012-01-10,70.2790756225586
2012-01-11,70.05406188964844
2012-01-12,71.671142578125
2012-01-13,72.05078887939453
2012-01-17,72.67652130126953
2012-01-18,73.62992858886719
2012-01-19,74.68217468261719
2012-01-20,74.60450744628906
2012-01-23,75.12002563476562
2012-01-24,75.06352996826172
2012-01-25,77.01268768310547
2012-01-26,78.6087417602539
2012-01-27,78.58753967285156
2012-01-30,77.97314453125
2012-01-31,77.06214904785156
2012-02-01,78.0508041381836
2012-02-02,77.9166488647461
2012-02-03,80.46607971191406
2012-02-06,80.3530502319336
2012-02-07,80.374267578125
2012-02-08,80.53671264648438
2012-02-09,79.68218231201172
2012-02-10,78.91947174072266
2012-02-13,80.29656982421875
2012-02-14,80.82625579833984
2012-02-15,79.47028350830078
2012-02-16,80.48023223876953
2012-02-17,80.47314453125
2012-02-21,81.21466827392578
2012-02-22,81.78669738769531
2012-02-23,82.06210327148438
2012-02-24,81.9208755493164
2012-02-27,81.65956115722656
2012-02-28,81.75135803222656
2012-02-29,80.65677642822266
2012-03-01,80.07765197753906
2012-03-02,79.4420394897461
2012-03-05,77.7471694946289
2012-03-06,74.80929565429688
2012-03-07,76.46890258789062
2012-03-08,77.88134765625
2012-03-09,77.83892822265625
2012-03-12,76.93501281738281
2012-03-13,80.01408386230469
2012-03-14,79.28671264648438
2012-03-15,80.12001037597656
2012-03-16,80.21187591552734
2012-03-19,80.31776428222656
2012-03-20,78.22030639648438
2012-03-21,76.97737884521484
2012-03-22,75.16241455078125
2012-03-23,76.15109252929688
2012-03-26,76.80081939697266
2012-03-27,76.31353759765625
2012-03-28,73.62992858886719
2012-03-29,74.87285614013672
2012-03-30,75.22595977783203
2012-04-02,75.74149322509766
2012-04-03,75.00702667236328
2012-04-04,75.0423583984375
2012-04-05,74.76692962646484
2012-04-09,73.14264678955078
2012-04-10,70.92512512207031
2012-04-11,71.8573226928711
2012-04-12,75.16944885253906
2012-04-13,74.78103637695312
2012-04-16,75.3813247680664
2012-04-17,76.56072235107422
2012-04-18,77.12568664550781
2012-04-19,76.139892578125
2012-04-20,76.40230560302734
2012-04-23,75.81367492675781
2012-04-24,76.87747192382812
2012-04-25,73.3598403930664
2012-04-26,74.0335464477539
2012-04-27,74.15412139892578
2012-04-30,72.88462829589844
2012-05-01,72.41659545898438
2012-05-02,72.78536987304688
2012-05-03,71.39532470703125
2012-05-04,69.8138427734375
2012-05-07,68.92731475830078
2012-05-08,68.43084716796875
2012-05-09,68.07626342773438
2012-05-10,67.68619537353516
2012-05-11,67.728759765625
2012-05-14,66.38128662109375
2012-05-15,65.72881317138672
2012-05-16,65.14727783203125
2012-05-17,62.26789093017578
2012-05-18,62.89200210571289
2012-05-21,65.23237609863281
2012-05-22,64.88482666015625
2012-05-23,65.57988739013672
2012-05-24,64.8352279663086
2012-05-25,63.785614013671875
2012-05-29,65.61534118652344
2012-05-30,63.955810546875
2012-05-31,62.14026641845703
2012-06-01,60.65092849731445
2012-06-04,59.04813003540039
2012-06-05,59.32469940185547
2012-06-06,61.45941925048828
2012-06-07,61.7998161315918
2012-06-08,62.12605285644531
2012-06-11,60.416900634765625
2012-06-12,61.73600769042969
2012-06-13,60.48780822753906
2012-06-14,60.9133186340332
2012-06-15,61.6508903503418
2012-06-18,61.51616287231445
2012-06-19,63.005489349365234
2012-06-20,61.821083068847656
2012-06-21,60.267967224121094
2012-06-22,60.253761291503906
2012-06-25,58.785728454589844
2012-06-26,58.672271728515625
2012-06-27,58.33183670043945
2012-06-28,58.601341247558594
2012-06-29,60.21830749511719
2012-07-02,59.34600067138672
2012-07-03,61.317569732666016
2012-07-05,61.55162811279297
2012-07-06,60.00554656982422
2012-07-09,58.96303176879883
2012-07-10,56.9276123046875
2012-07-11,56.55173110961914
2012-07-12,56.48082733154297
2012-07-13,58.20418930053711
2012-07-16,57.55172348022461
2012-07-17,58.09073257446289
2012-07-18,58.89720916748047
2012-07-19,58.975738525390625
2012-07-20,57.776676177978516
2012-07-23,58.226314544677734
2012-07-24,58.119266510009766
2012-07-25,58.95433807373047
2012-07-26,59.45392990112305
2012-07-27,61.4952278137207
2012-07-30,61.15977096557617
2012-07-31,60.10344314575195
2012-08-01,58.989994049072266
2012-08-02,59.32547378540039
2012-08-03,60.681549072265625
2012-08-06,61.63082504272461
2012-08-07,62.25177764892578
2012-08-08,62.25177764892578
2012-08-09,63.09397506713867
2012-08-10,63.479408264160156
2012-08-13,63.243865966796875
2012-08-14,62.71569061279297
2012-08-15,62.53010559082031
2012-08-16,63.22957992553711
2012-08-17,64.2430648803711
2012-08-20,64.54998016357422
2012-08-21,64.44293212890625
2012-08-22,63.3223876953125
2012-08-23,62.54441452026367
2012-08-24,62.43019104003906
2012-08-27,61.8306770324707
2012-08-28,61.38815689086914
2012-08-29,61.44524383544922
2012-08-30,60.288970947265625
2012-08-31,60.902809143066406
2012-09-04,58.997161865234375
2012-09-05,59.06138610839844
2012-09-06,60.51740264892578
2012-09-07,62.8798713684082
2012-09-10,62.166114807128906
2012-09-11,63.23674392700195
2012-09-12,63.60786437988281
2012-09-13,64.72130584716797
2012-09-14,66.49848175048828
2012-09-17,65.6562728881836
2012-09-18,66.4271011352539
2012-09-19,67.04804992675781
2012-09-20,66.0488052368164
2012-09-21,65.46356964111328
2012-09-24,64.85686492919922
2012-09-25,62.10189437866211
2012-09-26,62.05905532836914
2012-09-27,62.037662506103516
2012-09-28,61.4095573425293
2012-10-01,61.00276184082031
2012-10-02,61.00276184082031
2012-10-03,60.86713409423828
2012-10-04,61.352455139160156
2012-10-05,60.97418975830078
2012-10-08,60.98134231567383
2012-10-09,60.48884201049805
2012-10-10,59.354000091552734
2012-10-11,59.132781982421875
2012-10-12,59.11134338378906
2012-10-15,59.10419845581055
2012-10-16,60.63875198364258
2012-10-17,61.8306770324707
2012-10-18,62.19688034057617
2012-10-19,60.2150764465332
2012-10-22,61.09110641479492
2012-10-23,60.01401138305664
2012-10-24,59.403690338134766
2012-10-25,59.978118896484375
2012-10-26,60.49510192871094
2012-10-31,60.89720916748047
2012-11-01,62.93646240234375
2012-11-02,61.60089111328125
2012-11-05,62.304588317871094
2012-11-06,63.245235443115234
2012-11-07,61.04798889160156
2012-11-08,60.07147979736328
2012-11-09,60.99774169921875
2012-11-12,61.16289138793945
2012-11-13,59.78425216674805
2012-11-14,58.233280181884766
2012-11-15,58.376888275146484
2012-11-16,58.82925796508789
2012-11-19,60.04274368286133
2012-11-20,59.83451843261719
2012-11-21,59.633480072021484
2012-11-23,60.43049240112305
2012-11-26,60.78232192993164
2012-11-27,60.322792053222656
2012-11-28,60.99055480957031
2012-11-29,61.93119812011719
2012-11-30,61.20594787597656
2012-12-03,60.66745376586914
2012-12-04,60.43049240112305
2012-12-05,61.78758239746094
2012-12-06,61.715789794921875
2012-12-07,62.462547302246094
2012-12-10,62.634891510009766
2012-12-11,62.70667266845703
2012-12-12,63.15185546875
2012-12-13,63.44627380371094
2012-12-14,63.90580749511719
2012-12-17,64.36536407470703
2012-12-18,65.17672729492188
2012-12-19,65.19110870361328
2012-12-20,64.6350326538086
2012-12-21,63.47954559326172
2012-12-24,63.17622375488281
2012-12-26,63.31343460083008
2012-12-27,63.30622863769531
2012-12-28,62.692359924316406
2012-12-31,64.71446228027344
2013-01-02,67.52375030517578
2013-01-03,68.17371368408203
2013-01-04,68.54923248291016
2013-01-07,68.75865936279297
2013-01-08,67.88484191894531
2013-01-09,68.20259094238281
2013-01-10,68.66480255126953
2013-01-11,68.74423217773438
2013-01-14,68.33979797363281
2013-01-15,69.09088897705078
2013-01-16,68.74423217773438
2013-01-17,69.11255645751953
2013-01-18,70.4991455078125
2013-01-22,70.57134246826172
2013-01-23,69.94306182861328
2013-01-24,69.76251220703125
2013-01-25,69.02588653564453
2013-01-28,70.3763427734375
2013-01-29,71.20687103271484
2013-01-30,71.24297332763672
2013-01-31,71.05521392822266
2013-02-01,71.84960174560547
2013-02-04,70.96134185791016
2013-02-05,71.09131622314453
2013-02-06,70.55687713623047
2013-02-07,69.40863037109375
2013-02-08,69.94306182861328
2013-02-11,69.76251220703125
2013-02-12,70.21024322509766
2013-02-13,69.60363006591797
2013-02-14,69.3797378540039
2013-02-15,69.04756164550781
2013-02-19,69.04033660888672
2013-02-20,67.3215560913086
2013-02-21,66.10106658935547
2013-02-22,66.10828399658203
2013-02-25,64.38949584960938
2013-02-26,64.96000671386719
2013-02-27,66.62101745605469
2013-02-28,66.70769500732422
2013-03-01,65.97828674316406
2013-03-04,64.8155517578125
2013-03-05,65.1478042602539
2013-03-06,64.73614501953125
2013-03-07,64.74337005615234
2013-03-08,65.36443328857422
2013-03-11,65.84829711914062
2013-03-12,64.80833435058594
2013-03-13,64.47614288330078
2013-03-14,64.0572738647461
2013-03-15,64.15116882324219
2013-03-18,64.533935546875
2013-03-19,63.746761322021484
2013-03-20,62.78623962402344
2013-03-21,62.706825256347656
2013-03-22,63.17622375488281
2013-03-25,62.56958770751953
2013-03-26,62.829566955566406
2013-03-27,62.75737380981445
2013-03-28,62.80789566040039
2013-04-01,61.847415924072266
2013-04-02,61.2985725402832
2013-04-03,60.74971008300781
2013-04-04,61.11800765991211
2013-04-05,61.096351623535156
2013-04-08,60.80029296875
2013-04-09,62.03519058227539
2013-04-10,62.5190544128418
2013-04-11,61.89075469970703
2013-04-12,61.42134475708008
2013-04-15,59.41368103027344
2013-04-16,59.65922546386719
2013-04-17,58.83595275878906
2013-04-18,58.47981262207031
2013-04-19,58.45800018310547
2013-04-22,60.115169525146484
2013-04-23,61.12541580200195
2013-04-24,60.89282989501953
2013-04-25,61.42338943481445
2013-04-26,61.546939849853516
2013-04-29,61.63416290283203
2013-04-30,61.53970718383789
2013-05-01,60.38404846191406
2013-05-02,61.24169921875
2013-05-03,63.218650817871094
2013-05-06,63.66197204589844
2013-05-07,65.26100158691406
2013-05-08,65.63896942138672
2013-05-09,65.37728881835938
2013-05-10,64.4106216430664
2013-05-13,64.01087951660156
2013-05-14,63.63295364379883
2013-05-15,63.2331657409668
2013-05-16,63.07331085205078
2013-05-17,63.72014617919922
2013-05-20,64.19984436035156
2013-05-21,64.0326919555664
2013-05-22,63.741966247558594
2013-05-23,63.19683074951172
2013-05-24,62.65899658203125
2013-05-28,62.644447326660156
2013-05-29,62.86248779296875
2013-05-30,62.80437088012695
2013-05-31,62.360984802246094
2013-06-03,62.60083770751953
2013-06-04,62.448211669921875
2013-06-05,61.358001708984375
2013-06-06,61.052738189697266
2013-06-07,61.5251579284668
2013-06-10,60.907379150390625
2013-06-11,60.7038459777832
2013-06-12,60.47853469848633
2013-06-13,61.88129425048828
2013-06-14,60.958248138427734
2013-06-17,60.99457931518555
2013-06-18,61.452476501464844
2013-06-19,61.23442459106445
2013-06-20,60.47126388549805
2013-06-21,60.41313934326172
2013-06-24,59.250221252441406
2013-06-25,59.838951110839844
2013-06-26,59.67177963256836
2013-06-27,60.29683303833008
2013-06-28,59.955230712890625
2013-07-01,60.122406005859375
2013-07-02,59.947975158691406
2013-07-03,59.49006652832031
2013-07-05,59.70085906982422
2013-07-08,60.47126388549805
2013-07-09,62.01939010620117
2013-07-10,61.75049591064453
2013-07-11,63.01511001586914
2013-07-12,63.35675048828125
2013-07-15,63.523921966552734
2013-07-16,64.08356475830078
2013-07-17,62.993343353271484
2013-07-18,62.7371711730957
2013-07-19,62.68592071533203
2013-07-22,62.942108154296875
2013-07-23,62.59078598022461
2013-07-24,61.068477630615234
2013-07-25,60.11701965332031
2013-07-26,60.058475494384766
2013-07-29,60.76108169555664
2013-07-30,60.885494232177734
2013-07-31,60.680580139160156
2013-08-01,61.80036926269531
2013-08-02,61.69791030883789
2013-08-05,61.15632247924805
2013-08-06,60.4024543762207
2013-08-07,60.329280853271484
2013-08-08,61.449058532714844
2013-08-09,61.85158157348633
2013-08-12,63.17631530761719
2013-08-13,63.35926818847656
2013-08-14,62.81035232543945
2013-08-15,62.839656829833984
2013-08-16,62.32732009887695
2013-08-19,61.62470626831055
2013-08-20,61.37587356567383
2013-08-21,60.702545166015625
2013-08-22,61.60276794433594
2013-08-23,61.3978157043457
2013-08-26,61.15632247924805
2013-08-27,60.526878356933594
2013-08-28,60.34391403198242
2013-08-29,60.4024543762207
2013-08-30,60.4097785949707
2013-09-03,60.387847900390625
2013-09-04,61.14167404174805
2013-09-05,60.70986557006836
2013-09-06,61.0318717956543
2013-09-09,62.64203643798828
2013-09-10,63.38856887817383
2013-09-11,63.76913070678711
2013-09-12,63.5568962097168
2013-09-13,63.68131637573242
2013-09-16,63.80574035644531
2013-09-17,63.72521209716797
