Date,TFC
2010-11-05,15.288482666015625
2010-11-08,15.103200912475586
2010-11-09,14.852180480957031
2010-11-10,15.15699291229248
2010-11-11,15.103200912475586
2010-11-12,14.834249496459961
2010-11-15,14.971720695495605
2010-11-16,14.613109588623047
2010-11-17,14.493577003479004
2010-11-18,14.589201927185059
2010-11-19,14.631037712097168
2010-11-22,14.451737403869629
2010-11-23,14.099112510681152
2010-11-24,14.18278694152832
2010-11-26,13.949691772460938
2010-11-29,14.164856910705566
2010-11-30,13.866019248962402
2010-12-01,14.194733619689941
2010-12-02,14.76850700378418
2010-12-03,14.76850700378418
2010-12-06,14.67287826538086
2010-12-07,14.762526512145996
2010-12-08,15.282504081726074
2010-12-09,16.196945190429688
2010-12-10,16.22682762145996
2010-12-13,16.06545066833496
2010-12-14,15.886153221130371
2010-12-15,15.635135650634766
2010-12-16,15.778571128845215
2010-12-17,15.635135650634766
2010-12-20,15.491690635681152
2010-12-21,15.647079467773438
2010-12-22,15.832365036010742
2010-12-23,15.742718696594238
2010-12-27,15.850282669067383
2010-12-28,15.802480697631836
2010-12-29,15.802480697631836
2010-12-30,15.778571128845215
2010-12-31,15.712827682495117
2011-01-03,16.059480667114258
2011-01-04,16.04155158996582
2011-01-05,16.51034927368164
2011-01-06,16.161758422851562
2011-01-07,15.825177192687988
2011-01-10,15.8912935256958
2011-01-11,15.945382118225098
2011-01-12,16.137718200683594
2011-01-13,16.149734497070312
2011-01-14,16.696674346923828
2011-01-18,16.52237319946289
2011-01-19,16.40216827392578
2011-01-20,16.275949478149414
2011-01-21,17.063304901123047
2011-01-24,16.70268440246582
2011-01-25,16.7687931060791
2011-01-26,16.444246292114258
2011-01-27,16.70268440246582
2011-01-28,16.384138107299805
2011-01-31,16.61252784729004
2011-02-01,17.129423141479492
2011-02-02,17.015214920043945
2011-02-03,17.057294845581055
2011-02-04,17.093366622924805
2011-02-07,17.26164436340332
2011-02-08,17.5321044921875
2011-02-09,17.41190528869629
2011-02-10,17.165475845336914
2011-02-11,17.502063751220703
2011-02-14,17.472000122070312
2011-02-15,17.273658752441406
2011-02-16,17.29170036315918
2011-02-17,17.069316864013672
2011-02-18,17.0753231048584
2011-02-22,16.666616439819336
2011-02-23,16.642581939697266
2011-02-24,16.642581939697266
2011-02-25,16.61854362487793
2011-02-28,16.588489532470703
2011-03-01,16.23988914489746
2011-03-02,16.263931274414062
2011-03-03,16.269939422607422
2011-03-04,15.849217414855957
2011-03-07,15.837198257446289
2011-03-08,16.215843200683594
2011-03-09,16.22185516357422
2011-03-10,15.951397895812988
2011-03-11,16.287973403930664
2011-03-14,16.12569236755371
2011-03-15,16.12569236755371
2011-03-16,16.071605682373047
2011-03-17,16.149734497070312
2011-03-18,16.2338809967041
2011-03-21,16.15574073791504
2011-03-22,16.005489349365234
2011-03-23,15.981444358825684
2011-03-24,16.029529571533203
2011-03-25,16.269939422607422
2011-03-28,16.40216827392578
2011-03-29,16.624549865722656
2011-03-30,16.648588180541992
2011-03-31,16.498334884643555
2011-04-01,16.600509643554688
2011-04-04,16.546417236328125
2011-04-05,16.498334884643555
2011-04-06,16.57695198059082
2011-04-07,16.570913314819336
2011-04-08,16.468090057373047
2011-04-11,16.504379272460938
2011-04-12,16.49228858947754
2011-04-13,16.23828125
2011-04-14,16.002416610717773
2011-04-15,16.044750213623047
2011-04-18,16.0931396484375
2011-04-19,16.29271125793457
2011-04-20,16.08104133605957
2011-04-21,15.712126731872559
2011-04-25,15.524643898010254
2011-04-26,15.748411178588867
2011-04-27,15.833080291748047
2011-04-28,16.117321014404297
2011-04-29,16.28061294555664
2011-05-02,16.08104133605957
2011-05-03,16.274559020996094
2011-05-04,16.15360450744629
2011-05-05,16.12337303161621
2011-05-06,16.316898345947266
2011-05-09,16.310855865478516
2011-05-10,16.443906784057617
2011-05-11,16.413660049438477
2011-05-12,16.44995880126953
2011-05-13,16.105228424072266
2011-05-16,16.129417419433594
2011-05-17,16.383424758911133
2011-05-18,16.37133026123047
2011-05-19,16.5164852142334
2011-05-20,16.06289291381836
2011-05-23,15.784703254699707
2011-05-24,15.851218223571777
2011-05-25,16.129417419433594
2011-05-26,16.262474060058594
2011-05-27,16.51042938232422
2011-05-31,16.655576705932617
2011-06-01,15.693975448608398
2011-06-02,15.851218223571777
2011-06-03,15.796795845031738
2011-06-06,15.560932159423828
2011-06-07,15.603261947631836
2011-06-08,15.48231029510498
2011-06-09,15.63955307006836
2011-06-10,15.621404647827148
2011-06-13,15.79074764251709
2011-06-14,15.941938400268555
2011-06-15,15.742363929748535
2011-06-16,15.875418663024902
2011-06-17,15.839126586914062
2011-06-20,15.887516021728516
2011-06-21,15.857268333435059
2011-06-22,15.548831939697266
2011-06-23,15.464165687561035
2011-06-24,15.391592979431152
2011-06-27,15.657696723937988
2011-06-28,15.627450942993164
2011-06-29,16.050800323486328
2011-06-30,16.232236862182617
2011-07-01,16.534624099731445
2011-07-05,16.407621383666992
2011-07-06,16.279863357543945
2011-07-07,16.419788360595703
2011-07-08,15.87225341796875
2011-07-11,15.5376558303833
2011-07-12,15.598489761352539
2011-07-13,15.634994506835938
2011-07-14,15.403815269470215
2011-07-15,15.403815269470215
2011-07-18,15.196971893310547
2011-07-19,15.379480361938477
2011-07-20,15.5924072265625
2011-07-21,15.993925094604492
2011-07-22,15.927009582519531
2011-07-25,15.878336906433105
2011-07-26,16.01218032836914
2011-07-27,15.61674690246582
2011-07-28,15.677586555480957
2011-07-29,15.622824668884277
2011-08-01,15.580244064331055
2011-08-02,14.83803653717041
2011-08-03,14.96579360961914
2011-08-04,14.41218090057373
2011-08-05,14.181004524230957
2011-08-08,13.000774383544922
2011-08-09,13.52396297454834
2011-08-10,12.082141876220703
2011-08-11,12.812178611755371
2011-08-12,12.495830535888672
2011-08-15,12.891265869140625
2011-08-16,12.660088539123535
2011-08-17,12.763505935668945
2011-08-18,12.039555549621582
2011-08-19,11.723204612731934
2011-08-22,11.662369728088379
2011-08-23,12.057802200317383
2011-08-24,12.501911163330078
2011-08-25,12.374154090881348
2011-08-26,12.617501258850098
2011-08-29,13.225863456726074
2011-08-30,13.207613945007324
2011-08-31,13.560465812683105
2011-09-01,13.17719841003418
2011-09-02,12.720916748046875
2011-09-06,12.708758354187012
2011-09-07,13.530051231384277
2011-09-08,13.146777153015137
2011-09-09,12.714838981628418
2011-09-12,12.976438522338867
2011-09-13,13.152865409851074
2011-09-14,13.384037971496582
2011-09-15,13.688218116760254
2011-09-16,13.79164981842041
2011-09-19,13.311037063598633
2011-09-20,13.499628067016602
2011-09-21,12.775680541992188
2011-09-22,12.532326698303223
2011-09-23,12.690506935119629
2011-09-26,13.420540809631348
2011-09-27,13.384037971496582
2011-09-28,12.939929008483887
2011-09-29,13.432708740234375
2011-09-30,12.976438522338867
2011-10-03,12.520160675048828
2011-10-04,12.787846565246582
2011-10-05,12.775680541992188
2011-10-06,13.311037063598633
2011-10-07,12.733086585998535
2011-10-10,13.396209716796875
2011-10-11,13.627389907836914
2011-10-12,13.9705228805542
2011-10-13,13.805085182189941
2011-10-14,13.81120777130127
2011-10-17,13.271995544433594
2011-10-18,14.03179931640625
2011-10-19,13.664152145385742
2011-10-20,13.805085182189941
2011-10-21,14.123706817626953
2011-10-24,14.509736061096191
2011-10-25,14.013412475585938
2011-10-26,14.172728538513184
2011-10-27,14.73644733428955
2011-10-28,14.650665283203125
2011-10-31,14.301403045654297
2011-11-01,13.774444580078125
2011-11-02,14.301403045654297
2011-11-03,14.613906860351562
2011-11-04,14.319784164428711
2011-11-07,14.466843605041504
2011-11-08,14.822237014770508
2011-11-09,13.988910675048828
2011-11-10,14.129833221435547
2011-11-11,14.448461532592773
2011-11-14,14.172728538513184
2011-11-15,14.332039833068848
2011-11-16,14.062432289123535
2011-11-17,13.890862464904785
2011-11-18,13.89699649810791
2011-11-21,13.517091751098633
2011-11-22,13.41905689239502
2011-11-23,12.892098426818848
2011-11-25,12.971749305725098
2011-11-28,13.376161575317383
2011-11-29,13.278124809265137
2011-11-30,14.197239875793457
2011-12-01,14.129833221435547
2011-12-02,14.338167190551758
2011-12-05,14.521994590759277
2011-12-06,14.423954010009766
2011-12-07,14.632284164428711
2011-12-08,14.129833221435547
2011-12-09,14.577139854431152
2011-12-12,14.2830228805542
2011-12-13,14.172728538513184
2011-12-14,14.215622901916504
2011-12-15,14.497479438781738
2011-12-16,14.73644733428955
2011-12-19,14.43620491027832
2011-12-20,15.036700248718262
2011-12-21,15.165373802185059
2011-12-22,15.526883125305176
2011-12-23,15.61266803741455
2011-12-27,15.539145469665527
2011-12-28,15.306303977966309
2011-12-29,15.539145469665527
2011-12-30,15.422721862792969
2012-01-03,15.84552001953125
2012-01-04,15.981156349182129
2012-01-05,16.135299682617188
2012-01-06,15.901005744934082
2012-01-09,16.277101516723633
2012-01-10,16.48056983947754
2012-01-11,16.499069213867188
2012-01-12,16.677867889404297
2012-01-13,16.788848876953125
2012-01-17,16.795011520385742
2012-01-18,16.918319702148438
2012-01-19,16.721025466918945
2012-01-20,16.94915199279785
2012-01-23,17.10328483581543
2012-01-24,17.109453201293945
2012-01-25,17.078622817993164
2012-01-26,16.671703338623047
2012-01-27,16.616209030151367
2012-01-30,16.776519775390625
2012-01-31,16.764184951782227
2012-02-01,17.23276710510254
2012-02-02,17.275930404663086
2012-02-03,17.954133987426758
2012-02-06,17.769166946411133
2012-02-07,18.200763702392578
2012-02-08,18.28091049194336
2012-02-09,18.139108657836914
2012-02-10,18.083616256713867
2012-02-13,18.28091049194336
2012-02-14,18.250091552734375
2012-02-15,18.114439010620117
2012-02-16,18.613855361938477
2012-02-17,18.700170516967773
2012-02-21,18.55219841003418
2012-02-22,18.169933319091797
2012-02-23,18.37955665588379
2012-02-24,18.176097869873047
2012-02-27,18.34873390197754
2012-02-28,18.15760040283203
2012-02-29,18.034286499023438
2012-03-01,18.015789031982422
2012-03-02,18.071277618408203
2012-03-05,17.85548210144043
2012-03-06,17.454729080200195
2012-03-07,17.719844818115234
2012-03-08,17.94180679321289
2012-03-09,18.16377067565918
2012-03-12,18.071277618408203
2012-03-13,18.74333381652832
2012-03-14,18.75566864013672
2012-03-15,19.23657989501953
2012-03-16,19.150257110595703
2012-03-19,19.34755516052246
2012-03-20,19.34139633178711
2012-03-21,19.15642547607422
2012-03-22,19.008453369140625
2012-03-23,19.107097625732422
2012-03-26,19.37221908569336
2012-03-27,19.162593841552734
2012-03-28,19.655838012695312
2012-03-29,19.403043746948242
2012-03-30,19.353723526000977
2012-04-02,19.322895050048828
2012-04-03,19.538686752319336
2012-04-04,19.464231491088867
2012-04-05,19.420799255371094
2012-04-09,19.005077362060547
2012-04-10,18.589366912841797
2012-04-11,18.97406005859375
2012-04-12,19.34634017944336
2012-04-13,18.918216705322266
2012-04-16,19.129173278808594
2012-04-17,19.395978927612305
2012-04-18,19.40839385986328
2012-04-19,19.296703338623047
2012-04-20,19.59453582763672
2012-04-23,19.631759643554688
2012-04-24,19.824111938476562
2012-04-25,20.12813949584961
2012-04-26,20.159164428710938
2012-04-27,20.246028900146484
2012-04-30,19.879953384399414
2012-05-01,20.09091567993164
2012-05-02,19.9730224609375
2012-05-03,19.879953384399414
2012-05-04,19.588327407836914
2012-05-07,19.77446746826172
2012-05-08,19.625558853149414
2012-05-09,19.377365112304688
2012-05-10,19.71241569519043
2012-05-11,19.700014114379883
2012-05-14,19.321529388427734
2012-05-15,19.073335647583008
2012-05-16,19.01128387451172
2012-05-17,18.68244171142578
2012-05-18,18.415634155273438
2012-05-21,18.620391845703125
2012-05-22,18.67623519897461
2012-05-23,18.7010498046875
2012-05-24,18.775508880615234
2012-05-25,18.88098907470703
2012-05-29,19.01128387451172
2012-05-30,18.713459014892578
2012-05-31,18.750686645507812
2012-06-01,17.59039878845215
2012-06-04,17.14986228942871
2012-06-05,17.280170440673828
2012-06-06,17.615222930908203
2012-06-07,17.708295822143555
2012-06-08,17.999914169311523
2012-06-11,17.671066284179688
2012-06-12,17.999914169311523
2012-06-13,17.882028579711914
2012-06-14,18.22948455810547
2012-06-15,18.50249671936035
2012-06-18,18.645212173461914
2012-06-19,18.781707763671875
2012-06-20,18.78791618347168
2012-06-21,18.59557342529297
2012-06-22,18.856170654296875
2012-06-25,18.36599349975586
2012-06-26,18.266721725463867
2012-06-27,18.545934677124023
2012-06-28,18.738283157348633
2012-06-29,19.141592025756836
2012-07-02,19.302915573120117
2012-07-03,19.45277976989746
2012-07-05,19.296659469604492
2012-07-06,19.32788848876953
2012-07-09,19.259187698364258
2012-07-10,19.15302276611328
2012-07-11,19.359115600585938
2012-07-12,19.221723556518555
2012-07-13,19.671356201171875
2012-07-16,19.6401309967041
2012-07-17,19.90867042541504
2012-07-18,19.740049362182617
2012-07-19,19.983600616455078
2012-07-20,19.783763885498047
2012-07-23,19.665109634399414
2012-07-24,19.752540588378906
2012-07-25,19.765031814575195
2012-07-26,20.03356170654297
2012-07-27,20.2333984375
2012-07-30,19.8024959564209
2012-07-31,19.59017562866211
2012-08-01,19.552701950073242
2012-08-02,19.409072875976562
2012-08-03,19.765031814575195
2012-08-06,19.68384552001953
2012-08-07,19.77752113342285
2012-08-08,19.72756576538086
2012-08-09,19.796255111694336
2012-08-10,19.708824157714844
2012-08-13,19.733810424804688
2012-08-14,19.702573776245117
2012-08-15,19.90867042541504
2012-08-16,19.846216201782227
2012-08-17,19.9586238861084
2012-08-20,19.889925003051758
2012-08-21,19.771276473999023
2012-08-22,19.82123374938965
2012-08-23,19.3653564453125
2012-08-24,19.42780876159668
2012-08-27,19.477766036987305
2012-08-28,19.68384552001953
2012-08-29,19.796255111694336
2012-08-30,19.733810424804688
2012-08-31,19.696334838867188
2012-09-04,19.80874252319336
2012-09-05,19.852460861206055
2012-09-06,20.164701461791992
2012-09-07,20.520658493041992
2012-09-10,20.345808029174805
2012-09-11,20.333316802978516
2012-09-12,20.520658493041992
2012-09-13,20.995264053344727
2012-09-14,21.22632598876953
2012-09-17,20.964052200317383
2012-09-18,20.895349502563477
2012-09-19,20.98902702331543
2012-09-20,20.91408920288086
2012-09-21,20.801679611206055
2012-09-24,20.801679611206055
2012-09-25,20.714250564575195
2012-09-26,20.43323516845703
2012-09-27,20.676780700683594
2012-09-28,20.708005905151367
2012-10-01,20.583112716674805
2012-10-02,20.608081817626953
2012-10-03,20.840547561645508
2012-10-04,21.098163604736328
2012-10-05,21.135860443115234
2012-10-08,21.03533363342285
2012-10-09,20.871971130371094
2012-10-10,20.84684181213379
2012-10-11,20.85940170288086
2012-10-12,20.319068908691406
2012-10-15,20.350481033325195
2012-10-16,19.98607063293457
2012-10-17,20.27509307861328
2012-10-18,18.836292266845703
2012-10-19,18.710634231567383
2012-10-22,18.45303726196289
2012-10-23,18.101194381713867
2012-10-24,18.101194381713867
2012-10-25,18.189149856567383
2012-10-26,18.226848602294922
2012-10-31,18.189149856567383
2012-11-01,18.415340423583984
2012-11-02,18.484453201293945
2012-11-05,18.18286895751953
2012-11-06,18.377635955810547
2012-11-07,17.454050064086914
2012-11-08,17.37236976623535
2012-11-09,17.30953598022461
2012-11-12,17.403789520263672
2012-11-13,17.246706008911133
2012-11-14,17.02052116394043
2012-11-15,17.30953598022461
2012-11-16,17.617399215698242
2012-11-19,17.831022262573242
2012-11-20,17.875
2012-11-21,17.831022262573242
2012-11-23,18.101194381713867
2012-11-26,18.03207778930664
2012-11-27,17.68023109436035
2012-11-28,17.730497360229492
2012-11-29,17.724218368530273
2012-11-30,17.699081420898438
2012-12-03,17.53572654724121
2012-12-04,17.39750099182129
2012-12-05,17.504310607910156
2012-12-06,17.73678207397461
2012-12-07,17.856155395507812
2012-12-10,17.818458557128906
2012-12-11,17.881284713745117
2012-12-12,18.120038986206055
2012-12-13,17.956684112548828
2012-12-14,17.774473190307617
2012-12-17,18.3148136138916
2012-12-18,18.622676849365234
2012-12-19,18.540998458862305
2012-12-20,18.622676849365234
2012-12-21,18.503299713134766
2012-12-24,18.371356964111328
2012-12-26,18.352506637573242
2012-12-27,18.258262634277344
2012-12-28,18.126323699951172
2012-12-31,18.289676666259766
2013-01-02,19.023542404174805
2013-01-03,18.92864990234375
2013-01-04,19.105789184570312
2013-01-07,19.004566192626953
2013-01-08,18.8717041015625
2013-01-09,19.004566192626953
2013-01-10,19.320880889892578
2013-01-11,19.175378799438477
2013-01-14,19.143747329711914
2013-01-15,19.181703567504883
2013-01-16,19.175378799438477
2013-01-17,19.542308807373047
2013-01-18,19.63720703125
2013-01-22,19.517005920410156
2013-01-23,19.460065841674805
2013-01-24,19.554962158203125
2013-01-25,19.5296630859375
2013-01-28,19.611896514892578
2013-01-29,19.56761360168457
2013-01-30,19.333541870117188
2013-01-31,19.156400680541992
2013-02-01,19.687822341918945
2013-02-04,19.308231353759766
2013-02-05,19.624561309814453
2013-02-06,19.669174194335938
2013-02-07,19.548065185546875
2013-02-08,19.535324096679688
2013-02-11,19.5225772857666
2013-02-12,19.503454208374023
2013-02-13,19.452463150024414
2013-02-14,19.350488662719727
2013-02-15,19.293115615844727
2013-02-19,19.356855392456055
2013-02-20,19.121028900146484
2013-02-21,19.14652442932129
2013-02-22,19.490707397460938
2013-02-25,19.050922393798828
2013-02-26,19.172014236450195
2013-02-27,19.369604110717773
2013-02-28,19.350488662719727
2013-03-01,19.54169464111328
2013-03-04,19.841257095336914
2013-03-05,19.382349014282227
2013-03-06,19.548065185546875
2013-03-07,19.834890365600586
2013-03-08,20.013343811035156
2013-03-11,20.25554847717285
2013-03-12,19.994226455688477
2013-03-13,20.12169647216797
2013-03-14,20.223682403564453
2013-03-15,19.745651245117188
2013-03-18,19.59905433654785
2013-03-19,19.624561309814453
2013-03-20,19.73928451538086
2013-03-21,19.528945922851562
2013-03-22,19.63092041015625
2013-03-25,19.643665313720703
2013-03-26,19.89224624633789
2013-03-27,19.936866760253906
2013-03-28,20.006973266601562
2013-04-01,19.68828773498535
2013-04-02,19.54169464111328
2013-04-03,19.22938346862793
2013-04-04,19.50983238220215
2013-04-05,19.18476676940918
2013-04-08,19.363237380981445
2013-04-09,19.694658279418945
2013-04-10,19.981483459472656
2013-04-11,19.91136932373047
2013-04-12,19.76477813720703
2013-04-15,19.18476676940918
2013-04-16,19.382349014282227
2013-04-17,19.133777618408203
2013-04-18,18.6557559967041
2013-04-19,18.92344856262207
2013-04-22,18.97443389892578
2013-04-23,19.101917266845703
2013-04-24,19.267627716064453
2013-04-25,19.548065185546875
2013-04-26,19.48432731628418
2013-04-29,19.643665313720703
2013-04-30,19.611806869506836
2013-05-01,19.344106674194336
2013-05-02,19.503454208374023
2013-05-03,19.720155715942383
2013-05-06,19.86037826538086
2013-05-07,20.083457946777344
2013-05-08,20.23755645751953
2013-05-09,20.128402709960938
2013-05-10,20.16692543029785
2013-05-13,20.37880516052246
2013-05-14,20.712671279907227
2013-05-15,20.86034393310547
2013-05-16,20.661306381225586
2013-05-17,20.898860931396484
2013-05-20,20.969491958618164
2013-05-21,21.00801658630371
2013-05-22,20.95665168762207
2013-05-23,21.104326248168945
2013-05-24,21.072219848632812
2013-05-28,21.277673721313477
2013-05-29,21.39324951171875
2013-05-30,21.48314094543457
2013-05-31,21.136417388916016
2013-06-03,21.245573043823242
2013-06-04,21.162105560302734
2013-06-05,20.853918075561523
2013-06-06,20.982332229614258
2013-06-07,21.335464477539062
2013-06-10,21.4638729095459
2013-06-11,21.386825561523438
2013-06-12,21.162105560302734
2013-06-13,21.45745086669922
2013-06-14,21.046539306640625
2013-06-17,21.258413314819336
2013-06-18,21.431774139404297
2013-06-19,21.18136978149414
2013-06-20,21.174951553344727
2013-06-21,21.62437629699707
2013-06-24,21.32904052734375
2013-06-25,21.7206974029541
2013-06-26,21.752798080444336
2013-06-27,21.906892776489258
2013-06-28,21.752798080444336
2013-07-01,21.84268569946289
2013-07-02,21.93256950378418
2013-07-03,21.938995361328125
2013-07-05,22.394851684570312
2013-07-08,22.43979263305664
2013-07-09,22.504003524780273
2013-07-10,22.34347915649414
2013-07-11,22.20223617553711
2013-07-12,22.34347915649414
2013-07-15,22.561782836914062
2013-07-16,22.369159698486328
2013-07-17,22.36275291442871
2013-07-18,22.51042938232422
2013-07-19,22.536108016967773
2013-07-22,22.767248153686523
2013-07-23,22.940601348876953
2013-07-24,22.90849494934082
2013-07-25,22.876394271850586
2013-07-26,22.947023391723633
2013-07-29,22.773664474487305
2013-07-30,22.857128143310547
2013-07-31,22.914913177490234
2013-08-01,23.39003562927246
2013-08-02,23.383615493774414
2013-08-05,23.37077522277832
2013-08-06,23.165319442749023
2013-08-07,22.93915557861328
2013-08-08,22.92623519897461
2013-08-09,22.91330909729004
2013-08-12,22.9843807220459
2013-08-13,23.178237915039062
2013-08-14,23.06839370727539
2013-08-15,22.822851181030273
2013-08-16,22.95854377746582
2013-08-19,22.93269157409668
2013-08-20,23.029621124267578
2013-08-21,22.835769653320312
2013-08-22,23.204086303710938
2013-08-23,23.10715675354004
2013-08-26,23.00377655029297
2013-08-27,22.286518096923828
2013-08-28,22.17667007446289
2013-08-29,22.137893676757812
2013-08-30,21.944046020507812
2013-09-03,21.847126007080078
2013-09-04,21.92466163635254
2013-09-05,21.92466163635254
2013-09-06,21.659732818603516
2013-09-09,21.814804077148438
2013-09-10,21.847126007080078
2013-09-11,21.879430770874023
2013-09-12,21.885892868041992
2013-09-13,21.976360321044922
2013-09-16,22.280065536499023
