Date,CCI
2010-11-04,27.445722579956055
2010-11-05,27.18621063232422
2010-11-08,26.951993942260742
2010-11-09,26.382326126098633
2010-11-10,26.622861862182617
2010-11-11,27.021635055541992
2010-11-12,26.85073471069336
2010-11-15,26.65450668334961
2010-11-16,26.350685119628906
2010-11-17,26.26839256286621
2010-11-18,26.79376983642578
2010-11-19,27.027965545654297
2010-11-22,26.80642318725586
2010-11-23,26.369672775268555
2010-11-24,26.819080352783203
2010-11-26,26.70515251159668
2010-11-29,26.344348907470703
2010-11-30,26.29371452331543
2010-12-01,26.572227478027344
2010-12-02,27.015308380126953
2010-12-03,26.762115478515625
2010-12-06,27.059606552124023
2010-12-07,27.217863082885742
2010-12-08,26.83173370361328
2010-12-09,26.698822021484375
2010-12-10,26.768442153930664
2010-12-13,26.553234100341797
2010-12-14,26.83173370361328
2010-12-15,26.65450668334961
2010-12-16,26.559560775756836
2010-12-17,26.388662338256836
2010-12-20,27.040630340576172
2010-12-21,27.141895294189453
2010-12-22,26.97100257873535
2010-12-23,26.895036697387695
2010-12-27,27.211523056030273
2010-12-28,27.122920989990234
2010-12-29,27.2051944732666
2010-12-30,27.50269889831543
2010-12-31,27.74322509765625
2011-01-03,27.48370361328125
2011-01-04,27.439395904541016
2011-01-05,27.154565811157227
2011-01-06,26.67349624633789
2011-01-07,26.964662551879883
2011-01-10,26.9456787109375
2011-01-11,26.812755584716797
2011-01-12,26.641857147216797
2011-01-13,26.53424072265625
2011-01-14,25.781007766723633
2011-01-18,26.610206604003906
2011-01-19,26.312715530395508
2011-01-20,26.698822021484375
2011-01-21,26.470943450927734
2011-01-24,26.895036697387695
2011-01-25,27.17355728149414
2011-01-26,27.62296485900879
2011-01-27,27.762210845947266
2011-01-28,27.249502182006836
2011-01-31,26.692493438720703
2011-02-01,27.35077476501465
2011-02-02,27.53434181213379
2011-02-03,27.850833892822266
2011-02-04,28.42050552368164
2011-02-07,28.104015350341797
2011-02-08,28.553430557250977
2011-02-09,28.445823669433594
2011-02-10,28.711668014526367
2011-02-11,29.09779167175293
2011-02-14,29.22439193725586
2011-02-15,28.800302505493164
2011-02-16,28.604076385498047
2011-02-17,27.99009132385254
2011-02-18,27.711580276489258
2011-02-22,27.135570526123047
2011-02-23,26.489931106567383
2011-02-24,26.496267318725586
2011-02-25,27.008974075317383
2011-02-28,26.67982292175293
2011-03-01,25.86961555480957
2011-03-02,25.749357223510742
2011-03-03,26.04053497314453
2011-03-04,25.90760040283203
2011-03-07,25.799989700317383
2011-03-08,25.344255447387695
2011-03-09,25.388565063476562
2011-03-10,24.521390914916992
2011-03-11,24.932823181152344
2011-03-14,24.83154296875
2011-03-15,24.68596076965332
2011-03-16,24.6163387298584
2011-03-17,25.24298858642578
2011-03-18,24.787242889404297
2011-03-21,23.654224395751953
2011-03-22,24.040327072143555
2011-03-23,24.67330551147461
2011-03-24,25.344255447387695
2011-03-25,25.496166229248047
2011-03-28,25.597440719604492
2011-03-29,26.04053497314453
2011-03-30,26.70515251159668
2011-03-31,26.933013916015625
2011-04-01,27.281147003173828
2011-04-04,27.319129943847656
2011-04-05,26.97100257873535
2011-04-06,27.091264724731445
2011-04-07,27.122920989990234
2011-04-08,27.008974075317383
2011-04-11,27.122920989990234
2011-04-12,26.88871192932129
2011-04-13,27.129241943359375
2011-04-14,27.04695701599121
2011-04-15,27.04695701599121
2011-04-18,26.86338996887207
2011-04-19,26.698822021484375
2011-04-20,27.17355728149414
2011-04-21,27.43306541442871
2011-04-25,27.39508056640625
2011-04-26,27.711580276489258
2011-04-27,28.135671615600586
2011-04-28,27.64196014404297
2011-04-29,27.129241943359375
2011-05-02,26.857057571411133
2011-05-03,26.901371002197266
2011-05-04,26.42664337158203
2011-05-05,26.521587371826172
2011-05-06,26.559560775756836
2011-05-09,26.584880828857422
2011-05-10,26.698822021484375
2011-05-11,26.717802047729492
2011-05-12,26.9456787109375
2011-05-13,26.521587371826172
2011-05-16,26.30004119873047
2011-05-17,25.996217727661133
2011-05-18,26.2114315032959
2011-05-19,26.243078231811523
2011-05-20,26.19243621826172
2011-05-23,25.964569091796875
2011-05-24,26.129146575927734
2011-05-25,26.198772430419922
2011-05-26,26.23042106628418
2011-05-27,26.445627212524414
2011-05-31,26.2114315032959
2011-06-01,25.951902389526367
2011-06-02,26.344348907470703
2011-06-03,25.553146362304688
2011-06-06,25.3505859375
2011-06-07,25.445531845092773
2011-06-08,25.280956268310547
2011-06-09,25.64175033569336
2011-06-10,25.50249671936035
2011-06-13,25.37590980529785
2011-06-14,25.36957550048828
2011-06-15,25.23032569885254
2011-06-16,25.236658096313477
2011-06-17,25.578460693359375
2011-06-20,25.71770668029785
2011-06-21,26.23042106628418
2011-06-22,25.850627899169922
2011-06-23,25.87594985961914
2011-06-24,25.698719024658203
2011-06-27,25.61643409729004
2011-06-28,25.5214900970459
2011-06-29,25.774686813354492
2011-06-30,25.81898307800293
2011-07-01,26.97100257873535
2011-07-05,26.926685333251953
2011-07-06,27.141895294189453
2011-07-07,27.224191665649414
2011-07-08,27.008974075317383
2011-07-11,26.66718101501465
2011-07-12,26.749448776245117
2011-07-13,27.04695701599121
2011-07-14,26.572227478027344
2011-07-15,26.80642318725586
2011-07-18,26.53424072265625
2011-07-19,26.67982292175293
2011-07-20,26.502599716186523
2011-07-21,26.66718101501465
2011-07-22,26.83806610107422
2011-07-25,26.67349624633789
2011-07-26,26.749448776245117
2011-07-27,26.584880828857422
2011-07-28,27.79385757446289
2011-07-29,27.471054077148438
2011-08-01,27.65460777282715
2011-08-02,26.6038818359375
2011-08-03,27.72423553466797
2011-08-04,25.799989700317383
2011-08-05,25.8253173828125
2011-08-08,24.49607276916504
2011-08-09,25.711380004882812
2011-08-10,24.98345947265625
2011-08-11,25.597440719604492
2011-08-12,26.198772430419922
2011-08-15,26.65450668334961
2011-08-16,26.420307159423828
2011-08-17,26.205102920532227
2011-08-18,25.299951553344727
2011-08-19,25.3505859375
2011-08-22,25.065744400024414
2011-08-23,25.983549118041992
2011-08-24,26.527912139892578
2011-08-25,26.027873992919922
2011-08-26,26.344348907470703
2011-08-29,26.774770736694336
2011-08-30,26.781105041503906
2011-08-31,27.49003791809082
2011-09-01,27.565994262695312
2011-09-02,26.762115478515625
2011-09-06,26.622861862182617
2011-09-07,27.04695701599121
2011-09-08,26.91402816772461
2011-09-09,26.464622497558594
2011-09-12,26.243078231811523
2011-09-13,26.70515251159668
2011-09-14,27.306480407714844
2011-09-15,27.57231903076172
2011-09-16,27.768545150756836
2011-09-19,27.730562210083008
2011-09-20,27.57231903076172
2011-09-21,27.41408348083496
2011-09-22,26.553234100341797
2011-09-23,26.110149383544922
2011-09-26,26.325363159179688
2011-09-27,26.743120193481445
2011-09-28,26.287384033203125
2011-09-29,26.084829330444336
2011-09-30,25.743030548095703
2011-10-03,25.508821487426758
2011-10-04,25.2176570892334
2011-10-05,25.781007766723633
2011-10-06,26.110149383544922
2011-10-07,25.477182388305664
2011-10-10,26.641857147216797
2011-10-11,26.413978576660156
2011-10-12,26.83173370361328
2011-10-13,26.749448776245117
2011-10-14,27.42039680480957
2011-10-17,27.122920989990234
2011-10-18,27.376100540161133
2011-10-19,27.04695701599121
2011-10-20,27.021635055541992
2011-10-21,27.26215934753418
2011-10-24,27.5470027923584
2011-10-25,27.312801361083984
2011-10-26,26.35701560974121
2011-10-27,26.97733497619629
2011-10-28,26.787433624267578
2011-10-31,26.179780960083008
2011-11-01,25.67973518371582
2011-11-02,25.793663024902344
2011-11-03,26.42664337158203
2011-11-04,26.483612060546875
2011-11-07,26.458282470703125
2011-11-08,26.546903610229492
2011-11-09,26.2557430267334
2011-11-10,25.831649780273438
2011-11-11,26.597549438476562
2011-11-14,26.388662338256836
2011-11-15,26.66083526611328
2011-11-16,26.034196853637695
2011-11-17,25.799989700317383
2011-11-18,25.451862335205078
2011-11-21,25.255632400512695
2011-11-22,25.2176570892334
2011-11-23,24.907495498657227
2011-11-25,24.96446990966797
2011-11-28,25.565793991088867
2011-11-29,25.75568962097168
2011-11-30,26.787433624267578
2011-12-01,27.008974075317383
2011-12-02,27.66093635559082
2011-12-05,27.5470027923584
2011-12-06,27.5470027923584
2011-12-07,27.26850128173828
2011-12-08,26.88871192932129
2011-12-09,27.369779586791992
2011-12-12,27.26215934753418
2011-12-13,27.43306541442871
2011-12-14,27.065940856933594
2011-12-15,27.477380752563477
2011-12-16,27.141895294189453
2011-12-19,26.85073471069336
2011-12-20,27.850833892822266
2011-12-21,27.806528091430664
2011-12-22,28.078704833984375
2011-12-23,28.097688674926758
2011-12-27,28.12300682067871
2011-12-28,27.762210845947266
2011-12-29,28.23061180114746
2011-12-30,28.357215881347656
2012-01-03,28.433164596557617
2012-01-04,28.496471405029297
2012-01-05,28.471139907836914
2012-01-06,28.515443801879883
2012-01-09,28.882583618164062
2012-01-10,29.199068069458008
2012-01-11,29.268688201904297
2012-01-12,29.27503204345703
2012-01-13,29.116783142089844
2012-01-17,29.009166717529297
2012-01-18,29.01551055908203
2012-01-19,29.369970321655273
2012-01-20,29.25603675842285
2012-01-23,29.1484317779541
2012-01-24,29.078807830810547
2012-01-25,29.559858322143555
2012-01-26,29.325660705566406
2012-01-27,30.838468551635742
2012-01-30,30.642248153686523
2012-01-31,30.68655014038086
2012-02-01,30.79415512084961
2012-02-02,31.009380340576172
2012-02-03,31.154951095581055
2012-02-06,31.192934036254883
2012-02-07,31.085325241088867
2012-02-08,31.180269241333008
2012-02-09,31.211923599243164
2012-02-10,31.211923599243164
2012-02-13,31.268882751464844
2012-02-14,31.281532287597656
2012-02-15,32.060096740722656
2012-02-16,32.161380767822266
2012-02-17,32.515846252441406
2012-02-21,32.57914352416992
2012-02-22,32.547489166259766
2012-02-23,32.92095184326172
2012-02-24,33.26275634765625
2012-02-27,32.78803253173828
2012-02-28,32.97159194946289
2012-02-29,32.79435729980469
2012-03-01,33.44631576538086
2012-03-02,33.64253234863281
2012-03-05,33.6235466003418
2012-03-06,33.161476135253906
2012-03-07,33.2880744934082
2012-03-08,34.0159912109375
2012-03-09,34.45274353027344
2012-03-12,34.78189468383789
2012-03-13,34.16790008544922
2012-03-14,33.193115234375
2012-03-15,33.26275634765625
2012-03-16,33.06019973754883
2012-03-19,33.60456085205078
2012-03-20,33.389347076416016
2012-03-21,33.6235466003418
2012-03-22,33.56025695800781
2012-03-23,33.67418670654297
2012-03-26,33.91472625732422
2012-03-27,33.636207580566406
2012-03-28,33.541259765625
2012-03-29,33.54758834838867
2012-03-30,33.7628059387207
2012-04-02,33.78179168701172
2012-04-03,33.585567474365234
2012-04-04,33.452632904052734
2012-04-05,33.80077362060547
2012-04-09,33.56658172607422
2012-04-10,33.29440689086914
2012-04-11,34.11093521118164
2012-04-12,34.42109298706055
2012-04-13,34.09195327758789
2012-04-16,34.345130920410156
2012-04-17,34.80720901489258
2012-04-18,34.76924514770508
2012-04-19,34.68062210083008
2012-04-20,34.750244140625
2012-04-23,34.6236572265625
2012-04-24,34.813541412353516
2012-04-25,35.503482818603516
2012-04-26,35.611083984375
2012-04-27,35.83262634277344
2012-04-30,35.83262634277344
2012-05-01,35.68703842163086
2012-05-02,35.70602798461914
2012-05-03,35.77566146850586
2012-05-04,35.319915771484375
2012-05-07,35.478153228759766
2012-05-08,35.28826904296875
2012-05-09,35.0477409362793
2012-05-10,35.16800308227539
2012-05-11,35.2186393737793
2012-05-14,34.42109298706055
2012-05-15,34.35779571533203
2012-05-16,34.35145950317383
2012-05-17,33.61088943481445
2012-05-18,33.45896911621094
2012-05-21,33.83243179321289
2012-05-22,33.92736053466797
2012-05-23,34.060302734375
2012-05-24,34.376792907714844
2012-05-25,34.288169860839844
2012-05-29,34.71859359741211
2012-05-30,34.326148986816406
2012-05-31,34.56033706665039
2012-06-01,33.598228454589844
2012-06-04,33.89572525024414
2012-06-05,34.060302734375
2012-06-06,34.6236572265625
2012-06-07,34.89582443237305
2012-06-08,35.376888275146484
2012-06-11,35.44650650024414
2012-06-12,35.83895492553711
2012-06-13,35.9971923828125
2012-06-14,36.39596939086914
2012-06-15,36.5542106628418
2012-06-18,37.218833923339844
2012-06-19,36.560550689697266
2012-06-20,36.49092102050781
2012-06-21,35.623741149902344
2012-06-22,35.85794448852539
2012-06-25,35.73767852783203
2012-06-26,36.39596939086914
2012-06-27,36.94033432006836
2012-06-28,36.699798583984375
2012-06-29,37.130218505859375
2012-07-02,37.98473358154297
2012-07-03,38.18729019165039
2012-07-05,37.72521209716797
2012-07-06,37.61126708984375
2012-07-09,37.87712478637695
2012-07-10,37.573299407958984
2012-07-11,37.45302963256836
2012-07-12,37.7695198059082
2012-07-13,38.39617156982422
2012-07-16,37.83281707763672
2012-07-17,38.14297866821289
2012-07-18,37.23149108886719
2012-07-19,37.40872573852539
2012-07-20,37.34543228149414
2012-07-23,37.142887115478516
2012-07-24,36.66182327270508
2012-07-25,36.560550689697266
2012-07-26,38.41515350341797
2012-07-27,39.04813766479492
2012-07-30,39.579830169677734
2012-07-31,39.16838836669922
2012-08-01,39.14307403564453
2012-08-02,39.24435043334961
2012-08-03,39.5734977722168
2012-08-06,39.4532356262207
2012-08-07,39.26968002319336
2012-08-08,39.187400817871094
2012-08-09,39.16838836669922
2012-08-10,39.51020050048828
2012-08-13,39.560829162597656
2012-08-14,39.79505920410156
2012-08-15,40.067222595214844
2012-08-16,39.630470275878906
2012-08-17,39.554508209228516
2012-08-20,39.307640075683594
2012-08-21,39.200042724609375
2012-08-22,39.19371795654297
2012-08-23,39.0164794921875
2012-08-24,39.17470932006836
2012-08-27,39.2760009765625
2012-08-28,39.522850036621094
2012-08-29,39.76339340209961
2012-08-30,39.97228240966797
2012-08-31,40.168495178222656
2012-09-04,40.010250091552734
2012-09-05,40.26976776123047
2012-09-06,41.09263610839844
2012-09-07,40.82678985595703
2012-09-10,40.352054595947266
2012-09-11,40.586246490478516
2012-09-12,40.345726013183594
2012-09-13,40.529293060302734
2012-09-14,40.18748092651367
2012-09-17,40.611572265625
2012-09-18,40.63056182861328
2012-09-19,41.073646545410156
2012-09-20,41.168575286865234
2012-09-21,41.307865142822266
2012-09-24,40.49131393432617
2012-09-25,40.282432556152344
2012-09-26,40.53561019897461
2012-09-27,41.08631134033203
2012-09-28,40.5735969543457
2012-10-01,40.37104415893555
2012-10-02,40.88375473022461
2012-10-03,42.02943801879883
2012-10-04,41.64332962036133
2012-10-05,41.64965057373047
2012-10-08,41.409122467041016
2012-10-09,40.55460739135742
2012-10-10,40.97236633300781
2012-10-11,40.49763488769531
2012-10-12,40.92173385620117
2012-10-15,42.44087219238281
2012-10-16,42.516822814941406
2012-10-17,42.21933364868164
2012-10-18,42.44720458984375
2012-10-19,41.59901428222656
2012-10-22,41.41545867919922
2012-10-23,41.288875579833984
2012-10-24,41.75092697143555
2012-10-25,41.80790710449219
2012-10-26,42.067413330078125
2012-10-31,42.2509880065918
2012-11-01,42.611751556396484
2012-11-02,42.85231018066406
2012-11-05,42.307945251464844
2012-11-06,42.5548095703125
2012-11-07,42.592796325683594
2012-11-08,42.282630920410156
2012-11-09,42.30162811279297
2012-11-12,42.09273910522461
2012-11-13,42.19400405883789
2012-11-14,41.42178726196289
2012-11-15,40.64321517944336
2012-11-16,41.257225036621094
2012-11-19,41.69396209716797
2012-11-20,41.75725555419922
2012-11-21,42.11805725097656
2012-11-23,42.75735855102539
2012-11-26,42.19400405883789
2012-11-27,42.08639907836914
2012-11-28,42.2889404296875
2012-11-29,42.68772506713867
2012-11-30,42.73836135864258
2012-12-03,42.70671463012695
2012-12-04,42.52947998046875
2012-12-05,42.2509880065918
2012-12-06,42.561134338378906
2012-12-07,43.3270378112793
2012-12-10,42.96623229980469
2012-12-11,43.41564178466797
2012-12-12,44.599308013916016
2012-12-13,44.611961364746094
2012-12-14,45.042388916015625
2012-12-17,45.0930290222168
2012-12-18,45.10567855834961
2012-12-19,44.71324157714844
2012-12-20,45.27658462524414
2012-12-21,45.10567855834961
2012-12-24,45.0930290222168
2012-12-26,44.86516189575195
2012-12-27,45.0107536315918
2012-12-28,44.719566345214844
2012-12-31,45.675357818603516
2013-01-02,47.53628921508789
2013-01-03,46.58683776855469
2013-01-04,46.548866271972656
2013-01-07,46.055145263671875
2013-01-08,45.998172760009766
2013-01-09,45.947532653808594
2013-01-10,46.320987701416016
2013-01-11,46.067813873291016
2013-01-14,46.1690788269043
2013-01-15,46.339988708496094
2013-01-16,46.84636306762695
2013-01-17,46.84003829956055
2013-01-18,47.02360153198242
2013-01-22,47.32109451293945
2013-01-23,47.555301666259766
2013-01-24,47.0425910949707
2013-01-25,46.491886138916016
2013-01-28,46.44758605957031
2013-01-29,45.92856216430664
2013-01-30,44.903114318847656
2013-01-31,44.63727951049805
2013-02-01,45.25126647949219
2013-02-04,44.42839431762695
2013-02-05,44.979095458984375
2013-02-06,44.6182975769043
2013-02-07,44.510684967041016
2013-02-08,44.808189392089844
2013-02-11,44.32713317871094
2013-02-12,43.23841857910156
2013-02-13,43.06752395629883
2013-02-14,42.19400405883789
2013-02-15,42.97888946533203
2013-02-19,42.43452835083008
2013-02-20,42.491512298583984
2013-02-21,43.04218673706055
2013-02-22,44.28915786743164
2013-02-25,44.03595733642578
2013-02-26,44.14989471435547
2013-02-27,44.54867172241211
2013-02-28,44.18154525756836
2013-03-01,44.39675521850586
2013-03-04,44.9221305847168
2013-03-05,45.32090759277344
2013-03-06,45.6563720703125
2013-03-07,45.624732971191406
2013-03-08,45.44114685058594
2013-03-11,45.29557800292969
2013-03-12,44.70690155029297
2013-03-13,44.91577911376953
2013-03-14,45.0107536315918
2013-03-15,44.30181121826172
2013-03-18,44.09292221069336
2013-03-19,44.30181121826172
2013-03-20,44.719566345214844
2013-03-21,44.40308380126953
2013-03-22,44.776527404785156
2013-03-25,44.56767272949219
2013-03-26,44.611961364746094
2013-03-27,44.72590637207031
2013-03-28,44.08026885986328
2013-04-01,44.17522430419922
2013-04-02,44.68791198730469
2013-04-03,44.061283111572266
2013-04-04,44.485374450683594
2013-04-05,44.83351516723633
2013-04-08,45.6500358581543
2013-04-09,45.78297424316406
2013-04-10,46.33366012573242
2013-04-11,46.65013885498047
2013-04-12,46.45392990112305
2013-04-15,46.339988708496094
2013-04-16,46.859012603759766
2013-04-17,46.09944534301758
2013-04-18,47.06156539916992
2013-04-19,47.47932052612305
2013-04-22,47.18183898925781
2013-04-23,47.397056579589844
2013-04-24,46.7767333984375
2013-04-25,49.59981155395508
2013-04-26,48.979469299316406
2013-04-29,48.96049118041992
2013-04-30,48.73896026611328
2013-05-01,48.65666198730469
2013-05-02,49.042781829833984
2013-05-03,49.517513275146484
2013-05-06,49.333961486816406
2013-05-07,49.62510681152344
2013-05-08,50.16947937011719
2013-05-09,50.017547607421875
2013-05-10,49.82133102416992
2013-05-13,49.80868148803711
2013-05-14,50.49229431152344
2013-05-15,50.277076721191406
2013-05-16,49.22633743286133
2013-05-17,49.28964614868164
2013-05-20,48.568050384521484
2013-05-21,48.663002014160156
2013-05-22,46.87168502807617
2013-05-23,46.44758605957031
2013-05-24,46.66280746459961
2013-05-28,46.41594696044922
2013-05-29,45.40950012207031
2013-05-30,45.5740966796875
2013-05-31,45.0993537902832
2013-06-03,44.85883331298828
2013-06-04,44.21319580078125
2013-06-05,44.15622329711914
2013-06-06,44.71324157714844
2013-06-07,44.485374450683594
2013-06-10,43.80807876586914
2013-06-11,43.89670944213867
2013-06-12,43.04218673706055
2013-06-13,44.14357376098633
2013-06-14,44.523345947265625
2013-06-17,44.523345947265625
2013-06-18,45.14999008178711
2013-06-19,44.0169677734375
2013-06-20,42.85231018066406
2013-06-21,43.377662658691406
2013-06-24,42.61810302734375
2013-06-25,43.244747161865234
2013-06-26,44.39043045043945
2013-06-27,45.871578216552734
2013-06-28,45.82094192504883
2013-07-01,45.77030563354492
2013-07-02,45.675357818603516
2013-07-03,45.827274322509766
2013-07-05,45.707008361816406
2013-07-08,46.40961837768555
2013-07-09,46.01084518432617
2013-07-10,47.371734619140625
2013-07-11,48.561729431152344
2013-07-12,48.92884063720703
2013-07-15,48.966819763183594
2013-07-16,48.327518463134766
2013-07-17,48.384490966796875
2013-07-18,48.378170013427734
2013-07-19,48.561729431152344
2013-07-22,48.48575973510742
2013-07-23,48.64400863647461
2013-07-24,48.561729431152344
2013-07-25,46.64381408691406
2013-07-26,46.4286003112793
2013-07-29,45.88425827026367
2013-07-30,45.5234375
2013-07-31,44.46638107299805
2013-08-01,44.06761169433594
2013-08-02,43.86506652832031
2013-08-05,44.66260528564453
2013-08-06,44.17522430419922
2013-08-07,43.25739669799805
2013-08-08,43.47895431518555
2013-08-09,43.52325439453125
2013-08-12,42.68772506713867
2013-08-13,42.82698440551758
2013-08-14,42.896610260009766
2013-08-15,43.200435638427734
2013-08-16,42.9852294921875
2013-08-19,43.35869216918945
2013-08-20,43.64985656738281
2013-08-21,43.20676803588867
2013-08-22,43.12447738647461
2013-08-23,44.137245178222656
2013-08-26,43.6688346862793
2013-08-27,44.2764892578125
2013-08-28,44.19419860839844
2013-08-29,44.25118637084961
2013-08-30,43.94100570678711
2013-09-03,43.82075500488281
2013-09-04,44.27015686035156
2013-09-05,43.81443405151367
2013-09-06,44.65626907348633
2013-09-09,45.858924865722656
2013-09-10,46.339988708496094
2013-09-11,46.22604751586914
2013-09-12,44.83351516723633
2013-09-13,44.21952819824219
2013-09-16,44.6246223449707
