Date,GL
2010-11-05,23.025928497314453
2010-11-08,22.874366760253906
2010-11-09,22.792757034301758
2010-11-10,23.018156051635742
2010-11-11,22.722803115844727
2010-11-12,22.536258697509766
2010-11-15,22.730575561523438
2010-11-16,22.39246940612793
2010-11-17,22.5129451751709
2010-11-18,22.932659149169922
2010-11-19,22.917110443115234
2010-11-22,22.851045608520508
2010-11-23,22.629526138305664
2010-11-24,22.878250122070312
2010-11-26,22.59843635559082
2010-11-29,22.680051803588867
2010-11-30,22.334177017211914
2010-12-01,22.886018753051758
2010-12-02,23.42620849609375
2010-12-03,23.608858108520508
2010-12-06,23.663267135620117
2010-12-07,23.73711395263672
2010-12-08,23.989715576171875
2010-12-09,24.01302719116211
2010-12-10,23.993595123291016
2010-12-13,24.090757369995117
2010-12-14,23.90032386779785
2010-12-15,23.492273330688477
2010-12-16,23.43398094177246
2010-12-17,23.472850799560547
2010-12-20,23.511703491210938
2010-12-21,23.636066436767578
2010-12-22,23.791507720947266
2010-12-23,23.628292083740234
2010-12-27,23.616636276245117
2010-12-28,23.554454803466797
2010-12-29,23.511703491210938
2010-12-30,23.282419204711914
2010-12-31,23.21634864807129
2011-01-03,23.581661224365234
2011-01-04,23.811546325683594
2011-01-05,24.084308624267578
2011-01-06,23.95572280883789
2011-01-07,23.908966064453125
2011-01-10,23.951824188232422
2011-01-11,23.749202728271484
2011-01-12,24.014163970947266
2011-01-13,23.889490127563477
2011-01-14,23.98689079284668
2011-01-18,23.92455291748047
2011-01-19,23.79596710205078
2011-01-20,23.803754806518555
2011-01-21,23.92455291748047
2011-01-24,24.041440963745117
2011-01-25,24.259653091430664
2011-01-26,24.462265014648438
2011-01-27,24.750612258911133
2011-01-28,24.3064022064209
2011-01-31,24.275232315063477
2011-02-01,24.71164321899414
2011-02-02,24.4583740234375
2011-02-03,24.442779541015625
2011-02-04,24.781782150268555
2011-02-07,25.101289749145508
2011-02-08,25.128570556640625
2011-02-09,25.151945114135742
2011-02-10,24.48175621032715
2011-02-11,24.719446182250977
2011-02-14,24.5557861328125
2011-02-15,24.660993576049805
2011-02-16,24.902568817138672
2011-02-17,25.21819305419922
2011-02-18,25.50263214111328
2011-02-22,25.035051345825195
2011-02-23,24.773990631103516
2011-02-24,24.707752227783203
2011-02-25,25.081815719604492
2011-02-28,25.424705505371094
2011-03-01,25.171432495117188
2011-03-02,24.906471252441406
2011-03-03,25.303913116455078
2011-03-04,25.467565536499023
2011-03-07,25.132478713989258
2011-03-08,25.572772979736328
2011-03-09,25.37405776977539
2011-03-10,25.13637351989746
2011-03-11,25.389638900756836
2011-03-14,25.105195999145508
2011-03-15,24.906471252441406
2011-03-16,24.512928009033203
2011-03-17,24.859712600708008
2011-03-18,25.23377799987793
2011-03-21,25.67018699645996
2011-03-22,25.37015724182129
2011-03-23,25.409120559692383
2011-03-24,25.358461380004883
2011-03-25,25.720836639404297
2011-03-28,25.728633880615234
2011-03-29,25.66239356994629
2011-03-30,25.732702255249023
2011-03-31,25.967058181762695
2011-04-01,26.275632858276367
2011-04-04,26.50218391418457
2011-04-05,26.267822265625
2011-04-06,26.404525756835938
2011-04-07,26.392812728881836
2011-04-08,26.03736686706543
2011-04-11,26.201416015625
2011-04-12,26.1311092376709
2011-04-13,26.010021209716797
2011-04-14,25.775663375854492
2011-04-15,25.92799949645996
2011-04-18,25.46318817138672
2011-04-19,25.642866134643555
2011-04-20,25.86941146850586
2011-04-21,26.092052459716797
2011-04-25,25.873313903808594
2011-04-26,26.09986686706543
2011-04-27,25.857681274414062
2011-04-28,26.00611686706543
2011-04-29,26.138919830322266
2011-05-02,25.885032653808594
2011-05-03,26.033458709716797
2011-05-04,25.877220153808594
2011-05-05,25.51005744934082
2011-05-06,25.689733505249023
2011-05-09,25.713171005249023
2011-05-10,26.025646209716797
2011-05-11,25.955341339111328
2011-05-12,26.06080436706543
2011-05-13,25.775663375854492
2011-05-16,26.03736686706543
2011-05-17,26.12329864501953
2011-05-18,26.244384765625
2011-05-19,26.369382858276367
2011-05-20,26.1076717376709
2011-05-23,25.75613021850586
2011-05-24,25.603805541992188
2011-05-25,25.59208106994629
2011-05-26,25.63114356994629
2011-05-27,25.821056365966797
2011-05-31,25.9620304107666
2011-06-01,25.355077743530273
2011-06-02,25.59393882751465
2011-06-03,25.198440551757812
2011-06-06,25.080970764160156
2011-06-07,24.943910598754883
2011-06-08,24.877338409423828
2011-06-09,24.877338409423828
2011-06-10,24.736373901367188
2011-06-13,24.708955764770508
2011-06-14,24.9125919342041
2011-06-15,24.082427978515625
2011-06-16,24.462263107299805
2011-06-17,24.63847541809082
2011-06-20,24.61498260498047
2011-06-21,24.771621704101562
2011-06-22,24.552326202392578
2011-06-23,24.564069747924805
2011-06-24,24.474008560180664
2011-06-27,24.611072540283203
2011-06-28,24.810781478881836
2011-06-29,24.975242614746094
2011-06-30,25.116212844848633
2011-07-01,25.26893424987793
2011-07-05,25.216064453125
2011-07-06,25.251304626464844
2011-07-07,25.65660285949707
2011-07-08,25.357032775878906
2011-07-11,24.546457290649414
2011-07-12,24.475971221923828
2011-07-13,24.522958755493164
2011-07-14,24.39961051940918
2011-07-15,24.299758911132812
2011-07-18,24.023691177368164
2011-07-19,24.317380905151367
2011-07-20,24.352622985839844
2011-07-21,24.78140640258789
2011-07-22,24.646312713623047
2011-07-25,24.446605682373047
2011-07-26,24.170534133911133
2011-07-27,23.606651306152344
2011-07-28,24.02957534790039
2011-07-29,23.724136352539062
2011-08-01,23.477426528930664
2011-08-02,22.807815551757812
2011-08-03,22.884191513061523
2011-08-04,21.83277702331543
2011-08-05,21.503849029541016
2011-08-08,19.489151000976562
2011-08-09,20.92821502685547
2011-08-10,19.71234893798828
2011-08-11,21.403995513916016
2011-08-12,21.233654022216797
2011-08-15,21.644817352294922
2011-08-16,21.23952293395996
2011-08-17,21.321760177612305
2011-08-18,20.746131896972656
2011-08-19,20.699140548706055
2011-08-22,20.7813777923584
2011-08-23,21.503849029541016
2011-08-24,21.991363525390625
2011-08-25,21.339385986328125
2011-08-26,21.45685386657715
2011-08-29,22.296810150146484
2011-08-30,22.185199737548828
2011-08-31,22.443649291992188
2011-09-01,21.744672775268555
2011-09-02,21.069183349609375
2011-09-06,20.740253448486328
2011-09-07,21.879770278930664
2011-09-08,21.474475860595703
2011-09-09,20.992828369140625
2011-09-12,21.268892288208008
2011-09-13,21.421611785888672
2011-09-14,21.56258201599121
2011-09-15,21.674184799194336
2011-09-16,21.83277702331543
2011-09-19,21.304136276245117
2011-09-20,21.13379669189453
2011-09-21,20.158756256103516
2011-09-22,20.229238510131836
2011-09-23,20.152875900268555
2011-09-26,20.70501708984375
2011-09-27,20.86948013305664
2011-09-28,20.29384994506836
2011-09-29,21.016319274902344
2011-09-30,20.47593879699707
2011-10-03,19.806325912475586
2011-10-04,20.364337921142578
2011-10-05,20.995012283325195
2011-10-06,21.554950714111328
2011-10-07,21.042165756225586
2011-10-10,22.079545974731445
2011-10-11,21.967548370361328
2011-10-12,22.427291870117188
2011-10-13,22.109006881713867
2011-10-14,22.692533493041992
2011-10-17,22.197420120239258
2011-10-18,22.96954917907715
2011-10-19,22.268152236938477
2011-10-20,22.916513442993164
2011-10-21,23.458768844604492
2011-10-24,23.788843154907227
2011-10-25,22.975452423095703
2011-10-26,23.458768844604492
2011-10-27,24.065866470336914
2011-10-28,24.502037048339844
2011-10-31,24.12480926513672
2011-11-01,23.26426124572754
2011-11-02,24.225019454956055
2011-11-03,24.4666690826416
2011-11-04,24.519725799560547
2011-11-07,24.8792667388916
2011-11-08,25.109140396118164
2011-11-09,24.154277801513672
2011-11-10,24.560983657836914
2011-11-11,24.955894470214844
2011-11-14,24.902841567993164
2011-11-15,25.162187576293945
2011-11-16,24.672969818115234
2011-11-17,24.49614715576172
2011-11-18,24.790855407714844
2011-11-21,24.366474151611328
2011-11-22,24.331113815307617
2011-11-23,23.458768844604492
2011-11-25,23.388044357299805
2011-11-28,24.1366024017334
2011-11-29,24.21323013305664
2011-11-30,25.103240966796875
2011-12-01,25.09145164489746
2011-12-02,25.120933532714844
2011-12-05,25.42742156982422
2011-12-06,25.78107452392578
2011-12-07,25.674978256225586
2011-12-08,24.944101333618164
2011-12-09,25.439210891723633
2011-12-12,25.344907760620117
2011-12-13,24.720125198364258
2011-12-14,24.93231201171875
2011-12-15,24.961788177490234
2011-12-16,24.838003158569336
2011-12-19,24.525617599487305
2011-12-20,25.026615142822266
2011-12-21,25.115026473999023
2011-12-22,25.344907760620117
2011-12-23,25.6455078125
2011-12-27,25.604249954223633
2011-12-28,25.22702407836914
2011-12-29,25.739816665649414
2011-12-30,25.57477378845215
2012-01-03,25.78107452392578
2012-01-04,25.680599212646484
2012-01-05,25.99384307861328
2012-01-06,25.68650245666504
2012-01-09,25.62740135192871
2012-01-10,25.940650939941406
2012-01-11,25.958385467529297
2012-01-12,26.0706844329834
2012-01-13,25.982027053833008
2012-01-17,25.952470779418945
2012-01-18,26.33074188232422
2012-01-19,26.525774002075195
2012-01-20,26.785831451416016
2012-01-23,26.886314392089844
2012-01-24,26.803564071655273
2012-01-25,26.89813804626465
2012-01-26,26.596704483032227
2012-01-27,27.03998565673828
2012-01-30,26.667633056640625
2012-01-31,26.992694854736328
2012-02-01,27.335500717163086
2012-02-02,27.619197845458984
2012-02-03,28.174772262573242
2012-02-06,27.991558074951172
2012-02-07,27.920631408691406
2012-02-08,27.873342514038086
2012-02-09,27.583740234375
2012-02-10,27.89699935913086
2012-02-13,28.38163948059082
2012-02-14,28.428916931152344
2012-02-15,28.216157913208008
2012-02-16,28.759906768798828
2012-02-17,28.795366287231445
2012-02-21,29.014047622680664
2012-02-22,28.795366287231445
2012-02-23,28.83082389831543
2012-02-24,28.842649459838867
2012-02-27,28.7303524017334
2012-02-28,28.80718231201172
2012-02-29,28.629867553710938
2012-03-01,28.765817642211914
2012-03-02,28.7007999420166
2012-03-05,29.07315444946289
2012-03-06,28.476205825805664
2012-03-07,28.547128677368164
2012-03-08,28.66533851623535
2012-03-09,28.824922561645508
2012-03-12,28.706708908081055
2012-03-13,29.238643646240234
2012-03-14,29.3095760345459
2012-03-15,29.806034088134766
2012-03-16,29.876970291137695
2012-03-19,29.735122680664062
2012-03-20,29.782398223876953
2012-03-21,29.59918212890625
2012-03-22,29.21500587463379
2012-03-23,29.291837692260742
2012-03-26,29.847412109375
2012-03-27,29.741024017333984
2012-03-28,29.68783187866211
2012-03-29,29.33911895751953
2012-03-30,29.463241577148438
2012-04-02,29.67600440979004
2012-04-03,29.581159591674805
2012-04-04,29.17212677001953
2012-04-05,29.095056533813477
2012-04-09,28.67416763305664
2012-04-10,28.44297218322754
2012-04-11,28.83422088623047
2012-04-12,29.213623046875
2012-04-13,28.769006729125977
2012-04-16,28.905349731445312
2012-04-17,29.361827850341797
2012-04-18,29.20769691467285
2012-04-19,28.828292846679688
2012-04-20,28.828292846679688
2012-04-23,28.63859748840332
2012-04-24,28.982433319091797
2012-04-25,28.478538513183594
2012-04-26,28.84014892578125
2012-04-27,29.100984573364258
2012-04-30,28.875717163085938
2012-05-01,29.01205825805664
2012-05-02,28.857940673828125
2012-05-03,28.614879608154297
2012-05-04,28.193992614746094
2012-05-07,28.371837615966797
2012-05-08,28.561532974243164
2012-05-09,28.223630905151367
2012-05-10,28.448902130126953
2012-05-11,28.579315185546875
2012-05-14,28.223630905151367
2012-05-15,27.856090545654297
2012-05-16,27.4766902923584
2012-05-17,27.121007919311523
2012-05-18,26.97280502319336
2012-05-21,27.369985580444336
2012-05-22,27.43520164489746
2012-05-23,27.535968780517578
2012-05-24,27.903512954711914
2012-05-25,27.54783058166504
2012-05-29,27.61896324157715
2012-05-30,27.36406135559082
2012-05-31,27.660463333129883
2012-06-01,27.00836944580078
2012-06-04,26.84832000732422
2012-06-05,27.27513885498047
2012-06-06,27.96872329711914
2012-06-07,28.022077560424805
2012-06-08,28.158424377441406
2012-06-11,28.063568115234375
2012-06-12,28.3599796295166
2012-06-13,28.051719665527344
2012-06-14,28.44297218322754
2012-06-15,28.644521713256836
2012-06-18,29.201770782470703
2012-06-19,29.53373908996582
2012-06-20,29.379608154296875
2012-06-21,28.852008819580078
2012-06-22,28.917211532592773
2012-06-25,28.65045166015625
2012-06-26,28.83422088623047
2012-06-27,29.284751892089844
2012-06-28,29.40331268310547
2012-06-29,29.966493606567383
2012-07-02,30.079126358032227
2012-07-03,30.536943435668945
2012-07-05,30.447750091552734
2012-07-06,30.257488250732422
2012-07-09,30.2039794921875
2012-07-10,30.126691818237305
2012-07-11,30.364519119262695
2012-07-12,30.168306350708008
2012-07-13,30.858001708984375
2012-07-16,30.614227294921875
2012-07-17,30.667734146118164
2012-07-18,30.84610366821289
2012-07-19,30.667734146118164
2012-07-20,30.435850143432617
2012-07-23,30.21587562561035
2012-07-24,29.978044509887695
2012-07-25,29.948307037353516
2012-07-26,29.19321632385254
2012-07-27,29.734277725219727
2012-07-30,29.752117156982422
2012-07-31,29.57969093322754
2012-08-01,29.520225524902344
2012-08-02,29.96021842956543
2012-08-03,30.536943435668945
2012-08-06,30.542882919311523
2012-08-07,30.542882919311523
2012-08-08,30.150480270385742
2012-08-09,29.609405517578125
2012-08-10,29.91265106201172
2012-08-13,30.013721466064453
2012-08-14,29.918588638305664
2012-08-15,30.04344940185547
2012-08-16,30.269386291503906
2012-08-17,30.388296127319336
2012-08-20,30.364519119262695
2012-08-21,30.11479377746582
2012-08-22,30.067230224609375
2012-08-23,30.007776260375977
2012-08-24,30.28722381591797
2012-08-27,30.39423942565918
2012-08-28,30.31100082397461
2012-08-29,30.382349014282227
2012-08-30,30.221817016601562
2012-08-31,30.429916381835938
2012-09-04,30.626121520996094
2012-09-05,30.66181182861328
2012-09-06,31.000690460205078
2012-09-07,31.0779972076416
2012-09-10,30.852066040039062
2012-09-11,31.119611740112305
2012-09-12,31.030431747436523
2012-09-13,31.2563533782959
2012-09-14,31.369327545166016
2012-09-17,31.06015396118164
2012-09-18,30.970956802368164
2012-09-19,30.994749069213867
2012-09-20,31.05421257019043
2012-09-21,30.869895935058594
2012-09-24,30.905569076538086
2012-09-25,30.507204055786133
2012-09-26,30.21587562561035
2012-09-27,30.412076950073242
2012-09-28,30.530982971191406
2012-10-01,30.507204055786133
2012-10-02,30.340740203857422
2012-10-03,30.430185317993164
2012-10-04,30.823741912841797
2012-10-05,30.966869354248047
2012-10-08,30.85951805114746
2012-10-09,30.465967178344727
2012-10-10,30.334758758544922
2012-10-11,30.543487548828125
2012-10-12,30.275131225585938
2012-10-15,30.263206481933594
2012-10-16,30.644847869873047
2012-10-17,31.06226348876953
2012-10-18,30.972822189331055
2012-10-19,30.47191619873047
2012-10-22,30.525585174560547
2012-10-23,30.316883087158203
2012-10-24,30.406326293945312
2012-10-25,29.917348861694336
2012-10-26,30.090282440185547
2012-10-31,30.167802810668945
2012-11-01,30.41229820251465
2012-11-02,30.14990997314453
2012-11-05,30.197614669799805
2012-11-06,30.293031692504883
2012-11-07,29.708627700805664
2012-11-08,29.678821563720703
2012-11-09,29.947160720825195
2012-11-12,29.851757049560547
2012-11-13,29.821935653686523
2012-11-14,29.547616958618164
2012-11-15,29.714597702026367
2012-11-16,30.096248626708984
2012-11-19,30.364587783813477
2012-11-20,30.5076961517334
2012-11-21,30.549448013305664
2012-11-23,30.9132080078125
2012-11-26,30.829713821411133
2012-11-27,30.758148193359375
2012-11-28,30.871463775634766
2012-11-29,30.948978424072266
2012-11-30,31.00264549255371
2012-12-03,30.895309448242188
2012-12-04,30.811817169189453
2012-12-05,30.901273727416992
2012-12-06,30.7879695892334
2012-12-07,30.871463775634766
2012-12-10,31.07421875
2012-12-11,31.008604049682617
2012-12-12,31.06226348876953
2012-12-13,30.49576759338379
2012-12-14,30.16183853149414
2012-12-17,30.895309448242188
2012-12-18,30.925100326538086
2012-12-19,30.931087493896484
2012-12-20,31.587034225463867
2012-12-21,31.07421875
2012-12-24,31.068248748779297
2012-12-26,30.770069122314453
2012-12-27,30.49576759338379
2012-12-28,30.388437271118164
2012-12-31,30.811817169189453
2013-01-02,31.427824020385742
2013-01-03,31.77470588684082
2013-01-04,31.972047805786133
2013-01-07,32.01392364501953
2013-01-08,31.72684669494629
2013-01-09,31.714879989624023
2013-01-10,31.840476989746094
2013-01-11,31.966062545776367
2013-01-14,32.0079345703125
2013-01-15,31.960100173950195
2013-01-16,32.03783416748047
2013-01-17,32.06177520751953
2013-01-18,32.151466369628906
2013-01-22,32.55216598510742
2013-01-23,32.55815505981445
2013-01-24,33.19806671142578
2013-01-25,33.479148864746094
2013-01-28,33.281795501708984
2013-01-29,33.28778076171875
2013-01-30,33.239933013916016
2013-01-31,33.317657470703125
2013-02-01,33.503074645996094
2013-02-04,33.120323181152344
2013-02-05,32.9109992980957
2013-02-06,33.359535217285156
2013-02-07,33.180118560791016
2013-02-08,33.22199630737305
2013-02-11,33.383453369140625
2013-02-12,33.491119384765625
2013-02-13,33.56885528564453
2013-02-14,33.479148864746094
2013-02-15,33.61671829223633
2013-02-19,33.927711486816406
2013-02-20,33.44327163696289
2013-02-21,33.31168746948242
2013-02-22,33.56885528564453
2013-02-25,32.89305877685547
2013-02-26,33.08444595336914
2013-02-27,33.55091857910156
2013-02-28,33.60474395751953
2013-03-01,33.6705322265625
2013-03-04,33.927711486816406
2013-03-05,34.33436584472656
2013-03-06,34.5855598449707
2013-03-07,34.65732955932617
2013-03-08,34.89653778076172
2013-03-11,35.1536979675293
2013-03-12,35.14772033691406
2013-03-13,35.518516540527344
2013-03-14,35.66204833984375
2013-03-15,35.500579833984375
2013-03-18,35.08195114135742
2013-03-19,35.12378692626953
2013-03-20,35.3869514465332
2013-03-21,35.2374382019043
2013-03-22,35.45872497558594
2013-03-25,35.392940521240234
2013-03-26,35.47665786743164
2013-03-27,35.488616943359375
2013-03-28,35.76371765136719
2013-04-01,35.56039047241211
2013-04-02,35.656070709228516
2013-04-03,34.984344482421875
2013-04-04,35.36817932128906
2013-04-05,34.870384216308594
2013-04-08,35.008331298828125
2013-04-09,35.00232696533203
2013-04-10,35.97395324707031
2013-04-11,35.88398361206055
2013-04-12,35.758033752441406
2013-04-15,34.93035888671875
2013-04-16,35.65607452392578
2013-04-17,35.110294342041016
2013-04-18,35.188262939453125
2013-04-19,35.56611251831055
2013-04-22,35.5361213684082
2013-04-23,36.051918029785156
2013-04-24,36.387786865234375
2013-04-25,36.837623596191406
2013-04-26,36.771636962890625
2013-04-29,37.1254997253418
2013-04-30,37.22746658325195
2013-05-01,36.771636962890625
2013-05-02,37.323429107666016
2013-05-03,37.56333541870117
2013-05-06,37.78525924682617
2013-05-07,38.103118896484375
2013-05-08,38.50495910644531
2013-05-09,38.42698669433594
2013-05-10,38.50495910644531
2013-05-13,38.492984771728516
2013-05-14,38.918792724609375
2013-05-15,39.20669174194336
2013-05-16,38.72087097167969
2013-05-17,38.90080642700195
2013-05-20,39.086727142333984
2013-05-21,39.086727142333984
2013-05-22,38.648902893066406
2013-05-23,38.588924407958984
2013-05-24,38.54095458984375
2013-05-28,38.79285430908203
2013-05-29,38.73887634277344
2013-05-30,39.21867752075195
2013-05-31,38.69089126586914
2013-06-03,38.52893829345703
2013-06-04,37.947174072265625
2013-06-05,37.63530349731445
2013-06-06,38.361019134521484
2013-06-07,38.960784912109375
2013-06-10,39.05075454711914
2013-06-11,38.60690689086914
2013-06-12,38.68489456176758
2013-06-13,39.158695220947266
2013-06-14,38.780860900878906
2013-06-17,39.21867752075195
2013-06-18,39.146705627441406
2013-06-19,38.86482238769531
2013-06-20,38.76287078857422
2013-06-21,38.71487808227539
2013-06-24,38.28905487060547
2013-06-25,38.744869232177734
2013-06-26,39.008750915527344
2013-06-27,39.41661071777344
2013-06-28,39.06874084472656
2013-07-01,39.48259353637695
2013-07-02,39.65095520019531
2013-07-03,39.584815979003906
2013-07-05,40.33646011352539
2013-07-08,40.673187255859375
2013-07-09,40.92573928833008
2013-07-10,41.238433837890625
2013-07-11,41.418827056884766
2013-07-12,41.63531494140625
2013-07-15,41.653350830078125
2013-07-16,41.36471176147461
2013-07-17,41.31059265136719
2013-07-18,41.809688568115234
2013-07-19,41.82170867919922
2013-07-22,42.44107437133789
2013-07-23,42.29676055908203
2013-07-24,41.94799041748047
2013-07-25,42.465126037597656
2013-07-26,42.29676055908203
2013-07-29,42.302764892578125
2013-07-30,42.52524948120117
2013-07-31,42.74173355102539
2013-08-01,43.86017990112305
2013-08-02,43.53547286987305
2013-08-05,43.07245635986328
2013-08-06,42.74774169921875
2013-08-07,42.59138870239258
2013-08-08,42.789825439453125
2013-08-09,42.789825439453125
2013-08-12,42.777809143066406
2013-08-13,43.006309509277344
2013-08-14,42.78382873535156
2013-08-15,42.338844299316406
2013-08-16,42.65153503417969
2013-08-19,42.092308044433594
2013-08-20,42.356868743896484
2013-08-21,42.0682487487793
2013-08-22,42.88003921508789
2013-08-23,42.88604736328125
2013-08-26,42.7357177734375
2013-08-27,41.55111312866211
2013-08-28,41.70745849609375
2013-08-29,41.86981964111328
2013-08-30,41.42485046386719
2013-09-03,41.59321594238281
2013-09-04,42.18250274658203
2013-09-05,42.61545944213867
2013-09-06,42.423030853271484
2013-09-09,42.952186584472656
2013-09-10,43.37913131713867
2013-09-11,43.643707275390625
2013-09-12,43.385154724121094
2013-09-13,43.39717483520508
2013-09-16,43.83612823486328
