Date,CCL
2011-01-07,35.52381134033203
2011-01-10,34.94355392456055
2011-01-11,34.88326644897461
2011-01-12,35.651920318603516
2011-01-13,35.43336868286133
2011-01-14,36.05885696411133
2011-01-18,35.48612976074219
2011-01-19,34.860660552978516
2011-01-20,34.687339782714844
2011-01-21,34.755157470703125
2011-01-24,34.82297897338867
2011-01-25,34.83051681518555
2011-01-26,35.636844635009766
2011-01-27,34.860660552978516
2011-01-28,33.617252349853516
2011-01-31,33.69261169433594
2011-02-01,34.48385238647461
2011-02-02,34.43865966796875
2011-02-03,34.32561492919922
2011-02-04,34.50647735595703
2011-02-07,34.97369384765625
2011-02-08,35.290199279785156
2011-02-09,35.380615234375
2011-02-10,35.48612976074219
2011-02-11,35.89306640625
2011-02-14,35.30526351928711
2011-02-15,35.30526351928711
2011-02-16,35.57042694091797
2011-02-17,34.82038497924805
2011-02-18,34.6234130859375
2011-02-22,31.888383865356445
2011-02-23,31.85049819946289
2011-02-24,31.752012252807617
2011-02-25,32.41114044189453
2011-02-28,32.32780456542969
2011-03-01,30.365564346313477
2011-03-02,30.759523391723633
2011-03-03,31.130760192871094
2011-03-04,30.57770347595215
2011-03-07,30.251922607421875
2011-03-08,30.971651077270508
2011-03-09,31.244409561157227
2011-03-10,30.645889282226562
2011-03-11,30.259496688842773
2011-03-14,30.19888687133789
2011-03-15,29.63067626953125
2011-03-16,29.410951614379883
2011-03-17,29.63067626953125
2011-03-18,30.024635314941406
2011-03-21,31.070152282714844
2011-03-22,29.668554306030273
2011-03-23,29.50944709777832
2011-03-24,29.57006072998047
2011-03-25,29.380645751953125
2011-03-28,29.024564743041992
2011-03-29,28.820011138916016
2011-03-30,29.403379440307617
2011-03-31,29.062456130981445
2011-04-01,28.979106903076172
2011-04-04,29.077604293823242
2011-04-05,29.153362274169922
2011-04-06,29.418519973754883
2011-04-07,28.888202667236328
2011-04-08,28.335132598876953
2011-04-11,28.676063537597656
2011-04-12,29.115478515625
2011-04-13,28.50937843322754
2011-04-14,28.38815689086914
2011-04-15,28.774555206298828
2011-04-18,28.44877052307129
2011-04-19,28.79728889465332
2011-04-20,28.44877052307129
2011-04-21,28.494239807128906
2011-04-25,28.047237396240234
2011-04-26,28.085113525390625
2011-04-27,28.948810577392578
2011-04-28,29.039716720581055
2011-04-29,28.842731475830078
2011-05-02,28.827587127685547
2011-05-03,29.403379440307617
2011-05-04,29.471559524536133
2011-05-05,31.01711082458496
2011-05-06,30.44131851196289
2011-05-09,30.009483337402344
2011-05-10,30.759523391723633
2011-05-11,30.562557220458984
2011-05-12,31.32017707824707
2011-05-13,31.077722549438477
2011-05-16,30.168577194213867
2011-05-17,30.585264205932617
2011-05-18,30.6615047454834
2011-05-19,30.600521087646484
2011-05-20,30.158355712890625
2011-05-23,29.571353912353516
2011-05-24,29.007225036621094
2011-05-25,29.121572494506836
2011-05-26,29.030092239379883
2011-05-27,29.27404022216797
2011-05-31,29.586597442626953
2011-06-01,28.336355209350586
2011-06-02,28.64128875732422
2011-06-03,27.939931869506836
2011-06-06,27.772218704223633
2011-06-07,28.046663284301758
2011-06-08,27.16234588623047
2011-06-09,27.43678855895996
2011-06-10,27.291934967041016
2011-06-13,26.887897491455078
2011-06-14,27.360549926757812
2011-06-15,26.52960205078125
2011-06-16,26.499107360839844
2011-06-17,26.887897491455078
2011-06-20,27.23858070373535
2011-06-21,28.389719009399414
2011-06-22,27.718862533569336
2011-06-23,28.694650650024414
2011-06-24,28.435461044311523
2011-06-27,28.549816131591797
2011-06-28,28.824256896972656
2011-06-29,28.49645233154297
2011-06-30,28.687036514282227
2011-07-01,29.571353912353516
2011-07-05,29.220674514770508
2011-07-06,28.862367630004883
2011-07-07,29.04533576965332
2011-07-08,28.49645233154297
2011-07-11,27.741722106933594
2011-07-12,27.3148136138916
2011-07-13,27.4520263671875
2011-07-14,26.918392181396484
2011-07-15,26.826915740966797
2011-07-18,26.47623634338379
2011-07-19,27.19283103942871
2011-07-20,27.00225257873535
2011-07-21,27.657861709594727
2011-07-22,27.863698959350586
2011-07-25,27.5511417388916
2011-07-26,27.490156173706055
2011-07-27,26.659194946289062
2011-07-28,25.82061195373535
2011-07-29,25.386089324951172
2011-08-01,25.012535095214844
2011-08-02,24.219694137573242
2011-08-03,24.57036781311035
2011-08-04,24.006237030029297
2011-08-05,24.56275177001953
2011-08-08,23.274385452270508
2011-08-09,24.273052215576172
2011-08-10,22.42818832397461
2011-08-11,23.49546241760254
2011-08-12,23.70892333984375
2011-08-15,24.036727905273438
2011-08-16,23.990995407104492
2011-08-17,23.95287322998047
2011-08-18,22.893211364746094
2011-08-19,22.504417419433594
2011-08-22,22.74837303161621
2011-08-23,23.54120635986328
2011-08-24,24.248287200927734
2011-08-25,23.256837844848633
2011-08-26,23.756406784057617
2011-08-29,25.324281692504883
2011-08-30,25.11676597595215
2011-08-31,25.385766983032227
2011-09-01,24.563400268554688
2011-09-02,23.717979431152344
2011-09-06,23.41823959350586
2011-09-07,24.46347999572754
2011-09-08,24.294401168823242
2011-09-09,23.579635620117188
2011-09-12,24.202177047729492
2011-09-13,24.78628921508789
2011-09-14,25.324281692504883
2011-09-15,25.6086483001709
2011-09-16,25.762365341186523
2011-09-19,24.78628921508789
2011-09-20,26.039052963256836
2011-09-21,25.17825698852539
2011-09-22,24.033092498779297
2011-09-23,24.071516036987305
2011-09-26,24.663314819335938
2011-09-27,24.78628921508789
2011-09-28,24.00235366821289
2011-09-29,24.64794921875
2011-09-30,23.287578582763672
2011-10-03,22.75726890563965
2011-10-04,23.56426239013672
2011-10-05,23.633434295654297
2011-10-06,24.46347999572754
2011-10-07,24.294401168823242
2011-10-10,25.308908462524414
2011-10-11,25.285856246948242
2011-10-12,25.68550682067871
2011-10-13,25.885334014892578
2011-10-14,26.154338836669922
2011-10-17,25.539485931396484
2011-10-18,26.331100463867188
2011-10-19,25.923763275146484
2011-10-20,26.054426193237305
2011-10-21,26.96133804321289
2011-10-24,27.622303009033203
2011-10-25,27.007434844970703
2011-10-26,27.514692306518555
2011-10-27,28.275577545166016
2011-10-28,27.760644912719727
2011-10-31,27.06123924255371
2011-11-01,25.562538146972656
2011-11-02,26.069793701171875
2011-11-03,26.423330307006836
2011-11-04,26.19276237487793
2011-11-07,26.092851638793945
2011-11-08,26.438701629638672
2011-11-09,25.00148582458496
2011-11-10,25.316591262817383
2011-11-11,25.723941802978516
2011-11-14,25.501054763793945
2011-11-15,25.39345359802246
2011-11-16,24.46347999572754
2011-11-17,23.86400032043457
2011-11-18,24.763229370117188
2011-11-21,24.678688049316406
2011-11-22,24.430814743041992
2011-11-23,23.60199737548828
2011-11-25,23.60199737548828
2011-11-28,24.59347915649414
2011-11-29,24.825857162475586
2011-11-30,25.716646194458008
2011-12-01,25.592708587646484
2011-12-02,25.894804000854492
2011-12-05,26.460262298583984
2011-12-06,26.421531677246094
2011-12-07,26.58419418334961
2011-12-08,25.894804000854492
2011-12-09,26.336322784423828
2011-12-12,26.282108306884766
2011-12-13,26.119434356689453
2011-12-14,25.499757766723633
2011-12-15,25.61594581604004
2011-12-16,26.235626220703125
2011-12-19,25.40680503845215
2011-12-20,25.368074417114258
2011-12-21,25.391311645507812
2011-12-22,25.282869338989258
2011-12-23,25.708898544311523
2011-12-27,25.80959701538086
2011-12-28,25.166683197021484
2011-12-29,25.461030960083008
2011-12-30,25.282869338989258
2012-01-03,25.530742645263672
2012-01-04,25.732141494750977
2012-01-05,25.77086639404297
2012-01-06,25.492015838623047
2012-01-09,25.623693466186523
2012-01-10,25.933536529541016
2012-01-11,26.61518096923828
2012-01-12,27.2193660736084
2012-01-13,26.553213119506836
2012-01-17,22.9280948638916
2012-01-18,23.663963317871094
2012-01-19,24.717416763305664
2012-01-20,24.446306228637695
2012-01-23,24.407581329345703
2012-01-24,24.616716384887695
2012-01-25,24.128721237182617
2012-01-26,23.609745025634766
2012-01-27,23.609745025634766
2012-01-30,23.338632583618164
2012-01-31,23.392852783203125
2012-02-01,23.94281578063965
2012-02-02,24.13646125793457
2012-02-03,24.78713035583496
2012-02-06,24.763891220092773
2012-02-07,24.624460220336914
2012-02-08,24.78713035583496
2012-02-09,24.763891220092773
2012-02-10,24.051259994506836
2012-02-13,23.64847183227539
2012-02-14,23.578760147094727
2012-02-15,23.439329147338867
2012-02-16,23.694944381713867
2012-02-17,23.989299774169922
2012-02-21,23.81113624572754
2012-02-22,23.506567001342773
2012-02-23,23.55341911315918
2012-02-24,23.405044555664062
2012-02-27,23.397233963012695
2012-02-28,23.436281204223633
2012-02-29,23.654949188232422
2012-03-01,23.81894302368164
2012-03-02,23.873611450195312
2012-03-05,23.678377151489258
2012-03-06,23.02237892150879
2012-03-07,23.764278411865234
2012-03-08,24.170373916625977
2012-03-09,23.873611450195312
2012-03-12,24.115703582763672
2012-03-13,25.0216064453125
2012-03-14,24.935701370239258
2012-03-15,25.294937133789062
2012-03-16,25.24027442932129
2012-03-19,25.63855743408203
2012-03-20,25.36522674560547
2012-03-21,25.0450439453125
2012-03-22,24.881040573120117
2012-03-23,24.92008399963379
2012-03-26,25.458938598632812
2012-03-27,25.349605560302734
2012-03-28,25.318370819091797
2012-03-29,25.0216064453125
2012-03-30,25.0528507232666
2012-04-02,24.748268127441406
2012-04-03,24.732654571533203
2012-04-04,23.982942581176758
2012-04-05,23.959518432617188
2012-04-09,24.22503662109375
2012-04-10,23.81113624572754
2012-04-11,24.404653549194336
2012-04-12,24.55303382873535
2012-04-13,24.381229400634766
2012-04-16,24.55303382873535
2012-04-17,24.935701370239258
2012-04-18,25.013797760009766
2012-04-19,25.458938598632812
2012-04-20,24.74046516418457
2012-04-23,24.576467514038086
2012-04-24,24.959131240844727
2012-04-25,25.060653686523438
2012-04-26,25.443321228027344
2012-04-27,25.6463680267334
2012-04-30,25.37303352355957
2012-05-01,25.77912139892578
2012-05-02,25.818178176879883
2012-05-03,25.412086486816406
2012-05-04,25.19341468811035
2012-05-07,24.98255729675293
2012-05-08,24.865413665771484
2012-05-09,24.474943161010742
2012-05-10,24.49837303161621
2012-05-11,24.56865692138672
2012-05-14,24.701417922973633
2012-05-15,24.927894592285156
2012-05-16,24.802942276000977
2012-05-17,24.662370681762695
2012-05-18,24.100086212158203
2012-05-21,24.787322998046875
2012-05-22,25.013797760009766
2012-05-23,25.068889617919922
2012-05-24,25.31289291381836
2012-05-25,25.147602081298828
2012-05-29,25.391603469848633
2012-05-30,25.12398910522461
2012-05-31,25.257795333862305
2012-06-01,24.462831497192383
2012-06-04,24.415603637695312
2012-06-05,24.462831497192383
2012-06-06,25.045284271240234
2012-06-07,25.305023193359375
2012-06-08,25.997661590576172
2012-06-11,25.753664016723633
2012-06-12,26.61946678161621
2012-06-13,26.430559158325195
2012-06-14,27.201915740966797
2012-06-15,27.359331130981445
2012-06-18,27.327848434448242
2012-06-19,27.634811401367188
2012-06-20,27.815841674804688
2012-06-21,27.21765899658203
2012-06-22,26.493528366088867
2012-06-25,26.367595672607422
2012-06-26,26.548625946044922
2012-06-27,26.56436538696289
2012-06-28,26.556495666503906
2012-06-29,26.973663330078125
2012-07-02,27.091724395751953
2012-07-03,26.989395141601562
2012-07-05,26.753273010253906
2012-07-06,26.509267807006836
2012-07-09,26.210180282592773
2012-07-10,25.92682647705078
2012-07-11,25.82450294494629
2012-07-12,25.26566505432129
2012-07-13,25.533275604248047
2012-07-16,25.54901885986328
2012-07-17,25.808759689331055
2012-07-18,25.92682647705078
2012-07-19,26.288883209228516
2012-07-20,25.903213500976562
2012-07-23,25.407344818115234
2012-07-24,25.092504501342773
2012-07-25,25.51753807067871
2012-07-26,25.753664016723633
2012-07-27,26.603723526000977
2012-07-30,26.56436538696289
2012-07-31,26.19443130493164
2012-08-01,26.45417594909668
2012-08-02,25.997661590576172
2012-08-03,26.784751892089844
2012-08-06,26.902812957763672
2012-08-07,27.099590301513672
2012-08-08,26.83985137939453
2012-08-09,26.769012451171875
2012-08-10,26.80049705505371
2012-08-13,26.753273010253906
2012-08-14,26.753273010253906
2012-08-15,26.509267807006836
2012-08-16,26.761140823364258
2012-08-17,26.8713321685791
2012-08-20,26.957910537719727
2012-08-21,27.233394622802734
2012-08-22,27.027267456054688
2012-08-23,26.40886116027832
2012-08-24,26.37714958190918
2012-08-27,26.924190521240234
2012-08-28,27.732864379882812
2012-08-29,27.891441345214844
2012-08-30,27.77250862121582
2012-08-31,27.495025634765625
2012-09-04,27.582242965698242
2012-09-05,27.526742935180664
2012-09-06,28.486061096191406
2012-09-07,29.374008178710938
2012-09-10,28.953821182250977
2012-09-11,29.24716567993164
2012-09-12,29.21544647216797
2012-09-13,29.984487533569336
2012-09-14,30.095478057861328
2012-09-17,29.84177589416504
2012-09-18,29.802141189575195
2012-09-19,29.89728546142578
2012-09-20,29.810062408447266
2012-09-21,29.643573760986328
2012-09-24,29.334381103515625
2012-09-25,29.397804260253906
2012-09-26,29.14409637451172
2012-09-27,28.937969207763672
2012-09-28,28.882465362548828
2012-10-01,28.55740737915039
2012-10-02,28.660480499267578
2012-10-03,28.993457794189453
2012-10-04,29.23130226135254
2012-10-05,29.437437057495117
2012-10-08,29.453296661376953
2012-10-09,29.239233016967773
2012-10-10,29.041025161743164
2012-10-11,29.23130226135254
2012-10-12,29.14409637451172
2012-10-15,29.55636215209961
2012-10-16,29.968624114990234
2012-10-17,30.571176528930664
2012-10-18,30.769371032714844
2012-10-19,30.27783203125
2012-10-22,30.48396873474121
2012-10-23,29.921064376831055
2012-10-24,29.944841384887695
2012-10-25,30.650461196899414
2012-10-26,30.008270263671875
2012-10-31,30.024137496948242
2012-11-01,30.80107879638672
2012-11-02,30.721805572509766
2012-11-05,30.650461196899414
2012-11-06,30.896238327026367
2012-11-07,30.642532348632812
2012-11-08,30.341259002685547
2012-11-09,31.04686164855957
2012-11-12,30.491897583007812
2012-11-13,30.45224380493164
2012-11-14,29.992427825927734
2012-11-15,29.643573760986328
2012-11-16,29.532577514648438
2012-11-19,30.31747055053711
2012-11-20,30.469100952148438
2012-11-21,30.564857482910156
2012-11-23,31.187339782714844
2012-11-26,30.70850372314453
2012-11-27,30.421222686767578
2012-11-28,30.85215950012207
2012-11-29,30.804269790649414
2012-11-30,30.85215950012207
2012-12-03,30.62870979309082
2012-12-04,30.149883270263672
2012-12-05,30.09326934814453
2012-12-06,30.37632942199707
2012-12-07,30.659393310546875
2012-12-10,30.627037048339844
2012-12-11,30.610862731933594
2012-12-12,30.627037048339844
2012-12-13,30.497648239135742
2012-12-14,30.5057315826416
2012-12-17,31.217416763305664
2012-12-18,31.799715042114258
2012-12-19,31.589445114135742
2012-12-20,29.91535186767578
2012-12-21,29.939607620239258
2012-12-24,29.988140106201172
2012-12-26,29.59993553161621
2012-12-27,29.680816650390625
2012-12-28,29.138957977294922
2012-12-31,29.73741912841797
2013-01-02,30.327810287475586
2013-01-03,29.94769287109375
2013-01-04,29.971965789794922
2013-01-07,29.874908447265625
2013-01-08,29.923437118530273
2013-01-09,30.004310607910156
2013-01-10,30.03666877746582
2013-01-11,29.94769287109375
2013-01-14,30.22267723083496
2013-01-15,30.449108123779297
2013-01-16,30.58660316467285
2013-01-17,30.885839462280273
2013-01-18,31.201248168945312
2013-01-22,31.079944610595703
2013-01-23,31.274030685424805
2013-01-24,31.460041046142578
2013-01-25,31.637968063354492
2013-01-28,31.565185546875
2013-01-29,31.314472198486328
2013-01-30,31.45195198059082
2013-01-31,31.314472198486328
2013-02-01,31.6622314453125
2013-02-04,31.128459930419922
2013-02-05,31.18507194519043
2013-02-06,31.379173278808594
2013-02-07,31.524744033813477
2013-02-08,31.54899787902832
2013-02-11,31.314472198486328
2013-02-12,31.557092666625977
2013-02-13,30.29545783996582
2013-02-14,30.206497192382812
2013-02-15,29.858726501464844
2013-02-19,29.52714729309082
2013-02-20,28.851272583007812
2013-02-21,28.79425811767578
2013-02-22,28.492971420288086
2013-02-25,28.036951065063477
2013-02-26,28.199817657470703
2013-02-27,28.94898796081543
2013-02-28,29.128135681152344
2013-03-01,29.19328498840332
2013-03-04,29.42943572998047
2013-03-05,29.47829246520996
2013-03-06,29.42943572998047
2013-03-07,29.510866165161133
2013-03-08,29.046707153320312
2013-03-11,29.02227210998535
2013-03-12,28.777984619140625
2013-03-13,29.07927703857422
2013-03-14,29.095563888549805
2013-03-15,28.460399627685547
2013-03-18,27.621652603149414
2013-03-19,27.043485641479492
2013-03-20,27.393644332885742
2013-03-21,27.38550567626953
2013-03-22,27.719364166259766
2013-03-25,27.393644332885742
2013-03-26,27.499507904052734
2013-03-27,27.38550567626953
2013-03-28,27.931089401245117
2013-04-01,27.65421485900879
2013-04-02,27.865943908691406
2013-04-03,27.38550567626953
2013-04-04,26.953914642333984
2013-04-05,27.320354461669922
2013-04-08,27.47507095336914
2013-04-09,27.629791259765625
2013-04-10,27.751937866210938
2013-04-11,27.784513473510742
2013-04-12,27.792661666870117
2013-04-15,27.01091766357422
2013-04-16,27.124916076660156
2013-04-17,27.059770584106445
2013-04-18,27.09234046936035
2013-04-19,27.190059661865234
2013-04-22,27.00276756286621
2013-04-23,27.3040714263916
2013-04-24,27.133058547973633
2013-04-25,28.18352699279785
2013-04-26,28.061382293701172
2013-04-29,28.354536056518555
2013-04-30,28.102092742919922
2013-05-01,27.629791259765625
2013-05-02,28.012521743774414
2013-05-03,28.777984619140625
2013-05-06,28.541820526123047
2013-05-07,28.940839767456055
2013-05-08,28.997840881347656
2013-05-09,28.680261611938477
2013-05-10,28.598833084106445
2013-05-13,28.330108642578125
2013-05-14,28.663976669311523
2013-05-15,28.541820526123047
2013-05-16,28.468544006347656
2013-05-17,28.501115798950195
2013-05-20,28.761688232421875
2013-05-21,27.532081604003906
2013-05-22,27.105480194091797
2013-05-23,27.064455032348633
2013-05-24,26.974214553833008
2013-05-28,27.072654724121094
2013-05-29,27.154695510864258
2013-05-30,27.491050720214844
2013-05-31,27.154695510864258
2013-06-03,26.793729782104492
2013-06-04,26.5476131439209
2013-06-05,26.41634750366211
2013-06-06,26.44096565246582
2013-06-07,26.834745407104492
2013-06-10,26.637859344482422
2013-06-11,26.531208038330078
2013-06-12,26.84295654296875
2013-06-13,27.827411651611328
2013-06-14,27.761783599853516
2013-06-17,27.646928787231445
2013-06-18,28.14736557006836
2013-06-19,27.74536895751953
2013-06-20,27.433626174926758
2013-06-21,27.425426483154297
2013-06-24,27.25314712524414
2013-06-25,28.623186111450195
2013-06-26,28.53293800354004
2013-06-27,28.130956649780273
2013-06-28,28.130956649780273
2013-07-01,28.426294326782227
2013-07-02,28.614980697631836
2013-07-03,28.590370178222656
2013-07-05,28.869304656982422
2013-07-08,28.803667068481445
2013-07-09,28.844684600830078
2013-07-10,29.016971588134766
2013-07-11,29.558420181274414
2013-07-12,29.583030700683594
2013-07-15,29.566631317138672
2013-07-16,29.73891258239746
2013-07-17,29.77992057800293
2013-07-18,30.07526397705078
2013-07-19,30.05065155029297
2013-07-22,29.95220947265625
2013-07-23,30.124492645263672
2013-07-24,30.2885684967041
2013-07-25,30.28036117553711
2013-07-26,30.649534225463867
2013-07-29,30.395214080810547
2013-07-30,30.345991134643555
2013-07-31,30.37881088256836
2013-08-01,30.93667221069336
2013-08-02,30.928466796875
2013-08-05,30.91206169128418
2013-08-06,30.64133071899414
2013-08-07,30.35419273376465
2013-08-08,30.296764373779297
2013-08-09,29.95220947265625
2013-08-12,29.771724700927734
2013-08-13,30.017837524414062
2013-08-14,30.28036117553711
2013-08-15,30.099876403808594
2013-08-16,29.960405349731445
2013-08-19,29.443572998046875
2013-08-20,29.665077209472656
2013-08-21,30.094648361206055
2013-08-22,30.904220581054688
2013-08-23,30.871179580688477
2013-08-26,30.9620361328125
2013-08-27,30.210296630859375
2013-08-28,29.71463966369629
2013-08-29,29.7972469329834
2013-08-30,29.813772201538086
2013-09-03,29.722902297973633
2013-09-04,29.640287399291992
2013-09-05,29.689851760864258
2013-09-06,29.623760223388672
2013-09-09,30.094648361206055
2013-09-10,30.722475051879883
2013-09-11,30.904220581054688
2013-09-12,30.714204788208008
2013-09-13,30.920740127563477
2013-09-16,30.846391677856445
2013-09-17,31.07769775390625
