Date,FDX
2010-11-05,75.67584228515625
2010-11-08,75.9365234375
2010-11-09,74.09506225585938
2010-11-10,74.39774322509766
2010-11-11,73.97733306884766
2010-11-12,73.42237854003906
2010-11-15,72.64038848876953
2010-11-16,72.20317077636719
2010-11-17,72.00137329101562
2010-11-18,73.33177947998047
2010-11-19,73.07913970947266
2010-11-22,73.54228210449219
2010-11-23,72.53184509277344
2010-11-24,74.4937515258789
2010-11-26,73.67698669433594
2010-11-29,77.120849609375
2010-11-30,76.72511291503906
2010-12-01,79.14170837402344
2010-12-02,80.16898345947266
2010-12-03,79.9921646118164
2010-12-06,78.55229949951172
2010-12-07,78.0218276977539
2010-12-08,78.14813232421875
2010-12-09,79.22589111328125
2010-12-10,79.13327026367188
2010-12-13,79.41118621826172
2010-12-14,78.58597564697266
2010-12-15,77.79449462890625
2010-12-16,79.33535766601562
2010-12-17,78.3670425415039
2010-12-20,78.77965545654297
2010-12-21,78.88909149169922
2010-12-22,78.61966705322266
2010-12-23,78.31657409667969
2010-12-27,78.33338165283203
2010-12-28,78.3249740600586
2010-12-29,78.13970184326172
2010-12-30,78.2744369506836
2010-12-31,78.31657409667969
2011-01-03,78.46807098388672
2011-01-04,78.40914154052734
2011-01-05,79.04067993164062
2011-01-06,78.39231872558594
2011-01-07,78.43441009521484
2011-01-10,79.20064544677734
2011-01-11,78.56912994384766
2011-01-12,79.9921646118164
2011-01-13,80.52262878417969
2011-01-14,80.69103240966797
2011-01-18,80.6657943725586
2011-01-19,79.43638610839844
2011-01-20,78.737548828125
2011-01-21,78.59440612792969
2011-01-24,79.46170806884766
2011-01-25,79.14170837402344
2011-01-26,79.41118621826172
2011-01-27,79.45327758789062
2011-01-28,76.18621063232422
2011-01-31,76.05147552490234
2011-02-01,78.04710388183594
2011-02-02,76.4556655883789
2011-02-03,77.01139068603516
2011-02-04,77.2471694946289
2011-02-07,77.01139068603516
2011-02-08,77.50820922851562
2011-02-09,77.12922668457031
2011-02-10,79.5206527709961
2011-02-11,80.34581756591797
2011-02-14,79.14170837402344
2011-02-15,80.81732177734375
2011-02-16,81.54145812988281
2011-02-17,82.07196044921875
2011-02-18,82.78767395019531
2011-02-22,78.55229949951172
2011-02-23,75.15050506591797
2011-02-24,75.62203979492188
2011-02-25,75.68099975585938
2011-02-28,75.79888916015625
2011-03-01,73.9969482421875
2011-03-02,73.52542877197266
2011-03-03,75.6052017211914
2011-03-04,74.67900848388672
2011-03-07,74.31694793701172
2011-03-08,75.73993682861328
2011-03-09,76.4388198852539
2011-03-10,75.73993682861328
2011-03-11,76.37989807128906
2011-03-14,74.62847137451172
2011-03-15,73.92120361328125
2011-03-16,71.90596771240234
2011-03-17,74.10668182373047
2011-03-18,75.27870178222656
2011-03-21,75.7677230834961
2011-03-22,74.44390869140625
2011-03-23,75.00886535644531
2011-03-24,76.5518798828125
2011-03-25,76.12185668945312
2011-03-28,78.43216705322266
2011-03-29,78.44903564453125
2011-03-30,79.04767608642578
2011-03-31,78.8790512084961
2011-04-01,80.10163879394531
2011-04-04,80.20280456542969
2011-04-05,79.41866302490234
2011-04-06,79.75591278076172
2011-04-07,79.18258666992188
2011-04-08,76.86387634277344
2011-04-11,78.01898193359375
2011-04-12,79.3259506225586
2011-04-13,78.7778549194336
2011-04-14,78.36471557617188
2011-04-15,78.06118774414062
2011-04-18,77.53836822509766
2011-04-19,77.44564819335938
2011-04-20,78.6092529296875
2011-04-21,79.20792388916016
2011-04-25,79.13199615478516
2011-04-26,79.671630859375
2011-04-27,79.93299865722656
2011-04-28,80.33773803710938
2011-04-29,80.6666030883789
2011-05-02,79.57046508789062
2011-05-03,79.44396209716797
2011-05-04,78.11174011230469
2011-05-05,80.34616088867188
2011-05-06,80.64971160888672
2011-05-09,80.02574157714844
2011-05-10,80.7255859375
2011-05-11,80.23655700683594
2011-05-12,80.06790924072266
2011-05-13,78.90433502197266
2011-05-16,78.56707000732422
2011-05-17,78.06961059570312
2011-05-18,78.96336364746094
2011-05-19,79.74751281738281
2011-05-20,79.1067123413086
2011-05-23,77.6058578491211
2011-05-24,77.13365173339844
2011-05-25,77.43721771240234
2011-05-26,77.03250122070312
2011-05-27,77.48783111572266
2011-05-31,78.95492553710938
2011-06-01,77.09149932861328
2011-06-02,77.16738891601562
2011-06-03,76.01224517822266
2011-06-06,73.98861694335938
2011-06-07,73.15386962890625
2011-06-08,72.1673812866211
2011-06-09,72.69013214111328
2011-06-10,71.99028778076172
2011-06-13,72.44559478759766
2011-06-14,73.71882629394531
2011-06-15,73.03480529785156
2011-06-16,73.02637481689453
2011-06-17,73.45704650878906
2011-06-20,73.88770294189453
2011-06-21,75.26410675048828
2011-06-22,77.21477508544922
2011-06-23,78.49830627441406
2011-06-24,77.57783508300781
2011-06-27,78.40541076660156
2011-06-28,79.39338684082031
2011-06-29,79.06404876708984
2011-06-30,80.09426879882812
2011-07-01,81.50447082519531
2011-07-05,80.64309692382812
2011-07-06,81.72402954101562
2011-07-07,83.17640686035156
2011-07-08,82.38269805908203
2011-07-11,80.28849029541016
2011-07-12,79.44405364990234
2011-07-13,79.58760070800781
2011-07-14,78.58273315429688
2011-07-15,77.85652160644531
2011-07-18,76.3872299194336
2011-07-19,77.4934310913086
2011-07-20,77.84807586669922
2011-07-21,78.59959411621094
2011-07-22,78.35474395751953
2011-07-25,77.58633422851562
2011-07-26,76.84321594238281
2011-07-27,75.2725830078125
2011-07-28,74.19165802001953
2011-07-29,73.36418151855469
2011-08-01,72.62104797363281
2011-08-02,71.30372619628906
2011-08-03,72.4014892578125
2011-08-04,69.32778930664062
2011-08-05,69.54733276367188
2011-08-08,65.47713470458984
2011-08-09,67.34334564208984
2011-08-10,63.60251998901367
2011-08-11,67.453125
2011-08-12,67.95980072021484
2011-08-15,69.11665344238281
2011-08-16,67.638916015625
2011-08-17,66.81983184814453
2011-08-18,62.87629318237305
2011-08-19,61.77854919433594
2011-08-22,61.643436431884766
2011-08-23,63.154991149902344
2011-08-24,64.68339538574219
2011-08-25,63.129634857177734
2011-08-26,63.9403190612793
2011-08-29,66.49893188476562
2011-08-30,66.56649780273438
2011-08-31,66.4736099243164
2011-09-01,65.8993911743164
2011-09-02,63.247840881347656
2011-09-06,62.15013122558594
2011-09-07,64.40474700927734
2011-09-08,63.43197250366211
2011-09-09,62.087059020996094
2011-09-12,62.28157043457031
2011-09-13,63.41508102416992
2011-09-14,64.29479217529297
2011-09-15,65.19982147216797
2011-09-16,64.62464904785156
2011-09-19,64.08329772949219
2011-09-20,63.62655258178711
2011-09-21,61.325782775878906
2011-09-22,56.31821060180664
2011-09-23,56.927223205566406
2011-09-26,58.99960708618164
2011-09-27,59.65938186645508
2011-09-28,58.534358978271484
2011-09-29,58.95729064941406
2011-09-30,57.2486572265625
2011-10-03,55.10858917236328
2011-10-04,57.400917053222656
2011-10-05,59.557884216308594
2011-10-06,61.071964263916016
2011-10-07,60.107696533203125
2011-10-10,62.27314758300781
2011-10-11,62.112422943115234
2011-10-12,63.592689514160156
2011-10-13,62.48460388183594
2011-10-14,64.06636047363281
2011-10-17,62.569210052490234
2011-10-18,63.96487808227539
2011-10-19,63.67728805541992
2011-10-20,64.78534698486328
2011-10-21,67.11153411865234
2011-10-24,68.95555114746094
2011-10-25,68.2788314819336
2011-10-26,68.82020568847656
2011-10-27,71.67079162597656
2011-10-28,71.2647705078125
2011-10-31,69.21776580810547
2011-11-01,67.30609893798828
2011-11-02,68.15194702148438
2011-11-03,69.64911651611328
2011-11-04,69.3700180053711
2011-11-07,69.3023452758789
2011-11-08,70.21585845947266
2011-11-09,67.12000274658203
2011-11-10,67.77128601074219
2011-11-11,69.55610656738281
2011-11-14,68.86248779296875
2011-11-15,69.90289306640625
2011-11-16,68.93016052246094
2011-11-17,67.90664672851562
2011-11-18,68.7017593383789
2011-11-21,67.14534759521484
2011-11-22,66.15569305419922
2011-11-23,64.75999450683594
2011-11-25,64.3539810180664
2011-11-28,66.76473236083984
2011-11-29,66.46866607666016
2011-11-30,70.27508544921875
2011-12-01,69.38692474365234
2011-12-02,69.47997283935547
2011-12-05,70.37660217285156
2011-12-06,69.92828369140625
2011-12-07,71.21400451660156
2011-12-08,69.75910186767578
2011-12-09,70.52156829833984
2011-12-12,69.1575698852539
2011-12-13,66.89556121826172
2011-12-14,65.4807357788086
2011-12-15,70.71646881103516
2011-12-16,71.91948699951172
2011-12-19,68.9203872680664
2011-12-20,71.0044937133789
2011-12-21,71.3687973022461
2011-12-22,71.56368255615234
2011-12-23,71.94490814208984
2011-12-27,71.75851440429688
2011-12-28,70.29283905029297
2011-12-29,71.4281234741211
2011-12-30,70.75035095214844
2012-01-03,72.15673828125
2012-01-04,71.9787826538086
2012-01-05,71.2417221069336
2012-01-06,72.42781066894531
2012-01-09,72.7328109741211
2012-01-10,74.98640441894531
2012-01-11,76.04540252685547
2012-01-12,77.25691986083984
2012-01-13,76.56219482421875
2012-01-17,76.2317886352539
2012-01-18,77.21456909179688
2012-01-19,78.8242416381836
2012-01-20,77.57882690429688
2012-01-23,77.14674377441406
2012-01-24,76.91799926757812
2012-01-25,78.44298553466797
2012-01-26,78.57003784179688
2012-01-27,78.74795532226562
2012-01-30,78.07868957519531
2012-01-31,77.51106262207031
2012-02-01,78.53617095947266
2012-02-02,78.61244201660156
2012-02-03,80.09504699707031
2012-02-06,80.6965560913086
2012-02-07,80.24755096435547
2012-02-08,80.04420471191406
2012-02-09,80.3153076171875
2012-02-10,80.7135238647461
2012-02-13,82.1622314453125
2012-02-14,80.95073699951172
2012-02-15,79.76464080810547
2012-02-16,80.48480987548828
2012-02-17,78.78187561035156
2012-02-21,77.1043930053711
2012-02-22,76.88412475585938
2012-02-23,77.91770935058594
2012-02-24,76.4520263671875
2012-02-27,77.40090942382812
2012-02-28,77.0790023803711
2012-02-29,76.24026489257812
2012-03-01,77.19759368896484
2012-03-02,76.90955352783203
2012-03-05,76.61300659179688
2012-03-06,75.1897201538086
2012-03-07,76.04540252685547
2012-03-08,77.19927978515625
2012-03-09,77.87803649902344
2012-03-12,77.48775482177734
2012-03-13,78.80281829833984
2012-03-14,78.22587585449219
2012-03-15,80.2706069946289
2012-03-16,80.04151916503906
2012-03-19,80.50816345214844
2012-03-20,80.2960433959961
2012-03-21,81.2972412109375
2012-03-22,78.48042297363281
2012-03-23,78.37857055664062
2012-03-26,78.7094955444336
2012-03-27,77.97134399414062
2012-03-28,77.62349700927734
2012-03-29,77.83560180664062
2012-03-30,78.02224731445312
2012-04-02,78.21736907958984
2012-04-03,77.62349700927734
2012-04-04,76.90229034423828
2012-04-05,76.6902084350586
2012-04-09,75.06121826171875
2012-04-10,73.50006866455078
2012-04-11,74.58611297607422
2012-04-12,76.22356414794922
2012-04-13,74.68789672851562
2012-04-16,74.81517028808594
2012-04-17,76.74959564208984
2012-04-18,76.6902084350586
2012-04-19,75.84173583984375
2012-04-20,76.07933807373047
2012-04-23,74.75577545166016
2012-04-24,75.45997619628906
2012-04-25,74.84908294677734
2012-04-26,74.28063201904297
2012-04-27,74.86605834960938
2012-04-30,74.86605834960938
2012-05-01,75.54483032226562
2012-05-02,75.80782318115234
2012-05-03,75.39209747314453
2012-05-04,75.76539611816406
2012-05-07,75.82482147216797
2012-05-08,75.47695922851562
2012-05-09,73.92430114746094
2012-05-10,73.51704406738281
2012-05-11,74.49275970458984
2012-05-14,74.47576904296875
2012-05-15,74.50123596191406
2012-05-16,74.569091796875
2012-05-17,73.61886596679688
2012-05-18,72.1765365600586
2012-05-21,73.55946350097656
2012-05-22,73.68675231933594
2012-05-23,75.290283203125
2012-05-24,76.37628936767578
2012-05-25,75.74844360351562
2012-05-29,77.1907958984375
2012-05-30,75.45147705078125
2012-05-31,75.62967681884766
2012-06-01,72.3292465209961
2012-06-04,72.28680419921875
2012-06-05,71.5571517944336
2012-06-06,73.66976165771484
2012-06-07,73.05040740966797
2012-06-08,74.297607421875
2012-06-11,73.2031021118164
2012-06-12,74.3994369506836
2012-06-13,73.12678527832031
2012-06-14,73.79811096191406
2012-06-15,74.46949768066406
2012-06-18,75.21732330322266
2012-06-19,77.34188079833984
2012-06-20,77.62232208251953
2012-06-21,77.01891326904297
2012-06-22,76.9424819946289
2012-06-25,75.4722900390625
2012-06-26,74.40151977539062
2012-06-27,74.6989517211914
2012-06-28,75.45529174804688
2012-06-29,77.8517837524414
2012-07-02,77.79228973388672
2012-07-03,78.69304656982422
2012-07-05,78.27666473388672
2012-07-06,77.57135009765625
2012-07-09,77.44384765625
2012-07-10,76.89144134521484
2012-07-11,77.00194549560547
2012-07-12,76.05865478515625
2012-07-13,78.48062133789062
2012-07-16,78.11519622802734
2012-07-17,77.54583740234375
2012-07-18,78.7950668334961
2012-07-19,78.85455322265625
2012-07-20,76.55155181884766
2012-07-23,75.85468292236328
2012-07-24,74.50348663330078
2012-07-25,74.12955474853516
2012-07-26,75.25132751464844
2012-07-27,77.23988342285156
2012-07-30,77.32487487792969
2012-07-31,76.73849487304688
2012-08-01,75.50626373291016
2012-08-02,74.71591186523438
2012-08-03,76.33057403564453
2012-08-06,76.58552551269531
2012-08-07,76.33057403564453
2012-08-08,75.89717864990234
2012-08-09,75.34481048583984
2012-08-10,74.61396026611328
2012-08-13,74.58845520019531
2012-08-14,74.42700958251953
2012-08-15,76.10112762451172
2012-08-16,76.26256561279297
2012-08-17,76.48355102539062
2012-08-20,76.466552734375
2012-08-21,76.74698638916016
2012-08-22,76.0926513671875
2012-08-23,75.51477813720703
2012-08-24,75.69322967529297
2012-08-27,74.78392028808594
2012-08-28,74.32501220703125
2012-08-29,74.46949768066406
2012-08-30,74.09555053710938
2012-08-31,74.46949768066406
2012-09-04,74.39303588867188
2012-09-05,72.91432189941406
2012-09-06,74.51460266113281
2012-09-07,74.3783950805664
2012-09-10,74.87210845947266
2012-09-11,75.501953125
2012-09-12,75.82544708251953
2012-09-13,76.91497802734375
2012-09-14,76.73624420166016
2012-09-17,75.99569702148438
2012-09-18,73.67189025878906
2012-09-19,73.96983337402344
2012-09-20,72.49724578857422
2012-09-21,71.83328247070312
2012-09-24,72.48871612548828
2012-09-25,71.96096801757812
2012-09-26,71.83328247070312
2012-09-27,73.00794982910156
2012-09-28,72.02906799316406
2012-10-01,72.36955261230469
2012-10-02,71.92694854736328
2012-10-03,72.8802490234375
2012-10-04,73.65484619140625
2012-10-05,73.60379028320312
2012-10-08,73.51870727539062
2012-10-09,72.8462142944336
2012-10-10,76.60002899169922
2012-10-11,76.60855102539062
2012-10-12,76.94902038574219
2012-10-15,77.16185760498047
2012-10-16,78.24287414550781
2012-10-17,79.11962890625
2012-10-18,79.57926940917969
2012-10-19,78.40460205078125
2012-10-22,77.86834716796875
2012-10-23,78.13223266601562
2012-10-24,77.31502532958984
2012-10-25,77.56192016601562
2012-10-26,77.19586944580078
2012-10-31,78.30243682861328
2012-11-01,79.17069244384766
2012-11-02,78.85575866699219
2012-11-05,79.02598571777344
2012-11-06,79.494140625
2012-11-07,77.89387512207031
2012-11-08,76.63408660888672
2012-11-09,76.37874603271484
2012-11-12,76.67665100097656
2012-11-13,77.00011444091797
2012-11-14,74.15707397460938
2012-11-15,73.66338348388672
2012-11-16,73.31439208984375
2012-11-19,74.17552947998047
2012-11-20,74.47392272949219
2012-11-21,74.72972106933594
2012-11-23,74.79788970947266
2012-11-26,75.42029571533203
2012-11-27,75.62488555908203
2012-11-28,76.2984619140625
2012-11-29,77.41534423828125
2012-11-30,76.33257293701172
2012-12-03,75.13892364501953
2012-12-04,75.36061096191406
2012-12-05,76.24729919433594
2012-12-06,76.10234832763672
2012-12-07,76.18762969970703
2012-12-10,77.18514251708984
2012-12-11,76.94645690917969
2012-12-12,76.48603820800781
2012-12-13,76.48603820800781
2012-12-14,76.81001281738281
2012-12-17,77.6029281616211
2012-12-18,78.74540710449219
2012-12-19,79.4615707397461
2012-12-20,79.52125549316406
2012-12-21,79.06940460205078
2012-12-24,78.55782318115234
2012-12-26,78.4981460571289
2012-12-27,78.0121841430664
2012-12-28,77.06581115722656
2012-12-31,78.19974517822266
2013-01-02,80.35679626464844
2013-01-03,80.65521240234375
2013-01-04,80.91950988769531
2013-01-07,80.75750732421875
2013-01-08,81.09001922607422
2013-01-09,82.50533294677734
2013-01-10,83.29824829101562
2013-01-11,83.04246520996094
2013-01-14,83.912109375
2013-01-15,84.12528991699219
2013-01-16,84.86700439453125
2013-01-17,85.19950866699219
2013-01-18,85.10575866699219
2013-01-22,85.7707748413086
2013-01-23,84.95226287841797
2013-01-24,86.73420715332031
2013-01-25,87.45037078857422
2013-01-28,87.82550048828125
2013-01-29,87.39066314697266
2013-01-30,86.4272689819336
2013-01-31,86.49546813964844
2013-02-01,87.61235809326172
2013-02-04,88.14948272705078
2013-02-05,89.58185577392578
2013-02-06,90.51968383789062
2013-02-07,91.21028137207031
2013-02-08,90.72431182861328
2013-02-11,90.3832778930664
2013-02-12,90.47708129882812
2013-02-13,90.51116180419922
2013-02-14,90.85221099853516
2013-02-15,90.73282623291016
2013-02-19,91.50870513916016
2013-02-20,90.11045837402344
2013-02-21,89.41984558105469
2013-02-22,90.22126007080078
2013-02-25,87.91075134277344
2013-02-26,87.95340728759766
2013-02-27,90.15308380126953
2013-02-28,89.88878631591797
2013-03-01,89.84612274169922
2013-03-04,90.2042236328125
2013-03-05,92.00322723388672
2013-03-06,92.1140365600586
2013-03-07,91.3115463256836
2013-03-08,92.02864837646484
2013-03-11,91.69571685791016
2013-03-12,90.85912322998047
2013-03-13,92.08843231201172
2013-03-14,92.91648864746094
2013-03-15,93.11286163330078
2013-03-18,91.59326934814453
2013-03-19,90.88472747802734
2013-03-20,84.6270980834961
2013-03-21,82.3818588256836
2013-03-22,84.07221221923828
2013-03-25,82.8258056640625
2013-03-26,83.42340850830078
2013-03-27,83.3636474609375
2013-03-28,83.83316802978516
2013-04-01,83.47462463378906
2013-04-02,82.91117858886719
2013-04-03,82.1940689086914
2013-04-04,81.93795776367188
2013-04-05,81.52819061279297
2013-04-08,81.31475067138672
2013-04-09,81.39156341552734
2013-04-10,83.61974334716797
2013-04-11,82.51849365234375
2013-04-12,82.23675537109375
2013-04-15,80.853759765625
2013-04-16,81.2208480834961
2013-04-17,80.35005950927734
2013-04-18,78.42926025390625
2013-04-19,78.8731918334961
2013-04-22,78.96709442138672
2013-04-23,79.5390625
2013-04-24,80.64034271240234
2013-04-25,80.50373840332031
2013-04-26,80.40129089355469
2013-04-29,80.03421020507812
2013-04-30,80.25616455078125
2013-05-01,78.54025268554688
2013-05-02,78.78782653808594
2013-05-03,80.6915512084961
2013-05-06,82.15135192871094
2013-05-07,84.96004486083984
2013-05-08,87.03456115722656
2013-05-09,85.73690795898438
2013-05-10,85.47225952148438
2013-05-13,84.34536743164062
2013-05-14,85.95032501220703
2013-05-15,85.6088638305664
2013-05-16,84.46492004394531
2013-05-17,85.4124984741211
2013-05-20,86.37718963623047
2013-05-21,87.22232818603516
2013-05-22,85.07103729248047
2013-05-23,84.60147857666016
2013-05-24,83.5087661743164
2013-05-28,82.40748596191406
2013-05-29,82.424560546875
2013-05-30,82.39897918701172
2013-05-31,82.24527740478516
2013-06-03,83.40629577636719
2013-06-04,83.98682403564453
2013-06-05,82.88554382324219
2013-06-06,82.67215728759766
2013-06-07,85.1820068359375
2013-06-10,84.22586822509766
2013-06-11,83.69658660888672
2013-06-12,83.22700500488281
2013-06-13,85.14228057861328
2013-06-14,84.7490005493164
2013-06-17,84.14192962646484
2013-06-18,85.0567626953125
2013-06-19,85.96307373046875
2013-06-20,81.8333969116211
2013-06-21,82.47462463378906
2013-06-24,81.99581909179688
2013-06-25,83.09881591796875
2013-06-26,84.1076889038086
2013-06-27,84.96273040771484
2013-06-28,84.28727722167969
2013-07-01,84.55233001708984
2013-07-02,84.022216796875
2013-07-03,83.5947036743164
2013-07-05,84.6121597290039
2013-07-08,84.50101470947266
2013-07-09,88.19468688964844
2013-07-10,88.0664291381836
2013-07-11,89.26343536376953
2013-07-12,87.45938110351562
2013-07-15,88.66492462158203
2013-07-16,88.50248718261719
2013-07-17,89.1437759399414
2013-07-18,92.90580749511719
2013-07-19,92.36714172363281
2013-07-22,92.12772369384766
2013-07-23,91.30691528320312
2013-07-24,90.52887725830078
2013-07-25,89.6653060913086
2013-07-26,89.4173583984375
2013-07-29,88.39987182617188
2013-07-30,88.54522705078125
2013-07-31,90.63145446777344
2013-08-01,94.0515365600586
2013-08-02,93.32476043701172
2013-08-05,93.55560302734375
2013-08-06,92.99988555908203
2013-08-07,92.32437133789062
2013-08-08,93.26490020751953
2013-08-09,92.52958679199219
2013-08-12,93.23069763183594
2013-08-13,92.86302185058594
2013-08-14,92.8801498413086
2013-08-15,92.37568664550781
2013-08-16,92.92288208007812
2013-08-19,92.91435241699219
2013-08-20,93.37606811523438
2013-08-21,92.4013442993164
2013-08-22,94.57307434082031
2013-08-23,94.6414794921875
2013-08-26,95.7957534790039
2013-08-27,92.7262191772461
2013-08-28,92.76900482177734
2013-08-29,92.83737182617188
2013-08-30,91.79426574707031
2013-09-03,91.99948120117188
2013-09-04,92.0080337524414
2013-09-05,93.23924255371094
2013-09-06,92.60565948486328
2013-09-09,93.41047668457031
2013-09-10,94.68620300292969
2013-09-11,94.39510345458984
2013-09-12,92.80260467529297
2013-09-13,91.81798553466797
2013-09-16,93.81289672851562
2013-09-17,94.76327514648438
