Date,BG
2010-11-05,41.908355712890625
2010-11-08,41.602317810058594
2010-11-09,42.652626037597656
2010-11-10,43.021270751953125
2010-11-11,43.243858337402344
2010-11-12,41.99182891845703
2010-11-15,41.85966110229492
2010-11-16,41.573394775390625
2010-11-17,42.020263671875
2010-11-18,42.81625747680664
2010-11-19,42.95589828491211
2010-11-22,42.86512756347656
2010-11-23,42.31352996826172
2010-11-24,43.50053787231445
2010-11-26,43.060646057128906
2010-11-29,42.439205169677734
2010-11-30,42.467140197753906
2010-12-01,43.2770881652832
2010-12-02,43.668121337890625
2010-12-03,44.645660400390625
2010-12-06,44.93893814086914
2010-12-07,44.56187438964844
2010-12-08,44.156883239746094
2010-12-09,43.77284622192383
2010-12-10,43.56338882446289
2010-12-13,43.68208694458008
2010-12-14,43.72397994995117
2010-12-15,42.94892501831055
2010-12-16,43.046669006347656
2010-12-17,43.31898880004883
2010-12-20,43.305023193359375
2010-12-21,43.458648681640625
2010-12-22,44.512996673583984
2010-12-23,44.68754959106445
2010-12-27,44.84117126464844
2010-12-28,44.90400695800781
2010-12-29,45.0925407409668
2010-12-30,45.51845932006836
2010-12-31,45.748870849609375
2011-01-03,45.658103942871094
2011-01-04,45.686031341552734
2011-01-05,46.677547454833984
2011-01-06,47.047603607177734
2011-01-07,46.70547103881836
2011-01-10,46.43315887451172
2011-01-11,46.48902130126953
2011-01-12,46.98478698730469
2011-01-13,48.779266357421875
2011-01-14,49.498451232910156
2011-01-18,49.184234619140625
2011-01-19,49.505428314208984
2011-01-20,48.51393127441406
2011-01-21,48.90494918823242
2011-01-24,48.367286682128906
2011-01-25,47.815670013427734
2011-01-26,48.178775787353516
2011-01-27,47.7388801574707
2011-01-28,46.656593322753906
2011-01-31,47.52939987182617
2011-02-01,47.96232604980469
2011-02-02,48.54183578491211
2011-02-03,48.61167526245117
2011-02-04,48.81415939331055
2011-02-07,48.66753387451172
2011-02-08,48.78623580932617
2011-02-09,48.723411560058594
2011-02-10,48.19971466064453
2011-02-11,49.82661819458008
2011-02-14,50.64620590209961
2011-02-15,50.65321350097656
2011-02-16,52.15228271484375
2011-02-17,51.99116516113281
2011-02-18,52.00517654418945
2011-02-22,50.6321907043457
2011-02-23,49.448341369628906
2011-02-24,49.55342102050781
2011-02-25,50.078800201416016
2011-02-28,50.55514907836914
2011-03-01,49.60946273803711
2011-03-02,50.07180404663086
2011-03-03,50.506103515625
2011-03-04,50.36601257324219
2011-03-07,49.51140213012695
2011-03-08,49.714542388916016
2011-03-09,49.336273193359375
2011-03-10,47.760154724121094
2011-03-11,48.439640045166016
2011-03-14,47.92827224731445
2011-03-15,47.73212814331055
2011-03-16,46.63934326171875
2011-03-17,46.81446075439453
2011-03-18,46.93356704711914
2011-03-21,48.187461853027344
2011-03-22,48.558738708496094
2011-03-23,49.48338317871094
2011-03-24,49.29424285888672
2011-03-25,49.595481872558594
2011-03-28,49.693519592285156
2011-03-29,49.784584045410156
2011-03-30,51.01749038696289
2011-03-31,50.667205810546875
2011-04-01,51.69697570800781
2011-04-04,51.27667999267578
2011-04-05,51.816036224365234
2011-04-06,50.42905807495117
2011-04-07,50.87735366821289
2011-04-08,50.42204284667969
2011-04-11,50.870365142822266
2011-04-12,50.23992156982422
2011-04-13,49.99475860595703
2011-04-14,50.155853271484375
2011-04-15,50.48508834838867
2011-04-18,49.462364196777344
2011-04-19,50.1978759765625
2011-04-20,51.052494049072266
2011-04-21,51.64091110229492
2011-04-25,52.17329788208008
2011-04-26,52.53757858276367
2011-04-27,52.075225830078125
2011-04-28,51.47280502319336
2011-04-29,52.84580993652344
2011-05-02,52.71969223022461
2011-05-03,52.45348358154297
2011-05-04,51.851051330566406
2011-05-05,51.115562438964844
2011-05-06,50.870365142822266
2011-05-09,51.73197555541992
2011-05-10,51.71799087524414
2011-05-11,50.82831954956055
2011-05-12,50.76529312133789
2011-05-13,51.13655471801758
2011-05-16,51.59889602661133
2011-05-17,51.619972229003906
2011-05-18,52.280513763427734
2011-05-19,51.577789306640625
2011-05-20,51.879981994628906
2011-05-23,50.67835235595703
2011-05-24,50.63617706298828
2011-05-25,50.762664794921875
2011-05-26,51.128082275390625
2011-05-27,52.02754211425781
2011-05-31,52.315635681152344
2011-06-01,51.4091682434082
2011-06-02,51.922122955322266
2011-06-03,50.734561920166016
2011-06-06,49.43458557128906
2011-06-07,48.8724250793457
2011-06-08,47.994049072265625
2011-06-09,48.40865707397461
2011-06-10,47.298370361328125
2011-06-13,47.00325393676758
2011-06-14,47.44595718383789
2011-06-15,46.574615478515625
2011-06-16,46.02652359008789
2011-06-17,46.2373161315918
2011-06-20,45.970314025878906
2011-06-21,47.07352828979492
2011-06-22,46.41300964355469
2011-06-23,46.462196350097656
2011-06-24,46.71514892578125
2011-06-27,46.65894317626953
2011-06-28,47.200008392333984
2011-06-29,48.127567291259766
2011-06-30,48.450809478759766
2011-07-01,48.991886138916016
2011-07-05,49.715660095214844
2011-07-06,49.45566940307617
2011-07-07,50.08107376098633
2011-07-08,50.059993743896484
2011-07-11,49.02000045776367
2011-07-12,48.84431838989258
2011-07-13,49.02000045776367
2011-07-14,48.64055252075195
2011-07-15,49.25189208984375
2011-07-18,48.2119026184082
2011-07-19,49.44160842895508
2011-07-20,50.16538619995117
2011-07-21,51.135101318359375
2011-07-22,51.35293960571289
2011-07-25,51.09294128417969
2011-07-26,50.46052169799805
2011-07-27,49.88431930541992
2011-07-28,48.79513168334961
2011-07-29,48.3524284362793
2011-08-01,48.40163040161133
2011-08-02,47.54433822631836
2011-08-03,47.839481353759766
2011-08-04,44.62814712524414
2011-08-05,44.79680633544922
2011-08-08,41.19900131225586
2011-08-09,42.506019592285156
2011-08-10,41.38169860839844
2011-08-11,43.2859992980957
2011-08-12,43.16605758666992
2011-08-15,44.443115234375
2011-08-16,44.28791046142578
2011-08-17,44.859405517578125
2011-08-18,42.90501022338867
2011-08-19,42.27705764770508
2011-08-22,42.04423141479492
2011-08-23,43.772823333740234
2011-08-24,43.68110656738281
2011-08-25,42.62278366088867
2011-08-26,43.758724212646484
2011-08-29,44.98641586303711
2011-08-30,45.16984558105469
2011-08-31,45.65668487548828
2011-09-01,45.55084228515625
2011-09-02,44.56306076049805
2011-09-06,44.2667236328125
2011-09-07,45.931861877441406
2011-09-08,45.000518798828125
2011-09-09,44.111507415771484
2011-09-12,43.71639633178711
2011-09-13,43.730499267578125
2011-09-14,44.46429443359375
2011-09-15,44.83824157714844
2011-09-16,45.26862716674805
2011-09-19,44.626564025878906
2011-09-20,44.365516662597656
2011-09-21,42.63689041137695
2011-09-22,39.581825256347656
2011-09-23,39.94870376586914
2011-09-26,40.2944450378418
2011-09-27,42.467567443847656
2011-09-28,41.35983657836914
2011-09-29,41.59971237182617
2011-09-30,41.12699508666992
2011-10-03,39.165550231933594
2011-10-04,39.497161865234375
2011-10-05,40.28030776977539
2011-10-06,40.54138946533203
2011-10-07,39.40545654296875
2011-10-10,40.16038131713867
2011-10-11,40.35794448852539
2011-10-12,40.66133117675781
2011-10-13,40.8588981628418
2011-10-14,41.65616989135742
2011-10-17,40.30147933959961
2011-10-18,39.99104690551758
2011-10-19,39.864044189453125
2011-10-20,40.061607360839844
2011-10-21,40.77421569824219
2011-10-24,41.585609436035156
2011-10-25,41.04234313964844
2011-10-26,42.03715896606445
2011-10-27,44.37961196899414
2011-10-28,43.935115814208984
2011-10-31,43.58234405517578
2011-11-01,43.046119689941406
2011-11-02,43.39183807373047
2011-11-03,43.55411911010742
2011-11-04,43.16605758666992
2011-11-07,43.58938980102539
2011-11-08,43.9210090637207
2011-11-09,43.44828796386719
2011-11-10,43.215450286865234
2011-11-11,44.13972854614258
2011-11-14,44.35138702392578
2011-11-15,44.46429443359375
2011-11-16,44.1030158996582
2011-11-17,43.09005355834961
2011-11-18,43.09005355834961
2011-11-21,42.27543640136719
2011-11-22,42.18334197998047
2011-11-23,41.786659240722656
2011-11-25,41.70165252685547
2011-11-28,43.00505065917969
2011-11-29,42.856300354003906
2011-11-30,44.27302551269531
2011-12-01,44.57762908935547
2011-12-02,44.414703369140625
2011-12-05,44.032188415527344
2011-12-06,44.47847366333008
2011-12-07,44.48554229736328
2011-12-08,43.55758285522461
2011-12-09,43.77009963989258
2011-12-12,43.19631576538086
2011-12-13,41.55998229980469
2011-12-14,40.61784362792969
2011-12-15,40.60368728637695
2011-12-16,40.100738525390625
2011-12-19,39.56946563720703
2011-12-20,40.64617919921875
2011-12-21,40.78784942626953
2011-12-22,41.04996109008789
2011-12-23,41.14913558959961
2011-12-27,40.90827178955078
2011-12-28,39.90239334106445
2011-12-29,40.539920806884766
2011-12-30,40.51869201660156
2012-01-03,41.60956573486328
2012-01-04,41.616641998291016
2012-01-05,41.4608154296875
2012-01-06,41.21995162963867
2012-01-09,41.42538833618164
2012-01-10,41.69456481933594
2012-01-11,41.595394134521484
2012-01-12,42.1620979309082
2012-01-13,41.63080596923828
2012-01-17,41.02870559692383
2012-01-18,41.474971771240234
2012-01-19,41.31205749511719
2012-01-20,41.5174674987793
2012-01-23,41.17746353149414
2012-01-24,41.269535064697266
2012-01-25,41.9424934387207
2012-01-26,41.38996505737305
2012-01-27,40.96494674682617
2012-01-30,40.63200759887695
2012-01-31,40.568275451660156
2012-02-01,41.00038528442383
2012-02-02,40.532840728759766
2012-02-03,41.02162170410156
2012-02-06,41.191627502441406
2012-02-07,41.41828918457031
2012-02-08,42.31792449951172
2012-02-09,44.6201286315918
2012-02-10,44.96723175048828
2012-02-13,45.30016326904297
2012-02-14,46.518558502197266
2012-02-15,46.85988235473633
2012-02-16,47.12297058105469
2012-02-17,47.32917785644531
2012-02-21,47.68470001220703
2012-02-22,47.691829681396484
2012-02-23,48.23223876953125
2012-02-24,48.289127349853516
2012-02-27,47.63494873046875
2012-02-28,47.876712799072266
2012-02-29,47.869598388671875
2012-03-01,47.90515899658203
2012-03-02,47.755821228027344
2012-03-05,47.73448944091797
2012-03-06,46.262569427490234
2012-03-07,46.802974700927734
2012-03-08,47.37184524536133
2012-03-09,47.1940803527832
2012-03-12,47.27941131591797
2012-03-13,48.16114044189453
2012-03-14,47.720279693603516
2012-03-15,48.30335235595703
2012-03-16,48.338905334472656
2012-03-19,48.00471115112305
2012-03-20,48.4384651184082
2012-03-21,48.30335235595703
2012-03-22,47.67762756347656
2012-03-23,47.81270980834961
2012-03-26,48.388675689697266
2012-03-27,47.919368743896484
2012-03-28,47.7913818359375
2012-03-29,47.7913818359375
2012-03-30,48.6660041809082
2012-04-02,49.58329772949219
2012-04-03,48.90776062011719
2012-04-04,48.473995208740234
2012-04-05,48.68022537231445
2012-04-09,47.97625732421875
2012-04-10,47.51405715942383
2012-04-11,48.14691925048828
2012-04-12,48.64468002319336
2012-04-13,48.34601974487305
2012-04-16,47.92648696899414
2012-04-17,48.00471115112305
2012-04-18,48.225120544433594
2012-04-19,47.4500732421875
2012-04-20,47.10874938964844
2012-04-23,46.625213623046875
2012-04-24,47.10874938964844
2012-04-25,47.95492935180664
2012-04-26,46.710540771484375
2012-04-27,45.86436462402344
2012-04-30,45.86436462402344
2012-05-01,46.667877197265625
2012-05-02,46.21989059448242
2012-05-03,46.05636215209961
2012-05-04,45.87148666381836
2012-05-07,45.27416229248047
2012-05-08,45.90703201293945
2012-05-09,46.04924774169922
2012-05-10,45.80747985839844
2012-05-11,44.92574691772461
2012-05-14,44.456443786621094
2012-05-15,43.724021911621094
2012-05-16,43.57469940185547
2012-05-17,43.2676887512207
2012-05-18,42.68220901489258
2012-05-21,43.281951904296875
2012-05-22,42.817867279052734
2012-05-23,43.26055145263672
2012-05-24,43.189144134521484
2012-05-25,43.596126556396484
2012-05-29,44.153038024902344
2012-05-30,42.853572845458984
2012-05-31,42.48229217529297
2012-06-01,41.568397521972656
2012-06-04,41.28993606567383
2012-06-05,41.639793395996094
2012-06-06,42.83929443359375
2012-06-07,42.83216094970703
2012-06-08,42.34663772583008
2012-06-11,41.65407180786133
2012-06-12,42.00392532348633
2012-06-13,41.68976593017578
2012-06-14,41.68976593017578
2012-06-15,41.51128387451172
2012-06-18,41.611228942871094
2012-06-19,42.146732330322266
2012-06-20,43.524723052978516
2012-06-21,42.5251350402832
2012-06-22,42.353782653808594
2012-06-25,42.00392532348633
2012-06-26,42.48229217529297
2012-06-27,43.18201446533203
2012-06-28,43.75319290161133
2012-06-29,44.795623779296875
2012-07-02,44.731361389160156
2012-07-03,45.909446716308594
2012-07-05,45.15260696411133
2012-07-06,44.48146057128906
2012-07-09,43.424766540527344
2012-07-10,43.81032943725586
2012-07-11,44.410072326660156
2012-07-12,44.095916748046875
2012-07-13,44.817039489746094
2012-07-16,44.2172966003418
2012-07-17,44.103057861328125
2012-07-18,45.37395095825195
2012-07-19,45.30253982543945
2012-07-20,45.045509338378906
2012-07-23,44.86702346801758
2012-07-24,44.25299072265625
2012-07-25,44.103057861328125
2012-07-26,46.27357864379883
2012-07-27,46.67341232299805
2012-07-30,47.43022918701172
2012-07-31,46.95900344848633
2012-08-01,47.287437438964844
2012-08-02,46.416378021240234
2012-08-03,46.70197677612305
2012-08-06,46.67341232299805
2012-08-07,46.316410064697266
2012-08-08,46.230735778808594
2012-08-09,46.35926818847656
2012-08-10,46.387821197509766
2012-08-13,46.287864685058594
2012-08-14,46.13077926635742
2012-08-15,46.0379753112793
2012-08-16,46.502052307128906
2012-08-17,46.32999038696289
2012-08-20,46.645442962646484
2012-08-21,47.0326042175293
2012-08-22,46.932220458984375
2012-08-23,46.37300491333008
2012-08-24,46.18659591674805
2012-08-27,46.043216705322266
2012-08-28,45.97151184082031
2012-08-29,46.1507682800293
2012-08-30,45.483978271484375
2012-08-31,45.634525299072266
2012-09-04,45.64170455932617
2012-09-05,45.79226303100586
2012-09-06,45.94283676147461
2012-09-07,46.659786224365234
2012-09-10,46.623939514160156
2012-09-11,46.96809005737305
2012-09-12,47.247703552246094
2012-09-13,47.69938659667969
2012-09-14,47.95746994018555
2012-09-17,48.0004997253418
2012-09-18,48.16541290283203
2012-09-19,47.48427963256836
2012-09-20,47.111473083496094
2012-09-21,46.60960006713867
2012-09-24,46.9035530090332
2012-09-25,47.36956787109375
2012-09-26,47.16166687011719
2012-09-27,48.25144577026367
2012-09-28,48.072208404541016
2012-10-01,48.566890716552734
2012-10-02,48.63859558105469
2012-10-03,48.660118103027344
2012-10-04,49.23368835449219
2012-10-05,49.06877517700195
2012-10-08,49.42008972167969
2012-10-09,49.126129150390625
2012-10-10,48.59556579589844
2012-10-11,49.126129150390625
2012-10-12,49.154815673828125
2012-10-15,49.599308013916016
2012-10-16,50.373634338378906
2012-10-17,50.309104919433594
2012-10-18,50.57438659667969
2012-10-19,50.23741912841797
2012-10-22,50.09402847290039
2012-10-23,49.556312561035156
2012-10-24,48.95406723022461
2012-10-25,50.3162956237793
2012-10-26,50.24457931518555
2012-10-31,50.92569351196289
2012-11-01,51.32002639770508
2012-11-02,51.60681915283203
2012-11-05,51.91510772705078
2012-11-06,52.409793853759766
2012-11-07,51.958126068115234
2012-11-08,51.24831771850586
2012-11-09,51.25550079345703
2012-11-12,51.26266860961914
2012-11-13,51.58529281616211
2012-11-14,50.91136932373047
2012-11-15,50.66664505004883
2012-11-16,50.616275787353516
2012-11-19,51.64545822143555
2012-11-20,52.034095764160156
2012-11-21,51.91172790527344
2012-11-23,52.57386779785156
2012-11-26,52.67462158203125
2012-11-27,52.127655029296875
2012-11-28,52.14203643798828
2012-11-29,52.25
2012-11-30,52.653018951416016
2012-12-03,51.87576675415039
2012-12-04,51.479915618896484
2012-12-05,51.38637161254883
2012-12-06,51.62385177612305
2012-12-07,52.458709716796875
2012-12-10,52.278778076171875
2012-12-11,52.285980224609375
2012-12-12,52.04127883911133
2012-12-13,52.242801666259766
2012-12-14,51.91893768310547
2012-12-17,52.01249694824219
2012-12-18,52.44432830810547
2012-12-19,52.926509857177734
2012-12-20,53.12803649902344
2012-12-21,52.76816940307617
2012-12-24,52.732181549072266
2012-12-26,52.127655029296875
2012-12-27,52.31477737426758
2012-12-28,51.81098175048828
2012-12-31,52.31477737426758
2013-01-02,53.19281768798828
2013-01-03,53.09203338623047
2013-01-04,53.595848083496094
2013-01-07,53.423099517822266
2013-01-08,53.19281768798828
2013-01-09,53.54545593261719
2013-01-10,53.70378112792969
2013-01-11,53.79015350341797
2013-01-14,54.207557678222656
2013-01-15,54.538639068603516
2013-01-16,55.020835876464844
2013-01-17,55.546199798583984
2013-01-18,55.416648864746094
2013-01-22,56.150753021240234
2013-01-23,56.01401901245117
2013-01-24,56.5106086730957
2013-01-25,56.409847259521484
2013-01-28,56.928009033203125
2013-01-29,56.820072174072266
2013-01-30,56.539405822753906
2013-01-31,57.33106994628906
2013-02-01,57.475013732910156
2013-02-04,57.14393615722656
2013-02-05,57.51818084716797
2013-02-06,57.129547119140625
2013-02-07,51.90453338623047
2013-02-08,53.25757598876953
2013-02-11,52.97689437866211
2013-02-12,52.99126434326172
2013-02-13,53.02740478515625
2013-02-14,53.44635009765625
2013-02-15,54.110923767089844
2013-02-19,54.0459098815918
2013-02-20,53.511383056640625
2013-02-21,53.049095153808594
2013-02-22,53.01295471191406
2013-02-25,52.47119140625
2013-02-26,52.57233428955078
2013-02-27,53.374114990234375
2013-02-28,53.533042907714844
2013-03-01,52.839595794677734
2013-03-04,53.11410903930664
2013-03-05,53.88699722290039
2013-03-06,54.4576301574707
2013-03-07,54.22650909423828
2013-03-08,54.46487808227539
2013-03-11,54.1181526184082
2013-03-12,54.385433197021484
2013-03-13,54.58767318725586
2013-03-14,54.92716598510742
2013-03-15,55.071624755859375
2013-03-18,54.45042037963867
2013-03-19,54.378196716308594
2013-03-20,54.29150390625
2013-03-21,53.20079040527344
2013-03-22,53.22966766357422
2013-03-25,52.93350601196289
2013-03-26,52.90460205078125
2013-03-27,53.20800018310547
2013-03-28,53.33079528808594
2013-04-01,53.099632263183594
2013-04-02,52.40618896484375
2013-04-03,50.968719482421875
2013-04-04,50.92536544799805
2013-04-05,50.138031005859375
2013-04-08,50.19580841064453
2013-04-09,49.444557189941406
2013-04-10,49.04728698730469
2013-04-11,48.84502410888672
2013-04-12,50.01521682739258
2013-04-15,48.238250732421875
2013-04-16,47.96375274658203
2013-04-17,48.04323196411133
2013-04-18,48.5777587890625
2013-04-19,49.30732727050781
2013-04-22,49.00394821166992
2013-04-23,49.75517272949219
2013-04-24,49.33622741699219
2013-04-25,52.709571838378906
2013-04-26,51.66215896606445
2013-04-29,51.87165451049805
2013-04-30,52.16056442260742
2013-05-01,51.214332580566406
2013-05-02,50.88924789428711
2013-05-03,51.380455017089844
2013-05-06,51.51770782470703
2013-05-07,51.65494155883789
2013-05-08,52.44230651855469
2013-05-09,52.1822624206543
2013-05-10,52.32673263549805
2013-05-13,51.66215896606445
2013-05-14,52.124481201171875
2013-05-15,52.39174270629883
2013-05-16,51.840702056884766
2013-05-17,52.25398254394531
2013-05-20,51.927703857421875
2013-05-21,52.079978942871094
2013-05-22,51.985721588134766
2013-05-23,51.52894592285156
2013-05-24,51.25342559814453
2013-05-28,51.260643005371094
2013-05-29,51.68844985961914
2013-05-30,51.6739501953125
2013-05-31,50.46311950683594
2013-06-03,50.65888595581055
2013-06-04,50.390625
2013-06-05,49.83232879638672
2013-06-06,49.984596252441406
2013-06-07,50.38335037231445
2013-06-10,50.76764678955078
2013-06-11,50.883663177490234
2013-06-12,51.188175201416016
2013-06-13,52.08722686767578
2013-06-14,51.4346809387207
2013-06-17,51.57969665527344
2013-06-18,52.07270812988281
2013-06-19,51.46368408203125
2013-06-20,51.00689697265625
2013-06-21,50.89088439941406
2013-06-24,50.02810287475586
2013-06-25,50.26011276245117
2013-06-26,50.93441390991211
2013-06-27,51.51443862915039
2013-06-28,51.31143569946289
2013-07-01,52.04372024536133
2013-07-02,51.739200592041016
2013-07-03,52.0582275390625
2013-07-05,51.73194885253906
2013-07-08,52.47874450683594
2013-07-09,53.450313568115234
2013-07-10,53.73309326171875
2013-07-11,53.812828063964844
2013-07-12,53.8200569152832
2013-07-15,53.421287536621094
2013-07-16,53.254547119140625
2013-07-17,53.18928909301758
2013-07-18,53.464813232421875
2013-07-19,53.421287536621094
2013-07-22,53.399566650390625
2013-07-23,53.32705307006836
2013-07-24,53.812828063964844
2013-07-25,54.03758239746094
2013-07-26,54.2043571472168
2013-07-29,54.226104736328125
2013-07-30,55.41518783569336
2013-07-31,55.110660552978516
2013-08-01,55.473167419433594
2013-08-02,55.596431732177734
2013-08-05,55.66169738769531
2013-08-06,55.4296760559082
2013-08-07,55.806705474853516
2013-08-08,56.04597854614258
2013-08-09,55.922706604003906
2013-08-12,55.980709075927734
2013-08-13,56.451988220214844
2013-08-14,56.720272064208984
2013-08-15,55.29191589355469
2013-08-16,55.510292053222656
2013-08-19,55.095394134521484
2013-08-20,55.19728469848633
2013-08-21,55.18272018432617
2013-08-22,55.70683288574219
2013-08-23,55.837852478027344
2013-08-26,54.898841857910156
2013-08-27,55.01530838012695
2013-08-28,54.49122619628906
2013-08-29,54.78238296508789
2013-08-30,55.160892486572266
2013-09-03,55.54667282104492
2013-09-04,55.517581939697266
2013-09-05,55.75049591064453
2013-09-06,55.612186431884766
2013-09-09,56.099891662597656
2013-09-10,55.72140121459961
2013-09-11,56.25275802612305
2013-09-12,56.194549560546875
2013-09-13,56.689491271972656
2013-09-16,57.177207946777344
2013-09-17,57.577545166015625
