Date,BAX
2010-11-04,20.9584903717041
2010-11-05,20.978849411010742
2010-11-08,20.954418182373047
2010-11-09,21.0399227142334
2010-11-10,21.133588790893555
2010-11-11,21.16615867614746
2010-11-12,20.954418182373047
2010-11-15,20.946273803710938
2010-11-16,20.49021339416504
2010-11-17,20.583864212036133
2010-11-18,20.80375099182129
2010-11-19,20.92591667175293
2010-11-22,20.571653366088867
2010-11-23,20.160377502441406
2010-11-24,20.359912872314453
2010-11-26,20.25811004638672
2010-11-29,20.20923614501953
2010-11-30,19.769474029541016
2010-12-01,20.091156005859375
2010-12-02,20.22145652770996
2010-12-03,20.294755935668945
2010-12-06,20.152236938476562
2010-12-07,20.1278076171875
2010-12-08,20.283517837524414
2010-12-09,20.398256301879883
2010-12-10,20.599037170410156
2010-12-13,20.635910034179688
2010-12-14,21.22597885131836
2010-12-15,21.22597885131836
2010-12-16,21.295635223388672
2010-12-17,21.00880241394043
2010-12-20,20.80801773071289
2010-12-21,20.545766830444336
2010-12-22,20.750654220581055
2010-12-23,20.935043334960938
2010-12-27,20.877674102783203
2010-12-28,20.935043334960938
2010-12-29,20.86128807067871
2010-12-30,20.783432006835938
2010-12-31,20.74245834350586
2011-01-03,20.71377182006836
2011-01-04,20.525272369384766
2011-01-05,20.771141052246094
2011-01-06,20.59084129333496
2011-01-07,20.24663734436035
2011-01-10,20.16468620300293
2011-01-11,20.336776733398438
2011-01-12,20.88587760925293
2011-01-13,20.63182830810547
2011-01-14,20.61543083190918
2011-01-18,20.820316314697266
2011-01-19,20.611330032348633
2011-01-20,20.71377182006836
2011-01-21,20.2794189453125
2011-01-24,20.353174209594727
2011-01-25,20.889968872070312
2011-01-26,20.857189178466797
2011-01-27,20.070438385009766
2011-01-28,19.91472053527832
2011-01-31,19.869651794433594
2011-02-01,19.93930435180664
2011-02-02,19.873746871948242
2011-02-03,19.824573516845703
2011-02-04,19.881938934326172
2011-02-07,20.017173767089844
2011-02-08,20.11960792541504
2011-02-09,20.422836303710938
2011-02-10,20.406450271606445
2011-02-11,21.17681121826172
2011-02-14,21.18910026550293
2011-02-15,21.14812469482422
2011-02-16,21.463647842407227
2011-02-17,21.533313751220703
2011-02-18,21.729995727539062
2011-02-22,21.43086814880371
2011-02-23,21.193201065063477
2011-02-24,21.17681121826172
2011-02-25,21.480030059814453
2011-02-28,21.779172897338867
2011-03-01,21.385793685913086
2011-03-02,21.303842544555664
2011-03-03,22.090593338012695
2011-03-04,22.04551887512207
2011-03-07,21.762779235839844
2011-03-08,21.865819931030273
2011-03-09,21.878189086914062
2011-03-10,21.478382110595703
2011-03-11,21.680341720581055
2011-03-14,21.486616134643555
2011-03-15,21.119794845581055
2011-03-16,20.699369430541992
2011-03-17,21.041473388671875
2011-03-18,21.342357635498047
2011-03-21,21.71331214904785
2011-03-22,21.705074310302734
2011-03-23,21.606151580810547
2011-03-24,21.882299423217773
2011-03-25,21.81224250793457
2011-03-28,21.968862533569336
2011-03-29,21.894681930541992
2011-03-30,21.86170768737793
2011-03-31,22.16259002685547
2011-04-01,22.22028923034668
2011-04-04,22.381038665771484
2011-04-05,22.113122940063477
2011-04-06,22.16670799255371
2011-04-07,22.071910858154297
2011-04-08,22.14610481262207
2011-04-11,22.372793197631836
2011-04-12,22.389278411865234
2011-04-13,22.31509780883789
2011-04-14,22.16259002685547
2011-04-15,22.653078079223633
2011-04-18,22.25739097595215
2011-04-19,22.154346466064453
2011-04-20,22.471715927124023
2011-04-21,23.32492446899414
2011-04-25,23.09410285949707
2011-04-26,23.469181060791016
2011-04-27,23.52276039123535
2011-04-28,23.629924774169922
2011-04-29,23.452688217163086
2011-05-02,23.745328903198242
2011-05-03,23.930810928344727
2011-05-04,23.922571182250977
2011-05-05,23.61343002319336
2011-05-06,23.819522857666016
2011-05-09,24.285289764404297
2011-05-10,24.338869094848633
2011-05-11,24.19047737121582
2011-05-12,24.47075653076172
2011-05-13,24.413057327270508
2011-05-16,24.60677719116211
2011-05-17,24.557313919067383
2011-05-18,24.837596893310547
2011-05-19,24.82111358642578
2011-05-20,24.866443634033203
2011-05-23,24.338869094848633
2011-05-24,24.503732681274414
2011-05-25,24.33062171936035
2011-05-26,24.42954444885254
2011-05-27,24.36359977722168
2011-05-31,24.532577514648438
2011-06-01,24.194597244262695
2011-06-02,24.173988342285156
2011-06-03,23.8813533782959
2011-06-06,23.76182746887207
2011-06-07,23.963777542114258
2011-06-08,23.951356887817383
2011-06-09,24.407180786132812
2011-06-10,23.872623443603516
2011-06-13,24.046663284301758
2011-06-14,24.320158004760742
2011-06-15,24.067386627197266
2011-06-16,24.038381576538086
2011-06-17,24.175121307373047
2011-06-20,24.833986282348633
2011-06-21,24.780122756958008
2011-06-22,24.722103118896484
2011-06-23,24.44447135925293
2011-06-24,24.241424560546875
2011-06-27,24.419614791870117
2011-06-28,24.378173828125
2011-06-29,24.647520065307617
2011-06-30,24.73453712463379
2011-07-01,24.95830726623535
2011-07-05,24.933443069458008
2011-07-06,25.14891815185547
2011-07-07,25.30223846435547
2011-07-08,25.244234085083008
2011-07-11,24.813274383544922
2011-07-12,24.95001983642578
2011-07-13,25.10334014892578
2011-07-14,25.273242950439453
2011-07-15,25.194509506225586
2011-07-18,24.991458892822266
2011-07-19,25.44727897644043
2011-07-20,25.20693588256836
2011-07-21,25.86166763305664
2011-07-22,25.6047420501709
2011-07-25,25.42241668701172
2011-07-26,25.13234519958496
2011-07-27,24.543930053710938
2011-07-28,24.324298858642578
2011-07-29,24.104679107666016
2011-08-01,23.706872940063477
2011-08-02,23.172319412231445
2011-08-03,23.064579010009766
2011-08-04,22.15293312072754
2011-08-05,22.206809997558594
2011-08-08,20.84762954711914
2011-08-09,21.67638397216797
2011-08-10,20.92222023010254
2011-08-11,21.800710678100586
2011-08-12,22.082483291625977
2011-08-15,22.4429988861084
2011-08-16,22.248241424560547
2011-08-17,22.277250289916992
2011-08-18,21.543790817260742
2011-08-19,21.398754119873047
2011-08-22,21.481630325317383
2011-08-23,22.306257247924805
2011-08-24,22.476154327392578
2011-08-25,21.896020889282227
2011-08-26,22.26481819152832
2011-08-29,22.907102584838867
2011-08-30,22.969270706176758
2011-08-31,23.197179794311523
2011-09-01,22.94441032409668
2011-09-02,22.426422119140625
2011-09-06,22.405715942382812
2011-09-07,23.155899047851562
2011-09-08,22.855823516845703
2011-09-09,22.15564727783203
2011-09-12,22.213991165161133
2011-09-13,22.493221282958984
2011-09-14,22.96417808532715
2011-09-15,23.36427879333496
2011-09-16,23.61851692199707
2011-09-19,23.214244842529297
2011-09-20,23.51849365234375
2011-09-21,22.73912239074707
2011-09-22,22.051443099975586
2011-09-23,22.28484535217285
2011-09-26,22.64326286315918
2011-09-27,23.285104751586914
2011-09-28,23.19757652282715
2011-09-29,23.426799774169922
2011-09-30,23.397626876831055
2011-10-03,22.372364044189453
2011-10-04,22.505733489990234
2011-10-05,22.693279266357422
2011-10-06,23.018356323242188
2011-10-07,23.19339942932129
2011-10-10,23.776893615722656
2011-10-11,23.385120391845703
2011-10-12,22.672441482543945
2011-10-13,23.089218139648438
2011-10-14,23.305932998657227
2011-10-17,22.805797576904297
2011-10-18,23.222579956054688
2011-10-19,22.926681518554688
2011-10-20,22.4473876953125
2011-10-21,22.843313217163086
2011-10-24,23.076711654663086
2011-10-25,22.57241439819336
2011-10-26,22.92250633239746
2011-10-27,23.176738739013672
2011-10-28,22.993350982666016
2011-10-31,22.914169311523438
2011-11-01,22.30567741394043
2011-11-02,22.7432918548584
2011-11-03,22.92250633239746
2011-11-04,22.376535415649414
2011-11-07,22.70578384399414
2011-11-08,22.718284606933594
2011-11-09,22.134801864624023
2011-11-10,22.36819839477539
2011-11-11,22.780803680419922
2011-11-14,22.493221282958984
2011-11-15,22.7432918548584
2011-11-16,22.476558685302734
2011-11-17,21.40545654296875
2011-11-18,21.013687133789062
2011-11-21,20.46354103088379
2011-11-22,20.292661666870117
2011-11-23,19.934236526489258
2011-11-25,19.888399124145508
2011-11-28,20.434368133544922
2011-11-29,20.59691619873047
2011-11-30,21.53048324584961
2011-12-01,21.726367950439453
2011-12-02,21.447128295898438
2011-12-05,21.509641647338867
2011-12-06,21.54298210144043
2011-12-07,21.28499412536621
2011-12-08,20.756437301635742
2011-12-09,21.12978744506836
2011-12-12,20.8739013671875
2011-12-13,20.680931091308594
2011-12-14,20.30759048461914
2011-12-15,20.28661346435547
2011-12-16,20.169153213500977
2011-12-19,19.988771438598633
2011-12-20,20.542499542236328
2011-12-21,20.752246856689453
2011-12-22,20.8739013671875
2011-12-23,20.99555015563965
2011-12-27,20.773223876953125
2011-12-28,20.710296630859375
2011-12-29,20.886484146118164
2011-12-30,20.756437301635742
2012-01-03,21.20110511779785
2012-01-04,20.831951141357422
2012-01-05,20.831951141357422
2012-01-06,21.033306121826172
2012-01-09,20.865503311157227
2012-01-10,21.050086975097656
2012-01-11,21.335336685180664
2012-01-12,21.7254695892334
2012-01-13,21.519920349121094
2012-01-17,21.788389205932617
2012-01-18,21.708683013916016
2012-01-19,22.073637008666992
2012-01-20,22.098806381225586
2012-01-23,22.140762329101562
2012-01-24,22.488943099975586
2012-01-25,22.807750701904297
2012-01-26,23.34470558166504
2012-01-27,23.436986923217773
2012-01-30,23.1978759765625
2012-01-31,23.273391723632812
2012-02-01,23.638349533081055
2012-02-02,23.718050003051758
2012-02-03,23.927793502807617
2012-02-06,23.9571590423584
2012-02-07,23.919404983520508
2012-02-08,23.94038963317871
2012-02-09,23.827119827270508
2012-02-10,23.843894958496094
2012-02-13,23.927793502807617
2012-02-14,23.906818389892578
2012-02-15,23.843894958496094
2012-02-16,23.818723678588867
2012-02-17,23.8984317779541
2012-02-21,23.759992599487305
2012-02-22,23.759992599487305
2012-02-23,23.73902702331543
2012-02-24,24.179487228393555
2012-02-27,24.309528350830078
2012-02-28,24.422794342041016
2012-02-29,24.385047912597656
2012-03-01,24.456357955932617
2012-03-02,24.322120666503906
2012-03-05,24.263389587402344
2012-03-06,24.11237144470215
2012-03-07,24.245285034179688
2012-03-08,24.895090103149414
2012-03-09,24.848674774169922
2012-03-12,24.751630783081055
2012-03-13,25.207324981689453
2012-03-14,25.14403533935547
2012-03-15,25.224214553833008
2012-03-16,25.236865997314453
2012-03-19,25.127166748046875
2012-03-20,25.114500045776367
2012-03-21,25.063875198364258
2012-03-22,24.996353149414062
2012-03-23,25.02589225769043
2012-03-26,25.295936584472656
2012-03-27,25.426748275756836
2012-03-28,25.14403533935547
2012-03-29,25.114500045776367
2012-03-30,25.224214553833008
2012-04-02,25.422529220581055
2012-04-03,25.430971145629883
2012-04-04,25.215776443481445
2012-04-05,25.135602951049805
2012-04-09,24.67145538330078
2012-04-10,24.333892822265625
2012-04-11,24.527997970581055
2012-04-12,24.772720336914062
2012-04-13,24.48579978942871
2012-04-16,22.827533721923828
2012-04-17,23.055383682250977
2012-04-18,22.949899673461914
2012-04-19,22.861286163330078
2012-04-20,22.85707664489746
2012-04-23,22.835969924926758
2012-04-24,23.10601234436035
2012-04-25,23.186201095581055
2012-04-26,23.07648277282715
2012-04-27,23.24526596069336
2012-04-30,23.380287170410156
2012-05-01,23.49421501159668
2012-05-02,23.401378631591797
2012-05-03,23.376068115234375
2012-05-04,23.059602737426758
2012-05-07,23.11445426940918
2012-05-08,23.13133430480957
2012-05-09,22.89503288269043
2012-05-10,22.962554931640625
2012-05-11,22.819093704223633
2012-05-14,22.557479858398438
2012-05-15,22.460433959960938
2012-05-16,22.287429809570312
2012-05-17,22.03004264831543
2012-05-18,21.73468017578125
2012-05-21,21.996294021606445
2012-05-22,21.924556732177734
2012-05-23,21.911901473999023
2012-05-24,22.04693031311035
2012-05-25,21.937217712402344
2012-05-29,21.75999641418457
2012-05-30,21.67138671875
2012-05-31,21.359146118164062
2012-06-01,21.169269561767578
2012-06-04,21.122848510742188
2012-06-05,21.194578170776367
2012-06-06,21.392107009887695
2012-06-07,21.443078994750977
2012-06-08,21.502548217773438
2012-06-11,21.277416229248047
2012-06-12,21.404848098754883
2012-06-13,21.154220581054688
2012-06-14,20.827144622802734
2012-06-15,20.941835403442383
2012-06-18,21.20519256591797
2012-06-19,21.893354415893555
2012-06-20,21.97405433654785
2012-06-21,21.867862701416016
2012-06-22,22.03352928161621
2012-06-25,21.829626083374023
2012-06-26,21.76591682434082
2012-06-27,22.126977920532227
2012-06-28,21.910337448120117
2012-06-29,22.57724380493164
2012-07-02,22.87885093688965
2012-07-03,23.031768798828125
2012-07-05,22.942562103271484
2012-07-06,22.75990867614746
2012-07-09,22.980796813964844
2012-07-10,22.85335922241211
2012-07-11,22.925580978393555
2012-07-12,22.87885093688965
2012-07-13,23.1634578704834
2012-07-16,23.256908416748047
2012-07-17,23.651954650878906
2012-07-18,23.860095977783203
2012-07-19,23.97478675842285
2012-07-20,23.87708854675293
2012-07-23,23.55849838256836
2012-07-24,23.34610939025879
2012-07-25,24.14045524597168
2012-07-26,24.52700424194336
2012-07-27,25.359588623046875
2012-07-30,25.049488067626953
2012-07-31,24.85409164428711
2012-08-01,24.905065536499023
2012-08-02,24.616207122802734
2012-08-03,25.032508850097656
2012-08-06,24.917810440063477
2012-08-07,25.108963012695312
2012-08-08,24.956043243408203
2012-08-09,24.968778610229492
2012-08-10,24.99427604675293
2012-08-13,24.951791763305664
2012-08-14,25.10471534729004
2012-08-15,25.2491455078125
2012-08-16,25.028247833251953
2012-08-17,25.019758224487305
2012-08-20,24.98153305053711
2012-08-21,24.973033905029297
2012-08-22,24.773386001586914
2012-08-23,24.752138137817383
2012-08-24,24.956043243408203
2012-08-27,25.002765655517578
2012-08-28,24.905065536499023
2012-08-29,24.89657211303711
2012-08-30,24.82859992980957
2012-08-31,24.92630958557129
2012-09-04,25.019758224487305
2012-09-05,24.86138153076172
2012-09-06,25.272310256958008
2012-09-07,25.33224105834961
2012-09-10,25.39644432067871
2012-09-11,25.554826736450195
2012-09-12,25.8116512298584
2012-09-13,26.012836456298828
2012-09-14,25.88870620727539
2012-09-17,26.111299514770508
2012-09-18,26.09417152404785
2012-09-19,26.02568817138672
2012-09-20,26.111299514770508
2012-09-21,26.115577697753906
2012-09-24,26.17550277709961
2012-09-25,26.038528442382812
2012-09-26,25.610469818115234
2012-09-27,25.781696319580078
2012-09-28,25.7988224029541
2012-10-01,25.72176742553711
2012-10-02,25.88442611694336
2012-10-03,26.184066772460938
2012-10-04,26.432340621948242
2012-10-05,26.509382247924805
2012-10-08,26.462303161621094
2012-10-09,25.88870620727539
2012-10-10,26.047086715698242
2012-10-11,26.09417152404785
2012-10-12,25.978599548339844
2012-10-15,26.081327438354492
2012-10-16,26.33816146850586
2012-10-17,26.505104064941406
2012-10-18,26.856107711791992
2012-10-19,26.505104064941406
2012-10-22,26.530784606933594
2012-10-23,26.081327438354492
2012-10-24,26.20975685119629
2012-10-25,26.29108428955078
2012-10-26,26.179786682128906
2012-10-31,26.809019088745117
2012-11-01,27.228515625
2012-11-02,27.71649932861328
2012-11-05,27.92624855041504
2012-11-06,28.285810470581055
2012-11-07,28.054664611816406
2012-11-08,27.648008346557617
2012-11-09,27.51103401184082
2012-11-12,27.849197387695312
2012-11-13,28.230167388916016
2012-11-14,27.84063720703125
2012-11-15,28.208757400512695
2012-11-16,28.260129928588867
2012-11-19,28.461313247680664
2012-11-20,28.379987716674805
2012-11-21,28.302928924560547
2012-11-23,29.45440101623535
2012-11-26,28.61113166809082
2012-11-27,28.170244216918945
2012-11-28,28.247282028198242
2012-11-29,28.234445571899414
2012-11-30,28.367137908935547
2012-12-03,28.165956497192383
2012-12-04,27.917678833007812
2012-12-05,27.788375854492188
2012-12-06,27.771129608154297
2012-12-07,28.0469913482666
2012-12-10,28.22801971435547
2012-12-11,28.309921264648438
2012-12-12,28.370262145996094
2012-12-13,28.301300048828125
2012-12-14,28.426300048828125
2012-12-17,28.590091705322266
2012-12-18,28.857324600219727
2012-12-19,28.62025260925293
2012-12-20,29.22370147705078
2012-12-21,28.98663902282715
2012-12-24,28.86594581604004
2012-12-26,28.52973747253418
2012-12-27,28.67629623413086
2012-12-28,28.27112579345703
2012-12-31,28.73233413696289
2013-01-02,29.159046173095703
2013-01-03,29.215072631835938
2013-01-04,29.4952335357666
2013-01-07,29.525415420532227
2013-01-08,29.4952335357666
2013-01-09,29.478002548217773
2013-01-10,29.4952335357666
2013-01-11,29.719375610351562
2013-01-14,29.322832107543945
2013-01-15,28.8961181640625
2013-01-16,28.671985626220703
2013-01-17,28.960769653320312
2013-01-18,28.900434494018555
2013-01-22,28.857324600219727
2013-01-23,28.7021541595459
2013-01-24,29.215072631835938
2013-01-25,29.309906005859375
2013-01-28,29.06422233581543
2013-01-29,29.029741287231445
2013-01-30,29.266799926757812
2013-01-31,29.240924835205078
2013-02-01,29.641796112060547
2013-02-04,29.443527221679688
2013-02-05,29.719375610351562
2013-02-06,29.85731315612793
2013-02-07,29.53835678100586
2013-02-08,29.740928649902344
2013-02-11,29.624553680419922
2013-02-12,29.603008270263672
2013-02-13,29.374547958374023
2013-02-14,29.383182525634766
2013-02-15,29.383182525634766
2013-02-19,29.447824478149414
2013-02-20,29.11163330078125
2013-02-21,28.628868103027344
2013-02-22,28.878873825073242
2013-02-25,28.92198371887207
2013-02-26,28.77974510192871
2013-02-27,29.012495040893555
2013-02-28,29.137496948242188
2013-03-01,29.697824478149414
2013-03-04,29.81851577758789
2013-03-05,30.275405883789062
2013-03-06,30.353485107421875
2013-03-07,30.05849838256836
2013-03-08,30.31877899169922
2013-03-11,30.353485107421875
2013-03-12,30.054162979125977
2013-03-13,30.205978393554688
2013-03-14,30.39252471923828
2013-03-15,30.110565185546875
2013-03-18,29.889314651489258
2013-03-19,30.09320831298828
2013-03-20,30.331790924072266
2013-03-21,30.39252471923828
2013-03-22,30.774276733398438
2013-03-25,30.71355438232422
2013-03-26,30.99986457824707
2013-03-27,31.18206024169922
2013-03-28,31.51175880432129
2013-04-01,31.364259719848633
2013-04-02,31.325233459472656
2013-04-03,30.956485748291016
2013-04-04,30.85236930847168
2013-04-05,30.583423614501953
2013-04-08,30.414228439331055
2013-04-09,30.596426010131836
2013-04-10,30.986839294433594
2013-04-11,31.177724838256836
2013-04-12,31.1386775970459
2013-04-15,30.548696517944336
2013-04-16,30.75692367553711
2013-04-17,30.466283798217773
2013-04-18,29.889314651489258
2013-04-19,29.971744537353516
2013-04-22,29.98909568786621
2013-04-23,30.301427841186523
2013-04-24,30.16261863708496
2013-04-25,29.971744537353516
2013-04-26,30.1452579498291
2013-04-29,30.60944366455078
2013-04-30,30.310121536254883
2013-05-01,29.893653869628906
2013-05-02,30.670177459716797
2013-05-03,30.474956512451172
2013-05-06,30.500986099243164
2013-05-07,29.75049591064453
2013-05-08,30.917448043823242
2013-05-09,30.795976638793945
2013-05-10,30.696205139160156
2013-05-13,30.566055297851562
2013-05-14,30.579063415527344
2013-05-15,30.60509490966797
2013-05-16,31.16905403137207
2013-05-17,31.64190101623535
2013-05-20,31.64190101623535
2013-05-21,31.685279846191406
2013-05-22,31.364259719848633
2013-05-23,31.29918098449707
2013-05-24,31.021562576293945
2013-05-28,31.368610382080078
2013-05-29,30.947811126708984
2013-05-30,31.234130859375
2013-05-31,30.509668350219727
2013-06-03,30.557384490966797
2013-06-04,30.27106285095215
2013-06-05,30.07010269165039
2013-06-06,30.371559143066406
2013-06-07,30.568145751953125
2013-06-10,30.686105728149414
2013-06-11,30.480762481689453
2013-06-12,30.472021102905273
2013-06-13,30.90891456604004
2013-06-14,30.843374252319336
2013-06-17,30.900169372558594
2013-06-18,30.965702056884766
2013-06-19,30.432723999023438
2013-06-20,29.75118064880371
2013-06-21,30.563772201538086
2013-06-24,30.349716186523438
2013-06-25,30.36280632019043
2013-06-26,30.467662811279297
2013-06-27,30.4501895904541
2013-06-28,30.262331008911133
2013-07-01,30.607467651367188
2013-07-02,30.437082290649414
2013-07-03,30.31913185119629
2013-07-05,30.528823852539062
2013-07-08,31.048702239990234
2013-07-09,31.214712142944336
2013-07-10,31.157922744750977
2013-07-11,31.725872039794922
2013-07-12,31.673437118530273
2013-07-15,31.752073287963867
2013-07-16,31.817607879638672
2013-07-17,31.91808319091797
2013-07-18,31.935564041137695
2013-07-19,32.346221923828125
2013-07-22,32.51659393310547
2013-07-23,32.455440521240234
2013-07-24,32.1627311706543
2013-07-25,31.80886459350586
2013-07-26,31.90061378479004
2013-07-29,31.817607879638672
2013-07-30,32.127803802490234
2013-07-31,31.909351348876953
2013-08-01,31.542369842529297
2013-08-02,30.773473739624023
2013-08-05,31.066173553466797
2013-08-06,31.463743209838867
2013-08-07,31.2977237701416
2013-08-08,31.961767196655273
2013-08-09,32.23700714111328
2013-08-12,32.18458938598633
2013-08-13,32.25447463989258
2013-08-14,32.09720993041992
2013-08-15,31.599149703979492
2013-08-16,31.07054901123047
2013-08-19,31.184146881103516
2013-08-20,31.171031951904297
2013-08-21,31.03122901916504
2013-08-22,31.201614379882812
2013-08-23,31.428789138793945
2013-08-26,31.341415405273438
2013-08-27,30.843374252319336
2013-08-28,30.895788192749023
2013-08-29,30.651155471801758
2013-08-30,30.38902473449707
2013-09-03,30.380285263061523
2013-09-04,30.666275024414062
2013-09-05,30.701473236083984
2013-09-06,30.802661895751953
2013-09-09,31.106243133544922
2013-09-10,31.42744255065918
2013-09-11,31.783796310424805
2013-09-12,31.515424728393555
2013-09-13,31.58142852783203
2013-09-16,31.643014907836914
