Date,UNP
2010-11-04,33.34648513793945
2010-11-05,33.16471481323242
2010-11-08,33.441036224365234
2010-11-09,32.84841537475586
2010-11-10,33.23017883300781
2010-11-11,33.06291961669922
2010-11-12,32.82661056518555
2010-11-15,33.1901741027832
2010-11-16,32.63391876220703
2010-11-17,32.68843460083008
2010-11-18,33.335609436035156
2010-11-19,33.382850646972656
2010-11-22,32.83749771118164
2010-11-23,32.361244201660156
2010-11-24,32.99384689331055
2010-11-26,32.89527130126953
2010-11-29,33.09608459472656
2010-11-30,32.89892578125
2010-12-01,33.377201080322266
2010-12-02,34.19501495361328
2010-12-03,34.51995849609375
2010-12-06,34.47248458862305
2010-12-07,34.366607666015625
2010-12-08,33.76054763793945
2010-12-09,33.88102722167969
2010-12-10,33.82261657714844
2010-12-13,33.6546630859375
2010-12-14,33.43196487426758
2010-12-15,33.38450241088867
2010-12-16,33.6948356628418
2010-12-17,33.289588928222656
2010-12-20,33.187355041503906
2010-12-21,33.61084747314453
2010-12-22,33.62181854248047
2010-12-23,33.48307800292969
2010-12-27,33.592594146728516
2010-12-28,33.55609130859375
2010-12-29,33.64371109008789
2010-12-30,33.61084747314453
2010-12-31,33.829925537109375
2011-01-03,34.205963134765625
2011-01-04,33.9832649230957
2011-01-05,33.939453125
2011-01-06,33.789764404296875
2011-01-07,34.74996566772461
2011-01-10,35.545875549316406
2011-01-11,35.58604049682617
2011-01-12,35.808738708496094
2011-01-13,36.151939392089844
2011-01-14,36.0205078125
2011-01-18,35.83796310424805
2011-01-19,35.523956298828125
2011-01-20,34.7025032043457
2011-01-21,34.50533676147461
2011-01-24,34.39216995239258
2011-01-25,33.96135711669922
2011-01-26,34.36296463012695
2011-01-27,34.80837631225586
2011-01-28,34.15119552612305
2011-01-31,34.54916000366211
2011-02-01,34.841224670410156
2011-02-02,34.38120651245117
2011-02-03,34.173118591308594
2011-02-04,34.41042709350586
2011-02-07,34.54186248779297
2011-02-08,34.72805404663086
2011-02-09,34.99457550048828
2011-02-10,35.60063934326172
2011-02-11,36.151939392089844
2011-02-14,35.973045349121094
2011-02-15,35.775901794433594
2011-02-16,35.6554069519043
2011-02-17,35.71382141113281
2011-02-18,35.465545654296875
2011-02-22,34.43598175048828
2011-02-23,33.78610610961914
2011-02-24,34.35433578491211
2011-02-25,34.471649169921875
2011-02-28,34.977577209472656
2011-03-01,33.97307586669922
2011-03-02,34.566978454589844
2011-03-03,35.02522277832031
2011-03-04,34.95923614501953
2011-03-07,34.665950775146484
2011-03-08,35.31483459472656
2011-03-09,34.863914489746094
2011-03-10,34.482635498046875
2011-03-11,34.742942810058594
2011-03-14,34.47532272338867
2011-03-15,34.10139465332031
2011-03-16,33.53315734863281
2011-03-17,34.38734817504883
2011-03-18,34.8345947265625
2011-03-21,35.402828216552734
2011-03-22,34.69161605834961
2011-03-23,34.43133544921875
2011-03-24,34.9629020690918
2011-03-25,35.776763916015625
2011-03-28,35.787757873535156
2011-03-29,36.22402572631836
2011-03-30,35.8794059753418
2011-03-31,36.048038482666016
2011-04-01,36.02604675292969
2011-04-04,36.15070343017578
2011-04-05,35.85375213623047
2011-04-06,35.703433990478516
2011-04-07,35.37348937988281
2011-04-08,35.0692024230957
2011-04-11,34.95556640625
2011-04-12,35.391822814941406
2011-04-13,35.523807525634766
2011-04-14,35.703433990478516
2011-04-15,36.02604675292969
2011-04-18,35.47247314453125
2011-04-19,35.67778015136719
2011-04-20,35.21952438354492
2011-04-21,35.21586227416992
2011-04-25,35.560462951660156
2011-04-26,36.6529426574707
2011-04-27,37.32015609741211
2011-04-28,37.72343063354492
2011-04-29,37.93239212036133
2011-05-02,37.98737716674805
2011-05-03,38.068023681640625
2011-05-04,36.86555099487305
2011-05-05,37.287174224853516
2011-05-06,37.518131256103516
2011-05-09,37.56578063964844
2011-05-10,38.306312561035156
2011-05-11,37.56212615966797
2011-05-12,37.55112075805664
2011-05-13,36.828914642333984
2011-05-16,37.026885986328125
2011-05-17,36.58329391479492
2011-05-18,37.40449142456055
2011-05-19,37.68310546875
2011-05-20,37.38981246948242
2011-05-23,37.243167877197266
2011-05-24,37.2395133972168
2011-05-25,37.606101989746094
2011-05-26,38.024139404296875
2011-05-27,38.130950927734375
2011-05-31,38.66130447387695
2011-06-01,37.14756393432617
2011-06-02,37.64846420288086
2011-06-03,37.250675201416016
2011-06-06,36.87868881225586
2011-06-07,37.07757568359375
2011-06-08,36.73504638671875
2011-06-09,37.30592727661133
2011-06-10,36.683494567871094
2011-06-13,37.0665283203125
2011-06-14,37.449562072753906
2011-06-15,36.62088394165039
2011-06-16,36.385169982910156
2011-06-17,36.834503173828125
2011-06-20,37.493770599365234
2011-06-21,37.876808166503906
2011-06-22,37.51955032348633
2011-06-23,37.43115997314453
2011-06-24,36.845558166503906
2011-06-27,36.834503173828125
2011-06-28,37.467987060546875
2011-06-29,37.93574142456055
2011-06-30,38.45137023925781
2011-07-01,39.32057571411133
2011-07-05,38.93754577636719
2011-07-06,39.25798034667969
2011-07-07,39.132747650146484
2011-07-08,38.41454315185547
2011-07-11,37.67057418823242
2011-07-12,37.30592727661133
2011-07-13,37.62267303466797
2011-07-14,37.09230041503906
2011-07-15,37.10336685180664
2011-07-18,37.01496505737305
2011-07-19,37.03337860107422
2011-07-20,36.76819610595703
2011-07-21,38.45137023925781
2011-07-22,38.23039245605469
2011-07-25,38.620792388916016
2011-07-26,38.200923919677734
2011-07-27,37.64109802246094
2011-07-28,37.99836730957031
2011-07-29,37.744224548339844
2011-08-01,37.313297271728516
2011-08-02,35.94320297241211
2011-08-03,36.197322845458984
2011-08-04,34.17162322998047
2011-08-05,34.057464599609375
2011-08-08,32.208553314208984
2011-08-09,33.84383773803711
2011-08-10,32.679988861083984
2011-08-11,33.87698745727539
2011-08-12,34.149539947509766
2011-08-15,34.56572341918945
2011-08-16,33.71123123168945
2011-08-17,33.858558654785156
2011-08-18,31.692914962768555
2011-08-19,31.560327529907227
2011-08-22,31.66713523864746
2011-08-23,32.569496154785156
2011-08-24,32.801517486572266
2011-08-25,32.580535888671875
2011-08-26,32.981998443603516
2011-08-29,33.635528564453125
2011-08-30,34.342742919921875
2011-08-31,34.127994537353516
2011-09-01,33.83917236328125
2011-09-02,32.68391799926758
2011-09-06,32.776485443115234
2011-09-07,33.2208137512207
2011-09-08,32.6543083190918
2011-09-09,31.5064697265625
2011-09-12,31.210237503051758
2011-09-13,32.3877067565918
2011-09-14,32.86537170410156
2011-09-15,33.78363800048828
2011-09-16,33.93174743652344
2011-09-19,33.1875114440918
2011-09-20,32.724647521972656
2011-09-21,30.75851058959961
2011-09-22,30.525232315063477
2011-09-23,30.773311614990234
2011-09-26,30.99918556213379
2011-09-27,31.71752166748047
2011-09-28,30.832563400268555
2011-09-29,31.554609298706055
2011-09-30,30.240129470825195
2011-10-03,29.55883026123047
2011-10-04,30.914018630981445
2011-10-05,32.00263595581055
2011-10-06,33.15046691894531
2011-10-07,32.88017654418945
2011-10-10,34.06505584716797
2011-10-11,34.17982864379883
2011-10-12,33.98728942871094
2011-10-13,33.365234375
2011-10-14,34.05394744873047
2011-10-17,33.069000244140625
2011-10-18,34.21315383911133
2011-10-19,33.67995834350586
2011-10-20,35.024044036865234
2011-10-21,35.90159606933594
2011-10-24,36.06821823120117
2011-10-25,35.427635192871094
2011-10-26,36.253353118896484
2011-10-27,38.001033782958984
2011-10-28,37.77518081665039
2011-10-31,36.86799621582031
2011-11-01,35.85346603393555
2011-11-02,36.65324401855469
2011-11-03,37.57892608642578
2011-11-04,37.48635482788086
2011-11-07,37.649261474609375
2011-11-08,37.88995361328125
2011-11-09,36.41997146606445
2011-11-10,37.16791534423828
2011-11-11,38.093605041503906
2011-11-14,38.126922607421875
2011-11-15,38.27873992919922
2011-11-16,37.77147674560547
2011-11-17,37.36787414550781
2011-11-18,37.78256607055664
2011-11-21,36.4384880065918
2011-11-22,36.379249572753906
2011-11-23,35.546142578125
2011-11-25,35.23509979248047
2011-11-28,36.714412689208984
2011-11-29,36.975242614746094
2011-11-30,38.53281021118164
2011-12-01,38.35395812988281
2011-12-02,38.26451873779297
2011-12-05,38.97249984741211
2011-12-06,38.320411682128906
2011-12-07,38.201171875
2011-12-08,37.40003204345703
2011-12-09,37.91425323486328
2011-12-12,37.48572540283203
2011-12-13,37.33296585083008
2011-12-14,36.747955322265625
2011-12-15,36.8112907409668
2011-12-16,37.21744918823242
2011-12-19,36.69951629638672
2011-12-20,37.70928955078125
2011-12-21,38.38748550415039
2011-12-22,38.83464050292969
2011-12-23,39.3227653503418
2011-12-27,39.382381439208984
2011-12-28,38.92778778076172
2011-12-29,39.255699157714844
2011-12-30,39.47553253173828
2012-01-03,40.243133544921875
2012-01-04,40.533782958984375
2012-01-05,40.239418029785156
2012-01-06,40.06800079345703
2012-01-09,40.79834747314453
2012-01-10,41.495147705078125
2012-01-11,41.726173400878906
2012-01-12,41.379615783691406
2012-01-13,40.887760162353516
2012-01-17,40.802059173583984
2012-01-18,40.92131423950195
2012-01-19,41.80069351196289
2012-01-20,42.04661178588867
2012-01-23,41.44297409057617
2012-01-24,41.43925857543945
2012-01-25,42.34098434448242
2012-01-26,42.35962677001953
2012-01-27,42.8142204284668
2012-01-30,42.71733474731445
2012-01-31,42.5943717956543
2012-02-01,42.7918701171875
2012-02-02,42.75088119506836
2012-02-03,43.26509094238281
2012-02-06,42.87012481689453
2012-02-07,42.73224639892578
2012-02-08,42.60927963256836
2012-02-09,42.0317268371582
2012-02-10,41.59574508666992
2012-02-13,42.173309326171875
2012-02-14,42.16960144042969
2012-02-15,40.76853942871094
2012-02-16,40.571048736572266
2012-02-17,41.357269287109375
2012-02-21,41.65163803100586
2012-02-22,41.763431549072266
2012-02-23,41.71498489379883
2012-02-24,41.96464538574219
2012-02-27,42.23438262939453
2012-02-28,42.03956985473633
2012-02-29,41.30157470703125
2012-03-01,41.781089782714844
2012-03-02,41.54132080078125
2012-03-05,41.039344787597656
2012-03-06,40.009151458740234
2012-03-07,40.39874267578125
2012-03-08,40.9344482421875
2012-03-09,40.32382583618164
2012-03-12,40.51488494873047
2012-03-13,41.35402297973633
2012-03-14,40.35004425048828
2012-03-15,42.361751556396484
2012-03-16,42.38798141479492
2012-03-19,42.33551788330078
2012-03-20,41.89722442626953
2012-03-21,42.07328414916992
2012-03-22,41.22291946411133
2012-03-23,40.792091369628906
2012-03-26,41.70616149902344
2012-03-27,41.39898681640625
2012-03-28,40.42498016357422
2012-03-29,40.23393249511719
2012-03-30,40.263893127441406
2012-04-02,41.05807113647461
2012-04-03,40.36502456665039
2012-04-04,40.60104751586914
2012-04-05,40.702186584472656
2012-04-09,39.776885986328125
2012-04-10,39.32734680175781
2012-04-11,39.63453674316406
2012-04-12,40.758384704589844
2012-04-13,40.47367477416992
2012-04-16,40.49239730834961
2012-04-17,40.908233642578125
2012-04-18,41.07679748535156
2012-04-19,39.597068786621094
2012-04-20,40.18146896362305
2012-04-23,40.83329772949219
2012-04-24,41.40272521972656
2012-04-25,42.51533508300781
2012-04-26,42.47038650512695
2012-04-27,42.665191650390625
2012-04-30,42.12199783325195
2012-05-01,43.00983428955078
2012-05-02,43.09600830078125
2012-05-03,42.72886657714844
2012-05-04,42.556541442871094
2012-05-07,42.56776428222656
2012-05-08,42.361751556396484
2012-05-09,41.91594696044922
2012-05-10,42.11075210571289
2012-05-11,42.024593353271484
2012-05-14,41.608760833740234
2012-05-15,42.11075210571289
2012-05-16,41.957157135009766
2012-05-17,40.51864242553711
2012-05-18,40.14773941040039
2012-05-21,41.275352478027344
2012-05-22,41.72488784790039
2012-05-23,42.140716552734375
2012-05-24,42.29055404663086
2012-05-25,41.912200927734375
2012-05-29,42.40559768676758
2012-05-30,41.37736129760742
2012-05-31,41.957393646240234
2012-06-01,40.71826171875
2012-06-04,40.09303665161133
2012-06-05,40.33032989501953
2012-06-06,41.497901916503906
2012-06-07,41.53556823730469
2012-06-08,41.6711540222168
2012-06-11,41.28322219848633
2012-06-12,42.247398376464844
2012-06-13,42.29636764526367
2012-06-14,42.80106735229492
2012-06-15,43.26432418823242
2012-06-18,44.51475143432617
2012-06-19,44.59761428833008
2012-06-20,44.175777435302734
2012-06-21,43.486541748046875
2012-06-22,43.8707160949707
2012-06-25,42.9102897644043
2012-06-26,43.19276428222656
2012-06-27,43.234195709228516
2012-06-28,43.43382263183594
2012-06-29,44.93659973144531
2012-07-02,44.654109954833984
2012-07-03,44.80099868774414
2012-07-05,44.5373649597168
2012-07-06,43.972408294677734
2012-07-09,44.43943786621094
2012-07-10,43.8631706237793
2012-07-11,43.88578414916992
2012-07-12,43.79914855957031
2012-07-13,44.49970245361328
2012-07-16,44.42814254760742
2012-07-17,44.57125473022461
2012-07-18,44.669189453125
2012-07-19,46.239776611328125
2012-07-20,45.04582595825195
2012-07-23,44.175777435302734
2012-07-24,43.987457275390625
2012-07-25,44.213462829589844
2012-07-26,45.50157165527344
2012-07-27,46.13053512573242
2012-07-30,46.37910461425781
2012-07-31,46.179500579833984
2012-08-01,45.79533004760742
2012-08-02,45.87443542480469
2012-08-03,46.90641403198242
2012-08-06,46.47328567504883
2012-08-07,46.420555114746094
2012-08-08,45.94975280761719
2012-08-09,45.682350158691406
2012-08-10,45.953514099121094
2012-08-13,45.8329963684082
2012-08-14,45.829227447509766
2012-08-15,46.59379196166992
2012-08-16,47.04954147338867
2012-08-17,47.08345413208008
2012-08-20,46.823570251464844
2012-08-21,46.974205017089844
2012-08-22,46.96290588378906
2012-08-23,46.623931884765625
2012-08-24,46.699256896972656
2012-08-27,46.57120895385742
2012-08-28,46.514713287353516
2012-08-29,46.46928787231445
2012-08-30,45.946998596191406
2012-08-31,45.96213150024414
2012-09-04,46.27249526977539
2012-09-05,45.12570571899414
2012-09-06,45.88644790649414
2012-09-07,46.26870346069336
2012-09-10,46.49956130981445
2012-09-11,47.00294494628906
2012-09-12,47.286800384521484
2012-09-13,47.865875244140625
2012-09-14,48.6076774597168
2012-09-17,48.03240966796875
2012-09-18,47.92265319824219
2012-09-19,47.32843017578125
2012-09-20,45.77668762207031
2012-09-21,45.178688049316406
2012-09-24,45.837242126464844
2012-09-25,45.56093978881836
2012-09-26,45.00836181640625
2012-09-27,44.85319900512695
2012-09-28,44.92511749267578
2012-10-01,44.86076736450195
2012-10-02,45.076507568359375
2012-10-03,45.65934753417969
2012-10-04,46.01133728027344
2012-10-05,46.234642028808594
2012-10-08,46.416297912597656
2012-10-09,45.894004821777344
2012-10-10,45.76911163330078
2012-10-11,45.765323638916016
2012-10-12,45.814537048339844
2012-10-15,45.76911163330078
2012-10-16,46.70394515991211
2012-10-17,46.82884979248047
2012-10-18,47.43818664550781
2012-10-19,46.84397888183594
2012-10-22,47.05970764160156
2012-10-23,46.635833740234375
2012-10-24,45.746402740478516
2012-10-25,46.0378303527832
2012-10-26,46.7834358215332
2012-10-31,46.563907623291016
2012-11-01,47.6766357421875
2012-11-02,46.923458099365234
2012-11-05,46.832637786865234
2012-11-06,47.21866989135742
2012-11-07,46.22707748413086
2012-11-08,45.80696487426758
2012-11-09,45.51174545288086
2012-11-12,46.0870361328125
2012-11-13,45.91672134399414
2012-11-14,44.45580291748047
2012-11-15,44.6563835144043
2012-11-16,44.493656158447266
2012-11-19,45.30736541748047
2012-11-20,45.42848205566406
2012-11-21,45.43227005004883
2012-11-23,46.16651916503906
2012-11-26,46.124874114990234
2012-11-27,46.26870346069336
2012-11-28,46.73686599731445
2012-11-29,46.87771224975586
2012-11-30,46.73304748535156
2012-12-03,46.2192268371582
2012-12-04,46.57701110839844
2012-12-05,46.76350784301758
2012-12-06,46.86628723144531
2012-12-07,47.17838668823242
2012-12-10,47.665592193603516
2012-12-11,47.04136657714844
2012-12-12,47.46384811401367
2012-12-13,47.46006393432617
2012-12-14,47.30400466918945
2012-12-17,47.84068298339844
2012-12-18,48.40019607543945
2012-12-19,47.87114334106445
2012-12-20,48.00434875488281
2012-12-21,47.83686447143555
2012-12-24,47.768367767333984
2012-12-26,47.467655181884766
2012-12-27,47.43341827392578
2012-12-28,47.0223503112793
2012-12-31,47.85209655761719
2013-01-02,48.89500045776367
2013-01-03,48.96351623535156
2013-01-04,49.81993103027344
2013-01-07,49.58393859863281
2013-01-08,49.5496940612793
2013-01-09,49.81993103027344
2013-01-10,49.89603805541992
2013-01-11,49.85036087036133
2013-01-14,49.99120330810547
2013-01-15,50.029266357421875
2013-01-16,49.99881362915039
2013-01-17,50.116817474365234
2013-01-18,50.428916931152344
2013-01-22,50.8970947265625
2013-01-23,51.517520904541016
2013-01-24,50.94276428222656
2013-01-25,51.29673767089844
2013-01-28,50.57356262207031
2013-01-29,51.29292678833008
2013-01-30,49.92649841308594
2013-01-31,50.03688049316406
2013-02-01,50.98843765258789
2013-02-04,50.238609313964844
2013-02-05,50.676334381103516
2013-02-06,50.714412689208984
2013-02-07,50.24241256713867
2013-02-08,50.68012619018555
2013-02-11,50.78289031982422
2013-02-12,51.2586784362793
2013-02-13,51.49466323852539
2013-02-14,51.829627990722656
2013-02-15,52.080833435058594
2013-02-19,52.3472785949707
2013-02-20,51.2777099609375
2013-02-21,51.09882736206055
2013-02-22,51.77253723144531
2013-02-25,50.69155502319336
2013-02-26,51.2463493347168
2013-02-27,52.3061637878418
2013-02-28,52.459197998046875
2013-03-01,52.25259017944336
2013-03-04,52.933624267578125
2013-03-05,53.212928771972656
2013-03-06,53.16700744628906
2013-03-07,52.424774169921875
2013-03-08,53.06754684448242
2013-03-11,53.446319580078125
2013-03-12,53.18231201171875
2013-03-13,53.396575927734375
2013-03-14,53.947547912597656
2013-03-15,54.2115478515625
2013-03-18,53.645286560058594
2013-03-19,53.40422821044922
2013-03-20,53.23207092285156
2013-03-21,52.94126892089844
2013-03-22,53.23588562011719
2013-03-25,52.489810943603516
2013-03-26,53.36597442626953
2013-03-27,53.88248825073242
2013-03-28,54.48701858520508
2013-04-01,53.60319137573242
2013-04-02,53.878684997558594
2013-04-03,53.121097564697266
2013-04-04,52.9757194519043
2013-04-05,53.00632858276367
2013-04-08,53.41952896118164
2013-04-09,53.46162033081055
2013-04-10,54.062313079833984
2013-04-11,54.1005859375
2013-04-12,54.05083465576172
2013-04-15,51.942684173583984
2013-04-16,53.415714263916016
2013-04-17,52.39414596557617
2013-04-18,54.50613784790039
2013-04-19,55.803199768066406
2013-04-22,56.411521911621094
2013-04-23,56.40768814086914
2013-04-24,56.35797119140625
2013-04-25,56.709964752197266
2013-04-26,56.442138671875
2013-04-29,56.40388488769531
2013-04-30,56.61049270629883
2013-05-01,55.734336853027344
2013-05-02,56.3082275390625
2013-05-03,57.17292022705078
2013-05-06,57.926639556884766
2013-05-07,58.81429672241211
2013-05-08,59.44940948486328
2013-05-09,58.795162200927734
2013-05-10,59.036197662353516
2013-05-13,58.88315200805664
2013-05-14,60.046295166015625
2013-05-15,60.463314056396484
2013-05-16,60.084556579589844
2013-05-17,61.1826286315918
2013-05-20,61.07548904418945
2013-05-21,60.62784957885742
2013-05-22,60.29499435424805
2013-05-23,59.71343994140625
2013-05-24,59.99654006958008
2013-05-28,60.35236358642578
2013-05-29,59.99884033203125
2013-05-30,60.39848709106445
2013-05-31,59.418548583984375
2013-06-03,59.90660858154297
2013-06-04,59.84125518798828
2013-06-05,58.29256820678711
2013-06-06,59.372432708740234
2013-06-07,60.76739501953125
2013-06-10,60.3639030456543
2013-06-11,59.49540710449219
2013-06-12,59.30327606201172
2013-06-13,60.31393814086914
2013-06-14,60.340843200683594
2013-06-17,59.937339782714844
2013-06-18,60.69821548461914
2013-06-19,59.818206787109375
2013-06-20,58.865150451660156
2013-06-21,58.67687225341797
2013-06-24,57.389522552490234
2013-06-25,58.95740509033203
2013-06-26,60.06416702270508
2013-06-27,59.695228576660156
2013-06-28,59.287899017333984
2013-07-01,59.72600555419922
2013-07-02,59.64143753051758
2013-07-03,59.67984390258789
2013-07-05,60.51763916015625
2013-07-08,60.044952392578125
2013-07-09,61.259307861328125
2013-07-10,60.575260162353516
2013-07-11,61.24008560180664
2013-07-12,61.774227142333984
2013-07-15,61.40916061401367
2013-07-16,61.186275482177734
2013-07-17,61.36302947998047
2013-07-18,62.00864028930664
2013-07-19,62.77722930908203
2013-07-22,62.74646759033203
2013-07-23,62.12394332885742
2013-07-24,61.25544738769531
2013-07-25,61.51677322387695
2013-07-26,61.25544738769531
2013-07-29,60.4177131652832
2013-07-30,60.99409103393555
2013-07-31,60.94416427612305
2013-08-01,62.550514221191406
2013-08-02,62.78107452392578
2013-08-05,62.243064880371094
2013-08-06,61.48603057861328
2013-08-07,61.13249206542969
2013-08-08,61.69739532470703
2013-08-09,61.405303955078125
2013-08-12,61.16705322265625
2013-08-13,61.55900955200195
2013-08-14,60.94416427612305
2013-08-15,60.248626708984375
2013-08-16,60.690555572509766
2013-08-19,60.13332748413086
2013-08-20,60.11795425415039
2013-08-21,59.51464080810547
2013-08-22,60.94801330566406
2013-08-23,60.74049758911133
2013-08-26,60.15254592895508
2013-08-27,59.022735595703125
2013-08-28,59.48625946044922
2013-08-29,59.544193267822266
2013-08-30,59.30858612060547
2013-09-03,59.385841369628906
2013-09-04,59.992286682128906
2013-09-05,60.30515670776367
2013-09-06,59.84164810180664
2013-09-09,60.502174377441406
2013-09-10,60.741661071777344
2013-09-11,60.741661071777344
2013-09-12,59.87253189086914
2013-09-13,59.775978088378906
2013-09-16,60.39788818359375
