Date,AMT
2010-11-05,38.67006301879883
2010-11-08,39.005210876464844
2010-11-09,38.871158599853516
2010-11-10,39.5563850402832
2010-11-11,39.578712463378906
2010-11-12,38.99776840209961
2010-11-15,38.327449798583984
2010-11-16,37.642242431640625
2010-11-17,38.0146369934082
2010-11-18,38.42428207397461
2010-11-19,38.684974670410156
2010-11-22,38.60303497314453
2010-11-23,38.096553802490234
2010-11-24,38.75942611694336
2010-11-26,38.55833053588867
2010-11-29,37.85078811645508
2010-11-30,37.664581298828125
2010-12-01,38.007198333740234
2010-12-02,38.58814239501953
2010-12-03,38.416831970214844
2010-12-06,38.55833053588867
2010-12-07,38.5509033203125
2010-12-08,38.036983489990234
2010-12-09,37.873130798339844
2010-12-10,37.58265686035156
2010-12-13,37.247474670410156
2010-12-14,37.56776809692383
2010-12-15,37.33686828613281
2010-12-16,37.23261260986328
2010-12-17,36.94956970214844
2010-12-20,38.0220832824707
2010-12-21,37.776309967041016
2010-12-22,37.828433990478516
2010-12-23,37.63478088378906
2010-12-27,37.86567687988281
2010-12-28,37.93270492553711
2010-12-29,38.11890411376953
2010-12-30,38.33491516113281
2010-12-31,38.46151351928711
2011-01-03,38.45406723022461
2011-01-04,38.33491516113281
2011-01-05,37.80609893798828
2011-01-06,37.70181655883789
2011-01-07,37.612449645996094
2011-01-10,37.545413970947266
2011-01-11,37.5900993347168
2011-01-12,37.761409759521484
2011-01-13,37.798648834228516
2011-01-14,37.12832260131836
2011-01-18,36.860191345214844
2011-01-19,36.629310607910156
2011-01-20,37.47837829589844
2011-01-21,37.62735366821289
2011-01-24,37.992313385009766
2011-01-25,38.26041793823242
2011-01-26,38.684974670410156
2011-01-27,38.729637145996094
2011-01-28,38.223175048828125
2011-01-31,37.880584716796875
2011-02-01,38.5657844543457
2011-02-02,38.66259765625
2011-02-03,39.236106872558594
2011-02-04,39.91388702392578
2011-02-07,39.96602249145508
2011-02-08,40.42778778076172
2011-02-09,40.65868377685547
2011-02-10,40.96403884887695
2011-02-11,42.252540588378906
2011-02-14,41.71630096435547
2011-02-15,41.56733703613281
2011-02-16,41.42581558227539
2011-02-17,40.7033576965332
2011-02-18,40.412906646728516
2011-02-22,39.45954513549805
2011-02-23,38.617923736572266
2011-02-24,39.36272430419922
2011-02-25,40.04049301147461
2011-02-28,40.189456939697266
2011-03-01,39.26590347290039
2011-03-02,38.938194274902344
2011-03-03,39.720237731933594
2011-03-04,39.52659225463867
2011-03-07,39.53403091430664
2011-03-08,38.81903076171875
2011-03-09,38.871158599853516
2011-03-10,37.820980072021484
2011-03-11,37.84333038330078
2011-03-14,37.40391540527344
2011-03-15,37.25495147705078
2011-03-16,37.56776809692383
2011-03-17,38.0146369934082
2011-03-18,37.70181655883789
2011-03-21,34.71516036987305
2011-03-22,36.286705017089844
2011-03-23,36.84530258178711
2011-03-24,36.54737854003906
2011-03-25,36.971920013427734
2011-03-28,37.24005126953125
2011-03-29,37.619895935058594
2011-03-30,38.5360107421875
2011-03-31,38.5955810546875
2011-04-01,38.97542953491211
2011-04-04,38.70729064941406
2011-04-05,37.79119873046875
2011-04-06,37.91037368774414
2011-04-07,37.81354522705078
2011-04-08,37.44858932495117
2011-04-11,37.33686828613281
2011-04-12,36.964481353759766
2011-04-13,37.50818634033203
2011-04-14,37.37411117553711
2011-04-15,37.672027587890625
2011-04-18,36.912330627441406
2011-04-19,36.882545471191406
2011-04-20,38.0220832824707
2011-04-21,38.21574020385742
2011-04-25,38.0220832824707
2011-04-26,38.5732421875
2011-04-27,39.377620697021484
2011-04-28,39.01267623901367
2011-04-29,38.960540771484375
2011-05-02,38.38703536987305
2011-05-03,39.11695098876953
2011-05-04,38.5360107421875
2011-05-05,39.44464111328125
2011-05-06,39.0350227355957
2011-05-09,39.52659225463867
2011-05-10,39.98835754394531
2011-05-11,39.861751556396484
2011-05-12,39.7053337097168
2011-05-13,39.42977523803711
2011-05-16,39.10203552246094
2011-05-17,38.878604888916016
2011-05-18,38.848819732666016
2011-05-19,38.78923797607422
2011-05-20,39.951133728027344
2011-05-23,39.5861701965332
2011-05-24,40.32352066040039
2011-05-25,40.44268798828125
2011-05-26,41.12790298461914
2011-05-27,40.89701843261719
2011-05-31,41.32154083251953
2011-06-01,40.31608581542969
2011-06-02,40.50227737426758
2011-06-03,38.14126968383789
2011-06-06,38.55833053588867
2011-06-07,38.200828552246094
2011-06-08,37.35176086425781
2011-06-09,37.12832260131836
2011-06-10,37.24005126953125
2011-06-13,37.30708694458008
2011-06-14,37.76885986328125
2011-06-15,37.776309967041016
2011-06-16,37.32942581176758
2011-06-17,37.38901138305664
2011-06-20,37.74650955200195
2011-06-21,38.5657844543457
2011-06-22,38.684974670410156
2011-06-23,39.09459686279297
2011-06-24,38.543453216552734
2011-06-27,38.62538146972656
2011-06-28,38.729637145996094
2011-06-29,38.93074417114258
2011-06-30,38.97542953491211
2011-07-01,40.42778778076172
2011-07-05,39.91388702392578
2011-07-06,40.02561569213867
2011-07-07,39.98090744018555
2011-07-08,39.83195495605469
2011-07-11,39.519134521484375
2011-07-12,39.40742874145508
2011-07-13,39.56382751464844
2011-07-14,38.967994689941406
2011-07-15,39.64574432373047
2011-07-18,38.893516540527344
2011-07-19,39.40742874145508
2011-07-20,39.11695098876953
2011-07-21,39.52659225463867
2011-07-22,39.71278381347656
2011-07-25,39.288246154785156
2011-07-26,39.28080749511719
2011-07-27,38.14870834350586
2011-07-28,39.17653274536133
2011-07-29,39.124393463134766
2011-08-01,39.10203552246094
2011-08-02,37.612449645996094
2011-08-03,39.97346115112305
2011-08-04,37.992313385009766
2011-08-05,37.22515106201172
2011-08-08,34.521514892578125
2011-08-09,36.64421463012695
2011-08-10,35.28122329711914
2011-08-11,36.75591278076172
2011-08-12,37.38901138305664
2011-08-15,38.34236526489258
2011-08-16,38.007198333740234
2011-08-17,37.873130798339844
2011-08-18,36.0111198425293
2011-08-19,36.368629455566406
2011-08-22,36.428218841552734
2011-08-23,37.80609893798828
2011-08-24,38.35725021362305
2011-08-25,37.619895935058594
2011-08-26,38.62538146972656
2011-08-29,38.90839385986328
2011-08-30,39.6234016418457
2011-08-31,40.114990234375
2011-09-01,40.412906646728516
2011-09-02,39.578712463378906
2011-09-06,39.51169204711914
2011-09-07,39.846858978271484
2011-09-08,39.77981948852539
2011-09-09,39.01267623901367
2011-09-12,38.95309829711914
2011-09-13,39.39997863769531
2011-09-14,40.33842086791992
2011-09-15,40.85979461669922
2011-09-16,40.88956832885742
2011-09-19,41.120460510253906
2011-09-20,41.07577896118164
2011-09-21,40.293739318847656
2011-09-22,38.95309829711914
2011-09-23,38.94563674926758
2011-09-26,39.846858978271484
2011-09-27,40.65122604370117
2011-09-28,40.189456939697266
2011-09-29,39.91388702392578
2011-09-30,40.07029342651367
2011-10-03,39.370174407958984
2011-10-04,40.22670364379883
2011-10-05,41.00873947143555
2011-10-06,41.40347671508789
2011-10-07,40.91191101074219
2011-10-10,41.649269104003906
2011-10-11,41.16514587402344
2011-10-12,41.28430938720703
2011-10-13,41.07577896118164
2011-10-14,41.58223342895508
2011-10-17,41.01618957519531
2011-10-18,41.46306610107422
2011-10-19,40.95661163330078
2011-10-20,41.00129318237305
2011-10-21,41.96208190917969
2011-10-24,42.632415771484375
2011-10-25,41.67161178588867
2011-10-26,41.43327713012695
2011-10-27,42.2972526550293
2011-10-28,41.94718551635742
2011-10-31,41.03853225708008
2011-11-01,42.39407730102539
2011-11-02,42.2302131652832
2011-11-03,42.766456604003906
2011-11-04,43.13887023925781
2011-11-07,43.444236755371094
2011-11-08,43.46657943725586
2011-11-09,42.58770751953125
2011-11-10,42.178070068359375
2011-11-11,43.33250427246094
2011-11-14,42.72178268432617
2011-11-15,43.50383377075195
2011-11-16,42.58027267456055
2011-11-17,42.401519775390625
2011-11-18,42.274906158447266
2011-11-21,41.634376525878906
2011-11-22,41.70884704589844
2011-11-23,41.2768669128418
2011-11-25,41.50031280517578
2011-11-28,42.118499755859375
2011-11-29,43.00481414794922
2011-11-30,43.94325637817383
2011-12-01,43.64533233642578
2011-12-02,44.00284194946289
2011-12-05,44.04007339477539
2011-12-06,44.12202072143555
2011-12-07,44.16670608520508
2011-12-08,43.32007598876953
2011-12-09,43.896976470947266
2011-12-12,43.567317962646484
2011-12-13,43.55233383178711
2011-12-14,43.44743728637695
2011-12-15,44.0543098449707
2011-12-16,44.30905532836914
2011-12-19,42.84055709838867
2011-12-20,44.803531646728516
2011-12-21,44.49635314941406
2011-12-22,44.94588088989258
2011-12-23,45.283023834228516
2011-12-27,45.47783660888672
2011-12-28,45.005828857421875
2011-12-29,45.39542007446289
2011-12-30,44.96086120605469
2012-01-03,44.061805725097656
2012-01-04,44.698646545410156
2012-01-05,45.21561813354492
2012-01-06,45.14067840576172
2012-01-09,45.26804733276367
2012-01-10,45.93485641479492
2012-01-11,46.639122009277344
2012-01-12,46.78897476196289
2012-01-13,46.69157409667969
2012-01-17,46.3244514465332
2012-01-18,46.7664909362793
2012-01-19,46.60167694091797
2012-01-20,46.08470916748047
2012-01-23,46.309471130371094
2012-01-24,46.803955078125
2012-01-25,47.17856979370117
2012-01-26,46.56420135498047
2012-01-27,47.208534240722656
2012-01-30,47.096153259277344
2012-01-31,47.583152770996094
2012-02-01,47.46326446533203
2012-02-02,47.37337112426758
2012-02-03,47.4782600402832
2012-02-06,47.29844284057617
2012-02-07,47.4782600402832
2012-02-08,47.837894439697266
2012-02-09,47.79293441772461
2012-02-10,47.41831970214844
2012-02-13,47.957759857177734
2012-02-14,48.23497009277344
2012-02-15,47.61313247680664
2012-02-16,46.87138366699219
2012-02-17,46.826438903808594
2012-02-21,47.19356918334961
2012-02-22,47.395843505859375
2012-02-23,47.882850646972656
2012-02-24,48.07016372680664
2012-02-27,47.27596664428711
2012-02-28,46.654117584228516
2012-02-29,46.88638687133789
2012-03-01,47.23102569580078
2012-03-02,46.89385986328125
2012-03-05,47.11863708496094
2012-03-06,46.58668518066406
2012-03-07,46.58668518066406
2012-03-08,46.78147888183594
2012-03-09,46.616661071777344
2012-03-12,46.45181655883789
2012-03-13,46.37690353393555
2012-03-14,47.171077728271484
2012-03-15,47.328426361083984
2012-03-16,47.45577621459961
2012-03-19,47.837894439697266
2012-03-20,47.14859390258789
2012-03-21,46.78147888183594
2012-03-22,46.43684005737305
2012-03-23,46.264530181884766
2012-03-26,46.654117584228516
2012-03-27,46.52675247192383
2012-03-28,46.6466178894043
2012-03-29,46.73652267456055
2012-03-30,47.21601486206055
2012-04-02,47.957759857177734
2012-04-03,47.38087463378906
2012-04-04,46.938804626464844
2012-04-05,47.508243560791016
2012-04-09,46.831687927246094
2012-04-10,46.32051467895508
2012-04-11,47.425540924072266
2012-04-12,47.96677780151367
2012-04-13,47.4781608581543
2012-04-16,47.89913558959961
2012-04-17,48.38021469116211
2012-04-18,48.184776306152344
2012-04-19,47.99683380126953
2012-04-20,48.109596252441406
2012-04-23,47.455604553222656
2012-04-24,47.75627899169922
2012-04-25,48.665855407714844
2012-04-26,48.75605773925781
2012-04-27,48.93647384643555
2012-04-30,49.29729461669922
2012-05-01,49.184547424316406
2012-05-02,49.55288314819336
2012-05-03,50.4023323059082
2012-05-04,49.943756103515625
2012-05-07,50.55265426635742
2012-05-08,50.928524017333984
2012-05-09,50.36473846435547
2012-05-10,50.770660400390625
2012-05-11,50.830787658691406
2012-05-14,50.515079498291016
2012-05-15,50.94355010986328
2012-05-16,50.229434967041016
2012-05-17,48.710975646972656
2012-05-18,48.42531204223633
2012-05-21,49.24468231201172
2012-05-22,48.91393280029297
2012-05-23,48.99662780761719
2012-05-24,49.500274658203125
2012-05-25,49.425106048583984
2012-05-29,49.84605026245117
2012-05-30,49.004127502441406
2012-05-31,48.7711067199707
2012-06-01,47.47065353393555
2012-06-04,47.425540924072266
2012-06-05,48.177268981933594
2012-06-06,49.45516586303711
2012-06-07,49.11688232421875
2012-06-08,49.838539123535156
2012-06-11,49.34242248535156
2012-06-12,49.906192779541016
2012-06-13,49.778411865234375
2012-06-14,50.515079498291016
2012-06-15,50.93603515625
2012-06-18,51.58251190185547
2012-06-19,51.860633850097656
2012-06-20,51.469757080078125
2012-06-21,50.46245193481445
2012-06-22,51.01120376586914
2012-06-25,50.635353088378906
2012-06-26,51.52989959716797
2012-06-27,52.34172439575195
2012-06-28,52.545352935791016
2012-06-29,52.718788146972656
2012-07-02,53.91779708862305
2012-07-03,53.86499786376953
2012-07-05,53.706642150878906
2012-07-06,53.38239288330078
2012-07-09,54.15910720825195
2012-07-10,52.711246490478516
2012-07-11,52.93745803833008
2012-07-12,53.60859298706055
2012-07-13,54.407981872558594
2012-07-16,54.5059814453125
2012-07-17,55.071571350097656
2012-07-18,52.862060546875
2012-07-19,53.17877197265625
2012-07-20,53.48042297363281
2012-07-23,52.74141311645508
2012-07-24,52.13812255859375
2012-07-25,52.22862243652344
2012-07-26,53.56338119506836
2012-07-27,54.54370880126953
2012-07-30,54.37778854370117
2012-07-31,54.528621673583984
2012-08-01,53.96304702758789
2012-08-02,54.438114166259766
2012-08-03,55.10172653198242
2012-08-06,54.6718864440918
2012-08-07,53.17877197265625
2012-08-08,52.816837310791016
2012-08-09,52.99779510498047
2012-08-10,53.17123794555664
2012-08-13,53.699119567871094
2012-08-14,53.82731246948242
2012-08-15,53.69157791137695
2012-08-16,53.578460693359375
2012-08-17,53.706642150878906
2012-08-20,53.77452087402344
2012-08-21,52.91484832763672
2012-08-22,52.68863296508789
2012-08-23,52.190921783447266
2012-08-24,52.36438751220703
2012-08-27,52.40961456298828
2012-08-28,52.40206527709961
2012-08-29,52.59811782836914
2012-08-30,52.877140045166016
2012-08-31,53.088314056396484
2012-09-04,53.374847412109375
2012-09-05,53.49549865722656
2012-09-06,54.02336883544922
2012-09-07,54.234527587890625
2012-09-10,53.842384338378906
2012-09-11,54.09877395629883
2012-09-12,54.257137298583984
2012-09-13,54.89059829711914
2012-09-14,53.81223678588867
2012-09-17,53.68401336669922
2012-09-18,53.623695373535156
2012-09-19,53.28437805175781
2012-09-20,53.38239288330078
2012-09-21,53.09584426879883
2012-09-24,53.46534729003906
2012-09-25,52.854522705078125
2012-09-26,53.329612731933594
2012-09-27,53.76082992553711
2012-09-28,54.010498046875
2012-10-01,53.76841735839844
2012-10-02,54.214759826660156
2012-10-03,54.9713249206543
2012-10-04,54.4114875793457
2012-10-05,55.092376708984375
2012-10-08,54.857845306396484
2012-10-09,54.19965744018555
2012-10-10,54.88810348510742
2012-10-11,54.22233963012695
2012-10-12,54.60061264038086
2012-10-15,57.006473541259766
2012-10-16,56.560089111328125
2012-10-17,56.582794189453125
2012-10-18,57.112369537353516
2012-10-19,55.86405944824219
2012-10-22,55.65221405029297
2012-10-23,55.55388641357422
2012-10-24,55.60684585571289
2012-10-25,55.47064208984375
2012-10-26,55.50849914550781
2012-10-31,56.96107482910156
2012-11-01,56.423912048339844
2012-11-02,56.34070587158203
2012-11-05,55.9775505065918
2012-11-06,55.811126708984375
2012-11-07,56.92323684692383
2012-11-08,56.348270416259766
2012-11-09,56.62062072753906
2012-11-12,56.544960021972656
2012-11-13,56.15913009643555
2012-11-14,55.56142807006836
2012-11-15,54.73680877685547
2012-11-16,55.879207611083984
2012-11-19,55.765716552734375
2012-11-20,55.795982360839844
2012-11-21,56.07590103149414
2012-11-23,56.726539611816406
2012-11-26,56.249900817871094
2012-11-27,56.13642501831055
2012-11-28,56.14397430419922
2012-11-29,56.6660270690918
2012-11-30,56.688697814941406
2012-12-03,56.65089797973633
2012-12-04,56.61305618286133
2012-12-05,56.44660186767578
2012-12-06,56.726539611816406
2012-12-07,57.082130432128906
2012-12-10,56.83245849609375
2012-12-11,56.90053939819336
2012-12-12,57.641971588134766
2012-12-13,57.74821472167969
2012-12-14,58.188411712646484
2012-12-17,58.36298751831055
2012-12-18,58.287071228027344
2012-12-19,57.77858352661133
2012-12-20,58.6362190246582
2012-12-21,58.26429748535156
2012-12-24,58.43886947631836
2012-12-26,57.90000915527344
2012-12-27,57.90000915527344
2012-12-28,57.596412658691406
2012-12-31,58.64377975463867
2013-01-02,59.994712829589844
2013-01-03,58.529945373535156
2013-01-04,58.47682189941406
2013-01-07,58.408504486083984
2013-01-08,58.64377975463867
2013-01-09,58.992897033691406
2013-01-10,59.70627975463867
2013-01-11,59.78977966308594
2013-01-14,59.72906494140625
2013-01-15,60.199649810791016
2013-01-16,59.72906494140625
2013-01-17,59.85807800292969
2013-01-18,60.22237777709961
2013-01-22,60.14651870727539
2013-01-23,59.93398666381836
2013-01-24,60.43489074707031
2013-01-25,60.63981628417969
2013-01-28,59.86568069458008
2013-01-29,59.668357849121094
2013-01-30,58.400917053222656
2013-01-31,57.793758392333984
2013-02-01,58.17322540283203
2013-02-04,58.02904510498047
2013-02-05,58.233943939208984
2013-02-06,57.6419677734375
2013-02-07,57.596412658691406
2013-02-08,58.48439407348633
2013-02-11,57.96831130981445
2013-02-12,57.36875915527344
2013-02-13,56.162044525146484
2013-02-14,55.76738357543945
2013-02-15,57.057594299316406
2013-02-19,56.632564544677734
2013-02-20,56.12407302856445
2013-02-21,55.99503707885742
2013-02-22,56.55666732788086
2013-02-25,55.903987884521484
2013-02-26,57.308040618896484
2013-02-27,58.7424430847168
2013-02-28,58.89424133300781
2013-03-01,59.29648208618164
2013-03-04,59.85052490234375
2013-03-05,59.69112014770508
2013-03-06,58.818336486816406
2013-03-07,58.86385726928711
2013-03-08,58.54512023925781
2013-03-11,58.36298751831055
2013-03-12,57.702674865722656
2013-03-13,57.77101516723633
2013-03-14,57.9910888671875
2013-03-15,57.345985412597656
2013-03-18,56.958927154541016
2013-03-19,56.564247131347656
2013-03-20,57.163818359375
2013-03-21,57.90000915527344
2013-03-22,58.233943939208984
2013-03-25,57.877254486083984
2013-03-26,57.596412658691406
2013-03-27,58.33261489868164
2013-03-28,58.378150939941406
2013-04-01,59.008087158203125
2013-04-02,59.751853942871094
2013-04-03,59.212989807128906
2013-04-04,59.63800048828125
2013-04-05,59.06119918823242
2013-04-08,60.15774154663086
2013-04-09,60.37859344482422
2013-04-10,60.82026290893555
2013-04-11,61.162925720214844
2013-04-12,61.4294319152832
2013-04-15,60.485164642333984
2013-04-16,61.368507385253906
2013-04-17,60.751708984375
2013-04-18,60.964935302734375
2013-04-19,61.71880340576172
2013-04-22,61.695926666259766
2013-04-23,62.366085052490234
2013-04-24,61.68073272705078
2013-04-25,63.84336853027344
2013-04-26,63.18087387084961
2013-04-29,63.23417663574219
2013-04-30,63.957603454589844
2013-05-01,63.91188430786133
2013-05-02,63.850982666015625
2013-05-03,63.63015365600586
2013-05-06,63.264617919921875
2013-05-07,63.62253952026367
2013-05-08,64.44493865966797
2013-05-09,63.63015365600586
2013-05-10,63.2798957824707
2013-05-13,63.17322540283203
2013-05-14,63.759613037109375
2013-05-15,64.21647644042969
2013-05-16,63.363624572753906
2013-05-17,64.30784606933594
2013-05-20,63.90426254272461
2013-05-21,64.45254516601562
2013-05-22,62.57168197631836
2013-05-23,62.12238311767578
2013-05-24,62.229007720947266
2013-05-28,62.061466217041016
2013-05-29,60.4928092956543
2013-05-30,59.98261642456055
2013-05-31,59.2744255065918
2013-06-03,58.9546012878418
2013-06-04,58.35300064086914
2013-06-05,57.774288177490234
2013-06-06,59.761775970458984
2013-06-07,59.98261642456055
2013-06-10,58.2159423828125
2013-06-11,57.73622512817383
2013-06-12,56.80717468261719
2013-06-13,58.45033264160156
2013-06-14,59.09999084472656
2013-06-17,58.78662109375
2013-06-18,59.06941604614258
2013-06-19,56.89124298095703
2013-06-20,53.834232330322266
2013-06-21,55.01884078979492
2013-06-24,54.330989837646484
2013-06-25,55.71431350708008
2013-06-26,56.4250602722168
2013-06-27,56.73077392578125
2013-06-28,55.92064666748047
2013-07-01,55.03410720825195
2013-07-02,55.156394958496094
2013-07-03,55.31690979003906
2013-07-05,54.774261474609375
2013-07-08,55.064674377441406
2013-07-09,55.68374252319336
2013-07-10,57.88479232788086
2013-07-11,59.023536682128906
2013-07-12,59.48971939086914
2013-07-15,58.20579528808594
2013-07-16,57.09759521484375
2013-07-17,56.45563507080078
2013-07-18,56.89124298095703
2013-07-19,57.418601989746094
2013-07-22,56.799530029296875
2013-07-23,57.1281852722168
2013-07-24,56.50914001464844
2013-07-25,55.263389587402344
2013-07-26,55.469730377197266
2013-07-29,55.347476959228516
2013-07-30,55.53853225708008
2013-07-31,54.10171890258789
2013-08-01,54.47621536254883
2013-08-02,53.880088806152344
2013-08-05,54.21635055541992
2013-08-06,53.704315185546875
2013-08-07,52.80246353149414
2013-08-08,52.726051330566406
2013-08-09,53.6202392578125
2013-08-12,53.238121032714844
2013-08-13,52.94768524169922
2013-08-14,53.2686767578125
2013-08-15,53.10054397583008
2013-08-16,52.4127311706543
2013-08-19,52.244590759277344
2013-08-20,53.02412796020508
2013-08-21,52.75663757324219
2013-08-22,52.64201354980469
2013-08-23,53.54380416870117
2013-08-26,53.452091217041016
2013-08-27,53.54380416870117
2013-08-28,52.80246353149414
2013-08-29,53.26103973388672
2013-08-30,53.10820007324219
2013-09-03,52.90949630737305
2013-09-04,52.9171257019043
2013-09-05,52.542633056640625
2013-09-06,54.95770263671875
2013-09-09,56.75367736816406
2013-09-10,56.99824905395508
2013-09-11,57.33453369140625
2013-09-12,56.64670181274414
2013-09-13,56.33334732055664
2013-09-16,56.761329650878906
