Date,MCD
2010-11-05,53.10458755493164
2010-11-08,53.111289978027344
2010-11-09,52.970645904541016
2010-11-10,53.238502502441406
2010-11-11,53.37245178222656
2010-11-12,52.8032341003418
2010-11-15,52.95054244995117
2010-11-16,51.845603942871094
2010-11-17,52.481781005859375
2010-11-18,52.91707229614258
2010-11-19,53.33226776123047
2010-11-22,53.251895904541016
2010-11-23,52.91038513183594
2010-11-24,53.22511672973633
2010-11-26,52.595638275146484
2010-11-29,52.81836700439453
2010-11-30,52.8453483581543
2010-12-01,53.51350021362305
2010-12-02,53.574249267578125
2010-12-03,53.83069610595703
2010-12-06,53.709224700927734
2010-12-07,54.222164154052734
2010-12-08,53.142311096191406
2010-12-09,52.37965393066406
2010-12-10,52.345909118652344
2010-12-13,52.042205810546875
2010-12-14,52.042205810546875
2010-12-15,51.954471588134766
2010-12-16,51.77223205566406
2010-12-17,51.83973693847656
2010-12-20,51.91397476196289
2010-12-21,51.873470306396484
2010-12-22,51.974708557128906
2010-12-23,51.94096755981445
2010-12-27,51.583255767822266
2010-12-28,51.583255767822266
2010-12-29,51.961238861083984
2010-12-30,51.80599594116211
2010-12-31,51.80599594116211
2011-01-03,51.698001861572266
2011-01-04,50.152462005615234
2011-01-05,50.38869857788086
2011-01-06,50.08496856689453
2011-01-07,50.192955017089844
2011-01-10,49.64626693725586
2011-01-11,49.87575912475586
2011-01-12,49.673274993896484
2011-01-13,49.045616149902344
2011-01-14,49.98373794555664
2011-01-18,50.402183532714844
2011-01-19,50.8543815612793
2011-01-20,50.726131439208984
2011-01-21,50.62489700317383
2011-01-24,50.87460708618164
2011-01-25,50.942115783691406
2011-01-26,50.73286437988281
2011-01-27,50.179447174072266
2011-01-28,49.45730209350586
2011-01-31,49.72052001953125
2011-02-01,49.58553695678711
2011-02-02,49.70027160644531
2011-02-03,49.828514099121094
2011-02-04,49.97700881958008
2011-02-07,49.572044372558594
2011-02-08,50.86111831665039
2011-02-09,51.24580383300781
2011-02-10,51.131080627441406
2011-02-11,51.38752746582031
2011-02-14,51.45502853393555
2011-02-15,51.394287109375
2011-02-16,51.30653381347656
2011-02-17,51.27954864501953
2011-02-18,51.38078689575195
2011-02-22,51.090572357177734
2011-02-23,50.74639129638672
2011-02-24,50.759883880615234
2011-02-25,50.65101623535156
2011-02-28,51.4947509765625
2011-03-01,50.957191467285156
2011-03-02,50.82113265991211
2011-03-03,51.87578582763672
2011-03-04,51.73290252685547
2011-03-07,51.909812927246094
2011-03-08,51.399478912353516
2011-03-09,51.56280517578125
2011-03-10,52.17518997192383
2011-03-11,52.20919418334961
2011-03-14,51.4879264831543
2011-03-15,51.113704681396484
2011-03-16,49.92976760864258
2011-03-17,49.943355560302734
2011-03-18,49.66437911987305
2011-03-21,50.18831253051758
2011-03-22,50.263187408447266
2011-03-23,50.712257385253906
2011-03-24,50.984413146972656
2011-03-25,51.20216369628906
2011-03-28,51.032039642333984
2011-03-29,51.2838020324707
2011-03-30,51.58319854736328
2011-03-31,51.773719787597656
2011-04-01,51.70568084716797
2011-04-04,51.97784423828125
2011-04-05,52.1207160949707
2011-04-06,52.20238494873047
2011-04-07,51.719268798828125
2011-04-08,51.73970413208008
2011-04-11,51.88259506225586
2011-04-12,52.16157150268555
2011-04-13,52.31806182861328
2011-04-14,52.44053649902344
2011-04-15,52.651458740234375
2011-04-18,52.39290237426758
2011-04-19,52.1207160949707
2011-04-20,53.34550857543945
2011-04-21,52.3316764831543
2011-04-25,52.481353759765625
2011-04-26,52.352073669433594
2011-04-27,52.98487854003906
2011-04-28,53.0937385559082
2011-04-29,53.28425216674805
2011-05-02,53.508811950683594
2011-05-03,53.712928771972656
2011-05-04,53.80137634277344
2011-05-05,53.48158264160156
2011-05-06,53.54964828491211
2011-05-09,53.96467971801758
2011-05-10,54.23686981201172
2011-05-11,54.10075759887695
2011-05-12,54.883277893066406
2011-05-13,54.93768310546875
2011-05-16,55.209877014160156
2011-05-17,55.06696701049805
2011-05-18,55.454837799072266
2011-05-19,56.14207077026367
2011-05-20,56.01957702636719
2011-05-23,56.13524627685547
2011-05-24,56.23051452636719
2011-05-25,56.284950256347656
2011-05-26,56.087623596191406
2011-05-27,55.95051574707031
2011-05-31,55.89569854736328
2011-06-01,55.511817932128906
2011-06-02,55.354122161865234
2011-06-03,55.210174560546875
2011-06-06,55.31987380981445
2011-06-07,55.62149429321289
2011-06-08,55.62834167480469
2011-06-09,55.703758239746094
2011-06-10,55.086795806884766
2011-06-13,55.34043884277344
2011-06-14,55.84770965576172
2011-06-15,55.69002914428711
2011-06-16,56.080772399902344
2011-06-17,56.567481994628906
2011-06-20,56.68400573730469
2011-06-21,56.759422302246094
2011-06-22,56.65658187866211
2011-06-23,56.40979766845703
2011-06-24,56.101356506347656
2011-06-27,56.43035888671875
2011-06-28,57.82194137573242
2011-06-29,57.97274398803711
2011-06-30,57.80139923095703
2011-07-01,58.71308517456055
2011-07-05,58.706241607666016
2011-07-06,58.85704040527344
2011-07-07,58.994140625
2011-07-08,58.67880630493164
2011-07-11,58.5074462890625
2011-07-12,58.26065444946289
2011-07-13,58.24008560180664
2011-07-14,58.82276916503906
2011-07-15,58.59654998779297
2011-07-18,58.541709899902344
2011-07-19,59.09696960449219
2011-07-20,59.13810729980469
2011-07-21,59.32320022583008
2011-07-22,60.70789337158203
2011-07-25,60.40626525878906
2011-07-26,60.33771896362305
2011-07-27,59.700218200683594
2011-07-28,59.487701416015625
2011-07-29,59.28205490112305
2011-08-01,59.220375061035156
2011-08-02,58.30863571166992
2011-08-03,58.637691497802734
2011-08-04,57.77394104003906
2011-08-05,58.32235336303711
2011-08-08,56.28641128540039
2011-08-09,58.92560958862305
2011-08-10,57.636863708496094
2011-08-11,59.14494323730469
2011-08-12,59.2957763671875
2011-08-15,59.51512145996094
2011-08-16,59.41228485107422
2011-08-17,59.98127365112305
2011-08-18,58.685665130615234
2011-08-19,59.79619598388672
2011-08-22,60.15950393676758
2011-08-23,61.372840881347656
2011-08-24,61.784122467041016
2011-08-25,60.8106803894043
2011-08-26,61.64703369140625
2011-08-29,62.236576080322266
2011-08-30,62.65064239501953
2011-08-31,62.39529800415039
2011-09-01,62.16065216064453
2011-09-02,61.48430252075195
2011-09-06,61.29799270629883
2011-09-07,61.62234878540039
2011-09-08,61.15304183959961
2011-09-09,58.68235397338867
2011-09-12,59.48291015625
2011-09-13,59.43458938598633
2011-09-14,59.869361877441406
2011-09-15,60.780391693115234
2011-09-16,60.932193756103516
2011-09-19,61.29106903076172
2011-09-20,61.636146545410156
2011-09-21,60.40079116821289
2011-09-22,59.344879150390625
2011-09-23,60.29728698730469
2011-09-26,61.65685272216797
2011-09-27,61.93291091918945
2011-09-28,60.75276565551758
2011-09-29,61.27035140991211
2011-09-30,60.607818603515625
2011-10-03,59.36559295654297
2011-10-04,59.683040618896484
2011-10-05,59.23447036743164
2011-10-06,60.117855072021484
2011-10-07,60.17994689941406
2011-10-10,61.08403396606445
2011-10-11,61.65685272216797
2011-10-12,60.98051834106445
2011-10-13,61.636146545410156
2011-10-14,62.07090759277344
2011-10-17,61.187557220458984
2011-10-18,61.86388397216797
2011-10-19,61.850074768066406
2011-10-20,61.429107666015625
2011-10-21,63.71345138549805
2011-10-24,63.499515533447266
2011-10-25,63.3338508605957
2011-10-26,63.34077835083008
2011-10-27,64.53470611572266
2011-10-28,64.38289642333984
2011-10-31,64.07925415039062
2011-11-01,63.430477142333984
2011-11-02,63.8583869934082
2011-11-03,64.18273162841797
2011-11-04,64.74175262451172
2011-11-07,65.30078125
2011-11-08,65.2869873046875
2011-11-09,63.94120788574219
2011-11-10,64.36219024658203
2011-11-11,65.39737701416016
2011-11-14,64.91429901123047
2011-11-15,65.19725799560547
2011-11-16,64.28626251220703
2011-11-17,63.69272994995117
2011-11-18,64.0033187866211
2011-11-21,63.68583297729492
2011-11-22,63.94120788574219
2011-11-23,63.40289306640625
2011-11-25,63.561641693115234
2011-11-28,64.70726776123047
2011-11-29,64.98539733886719
2011-11-30,66.41773986816406
2011-12-01,66.40386962890625
2011-12-02,66.54292297363281
2011-12-05,66.29954528808594
2011-12-06,66.75846099853516
2011-12-07,67.06442260742188
2011-12-08,67.3912353515625
2011-12-09,68.16304779052734
2011-12-12,68.47593688964844
2011-12-13,68.14219665527344
2011-12-14,67.87100219726562
2011-12-15,68.239501953125
2011-12-16,67.78756713867188
2011-12-19,67.61373138427734
2011-12-20,68.71234130859375
2011-12-21,68.97659301757812
2011-12-22,68.55937957763672
2011-12-23,69.63712310791016
2011-12-27,69.91524505615234
2011-12-28,69.24079895019531
2011-12-29,70.09607696533203
2011-12-30,69.76229858398438
2012-01-03,68.72622680664062
2012-01-04,69.10867309570312
2012-01-05,69.41461944580078
2012-01-06,69.95002746582031
2012-01-09,69.28251647949219
2012-01-10,69.32424926757812
2012-01-11,69.4841537475586
2012-01-12,69.92913818359375
2012-01-13,69.77620697021484
2012-01-17,69.91524505615234
2012-01-18,70.6175537109375
2012-01-19,70.4089584350586
2012-01-20,70.74271392822266
2012-01-23,70.19341278076172
2012-01-24,68.66368103027344
2012-01-25,68.99742889404297
2012-01-26,68.9626693725586
2012-01-27,68.62195587158203
2012-01-30,68.62195587158203
2012-01-31,68.87229919433594
2012-02-01,68.4203109741211
2012-02-02,68.57327270507812
2012-02-03,69.53980255126953
2012-02-06,69.1781997680664
2012-02-07,70.16559600830078
2012-02-08,69.56761169433594
2012-02-09,69.52591705322266
2012-02-10,69.16429901123047
2012-02-13,69.28947448730469
2012-02-14,69.21993255615234
2012-02-15,68.56633758544922
2012-02-16,69.01826477050781
2012-02-17,69.52591705322266
2012-02-21,69.87351989746094
2012-02-22,69.99175262451172
2012-02-23,70.09607696533203
2012-02-24,69.7553482055664
2012-02-27,69.78316497802734
2012-02-28,69.8671646118164
2012-02-29,69.51705932617188
2012-03-01,69.49606323242188
2012-03-02,69.67112731933594
2012-03-05,69.97920227050781
2012-03-06,69.94418334960938
2012-03-07,70.14725494384766
2012-03-08,67.89257049560547
2012-03-09,67.80855560302734
2012-03-12,67.6825180053711
2012-03-13,67.76655578613281
2012-03-14,68.12364196777344
2012-03-15,68.64881134033203
2012-03-16,68.38274383544922
2012-03-19,68.4317398071289
2012-03-20,68.37572479248047
2012-03-21,67.72454833984375
2012-03-22,67.080322265625
2012-03-23,66.90528869628906
2012-03-26,67.89958953857422
2012-03-27,68.15866088867188
2012-03-28,67.97659301757812
2012-03-29,68.36873626708984
2012-03-30,68.69084167480469
2012-04-02,68.87288665771484
2012-04-03,69.60110473632812
2012-04-04,68.25666809082031
2012-04-05,69.0549087524414
2012-04-09,69.23696899414062
2012-04-10,68.38971710205078
2012-04-11,69.01290893554688
2012-04-12,68.36873626708984
2012-04-13,67.89958953857422
2012-04-16,67.62650299072266
2012-04-17,67.99762725830078
2012-04-18,68.15866088867188
2012-04-19,66.71623229980469
2012-04-20,67.17835235595703
2012-04-23,66.65318298339844
2012-04-24,66.23307800292969
2012-04-25,66.67420196533203
2012-04-26,67.10134887695312
2012-04-27,68.18665313720703
2012-04-30,68.23565673828125
2012-05-01,68.06063079833984
2012-05-02,68.27771759033203
2012-05-03,67.94860076904297
2012-05-04,67.12934875488281
2012-05-07,66.87728118896484
2012-05-08,65.50485229492188
2012-05-09,64.37052154541016
2012-05-10,64.32849884033203
2012-05-11,64.3495101928711
2012-05-14,63.6352653503418
2012-05-15,63.72632598876953
2012-05-16,64.02040100097656
2012-05-17,62.753021240234375
2012-05-18,62.914085388183594
2012-05-21,63.908348083496094
2012-05-22,63.95735168457031
2012-05-23,64.05542755126953
2012-05-24,64.0904312133789
2012-05-25,63.754329681396484
2012-05-29,63.64930725097656
2012-05-30,63.096126556396484
2012-05-31,63.04673767089844
2012-06-01,61.19074249267578
2012-06-04,60.9155387878418
2012-06-05,61.451847076416016
2012-06-06,62.566864013671875
2012-06-07,62.3692512512207
2012-06-08,61.92466735839844
2012-06-11,61.106075286865234
2012-06-12,61.75531768798828
2012-06-13,62.079933166503906
2012-06-14,63.31487274169922
2012-06-15,63.86531448364258
2012-06-18,63.68184280395508
2012-06-19,63.23021697998047
2012-06-20,62.55979919433594
2012-06-21,61.847015380859375
2012-06-22,62.34809112548828
2012-06-25,62.18576431274414
2012-06-26,62.87734603881836
2012-06-27,62.333980560302734
2012-06-28,62.228118896484375
2012-06-29,62.4751091003418
2012-07-02,62.15755081176758
2012-07-03,62.5103874206543
2012-07-05,63.018516540527344
2012-07-06,63.2725715637207
2012-07-09,63.371341705322266
2012-07-10,63.68889617919922
2012-07-11,63.18077850341797
2012-07-12,64.87447357177734
2012-07-13,65.12853240966797
2012-07-16,64.67689514160156
2012-07-17,64.84623718261719
2012-07-18,65.07909393310547
2012-07-19,65.46019744873047
2012-07-20,64.62748718261719
2012-07-23,62.76445007324219
2012-07-24,62.14345169067383
2012-07-25,62.12932586669922
2012-07-26,62.806793212890625
2012-07-27,62.94089126586914
2012-07-30,63.03965377807617
2012-07-31,63.060848236083984
2012-08-01,63.1102294921875
2012-08-02,63.2231559753418
2012-08-03,63.2231559753418
2012-08-06,63.293724060058594
2012-08-07,62.81385803222656
2012-08-08,61.7693977355957
2012-08-09,61.501243591308594
2012-08-10,62.242210388183594
2012-08-13,62.030513763427734
2012-08-14,62.18576431274414
2012-08-15,61.96700668334961
2012-08-16,61.72002029418945
2012-08-17,61.64946746826172
2012-08-20,62.22109603881836
2012-08-21,62.46806335449219
2012-08-22,62.48923110961914
2012-08-23,62.27750778198242
2012-08-24,62.75033950805664
2012-08-27,63.18785858154297
2012-08-28,62.905601501464844
2012-08-29,63.265499114990234
2012-08-30,63.087677001953125
2012-08-31,63.64957809448242
2012-09-04,63.336612701416016
2012-09-05,63.343719482421875
2012-09-06,64.48883819580078
2012-09-07,64.73779296875
2012-09-10,64.9369125366211
2012-09-11,64.86579895019531
2012-09-12,64.59553527832031
2012-09-13,65.12895202636719
2012-09-14,65.22144317626953
2012-09-17,65.53436279296875
2012-09-18,66.20295715332031
2012-09-19,66.025146484375
2012-09-20,66.25270080566406
2012-09-21,66.65101623535156
2012-09-24,66.65101623535156
2012-09-25,66.04646301269531
2012-09-26,66.28827667236328
2012-09-27,66.33808135986328
2012-09-28,65.25699615478516
2012-10-01,65.42767333984375
2012-10-02,64.67378234863281
2012-10-03,64.26123046875
2012-10-04,64.74488830566406
2012-10-05,64.72354125976562
2012-10-08,65.10762786865234
2012-10-09,65.51304626464844
2012-10-10,65.71928405761719
2012-10-11,65.69084930419922
2012-10-12,65.79755401611328
2012-10-15,66.50166320800781
2012-10-16,66.92131805419922
2012-10-17,66.62969207763672
2012-10-18,66.04646301269531
2012-10-19,63.1019172668457
2012-10-22,62.90985870361328
2012-10-23,62.56135559082031
2012-10-24,62.07773208618164
2012-10-25,62.1132698059082
2012-10-26,61.67229080200195
2012-10-31,61.736305236816406
2012-11-01,61.736305236816406
2012-11-02,61.77898406982422
2012-11-05,62.20573043823242
2012-11-06,62.56847381591797
2012-11-07,61.77898406982422
2012-11-08,60.54850387573242
2012-11-09,60.27115249633789
2012-11-12,60.3707275390625
2012-11-13,60.20002746582031
2012-11-14,60.185791015625
2012-11-15,59.78038787841797
2012-11-16,59.83015441894531
2012-11-19,60.48452377319336
2012-11-20,60.93971633911133
2012-11-21,61.17442321777344
2012-11-23,61.91413116455078
2012-11-26,61.338008880615234
2012-11-27,61.110408782958984
2012-11-28,61.53715515136719
2012-11-29,62.068206787109375
2012-11-30,62.462890625
2012-12-03,62.47726058959961
2012-12-04,62.57771682739258
2012-12-05,62.41267776489258
2012-12-06,63.21639633178711
2012-12-07,63.49628829956055
2012-12-10,64.16371154785156
2012-12-11,64.31441497802734
2012-12-12,64.09197235107422
2012-12-13,63.991451263427734
2012-12-14,63.7833366394043
2012-12-17,64.52250671386719
2012-12-18,64.96025085449219
2012-12-19,64.37899780273438
2012-12-20,64.61579895019531
2012-12-21,64.71627807617188
2012-12-24,64.07759094238281
2012-12-26,63.682884216308594
2012-12-27,63.66854476928711
2012-12-28,62.85041809082031
2012-12-31,63.30253601074219
2013-01-02,64.6732177734375
2013-01-03,65.0392074584961
2013-01-04,64.47947692871094
2013-01-07,65.24017333984375
2013-01-08,65.2616958618164
2013-01-09,65.16837310791016
2013-01-10,65.59180450439453
2013-01-11,65.82862091064453
2013-01-14,65.68509674072266
2013-01-15,65.67073822021484
2013-01-16,65.3764877319336
2013-01-17,65.85012817382812
2013-01-18,66.20897674560547
2013-01-22,66.70414733886719
2013-01-23,67.08447265625
2013-01-24,66.96247863769531
2013-01-25,67.25669860839844
2013-01-28,67.71599578857422
2013-01-29,68.11788177490234
2013-01-30,67.93846130371094
2013-01-31,68.38338470458984
2013-02-01,68.8570327758789
2013-02-04,67.88823699951172
2013-02-05,68.1106948852539
2013-02-06,68.22552490234375
2013-02-07,67.90975189208984
2013-02-08,68.08200073242188
2013-02-11,68.2972640991211
2013-02-12,68.2470703125
2013-02-13,67.45763397216797
2013-02-14,67.14189147949219
2013-02-15,67.38585662841797
2013-02-19,67.3499984741211
2013-02-20,67.39305114746094
2013-02-21,67.55811309814453
2013-02-22,68.35470581054688
2013-02-25,68.9933853149414
2013-02-26,69.05078887939453
2013-02-27,69.25336456298828
2013-02-28,69.37635803222656
2013-03-01,69.21717834472656
2013-03-04,68.77588653564453
2013-03-05,69.31120300292969
2013-03-06,70.0346450805664
2013-03-07,70.23721313476562
2013-03-08,71.40914916992188
2013-03-11,71.53936004638672
2013-03-12,71.44535064697266
2013-03-13,71.89384460449219
2013-03-14,71.84323120117188
2013-03-15,72.10362243652344
2013-03-18,71.30787658691406
2013-03-19,71.18488311767578
2013-03-20,71.45255279541016
2013-03-21,71.27893829345703
2013-03-22,71.81428527832031
2013-03-25,71.06914520263672
2013-03-26,71.25723266601562
2013-03-27,71.54661560058594
2013-03-28,72.11811065673828
2013-04-01,71.65512084960938
2013-04-02,72.53043365478516
2013-04-03,71.79979705810547
2013-04-04,72.79813385009766
2013-04-05,73.36962127685547
2013-04-08,73.42752075195312
2013-04-09,73.10920715332031
2013-04-10,73.42028045654297
2013-04-11,73.781982421875
2013-04-12,74.9394760131836
2013-04-15,73.89774322509766
2013-04-16,74.54158782958984
2013-04-17,74.17987823486328
2013-04-18,73.72410583496094
2013-04-19,72.28451538085938
2013-04-22,71.85042572021484
2013-04-23,72.16873931884766
2013-04-24,73.08028411865234
2013-04-25,73.02238464355469
2013-04-26,72.98621368408203
2013-04-29,73.9194564819336
2013-04-30,73.89051818847656
2013-05-01,73.34071350097656
2013-05-02,73.83260345458984
2013-05-03,74.45477294921875
2013-05-06,73.83985900878906
2013-05-07,73.99901580810547
2013-05-08,73.02963256835938
2013-05-09,72.11811065673828
2013-05-10,72.48705291748047
2013-05-13,72.61727905273438
2013-05-14,73.21047973632812
2013-05-15,73.75305938720703
2013-05-16,73.1526107788086
2013-05-17,73.45646667480469
2013-05-20,73.45646667480469
2013-05-21,73.89051818847656
2013-05-22,73.60113525390625
2013-05-23,73.08747100830078
2013-05-24,72.55216979980469
2013-05-28,73.23941802978516
2013-05-29,71.65512084960938
2013-05-30,70.7729263305664
2013-05-31,70.40835571289062
2013-06-03,71.42181396484375
2013-06-04,71.72074890136719
2013-06-05,70.29900360107422
2013-06-06,70.48858642578125
2013-06-07,71.65511322021484
2013-06-10,72.56649017333984
2013-06-11,71.61865234375
2013-06-12,71.62593841552734
2013-06-13,72.09257507324219
2013-06-14,71.75719451904297
2013-06-17,71.99050903320312
2013-06-18,72.72688293457031
2013-06-19,72.04154968261719
2013-06-20,70.56876373291016
2013-06-21,70.88957977294922
2013-06-24,70.93330383300781
2013-06-25,71.10099792480469
2013-06-26,72.06339263916016
2013-06-27,72.65398406982422
2013-06-28,72.1800537109375
2013-07-01,72.77792358398438
2013-07-02,72.85813903808594
2013-07-03,73.1643295288086
2013-07-05,72.8071060180664
2013-07-08,72.82166290283203
2013-07-09,72.90189361572266
2013-07-10,72.89456939697266
2013-07-11,73.48514556884766
2013-07-12,74.0611343383789
2013-07-15,73.45597076416016
2013-07-16,73.55074310302734
2013-07-17,72.98208618164062
2013-07-18,73.0403823852539
2013-07-19,73.1059799194336
2013-07-22,71.14476776123047
2013-07-23,70.5468978881836
2013-07-24,70.4739990234375
2013-07-25,71.07915496826172
2013-07-26,71.47283172607422
2013-07-29,71.35620880126953
2013-07-30,71.72074890136719
2013-07-31,71.5093002319336
2013-08-01,72.1800537109375
2013-08-02,72.32587432861328
2013-08-05,72.40608978271484
2013-08-06,71.95403289794922
2013-08-07,71.69158172607422
2013-08-08,71.48015594482422
2013-08-09,71.17391967773438
2013-08-12,70.75106048583984
2013-08-13,70.3208999633789
2013-08-14,70.0729751586914
2013-08-15,69.54804992675781
2013-08-16,69.28557586669922
2013-08-19,69.61365509033203
2013-08-20,69.62826538085938
2013-08-21,69.3438949584961
2013-08-22,69.59907531738281
2013-08-23,69.35850524902344
2013-08-26,69.4897232055664
2013-08-27,69.14706420898438
2013-08-28,70.05110931396484
2013-08-29,69.72036743164062
2013-08-30,69.35289764404297
2013-09-03,69.4704818725586
2013-09-04,69.94087982177734
2013-09-05,70.30836486816406
2013-09-06,70.74934387207031
2013-09-09,70.8890151977539
2013-09-10,71.2123794555664
2013-09-11,71.63131713867188
2013-09-12,71.42554473876953
2013-09-13,71.5505142211914
2013-09-16,71.8150634765625
2013-09-17,71.96945190429688
