Date,WAB
2010-11-05,22.6651668548584
2010-11-08,22.62309455871582
2010-11-09,22.581018447875977
2010-11-10,22.440765380859375
2010-11-11,22.384653091430664
2010-11-12,21.954463958740234
2010-11-15,21.860937118530273
2010-11-16,21.533605575561523
2010-11-17,21.61309814453125
2010-11-18,21.945104598999023
2010-11-19,22.005891799926758
2010-11-22,21.982513427734375
2010-11-23,21.82820701599121
2010-11-24,21.814176559448242
2010-11-26,22.057327270507812
2010-11-29,21.533605575561523
2010-11-30,21.617780685424805
2010-12-01,21.968488693237305
2010-12-02,23.1141414642334
2010-12-03,23.927785873413086
2010-12-06,23.84828758239746
2010-12-07,24.13353729248047
2010-12-08,24.259788513183594
2010-12-09,24.423460006713867
2010-12-10,24.736751556396484
2010-12-13,24.699350357055664
2010-12-14,24.633878707885742
2010-12-15,24.44215965270996
2010-12-16,24.704029083251953
2010-12-17,24.76013946533203
2010-12-20,24.36733627319336
2010-12-21,24.65258026123047
2010-12-22,24.72740364074707
2010-12-23,24.7133731842041
2010-12-27,24.661928176879883
2010-12-28,24.52633285522461
2010-12-29,24.633878707885742
2010-12-30,24.895750045776367
2010-12-31,24.73207664489746
2011-01-03,24.839635848999023
2011-01-04,24.0587100982666
2011-01-05,24.37669563293457
2011-01-06,24.255111694335938
2011-01-07,24.24576187133789
2011-01-10,24.72740364074707
2011-01-11,24.59646987915039
2011-01-12,24.95653533935547
2011-01-13,24.95653533935547
2011-01-14,25.096818923950195
2011-01-18,25.64392852783203
2011-01-19,25.391416549682617
2011-01-20,24.741437911987305
2011-01-21,25.02667808532715
2011-01-24,24.979915618896484
2011-01-25,24.984586715698242
2011-01-26,25.293216705322266
2011-01-27,25.503644943237305
2011-01-28,24.863014221191406
2011-01-31,25.344650268554688
2011-02-01,25.742130279541016
2011-02-02,25.700044631958008
2011-02-03,25.667308807373047
2011-02-04,26.21909523010254
2011-02-07,26.17700958251953
2011-02-08,26.289234161376953
2011-02-09,26.05542755126953
2011-02-10,26.38749122619629
2011-02-11,26.672786712646484
2011-02-14,26.864538192749023
2011-02-15,26.81777572631836
2011-02-16,26.95808219909668
2011-02-17,27.004852294921875
2011-02-18,26.920663833618164
2011-02-22,25.891735076904297
2011-02-23,25.372589111328125
2011-02-24,25.569013595581055
2011-02-25,25.87302589416504
2011-02-28,26.546512603759766
2011-03-01,26.05542755126953
2011-03-02,26.710205078125
2011-03-03,27.570772171020508
2011-03-04,27.35562515258789
2011-03-07,26.40620994567871
2011-03-08,26.74761390686035
2011-03-09,26.785030364990234
2011-03-10,26.088167190551758
2011-03-11,26.401521682739258
2011-03-14,26.359432220458984
2011-03-15,26.153642654418945
2011-03-16,26.322019577026367
2011-03-17,26.59795570373535
2011-03-18,26.89261245727539
2011-03-21,27.38368797302246
2011-03-22,27.00017738342285
2011-03-23,26.85519790649414
2011-03-24,27.21999168395996
2011-03-25,27.547378540039062
2011-03-28,30.896095275878906
2011-03-29,31.22348403930664
2011-03-30,31.438631057739258
2011-03-31,31.72391700744629
2011-04-01,31.9718017578125
2011-04-04,33.27200698852539
2011-04-05,32.78560256958008
2011-04-06,32.4161262512207
2011-04-07,32.706092834472656
2011-04-08,31.794078826904297
2011-04-11,31.452646255493164
2011-04-12,31.260894775390625
2011-04-13,31.471363067626953
2011-04-14,31.77536392211914
2011-04-15,31.873586654663086
2011-04-18,31.228153228759766
2011-04-19,32.44418716430664
2011-04-20,32.32257843017578
2011-04-21,32.575130462646484
2011-04-25,32.58448791503906
2011-04-26,33.122337341308594
2011-04-27,33.459068298339844
2011-04-28,33.46842575073242
2011-04-29,33.384254455566406
2011-05-02,33.3889274597168
2011-05-03,33.21120834350586
2011-05-04,32.08404541015625
2011-05-05,31.967132568359375
2011-05-06,32.112098693847656
2011-05-09,32.27112579345703
2011-05-10,32.617218017578125
2011-05-11,31.9718017578125
2011-05-12,32.00923156738281
2011-05-13,31.251426696777344
2011-05-16,31.003517150878906
2011-05-17,30.662050247192383
2011-05-18,31.387075424194336
2011-05-19,31.62097930908203
2011-05-20,31.1953125
2011-05-23,30.376712799072266
2011-05-24,30.245750427246094
2011-05-25,30.69013023376465
2011-05-26,30.96141242980957
2011-05-27,31.097074508666992
2011-05-31,31.61629867553711
2011-06-01,30.498327255249023
2011-06-02,30.83980369567871
2011-06-03,30.287832260131836
2011-06-06,30.053956985473633
2011-06-07,30.29251480102539
2011-06-08,30.077350616455078
2011-06-09,30.170888900756836
2011-06-10,29.3663387298584
2011-06-13,29.179235458374023
2011-06-14,30.04459571838379
2011-06-15,29.21664810180664
2011-06-16,29.169872283935547
2011-06-17,29.3663387298584
2011-06-20,29.92298698425293
2011-06-21,30.69013023376465
2011-06-22,30.33461570739746
2011-06-23,30.488975524902344
2011-06-24,30.035240173339844
2011-06-27,30.067983627319336
2011-06-28,30.465579986572266
2011-06-29,30.507692337036133
2011-06-30,30.7415714263916
2011-07-01,31.48531723022461
2011-07-05,31.359024047851562
2011-07-06,31.784669876098633
2011-07-07,32.18696975708008
2011-07-08,32.182281494140625
2011-07-11,30.52172088623047
2011-07-12,30.227027893066406
2011-07-13,30.142831802368164
2011-07-14,29.324241638183594
2011-07-15,29.614253997802734
2011-07-18,29.642322540283203
2011-07-19,30.58253288269043
2011-07-20,30.61060905456543
2011-07-21,31.05965232849121
2011-07-22,31.232717514038086
2011-07-25,31.41515350341797
2011-07-26,31.780006408691406
2011-07-27,30.713523864746094
2011-07-28,30.40010643005371
2011-07-29,30.180253982543945
2011-08-01,30.470260620117188
2011-08-02,29.197933197021484
2011-08-03,29.35698890686035
2011-08-04,27.04153823852539
2011-08-05,26.845083236694336
2011-08-08,24.248981475830078
2011-08-09,26.171497344970703
2011-08-10,25.282743453979492
2011-08-11,26.634586334228516
2011-08-12,26.653295516967773
2011-08-15,26.96219825744629
2011-08-16,26.48949432373047
2011-08-17,26.22740364074707
2011-08-18,24.870159149169922
2011-08-19,24.556610107421875
2011-08-22,24.537885665893555
2011-08-23,25.984039306640625
2011-08-24,26.503530502319336
2011-08-25,26.002763748168945
2011-08-26,27.12131118774414
2011-08-29,28.34749984741211
2011-08-30,28.679786682128906
2011-08-31,28.497268676757812
2011-09-01,27.66420555114746
2011-09-02,26.78434181213379
2011-09-06,26.662656784057617
2011-09-07,27.589323043823242
2011-09-08,27.355316162109375
2011-09-09,26.3397274017334
2011-09-12,26.29292869567871
2011-09-13,27.097900390625
2011-09-14,27.921611785888672
2011-09-15,28.398984909057617
2011-09-16,28.291343688964844
2011-09-19,27.856088638305664
2011-09-20,27.102588653564453
2011-09-21,25.82958984375
2011-09-22,24.907611846923828
2011-09-23,25.122888565063477
2011-09-26,25.852991104125977
2011-09-27,26.583097457885742
2011-09-28,25.225860595703125
2011-09-29,25.955961227416992
2011-09-30,24.743812561035156
2011-10-03,23.470821380615234
2011-10-04,24.93569564819336
2011-10-05,25.913833618164062
2011-10-06,26.760936737060547
2011-10-07,26.082326889038086
2011-10-10,27.177478790283203
2011-10-11,27.261714935302734
2011-10-12,27.61272430419922
2011-10-13,27.060474395751953
2011-10-14,27.748443603515625
2011-10-17,27.15406608581543
2011-10-18,28.076061248779297
2011-10-19,27.289793014526367
2011-10-20,27.63144302368164
2011-10-21,28.764026641845703
2011-10-24,29.896629333496094
2011-10-25,31.281936645507812
2011-10-26,30.86541175842285
2011-10-27,32.26008605957031
2011-10-28,32.38175582885742
2011-10-31,31.441072463989258
2011-11-01,30.696924209594727
2011-11-02,31.09004020690918
2011-11-03,31.46913719177246
2011-11-04,31.539350509643555
2011-11-07,31.759305953979492
2011-11-08,32.09160232543945
2011-11-09,30.650127410888672
2011-11-10,31.05260467529297
2011-11-11,31.82013511657715
2011-11-14,31.553268432617188
2011-11-15,31.862289428710938
2011-11-16,31.3378963470459
2011-11-17,31.604782104492188
2011-11-18,31.211454391479492
2011-11-21,30.05496597290039
2011-11-22,29.9332218170166
2011-11-23,29.179401397705078
2011-11-25,28.67372703552246
2011-11-28,29.755308151245117
2011-11-29,30.031553268432617
2011-11-30,31.95594596862793
2011-12-01,32.08235549926758
2011-12-02,32.39604187011719
2011-12-05,32.770633697509766
2011-12-06,32.227500915527344
2011-12-07,32.232181549072266
2011-12-08,31.216148376464844
2011-12-09,32.32114791870117
2011-12-12,31.70309829711914
2011-12-13,31.038230895996094
2011-12-14,30.24694061279297
2011-12-15,30.396774291992188
2011-12-16,31.660959243774414
2011-12-19,30.71047592163086
2011-12-20,31.431533813476562
2011-12-21,31.731191635131836
2011-12-22,31.838886260986328
2011-12-23,32.40074157714844
2011-12-27,32.34455490112305
2011-12-28,31.815458297729492
2011-12-29,32.4569206237793
2011-12-30,32.75189971923828
2012-01-03,32.424156188964844
2012-01-04,32.26497268676758
2012-01-05,32.94388198852539
2012-01-06,33.00474166870117
2012-01-09,33.412105560302734
2012-01-10,33.547874450683594
2012-01-11,33.66025924682617
2012-01-12,33.52914810180664
2012-01-13,33.28567886352539
2012-01-17,32.89238739013672
2012-01-18,34.02079391479492
2012-01-19,34.42813491821289
2012-01-20,33.482337951660156
2012-01-23,33.337181091308594
2012-01-24,33.24353790283203
2012-01-25,33.77262496948242
2012-01-26,33.72580337524414
2012-01-27,33.76795196533203
2012-01-30,32.382015228271484
2012-01-31,32.20877456665039
2012-02-01,32.84086227416992
2012-02-02,32.84086227416992
2012-02-03,33.16862106323242
2012-02-06,32.9532470703125
2012-02-07,32.95792770385742
2012-02-08,32.920475006103516
2012-02-09,32.8502311706543
2012-02-10,32.81277084350586
2012-02-13,33.14535903930664
2012-02-14,33.24371337890625
2012-02-15,32.508296966552734
2012-02-16,33.15472412109375
2012-02-17,33.17813491821289
2012-02-21,33.257774353027344
2012-02-22,34.972198486328125
2012-02-23,35.18766784667969
2012-02-24,34.55998611450195
2012-02-27,35.46402359008789
2012-02-28,35.7966194152832
2012-02-29,35.00498580932617
2012-03-01,35.360992431640625
2012-03-02,35.35160827636719
2012-03-05,34.953453063964844
2012-03-06,33.74024963378906
2012-03-07,34.011924743652344
2012-03-08,34.81761932373047
2012-03-09,35.51557159423828
2012-03-12,35.16423797607422
2012-03-13,35.899662017822266
2012-03-14,35.40314865112305
2012-03-15,35.85283279418945
2012-03-16,36.302520751953125
2012-03-19,36.532020568847656
2012-03-20,35.993343353271484
2012-03-21,35.96055221557617
2012-03-22,35.26261520385742
2012-03-23,35.46870803833008
2012-03-26,35.974613189697266
2012-03-27,35.43592834472656
2012-03-28,34.82697296142578
2012-03-29,34.56466293334961
2012-03-30,35.304779052734375
2012-04-02,35.54365921020508
2012-04-03,35.40314865112305
2012-04-04,34.93003463745117
2012-04-05,34.831661224365234
2012-04-09,34.470970153808594
2012-04-10,33.28118896484375
2012-04-11,33.3983154296875
2012-04-12,35.76850891113281
2012-04-13,35.98398208618164
2012-04-16,36.349342346191406
2012-04-17,37.080078125
2012-04-18,37.92790222167969
2012-04-19,37.15503692626953
2012-04-20,37.43606948852539
2012-04-23,37.00043487548828
2012-04-24,36.86459732055664
2012-04-25,36.58823776245117
2012-04-26,36.78964614868164
2012-04-27,37.14565658569336
2012-04-30,36.433650970458984
2012-05-01,36.316558837890625
2012-05-02,36.76154708862305
2012-05-03,36.85055923461914
2012-05-04,36.12449645996094
2012-05-07,35.69824981689453
2012-05-08,35.510868072509766
2012-05-09,34.93939208984375
2012-05-10,34.36325454711914
2012-05-11,34.69581604003906
2012-05-14,34.00723648071289
2012-05-15,34.02598190307617
2012-05-16,33.74013900756836
2012-05-17,32.5311164855957
2012-05-18,32.35304641723633
2012-05-21,33.6885871887207
2012-05-22,34.03537368774414
2012-05-23,34.180633544921875
2012-05-24,34.40088653564453
2012-05-25,33.99787521362305
2012-05-29,34.705474853515625
2012-05-30,34.00723648071289
2012-05-31,34.02598190307617
2012-06-01,32.98099136352539
2012-06-04,32.66230773925781
2012-06-05,32.85914611816406
2012-06-06,33.89947509765625
2012-06-07,33.77761459350586
2012-06-08,33.86666488647461
2012-06-11,33.084083557128906
2012-06-12,33.126251220703125
2012-06-13,32.50768280029297
2012-06-14,32.8825798034668
2012-06-15,34.31653594970703
2012-06-18,34.71016311645508
2012-06-19,35.558349609375
2012-06-20,35.62864685058594
2012-06-21,35.3146858215332
2012-06-22,35.539608001708984
2012-06-25,34.44306564331055
2012-06-26,34.53678512573242
2012-06-27,34.771087646484375
2012-06-28,35.69894027709961
2012-06-29,36.55649185180664
2012-07-02,36.579933166503906
2012-07-03,36.75801086425781
2012-07-05,36.683021545410156
2012-07-06,35.933250427246094
2012-07-09,35.83952713012695
2012-07-10,35.17409896850586
2012-07-11,34.803871154785156
2012-07-12,34.88823318481445
2012-07-13,35.9566650390625
2012-07-16,35.42243957519531
2012-07-17,35.77391815185547
2012-07-18,36.07382583618164
2012-07-19,36.05976486206055
2012-07-20,35.60990905761719
2012-07-23,35.3896484375
2012-07-24,36.52838897705078
2012-07-25,36.65023422241211
2012-07-26,36.79079818725586
2012-07-27,37.971710205078125
2012-07-30,37.41875076293945
2012-07-31,37.104774475097656
2012-08-01,36.350303649902344
2012-08-02,36.23784255981445
2012-08-03,36.72987365722656
2012-08-06,36.551822662353516
2012-08-07,37.151634216308594
2012-08-08,36.65959930419922
2012-08-09,36.645538330078125
2012-08-10,37.28285217285156
2012-08-13,36.98292541503906
2012-08-14,37.2453727722168
2012-08-15,37.329769134521484
2012-08-16,37.972171783447266
2012-08-17,37.87837219238281
2012-08-20,37.597049713134766
2012-08-21,38.23475646972656
2012-08-22,38.00969696044922
2012-08-23,37.606422424316406
2012-08-24,37.526702880859375
2012-08-27,36.87491226196289
2012-08-28,36.7342643737793
2012-08-29,36.72956085205078
2012-08-30,36.607643127441406
2012-08-31,36.640472412109375
2012-09-04,36.767086029052734
2012-09-05,36.89836883544922
2012-09-06,37.643943786621094
2012-09-07,38.36136245727539
2012-09-10,38.21601104736328
2012-09-11,38.14566421508789
2012-09-12,38.86310958862305
2012-09-13,38.478580474853516
2012-09-14,38.802146911621094
2012-09-17,38.16912841796875
2012-09-18,37.94872283935547
2012-09-19,38.34728240966797
2012-09-20,37.75178527832031
2012-09-21,37.48450469970703
2012-09-24,38.3004035949707
2012-09-25,36.96400833129883
2012-09-26,36.8467903137207
2012-09-27,37.32506561279297
2012-09-28,37.64862823486328
2012-10-01,37.057796478271484
2012-10-02,38.15972900390625
2012-10-03,39.0178337097168
2012-10-04,39.814979553222656
2012-10-05,39.70243453979492
2012-10-08,39.725894927978516
2012-10-09,39.247589111328125
2012-10-10,38.872474670410156
2012-10-11,39.02720642089844
2012-10-12,39.20071029663086
2012-10-15,39.05533981323242
2012-10-16,39.43048095703125
2012-10-17,39.3366813659668
2012-10-18,39.58989715576172
2012-10-19,38.914676666259766
2012-10-22,39.4351692199707
2012-10-23,39.03189468383789
2012-10-24,38.464515686035156
2012-10-25,38.403560638427734
2012-10-26,38.38011932373047
2012-10-31,38.403560638427734
2012-11-01,38.99909591674805
2012-11-02,38.28635025024414
2012-11-05,38.57237243652344
2012-11-06,38.60051345825195
2012-11-07,37.892452239990234
2012-11-08,37.65800094604492
2012-11-09,37.540775299072266
2012-11-12,38.06127166748047
2012-11-13,37.836181640625
2012-11-14,37.442054748535156
2012-11-15,37.35291290283203
2012-11-16,37.46083450317383
2012-11-19,38.014495849609375
2012-11-20,37.79864501953125
2012-11-21,37.74702453613281
2012-11-23,38.342926025390625
2012-11-26,38.50244140625
2012-11-27,38.915340423583984
2012-11-28,39.35171127319336
2012-11-29,40.036720275878906
2012-11-30,39.703582763671875
2012-12-03,39.971038818359375
2012-12-04,40.48716735839844
2012-12-05,40.77804946899414
2012-12-06,40.75459671020508
2012-12-07,40.824989318847656
2012-12-10,41.486549377441406
2012-12-11,41.29887390136719
2012-12-12,41.27073287963867
2012-12-13,40.857826232910156
2012-12-14,40.721744537353516
2012-12-17,41.08774185180664
2012-12-18,41.61323547363281
2012-12-19,41.46309280395508
2012-12-20,41.458404541015625
2012-12-21,41.27073287963867
2012-12-24,41.19565200805664
2012-12-26,40.91413497924805
2012-12-27,40.76399230957031
2012-12-28,40.70299530029297
2012-12-31,41.073646545410156
2013-01-02,41.75868225097656
2013-01-03,42.40150833129883
2013-01-04,42.2607307434082
2013-01-07,41.86660385131836
2013-01-08,41.81969451904297
2013-01-09,41.8525390625
2013-01-10,42.2278938293457
2013-01-11,41.68830871582031
2013-01-14,41.664859771728516
2013-01-15,42.195037841796875
2013-01-16,41.89474868774414
2013-01-17,41.94636154174805
2013-01-18,42.50001525878906
2013-01-22,42.9692268371582
2013-01-23,42.95045471191406
2013-01-24,43.29764938354492
2013-01-25,43.264808654785156
2013-01-28,43.37274169921875
2013-01-29,43.49941635131836
2013-01-30,43.03960418701172
2013-01-31,43.92639923095703
2013-02-01,44.97270584106445
2013-02-04,44.677101135253906
2013-02-05,44.88825225830078
2013-02-06,45.04308319091797
2013-02-07,44.98677444458008
2013-02-08,45.23545455932617
2013-02-11,45.090003967285156
2013-02-12,45.40904998779297
2013-02-13,45.50762939453125
2013-02-14,45.37150573730469
2013-02-15,44.82695007324219
2013-02-19,46.71410369873047
2013-02-20,45.789306640625
2013-02-21,45.29169845581055
2013-02-22,45.892581939697266
2013-02-25,45.37150573730469
2013-02-26,45.50762939453125
2013-02-27,45.88788986206055
2013-02-28,45.90666198730469
2013-03-01,45.87379837036133
2013-03-04,46.04281234741211
2013-03-05,46.55449295043945
2013-03-06,46.19301223754883
2013-03-07,46.02401351928711
2013-03-08,46.2305908203125
2013-03-11,46.19301223754883
2013-03-12,46.3150749206543
2013-03-13,46.66714859008789
2013-03-14,47.18822479248047
2013-03-15,46.55917739868164
2013-03-18,46.96760559082031
2013-03-19,46.82206726074219
2013-03-20,47.24456024169922
2013-03-21,46.79860305786133
2013-03-22,47.20701599121094
2013-03-25,46.784515380859375
2013-03-26,46.69063186645508
2013-03-27,46.85493850708008
2013-03-28,47.93464279174805
2013-04-01,47.174163818359375
2013-04-02,46.31037902832031
2013-04-03,45.47946548461914
2013-04-04,46.00994873046875
2013-04-05,46.484073638916016
2013-04-08,46.94411087036133
2013-04-09,47.08964538574219
2013-04-10,47.83137893676758
2013-04-11,48.23979949951172
2013-04-12,48.13180923461914
2013-04-15,47.174163818359375
2013-04-16,47.958133697509766
2013-04-17,47.061492919921875
2013-04-18,46.671844482421875
2013-04-19,47.41827392578125
2013-04-22,47.422950744628906
2013-04-23,47.77972412109375
2013-04-24,47.60604476928711
2013-04-25,48.78432846069336
2013-04-26,48.39002227783203
2013-04-29,49.13640594482422
2013-04-30,49.2631721496582
2013-05-01,48.1834602355957
2013-05-02,48.92516326904297
2013-05-03,49.601165771484375
2013-05-06,49.479103088378906
2013-05-07,49.5542106628418
2013-05-08,49.582393646240234
2013-05-09,49.676265716552734
2013-05-10,49.8922233581543
2013-05-13,49.72322082519531
2013-05-14,51.0939826965332
2013-05-15,52.362060546875
2013-05-16,52.55461502075195
2013-05-17,52.629756927490234
2013-05-20,52.26812744140625
2013-05-21,52.09905242919922
2013-05-22,51.69985580444336
2013-05-23,51.56364059448242
2013-05-24,51.493202209472656
2013-05-28,52.08496856689453
2013-05-29,51.60122299194336
2013-05-30,51.63410568237305
2013-05-31,51.666969299316406
2013-06-03,52.07087707519531
2013-06-04,51.36168670654297
2013-06-05,50.98127365112305
2013-06-06,51.418052673339844
2013-06-07,52.146018981933594
2013-06-10,51.85013198852539
2013-06-11,51.62000274658203
2013-06-12,50.17815399169922
2013-06-13,50.450565338134766
2013-06-14,50.13119125366211
2013-06-17,50.4599494934082
2013-06-18,50.70417785644531
2013-06-19,50.103004455566406
2013-06-20,48.43103790283203
2013-06-21,47.472938537597656
2013-06-24,46.63693618774414
2013-06-25,47.444759368896484
2013-06-26,49.08854293823242
2013-06-27,50.0748405456543
2013-06-28,50.18754577636719
2013-07-01,50.431766510009766
2013-07-02,50.0654411315918
2013-07-03,50.24390411376953
2013-07-05,51.089290618896484
2013-07-08,51.06110382080078
2013-07-09,51.79375457763672
2013-07-10,51.43684005737305
2013-07-11,52.00982666015625
2013-07-12,52.63916015625
2013-07-15,52.507667541503906
2013-07-16,52.122528076171875
2013-07-17,52.244651794433594
2013-07-18,53.005496978759766
2013-07-19,53.183963775634766
2013-07-22,53.55028533935547
2013-07-23,53.63482666015625
2013-07-24,53.44697189331055
2013-07-25,53.99177932739258
2013-07-26,53.84148025512695
2013-07-29,53.92601776123047
2013-07-30,53.92601776123047
2013-07-31,54.53657531738281
2013-08-01,55.91735076904297
2013-08-02,55.5604248046875
2013-08-05,55.49467086791992
2013-08-06,55.062583923339844
2013-08-07,54.705650329589844
2013-08-08,55.325599670410156
2013-08-09,55.21287155151367
2013-08-12,55.363162994384766
2013-08-13,55.673133850097656
2013-08-14,55.28776550292969
2013-08-15,54.310218811035156
2013-08-16,54.78960418701172
2013-08-19,54.53580093383789
2013-08-20,55.06217575073242
2013-08-21,55.34416198730469
2013-08-22,56.16190719604492
2013-08-23,55.94573974609375
2013-08-26,55.79534149169922
2013-08-27,54.883583068847656
2013-08-28,55.23135757446289
2013-08-29,55.79534149169922
2013-08-30,55.00578308105469
2013-09-03,55.118560791015625
2013-09-04,55.51335525512695
2013-09-05,55.936336517333984
2013-09-06,56.312320709228516
2013-09-09,57.81622314453125
2013-09-10,58.64338302612305
2013-09-11,58.52117156982422
2013-09-12,57.62824249267578
2013-09-13,57.44966125488281
2013-09-16,57.92903137207031
