Date,AXP
2010-11-04,35.509559631347656
2010-11-05,35.78562545776367
2010-11-08,35.64760208129883
2010-11-09,35.209102630615234
2010-11-10,35.37150955200195
2010-11-11,35.20098114013672
2010-11-12,34.67317581176758
2010-11-15,34.67317581176758
2010-11-16,34.04792022705078
2010-11-17,33.62566375732422
2010-11-18,34.30774688720703
2010-11-19,34.71377182006836
2010-11-22,34.28340148925781
2010-11-23,34.064144134521484
2010-11-24,34.916778564453125
2010-11-26,34.32401657104492
2010-11-29,35.18474197387695
2010-11-30,35.09543228149414
2010-12-01,35.972389221191406
2010-12-02,36.524566650390625
2010-12-03,36.443359375
2010-12-06,36.540809631347656
2010-12-07,36.3621711730957
2010-12-08,37.052371978759766
2010-12-09,37.198543548583984
2010-12-10,37.56394958496094
2010-12-13,37.653289794921875
2010-12-14,37.51521301269531
2010-12-15,37.450252532958984
2010-12-16,36.191646575927734
2010-12-17,35.73691177368164
2010-12-20,34.510765075683594
2010-12-21,35.10353469848633
2010-12-22,34.762489318847656
2010-12-23,34.730018615722656
2010-12-27,34.957366943359375
2010-12-28,34.74624252319336
2010-12-29,34.80308532714844
2010-12-30,34.518882751464844
2010-12-31,34.851810455322266
2011-01-03,35.2415771484375
2011-01-04,35.688194274902344
2011-01-05,36.723697662353516
2011-01-06,36.4709358215332
2011-01-07,36.16923904418945
2011-01-10,36.250789642333984
2011-01-11,36.723697662353516
2011-01-12,36.691078186035156
2011-01-13,36.7400016784668
2011-01-14,37.71027374267578
2011-01-18,37.80812454223633
2011-01-19,36.88676834106445
2011-01-20,36.9112434387207
2011-01-21,37.506431579589844
2011-01-24,37.335201263427734
2011-01-25,36.52803039550781
2011-01-26,36.250789642333984
2011-01-27,36.31602478027344
2011-01-28,35.76158142089844
2011-01-31,35.37020492553711
2011-02-01,35.549583435058594
2011-02-02,35.64741516113281
2011-02-03,35.49250411987305
2011-02-04,35.72895812988281
2011-02-07,36.54431915283203
2011-02-08,37.40860366821289
2011-02-09,37.278133392333984
2011-02-10,37.97117614746094
2011-02-11,38.117958068847656
2011-02-14,37.930419921875
2011-02-15,37.661346435546875
2011-02-16,38.207637786865234
2011-02-17,37.327064514160156
2011-02-18,37.12322235107422
2011-02-22,36.1121711730957
2011-02-23,35.41912078857422
2011-02-24,35.516963958740234
2011-02-25,35.49250411987305
2011-02-28,35.52512741088867
2011-03-01,35.18267822265625
2011-03-02,35.0766716003418
2011-03-03,36.120323181152344
2011-03-04,35.64741516113281
2011-03-07,35.63926696777344
2011-03-08,36.88676834106445
2011-03-09,36.73185348510742
2011-03-10,35.89204788208008
2011-03-11,36.10403060913086
2011-03-14,35.802330017089844
2011-03-15,35.58219528198242
2011-03-16,34.53855514526367
2011-03-17,35.40281677246094
2011-03-18,36.01433181762695
2011-03-21,36.136634826660156
2011-03-22,36.48724365234375
2011-03-23,36.7073860168457
2011-03-24,37.17213821411133
2011-03-25,37.17213821411133
2011-03-28,37.278133392333984
2011-03-29,37.2210693359375
2011-03-30,37.43305206298828
2011-03-31,36.854148864746094
2011-04-01,36.984615325927734
2011-04-04,37.033531188964844
2011-04-05,37.033531188964844
2011-04-06,37.8848762512207
2011-04-07,37.78664779663086
2011-04-08,37.8848762512207
2011-04-11,37.96674346923828
2011-04-12,37.67203903198242
2011-04-13,37.73753356933594
2011-04-14,37.55744934082031
2011-04-15,37.86031723022461
2011-04-18,37.70477294921875
2011-04-19,38.17958068847656
2011-04-20,38.47428894042969
2011-04-21,38.56431198120117
2011-04-25,38.51519775390625
2011-04-26,38.55613327026367
2011-04-27,38.981815338134766
2011-04-28,39.718528747558594
2011-04-29,40.176963806152344
2011-05-02,40.643558502197266
2011-05-03,40.84819412231445
2011-05-04,40.684486389160156
2011-05-05,40.537139892578125
2011-05-06,41.093788146972656
2011-05-09,41.085601806640625
2011-05-10,41.0692253112793
2011-05-11,40.79092025756836
2011-05-12,40.55351638793945
2011-05-13,40.5125846862793
2011-05-16,40.98737335205078
2011-05-17,41.55221939086914
2011-05-18,41.797794342041016
2011-05-19,42.41993713378906
2011-05-20,41.90420150756836
2011-05-23,41.846920013427734
2011-05-24,41.38850402832031
2011-05-25,41.26570129394531
2011-05-26,41.486724853515625
2011-05-27,41.8550910949707
2011-05-31,42.239837646484375
2011-06-01,40.85640335083008
2011-06-02,41.00375747680664
2011-06-03,40.340675354003906
2011-06-06,39.93136215209961
2011-06-07,40.02143096923828
2011-06-08,39.37474060058594
2011-06-09,39.5629997253418
2011-06-10,39.08003616333008
2011-06-13,39.48934555053711
2011-06-14,39.41566467285156
2011-06-15,38.703487396240234
2011-06-16,39.628501892089844
2011-06-17,39.702171325683594
2011-06-20,40.01322937011719
2011-06-21,40.56169509887695
2011-06-22,40.807281494140625
2011-06-23,40.283363342285156
2011-06-24,39.57121658325195
2011-06-27,40.55351638793945
2011-06-28,40.782711029052734
2011-06-29,41.83433532714844
2011-06-30,42.47515869140625
2011-07-01,43.0009651184082
2011-07-05,42.99276351928711
2011-07-06,43.346031188964844
2011-07-07,44.027923583984375
2011-07-08,43.600711822509766
2011-07-11,42.943450927734375
2011-07-12,43.05024719238281
2011-07-13,42.6805419921875
2011-07-14,42.21224594116211
2011-07-15,42.56553649902344
2011-07-18,42.17118453979492
2011-07-19,42.56553649902344
2011-07-20,42.79556655883789
2011-07-21,43.19813919067383
2011-07-22,42.91880416870117
2011-07-25,42.56553649902344
2011-07-26,42.36835861206055
2011-07-27,41.47285842895508
2011-07-28,41.53035354614258
2011-07-29,41.111351013183594
2011-08-01,41.09492111206055
2011-08-02,39.86255645751953
2011-08-03,40.141902923583984
2011-08-04,38.482322692871094
2011-08-05,38.78631591796875
2011-08-08,35.36036682128906
2011-08-09,37.87437438964844
2011-08-10,35.163185119628906
2011-08-11,37.02815246582031
2011-08-12,36.88026809692383
2011-08-15,37.64434051513672
2011-08-16,36.88026809692383
2011-08-17,37.67719650268555
2011-08-18,36.37911605834961
2011-08-19,36.53520584106445
2011-08-22,36.641998291015625
2011-08-23,38.137271881103516
2011-08-24,39.50107955932617
2011-08-25,39.50929260253906
2011-08-26,39.82969284057617
2011-08-29,39.88721466064453
2011-08-30,39.977577209472656
2011-08-31,40.84023666381836
2011-09-01,40.66770553588867
2011-09-02,39.85435485839844
2011-09-06,39.48464584350586
2011-09-07,41.062049865722656
2011-09-08,40.69235610961914
2011-09-09,38.84383010864258
2011-09-12,38.991703033447266
2011-09-13,39.353187561035156
2011-09-14,40.24870681762695
2011-09-15,40.552677154541016
2011-09-16,41.17707824707031
2011-09-19,39.99401092529297
2011-09-20,40.478736877441406
2011-09-21,39.62430191040039
2011-09-22,38.30979537963867
2011-09-23,38.161922454833984
2011-09-26,39.0738639831543
2011-09-27,38.67950439453125
2011-09-28,38.1783447265625
2011-09-29,38.38373947143555
2011-09-30,36.88850021362305
2011-10-03,35.72186279296875
2011-10-04,35.68076705932617
2011-10-05,35.812767028808594
2011-10-06,36.654266357421875
2011-10-07,35.82927322387695
2011-10-10,37.49576187133789
2011-10-11,37.75149917602539
2011-10-12,38.79924011230469
2011-10-13,38.22173309326172
2011-10-14,38.03199768066406
2011-10-17,37.22349166870117
2011-10-18,38.5104866027832
2011-10-19,38.056766510009766
2011-10-20,38.10624694824219
2011-10-21,39.97896957397461
2011-10-24,41.183448791503906
2011-10-25,40.77096939086914
2011-10-26,41.620689392089844
2011-10-27,42.94892883300781
2011-10-28,42.981937408447266
2011-10-31,41.76093673706055
2011-11-01,40.41621017456055
2011-11-02,41.51345443725586
2011-11-03,42.635433197021484
2011-11-04,42.22294998168945
2011-11-07,42.28068161010742
2011-11-08,42.35493850708008
2011-11-09,40.59770202636719
2011-11-10,40.49871063232422
2011-11-11,41.554683685302734
2011-11-14,40.79570388793945
2011-11-15,41.208194732666016
2011-11-16,39.698486328125
2011-11-17,38.52699661254883
2011-11-18,38.67548751831055
2011-11-21,37.99899673461914
2011-11-22,37.94948959350586
2011-11-23,37.206993103027344
2011-11-25,37.124507904052734
2011-11-28,37.9577522277832
2011-11-29,37.57823944091797
2011-11-30,39.632476806640625
2011-12-01,39.42623519897461
2011-12-02,39.78921127319336
2011-12-05,40.24296951293945
2011-12-06,40.06147766113281
2011-12-07,40.55645751953125
2011-12-08,39.44272232055664
2011-12-09,40.25946044921875
2011-12-12,39.508731842041016
2011-12-13,39.09622573852539
2011-12-14,38.84048080444336
2011-12-15,38.29599380493164
2011-12-16,38.67548751831055
2011-12-19,37.98249435424805
2011-12-20,39.533477783203125
2011-12-21,39.178733825683594
2011-12-22,39.294227600097656
2011-12-23,39.5582275390625
2011-12-27,39.318973541259766
2011-12-28,38.74974060058594
2011-12-29,39.20347595214844
2011-12-30,38.91473388671875
2012-01-03,39.92123031616211
2012-01-04,39.946083068847656
2012-01-05,40.409786224365234
2012-01-06,39.97091293334961
2012-01-09,40.070289611816406
2012-01-10,40.3021354675293
2012-01-11,40.533992767333984
2012-01-12,41.11362838745117
2012-01-13,41.204734802246094
2012-01-17,41.585636138916016
2012-01-18,41.867183685302734
2012-01-19,42.19013977050781
2012-01-20,41.43659591674805
2012-01-23,40.939754486083984
2012-01-24,40.76585388183594
2012-01-25,41.54423141479492
2012-01-26,41.38689422607422
2012-01-27,41.27926254272461
2012-01-30,40.674747467041016
2012-01-31,41.5193977355957
2012-02-01,41.9168586730957
2012-02-02,42.36402130126953
2012-02-03,43.26662826538086
2012-02-06,42.90228271484375
2012-02-07,43.16726303100586
2012-02-08,42.761505126953125
2012-02-09,43.31631851196289
2012-02-10,42.90228271484375
2012-02-13,43.11756134033203
2012-02-14,43.0264778137207
2012-02-15,42.662139892578125
2012-02-16,43.780025482177734
2012-02-17,43.77174758911133
2012-02-21,43.763465881347656
2012-02-22,43.713775634765625
2012-02-23,43.614402770996094
2012-02-24,44.16094970703125
2012-02-27,44.86479187011719
2012-02-28,44.51700210571289
2012-02-29,43.79658889770508
2012-03-01,44.35968017578125
2012-03-02,43.879398345947266
2012-03-05,43.862831115722656
2012-03-06,42.84431076049805
2012-03-07,43.283172607421875
2012-03-08,43.84627914428711
2012-03-09,44.053287506103516
2012-03-12,43.697208404541016
2012-03-13,44.92277526855469
2012-03-14,46.496089935302734
2012-03-15,46.96809005737305
2012-03-16,46.827327728271484
2012-03-19,47.423526763916016
2012-03-20,47.12541961669922
2012-03-21,47.24135208129883
2012-03-22,47.440086364746094
2012-03-23,47.406978607177734
2012-03-26,48.57454299926758
2012-03-27,48.21019744873047
2012-03-28,48.90577697753906
2012-03-29,47.93693161010742
2012-03-30,47.91208267211914
2012-04-02,48.03630065917969
2012-04-03,48.51824188232422
2012-04-04,47.670692443847656
2012-04-05,48.27726745605469
2012-04-09,47.49620056152344
2012-04-10,46.68186950683594
2012-04-11,47.321712493896484
2012-04-12,48.227413177490234
2012-04-13,47.595909118652344
2012-04-16,48.05291748046875
2012-04-17,48.3437385559082
2012-04-18,48.227413177490234
2012-04-19,47.83687210083008
2012-04-20,47.73716354370117
2012-04-23,47.62913513183594
2012-04-24,47.8867301940918
2012-04-25,48.9503173828125
2012-04-26,49.51535415649414
2012-04-27,49.99729919433594
2012-04-30,50.03054428100586
2012-05-01,50.66205596923828
2012-05-02,50.72852325439453
2012-05-03,50.57064437866211
2012-05-04,49.93914031982422
2012-05-07,49.93914031982422
2012-05-08,49.76464080810547
2012-05-09,49.40733337402344
2012-05-10,49.374088287353516
2012-05-11,49.55691909790039
2012-05-14,48.54316711425781
2012-05-15,48.14432144165039
2012-05-16,47.687313079833984
2012-05-17,46.24148178100586
2012-05-18,46.03374099731445
2012-05-21,46.806522369384766
2012-05-22,46.82312774658203
2012-05-23,46.50737380981445
2012-05-24,46.8148307800293
2012-05-25,46.37443161010742
2012-05-29,46.997623443603516
2012-05-30,46.0836067199707
2012-05-31,46.39104461669922
2012-06-01,44.39680862426758
2012-06-04,44.463287353515625
2012-06-05,44.85382843017578
2012-06-06,46.01712417602539
2012-06-07,45.90080261230469
2012-06-08,46.41598129272461
2012-06-11,45.784461975097656
2012-06-12,46.931148529052734
2012-06-13,45.784461975097656
2012-06-14,45.7429084777832
2012-06-15,46.76498031616211
2012-06-18,46.40766906738281
2012-06-19,47.313385009765625
2012-06-20,47.72886657714844
2012-06-21,46.7982063293457
2012-06-22,47.18873596191406
2012-06-25,46.5738525390625
2012-06-26,46.62369918823242
2012-06-27,47.2635383605957
2012-06-28,47.10565185546875
2012-06-29,48.3686637878418
2012-07-02,49.06665802001953
2012-07-03,49.5335578918457
2012-07-05,49.4001579284668
2012-07-06,48.88322448730469
2012-07-09,48.69980239868164
2012-07-10,48.683128356933594
2012-07-11,48.424659729003906
2012-07-12,47.465843200683594
2012-07-13,48.29960632324219
2012-07-16,48.891563415527344
2012-07-17,48.9249267578125
2012-07-18,48.599761962890625
2012-07-19,46.88222122192383
2012-07-20,46.53202438354492
2012-07-23,46.46533203125
2012-07-24,46.38195037841797
2012-07-25,46.73212432861328
2012-07-26,48.157875061035156
2012-07-27,48.79985809326172
2012-07-30,48.599761962890625
2012-07-31,48.116172790527344
2012-08-01,47.357452392578125
2012-08-02,47.0989990234375
2012-08-03,48.03280258178711
2012-08-06,47.607601165771484
2012-08-07,48.05780792236328
2012-08-08,48.28293228149414
2012-08-09,47.08232498168945
2012-08-10,46.56538391113281
2012-08-13,46.798831939697266
2012-08-14,46.757137298583984
2012-08-15,47.24073028564453
2012-08-16,47.83269500732422
2012-08-17,48.0161247253418
2012-08-20,47.44084167480469
2012-08-21,47.19070053100586
2012-08-22,47.374141693115234
2012-08-23,47.040626525878906
2012-08-24,47.93274688720703
2012-08-27,47.87437438964844
2012-08-28,47.991111755371094
2012-08-29,47.87437438964844
2012-08-30,47.66593933105469
2012-08-31,48.60810852050781
2012-09-04,48.86655807495117
2012-09-05,47.6826171875
2012-09-06,47.86604309082031
2012-09-07,48.13284683227539
2012-09-10,47.95775604248047
2012-09-11,47.71596908569336
2012-09-12,47.74932861328125
2012-09-13,49.233421325683594
2012-09-14,49.41682815551758
2012-09-17,49.34180450439453
2012-09-18,48.91658020019531
2012-09-19,48.91658020019531
2012-09-20,48.64143371582031
2012-09-21,48.241241455078125
2012-09-24,48.082828521728516
2012-09-25,47.63258361816406
2012-09-26,46.80718231201172
2012-09-27,47.16569900512695
2012-09-28,47.407474517822266
2012-10-01,48.13284683227539
2012-10-02,47.67427062988281
2012-10-03,48.02568817138672
2012-10-04,48.837284088134766
2012-10-05,48.996238708496094
2012-10-08,49.21377944946289
2012-10-09,48.728511810302734
2012-10-10,48.502593994140625
2012-10-11,48.92094421386719
2012-10-12,48.43567657470703
2012-10-15,48.18465805053711
2012-10-16,49.0548095703125
2012-10-17,49.673954010009766
2012-10-18,48.2014045715332
2012-10-19,47.573883056640625
2012-10-22,47.473480224609375
2012-10-23,46.33559036254883
2012-10-24,46.210079193115234
2012-10-25,46.38578414916992
2012-10-26,46.645145416259766
2012-10-31,46.8292350769043
2012-11-01,47.56550979614258
2012-11-02,47.44837188720703
2012-11-05,47.15553665161133
2012-11-06,47.85000228881836
2012-11-07,46.494544982910156
2012-11-08,46.4861946105957
2012-11-09,46.71210861206055
2012-11-12,46.45272445678711
2012-11-13,45.800106048583984
2012-11-14,44.88812255859375
2012-11-15,44.8797607421875
2012-11-16,45.43196105957031
2012-11-19,46.210079193115234
2012-11-20,46.73719787597656
2012-11-21,46.837589263916016
2012-11-23,47.28103256225586
2012-11-26,46.5949592590332
2012-11-27,45.54909896850586
2012-11-28,46.44435501098633
2012-11-29,46.78740310668945
2012-11-30,46.77067184448242
2012-12-03,46.845985412597656
2012-12-04,46.720458984375
2012-12-05,47.18901824951172
2012-12-06,46.95472717285156
2012-12-07,47.36470031738281
2012-12-10,47.48185348510742
2012-12-11,47.7412223815918
2012-12-12,48.2515869140625
2012-12-13,48.293418884277344
2012-12-14,47.39817428588867
2012-12-17,47.91691589355469
2012-12-18,48.377098083496094
2012-12-19,47.51531219482422
2012-12-20,48.02568817138672
2012-12-21,48.23486328125
2012-12-24,48.134464263916016
2012-12-26,47.79978942871094
2012-12-27,47.431640625
2012-12-28,47.41490173339844
2012-12-31,48.092628479003906
2013-01-02,49.32683563232422
2013-01-03,49.5367546081543
2013-01-04,50.04890060424805
2013-01-07,50.258811950683594
2013-01-08,50.54426956176758
2013-01-09,50.59465789794922
2013-01-10,51.039642333984375
2013-01-11,51.41747283935547
2013-01-14,51.39227294921875
2013-01-15,51.01445770263672
2013-01-16,50.89691162109375
2013-01-17,50.99766159057617
2013-01-18,50.19162368774414
2013-01-22,49.87257385253906
2013-01-23,49.47796630859375
2013-01-24,49.78861618041992
2013-01-25,49.9565544128418
2013-01-28,49.595523834228516
2013-01-29,49.91457748413086
2013-01-30,49.813819885253906
2013-01-31,49.377220153808594
2013-02-01,50.30078125
2013-02-04,49.8809814453125
2013-02-05,50.93049621582031
2013-02-06,50.846534729003906
2013-02-07,52.17311096191406
2013-02-08,51.88764190673828
2013-02-11,52.03877258300781
2013-02-12,52.22349166870117
2013-02-13,52.1395378112793
2013-02-14,52.34101867675781
2013-02-15,51.79528045654297
2013-02-19,52.290653228759766
2013-02-20,51.97999572753906
2013-02-21,51.669349670410156
2013-02-22,52.53413772583008
2013-02-25,52.072364807128906
2013-02-26,51.988399505615234
2013-02-27,52.47536849975586
2013-02-28,52.181522369384766
2013-03-01,52.3662109375
2013-03-04,52.80281448364258
2013-03-05,53.83552551269531
2013-03-06,54.280521392822266
2013-03-07,54.204959869384766
2013-03-08,54.32250213623047
2013-03-11,54.99418258666992
2013-03-12,54.81787109375
2013-03-13,54.826271057128906
2013-03-14,54.893436431884766
2013-03-15,55.48954391479492
2013-03-18,55.229278564453125
2013-03-19,54.683536529541016
2013-03-20,55.41398620605469
2013-03-21,54.918617248535156
2013-03-22,55.59870910644531
2013-03-25,55.49795150756836
2013-03-26,56.39632797241211
2013-03-27,56.379539489746094
2013-03-28,56.639808654785156
2013-04-01,56.47189712524414
2013-04-02,56.79094696044922
2013-04-03,55.78886413574219
2013-04-04,56.193058013916016
2013-04-05,54.988853454589844
2013-04-08,55.241477966308594
2013-04-09,54.921485900878906
2013-04-10,55.073062896728516
2013-04-11,55.3593864440918
2013-04-12,55.308837890625
2013-04-15,53.978328704833984
2013-04-16,54.390960693359375
2013-04-17,54.00360107421875
2013-04-18,54.76991653442383
2013-04-19,56.62251663208008
2013-04-22,56.13411331176758
2013-04-23,56.79935836791992
2013-04-24,56.774105072021484
2013-04-25,57.37199020385742
2013-04-26,57.05198669433594
2013-04-29,56.95093536376953
2013-04-30,57.60776901245117
2013-05-01,57.4983024597168
2013-05-02,58.42460632324219
2013-05-03,59.14039993286133
2013-05-06,58.99721908569336
2013-05-07,59.14878845214844
2013-05-08,59.2077522277832
2013-05-09,59.12353515625
2013-05-10,59.01408004760742
2013-05-13,58.769866943359375
2013-05-14,60.21824264526367
2013-05-15,61.28771209716797
2013-05-16,60.8245849609375
2013-05-17,61.74245071411133
2013-05-20,62.651885986328125
2013-05-21,63.24981689453125
2013-05-22,62.685604095458984
2013-05-23,62.896141052246094
2013-05-24,63.384544372558594
2013-05-28,64.13402557373047
2013-05-29,63.856109619140625
2013-05-30,64.1171875
2013-05-31,63.75507736206055
2013-06-03,64.39506530761719
2013-06-04,64.04979705810547
2013-06-05,62.95509719848633
2013-06-06,64.20137786865234
2013-06-07,65.7171401977539
2013-06-10,65.91928100585938
2013-06-11,64.43717956542969
2013-06-12,62.92137145996094
2013-06-13,63.334014892578125
2013-06-14,61.44770431518555
2013-06-17,62.18034744262695
2013-06-18,63.14036178588867
2013-06-19,62.5087890625
2013-06-20,61.405616760253906
2013-06-21,61.7340202331543
2013-06-24,60.639312744140625
2013-06-25,61.666683197021484
2013-06-26,62.23086929321289
2013-06-27,63.258216857910156
2013-06-28,62.95509719848633
2013-07-01,63.69610595703125
2013-07-02,63.028831481933594
2013-07-03,62.99505615234375
2013-07-05,64.45632934570312
2013-07-08,65.07294464111328
2013-07-09,65.55438232421875
2013-07-10,64.47322082519531
2013-07-11,64.98847961425781
2013-07-12,66.16253662109375
2013-07-15,65.75714111328125
2013-07-16,66.11187744140625
2013-07-17,64.87022399902344
2013-07-18,62.51359176635742
2013-07-19,62.555824279785156
2013-07-22,63.11328887939453
2013-07-23,62.851463317871094
2013-07-24,63.6539192199707
2013-07-25,64.00019836425781
2013-07-26,63.636985778808594
2013-07-29,63.40048599243164
2013-07-30,63.510311126708984
2013-07-31,62.310848236083984
2013-08-01,63.881954193115234
2013-08-02,63.93265151977539
2013-08-05,64.13536834716797
2013-08-06,64.03398132324219
2013-08-07,63.46806716918945
2013-08-08,64.35493469238281
2013-08-09,63.77215576171875
2013-08-12,63.76370620727539
2013-08-13,64.38874816894531
2013-08-14,64.09313201904297
2013-08-15,63.24845504760742
2013-08-16,63.4934196472168
2013-08-19,62.79234313964844
2013-08-20,62.73320388793945
2013-08-21,62.03214645385742
2013-08-22,62.386898040771484
2013-08-23,62.20952224731445
2013-08-26,62.17573165893555
2013-08-27,60.73981857299805
2013-08-28,60.82426834106445
2013-08-29,61.00164031982422
2013-08-30,60.73981857299805
2013-09-03,61.17900848388672
2013-09-04,61.778724670410156
2013-09-05,62.33622360229492
2013-09-06,61.95612716674805
2013-09-09,62.21797561645508
2013-09-10,63.01194381713867
2013-09-11,63.5018424987793
2013-09-12,63.594783782958984
2013-09-13,63.603214263916016
2013-09-16,63.85661315917969
2013-09-17,64.9715576171875
