Date,AFL
2010-11-04,20.194690704345703
2010-11-05,20.16327476501465
2010-11-08,19.960798263549805
2010-11-09,19.719934463500977
2010-11-10,19.828149795532227
2010-11-11,19.444156646728516
2010-11-12,19.07761001586914
2010-11-15,19.11622428894043
2010-11-16,18.80732536315918
2010-11-17,18.814346313476562
2010-11-18,19.18994140625
2010-11-19,19.18290901184082
2010-11-22,19.08112335205078
2010-11-23,18.579172134399414
2010-11-24,18.94773292541504
2010-11-26,18.094770431518555
2010-11-29,18.312397003173828
2010-11-30,18.077220916748047
2010-12-01,18.603740692138672
2010-12-02,19.05303955078125
2010-12-03,19.102184295654297
2010-12-06,19.039005279541016
2010-12-07,18.859983444213867
2010-12-08,19.277687072753906
2010-12-09,19.523395538330078
2010-12-10,19.698898315429688
2010-12-13,19.611160278320312
2010-12-14,19.439157485961914
2010-12-15,19.340871810913086
2010-12-16,19.298748016357422
2010-12-17,19.502338409423828
2010-12-20,19.741025924682617
2010-12-21,19.86739158630371
2010-12-22,20.088533401489258
2010-12-23,20.046415328979492
2010-12-27,19.997270584106445
2010-12-28,19.96918487548828
2010-12-29,19.902498245239258
2010-12-30,19.688379287719727
2010-12-31,19.807716369628906
2011-01-03,20.19734764099121
2011-01-04,19.828784942626953
2011-01-05,19.79017448425293
2011-01-06,19.68134880065918
2011-01-07,19.604129791259766
2011-01-10,19.35140037536621
2011-01-11,19.54446792602539
2011-01-12,20.060455322265625
2011-01-13,20.035877227783203
2011-01-14,20.24298095703125
2011-01-18,19.986740112304688
2011-01-19,19.941102981567383
2011-01-20,20.17628288269043
2011-01-21,20.397422790527344
2011-01-24,20.583457946777344
2011-01-25,20.502729415893555
2011-01-26,20.485177993774414
2011-01-27,20.527301788330078
2011-01-28,20.004291534423828
2011-01-31,20.211387634277344
2011-02-01,20.544851303100586
2011-02-02,20.04290008544922
2011-02-03,19.958660125732422
2011-02-04,20.172767639160156
2011-02-07,20.604516983032227
2011-02-08,20.32370948791504
2011-02-09,20.014812469482422
2011-02-10,19.89548110961914
2011-02-11,20.191890716552734
2011-02-14,20.124845504760742
2011-02-15,20.156606674194336
2011-02-16,20.41421127319336
2011-02-17,20.91883087158203
2011-02-18,20.84825897216797
2011-02-22,20.453027725219727
2011-02-23,20.31540298461914
2011-02-24,20.191890716552734
2011-02-25,20.410682678222656
2011-02-28,20.77061653137207
2011-03-01,20.3083438873291
2011-03-02,19.969573974609375
2011-03-03,20.400096893310547
2011-03-04,20.262475967407227
2011-03-07,20.029565811157227
2011-03-08,20.181306838989258
2011-03-09,20.04721450805664
2011-03-10,19.655515670776367
2011-03-11,19.60257911682129
2011-03-14,19.020334243774414
2011-03-15,17.958147048950195
2011-03-16,17.880523681640625
2011-03-17,17.80288314819336
2011-03-18,17.880523681640625
2011-03-21,18.53687858581543
2011-03-22,18.646268844604492
2011-03-23,18.512176513671875
2011-03-24,18.727432250976562
2011-03-25,18.5792179107666
2011-03-28,18.596872329711914
2011-03-29,18.40278434753418
2011-03-30,18.533353805541992
2011-03-31,18.625099182128906
2011-04-01,18.879173278808594
2011-04-04,19.179122924804688
2011-04-05,19.186180114746094
2011-04-06,19.32027244567871
2011-04-07,19.147367477416992
2011-04-08,18.935636520385742
2011-04-11,18.995622634887695
2011-04-12,18.745079040527344
2011-04-13,18.494535446166992
2011-04-14,18.349849700927734
2011-04-15,18.438068389892578
2011-04-18,18.201644897460938
2011-04-19,18.35691261291504
2011-04-20,18.78036880493164
2011-04-21,18.935636520385742
2011-04-25,18.78036880493164
2011-04-26,19.02385902404785
2011-04-27,19.157947540283203
2011-04-28,20.114255905151367
2011-04-29,19.828426361083984
2011-05-02,19.814315795898438
2011-05-03,19.775493621826172
2011-05-04,19.588470458984375
2011-05-05,19.468488693237305
2011-05-06,19.440261840820312
2011-05-09,19.302637100219727
2011-05-10,19.366153717041016
2011-05-11,19.094432830810547
2011-05-12,19.323801040649414
2011-05-13,19.06267547607422
2011-05-16,18.995248794555664
2011-05-17,19.10880470275879
2011-05-18,17.90230941772461
2011-05-19,17.8703670501709
2011-05-20,17.59003257751465
2011-05-23,17.323898315429688
2011-05-24,17.469385147094727
2011-05-25,17.494232177734375
2011-05-26,17.597135543823242
2011-05-27,17.03291893005371
2011-05-31,16.958398818969727
2011-06-01,16.550315856933594
2011-06-02,16.54676628112793
2011-06-03,16.489988327026367
2011-06-06,16.163532257080078
2011-06-07,16.138687133789062
2011-06-08,15.922226905822754
2011-06-09,16.018041610717773
2011-06-10,15.918675422668457
2011-06-13,16.067724227905273
2011-06-14,16.49709129333496
2011-06-15,15.947072982788086
2011-06-16,15.904487609863281
2011-06-17,15.975449562072754
2011-06-20,16.089012145996094
2011-06-21,16.379989624023438
2011-06-22,16.099651336669922
2011-06-23,15.98609733581543
2011-06-24,15.71995735168457
2011-06-27,15.950616836547852
2011-06-28,16.039325714111328
2011-06-29,16.365793228149414
2011-06-30,16.56451416015625
2011-07-01,16.83064842224121
2011-07-05,16.48289680480957
2011-07-06,16.475801467895508
2011-07-07,16.81999969482422
2011-07-08,16.504179000854492
2011-07-11,15.89029312133789
2011-07-12,15.989654541015625
2011-07-13,16.09256362915039
2011-07-14,16.05707359313965
2011-07-15,16.09256362915039
2011-07-18,15.730606079101562
2011-07-19,16.00029754638672
2011-07-20,16.09256362915039
2011-07-21,16.543224334716797
2011-07-22,16.397733688354492
2011-07-25,16.223852157592773
2011-07-26,16.081911087036133
2011-07-27,15.666729927062988
2011-07-28,16.31610870361328
2011-07-29,16.344505310058594
2011-08-01,16.21676254272461
2011-08-02,15.81576919555664
2011-08-03,15.918675422668457
2011-08-04,14.996065139770508
2011-08-05,14.804448127746582
2011-08-08,13.370835304260254
2011-08-09,14.05571174621582
2011-08-10,12.622102737426758
2011-08-11,13.459549903869629
2011-08-12,13.25373649597168
2011-08-15,13.61146354675293
2011-08-16,13.346748352050781
2011-08-17,13.407563209533691
2011-08-18,12.649182319641113
2011-08-19,12.380889892578125
2011-08-22,12.477472305297852
2011-08-23,12.713568687438965
2011-08-24,13.035528182983398
2011-08-25,12.613410949707031
2011-08-26,12.713568687438965
2011-08-29,13.339592933654785
2011-08-30,13.207231521606445
2011-08-31,13.493415832519531
2011-09-01,13.124958992004395
2011-09-02,12.51682186126709
2011-09-06,12.130475044250488
2011-09-07,12.831619262695312
2011-09-08,12.545443534851074
2011-09-09,12.101861953735352
2011-09-12,12.227066040039062
2011-09-13,12.259261131286621
2011-09-14,12.49893856048584
2011-09-15,12.960405349731445
2011-09-16,12.996176719665527
2011-09-19,12.6777982711792
2011-09-20,12.541861534118652
2011-09-21,11.872915267944336
2011-09-22,11.454374313354492
2011-09-23,11.254054069519043
2011-09-26,11.654706001281738
2011-09-27,12.330801963806152
2011-09-28,12.105439186096191
2011-09-29,12.835196495056152
2011-09-30,12.502513885498047
2011-10-03,12.008858680725098
2011-10-04,12.92463207244873
2011-10-05,13.386096954345703
2011-10-06,13.675851821899414
2011-10-07,13.103495597839355
2011-10-10,13.790327072143555
2011-10-11,13.940568923950195
2011-10-12,14.530820846557617
2011-10-13,14.409188270568848
2011-10-14,14.774075508117676
2011-10-17,14.18382453918457
2011-10-18,14.985132217407227
2011-10-19,14.681066513061523
2011-10-20,14.799113273620605
2011-10-21,15.282050132751465
2011-10-24,15.50383472442627
2011-10-25,14.931475639343262
2011-10-26,15.392942428588867
2011-10-27,16.730836868286133
2011-10-28,16.720096588134766
2011-10-31,16.129852294921875
2011-11-01,15.371475219726562
2011-11-02,15.918792724609375
2011-11-03,16.344486236572266
2011-11-04,16.201393127441406
2011-11-07,16.323026657104492
2011-11-08,16.609207153320312
2011-11-09,15.514565467834473
2011-11-10,15.636190414428711
2011-11-11,16.051151275634766
2011-11-14,15.968267440795898
2011-11-15,15.928627967834473
2011-11-16,15.604287147521973
2011-11-17,15.121378898620605
2011-11-18,15.128595352172852
2011-11-21,14.800644874572754
2011-11-22,14.779023170471191
2011-11-23,14.231253623962402
2011-11-25,14.072690963745117
2011-11-28,14.681721687316895
2011-11-29,14.73217487335205
2011-11-30,15.65473461151123
2011-12-01,15.510584831237793
2011-12-02,15.752037048339844
2011-12-05,16.011510848999023
2011-12-06,16.144853591918945
2011-12-07,16.152055740356445
2011-12-08,15.380850791931152
2011-12-09,15.777265548706055
2011-12-12,15.456526756286621
2011-12-13,15.222288131713867
2011-12-14,14.998852729797363
2011-12-15,14.84749698638916
2011-12-16,14.742988586425781
2011-12-19,14.29251480102539
2011-12-20,14.721368789672852
2011-12-21,15.034896850585938
2011-12-22,15.287155151367188
2011-12-23,15.525008201599121
2011-12-27,15.604287147521973
2011-12-28,15.279947280883789
2011-12-29,15.593475341796875
2011-12-30,15.58986759185791
2012-01-03,16.173677444458008
2012-01-04,16.061962127685547
2012-01-05,16.166475296020508
2012-01-06,15.943039894104004
2012-01-09,15.579069137573242
2012-01-10,15.809698104858398
2012-01-11,15.932231903076172
2012-01-12,15.881776809692383
2012-01-13,15.561038970947266
2012-01-17,15.770060539245605
2012-01-18,16.28179359436035
2012-01-19,16.984529495239258
2012-01-20,17.26561737060547
2012-01-23,17.316070556640625
2012-01-24,17.683652877807617
2012-01-25,17.716093063354492
2012-01-26,17.57914924621582
2012-01-27,17.67284393310547
2012-01-30,17.44580841064453
2012-01-31,17.380943298339844
2012-02-01,17.39175796508789
2012-02-02,17.471038818359375
2012-02-03,18.011600494384766
2012-02-06,17.874652862548828
2012-02-07,17.759334564208984
2012-02-08,17.791776657104492
2012-02-09,17.669246673583984
2012-02-10,17.41698455810547
2012-02-13,17.74717903137207
2012-02-14,17.620180130004883
2012-02-15,17.44237518310547
2012-02-16,17.482288360595703
2012-02-17,17.42060089111328
2012-02-21,17.384319305419922
2012-02-22,17.039609909057617
2012-02-23,17.14120864868164
2012-02-24,17.017845153808594
2012-02-27,16.94526481628418
2012-02-28,17.01421356201172
2012-02-29,17.144845962524414
2012-03-01,17.202892303466797
2012-03-02,17.08315658569336
2012-03-05,17.065021514892578
2012-03-06,16.40825080871582
2012-03-07,16.43727684020996
2012-03-08,16.241334915161133
2012-03-09,16.386472702026367
2012-03-12,16.230449676513672
2012-03-13,16.7166690826416
2012-03-14,16.767467498779297
2012-03-15,17.235551834106445
2012-03-16,17.006956100463867
2012-03-19,17.260948181152344
2012-03-20,17.2573184967041
2012-03-21,16.941646575927734
2012-03-22,16.546131134033203
2012-03-23,16.589675903320312
2012-03-26,17.003324508666992
2012-03-27,16.923500061035156
2012-03-28,16.876323699951172
2012-03-29,16.618701934814453
2012-03-30,16.687646865844727
2012-04-02,16.840042114257812
2012-04-03,16.633216857910156
2012-04-04,16.342933654785156
2012-04-05,16.25585174560547
2012-04-09,15.827680587768555
2012-04-10,15.319692611694336
2012-04-11,15.617222785949707
2012-04-12,16.04176139831543
2012-04-13,15.559168815612793
2012-04-16,15.530137062072754
2012-04-17,15.856706619262695
2012-04-18,15.530137062072754
2012-04-19,15.345085144042969
2012-04-20,15.101968765258789
2012-04-23,15.0076322555542
2012-04-24,15.239858627319336
2012-04-25,16.422761917114258
2012-04-26,16.335674285888672
2012-04-27,16.390106201171875
2012-04-30,16.342933654785156
2012-05-01,16.513471603393555
2012-05-02,16.332050323486328
2012-05-03,16.09256362915039
2012-05-04,15.776875495910645
2012-05-07,15.871220588684082
2012-05-08,15.816794395446777
2012-05-09,15.519250869750977
2012-05-10,15.63536548614502
2012-05-11,15.7333402633667
2012-05-14,15.623645782470703
2012-05-15,15.565144538879395
2012-05-16,15.214136123657227
2012-05-17,14.55964183807373
2012-05-18,14.285418510437012
2012-05-21,14.526738166809082
2012-05-22,14.665674209594727
2012-05-23,14.56695556640625
2012-05-24,14.508456230163574
2012-05-25,14.340266227722168
2012-05-29,14.716866493225098
2012-05-30,14.501140594482422
2012-05-31,14.654712677001953
2012-06-01,14.131847381591797
2012-06-04,14.058727264404297
2012-06-05,14.219603538513184
2012-06-06,14.819242477416992
2012-06-07,14.9545316696167
2012-06-08,14.859466552734375
2012-06-11,14.625458717346191
2012-06-12,14.859466552734375
2012-06-13,14.727834701538086
2012-06-14,15.221449851989746
2012-06-15,15.349425315856934
2012-06-18,15.126375198364258
2012-06-19,15.44083023071289
2012-06-20,15.4993314743042
2012-06-21,15.01668930053711
2012-06-22,15.031322479248047
2012-06-25,14.504796028137207
2012-06-26,14.705903053283691
2012-06-27,14.896027565002441
2012-06-28,14.991094589233398
2012-06-29,15.572450637817383
2012-07-02,15.66021728515625
2012-07-03,15.857650756835938
2012-07-05,15.704080581665039
2012-07-06,15.587084770202637
2012-07-09,15.56148910522461
2012-07-10,15.462766647338867
2012-07-11,15.707744598388672
2012-07-12,15.517613410949707
2012-07-13,15.94174861907959
2012-07-16,15.79549789428711
2012-07-17,15.94540786743164
2012-07-18,16.051443099975586
2012-07-19,16.102628707885742
2012-07-20,15.824745178222656
2012-07-23,15.506648063659668
2012-07-24,15.364044189453125
2012-07-25,15.097128868103027
2012-07-26,15.166601181030273
2012-07-27,15.901534080505371
2012-07-30,16.02950668334961
2012-07-31,16.0075626373291
2012-08-01,16.014877319335938
2012-08-02,15.77355670928955
2012-08-03,16.300079345703125
2012-08-06,16.43170166015625
2012-08-07,16.65473747253418
2012-08-08,16.73883819580078
2012-08-09,16.7095890045166
2012-08-10,16.768089294433594
2012-08-13,16.77913475036621
2012-08-14,16.65760612487793
2012-08-15,16.8085994720459
2012-08-16,16.90435791015625
2012-08-17,16.98537826538086
2012-08-20,16.978008270263672
2012-08-21,17.129009246826172
2012-08-22,16.974327087402344
2012-08-23,16.834386825561523
2012-08-24,17.007474899291992
2012-08-27,16.996423721313477
2012-08-28,17.011157989501953
2012-08-29,17.06272315979004
2012-08-30,16.94854736328125
2012-08-31,17.007474899291992
2012-09-04,17.125324249267578
2012-09-05,16.896989822387695
2012-09-06,17.460460662841797
2012-09-07,17.78455924987793
2012-09-10,17.677751541137695
2012-09-11,17.906099319458008
2012-09-12,17.876636505126953
2012-09-13,18.171266555786133
2012-09-14,18.289113998413086
2012-09-17,18.145475387573242
2012-09-18,17.93187713623047
2012-09-19,17.89872932434082
2012-09-20,17.917142868041992
2012-09-21,17.744047164916992
2012-09-24,17.79192543029785
2012-09-25,17.515710830688477
2012-09-26,17.18056869506836
2012-09-27,17.57464027404785
2012-09-28,17.633567810058594
2012-10-01,17.530441284179688
2012-10-02,17.515710830688477
2012-10-03,17.504661560058594
2012-10-04,17.836118698120117
2012-10-05,17.90241050720215
2012-10-08,17.924509048461914
2012-10-09,17.699857711791992
2012-10-10,17.534130096435547
2012-10-11,17.78455924987793
2012-10-12,17.72931480407715
2012-10-15,17.96501922607422
2012-10-16,18.19704246520996
2012-10-17,18.517446517944336
2012-10-18,18.454843521118164
2012-10-19,18.300161361694336
2012-10-22,18.484304428100586
2012-10-23,18.289113998413086
2012-10-24,18.20808982849121
2012-10-25,18.425376892089844
2012-10-26,18.259653091430664
2012-10-31,18.333309173583984
2012-11-01,18.760517120361328
2012-11-02,18.646352767944336
2012-11-05,18.85259246826172
2012-11-06,19.22087287902832
2012-11-07,18.591106414794922
2012-11-08,18.311208724975586
2012-11-09,18.403942108154297
2012-11-12,18.48553466796875
2012-11-13,18.55600357055664
2012-11-14,18.411357879638672
2012-11-15,18.596799850463867
2012-11-16,18.696941375732422
2012-11-19,19.078968048095703
2012-11-20,18.90094757080078
2012-11-21,19.001079559326172
2012-11-23,19.24587631225586
2012-11-26,19.23103904724121
2012-11-27,19.10492706298828
2012-11-28,19.282958984375
2012-11-29,19.535171508789062
2012-11-30,19.65386199951172
2012-12-03,19.564847946166992
2012-12-04,19.498083114624023
2012-12-05,19.8726863861084
2012-12-06,19.954282760620117
2012-12-07,19.8726863861084
2012-12-10,19.868976593017578
2012-12-11,20.06184959411621
2012-12-12,20.098936080932617
2012-12-13,19.8133487701416
2012-12-14,19.742874145507812
2012-12-17,20.06184959411621
2012-12-18,20.262126922607422
2012-12-19,20.16940689086914
2012-12-20,20.288097381591797
2012-12-21,19.957996368408203
2012-12-24,19.946868896484375
2012-12-26,19.843027114868164
2012-12-27,19.661283493041992
2012-12-28,19.379396438598633
2012-12-31,19.70207405090332
2013-01-02,20.05443000793457
2013-01-03,19.546295166015625
2013-01-04,19.301502227783203
2013-01-07,19.22732162475586
2013-01-08,19.449867248535156
2013-01-09,19.472126007080078
2013-01-10,19.794795989990234
2013-01-11,19.63160514831543
2013-01-14,19.639019012451172
2013-01-15,19.66868782043457
2013-01-16,19.14202117919922
2013-01-17,19.078968048095703
2013-01-18,19.090097427368164
2013-01-22,19.524051666259766
2013-01-23,19.705785751342773
2013-01-24,19.883811950683594
2013-01-25,19.835596084594727
2013-01-28,19.65386199951172
2013-01-29,19.787378311157227
2013-01-30,19.45728302001953
2013-01-31,19.67982292175293
2013-02-01,19.67982292175293
2013-02-04,19.6019344329834
2013-02-05,19.839309692382812
2013-02-06,18.982528686523438
2013-02-07,18.61163902282715
2013-02-08,18.674694061279297
2013-02-11,18.641311645507812
2013-02-12,18.359420776367188
2013-02-13,18.17266273498535
2013-02-14,18.23990249633789
2013-02-15,18.430395126342773
2013-02-19,18.50136947631836
2013-02-20,18.60969352722168
2013-02-21,18.520048141479492
2013-02-22,18.703081130981445
2013-02-25,18.258567810058594
2013-02-26,18.232421875
2013-02-27,18.650789260864258
2013-02-28,18.65825843811035
2013-03-01,18.747909545898438
2013-03-04,18.7553768157959
2013-03-05,19.054208755493164
2013-03-06,19.08782386779785
2013-03-07,19.263389587402344
2013-03-08,18.729232788085938
2013-03-11,19.069154739379883
2013-03-12,18.957088470458984
2013-03-13,18.915998458862305
2013-03-14,18.923471450805664
2013-03-15,19.080360412597656
2013-03-18,18.759113311767578
2013-03-19,18.605960845947266
2013-03-20,18.945886611938477
2013-03-21,19.07288360595703
2013-03-22,19.367979049682617
2013-03-25,19.244712829589844
2013-03-26,19.607046127319336
2013-03-27,19.390396118164062
2013-03-28,19.43147850036621
2013-04-01,19.480043411254883
2013-04-02,19.760196685791016
2013-04-03,19.685483932495117
2013-04-04,19.23724365234375
2013-04-05,18.486433029174805
2013-04-08,18.527517318725586
2013-04-09,18.58354949951172
2013-04-10,18.7553768157959
2013-04-11,18.605960845947266
2013-04-12,18.71802520751953
2013-04-15,18.292194366455078
2013-04-16,18.7553768157959
2013-04-17,18.3631649017334
2013-04-18,18.26604652404785
2013-04-19,18.449079513549805
2013-04-22,18.572343826293945
2013-04-23,18.92720603942871
2013-04-24,19.25965118408203
2013-04-25,19.636930465698242
2013-04-26,19.872262954711914
2013-04-29,20.1860294342041
2013-04-30,20.335447311401367
2013-05-01,20.313039779663086
2013-05-02,20.522216796875
2013-05-03,20.679105758666992
2013-05-06,20.77248764038086
2013-05-07,20.686574935913086
2013-05-08,20.88454818725586
2013-05-09,20.488595962524414
2013-05-10,20.15241813659668
2013-05-13,20.11132049560547
2013-05-14,20.380277633666992
2013-05-15,20.47365379333496
2013-05-16,20.290620803833008
2013-05-17,20.634275436401367
2013-05-20,20.893665313720703
2013-05-21,20.99139976501465
2013-05-22,20.799680709838867
2013-05-23,20.69818878173828
2013-05-24,20.656837463378906
2013-05-28,20.71697998046875
2013-05-29,20.935012817382812
2013-05-30,21.247026443481445
2013-05-31,20.935012817382812
2013-06-03,21.201921463012695
2013-06-04,20.980121612548828
2013-06-05,20.747053146362305
2013-06-06,21.265823364257812
2013-06-07,21.438745498657227
2013-06-10,21.3522891998291
2013-06-11,21.205677032470703
2013-06-12,21.081619262695312
2013-06-13,21.60039710998535
2013-06-14,21.61918067932129
2013-06-17,21.6455078125
2013-06-18,21.7169246673584
2013-06-19,21.555280685424805
2013-06-20,21.40867805480957
2013-06-21,21.299657821655273
2013-06-24,20.931255340576172
2013-06-25,21.35980796813965
2013-06-26,21.525211334228516
2013-06-27,21.87857437133789
2013-06-28,21.848499298095703
2013-07-01,21.67933464050293
2013-07-02,21.348526000976562
2013-07-03,21.277101516723633
2013-07-05,21.487613677978516
2013-07-08,21.810911178588867
2013-07-09,21.99886703491211
2013-07-10,21.991352081298828
2013-07-11,22.27329444885254
2013-07-12,22.23194122314453
2013-07-15,22.1417179107666
2013-07-16,22.246978759765625
2013-07-17,22.198104858398438
2013-07-18,22.303367614746094
2013-07-19,22.325912475585938
2013-07-22,22.622905731201172
2013-07-23,22.44997215270996
2013-07-24,22.8935604095459
2013-07-25,22.728153228759766
2013-07-26,22.96497917175293
2013-07-29,22.934913635253906
2013-07-30,22.87476348876953
2013-07-31,23.186779022216797
2013-08-01,23.88599395751953
2013-08-02,23.40481185913086
2013-08-05,23.340900421142578
2013-08-06,23.19805908203125
2013-08-07,23.036409378051758
2013-08-08,23.273235321044922
2013-08-09,23.126628875732422
2013-08-12,23.130386352539062
2013-08-13,23.288278579711914
2013-08-14,23.186779022216797
2013-08-15,22.70183753967285
2013-08-16,22.758228302001953
2013-08-19,22.493553161621094
2013-08-20,22.618330001831055
2013-08-21,22.41037368774414
2013-08-22,22.663698196411133
2013-08-23,22.622106552124023
2013-08-26,22.448179244995117
2013-08-27,21.83942985534668
2013-08-28,21.84320640563965
2013-08-29,21.899927139282227
2013-08-30,21.85077476501465
2013-09-03,21.990671157836914
2013-09-04,22.289377212524414
2013-09-05,22.278030395507812
2013-09-06,22.073862075805664
2013-09-09,22.327184677124023
2013-09-10,22.656139373779297
2013-09-11,22.996435165405273
2013-09-12,23.015335083007812
2013-09-13,23.079612731933594
2013-09-16,23.393444061279297
