Date,NRG
2010-11-05,15.092222213745117
2010-11-08,15.144780158996582
2010-11-09,15.174816131591797
2010-11-10,15.069694519042969
2010-11-11,15.137274742126465
2010-11-12,14.72430419921875
2010-11-15,14.859458923339844
2010-11-16,14.596654891967773
2010-11-17,14.619181632995605
2010-11-18,14.656725883483887
2010-11-19,14.529078483581543
2010-11-22,14.701776504516602
2010-11-23,14.566625595092773
2010-11-24,14.83692741394043
2010-11-26,14.731806755065918
2010-11-29,14.679255485534668
2010-11-30,14.551604270935059
2010-12-01,14.386418342590332
2010-12-02,14.408939361572266
2010-12-03,14.378908157348633
2010-12-06,14.333857536315918
2010-12-07,14.153656005859375
2010-12-08,13.973443031311035
2010-12-09,14.078563690185547
2010-12-10,14.041023254394531
2010-12-13,14.07105541229248
2010-12-14,14.026008605957031
2010-12-15,13.898358345031738
2010-12-16,13.748190879821777
2010-12-17,14.018501281738281
2010-12-20,14.041023254394531
2010-12-21,14.033513069152832
2010-12-22,14.3413667678833
2010-12-23,14.408939361572266
2010-12-27,14.39392375946045
2010-12-28,14.438977241516113
2010-12-29,14.686756134033203
2010-12-30,14.679255485534668
2010-12-31,14.671744346618652
2011-01-03,14.889493942260742
2011-01-04,14.896998405456543
2011-01-05,14.746826171875
2011-01-06,14.656725883483887
2011-01-07,14.739324569702148
2011-01-10,14.844436645507812
2011-01-11,15.152298927307129
2011-01-12,15.107239723205566
2011-01-13,15.189826965332031
2011-01-14,15.197346687316895
2011-01-18,15.167313575744629
2011-01-19,15.054676055908203
2011-01-20,15.362525939941406
2011-01-21,15.475165367126465
2011-01-24,15.550243377685547
2011-01-25,15.655366897583008
2011-01-26,15.820549964904785
2011-01-27,16.16595458984375
2011-01-28,15.760479927062988
2011-01-31,15.580281257629395
2011-02-01,15.685397148132324
2011-02-02,15.58779239654541
2011-02-03,15.978228569030762
2011-02-04,15.56525993347168
2011-02-07,15.895642280578613
2011-02-08,15.572772026062012
2011-02-09,15.527717590332031
2011-02-10,15.662878036499023
2011-02-11,15.692906379699707
2011-02-14,15.490185737609863
2011-02-15,15.677894592285156
2011-02-16,15.58779239654541
2011-02-17,15.64785099029541
2011-02-18,15.685397148132324
2011-02-22,14.994608879089355
2011-02-23,14.866962432861328
2011-02-24,14.491532325744629
2011-02-25,14.679255485534668
2011-02-28,15.00963306427002
2011-03-01,14.656725883483887
2011-03-02,14.536584854125977
2011-03-03,14.589146614074707
2011-03-04,14.551604270935059
2011-03-07,14.431469917297363
2011-03-08,14.679255485534668
2011-03-09,14.851948738098145
2011-03-10,14.484034538269043
2011-03-11,14.859458923339844
2011-03-14,15.144780158996582
2011-03-15,15.114744186401367
2011-03-16,15.174816131591797
2011-03-17,15.39256763458252
2011-03-18,15.557755470275879
2011-03-21,15.662878036499023
2011-03-22,15.843073844909668
2011-03-23,15.828057289123535
2011-03-24,15.873117446899414
2011-03-25,16.015779495239258
2011-03-28,15.978228569030762
2011-03-29,16.2185115814209
2011-03-30,16.398712158203125
2011-03-31,16.1734561920166
2011-04-01,16.25604820251465
2011-04-04,16.053316116333008
2011-04-05,15.858101844787598
2011-04-06,16.00826644897461
2011-04-07,16.368675231933594
2011-04-08,16.158443450927734
2011-04-11,16.120895385742188
2011-04-12,16.023283004760742
2011-04-13,16.000762939453125
2011-04-14,16.023283004760742
2011-04-15,16.263565063476562
2011-04-18,16.135915756225586
2011-04-19,16.428747177124023
2011-04-20,16.864238739013672
2011-04-21,17.16459083557129
2011-04-25,16.954345703125
2011-04-26,17.517492294311523
2011-04-27,17.94548225402832
2011-04-28,17.968008041381836
2011-04-29,18.170734405517578
2011-05-02,18.11067008972168
2011-05-03,17.892908096313477
2011-05-04,17.87790870666504
2011-05-05,17.810327529907227
2011-05-06,18.088136672973633
2011-05-09,18.298385620117188
2011-05-10,18.733877182006836
2011-05-11,18.673805236816406
2011-05-12,18.598722457885742
2011-05-13,18.411012649536133
2011-05-16,18.538663864135742
2011-05-17,18.501113891601562
2011-05-18,18.606233596801758
2011-05-19,18.71135711669922
2011-05-20,18.974157333374023
2011-05-23,18.54616355895996
2011-05-24,18.463565826416016
2011-05-25,18.54616355895996
2011-05-26,18.55367088317871
2011-05-27,18.463565826416016
2011-05-31,18.591218948364258
2011-06-01,18.253334045410156
2011-06-02,18.0430908203125
2011-06-03,17.937971115112305
2011-06-06,17.870393753051758
2011-06-07,17.94548225402832
2011-06-08,18.125688552856445
2011-06-09,18.095651626586914
2011-06-10,17.862886428833008
2011-06-13,17.74274253845215
2011-06-14,17.825334548950195
2011-06-15,17.31475067138672
2011-06-16,17.247177124023438
2011-06-17,17.502470016479492
2011-06-20,17.637630462646484
2011-06-21,17.810327529907227
2011-06-22,17.570051193237305
2011-06-23,17.442401885986328
2011-06-24,17.119543075561523
2011-06-27,17.31475067138672
2011-06-28,17.952991485595703
2011-06-29,18.238311767578125
2011-06-30,18.4560604095459
2011-07-01,18.621246337890625
2011-07-05,18.185749053955078
2011-07-06,18.028072357177734
2011-07-07,18.193254470825195
2011-07-08,18.170734405517578
2011-07-11,17.56254005432129
2011-07-12,17.80281639099121
2011-07-13,18.0130615234375
2011-07-14,18.088136672973633
2011-07-15,18.24581527709961
2011-07-18,18.16322898864746
2011-07-19,18.613737106323242
2011-07-20,18.448549270629883
2011-07-21,18.733877182006836
2011-07-22,18.583711624145508
2011-07-25,19.07927131652832
2011-07-26,18.899070739746094
2011-07-27,18.86152458190918
2011-07-28,18.65879249572754
2011-07-29,18.411012649536133
2011-08-01,18.35094451904297
2011-08-02,17.787796020507812
2011-08-03,17.765274047851562
2011-08-04,16.63899040222168
2011-08-05,16.63899040222168
2011-08-08,15.27993106842041
2011-08-09,16.128402709960938
2011-08-10,15.7830171585083
2011-08-11,16.856735229492188
2011-08-12,16.721582412719727
2011-08-15,17.17209243774414
2011-08-16,16.849231719970703
2011-08-17,16.714073181152344
2011-08-18,16.36117172241211
2011-08-19,16.053316116333008
2011-08-22,15.910655975341797
2011-08-23,16.308610916137695
2011-08-24,16.751611709594727
2011-08-25,16.21100425720215
2011-08-26,16.451274871826172
2011-08-29,16.999399185180664
2011-08-30,16.976869583129883
2011-08-31,17.60008430480957
2011-09-01,17.682674407958984
2011-09-02,17.389841079711914
2011-09-06,17.119543075561523
2011-09-07,17.682674407958984
2011-09-08,17.675167083740234
2011-09-09,17.051958084106445
2011-09-12,17.224660873413086
2011-09-13,17.404861450195312
2011-09-14,17.412370681762695
2011-09-15,17.862886428833008
2011-09-16,17.60008430480957
2011-09-19,17.247177124023438
2011-09-20,17.26970863342285
2011-09-21,16.796669006347656
2011-09-22,16.293596267700195
2011-09-23,16.33864402770996
2011-09-26,16.458782196044922
2011-09-27,16.293596267700195
2011-09-28,15.940693855285645
2011-09-29,16.24854278564453
2011-09-30,15.925674438476562
2011-10-03,14.964579582214355
2011-10-04,14.694269180297852
2011-10-05,15.400074005126953
2011-10-06,15.64034366607666
2011-10-07,15.317482948303223
2011-10-10,15.685397148132324
2011-10-11,15.602805137634277
2011-10-12,15.760479927062988
2011-10-13,15.700414657592773
2011-10-14,15.873117446899414
2011-10-17,15.407574653625488
2011-10-18,15.790519714355469
2011-10-19,15.685397148132324
2011-10-20,15.707924842834473
2011-10-21,16.09086799621582
2011-10-24,16.128402709960938
2011-10-25,15.707924842834473
2011-10-26,15.62533187866211
2011-10-27,16.458782196044922
2011-10-28,16.301101684570312
2011-10-31,16.083351135253906
2011-11-01,15.400074005126953
2011-11-02,15.76799201965332
2011-11-03,16.286083221435547
2011-11-04,16.158443450927734
2011-11-07,16.488819122314453
2011-11-08,16.946847915649414
2011-11-09,16.23352813720703
2011-11-10,16.24854278564453
2011-11-11,16.451274871826172
2011-11-14,16.21100425720215
2011-11-15,16.038299560546875
2011-11-16,15.670376777648926
2011-11-17,15.572772026062012
2011-11-18,15.407574653625488
2011-11-21,15.137274742126465
2011-11-22,14.912014961242676
2011-11-23,14.093587875366211
2011-11-25,14.048534393310547
2011-11-28,14.273785591125488
2011-11-29,14.273785591125488
2011-11-30,14.776865005493164
2011-12-01,14.769357681274414
2011-12-02,14.544095993041992
2011-12-05,14.551604270935059
2011-12-06,14.544095993041992
2011-12-07,14.664231300354004
2011-12-08,13.973443031311035
2011-12-09,14.213720321655273
2011-12-12,13.733177185058594
2011-12-13,13.808260917663574
2011-12-14,13.515423774719238
2011-12-15,13.673104286193848
2011-12-16,13.748190879821777
2011-12-19,13.192559242248535
2011-12-20,13.980952262878418
2011-12-21,13.9959716796875
2011-12-22,14.01098346710205
2011-12-23,13.943412780761719
2011-12-27,13.95091724395752
2011-12-28,13.643067359924316
2011-12-29,13.70313835144043
2011-12-30,13.605527877807617
2012-01-03,13.49289608001709
2012-01-04,13.500406265258789
2012-01-05,13.55296516418457
2012-01-06,13.282655715942383
2012-01-09,13.170029640197754
2012-01-10,13.237607955932617
2012-01-11,13.207569122314453
2012-01-12,13.237607955932617
2012-01-13,13.282655715942383
2012-01-17,12.944770812988281
2012-01-18,12.944770812988281
2012-01-19,12.329071044921875
2012-01-20,12.126340866088867
2012-01-23,12.486749649047852
2012-01-24,12.389138221740723
2012-01-25,13.012349128723145
2012-01-26,12.824638366699219
2012-01-27,12.524290084838867
2012-01-30,12.614394187927246
2012-01-31,12.67446231842041
2012-02-01,12.621902465820312
2012-02-02,12.65944766998291
2012-02-03,12.95979118347168
2012-02-06,12.72702693939209
2012-02-07,12.854668617248535
2012-02-08,12.854668617248535
2012-02-09,12.824638366699219
2012-02-10,13.004838943481445
2012-02-13,12.824638366699219
2012-02-14,12.802106857299805
2012-02-15,12.712008476257324
2012-02-16,13.019858360290527
2012-02-17,13.139997482299805
2012-02-21,13.34272575378418
2012-02-22,13.17753791809082
2012-02-23,13.320202827453613
2012-02-24,13.402792930603027
2012-02-27,13.215080261230469
2012-02-28,13.17753791809082
2012-02-29,12.839652061462402
2012-03-01,12.914738655090332
2012-03-02,12.982315063476562
2012-03-05,12.9072265625
2012-03-06,12.554327011108398
2012-03-07,12.479240417480469
2012-03-08,12.531801223754883
2012-03-09,12.561838150024414
2012-03-12,12.374120712280273
2012-03-13,12.554327011108398
2012-03-14,12.464224815368652
2012-03-15,12.321561813354492
2012-03-16,12.591869354248047
2012-03-19,12.321561813354492
2012-03-20,12.374120712280273
2012-03-21,12.704498291015625
2012-03-22,12.501768112182617
2012-03-23,12.546817779541016
2012-03-26,12.44920825958252
2012-03-27,12.389138221740723
2012-03-28,12.09630298614502
2012-03-29,11.818487167358398
2012-03-30,11.76593017578125
2012-04-02,11.71336841583252
2012-04-03,11.638279914855957
2012-04-04,11.675821304321289
2012-04-05,11.398004531860352
2012-04-09,11.157732963562012
2012-04-10,10.977529525756836
2012-04-11,11.000051498413086
2012-04-12,11.067631721496582
2012-04-13,10.947491645812988
2012-04-16,10.76728630065918
2012-04-17,11.285380363464355
2012-04-18,11.240324020385742
2012-04-19,11.307905197143555
2012-04-20,11.555682182312012
2012-04-23,11.525652885437012
2012-04-24,11.938626289367676
2012-04-25,12.28402042388916
2012-04-26,12.531801223754883
2012-04-27,12.486749649047852
2012-04-30,12.764567375183105
2012-05-01,12.742043495178223
2012-05-02,12.471729278564453
2012-05-03,12.171388626098633
2012-05-04,11.615754127502441
2012-05-07,11.630773544311523
2012-05-08,11.382987976074219
2012-05-09,11.578210830688477
2012-05-10,12.111318588256836
2012-05-11,12.23145866394043
2012-05-14,12.066268920898438
2012-05-15,11.803473472595215
2012-05-16,11.841011047363281
2012-05-17,11.728384971618652
2012-05-18,11.593229293823242
2012-05-21,11.833504676818848
2012-05-22,11.893569946289062
2012-05-23,11.76593017578125
2012-05-24,11.780943870544434
2012-05-25,11.743402481079102
2012-05-29,11.803473472595215
2012-05-30,11.503125190734863
2012-05-31,11.503125190734863
2012-06-01,11.14271354675293
2012-06-04,11.367972373962402
2012-06-05,11.630773544311523
2012-06-06,12.066268920898438
2012-06-07,11.878552436828613
2012-06-08,11.961150169372559
2012-06-11,11.443060874938965
2012-06-12,11.488110542297363
2012-06-13,11.285380363464355
2012-06-14,11.330428123474121
2012-06-15,11.277870178222656
2012-06-18,11.420534133911133
2012-06-19,11.893569946289062
2012-06-20,11.871047973632812
2012-06-21,11.458076477050781
2012-06-22,11.720876693725586
2012-06-25,11.638279914855957
2012-06-26,11.720876693725586
2012-06-27,12.426679611206055
2012-06-28,12.636918067932129
2012-06-29,13.034875869750977
2012-07-02,12.95979118347168
2012-07-03,13.267638206481934
2012-07-05,12.997330665588379
2012-07-06,12.869684219360352
2012-07-09,12.72702693939209
2012-07-10,12.636918067932129
2012-07-11,12.839652061462402
2012-07-12,12.937263488769531
2012-07-13,13.215080261230469
2012-07-16,13.10995864868164
2012-07-17,13.132490158081055
2012-07-18,13.46286392211914
2012-07-19,13.5905122756958
2012-07-20,13.55296516418457
2012-07-23,14.656725883483887
2012-07-24,14.078563690185547
2012-07-25,14.281302452087402
2012-07-26,14.716793060302734
2012-07-27,14.851948738098145
2012-07-30,15.002800941467285
2012-07-31,14.950003623962402
2012-08-01,14.897207260131836
2012-08-02,14.399374961853027
2012-08-03,14.640748977661133
2012-08-06,14.776522636413574
2012-08-07,14.73880672454834
2012-08-08,15.26681137084961
2012-08-09,15.749555587768555
2012-08-10,15.73447036743164
2012-08-13,15.591154098510742
2012-08-14,15.772178649902344
2012-08-15,15.74200439453125
2012-08-16,15.832518577575684
2012-08-17,16.24738311767578
2012-08-20,16.79047203063965
2012-08-21,16.48121452331543
2012-08-22,16.202123641967773
2012-08-23,15.998469352722168
2012-08-24,15.975834846496582
2012-08-27,15.990923881530762
2012-08-28,15.960755348205566
2012-08-29,15.990923881530762
2012-08-30,15.998469352722168
2012-08-31,16.09652328491211
2012-09-04,16.239845275878906
2012-09-05,16.11160659790039
2012-09-06,16.84327507019043
2012-09-07,16.428417205810547
2012-09-10,16.56418800354004
2012-09-11,16.82818031311035
2012-09-12,16.850814819335938
2012-09-13,16.44349479675293
2012-09-14,16.669788360595703
2012-09-17,16.420869827270508
2012-09-18,16.17949676513672
2012-09-19,16.17949676513672
2012-09-20,16.202123641967773
2012-09-21,16.511383056640625
2012-09-24,16.609447479248047
2012-09-25,16.383155822753906
2012-09-26,16.141782760620117
2012-09-27,16.277559280395508
2012-09-28,16.134239196777344
2012-10-01,16.315271377563477
2012-10-02,16.488754272460938
2012-10-03,16.73012924194336
2012-10-04,17.062013626098633
2012-10-05,17.167619705200195
2012-10-08,17.310932159423828
2012-10-09,17.416528701782227
2012-10-10,17.363727569580078
2012-10-11,17.83893394470215
2012-10-12,17.363727569580078
2012-10-15,17.552309036254883
2012-10-16,17.522127151489258
2012-10-17,17.680532455444336
2012-10-18,17.552309036254883
2012-10-19,17.55984115600586
2012-10-22,17.363727569580078
2012-10-23,16.896076202392578
2012-10-24,16.98658561706543
2012-10-25,16.78293228149414
2012-10-26,16.54909896850586
2012-10-31,16.32945442199707
2012-11-01,16.321880340576172
2012-11-02,16.064369201660156
2012-11-05,15.905312538146973
2012-11-06,16.124956130981445
2012-11-07,15.746262550354004
2012-11-08,15.617499351501465
2012-11-09,15.549336433410645
2012-11-12,15.306968688964844
2012-11-13,14.897979736328125
2012-11-14,14.708626747131348
2012-11-15,14.837387084960938
2012-11-16,14.98128890991211
2012-11-19,14.958569526672363
2012-11-20,15.004013061523438
2012-11-21,15.132767677307129
2012-11-23,15.110044479370117
2012-11-26,15.306968688964844
2012-11-27,15.655376434326172
2012-11-28,15.753833770751953
2012-11-29,15.920466423034668
2012-11-30,15.981046676635742
2012-12-03,16.003772735595703
2012-12-04,16.07193946838379
2012-12-05,16.458208084106445
2012-12-06,16.60211944580078
2012-12-07,16.571819305419922
2012-12-10,16.799039840698242
2012-12-11,16.9959659576416
2012-12-12,17.10199737548828
2012-12-13,17.223176956176758
2012-12-14,17.420108795166016
2012-12-17,17.76093101501465
2012-12-18,17.503421783447266
2012-12-19,17.25347900390625
2012-12-20,17.564008712768555
2012-12-21,17.321638107299805
2012-12-24,17.238332748413086
2012-12-26,17.117141723632812
2012-12-27,17.367084503173828
2012-12-28,17.10956382751465
2012-12-31,17.41253089904785
2013-01-02,17.344364166259766
2013-01-03,17.389806747436523
2013-01-04,17.55643653869629
2013-01-07,17.17774200439453
2013-01-08,17.329212188720703
2013-01-09,17.268627166748047
2013-01-10,17.526140213012695
2013-01-11,17.844249725341797
2013-01-14,17.57158088684082
2013-01-15,17.73821258544922
2013-01-16,17.617023468017578
2013-01-17,17.93512725830078
2013-01-18,18.094188690185547
2013-01-22,18.116905212402344
2013-01-23,18.08661460876465
2013-01-24,17.927562713623047
2013-01-25,17.866960525512695
2013-01-28,17.859390258789062
2013-01-29,18.08661460876465
2013-01-30,18.139827728271484
2013-01-31,18.246267318725586
2013-02-01,18.28427505493164
2013-02-04,17.980173110961914
2013-02-05,18.033388137817383
2013-02-06,18.4515380859375
2013-02-07,18.367910385131836
2013-02-08,18.3450984954834
2013-02-11,18.33749771118164
2013-02-12,18.428735733032227
2013-02-13,18.33749771118164
2013-02-14,18.162643432617188
2013-02-15,18.200653076171875
2013-02-19,18.649206161499023
2013-02-20,18.261476516723633
2013-02-21,18.208251953125
2013-02-22,18.269073486328125
2013-02-25,17.980173110961914
2013-02-26,18.117023468017578
2013-02-27,18.246267318725586
2013-02-28,18.246267318725586
2013-03-01,18.246267318725586
2013-03-04,18.3450984954834
2013-03-05,18.61119270324707
2013-03-06,18.694822311401367
2013-03-07,18.7784481048584
2013-03-08,18.91529655456543
2013-03-11,19.166183471679688
2013-03-12,19.25741195678711
2013-03-13,19.287824630737305
2013-03-14,19.66796112060547
2013-03-15,19.835214614868164
2013-03-18,19.850414276123047
2013-03-19,19.743980407714844
2013-03-20,19.751585006713867
2013-03-21,19.561519622802734
2013-03-22,19.59952735900879
2013-03-25,19.531108856201172
2013-03-26,19.614736557006836
2013-03-27,19.94924545288086
2013-03-28,20.139312744140625
2013-04-01,20.14691925048828
2013-04-02,20.238149642944336
2013-04-03,20.032878875732422
2013-04-04,20.063295364379883
2013-04-05,20.032878875732422
2013-04-08,20.344587326049805
2013-04-09,20.473825454711914
2013-04-10,20.679105758666992
2013-04-11,20.73232650756836
2013-04-12,20.63348388671875
2013-04-15,20.055686950683594
2013-04-16,20.35218620300293
2013-04-17,20.070894241333008
2013-04-18,20.25335693359375
2013-04-19,20.724721908569336
2013-04-22,20.83875274658203
2013-04-23,20.891969680786133
2013-04-24,21.196081161499023
2013-04-25,21.27210235595703
2013-04-26,21.226484298706055
2013-04-29,21.333389282226562
2013-04-30,21.27994155883789
2013-05-01,21.073780059814453
2013-05-02,20.730188369750977
2013-05-03,21.08141326904297
2013-05-06,21.104326248168945
2013-05-07,20.913434982299805
2013-05-08,20.783634185791016
2013-05-09,20.51639175415039
2013-05-10,20.75309181213379
2013-05-13,20.768367767333984
2013-05-14,21.127227783203125
2013-05-15,21.386831283569336
2013-05-16,21.1654052734375
2013-05-17,21.386831283569336
2013-05-20,21.447919845581055
2013-05-21,21.51663589477539
2013-05-22,21.20358657836914
2013-05-23,21.234121322631836
2013-05-24,20.745458602905273
2013-05-28,19.98191261291504
2013-05-29,19.79103660583496
2013-05-30,19.607776641845703
2013-05-31,19.485614776611328
2013-06-03,19.493249893188477
2013-06-04,19.233644485473633
2013-06-05,19.271821975708008
2013-06-06,19.584869384765625
2013-06-07,20.6920108795166
2013-06-10,20.94398307800293
2013-06-11,20.707284927368164
2013-06-12,20.188066482543945
2013-06-13,20.378955841064453
2013-06-14,20.61566162109375
2013-06-17,20.41714096069336
2013-06-18,20.455310821533203
2013-06-19,20.119352340698242
2013-06-20,19.424522399902344
2013-06-21,19.409259796142578
2013-06-24,19.806299209594727
2013-06-25,20.27206039428711
2013-06-26,20.26443099975586
2013-06-27,20.3865966796875
2013-06-28,20.3865966796875
2013-07-01,20.050634384155273
2013-07-02,19.92083168029785
2013-07-03,20.050634384155273
2013-07-05,19.95901107788086
2013-07-08,20.79126739501953
2013-07-09,21.11195182800293
2013-07-10,21.264665603637695
2013-07-11,21.89077377319336
2013-07-12,21.867870330810547
2013-07-15,22.203828811645508
2013-07-16,21.982402801513672
2013-07-17,21.69225311279297
2013-07-18,21.69989013671875
2013-07-19,21.73043441772461
2013-07-22,21.36392593383789
2013-07-23,21.333389282226562
2013-07-24,20.94398307800293
2013-07-25,21.020336151123047
2013-07-26,21.127227783203125
2013-07-29,20.806541442871094
2013-07-30,20.70684242248535
2013-07-31,20.568798065185547
2013-08-01,20.7681941986084
2013-08-02,20.737516403198242
2013-08-05,20.6378173828125
2013-08-06,20.16999626159668
2013-08-07,20.2390193939209
2013-08-08,20.630146026611328
2013-08-09,20.208349227905273
2013-08-12,19.916919708251953
2013-08-13,19.571802139282227
2013-08-14,20.338720321655273
2013-08-15,20.246688842773438
2013-08-16,20.054962158203125
2013-08-19,19.978261947631836
2013-08-20,20.31571388244629
2013-08-21,20.26970100402832
2013-08-22,20.223682403564453
2013-08-23,20.18533706665039
2013-08-26,19.886234283447266
2013-08-27,19.863231658935547
2013-08-28,19.924579620361328
2013-08-29,19.939924240112305
2013-08-30,20.131650924682617
2013-09-03,20.016618728637695
2013-09-04,19.9322566986084
2013-09-05,19.73285484313965
2013-09-06,19.985942840576172
2013-09-09,20.208349227905273
2013-09-10,20.545793533325195
2013-09-11,20.131650924682617
2013-09-12,20.21601104736328
2013-09-13,20.814208984375
2013-09-16,21.136320114135742
