Date,LLY
2010-11-05,24.49379539489746
2010-11-08,24.50065040588379
2010-11-09,24.528072357177734
2010-11-10,24.326465606689453
2010-11-11,24.29865074157715
2010-11-12,24.166553497314453
2010-11-15,24.076171875
2010-11-16,23.9371280670166
2010-11-17,23.91626739501953
2010-11-18,24.18741226196289
2010-11-19,23.985795974731445
2010-11-22,24.020549774169922
2010-11-23,23.69379425048828
2010-11-24,23.791122436523438
2010-11-26,23.686843872070312
2010-11-29,23.561691284179688
2010-11-30,23.40180206298828
2010-12-01,23.81893539428711
2010-12-02,23.811981201171875
2010-12-03,23.735502243041992
2010-12-06,23.61731719970703
2010-12-07,23.71465492248535
2010-12-08,23.85369873046875
2010-12-09,24.103979110717773
2010-12-10,24.319507598876953
2010-12-13,24.312549591064453
2010-12-14,24.39598846435547
2010-12-15,24.423791885375977
2010-12-16,24.458560943603516
2010-12-17,24.340354919433594
2010-12-20,24.361228942871094
2010-12-21,24.430744171142578
2010-12-22,24.47245979309082
2010-12-23,24.493318557739258
2010-12-27,24.382081985473633
2010-12-28,24.36817169189453
2010-12-29,24.437698364257812
2010-12-30,24.34731674194336
2010-12-31,24.361228942871094
2011-01-03,24.33341407775879
2011-01-04,24.354267120361328
2011-01-05,24.18045997619629
2011-01-06,24.29170036315918
2011-01-07,24.263893127441406
2011-01-10,23.97883415222168
2011-01-11,24.27083969116211
2011-01-12,24.354267120361328
2011-01-13,24.263893127441406
2011-01-14,24.27083969116211
2011-01-18,24.18741226196289
2011-01-19,24.090087890625
2011-01-20,24.15960121154785
2011-01-21,24.166553497314453
2011-01-24,24.18045997619629
2011-01-25,24.145694732666016
2011-01-26,24.29865074157715
2011-01-27,24.66017723083496
2011-01-28,24.173507690429688
2011-01-31,24.173507690429688
2011-02-01,24.479415893554688
2011-02-02,24.625404357910156
2011-02-03,24.771413803100586
2011-02-04,24.701887130737305
2011-02-07,24.889604568481445
2011-02-08,24.91741943359375
2011-02-09,24.875709533691406
2011-02-10,24.76445770263672
2011-02-11,24.334449768066406
2011-02-14,24.36264991760254
2011-02-15,24.299196243286133
2011-02-16,24.433137893676758
2011-02-17,24.574127197265625
2011-02-18,24.390846252441406
2011-02-22,24.271005630493164
2011-02-23,23.996078491210938
2011-02-24,24.045429229736328
2011-02-25,24.031335830688477
2011-02-28,24.36264991760254
2011-03-01,24.151165008544922
2011-03-02,24.165271759033203
2011-03-03,24.242807388305664
2011-03-04,24.390846252441406
2011-03-07,24.433137893676758
2011-03-08,24.658721923828125
2011-03-09,24.736270904541016
2011-03-10,24.510683059692383
2011-03-11,24.574127197265625
2011-03-14,24.48248291015625
2011-03-15,24.038375854492188
2011-03-16,23.70705223083496
2011-03-17,24.05952262878418
2011-03-18,24.306262969970703
2011-03-21,24.235759735107422
2011-03-22,24.369693756103516
2011-03-23,24.221662521362305
2011-03-24,24.390846252441406
2011-03-25,24.306262969970703
2011-03-28,24.25689697265625
2011-03-29,24.447242736816406
2011-03-30,24.799713134765625
2011-03-31,24.792659759521484
2011-04-01,24.66577911376953
2011-04-04,24.6939697265625
2011-04-05,24.67986488342285
2011-04-06,25.18037223815918
2011-04-07,25.18742561340332
2011-04-08,25.159229278564453
2011-04-11,25.286121368408203
2011-04-12,25.264968872070312
2011-04-13,25.152179718017578
2011-04-14,25.201519012451172
2011-04-15,25.38480567932129
2011-04-18,25.109872817993164
2011-04-19,25.16627311706543
2011-04-20,25.469396591186523
2011-04-21,25.561044692993164
2011-04-25,25.53989028930664
2011-04-26,25.955808639526367
2011-04-27,26.244834899902344
2011-04-28,26.315330505371094
2011-04-29,26.08974266052246
2011-05-02,26.301227569580078
2011-05-03,26.8510684967041
2011-05-04,26.87222671508789
2011-05-05,26.921573638916016
2011-05-06,27.06256866455078
2011-05-09,27.175350189208984
2011-05-10,27.29518699645996
2011-05-11,27.330883026123047
2011-05-12,27.67359161376953
2011-05-13,27.809253692626953
2011-05-16,27.952035903930664
2011-05-17,27.937759399414062
2011-05-18,27.666454315185547
2011-05-19,27.63790512084961
2011-05-20,27.445125579833984
2011-05-23,27.416566848754883
2011-05-24,27.566499710083008
2011-05-25,27.352317810058594
2011-05-26,27.073848724365234
2011-05-27,27.023889541625977
2011-05-31,27.47368049621582
2011-06-01,27.088132858276367
2011-06-02,26.78826904296875
2011-06-03,26.45270347595215
2011-06-06,26.502674102783203
2011-06-07,26.602632522583008
2011-06-08,26.609773635864258
2011-06-09,26.931062698364258
2011-06-10,26.45270347595215
2011-06-13,26.574081420898438
2011-06-14,26.852535247802734
2011-06-15,26.55979347229004
2011-06-16,26.574081420898438
2011-06-17,26.65261459350586
2011-06-20,26.81683349609375
2011-06-21,26.966758728027344
2011-06-22,26.902502059936523
2011-06-23,26.55265235900879
2011-06-24,26.245649337768555
2011-06-27,26.295625686645508
2011-06-28,26.666893005371094
2011-06-29,26.609773635864258
2011-06-30,26.795400619506836
2011-07-01,26.895360946655273
2011-07-05,26.616912841796875
2011-07-06,26.888225555419922
2011-07-07,27.023889541625977
2011-07-08,26.923913955688477
2011-07-11,26.616912841796875
2011-07-12,26.766849517822266
2011-07-13,26.81683349609375
2011-07-14,27.42369842529297
2011-07-15,27.366586685180664
2011-07-18,27.166677474975586
2011-07-19,27.309459686279297
2011-07-20,27.252344131469727
2011-07-21,28.07341766357422
2011-07-22,27.630748748779297
2011-07-25,27.416566848754883
2011-07-26,27.45940399169922
2011-07-27,27.11669921875
2011-07-28,27.13097381591797
2011-07-29,27.34516716003418
2011-08-01,27.109556198120117
2011-08-02,26.53124237060547
2011-08-03,26.638334274291992
2011-08-04,25.588794708251953
2011-08-05,25.874378204345703
2011-08-08,24.846263885498047
2011-08-09,25.446002960205078
2011-08-10,24.624927520751953
2011-08-11,25.566469192504883
2011-08-12,25.247791290283203
2011-08-15,25.906869888305664
2011-08-16,25.84893226623535
2011-08-17,25.877901077270508
2011-08-18,25.356426239013672
2011-08-19,25.356426239013672
2011-08-22,25.65337562561035
2011-08-23,26.015512466430664
2011-08-24,26.355913162231445
2011-08-25,25.993789672851562
2011-08-26,25.906869888305664
2011-08-29,26.79047393798828
2011-08-30,26.920841217041016
2011-08-31,27.167095184326172
2011-09-01,26.89187240600586
2011-09-02,26.392127990722656
2011-09-06,26.24003791809082
2011-09-07,26.75425910949707
2011-09-08,26.804960250854492
2011-09-09,26.167604446411133
2011-09-12,26.102420806884766
2011-09-13,26.580434799194336
2011-09-14,26.920841217041016
2011-09-15,27.116384506225586
2011-09-16,27.384368896484375
2011-09-19,27.174339294433594
2011-09-20,27.42782211303711
2011-09-21,26.877391815185547
2011-09-22,26.479036331176758
2011-09-23,26.124147415161133
2011-09-26,26.53697967529297
2011-09-27,26.928077697753906
2011-09-28,26.97154426574707
2011-09-29,26.978788375854492
2011-09-30,26.7760009765625
2011-10-03,26.312458038330078
2011-10-04,26.60215950012207
2011-10-05,26.81944465637207
2011-10-06,26.96429443359375
2011-10-07,27.46403694152832
2011-10-10,27.818927764892578
2011-10-11,27.304691314697266
2011-10-12,27.239521026611328
2011-10-13,27.52198028564453
2011-10-14,27.732013702392578
2011-10-17,27.500253677368164
2011-10-18,27.876867294311523
2011-10-19,28.028953552246094
2011-10-20,27.963781356811523
2011-10-21,27.572677612304688
2011-10-24,27.659589767456055
2011-10-25,27.101909637451172
2011-10-26,27.159860610961914
2011-10-27,27.42782211303711
2011-10-28,27.72477149963379
2011-10-31,26.91360092163086
2011-11-01,26.957061767578125
2011-11-02,27.145368576049805
2011-11-03,27.558195114135742
2011-11-04,27.478517532348633
2011-11-07,27.775461196899414
2011-11-08,28.239011764526367
2011-11-09,27.413347244262695
2011-11-10,27.317951202392578
2011-11-11,27.772876739501953
2011-11-14,27.62612533569336
2011-11-15,27.62612533569336
2011-11-16,27.02445411682129
2011-11-17,27.009769439697266
2011-11-18,27.068458557128906
2011-11-21,26.664899826049805
2011-11-22,26.518144607543945
2011-11-23,26.158605575561523
2011-11-25,26.107240676879883
2011-11-28,26.61353302001953
2011-11-29,26.518144607543945
2011-11-30,27.772876739501953
2011-12-01,27.618799209594727
2011-12-02,27.420673370361328
2011-12-05,27.450035095214844
2011-12-06,28.51398468017578
2011-12-07,28.932233810424805
2011-12-08,28.535999298095703
2011-12-09,28.814830780029297
2011-12-12,28.6093692779541
2011-12-13,29.093650817871094
2011-12-14,29.37981414794922
2011-12-15,30.245655059814453
2011-12-16,29.73937225341797
2011-12-19,29.893457412719727
2011-12-20,30.172286987304688
2011-12-21,30.502473831176758
2011-12-22,30.421772003173828
2011-12-23,30.553848266601562
2011-12-27,30.634544372558594
2011-12-28,30.304357528686523
2011-12-29,30.45111656188965
2011-12-30,30.495140075683594
2012-01-03,30.67125129699707
2012-01-04,29.871437072753906
2012-01-05,29.570598602294922
2012-01-06,29.262418746948242
2012-01-09,29.211061477661133
2012-01-10,29.592609405517578
2012-01-11,29.335796356201172
2012-01-12,29.4825382232666
2012-01-13,29.306442260742188
2012-01-17,29.372480392456055
2012-01-18,29.4825382232666
2012-01-19,29.4752254486084
2012-01-20,29.211061477661133
2012-01-23,28.910221099853516
2012-01-24,29.064302444458008
2012-01-25,29.269752502441406
2012-01-26,28.93955421447754
2012-01-27,28.76346206665039
2012-01-30,28.800153732299805
2012-01-31,29.159690856933594
2012-02-01,29.20372200012207
2012-02-02,29.056964874267578
2012-02-03,28.99093246459961
2012-02-06,29.093650817871094
2012-02-07,28.98358917236328
2012-02-08,29.189041137695312
2012-02-09,28.998262405395508
2012-02-10,28.84417724609375
2012-02-13,28.866466522216797
2012-02-14,28.59897804260254
2012-02-15,28.658428192138672
2012-02-16,28.76987075805664
2012-02-17,29.17109489440918
2012-02-21,28.792156219482422
2012-02-22,28.84417724609375
2012-02-23,28.821889877319336
2012-02-24,29.015056610107422
2012-02-27,29.111661911010742
2012-02-28,29.27513313293457
2012-02-29,29.156240463256836
2012-03-01,29.23798179626465
2012-03-02,29.33456802368164
2012-03-05,29.074504852294922
2012-03-06,28.71042823791504
2012-03-07,28.873891830444336
2012-03-08,29.119104385375977
2012-03-09,29.39401626586914
2012-03-12,29.572330474853516
2012-03-13,29.84726333618164
2012-03-14,29.914140701293945
2012-03-15,29.92899513244629
2012-03-16,29.869531631469727
2012-03-19,29.958707809448242
2012-03-20,29.735803604125977
2012-03-21,29.683795928955078
2012-03-22,29.57977294921875
2012-03-23,29.624343872070312
2012-03-26,29.921560287475586
2012-03-27,29.914140701293945
2012-03-28,29.95127296447754
2012-03-29,29.691213607788086
2012-03-30,29.921560287475586
2012-04-02,30.077587127685547
2012-04-03,29.958707809448242
2012-04-04,29.966136932373047
2012-04-05,30.077587127685547
2012-04-09,29.512889862060547
2012-04-10,29.289981842041016
2012-04-11,29.327150344848633
2012-04-12,29.40886878967285
2012-04-13,29.111661911010742
2012-04-16,29.42372703552246
2012-04-17,29.765531539916992
2012-04-18,29.498043060302734
2012-04-19,29.535181045532227
2012-04-20,29.654077529907227
2012-04-23,29.57977294921875
2012-04-24,29.691213607788086
2012-04-25,30.31536102294922
2012-04-26,30.374788284301758
2012-04-27,30.68686866760254
2012-04-30,30.753738403320312
2012-05-01,30.64229393005371
2012-05-02,30.82061767578125
2012-05-03,30.664581298828125
2012-05-04,30.672014236450195
2012-05-07,30.917211532592773
2012-05-08,30.924650192260742
2012-05-09,30.68686866760254
2012-05-10,31.02123260498047
2012-05-11,31.02123260498047
2012-05-14,30.773115158081055
2012-05-15,30.50997543334961
2012-05-16,30.637786865234375
2012-05-17,30.47239112854004
2012-05-18,30.40471649169922
2012-05-21,30.547578811645508
2012-05-22,30.82575225830078
2012-05-23,30.577653884887695
2012-05-24,30.946046829223633
2012-05-25,30.9084529876709
2012-05-29,31.051300048828125
2012-05-30,30.8182430267334
2012-05-31,30.78815269470215
2012-06-01,30.194202423095703
2012-06-04,30.18668556213379
2012-06-05,30.540042877197266
2012-06-06,30.833263397216797
2012-06-07,31.028738021850586
2012-06-08,31.22422981262207
2012-06-11,31.19416618347168
2012-06-12,31.306941986083984
2012-06-13,31.254316329956055
2012-06-14,31.43475341796875
2012-06-15,31.570087432861328
2012-06-18,31.607662200927734
2012-06-19,31.795642852783203
2012-06-20,31.607662200927734
2012-06-21,31.397151947021484
2012-06-22,31.630218505859375
2012-06-25,31.179121017456055
2012-06-26,31.254316329956055
2012-06-27,31.524967193603516
2012-06-28,31.652790069580078
2012-06-29,32.261775970458984
2012-07-02,32.32194900512695
2012-07-03,32.449745178222656
2012-07-05,32.21666717529297
2012-07-06,32.073814392089844
2012-07-09,32.29185104370117
2012-07-10,32.224185943603516
2012-07-11,32.17906951904297
2012-07-12,32.20914840698242
2012-07-13,32.52492904663086
2012-07-16,32.96851348876953
2012-07-17,33.051231384277344
2012-07-18,33.4647331237793
2012-07-19,33.382022857666016
2012-07-20,33.2091064453125
2012-07-23,32.9534797668457
2012-07-24,31.56256675720215
2012-07-25,32.41967010498047
2012-07-26,32.7880859375
2012-07-27,33.359474182128906
2012-07-30,33.118892669677734
2012-07-31,33.103843688964844
2012-08-01,32.976051330566406
2012-08-02,32.57003402709961
2012-08-03,33.1940803527832
2012-08-06,32.8632698059082
2012-08-07,32.141483306884766
2012-08-08,32.21666717529297
2012-08-09,32.118934631347656
2012-08-10,32.780555725097656
2012-08-13,32.55244827270508
2012-08-14,32.49160385131836
2012-08-15,32.68171691894531
2012-08-16,32.50681686401367
2012-08-17,32.255882263183594
2012-08-20,32.19505310058594
2012-08-21,32.09620666503906
2012-08-22,32.06578063964844
2012-08-23,32.24067306518555
2012-08-24,33.35086441040039
2012-08-27,33.90594482421875
2012-08-28,33.99717712402344
2012-08-29,34.34695053100586
2012-08-30,34.141658782958984
2012-08-31,34.149261474609375
2012-09-04,34.43822479248047
2012-09-05,34.8336181640625
2012-09-06,35.59400939941406
2012-09-07,35.47234344482422
2012-09-10,35.37349319458008
2012-09-11,35.35068893432617
2012-09-12,35.39630126953125
2012-09-13,35.8525505065918
2012-09-14,35.525577545166016
2012-09-17,35.60922622680664
2012-09-18,35.6700439453125
2012-09-19,35.63203430175781
2012-09-20,35.75368881225586
2012-09-21,36.0882682800293
2012-09-24,36.04264831542969
2012-09-25,36.08067321777344
2012-09-26,35.890560150146484
2012-09-27,36.225135803222656
2012-09-28,36.05023956298828
2012-10-01,36.17191696166992
2012-10-02,36.453243255615234
2012-10-03,36.73461151123047
2012-10-04,37.0767707824707
2012-10-05,36.67377471923828
2012-10-08,38.6127815246582
2012-10-09,39.39598083496094
2012-10-10,38.19455337524414
2012-10-11,38.47589111328125
2012-10-12,38.36184310913086
2012-10-15,39.94345474243164
2012-10-16,40.8027229309082
2012-10-17,40.81031036376953
2012-10-18,40.91676330566406
2012-10-19,40.194393157958984
2012-10-22,39.75337219238281
2012-10-23,39.47201156616211
2012-10-24,38.39985275268555
2012-10-25,38.84090042114258
2012-10-26,38.179344177246094
2012-10-31,36.97792434692383
2012-11-01,37.33531188964844
2012-11-02,36.91709899902344
2012-11-05,37.09199142456055
2012-11-06,37.09199142456055
2012-11-07,36.6357307434082
2012-11-08,36.09587478637695
2012-11-09,36.09587478637695
2012-11-12,36.72700881958008
2012-11-13,36.21229934692383
2012-11-14,35.50558090209961
2012-11-15,35.30585861206055
2012-11-16,35.26744079589844
2012-11-19,36.127811431884766
2012-11-20,36.25072479248047
2012-11-21,36.42740249633789
2012-11-23,36.67323303222656
2012-11-26,36.819175720214844
2012-11-27,36.627140045166016
2012-11-28,36.90367889404297
2012-11-29,37.31852722167969
2012-11-30,37.67185974121094
2012-12-03,37.5797004699707
2012-12-04,37.81014633178711
2012-12-05,38.08670425415039
2012-12-06,37.94841384887695
2012-12-07,38.12510299682617
2012-12-10,38.50151062011719
2012-12-11,38.8702392578125
2012-12-12,37.64114761352539
2012-12-13,37.049644470214844
2012-12-14,36.711631774902344
2012-12-17,37.13414001464844
2012-12-18,38.04059982299805
2012-12-19,37.5797004699707
2012-12-20,37.83317947387695
2012-12-21,38.063636779785156
2012-12-24,37.67185974121094
2012-12-26,37.68722915649414
2012-12-27,37.61810302734375
2012-12-28,37.3338737487793
2012-12-31,37.886962890625
2013-01-02,38.03291320800781
2013-01-03,38.19424819946289
2013-01-04,39.607704162597656
2013-01-07,39.55392837524414
2013-01-08,39.853515625
2013-01-09,40.69084167480469
2013-01-10,40.90593719482422
2013-01-11,40.79840087890625
2013-01-14,40.56025695800781
2013-01-15,40.93666076660156
2013-01-16,40.66011047363281
2013-01-17,40.96738815307617
2013-01-18,41.305397033691406
2013-01-22,41.051876068115234
2013-01-23,40.252986907958984
2013-01-24,40.8367919921875
2013-01-25,40.875213623046875
2013-01-28,40.43733215332031
2013-01-29,41.72789001464844
2013-01-30,41.59730911254883
2013-01-31,41.24393844604492
2013-02-01,41.635711669921875
2013-02-04,41.136390686035156
2013-02-05,41.55889129638672
2013-02-06,41.42829132080078
2013-02-07,41.31305694580078
2013-02-08,41.2669792175293
2013-02-11,41.405250549316406
2013-02-12,41.32843017578125
2013-02-13,41.4292106628418
2013-02-14,41.475738525390625
2013-02-15,41.545509338378906
2013-02-19,42.00290298461914
2013-02-20,42.08816909790039
2013-02-21,41.87886428833008
2013-02-22,42.07267761230469
2013-02-25,41.68505096435547
2013-02-26,42.196720123291016
2013-02-27,42.483558654785156
2013-02-28,42.3750114440918
2013-03-01,42.46805191040039
2013-03-04,42.452545166015625
2013-03-05,43.05723190307617
2013-03-06,42.70062255859375
2013-03-07,42.90993118286133
2013-03-08,42.76265335083008
2013-03-11,42.69286346435547
2013-03-12,42.70062255859375
2013-03-13,42.68511962890625
2013-03-14,42.69286346435547
2013-03-15,42.73938751220703
2013-03-18,42.3750114440918
2013-03-19,42.475799560546875
2013-03-20,42.871185302734375
2013-03-21,42.70062255859375
2013-03-22,43.08049011230469
2013-03-25,43.1192512512207
2013-03-26,43.638671875
2013-03-27,43.70068359375
2013-03-28,44.02629470825195
2013-04-01,43.88676071166992
2013-04-02,43.80146789550781
2013-04-03,44.07280349731445
2013-04-04,44.13482666015625
2013-04-05,43.78597640991211
2013-04-08,44.04955291748047
2013-04-09,43.987525939941406
2013-04-10,44.64650344848633
2013-04-11,44.9643440246582
2013-04-12,44.58446502685547
2013-04-15,43.79371643066406
2013-04-16,44.328636169433594
2013-04-17,44.55347442626953
2013-04-18,43.638671875
2013-04-19,44.51469802856445
2013-04-22,44.63874053955078
2013-04-23,45.22018051147461
2013-04-24,43.452613830566406
2013-04-25,43.7471923828125
2013-04-26,43.770469665527344
2013-04-29,43.421600341796875
2013-04-30,42.93321228027344
2013-05-01,42.049415588378906
2013-05-02,42.40602493286133
2013-05-03,42.630855560302734
2013-05-06,42.227725982666016
2013-05-07,41.995140075683594
2013-05-08,42.26648712158203
2013-05-09,42.29750061035156
2013-05-10,42.49905014038086
2013-05-13,43.63092803955078
2013-05-14,43.693485260009766
2013-05-15,44.35822677612305
2013-05-16,43.74821853637695
2013-05-17,43.716949462890625
2013-05-20,43.02873611450195
2013-05-21,43.12259292602539
2013-05-22,42.950531005859375
2013-05-23,42.80976867675781
2013-05-24,42.34053039550781
2013-05-28,42.653358459472656
2013-05-29,42.035526275634766
2013-05-30,42.293601989746094
2013-05-31,41.5741081237793
2013-06-03,41.558467864990234
2013-06-04,41.057960510253906
2013-06-05,40.518333435058594
2013-06-06,40.73732376098633
2013-06-07,41.05013656616211
2013-06-10,41.16745376586914
2013-06-11,40.6200065612793
2013-06-12,40.4948616027832
2013-06-13,40.54961395263672
2013-06-14,40.706016540527344
2013-06-17,40.94847106933594
2013-06-18,40.940643310546875
2013-06-19,40.174232482910156
2013-06-20,38.64140701293945
2013-06-21,39.032432556152344
2013-06-24,38.3676872253418
2013-06-25,38.49281311035156
2013-06-26,38.93858337402344
2013-06-27,38.883846282958984
2013-06-28,38.41461181640625
2013-07-01,39.22794723510742
2013-07-02,39.49384689331055
2013-07-03,39.21229553222656
2013-07-05,39.5564079284668
2013-07-08,39.986534118652344
2013-07-09,40.50270080566406
2013-07-10,40.21333694458008
2013-07-11,40.30718231201172
2013-07-12,40.23679733276367
2013-07-15,40.30718231201172
2013-07-16,39.88488006591797
2013-07-17,39.62679672241211
2013-07-18,39.040245056152344
2013-07-19,39.57205581665039
2013-07-22,39.59551239013672
2013-07-23,39.87704849243164
2013-07-24,41.09705352783203
2013-07-25,41.12834167480469
2013-07-26,41.73051071166992
2013-07-29,41.886932373046875
2013-07-30,41.699241638183594
2013-07-31,41.53501510620117
2013-08-01,41.84001922607422
2013-08-02,42.13719177246094
2013-08-05,42.12936782836914
2013-08-06,41.699241638183594
2013-08-07,41.93386459350586
2013-08-08,41.89476013183594
2013-08-09,42.37181091308594
2013-08-12,42.27013397216797
2013-08-13,43.37503433227539
2013-08-14,42.775238037109375
2013-08-15,42.1359748840332
2013-08-16,41.717689514160156
2013-08-19,41.66245651245117
2013-08-20,41.67034912109375
2013-08-21,41.37043380737305
2013-08-22,41.40201950073242
2013-08-23,41.52827835083008
2013-08-26,41.07841491699219
2013-08-27,40.46284484863281
2013-08-28,40.620689392089844
2013-08-29,40.604915618896484
2013-08-30,40.5654411315918
2013-09-03,40.49443435668945
2013-09-04,41.18103790283203
2013-09-05,41.20469284057617
2013-09-06,41.362552642822266
2013-09-09,41.46515655517578
2013-09-10,41.7255859375
2013-09-11,41.67034912109375
2013-09-12,41.75715637207031
2013-09-13,42.0412712097168
2013-09-16,42.33327865600586
