Date,GPC
2010-11-05,31.456634521484375
2010-11-08,31.378374099731445
2010-11-09,30.954532623291016
2010-11-10,30.97408676147461
2010-11-11,31.03928565979004
2010-11-12,30.7132511138916
2010-11-15,30.954532623291016
2010-11-16,30.57630729675293
2010-11-17,30.726287841796875
2010-11-18,30.97408676147461
2010-11-19,31.03928565979004
2010-11-22,31.267507553100586
2010-11-23,31.026243209838867
2010-11-24,31.847869873046875
2010-11-26,31.645734786987305
2010-11-29,31.5087947845459
2010-11-30,31.39142417907715
2010-12-01,31.63268280029297
2010-12-02,32.34346389770508
2010-12-03,32.643428802490234
2010-12-06,32.94991683959961
2010-12-07,33.19118118286133
2010-12-08,33.48042678833008
2010-12-09,33.118865966796875
2010-12-10,33.23060989379883
2010-12-13,33.42783737182617
2010-12-14,33.362098693847656
2010-12-15,33.39495849609375
2010-12-16,33.67107009887695
2010-12-17,33.60532760620117
2010-12-20,33.5593147277832
2010-12-21,33.79597091674805
2010-12-22,33.85513687133789
2010-12-23,33.55274200439453
2010-12-27,33.756526947021484
2010-12-28,33.717079162597656
2010-12-29,33.73681640625
2010-12-30,33.769676208496094
2010-12-31,33.74995040893555
2011-01-03,34.37445831298828
2011-01-04,33.92085266113281
2011-01-05,33.84197998046875
2011-01-06,33.45413589477539
2011-01-07,33.513301849365234
2011-01-10,34.026058197021484
2011-01-11,33.868282318115234
2011-01-12,33.868282318115234
2011-01-13,33.5593147277832
2011-01-14,33.62504959106445
2011-01-18,33.55274200439453
2011-01-19,33.4672737121582
2011-01-20,33.21090316772461
2011-01-21,33.191184997558594
2011-01-24,33.638179779052734
2011-01-25,33.62504959106445
2011-01-26,33.80254364013672
2011-01-27,34.10493469238281
2011-01-28,33.809120178222656
2011-01-31,34.01946258544922
2011-02-01,34.72944641113281
2011-02-02,34.10493469238281
2011-02-03,34.14437484741211
2011-02-04,34.558536529541016
2011-02-07,34.91350173950195
2011-02-08,35.30793380737305
2011-02-09,35.117305755615234
2011-02-10,35.31452178955078
2011-02-11,35.524879455566406
2011-02-14,35.393409729003906
2011-02-15,35.373680114746094
2011-02-16,35.492008209228516
2011-02-17,35.584049224853516
2011-02-18,36.3203010559082
2011-02-22,34.56509780883789
2011-02-23,34.07206344604492
2011-02-24,34.03920364379883
2011-02-25,34.400760650634766
2011-02-28,34.637420654296875
2011-03-01,34.26927947998047
2011-03-02,34.70973587036133
2011-03-03,35.42626953125
2011-03-04,34.6637077331543
2011-03-07,34.24299621582031
2011-03-08,34.88063430786133
2011-03-09,34.97346496582031
2011-03-10,34.54251480102539
2011-03-11,34.46293640136719
2011-03-14,34.1977653503418
2011-03-15,34.118194580078125
2011-03-16,33.64746856689453
2011-03-17,33.95244216918945
2011-03-18,34.32371139526367
2011-03-21,34.96683120727539
2011-03-22,34.67509841918945
2011-03-23,34.72153854370117
2011-03-24,34.887271881103516
2011-03-25,34.99335861206055
2011-03-28,34.7878303527832
2011-03-29,35.05303192138672
2011-03-30,35.483978271484375
2011-03-31,35.56353759765625
2011-04-01,35.86189270019531
2011-04-04,36.13371658325195
2011-04-05,35.86853790283203
2011-04-06,35.822105407714844
2011-04-07,35.7226676940918
2011-04-08,35.31160354614258
2011-04-11,35.961341857910156
2011-04-12,35.762454986572266
2011-04-13,35.57017517089844
2011-04-14,35.808837890625
2011-04-15,34.569034576416016
2011-04-18,34.35688018798828
2011-04-19,34.29057312011719
2011-04-20,35.04640197753906
2011-04-21,34.668487548828125
2011-04-25,34.529258728027344
2011-04-26,34.92041778564453
2011-04-27,35.17236328125
2011-04-28,35.62984085083008
2011-04-29,35.60331726074219
2011-05-02,35.68951416015625
2011-05-03,35.42430877685547
2011-05-04,35.24531173706055
2011-05-05,35.192256927490234
2011-05-06,35.54364776611328
2011-05-09,36.040897369384766
2011-05-10,36.6110725402832
2011-05-11,36.5713005065918
2011-05-12,37.06192398071289
2011-05-13,36.78348159790039
2011-05-16,36.624351501464844
2011-05-17,36.445335388183594
2011-05-18,36.71715545654297
2011-05-19,36.63760757446289
2011-05-20,36.08067321777344
2011-05-23,35.73592758178711
2011-05-24,35.716033935546875
2011-05-25,35.51711654663086
2011-05-26,35.5966911315918
2011-05-27,35.70940017700195
2011-05-31,36.33262634277344
2011-06-01,34.91379928588867
2011-06-02,34.641963958740234
2011-06-03,34.257415771484375
2011-06-06,34.15797424316406
2011-06-07,33.87288284301758
2011-06-08,33.77922439575195
2011-06-09,33.959842681884766
2011-06-10,33.32437515258789
2011-06-13,33.47153091430664
2011-06-14,34.10029983520508
2011-06-15,33.77922439575195
2011-06-16,33.95314025878906
2011-06-17,34.27421951293945
2011-06-20,34.642112731933594
2011-06-21,35.10365295410156
2011-06-22,34.882904052734375
2011-06-23,35.13041305541992
2011-06-24,34.91636276245117
2011-06-27,35.34444808959961
2011-06-28,35.913002014160156
2011-06-29,36.02002716064453
2011-06-30,36.38792037963867
2011-07-01,37.09695053100586
2011-07-05,37.177215576171875
2011-07-06,38.13374710083008
2011-07-07,38.37454605102539
2011-07-08,38.294288635253906
2011-07-11,37.13040542602539
2011-07-12,37.0367546081543
2011-07-13,36.842777252197266
2011-07-14,36.86953353881836
2011-07-15,38.19393539428711
2011-07-18,37.598628997802734
2011-07-19,38.17387390136719
2011-07-20,37.759159088134766
2011-07-21,37.725711822509766
2011-07-22,37.685585021972656
2011-07-25,37.578556060791016
2011-07-26,36.44144821166992
2011-07-27,35.67220687866211
2011-07-28,35.65883255004883
2011-07-29,35.55849838256836
2011-08-01,35.15045928955078
2011-08-02,34.093624114990234
2011-08-03,34.19394302368164
2011-08-04,33.01668930053711
2011-08-05,33.250797271728516
2011-08-08,31.25748634338379
2011-08-09,32.92305374145508
2011-08-10,31.44478416442871
2011-08-11,32.97655487060547
2011-08-12,33.52504348754883
2011-08-15,33.97321319580078
2011-08-16,33.759159088134766
2011-08-17,34.05348205566406
2011-08-18,33.010009765625
2011-08-19,32.635433197021484
2011-08-22,33.54512405395508
2011-08-23,34.85615158081055
2011-08-24,35.0099983215332
2011-08-25,34.52170944213867
2011-08-26,35.310997009277344
2011-08-29,36.327720642089844
2011-08-30,36.494956970214844
2011-08-31,36.802642822265625
2011-09-01,37.05682373046875
2011-09-02,35.73908996582031
2011-09-06,35.310997009277344
2011-09-07,36.40394592285156
2011-09-08,36.08684158325195
2011-09-09,35.15583419799805
2011-09-12,35.35822296142578
2011-09-13,36.01264572143555
2011-09-14,36.39719009399414
2011-09-15,36.69402313232422
2011-09-16,35.66856002807617
2011-09-19,35.6415901184082
2011-09-20,35.20306396484375
2011-09-21,33.83352279663086
2011-09-22,32.85529327392578
2011-09-23,33.33428192138672
2011-09-26,34.285552978515625
2011-09-27,34.892738342285156
2011-09-28,34.48119354248047
2011-09-29,35.3447380065918
2011-09-30,34.272056579589844
2011-10-03,33.27357482910156
2011-10-04,34.1573600769043
2011-10-05,34.69707489013672
2011-10-06,35.41221237182617
2011-10-07,35.081626892089844
2011-10-10,36.626564025878906
2011-10-11,36.822208404541016
2011-10-12,36.99088668823242
2011-10-13,36.67378616333008
2011-10-14,37.3619270324707
2011-10-17,36.57258605957031
2011-10-18,37.99609375
2011-10-19,37.63179016113281
2011-10-20,37.53059768676758
2011-10-21,38.80568313598633
2011-10-24,39.264442443847656
2011-10-25,38.346900939941406
2011-10-26,38.38738250732422
2011-10-27,39.62200164794922
2011-10-28,39.406097412109375
2011-10-31,38.744956970214844
2011-11-01,37.77346420288086
2011-11-02,38.7516975402832
2011-11-03,39.743438720703125
2011-11-04,39.38587188720703
2011-11-07,39.21046829223633
2011-11-08,39.58151626586914
2011-11-09,38.36040496826172
2011-11-10,39.02830505371094
2011-11-11,39.65573501586914
2011-11-14,39.25094985961914
2011-11-15,39.433101654052734
2011-11-16,38.873146057128906
2011-11-17,38.5020866394043
2011-11-18,38.18499755859375
2011-11-21,37.173030853271484
2011-11-22,37.44288635253906
2011-11-23,36.64006805419922
2011-11-25,36.552345275878906
2011-11-28,37.483367919921875
2011-11-29,37.6452751159668
2011-11-30,39.46683120727539
2011-12-01,39.83788299560547
2011-12-02,40.15496063232422
2011-12-05,40.836368560791016
2011-12-06,40.566497802734375
2011-12-07,40.342193603515625
2011-12-08,39.59449005126953
2011-12-09,39.98193359375
2011-12-12,39.93436050415039
2011-12-13,39.41775894165039
2011-12-14,38.867164611816406
2011-12-15,39.12546157836914
2011-12-16,39.56049728393555
2011-12-19,39.22062683105469
2011-12-20,40.260616302490234
2011-12-21,40.76362228393555
2011-12-22,41.123897552490234
2011-12-23,41.8512077331543
2011-12-27,42.082313537597656
2011-12-28,41.76283645629883
2011-12-29,42.11629104614258
2011-12-30,41.599700927734375
2012-01-03,41.94635772705078
2012-01-04,41.9599609375
2012-01-05,42.14348602294922
2012-01-06,41.99394607543945
2012-01-09,42.17747116088867
2012-01-10,42.694061279296875
2012-01-11,42.7348518371582
2012-01-12,42.78923416137695
2012-01-13,42.61929702758789
2012-01-17,42.7552375793457
2012-01-18,43.516544342041016
2012-01-19,44.101104736328125
2012-01-20,43.60492706298828
2012-01-23,43.68647003173828
2012-01-24,43.91078567504883
2012-01-25,43.836029052734375
2012-01-26,43.95158004760742
2012-01-27,43.75445556640625
2012-01-30,43.67967224121094
2012-01-31,43.3534049987793
2012-02-01,43.67287826538086
2012-02-02,43.50294876098633
2012-02-03,43.61850357055664
2012-02-06,43.84282684326172
2012-02-07,43.89039993286133
2012-02-08,43.829219818115234
2012-02-09,43.97197341918945
2012-02-10,44.107913970947266
2012-02-13,44.06032180786133
2012-02-14,43.978755950927734
2012-02-15,43.42816925048828
2012-02-16,44.583717346191406
2012-02-17,44.57693099975586
2012-02-21,43.373802185058594
2012-02-22,42.76882553100586
2012-02-23,42.327003479003906
2012-02-24,42.299827575683594
2012-02-27,42.28622055053711
2012-02-28,42.551326751708984
2012-02-29,42.605712890625
2012-03-01,42.802818298339844
2012-03-02,42.67366409301758
2012-03-05,42.67366409301758
2012-03-06,42.32020568847656
2012-03-07,42.597713470458984
2012-03-08,43.13900375366211
2012-03-09,43.091041564941406
2012-03-12,42.92660140991211
2012-03-13,43.550113677978516
2012-03-14,43.68716049194336
2012-03-15,43.481590270996094
2012-03-16,43.13215637207031
2012-03-19,43.22807693481445
2012-03-20,43.13215637207031
2012-03-21,43.084190368652344
2012-03-22,42.51548767089844
2012-03-23,42.11124038696289
2012-03-26,42.61825942993164
2012-03-27,42.83753204345703
2012-03-28,43.084190368652344
2012-03-29,42.81696701049805
2012-03-30,42.99510192871094
2012-04-02,43.35825729370117
2012-04-03,43.454193115234375
2012-04-04,43.04993438720703
2012-04-05,43.413082122802734
2012-04-09,42.549747467041016
2012-04-10,41.30958557128906
2012-04-11,42.412715911865234
2012-04-12,43.152713775634766
2012-04-13,43.125301361083984
2012-04-16,43.44733428955078
2012-04-17,44.04343795776367
2012-04-18,44.22843933105469
2012-04-19,43.47475814819336
2012-04-20,43.69400405883789
2012-04-23,42.98827362060547
2012-04-24,43.008811950683594
2012-04-25,43.721405029296875
2012-04-26,44.27640151977539
2012-04-27,45.00956344604492
2012-04-30,44.38603973388672
2012-05-01,45.0506706237793
2012-05-02,45.48232650756836
2012-05-03,45.057518005371094
2012-05-04,44.52992248535156
2012-05-07,44.735477447509766
2012-05-08,44.62584686279297
2012-05-09,44.22159957885742
2012-05-10,44.31752395629883
2012-05-11,44.33121871948242
2012-05-14,43.68716049194336
2012-05-15,43.38566970825195
2012-05-16,43.652896881103516
2012-05-17,41.66587829589844
2012-05-18,41.220489501953125
2012-05-21,42.15235137939453
2012-05-22,42.43327331542969
2012-05-23,42.69364547729492
2012-05-24,42.45382308959961
2012-05-25,42.4195671081543
2012-05-29,43.37881088256836
2012-05-30,42.864933013916016
2012-05-31,43.166419982910156
2012-06-01,41.85087203979492
2012-06-04,41.891971588134766
2012-06-05,41.220489501953125
2012-06-06,42.046077728271484
2012-06-07,41.97008514404297
2012-06-08,42.55732345581055
2012-06-11,42.03226852416992
2012-06-12,42.474422454833984
2012-06-13,41.97699737548828
2012-06-14,41.990806579589844
2012-06-15,42.453697204589844
2012-06-18,42.7231330871582
2012-06-19,43.21364212036133
2012-06-20,43.15146255493164
2012-06-21,42.14971923828125
2012-06-22,42.598777770996094
2012-06-25,41.70064926147461
2012-06-26,41.55556869506836
2012-06-27,40.43635940551758
2012-06-28,41.21013259887695
2012-06-29,41.624664306640625
2012-07-02,41.56938552856445
2012-07-03,41.84573745727539
2012-07-05,42.481327056884766
2012-07-06,42.122074127197266
2012-07-09,41.76972961425781
2012-07-10,40.97526168823242
2012-07-11,41.07196044921875
2012-07-12,41.147953033447266
2012-07-13,42.343162536621094
2012-07-16,42.24644088745117
2012-07-17,42.564239501953125
2012-07-18,43.420902252197266
2012-07-19,44.47102355957031
2012-07-20,44.11177062988281
2012-07-23,43.72489929199219
2012-07-24,43.427818298339844
2012-07-25,43.34490966796875
2012-07-26,43.92524337768555
2012-07-27,44.6161003112793
2012-07-30,44.450286865234375
2012-07-31,44.23612594604492
2012-08-01,43.690345764160156
2012-08-02,43.745609283447266
2012-08-03,44.78882598876953
2012-08-06,44.374305725097656
2012-08-07,44.712825775146484
2012-08-08,44.74736404418945
2012-08-09,44.38121032714844
2012-08-10,44.305213928222656
2012-08-13,44.26375961303711
2012-08-14,43.77324295043945
2012-08-15,43.83543395996094
2012-08-16,44.22921371459961
2012-08-17,44.830284118652344
2012-08-20,44.53321075439453
2012-08-21,44.298316955566406
2012-08-22,44.09794998168945
2012-08-23,43.9874267578125
2012-08-24,44.015045166015625
2012-08-27,43.793975830078125
2012-08-28,43.87688446044922
2012-08-29,43.538352966308594
2012-08-30,43.73868942260742
2012-08-31,43.63507080078125
2012-09-04,42.81985092163086
2012-09-05,42.551734924316406
2012-09-06,43.436195373535156
2012-09-07,43.34566116333008
2012-09-10,43.45012283325195
2012-09-11,43.34566116333008
2012-09-12,43.5267333984375
2012-09-13,43.88190460205078
2012-09-14,43.98637008666992
2012-09-17,43.24119567871094
2012-09-18,43.1227912902832
2012-09-19,43.41530227661133
2012-09-20,43.547607421875
2012-09-21,43.262088775634766
2012-09-24,43.41530227661133
2012-09-25,43.094932556152344
2012-09-26,42.80940246582031
2012-09-27,42.475120544433594
2012-09-28,42.50297546386719
2012-10-01,42.34978103637695
2012-10-02,42.475120544433594
2012-10-03,42.482093811035156
2012-10-04,43.568511962890625
2012-10-05,43.57547378540039
2012-10-08,43.47100830078125
2012-10-09,43.067073822021484
2012-10-10,42.70492935180664
2012-10-11,42.718868255615234
2012-10-12,42.684051513671875
2012-10-15,42.732791900634766
2012-10-16,43.157630920410156
2012-10-17,43.220306396484375
2012-10-18,43.08797073364258
2012-10-19,42.865116119384766
2012-10-22,42.440284729003906
2012-10-23,42.80244445800781
2012-10-24,42.1965446472168
2012-10-25,42.398521423339844
2012-10-26,42.64922332763672
2012-10-31,43.58244323730469
2012-11-01,44.29279708862305
2012-11-02,43.74958038330078
2012-11-05,43.958518981933594
2012-11-06,44.515655517578125
2012-11-07,43.77744674682617
2012-11-08,43.011375427246094
2012-11-09,43.025299072265625
2012-11-12,42.732791900634766
2012-11-13,42.38459014892578
2012-11-14,42.02244186401367
2012-11-15,42.07120132446289
2012-11-16,42.02244186401367
2012-11-19,42.711910247802734
2012-11-20,43.074058532714844
2012-11-21,43.35262680053711
2012-11-23,43.8331413269043
2012-11-26,43.71475601196289
2012-11-27,43.70083236694336
2012-11-28,44.45994567871094
2012-11-29,44.84296798706055
2012-11-30,45.330474853515625
2012-12-03,45.0240478515625
2012-12-04,45.01708221435547
2012-12-05,45.076751708984375
2012-12-06,44.90830993652344
2012-12-07,44.95041275024414
2012-12-10,44.66968536376953
2012-12-11,44.550384521484375
2012-12-12,44.318790435791016
2012-12-13,44.213523864746094
2012-12-14,43.869632720947266
2012-12-17,44.4380989074707
2012-12-18,44.67670440673828
2012-12-19,44.91532897949219
2012-12-20,45.38551330566406
2012-12-21,44.99251937866211
2012-12-24,44.788997650146484
2012-12-26,44.3117561340332
2012-12-27,44.606510162353516
2012-12-28,44.059120178222656
2012-12-31,44.62056350708008
2013-01-02,45.722381591796875
2013-01-03,45.8978385925293
2013-01-04,46.05925369262695
2013-01-07,45.76451110839844
2013-01-08,45.71537399291992
2013-01-09,46.12241744995117
2013-01-10,46.06627655029297
2013-01-11,45.645198822021484
2013-01-14,45.82766342163086
2013-01-15,46.06627655029297
2013-01-16,45.834678649902344
2013-01-17,45.91188049316406
2013-01-18,45.91188049316406
2013-01-22,46.36103439331055
2013-01-23,46.234710693359375
2013-01-24,46.7400016784668
2013-01-25,47.00669860839844
2013-01-28,46.7821044921875
2013-01-29,47.890953063964844
2013-01-30,47.44180679321289
2013-01-31,47.74357604980469
2013-02-01,48.382225036621094
2013-02-04,48.14360809326172
2013-02-05,48.56468963623047
2013-02-06,48.71208190917969
2013-02-07,48.775238037109375
2013-02-08,49.06998062133789
2013-02-11,49.048954010009766
2013-02-12,49.25946807861328
2013-02-13,49.5051155090332
2013-02-14,49.6805534362793
2013-02-15,50.1367301940918
2013-02-19,48.24886703491211
2013-02-20,48.42433166503906
2013-02-21,48.17168426513672
2013-02-22,48.82435989379883
2013-02-25,48.31203079223633
2013-02-26,48.6068000793457
2013-02-27,49.470008850097656
2013-02-28,49.848995208740234
2013-03-01,49.82792282104492
2013-03-04,50.50867462158203
2013-03-05,51.07011413574219
2013-03-06,51.34374237060547
2013-03-07,51.76087951660156
2013-03-08,52.269927978515625
2013-03-11,53.104225158691406
2013-03-12,53.33754348754883
2013-03-13,53.55671691894531
2013-03-14,54.129398345947266
2013-03-15,53.63447189331055
2013-03-18,53.53547668457031
2013-03-19,53.5213623046875
2013-03-20,54.19303512573242
2013-03-21,54.58896255493164
2013-03-22,54.72328567504883
2013-03-25,53.973846435546875
2013-03-26,54.65257263183594
2013-03-27,54.69501495361328
2013-03-28,55.14750289916992
2013-04-01,54.52533721923828
2013-04-02,55.15456771850586
2013-04-03,54.171817779541016
2013-04-04,54.794002532958984
2013-04-05,54.482906341552734
2013-04-08,55.06265640258789
2013-04-09,54.758636474609375
2013-04-10,55.14750289916992
2013-04-11,55.14750289916992
2013-04-12,54.96366882324219
2013-04-15,53.37288284301758
2013-04-16,53.74760055541992
2013-04-17,53.23149490356445
2013-04-18,53.238555908203125
2013-04-19,52.079036712646484
2013-04-22,51.54877853393555
2013-04-23,52.43256378173828
2013-04-24,52.4608268737793
2013-04-25,53.394100189208984
2013-04-26,53.05473327636719
2013-04-29,53.15371322631836
2013-04-30,53.96678161621094
2013-05-01,52.75779342651367
2013-05-02,53.67692184448242
2013-05-03,54.51119613647461
2013-05-06,54.65966033935547
2013-05-07,55.352535247802734
2013-05-08,55.04145050048828
2013-05-09,54.9071044921875
2013-05-10,55.04850769042969
2013-05-13,55.076812744140625
2013-05-14,55.78382873535156
2013-05-15,56.61103439331055
2013-05-16,56.45549774169922
2013-05-17,57.44535446166992
2013-05-20,57.424110412597656
2013-05-21,58.428096771240234
2013-05-22,58.05335998535156
2013-05-23,57.95438766479492
2013-05-24,57.55137252807617
2013-05-28,57.89780044555664
2013-05-29,56.271663665771484
2013-05-30,55.52222442626953
2013-05-31,54.96366882324219
2013-06-03,54.794002532958984
2013-06-04,54.306148529052734
2013-06-05,53.641849517822266
2013-06-06,54.04056930541992
2013-06-07,55.15840530395508
2013-06-10,55.485923767089844
2013-06-11,55.04450607299805
2013-06-12,55.13705062866211
2013-06-13,55.97720718383789
2013-06-14,55.991455078125
2013-06-17,56.226417541503906
2013-06-18,56.70344543457031
2013-06-19,55.89888381958008
2013-06-20,54.44642639160156
2013-06-21,54.33250045776367
2013-06-24,54.083290100097656
2013-06-25,55.03736877441406
2013-06-26,54.61017990112305
2013-06-27,55.072967529296875
2013-06-28,55.58559799194336
2013-07-01,56.79600143432617
2013-07-02,59.25952911376953
2013-07-03,58.99607849121094
2013-07-05,59.62264633178711
2013-07-08,59.57990646362305
2013-07-09,59.544307708740234
2013-07-10,59.451751708984375
2013-07-11,60.377342224121094
2013-07-12,60.54112243652344
2013-07-15,60.1779899597168
2013-07-16,59.943031311035156
2013-07-17,59.90031051635742
2013-07-18,58.62584686279297
2013-07-19,58.66855239868164
2013-07-22,58.269840240478516
2013-07-23,58.15593338012695
2013-07-24,57.87822723388672
2013-07-25,58.31967544555664
2013-07-26,58.4549674987793
2013-07-29,58.05623245239258
2013-07-30,58.262718200683594
2013-07-31,58.376617431640625
2013-08-01,59.78639221191406
2013-08-02,60.21359634399414
2013-08-05,60.078285217285156
2013-08-06,59.3306999206543
2013-08-07,58.867919921875
2013-08-08,58.66855239868164
2013-08-09,58.79671096801758
2013-08-12,58.134559631347656
2013-08-13,58.07760238647461
2013-08-14,57.40121841430664
2013-08-15,56.069786071777344
2013-08-16,55.41474151611328
2013-08-19,55.64970397949219
2013-08-20,56.76753234863281
2013-08-21,56.197914123535156
2013-08-22,56.496978759765625
2013-08-23,56.54678726196289
2013-08-26,56.54678726196289
2013-08-27,55.421836853027344
2013-08-28,55.0088996887207
2013-08-29,55.03736877441406
2013-08-30,54.83088684082031
2013-09-03,54.90209197998047
2013-09-04,55.280662536621094
2013-09-05,56.15541076660156
2013-09-06,56.399200439453125
2013-09-09,57.5177001953125
2013-09-10,58.026771545410156
2013-09-11,58.0912971496582
2013-09-12,57.52488708496094
2013-09-13,57.216575622558594
2013-09-16,57.28109359741211
