Date,PPL
2011-06-03,13.433952331542969
2011-06-06,13.32752513885498
2011-06-07,13.366232872009277
2011-06-08,13.287834167480469
2011-06-09,13.287834167480469
2011-06-10,13.20453929901123
2011-06-13,13.292739868164062
2011-06-14,13.351530075073242
2011-06-15,13.20453929901123
2011-06-16,13.327033042907715
2011-06-17,13.268237113952637
2011-06-20,13.331931114196777
2011-06-21,13.449522972106934
2011-06-22,13.312333106994629
2011-06-23,13.2731351852417
2011-06-24,13.268237113952637
2011-06-27,13.385828971862793
2011-06-28,13.562211036682129
2011-06-29,13.660207748413086
2011-06-30,13.635710716247559
2011-07-01,13.728803634643555
2011-07-05,13.660207748413086
2011-07-06,13.694509506225586
2011-07-07,13.763100624084473
2011-07-08,13.728803634643555
2011-07-11,13.611212730407715
2011-07-12,13.699402809143066
2011-07-13,13.655306816101074
2011-07-14,13.562211036682129
2011-07-15,13.611212730407715
2011-07-18,13.493621826171875
2011-07-19,13.50832462310791
2011-07-20,13.557315826416016
2011-07-21,13.733702659606934
2011-07-22,13.72390079498291
2011-07-25,13.910085678100586
2011-07-26,13.9639892578125
2011-07-27,14.027679443359375
2011-07-28,13.939485549926758
2011-07-29,13.670012474060059
2011-08-01,13.728803634643555
2011-08-02,13.474020004272461
2011-08-03,13.518120765686035
2011-08-04,12.998756408691406
2011-08-05,13.01345157623291
2011-08-08,12.410802841186523
2011-08-09,12.930155754089355
2011-08-10,12.552889823913574
2011-08-11,12.841968536376953
2011-08-12,12.739073753356934
2011-08-15,13.057551383972168
2011-08-16,13.214337348937988
2011-08-17,13.420124053955078
2011-08-18,13.371129035949707
2011-08-19,13.37602710723877
2011-08-22,13.312333106994629
2011-08-23,13.527915954589844
2011-08-24,13.763100624084473
2011-08-25,13.630807876586914
2011-08-26,13.621010780334473
2011-08-29,13.954185485839844
2011-08-30,13.924786567687988
2011-08-31,14.150172233581543
2011-09-01,14.071775436401367
2011-09-02,13.9835844039917
2011-09-06,14.042384147644043
2011-09-07,14.042381286621094
2011-09-08,14.052301406860352
2011-09-09,13.86381721496582
2011-09-12,13.878695487976074
2011-09-13,13.878695487976074
2011-09-14,13.982853889465332
2011-09-15,14.116783142089844
2011-09-16,14.285430908203125
2011-09-19,14.22590446472168
2011-09-20,14.518562316894531
2011-09-21,14.374711990356445
2011-09-22,14.126703262329102
2011-09-23,14.131662368774414
2011-09-26,14.2953519821167
2011-09-27,14.325112342834473
2011-09-28,14.230863571166992
2011-09-29,14.31022834777832
2011-09-30,14.156465530395508
2011-10-03,13.77452564239502
2011-10-04,13.715006828308105
2011-10-05,13.615801811218262
2011-10-06,13.853893280029297
2011-10-07,13.938215255737305
2011-10-10,14.206066131591797
2011-10-11,14.156465530395508
2011-10-12,14.052301406860352
2011-10-13,14.096940040588379
2011-10-14,14.14654541015625
2011-10-17,14.131662368774414
2011-10-18,14.235823631286621
2011-10-19,14.290390014648438
2011-10-20,14.339993476867676
2011-10-21,14.592963218688965
2011-10-24,14.468962669372559
2011-10-25,14.285430908203125
2011-10-26,14.498723983764648
2011-10-27,14.587997436523438
2011-10-28,14.731854438781738
2011-10-31,14.568166732788086
2011-11-01,14.394559860229492
2011-11-02,14.592963218688965
2011-11-03,14.880661010742188
2011-11-04,14.71696662902832
2011-11-07,14.806262016296387
2011-11-08,14.935219764709473
2011-11-09,14.771533012390137
2011-11-10,14.831056594848633
2011-11-11,14.99970531463623
2011-11-14,14.811214447021484
2011-11-15,14.81617259979248
2011-11-16,14.597929954528809
2011-11-17,14.483838081359863
2011-11-18,14.647529602050781
2011-11-21,14.53344440460205
2011-11-22,14.424317359924316
2011-11-23,14.091985702514648
2011-11-25,14.171348571777344
2011-11-28,14.424317359924316
2011-11-29,14.498723983764648
2011-11-30,14.89057445526123
2011-12-01,14.771533012390137
2011-12-02,14.721927642822266
2011-12-05,14.776493072509766
2011-12-06,14.771533012390137
2011-12-07,14.686201095581055
2011-12-08,14.505509376525879
2011-12-09,14.590840339660645
2011-12-12,14.475395202636719
2011-12-13,14.480420112609863
2011-12-14,14.369994163513184
2011-12-15,14.560724258422852
2011-12-16,14.425204277038574
2011-12-19,14.234474182128906
2011-12-20,14.410144805908203
2011-12-21,14.761491775512695
2011-12-22,14.82674503326416
2011-12-23,14.881962776184082
2011-12-27,14.957237243652344
2011-12-28,14.902029991149902
2011-12-29,14.932144165039062
2011-12-30,14.766511917114258
2012-01-03,14.465360641479492
2012-01-04,14.42019271850586
2012-01-05,14.440262794494629
2012-01-06,14.314783096313477
2012-01-09,14.445282936096191
2012-01-10,14.430224418640137
2012-01-11,14.159185409545898
2012-01-12,14.053784370422363
2012-01-13,14.098959922790527
2012-01-17,14.01865005493164
2012-01-18,14.098959922790527
2012-01-19,13.953402519226074
2012-01-20,13.802821159362793
2012-01-23,13.96343994140625
2012-01-24,13.873090744018555
2012-01-25,14.169231414794922
2012-01-26,14.154168128967285
2012-01-27,13.953402519226074
2012-01-30,13.847999572753906
2012-01-31,13.948382377624512
2012-02-01,13.983518600463867
2012-02-02,13.832942008972168
2012-02-03,13.82290267944336
2012-02-06,13.797806739807129
2012-02-07,13.913241386413574
2012-02-08,13.943364143371582
2012-02-09,13.90822696685791
2012-02-10,14.279645919799805
2012-02-13,14.013631820678711
2012-02-14,13.978496551513672
2012-02-15,14.02868938446045
2012-02-16,14.239496231079102
2012-02-17,14.289685249328613
2012-02-21,14.194319725036621
2012-02-22,14.329842567443848
2012-02-23,14.359955787658691
2012-02-24,14.480420112609863
2012-02-27,14.42019271850586
2012-02-28,14.395089149475098
2012-02-29,14.329842567443848
2012-03-01,14.339879035949707
2012-03-02,14.28466796875
2012-03-05,14.334858894348145
2012-03-06,14.179265022277832
2012-03-07,14.209773063659668
2012-03-08,14.275859832763672
2012-03-09,14.367377281188965
2012-03-12,14.494474411010742
2012-03-13,14.428380966186523
2012-03-14,14.286033630371094
2012-03-15,14.32669734954834
2012-03-16,14.392789840698242
2012-03-19,14.2809419631958
2012-03-20,14.138586044311523
2012-03-21,14.08775520324707
2012-03-22,14.067416191101074
2012-03-23,14.067416191101074
2012-03-26,14.103002548217773
2012-03-27,14.316533088684082
2012-03-28,14.194517135620117
2012-03-29,14.240274429321289
2012-03-30,14.367377281188965
2012-04-02,14.336868286132812
2012-04-03,14.321615219116211
2012-04-04,14.179265022277832
2012-04-05,14.047086715698242
2012-04-09,14.06232738494873
2012-04-10,13.757294654846191
2012-04-11,13.762377738952637
2012-04-12,13.777634620666504
2012-04-13,13.609856605529785
2012-04-16,13.691201210021973
2012-04-17,13.77254581451416
2012-04-18,13.67595100402832
2012-04-19,13.67595100402832
2012-04-20,13.803049087524414
2012-04-23,13.757294654846191
2012-04-24,13.864054679870605
2012-04-25,13.77254581451416
2012-04-26,13.919977188110352
2012-04-27,13.884390830993652
2012-04-30,13.904725074768066
2012-05-01,14.021663665771484
2012-05-02,13.960652351379395
2012-05-03,13.853890419006348
2012-05-04,13.904725074768066
2012-05-07,13.914896011352539
2012-05-08,14.021663665771484
2012-05-09,13.955574035644531
2012-05-10,14.092842102050781
2012-05-11,13.99116039276123
2012-05-14,13.919977188110352
2012-05-15,13.77254581451416
2012-05-16,13.914896011352539
2012-05-17,13.889476776123047
2012-05-18,13.823385238647461
2012-05-21,13.782712936401367
2012-05-22,13.889476776123047
2012-05-23,13.777634620666504
2012-05-24,13.935235023498535
2012-05-25,13.99116039276123
2012-05-29,14.036916732788086
2012-05-30,13.874225616455078
2012-05-31,13.914896011352539
2012-06-01,13.965733528137207
2012-06-04,14.006414413452148
2012-06-05,14.031829833984375
2012-06-06,14.196669578552246
2012-06-07,14.24302864074707
2012-06-08,14.361505508422852
2012-06-11,14.23788070678711
2012-06-12,14.222426414489746
2012-06-13,14.212119102478027
2012-06-14,14.284236907958984
2012-06-15,14.325439453125
2012-06-18,14.35120677947998
2012-06-19,14.423315048217773
2012-06-20,14.279090881347656
2012-06-21,14.232730865478516
2012-06-22,14.160611152648926
2012-06-25,14.140008926391602
2012-06-26,14.160611152648926
2012-06-27,14.268786430358887
2012-06-28,14.299687385559082
2012-06-29,14.325439453125
2012-07-02,14.510887145996094
2012-07-03,14.485135078430176
2012-07-05,14.356348991394043
2012-07-06,14.376960754394531
2012-07-09,14.330594062805176
2012-07-10,14.418169975280762
2012-07-11,14.536641120910645
2012-07-12,14.495434761047363
2012-07-13,14.66542911529541
2012-07-16,14.732394218444824
2012-07-17,14.814809799194336
2012-07-18,14.814809799194336
2012-07-19,14.907529830932617
2012-07-20,14.953889846801758
2012-07-23,14.866318702697754
2012-07-24,14.747846603393555
2012-07-25,14.696330070495605
2012-07-26,14.8302640914917
2012-07-27,15.026010513305664
2012-07-30,15.041457176208496
2012-07-31,14.886926651000977
2012-08-01,14.871471405029297
2012-08-02,14.727240562438965
2012-08-03,14.773595809936523
2012-08-06,14.804508209228516
2012-08-07,14.675724029541016
2012-08-08,15.005402565002441
2012-08-09,15.226902961730957
2012-08-10,15.412351608276367
2012-08-13,15.417495727539062
2012-08-14,15.31963062286377
2012-08-15,15.299025535583496
2012-08-16,15.195999145507812
2012-08-17,15.149636268615723
2012-08-20,15.190847396850586
2012-08-21,15.098128318786621
2012-08-22,15.087825775146484
2012-08-23,14.974498748779297
2012-08-24,15.082669258117676
2012-08-27,15.082669258117676
2012-08-28,15.092968940734863
2012-08-29,15.144486427307129
2012-08-30,15.12387752532959
2012-08-31,15.108426094055176
2012-09-04,15.252664566040039
2012-09-05,15.268113136291504
2012-09-06,15.231611251831055
2012-09-07,15.247255325317383
2012-09-10,15.189897537231445
2012-09-11,15.085603713989258
2012-09-12,15.023030281066895
2012-09-13,15.247255325317383
2012-09-14,15.158608436584473
2012-09-17,15.106461524963379
2012-09-18,15.03346061706543
2012-09-19,15.002168655395508
2012-09-20,14.965673446655273
2012-09-21,14.981313705444336
2012-09-24,15.158608436584473
2012-09-25,15.111679077148438
2012-09-26,15.054320335388184
2012-09-27,14.934388160705566
2012-09-28,15.148181915283203
2012-10-01,15.017821311950684
2012-10-02,15.101250648498535
2012-10-03,15.221182823181152
2012-10-04,15.309829711914062
2012-10-05,15.18467903137207
2012-10-08,15.247255325317383
2012-10-09,15.288971900939941
2012-10-10,15.278542518615723
2012-10-11,15.367191314697266
2012-10-12,15.351551055908203
2012-10-15,15.356762886047363
2012-10-16,15.393266677856445
2012-10-17,15.57055377960205
2012-10-18,15.72177505493164
2012-10-19,15.528837203979492
2012-10-22,15.507984161376953
2012-10-23,15.41412353515625
2012-10-24,15.315046310424805
2012-10-25,15.408905029296875
2012-10-26,15.377618789672852
2012-10-31,15.419332504272461
2012-11-01,15.346331596374512
2012-11-02,15.221182823181152
2012-11-05,15.007389068603516
2012-11-06,15.023030281066895
2012-11-07,14.757087707519531
2012-11-08,14.981313705444336
2012-11-09,14.955242156982422
2012-11-12,14.736230850219727
2012-11-13,14.767515182495117
2012-11-14,14.590225219726562
2012-11-15,14.574584007263184
2012-11-16,14.88223648071289
2012-11-19,14.793590545654297
2012-11-20,14.77273178100586
2012-11-21,14.720587730407715
2012-11-23,14.642366409301758
2012-11-26,14.830098152160645
2012-11-27,15.023030281066895
2012-11-28,15.090818405151367
2012-11-29,15.153398513793945
2012-11-30,15.30461311340332
2012-12-03,15.158608436584473
2012-12-04,15.101250648498535
2012-12-05,15.30461311340332
2012-12-06,15.309894561767578
2012-12-07,15.299335479736328
2012-12-10,15.309894561767578
2012-12-11,15.299335479736328
2012-12-12,15.341571807861328
2012-12-13,15.362686157226562
2012-12-14,15.199028968811035
2012-12-17,15.452435493469238
2012-12-18,15.547460556030273
2012-12-19,15.383809089660645
2012-12-20,15.367965698242188
2012-12-21,15.267661094665527
2012-12-24,15.267661094665527
2012-12-26,15.109286308288574
2012-12-27,15.05649185180664
2012-12-28,14.876992225646973
2012-12-31,15.114563941955566
2013-01-02,15.357405662536621
2013-01-03,15.41547679901123
2013-01-04,15.420759201049805
2013-01-07,15.267661094665527
2013-01-08,15.199028968811035
2013-01-09,15.288778305053711
2013-01-10,15.309894561767578
2013-01-11,15.283493995666504
2013-01-14,15.283493995666504
2013-01-15,15.262375831604004
2013-01-16,15.1567964553833
2013-01-17,15.304615020751953
2013-01-18,15.510506629943848
2013-01-22,15.626651763916016
2013-01-23,15.515783309936523
2013-01-24,15.579137802124023
2013-01-25,15.626651763916016
2013-01-28,15.626651763916016
2013-01-29,15.76918888092041
2013-01-30,15.732232093811035
2013-01-31,15.990920066833496
2013-02-01,16.03315544128418
2013-02-04,15.906449317932129
2013-02-05,15.92228889465332
2013-02-06,15.980363845825195
2013-02-07,15.99620532989502
2013-02-08,16.001480102539062
2013-02-11,16.043712615966797
2013-02-12,16.11234474182129
2013-02-13,16.08594512939453
2013-02-14,16.11762237548828
2013-02-15,16.054271697998047
2013-02-19,16.08594512939453
2013-02-20,16.091228485107422
2013-02-21,16.059551239013672
2013-02-22,16.2548828125
2013-02-25,16.022594451904297
2013-02-26,16.10177993774414
2013-02-27,16.21265411376953
2013-02-28,16.270721435546875
2013-03-01,16.270721435546875
2013-03-04,16.39214324951172
2013-03-05,16.52940559387207
2013-03-06,16.43699073791504
2013-03-07,16.30344581604004
2013-03-08,16.3675479888916
2013-03-11,16.16989517211914
2013-03-12,16.233999252319336
2013-03-13,16.30878448486328
2013-03-14,16.137849807739258
2013-03-15,16.287418365478516
2013-03-18,16.11647605895996
2013-03-19,16.111135482788086
2013-03-20,16.1645565032959
2013-03-21,16.111135482788086
2013-03-22,16.073741912841797
2013-03-25,16.089773178100586
2013-03-26,16.340839385986328
2013-03-27,16.43699073791504
2013-03-28,16.725452423095703
2013-04-01,16.693401336669922
2013-04-02,16.645328521728516
2013-04-03,16.495750427246094
2013-04-04,16.71477508544922
2013-04-05,16.79490089416504
2013-04-08,16.917760848999023
2013-04-09,16.816265106201172
2013-04-10,16.912416458129883
2013-04-11,17.04062271118164
2013-04-12,17.08869743347168
2013-04-15,16.826948165893555
2013-04-16,17.01926040649414
2013-04-17,17.00322723388672
2013-04-18,17.126094818115234
2013-04-19,17.39852523803711
2013-04-22,17.38250732421875
2013-04-23,17.467975616455078
2013-04-24,17.52139663696289
2013-04-25,17.537424087524414
2013-04-26,17.64425277709961
2013-04-29,17.793834686279297
2013-04-30,17.831222534179688
2013-05-01,17.767120361328125
2013-05-02,17.596181869506836
2013-05-03,17.484004974365234
2013-05-06,17.083358764648438
2013-05-07,17.30771827697754
2013-05-08,17.08869743347168
2013-05-09,16.992544174194336
2013-05-10,17.008577346801758
2013-05-13,16.949813842773438
2013-05-14,17.02994155883789
2013-05-15,17.09938621520996
2013-05-16,17.061988830566406
2013-05-17,17.174171447753906
2013-05-20,16.992544174194336
2013-05-21,16.997888565063477
2013-05-22,16.704084396362305
2013-05-23,16.559852600097656
2013-05-24,16.340839385986328
2013-05-28,16.057714462280273
2013-05-29,16.047035217285156
2013-05-30,15.972245216369629
2013-05-31,15.8654146194458
2013-06-03,15.84404468536377
2013-06-04,15.8654146194458
2013-06-05,15.731861114501953
2013-06-06,15.903335571289062
2013-06-07,15.843836784362793
2013-06-10,15.757287979125977
2013-06-11,15.676148414611816
2013-06-12,15.389452934265137
2013-06-13,15.681557655334473
2013-06-14,15.757287979125977
2013-06-17,15.757287979125977
2013-06-18,15.935790061950684
2013-06-19,15.714009284973145
2013-06-20,15.42732048034668
2013-06-21,15.676148414611816
2013-06-24,15.730238914489746
2013-06-25,15.957427978515625
2013-06-26,16.071022033691406
2013-06-27,16.060205459594727
2013-06-28,16.3685359954834
2013-07-01,16.17380142211914
2013-07-02,16.092662811279297
2013-07-03,16.006113052368164
2013-07-05,15.876286506652832
2013-07-08,16.146757125854492
2013-07-09,16.17380142211914
2013-07-10,16.22789764404297
2013-07-11,16.449674606323242
2013-07-12,16.471311569213867
2013-07-15,16.709320068359375
2013-07-16,16.693090438842773
2013-07-17,16.812095642089844
2013-07-18,17.07174301147461
2013-07-19,17.06633758544922
2013-07-22,17.060924530029297
2013-07-23,17.09878921508789
2013-07-24,16.855375289916992
2013-07-25,16.909469604492188
2013-07-26,16.94733428955078
2013-07-29,17.14206886291504
2013-07-30,17.163700103759766
2013-07-31,17.185340881347656
2013-08-01,17.29893684387207
2013-08-02,17.271886825561523
2013-08-05,17.31516456604004
2013-08-06,17.12584114074707
2013-08-07,17.239431381225586
2013-08-08,17.228612899780273
2013-08-09,17.25566291809082
2013-08-12,17.163700103759766
2013-08-13,17.017656326293945
2013-08-14,16.925691604614258
2013-08-15,16.703907012939453
2013-08-16,16.525407791137695
2013-08-19,16.525407791137695
2013-08-20,16.633590698242188
2013-08-21,16.433448791503906
2013-08-22,16.530807495117188
2013-08-23,16.703907012939453
2013-08-26,16.568683624267578
2013-08-27,16.633590698242188
2013-08-28,16.790462493896484
2013-08-29,16.666048049926758
2013-08-30,16.606550216674805
2013-09-03,16.557865142822266
2013-09-04,16.617361068725586
2013-09-05,16.487539291381836
2013-09-06,16.46454429626465
2013-09-09,16.574050903320312
2013-09-10,16.612377166748047
2013-09-11,16.513822555541992
2013-09-12,16.39336395263672
2013-09-13,16.42621612548828
2013-09-16,16.382413864135742
