Date,MET
2010-09-29,21.582422256469727
2010-09-30,21.393247604370117
2010-10-01,21.665876388549805
2010-10-04,21.61024284362793
2010-10-05,22.144365310668945
2010-10-06,21.955198287963867
2010-10-07,21.971891403198242
2010-10-08,21.799415588378906
2010-10-11,21.632497787475586
2010-10-12,21.804973602294922
2010-10-13,22.122116088867188
2010-10-14,22.05534553527832
2010-10-15,21.82166290283203
2010-10-18,22.522722244262695
2010-10-19,22.21669578552246
2010-10-20,22.444822311401367
2010-10-21,22.50046730041504
2010-10-22,22.444822311401367
2010-10-25,22.34467124938965
2010-10-26,22.539411544799805
2010-10-27,22.467073440551758
2010-10-28,22.511592864990234
2010-10-29,22.43925666809082
2010-11-01,22.2333984375
2010-11-02,22.372493743896484
2010-11-03,23.001220703125
2010-11-04,23.869184494018555
2010-11-05,23.835224151611328
2010-11-08,23.546480178833008
2010-11-09,22.94634437561035
2010-11-10,23.16716194152832
2010-11-11,22.71988868713379
2010-11-12,22.44246482849121
2010-11-15,22.49342918395996
2010-11-16,22.006532669067383
2010-11-17,21.864986419677734
2010-11-18,22.176380157470703
2010-11-19,21.995210647583008
2010-11-22,21.92726707458496
2010-11-23,21.423385620117188
2010-11-24,21.64419174194336
2010-11-26,21.36676788330078
2010-11-29,21.547937393188477
2010-11-30,21.598892211914062
2010-12-01,22.249980926513672
2010-12-02,22.91238021850586
2010-12-03,22.725542068481445
2010-12-06,23.070899963378906
2010-12-07,23.308692932128906
2010-12-08,24.225868225097656
2010-12-09,24.956212997436523
2010-12-10,24.89393424987793
2010-12-13,24.86562728881836
2010-12-14,24.775039672851562
2010-12-15,24.695781707763672
2010-12-16,24.67313003540039
2010-12-17,24.871278762817383
2010-12-20,25.024154663085938
2010-12-21,25.216636657714844
2010-12-22,25.32421112060547
2010-12-23,25.27326011657715
2010-12-27,25.34119415283203
2010-12-28,25.431777954101562
2010-12-29,25.335533142089844
2010-12-30,25.165693283081055
2010-12-31,25.160024642944336
2011-01-03,26.105506896972656
2011-01-04,25.94697380065918
2011-01-05,26.281017303466797
2011-01-06,26.25836753845215
2011-01-07,26.082862854003906
2011-01-10,25.726177215576172
2011-01-11,25.963970184326172
2011-01-12,26.371601104736328
2011-01-13,25.833744049072266
2011-01-14,26.394243240356445
2011-01-18,26.462181091308594
2011-01-19,25.81110382080078
2011-01-20,25.765806198120117
2011-01-21,26.162120819091797
2011-01-24,26.082862854003906
2011-01-25,26.25836753845215
2011-01-26,26.360275268554688
2011-01-27,26.699974060058594
2011-01-28,25.760149002075195
2011-01-31,25.91301155090332
2011-02-01,26.586746215820312
2011-02-02,26.145132064819336
2011-02-03,26.343297958374023
2011-02-04,26.8018856048584
2011-02-07,27.5322208404541
2011-02-08,27.44163703918457
2011-02-09,26.94908905029297
2011-02-10,26.762243270874023
2011-02-11,27.305768966674805
2011-02-14,26.552770614624023
2011-02-15,26.54144859313965
2011-02-16,26.903791427612305
2011-02-17,27.01702308654785
2011-02-18,26.977384567260742
2011-02-22,26.196086883544922
2011-02-23,25.924335479736328
2011-02-24,26.16779136657715
2011-02-25,26.484834671020508
2011-02-28,26.81320571899414
2011-03-01,26.065872192382812
2011-03-02,24.576889038085938
2011-03-03,25.61861228942871
2011-03-04,25.799781799316406
2011-03-07,25.77713394165039
2011-03-08,26.218740463256836
2011-03-09,26.213085174560547
2011-03-10,25.856399536132812
2011-03-11,25.958295822143555
2011-03-14,25.329864501953125
2011-03-15,24.57121467590332
2011-03-16,23.937129974365234
2011-03-17,24.333431243896484
2011-03-18,24.922237396240234
2011-03-21,25.244949340820312
2011-03-22,25.23927879333496
2011-03-23,25.109079360961914
2011-03-24,25.295896530151367
2011-03-25,25.50537872314453
2011-03-28,25.375173568725586
2011-03-29,25.143037796020508
2011-03-30,25.39214324951172
2011-03-31,25.32421112060547
2011-04-01,25.624271392822266
2011-04-04,25.89035987854004
2011-04-05,25.46575164794922
2011-04-06,25.760149002075195
2011-04-07,25.471410751342773
2011-04-08,25.210981369018555
2011-04-11,25.23927879333496
2011-04-12,25.346851348876953
2011-04-13,25.007164001464844
2011-04-14,24.984512329101562
2011-04-15,24.88827133178711
2011-04-18,24.554241180419922
2011-04-19,24.50328826904297
2011-04-20,24.820327758789062
2011-04-21,25.126052856445312
2011-04-25,25.08642578125
2011-04-26,25.335533142089844
2011-04-27,25.686546325683594
2011-04-28,26.298004150390625
2011-04-29,26.490497589111328
2011-05-02,26.32064437866211
2011-05-03,26.286680221557617
2011-05-04,26.12815284729004
2011-05-05,25.335533142089844
2011-05-06,25.380817413330078
2011-05-09,25.23927879333496
2011-05-10,25.62993812561035
2011-05-11,25.55632972717285
2011-05-12,25.516695022583008
2011-05-13,25.143037796020508
2011-05-16,24.984512329101562
2011-05-17,25.09774398803711
2011-05-18,25.31854820251465
2011-05-19,25.584644317626953
2011-05-20,25.035465240478516
2011-05-23,24.593862533569336
2011-05-24,24.582544326782227
2011-05-25,24.57121467590332
2011-05-26,24.605182647705078
2011-05-27,24.775039672851562
2011-05-31,24.967529296875
2011-06-01,24.135278701782227
2011-06-02,24.163589477539062
2011-06-03,23.64838218688965
2011-06-06,23.444562911987305
2011-06-07,23.433244705200195
2011-06-08,23.348323822021484
2011-06-09,23.58610725402832
2011-06-10,23.1614933013916
2011-06-13,23.274717330932617
2011-06-14,23.37096405029297
2011-06-15,22.216005325317383
2011-06-16,22.57268714904785
2011-06-17,22.855758666992188
2011-06-20,22.94068717956543
2011-06-21,23.563465118408203
2011-06-22,23.552133560180664
2011-06-23,23.35398292541504
2011-06-24,23.206777572631836
2011-06-27,23.416263580322266
2011-06-28,23.79558563232422
2011-06-29,24.605182647705078
2011-06-30,24.837310791015625
2011-07-01,25.126052856445312
2011-07-05,24.752384185791016
2011-07-06,24.52593231201172
2011-07-07,25.063777923583984
2011-07-08,24.63916015625
2011-07-11,23.778593063354492
2011-07-12,23.495527267456055
2011-07-13,23.688020706176758
2011-07-14,23.659711837768555
2011-07-15,23.53514862060547
2011-07-18,22.918045043945312
2011-07-19,22.9237003326416
2011-07-20,23.150169372558594
2011-07-21,23.801252365112305
2011-07-22,23.63139533996582
2011-07-25,23.37096405029297
2011-07-26,23.269058227539062
2011-07-27,22.41416358947754
2011-07-28,22.53871726989746
2011-07-29,23.33133888244629
2011-08-01,23.21245002746582
2011-08-02,22.41982650756836
2011-08-03,22.334903717041016
2011-08-04,20.891199111938477
2011-08-05,20.579809188842773
2011-08-08,18.535987854003906
2011-08-09,19.747556686401367
2011-08-10,18.02077865600586
2011-08-11,18.966270446777344
2011-08-12,18.83038330078125
2011-08-15,19.48713493347168
2011-08-16,19.034208297729492
2011-08-17,19.130451202392578
2011-08-18,18.043424606323242
2011-08-19,17.624469757080078
2011-08-22,17.301755905151367
2011-08-23,17.907543182373047
2011-08-24,18.456729888916016
2011-08-25,17.85093879699707
2011-08-26,17.811302185058594
2011-08-29,18.858692169189453
2011-08-30,18.671865463256836
2011-08-31,19.022878646850586
2011-09-01,18.326509475708008
2011-09-02,17.4206600189209
2011-09-06,16.701631546020508
2011-09-07,17.777341842651367
2011-09-08,17.007360458374023
2011-09-09,16.916772842407227
2011-09-12,17.15456199645996
2011-09-13,17.29610252380371
2011-09-14,17.658445358276367
2011-09-15,18.41143035888672
2011-09-16,18.705835342407227
2011-09-19,17.839618682861328
2011-09-20,17.590503692626953
2011-09-21,16.4355411529541
2011-09-22,15.257933616638184
2011-09-23,15.184337615966797
2011-09-26,16.175107955932617
2011-09-27,16.54878044128418
2011-09-28,15.959968566894531
2011-09-29,16.58839988708496
2011-09-30,15.858062744140625
2011-10-03,15.059779167175293
2011-10-04,15.56365966796875
2011-10-05,16.53179359436035
2011-10-06,17.3753604888916
2011-10-07,16.30533218383789
2011-10-10,17.211177825927734
2011-10-11,17.313081741333008
2011-10-12,17.975492477416992
2011-10-13,17.68674659729004
2011-10-14,18.213274002075195
2011-10-17,17.460290908813477
2011-10-18,18.3604793548584
2011-10-19,17.766016006469727
2011-10-20,18.17364501953125
2011-10-21,18.9719295501709
2011-10-24,19.639991760253906
2011-10-25,18.586936950683594
2011-10-26,18.79075813293457
2011-10-27,20.194826126098633
2011-10-28,20.845909118652344
2011-10-31,19.906084060668945
2011-11-01,18.66053581237793
2011-11-02,19.538089752197266
2011-11-03,19.787195205688477
2011-11-04,19.685285568237305
2011-11-07,19.57537269592285
2011-11-08,19.806766510009766
2011-11-09,18.539918899536133
2011-11-10,18.69032096862793
2011-11-11,19.129953384399414
2011-11-14,18.730806350708008
2011-11-15,18.61511993408203
2011-11-16,18.493637084960938
2011-11-17,17.764768600463867
2011-11-18,17.712711334228516
2011-11-21,17.296215057373047
2011-11-22,17.01275634765625
2011-11-23,16.116132736206055
2011-11-25,16.14505386352539
2011-11-28,16.85657501220703
2011-11-29,16.717742919921875
2011-11-30,18.210193634033203
2011-12-01,18.007728576660156
2011-12-02,18.372156143188477
2011-12-05,19.043184280395508
2011-12-06,19.02582550048828
2011-12-07,19.077896118164062
2011-12-08,17.909387588500977
2011-12-09,18.389514923095703
2011-12-12,17.9730167388916
2011-12-13,17.643293380737305
2011-12-14,17.660648345947266
2011-12-15,17.56230354309082
2011-12-16,17.487104415893555
2011-12-19,16.792938232421875
2011-12-20,17.452392578125
2011-12-21,17.591230392456055
2011-12-22,17.94987678527832
2011-12-23,17.990373611450195
2011-12-27,18.048213958740234
2011-12-28,17.83418846130371
2011-12-29,18.17548179626465
2011-12-30,18.036649703979492
2012-01-03,18.534130096435547
2012-01-04,18.632465362548828
2012-01-05,19.083669662475586
2012-01-06,19.031618118286133
2012-01-09,19.239858627319336
2012-01-10,19.986085891723633
2012-01-11,20.703392028808594
2012-01-12,20.78437614440918
2012-01-13,20.385229110717773
2012-01-17,20.043935775756836
2012-01-18,20.599266052246094
2012-01-19,20.720739364624023
2012-01-20,21.027328491210938
2012-01-23,21.26450538635254
2012-01-24,21.351276397705078
2012-01-25,20.795942306518555
2012-01-26,19.95716667175293
2012-01-27,20.547204971313477
2012-01-30,20.65711212158203
2012-01-31,20.437297821044922
2012-02-01,20.894289016723633
2012-02-02,21.0446834564209
2012-02-03,21.767765045166016
2012-02-06,21.79669952392578
2012-02-07,21.80826187133789
2012-02-08,21.80248260498047
2012-02-09,21.54794692993164
2012-02-10,21.33970832824707
2012-02-13,21.79669952392578
2012-02-14,21.58844757080078
2012-02-15,21.918174743652344
2012-02-16,22.3693790435791
2012-02-17,22.479291915893555
2012-02-21,22.40408706665039
2012-02-22,21.92395782470703
2012-02-23,22.103282928466797
2012-02-24,21.84296989440918
2012-02-27,22.022294998168945
2012-02-28,22.14956283569336
2012-02-29,22.299959182739258
2012-03-01,22.54292106628418
2012-03-02,22.247907638549805
2012-03-05,22.3693790435791
2012-03-06,21.640506744384766
2012-03-07,21.918174743652344
2012-03-08,22.03386878967285
2012-03-09,22.224763870239258
2012-03-12,21.79669952392578
2012-03-13,22.82636833190918
2012-03-14,21.495893478393555
2012-03-15,22.21897315979004
2012-03-16,22.201631546020508
2012-03-19,22.438796997070312
2012-03-20,22.415658950805664
2012-03-21,22.346240997314453
2012-03-22,21.48431968688965
2012-03-23,21.773557662963867
2012-03-26,22.161130905151367
2012-03-27,21.84296989440918
2012-03-28,21.790904998779297
2012-03-29,21.48431968688965
2012-03-30,21.605802536010742
2012-04-02,21.98180389404297
2012-04-03,21.79669952392578
2012-04-04,21.299209594726562
2012-04-05,21.090967178344727
2012-04-09,20.67446517944336
2012-04-10,20.165414810180664
2012-04-11,20.437297821044922
2012-04-12,21.021547317504883
2012-04-13,20.616622924804688
2012-04-16,20.52985191345215
2012-04-17,20.992624282836914
2012-04-18,20.709169387817383
2012-04-19,20.466218948364258
2012-04-20,20.2232608795166
2012-04-23,20.472002029418945
2012-04-24,20.581905364990234
2012-04-25,20.807510375976562
2012-04-26,21.096752166748047
2012-04-27,21.004192352294922
2012-04-30,20.842222213745117
2012-05-01,20.87114715576172
2012-05-02,20.720739364624023
2012-05-03,20.338953018188477
2012-05-04,19.806766510009766
2012-05-07,19.986085891723633
2012-05-08,19.922454833984375
2012-05-09,19.621654510498047
2012-05-10,20.020795822143555
2012-05-11,20.06707000732422
2012-05-14,19.714208602905273
2012-05-15,19.21094512939453
2012-05-16,18.296955108642578
2012-05-17,17.845762252807617
2012-05-18,17.47553062438965
2012-05-21,17.88046646118164
2012-05-22,17.9730167388916
2012-05-23,17.909387588500977
2012-05-24,17.730070114135742
2012-05-25,17.544952392578125
2012-05-29,17.74163055419922
2012-05-30,17.128456115722656
2012-05-31,16.897071838378906
2012-06-01,16.098779678344727
2012-06-04,16.09299087524414
2012-06-05,16.42272186279297
2012-06-06,17.076387405395508
2012-06-07,17.076387405395508
2012-06-08,17.20943832397461
2012-06-11,17.059038162231445
2012-06-12,17.076387405395508
2012-06-13,16.960695266723633
2012-06-14,16.873926162719727
2012-06-15,17.330917358398438
2012-06-18,17.01854133605957
2012-06-19,17.863115310668945
2012-06-20,17.83418846130371
2012-06-21,17.186307907104492
2012-06-22,17.371410369873047
2012-06-25,16.862356185913086
2012-06-26,17.030113220214844
2012-06-27,17.20943832397461
2012-06-28,17.059038162231445
2012-06-29,17.845762252807617
2012-07-02,17.7358455657959
2012-07-03,18.054000854492188
2012-07-05,17.74163055419922
2012-07-06,17.64907455444336
2012-07-09,17.487104415893555
2012-07-10,17.406118392944336
2012-07-11,17.701135635375977
2012-07-12,17.29042625427246
2012-07-13,17.868892669677734
2012-07-16,17.57965850830078
2012-07-17,17.83997344970703
2012-07-18,17.909387588500977
2012-07-19,17.80525779724121
2012-07-20,17.08217430114746
2012-07-23,16.862356185913086
2012-07-24,16.590478897094727
2012-07-25,16.567337036132812
2012-07-26,16.972265243530273
2012-07-27,17.608577728271484
2012-07-30,17.730070114135742
2012-07-31,17.79947853088379
2012-08-01,17.602802276611328
2012-08-02,18.33745574951172
2012-08-03,19.199371337890625
2012-08-06,19.349775314331055
2012-08-07,19.847261428833008
2012-08-08,19.899316787719727
2012-08-09,20.043935775756836
2012-08-10,20.229042053222656
2012-08-13,20.229042053222656
2012-08-14,20.234827041625977
2012-08-15,20.12491798400879
2012-08-16,20.003437042236328
2012-08-17,20.12491798400879
2012-08-20,20.240610122680664
2012-08-21,20.437297821044922
2012-08-22,20.159631729125977
2012-08-23,19.928247451782227
2012-08-24,20.043935775756836
2012-08-27,19.899316787719727
2012-08-28,19.824121475219727
2012-08-29,19.772052764892578
2012-08-30,19.66214370727539
2012-08-31,19.743127822875977
2012-09-04,19.667930603027344
2012-09-05,19.673715591430664
2012-09-06,20.2232608795166
2012-09-07,20.40837287902832
2012-09-10,20.234827041625977
2012-09-11,20.454648971557617
2012-09-12,20.032367706298828
2012-09-13,20.512495040893555
2012-09-14,20.969486236572266
2012-09-17,20.77280616760254
2012-09-18,20.338953018188477
2012-09-19,20.2232608795166
2012-09-20,20.07286262512207
2012-09-21,20.17119789123535
2012-09-24,20.489355087280273
2012-09-25,20.07863998413086
2012-09-26,19.66214370727539
2012-09-27,19.951377868652344
2012-09-28,19.934032440185547
2012-10-01,19.858821868896484
2012-10-02,19.858821868896484
2012-10-03,19.818336486816406
2012-10-04,20.257963180541992
2012-10-05,20.338953018188477
2012-10-08,20.379438400268555
2012-10-09,20.31580924987793
2012-10-10,20.055503845214844
2012-10-11,20.454648971557617
2012-10-12,20.246397018432617
2012-10-15,20.21747398376465
2012-10-16,21.027328491210938
2012-10-17,21.44961166381836
2012-10-18,21.466968536376953
2012-10-19,20.78437614440918
2012-10-22,20.90585708618164
2012-10-23,20.234827041625977
2012-10-24,20.194337844848633
2012-10-25,20.62240982055664
2012-10-26,20.373661041259766
2012-10-31,20.52985191345215
2012-11-01,20.524066925048828
2012-11-02,20.07286262512207
2012-11-05,20.06707000732422
2012-11-06,20.263755798339844
2012-11-07,19.25913429260254
2012-11-08,18.910478591918945
2012-11-09,18.922292709350586
2012-11-12,18.934112548828125
2012-11-13,18.59726905822754
2012-11-14,18.266334533691406
2012-11-15,18.52044677734375
2012-11-16,18.650449752807617
2012-11-19,18.922292709350586
2012-11-20,19.135034561157227
2012-11-21,19.406879425048828
2012-11-23,19.637338638305664
2012-11-26,19.5782470703125
2012-11-27,19.2768611907959
2012-11-28,19.465972900390625
2012-11-29,19.708261489868164
2012-11-30,19.613710403442383
2012-12-03,19.725982666015625
2012-12-04,19.690532684326172
2012-12-05,19.690532684326172
2012-12-06,19.448244094848633
2012-12-07,19.436418533325195
2012-12-10,19.54279327392578
2012-12-11,19.625524520874023
2012-12-12,19.86190414428711
2012-12-13,19.40096092224121
2012-12-14,18.815921783447266
2012-12-17,18.928205490112305
2012-12-18,19.584157943725586
2012-12-19,19.63143539428711
2012-12-20,19.974191665649414
2012-12-21,19.54279327392578
2012-12-24,19.436418533325195
2012-12-26,19.377321243286133
2012-12-27,19.43050765991211
2012-12-28,19.070032119750977
2012-12-31,19.465972900390625
2013-01-02,20.7719783782959
2013-01-03,20.74242401123047
2013-01-04,21.244733810424805
2013-01-07,21.150177001953125
2013-01-08,21.274276733398438
2013-01-09,21.303831100463867
2013-01-10,21.622943878173828
2013-01-11,21.475208282470703
2013-01-14,21.451566696166992
2013-01-15,21.445655822753906
2013-01-16,21.48111343383789
2013-01-17,21.487028121948242
2013-01-18,21.457475662231445
2013-01-22,21.947965621948242
2013-01-23,22.07206916809082
2013-01-24,21.764780044555664
2013-01-25,22.24934959411621
2013-01-28,22.237531661987305
2013-01-29,22.29071807861328
2013-01-30,22.012971878051758
2013-01-31,22.066158294677734
2013-02-01,22.57437515258789
2013-02-04,22.108219146728516
2013-02-05,22.333873748779297
2013-02-06,22.31012725830078
2013-02-07,21.93601417541504
2013-02-08,21.912256240844727
2013-02-11,21.912256240844727
2013-02-12,22.04884147644043
2013-02-13,22.268556594848633
2013-02-14,21.787551879882812
2013-02-15,21.63909339904785
2013-02-19,21.971637725830078
2013-02-20,21.3124942779541
2013-02-21,20.956201553344727
2013-02-22,21.247169494628906
2013-02-25,20.570215225219727
2013-02-26,20.700851440429688
2013-02-27,21.199661254882812
2013-02-28,21.045265197753906
2013-03-01,20.974008560180664
2013-03-04,21.051204681396484
2013-03-05,21.633163452148438
2013-03-06,21.6984806060791
2013-03-07,22.096349716186523
2013-03-08,23.177112579345703
2013-03-11,23.521535873413086
2013-03-12,23.45026969909668
2013-03-13,23.741256713867188
2013-03-14,23.860017776489258
2013-03-15,23.871889114379883
2013-03-18,23.24837303161621
2013-03-19,22.969276428222656
2013-03-20,22.892072677612305
2013-03-21,22.59515380859375
2013-03-22,22.803009033203125
2013-03-25,22.684236526489258
2013-03-26,22.909893035888672
2013-03-27,22.66048240661621
2013-03-28,22.57734489440918
2013-04-01,22.351686477661133
2013-04-02,22.66048240661621
2013-04-03,22.060712814331055
2013-04-04,22.203237533569336
2013-04-05,21.72223663330078
2013-04-08,21.609405517578125
2013-04-09,21.9657039642334
2013-04-10,22.3695125579834
2013-04-11,22.197294235229492
2013-04-12,21.852869033813477
2013-04-15,21.401561737060547
2013-04-16,21.888507843017578
2013-04-17,21.58565330505371
2013-04-18,21.09871482849121
2013-04-19,21.140283584594727
2013-04-22,21.253101348876953
2013-04-23,22.41107177734375
2013-04-24,22.755491256713867
2013-04-25,23.105857849121094
2013-04-26,22.880197525024414
2013-04-29,23.24837303161621
2013-04-30,23.153364181518555
2013-05-01,22.803009033203125
2013-05-02,23.735307693481445
2013-05-03,24.03815460205078
2013-05-06,24.198497772216797
2013-05-07,24.380844116210938
2013-05-08,24.66183853149414
2013-05-09,24.267255783081055
2013-05-10,24.608030319213867
2013-05-13,24.871089935302734
2013-05-14,25.56461524963379
2013-05-15,25.732019424438477
2013-05-16,25.451026916503906
2013-05-17,25.87549591064453
2013-05-20,25.88745880126953
2013-05-21,25.60048484802246
2013-05-22,25.26567268371582
2013-05-23,25.403196334838867
2013-05-24,25.13414764404297
2013-05-28,25.85158920288086
2013-05-29,26.26412010192871
2013-05-30,26.50924301147461
2013-05-31,26.431507110595703
2013-06-03,26.551088333129883
2013-06-04,26.282045364379883
2013-06-05,25.702125549316406
2013-06-06,26.138561248779297
2013-06-07,26.93968963623047
2013-06-10,27.262548446655273
2013-06-11,26.59293556213379
2013-06-12,26.586959838867188
2013-06-13,26.85002326965332
2013-06-14,26.288028717041016
2013-06-17,26.844032287597656
2013-06-18,27.148954391479492
2013-06-19,27.03536033630371
2013-06-20,26.97557830810547
2013-06-21,26.92774200439453
2013-06-24,26.288028717041016
2013-06-25,26.796207427978516
2013-06-26,27.142961502075195
2013-06-27,27.56147575378418
2013-06-28,27.358203887939453
2013-07-01,27.824533462524414
2013-07-02,27.842464447021484
2013-07-03,27.663103103637695
2013-07-05,28.410430908203125
2013-07-08,28.727306365966797
2013-07-09,29.163753509521484
2013-07-10,29.06211280822754
2013-07-11,29.032224655151367
2013-07-12,29.34309959411621
2013-07-15,29.020263671875
2013-07-16,28.733278274536133
2013-07-17,28.59579086303711
2013-07-18,29.199607849121094
2013-07-19,29.080045700073242
2013-07-22,29.45669937133789
2013-07-23,29.504531860351562
2013-07-24,29.337127685546875
2013-07-25,29.21754264831543
2013-07-26,29.253421783447266
2013-07-29,29.06211280822754
2013-07-30,28.834922790527344
2013-07-31,28.948511123657227
2013-08-01,30.772003173828125
2013-08-02,30.37143325805664
2013-08-05,30.21001434326172
2013-08-06,29.64202880859375
2013-08-07,29.75926971435547
2013-08-08,29.915586471557617
2013-08-09,29.92159652709961
2013-08-12,29.38652801513672
2013-08-13,29.783329010009766
2013-08-14,29.272293090820312
2013-08-15,28.827421188354492
2013-08-16,29.025814056396484
2013-08-19,28.62300682067871
2013-08-20,28.78533363342285
2013-08-21,28.755266189575195
2013-08-22,29.24224853515625
2013-08-23,29.01378631591797
2013-08-26,28.809377670288086
2013-08-27,27.564905166625977
2013-08-28,27.631031036376953
2013-08-29,27.919614791870117
2013-08-30,27.769311904907227
2013-09-03,28.31037712097168
2013-09-04,29.085926055908203
2013-09-05,29.09794807434082
2013-09-06,28.8454532623291
2013-09-09,29.140045166015625
2013-09-10,29.83140754699707
2013-09-11,29.789335250854492
2013-09-12,29.627010345458984
2013-09-13,29.35647201538086
2013-09-16,29.66909408569336
2013-09-17,29.987728118896484
