Date,LUV
2010-11-05,12.376046180725098
2010-11-08,12.437101364135742
2010-11-09,12.149284362792969
2010-11-10,11.939963340759277
2010-11-11,11.939963340759277
2010-11-12,11.826584815979004
2010-11-15,11.782974243164062
2010-11-16,11.599821090698242
2010-11-17,11.608540534973145
2010-11-18,11.826584815979004
2010-11-19,11.835299491882324
2010-11-22,11.896355628967285
2010-11-23,11.704480171203613
2010-11-24,11.992292404174805
2010-11-26,11.800415992736816
2010-11-29,11.817856788635254
2010-11-30,11.61726188659668
2010-12-01,11.704480171203613
2010-12-02,11.582376480102539
2010-12-03,11.512598991394043
2010-12-06,11.34688949584961
2010-12-07,11.298898696899414
2010-12-08,11.185477256774902
2010-12-09,11.211651802062988
2010-12-10,11.255276679992676
2010-12-13,11.20292854309082
2010-12-14,11.237826347351074
2010-12-15,10.993526458740234
2010-12-16,11.028426170349121
2010-12-17,11.281452178955078
2010-12-20,11.290177345275879
2010-12-21,11.429774284362793
2010-12-22,11.421051979064941
2010-12-23,11.290177345275879
2010-12-27,11.333799362182617
2010-12-28,11.412324905395508
2010-12-29,11.394878387451172
2010-12-30,11.316350936889648
2010-12-31,11.325078964233398
2011-01-03,11.551926612854004
2011-01-04,11.621731758117676
2011-01-05,11.613004684448242
2011-01-06,11.482122421264648
2011-01-07,11.59555435180664
2011-01-10,11.604277610778809
2011-01-11,11.403599739074707
2011-01-12,11.482122421264648
2011-01-13,11.421051979064941
2011-01-14,11.551926612854004
2011-01-18,11.412324905395508
2011-01-19,11.194204330444336
2011-01-20,11.159300804138184
2011-01-21,10.967351913452148
2011-01-24,11.133124351501465
2011-01-25,10.906277656555176
2011-01-26,10.87137508392334
2011-01-27,10.897553443908691
2011-01-28,10.40894889831543
2011-01-31,10.339147567749023
2011-02-01,10.339147567749023
2011-02-02,10.094850540161133
2011-02-03,10.19082260131836
2011-02-04,10.225722312927246
2011-02-07,10.487480163574219
2011-02-08,10.6270751953125
2011-02-09,10.705602645874023
2011-02-10,10.740503311157227
2011-02-11,10.810297966003418
2011-02-14,10.635801315307617
2011-02-15,10.792850494384766
2011-02-16,10.801578521728516
2011-02-17,10.906277656555176
2011-02-18,10.967351913452148
2011-02-22,10.365323066711426
2011-02-23,10.199548721313477
2011-02-24,10.260626792907715
2011-02-25,10.286799430847168
2011-02-28,10.321700096130371
2011-03-01,10.221320152282715
2011-03-02,10.09911823272705
2011-03-03,10.282417297363281
2011-03-04,10.299878120422363
2011-03-07,10.273690223693848
2011-03-08,11.050549507141113
2011-03-09,10.74504566192627
2011-03-10,10.910890579223633
2011-03-11,11.102920532226562
2011-03-14,10.823600769042969
2011-03-15,10.806143760681152
2011-03-16,10.491912841796875
2011-03-17,10.343523979187012
2011-03-18,10.649022102355957
2011-03-21,10.718856811523438
2011-03-22,10.75377368927002
2011-03-23,10.841058731079102
2011-03-24,10.945801734924316
2011-03-25,11.06800651550293
2011-03-28,10.980720520019531
2011-03-29,10.919617652893066
2011-03-30,11.181477546691895
2011-03-31,11.024362564086914
2011-04-01,11.05927848815918
2011-04-04,10.875975608825684
2011-04-05,10.649022102355957
2011-04-06,10.605384826660156
2011-04-07,10.299878120422363
2011-04-08,10.195131301879883
2011-04-11,10.282417297363281
2011-04-12,10.334794044494629
2011-04-13,10.256235122680664
2011-04-14,10.12530517578125
2011-04-15,10.1514892578125
2011-04-18,10.081656455993652
2011-04-19,10.09911823272705
2011-04-20,10.1514892578125
2011-04-21,9.872176170349121
2011-04-25,10.046745300292969
2011-04-26,10.195131301879883
2011-04-27,10.273690223693848
2011-04-28,10.308608055114746
2011-04-29,10.256235122680664
2011-05-02,10.134035110473633
2011-05-03,10.072931289672852
2011-05-04,10.1602201461792
2011-05-05,10.395893096923828
2011-05-06,10.570465087890625
2011-05-09,10.474451065063477
2011-05-10,10.56174087524414
2011-05-11,10.596653938293457
2011-05-12,10.596653938293457
2011-05-13,10.535553932189941
2011-05-16,10.596653938293457
2011-05-17,10.666485786437988
2011-05-18,10.710128784179688
2011-05-19,10.823600769042969
2011-05-20,10.710128784179688
2011-05-23,10.596653938293457
2011-05-24,10.448265075683594
2011-05-25,10.334794044494629
2011-05-26,10.29115104675293
2011-05-27,10.326064109802246
2011-05-31,10.326064109802246
2011-06-01,10.116576194763184
2011-06-02,10.09911823272705
2011-06-03,10.090392112731934
2011-06-06,9.806586265563965
2011-06-07,9.902641296386719
2011-06-08,9.675594329833984
2011-06-09,9.649397850036621
2011-06-10,9.544610977172852
2011-06-13,9.544610977172852
2011-06-14,9.684330940246582
2011-06-15,9.404889106750488
2011-06-16,9.404889106750488
2011-06-17,9.553340911865234
2011-06-20,9.640667915344238
2011-06-21,9.74545669555664
2011-06-22,9.623199462890625
2011-06-23,9.963766098022461
2011-06-24,9.920106887817383
2011-06-27,9.946306228637695
2011-06-28,9.981234550476074
2011-06-29,9.946306228637695
2011-06-30,9.972504615783691
2011-07-01,10.164616584777832
2011-07-05,9.946306228637695
2011-07-06,9.998703002929688
2011-07-07,10.138418197631836
2011-07-08,9.937568664550781
2011-07-11,9.640667915344238
2011-07-12,9.527142524719238
2011-07-13,9.500944137573242
2011-07-14,9.387422561645508
2011-07-15,9.361227035522461
2011-07-18,9.13418197631836
2011-07-19,9.238968849182129
2011-07-20,9.160380363464355
2011-07-21,9.142916679382324
2011-07-22,9.099249839782715
2011-07-25,8.942066192626953
2011-07-26,8.837279319763184
2011-07-27,8.680095672607422
2011-07-28,8.549101829528809
2011-07-29,8.69755744934082
2011-08-01,8.487977981567383
2011-08-02,8.199806213378906
2011-08-03,8.426846504211426
2011-08-04,7.719518184661865
2011-08-05,7.396417140960693
2011-08-08,7.055847644805908
2011-08-09,7.370220184326172
2011-08-10,7.13444185256958
2011-08-11,7.239231109619141
2011-08-12,7.25669527053833
2011-08-15,7.422614097595215
2011-08-16,7.4488115310668945
2011-08-17,7.396417140960693
2011-08-18,7.020919322967529
2011-08-19,6.889932155609131
2011-08-22,6.855002403259277
2011-08-23,6.999181270599365
2011-08-24,7.173942565917969
2011-08-25,7.095301151275635
2011-08-26,7.1652021408081055
2011-08-29,7.584630489349365
2011-08-30,7.462296009063721
2011-08-31,7.532200813293457
2011-09-01,7.3661789894104
2011-09-02,7.208893299102783
2011-09-06,7.042871475219727
2011-09-07,7.296274185180664
2011-09-08,7.104035377502441
2011-09-09,7.042871475219727
2011-09-12,6.9554901123046875
2011-09-13,7.2613205909729
2011-09-14,7.427346229553223
2011-09-15,7.514724254608154
2011-09-16,7.838034152984619
2011-09-19,7.575893878936768
2011-09-20,7.418605327606201
2011-09-21,7.2525835037231445
2011-09-22,7.016655445098877
2011-09-23,7.3224897384643555
2011-09-26,7.610846519470215
2011-09-27,7.4535603523254395
2011-09-28,7.4535603523254395
2011-09-29,7.54094123840332
2011-09-30,7.025394439697266
2011-10-03,6.422468185424805
2011-10-04,6.553540229797363
2011-10-05,6.6147050857543945
2011-10-06,6.868110656738281
2011-10-07,6.71956205368042
2011-10-10,6.964227676391602
2011-10-11,7.121512413024902
2011-10-12,7.2787981033325195
2011-10-13,7.52346134185791
2011-10-14,7.52346134185791
2011-10-17,7.52346134185791
2011-10-18,7.706960678100586
2011-10-19,7.610846519470215
2011-10-20,7.951626777648926
2011-10-21,7.750650405883789
2011-10-24,7.916676044464111
2011-10-25,7.619581699371338
2011-10-26,7.54094123840332
2011-10-27,7.733175277709961
2011-10-28,7.672011852264404
2011-10-31,7.471033573150635
2011-11-01,7.392392635345459
2011-11-02,7.409872055053711
2011-11-03,7.505987167358398
2011-11-04,7.4535603523254395
2011-11-07,7.357440948486328
2011-11-08,7.401130676269531
2011-11-09,7.1389899253845215
2011-11-10,7.0865607261657715
2011-11-11,7.173942565917969
2011-11-14,7.156467437744141
2011-11-15,7.1652021408081055
2011-11-16,7.034132957458496
2011-11-17,6.798206329345703
2011-11-18,6.824418544769287
2011-11-21,6.754514217376709
2011-11-22,6.684612274169922
2011-11-23,6.466159343719482
2011-11-25,6.553540229797363
2011-11-28,6.876848220825195
2011-11-29,6.929276466369629
2011-11-30,7.3224897384643555
2011-12-01,7.2787981033325195
2011-12-02,7.235107898712158
2011-12-05,7.401130676269531
2011-12-06,7.46670389175415
2011-12-07,7.501676082611084
2011-12-08,7.2306389808654785
2011-12-09,7.379270553588867
2011-12-12,7.37053108215332
2011-12-13,7.134462356567383
2011-12-14,7.14320707321167
2011-12-15,7.361785888671875
2011-12-16,7.6153435707092285
2011-12-19,7.256868362426758
2011-12-20,7.414246559143066
2011-12-21,7.318071365356445
2011-12-22,7.344297885894775
2011-12-23,7.501676082611084
2011-12-27,7.440476417541504
2011-12-28,7.344297885894775
2011-12-29,7.519162654876709
2011-12-30,7.484191417694092
2012-01-03,7.353042125701904
2012-01-04,7.519162654876709
2012-01-05,7.536648750305176
2012-01-06,7.449219703674316
2012-01-09,7.510420799255371
2012-01-10,7.6153435707092285
2012-01-11,7.763975620269775
2012-01-12,7.8426642417907715
2012-01-13,7.72900390625
2012-01-17,7.816432476043701
2012-01-18,7.886379241943359
2012-01-19,8.131187438964844
2012-01-20,8.218620300292969
2012-01-23,8.113702774047852
2012-01-24,8.008779525756836
2012-01-25,8.314797401428223
2012-01-26,8.201136589050293
2012-01-27,8.41097354888916
2012-01-30,8.201136589050293
2012-01-31,8.37600040435791
2012-02-01,8.515886306762695
2012-02-02,8.52463436126709
2012-02-03,8.77818775177002
2012-02-06,8.52463436126709
2012-02-07,8.428459167480469
2012-02-08,8.419713973999023
2012-02-09,8.550861358642578
2012-02-10,8.41097354888916
2012-02-13,8.498403549194336
2012-02-14,8.384744644165039
2012-02-15,8.332281112670898
2012-02-16,8.384744644165039
2012-02-17,8.244850158691406
2012-02-21,7.956326484680176
2012-02-22,7.886379241943359
2012-02-23,7.755232334136963
2012-02-24,7.589112758636475
2012-02-27,7.7115159034729
2012-02-28,7.829614639282227
2012-02-29,7.855861663818359
2012-03-01,7.768379211425781
2012-03-02,7.838366508483887
2012-03-05,7.645902633666992
2012-03-06,7.523428440093994
2012-03-07,7.427199363708496
2012-03-08,7.435948371887207
2012-03-09,7.418452739715576
2012-03-12,7.243487358093262
2012-03-13,7.357212543487549
2012-03-14,7.156007766723633
2012-03-15,7.392206192016602
2012-03-16,7.269733428955078
2012-03-19,7.357212543487549
2012-03-20,7.339718818664551
2012-03-21,7.278481483459473
2012-03-22,7.164755344390869
2012-03-23,7.199746608734131
2012-03-26,7.304723739624023
2012-03-27,7.199746608734131
2012-03-28,7.313473224639893
2012-03-29,7.3484649658203125
2012-03-30,7.208493232727051
2012-04-02,7.225991249084473
2012-04-03,7.173501491546631
2012-04-04,7.330969333648682
2012-04-05,7.269733428955078
2012-04-09,7.190999507904053
2012-04-10,6.91980504989624
2012-04-11,6.954798698425293
2012-04-12,7.121014595031738
2012-04-13,6.94605016708374
2012-04-16,6.989791393280029
2012-04-17,7.06852388381958
2012-04-18,6.902308940887451
2012-04-19,7.199746608734131
2012-04-20,6.91980504989624
2012-04-23,6.893560886383057
2012-04-24,7.016034126281738
2012-04-25,6.981044292449951
2012-04-26,7.077272415161133
2012-04-27,7.217245101928711
2012-04-30,7.243487358093262
2012-05-01,7.243487358093262
2012-05-02,7.147257328033447
2012-05-03,7.190999507904053
2012-05-04,7.086020469665527
2012-05-07,7.225991249084473
2012-05-08,7.234742164611816
2012-05-09,7.173501491546631
2012-05-10,7.086020469665527
2012-05-11,7.042280673980713
2012-05-14,7.06852388381958
2012-05-15,7.059776782989502
2012-05-16,7.182250022888184
2012-05-17,7.304723739624023
2012-05-18,7.129762172698975
2012-05-21,7.295976161956787
2012-05-22,7.234742164611816
2012-05-23,7.313473224639893
2012-05-24,7.645902633666992
2012-05-25,7.663402557373047
2012-05-29,7.820866107940674
2012-05-30,7.75963020324707
2012-05-31,7.899601936340332
2012-06-01,7.829614639282227
2012-06-04,7.531843185424805
2012-06-05,7.584394454956055
2012-06-06,7.707003116607666
2012-06-07,7.759552955627441
2012-06-08,7.934713363647461
2012-06-11,7.864646911621094
2012-06-12,7.873404026031494
2012-06-13,8.048564910888672
2012-06-14,8.057319641113281
2012-06-15,7.820857524871826
2012-06-18,7.908438205718994
2012-06-19,8.083595275878906
2012-06-20,8.153661727905273
2012-06-21,8.066081047058105
2012-06-22,8.066081047058105
2012-06-25,7.671973705291748
2012-06-26,7.768309116363525
2012-06-27,8.004776954650879
2012-06-28,8.066081047058105
2012-06-29,8.07483959197998
2012-07-02,8.153661727905273
2012-07-03,8.127386093139648
2012-07-05,8.013531684875488
2012-07-06,8.11862850189209
2012-07-09,8.092353820800781
2012-07-10,8.43391227722168
2012-07-11,8.372607231140137
2012-07-12,8.153661727905273
2012-07-13,8.267515182495117
2012-07-16,8.249999046325684
2012-07-17,8.223722457885742
2012-07-18,8.249999046325684
2012-07-19,8.013531684875488
2012-07-20,7.759552955627441
2012-07-23,7.628184795379639
2012-07-24,7.584394454956055
2012-07-25,7.417990684509277
2012-07-26,7.601909160614014
2012-07-27,7.794583320617676
2012-07-30,8.013531684875488
2012-07-31,8.048564910888672
2012-08-01,8.039807319641113
2012-08-02,7.82961368560791
2012-08-03,7.996016025543213
2012-08-06,8.109871864318848
2012-08-07,7.960987091064453
2012-08-08,7.969743251800537
2012-08-09,7.917195796966553
2012-08-10,7.943469047546387
2012-08-13,7.9872589111328125
2012-08-14,7.899584770202637
2012-08-15,7.908348560333252
2012-08-16,7.952188014984131
2012-08-17,8.004793167114258
2012-08-20,8.276590347290039
2012-08-21,8.294126510620117
2012-08-22,8.171378135681152
2012-08-23,8.153841972351074
2012-08-24,8.074934005737305
2012-08-27,7.952188014984131
2012-08-28,7.873281478881836
2012-08-29,7.794373512268066
2012-08-30,7.855745792388916
2012-08-31,7.838207244873047
2012-09-04,7.759303092956543
2012-09-05,7.969725131988525
2012-09-06,8.074934005737305
2012-09-07,8.057397842407227
2012-09-10,8.022327423095703
2012-09-11,7.8469767570495605
2012-09-12,8.04863166809082
2012-09-13,7.987259864807129
2012-09-14,7.952188014984131
2012-09-17,7.934650897979736
2012-09-18,7.820675849914551
2012-09-19,7.943421363830566
2012-09-20,7.838207244873047
2012-09-21,7.750535011291504
2012-09-24,7.794373512268066
2012-09-25,7.750535011291504
2012-09-26,7.820675849914551
2012-09-27,7.785604953765869
2012-09-28,7.689162254333496
2012-10-01,7.768070220947266
2012-10-02,7.873281478881836
2012-10-03,8.01356315612793
2012-10-04,7.97849178314209
2012-10-05,7.8645124435424805
2012-10-08,7.768070220947266
2012-10-09,7.671624660491943
2012-10-10,7.689162254333496
2012-10-11,7.636559009552002
2012-10-12,7.750535011291504
2012-10-15,7.794373512268066
2012-10-16,7.785604953765869
2012-10-17,7.8469767570495605
2012-10-18,7.873281478881836
2012-10-19,7.785604953765869
2012-10-22,7.7417683601379395
2012-10-23,7.706695079803467
2012-10-24,7.671624660491943
2012-10-25,7.7417683601379395
2012-10-26,7.662856578826904
2012-10-31,7.732995986938477
2012-11-01,7.934650897979736
2012-11-02,7.917119026184082
2012-11-05,7.925884246826172
2012-11-06,8.022327423095703
2012-11-07,7.899584770202637
2012-11-08,8.04863166809082
2012-11-09,7.943421363830566
2012-11-12,7.952188014984131
2012-11-13,7.917119026184082
2012-11-14,7.680394172668457
2012-11-15,7.750535011291504
2012-11-16,7.829442501068115
2012-11-19,7.97849178314209
2012-11-20,7.987259864807129
2012-11-21,8.0924711227417
2012-11-23,8.215214729309082
2012-11-26,8.241517066955566
2012-11-27,8.145076751708984
2012-11-28,8.267822265625
2012-11-29,8.329192161560059
2012-11-30,8.355497360229492
2012-12-03,8.276590347290039
2012-12-04,8.452125549316406
2012-12-05,8.592555046081543
2012-12-06,8.671546936035156
2012-12-07,8.61011028289795
2012-12-10,8.636439323425293
2012-12-11,8.88219165802002
2012-12-12,8.79442310333252
2012-12-13,8.899746894836426
2012-12-14,8.943631172180176
2012-12-17,9.09283447265625
2012-12-18,9.215713500976562
2012-12-19,9.268375396728516
2012-12-20,9.250819206237793
2012-12-21,9.1806058883667
2012-12-24,9.154276847839355
2012-12-26,9.048952102661133
2012-12-27,9.005067825317383
2012-12-28,8.917298316955566
2012-12-31,8.987515449523926
2013-01-02,9.189384460449219
2013-01-03,9.40880298614502
2013-01-04,9.549232482910156
2013-01-07,9.575565338134766
2013-01-08,9.680887222290039
2013-01-09,9.654556274414062
2013-01-10,9.71599292755127
2013-01-11,9.698443412780762
2013-01-14,9.672110557556152
2013-01-15,9.724771499633789
2013-01-16,9.90030574798584
2013-01-17,10.005632400512695
2013-01-18,9.882753372192383
2013-01-22,10.075846672058105
2013-01-23,9.970525741577148
2013-01-24,10.049518585205078
2013-01-25,10.04073715209961
2013-01-28,10.031960487365723
2013-01-29,9.944193840026855
2013-01-30,9.865201950073242
2013-01-31,9.838871955871582
2013-02-01,9.856425285339355
2013-02-04,9.812540054321289
2013-02-05,9.89153003692627
2013-02-06,10.067070007324219
2013-02-07,10.189948081970215
2013-02-08,10.216280937194824
2013-02-11,10.225052833557129
2013-02-12,10.137288093566895
2013-02-13,10.189948081970215
2013-02-14,10.067070007324219
2013-02-15,10.181169509887695
2013-02-19,10.268937110900879
2013-02-20,10.031960487365723
2013-02-21,10.049518585205078
2013-02-22,10.181169509887695
2013-02-25,9.935416221618652
2013-02-26,10.005632400512695
2013-02-27,10.374261856079102
2013-02-28,10.268937110900879
2013-03-01,10.374261856079102
2013-03-04,10.567350387573242
2013-03-05,10.637624740600586
2013-03-06,10.584919929504395
2013-03-07,10.62005615234375
2013-03-08,10.769384384155273
2013-03-11,10.830878257751465
2013-03-12,10.83966064453125
2013-03-13,10.936286926269531
2013-03-14,11.024127960205078
2013-03-15,10.874795913696289
2013-03-18,11.032912254333496
2013-03-19,11.10318660736084
2013-03-20,11.234946250915527
2013-03-21,11.20859146118164
2013-03-22,11.30522346496582
2013-03-25,11.296439170837402
2013-03-26,11.375495910644531
2013-03-27,11.58631420135498
2013-03-28,11.841053009033203
2013-04-01,11.621450424194336
2013-04-02,11.138323783874512
2013-04-03,11.015344619750977
2013-04-04,11.243734359741211
2013-04-05,11.252518653869629
2013-04-08,11.357927322387695
2013-04-09,11.331574440002441
2013-04-10,11.454553604125977
2013-04-11,11.4984712600708
2013-04-12,11.551178932189941
2013-04-15,11.129536628723145
2013-04-16,11.57752799987793
2013-04-17,11.551178932189941
2013-04-18,11.401849746704102
2013-04-19,11.718079566955566
2013-04-22,11.568745613098145
2013-04-23,11.718079566955566
2013-04-24,11.788350105285645
2013-04-25,11.788350105285645
2013-04-26,11.762001037597656
2013-04-29,11.893763542175293
2013-04-30,12.034306526184082
2013-05-01,11.841053009033203
2013-05-02,12.087010383605957
2013-05-03,12.359317779541016
2013-05-06,12.517436981201172
2013-05-07,12.499868392944336
2013-05-08,12.5877103805542
2013-05-09,12.376890182495117
2013-05-10,12.438377380371094
2013-05-13,12.253911018371582
2013-05-14,12.280264854431152
2013-05-15,12.596490859985352
2013-05-16,12.420809745788574
2013-05-17,12.631631851196289
2013-05-20,12.517436981201172
2013-05-21,12.57013988494873
2013-05-22,12.324182510375977
2013-05-23,12.622844696044922
2013-05-24,12.543787956237793
2013-05-28,12.535004615783691
2013-05-29,12.41202449798584
2013-05-30,12.535004615783691
2013-05-31,12.447162628173828
2013-06-03,12.332648277282715
2013-06-04,12.262175559997559
2013-06-05,12.006711959838867
2013-06-06,11.892193794250488
2013-06-07,12.22693920135498
2013-06-10,12.315027236938477
2013-06-11,12.288599014282227
2013-06-12,12.218125343322754
2013-06-13,12.315027236938477
2013-06-14,12.218125343322754
2013-06-17,12.138848304748535
2013-06-18,12.209319114685059
2013-06-19,12.05956745147705
2013-06-20,11.918621063232422
2013-06-21,11.87457275390625
2013-06-24,11.724823951721191
2013-06-25,11.76006031036377
2013-06-26,11.425314903259277
2013-06-27,11.486981391906738
2013-06-28,11.354841232299805
2013-07-01,11.548641204833984
2013-07-02,11.19627857208252
2013-07-03,11.19627857208252
2013-07-05,11.26675033569336
2013-07-08,11.372458457946777
2013-07-09,11.539830207824707
2013-07-10,11.57507038116455
2013-07-11,11.70720386505127
2013-07-12,11.856956481933594
2013-07-15,11.87457275390625
2013-07-16,11.804105758666992
2013-07-17,12.02432632446289
2013-07-18,12.138848304748535
2013-07-19,12.165274620056152
2013-07-22,12.218125343322754
2013-07-23,12.235746383666992
2013-07-24,12.121228218078613
2013-07-25,12.165274620056152
2013-07-26,12.14765739440918
2013-07-29,12.068376541137695
2013-07-30,12.174083709716797
2013-07-31,12.182892799377441
2013-08-01,12.508827209472656
2013-08-02,12.500016212463379
2013-08-05,12.411927223205566
2013-08-06,12.226410865783691
2013-08-07,12.164571762084961
2013-08-08,12.244078636169434
2013-08-09,12.138070106506348
2013-08-12,12.120400428771973
2013-08-13,11.89954662322998
2013-08-14,11.92605209350586
2013-08-15,11.767037391662598
2013-08-16,11.78470516204834
2013-08-19,11.581520080566406
2013-08-20,11.616856575012207
2013-08-21,11.528517723083496
2013-08-22,11.652193069458008
2013-08-23,11.722869873046875
2013-08-26,11.722869873046875
2013-08-27,11.307662010192871
2013-08-28,11.281163215637207
2013-08-29,11.298827171325684
2013-08-30,11.316499710083008
2013-09-03,11.32533073425293
2013-09-04,11.493182182312012
2013-09-05,11.563852310180664
2013-09-06,11.572684288024902
2013-09-09,11.722869873046875
2013-09-10,12.279417037963867
2013-09-11,12.235241889953613
2013-09-12,12.146904945373535
