Date,WMB
2011-02-02,10.417308807373047
2011-02-03,10.593865394592285
2011-02-04,10.540132522583008
2011-02-07,10.58619213104248
2011-02-08,10.647602081298828
2011-02-09,10.459525108337402
2011-02-10,10.50174617767334
2011-02-11,10.359729766845703
2011-02-14,10.36740779876709
2011-02-15,10.375083923339844
2011-02-16,10.65528392791748
2011-02-17,11.545787811279297
2011-02-18,11.657096862792969
2011-02-22,11.46901798248291
2011-02-23,11.476688385009766
2011-02-24,11.411438941955566
2011-02-25,11.614873886108398
2011-02-28,11.653252601623535
2011-03-01,11.522750854492188
2011-03-02,11.664766311645508
2011-03-03,11.810628890991211
2011-03-04,11.83749771118164
2011-03-07,11.622546195983887
2011-03-08,11.526590347290039
2011-03-09,11.501538276672363
2011-03-10,11.31652545928955
2011-03-11,11.555496215820312
2011-03-14,11.48611831665039
2011-03-15,11.347357749938965
2011-03-16,11.18547534942627
2011-03-17,11.420594215393066
2011-03-18,11.443721771240234
2011-03-21,11.852286338806152
2011-03-22,11.755924224853516
2011-03-23,11.740509986877441
2011-03-24,11.813741683959961
2011-03-25,11.998749732971191
2011-03-28,11.809889793395996
2011-03-29,11.852286338806152
2011-03-30,12.122096061706543
2011-03-31,12.01802921295166
2011-04-01,12.056568145751953
2011-04-04,11.98719310760498
2011-04-05,11.917814254760742
2011-04-06,11.825304985046387
2011-04-07,11.956355094909668
2011-04-08,11.8831205368042
2011-04-11,11.825304985046387
2011-04-12,11.725090980529785
2011-04-13,11.701961517333984
2011-04-14,11.844579696655273
2011-04-15,11.967915534973145
2011-04-18,11.671127319335938
2011-04-19,11.775198936462402
2011-04-20,12.249288558959961
2011-04-21,12.322524070739746
2011-04-25,12.341796875
2011-04-26,12.546080589294434
2011-04-27,12.61931324005127
2011-04-28,12.588478088378906
2011-04-29,12.785053253173828
2011-05-02,12.603893280029297
2011-05-03,12.295544624328613
2011-05-04,12.095113754272461
2011-05-05,11.856141090393066
2011-05-06,11.890835762023926
2011-05-09,12.187621116638184
2011-05-10,12.230020523071289
2011-05-11,11.886977195739746
2011-05-12,11.763633728027344
2011-05-13,11.663422584533691
2011-05-16,11.478408813476562
2011-05-17,11.52080249786377
2011-05-18,11.806032180786133
2011-05-19,11.806032180786133
2011-05-20,11.856141090393066
2011-05-23,11.694255828857422
2011-05-24,11.817594528198242
2011-05-25,11.967915534973145
2011-05-26,11.833016395568848
2011-05-27,11.948646545410156
2011-05-31,12.09897232055664
2011-06-01,11.833016395568848
2011-06-02,11.786759376525879
2011-06-03,11.740509986877441
2011-06-06,11.455281257629395
2011-06-07,11.497684478759766
2011-06-08,11.56364917755127
2011-06-09,11.606331825256348
2011-06-10,11.385152816772461
2011-06-13,11.218289375305176
2011-06-14,11.505443572998047
2011-06-15,11.163963317871094
2011-06-16,10.985469818115234
2011-06-17,10.985469818115234
2011-06-20,11.074715614318848
2011-06-21,11.40067195892334
2011-06-22,11.377388954162598
2011-06-23,11.342467308044434
2011-06-24,11.078596115112305
2011-06-27,11.175609588623047
2011-06-28,11.513203620910645
2011-06-29,11.571407318115234
2011-06-30,11.738269805908203
2011-07-01,11.932287216186523
2011-07-05,11.90512466430664
2011-07-06,11.714985847473145
2011-07-07,11.746030807495117
2011-07-08,11.478279113769531
2011-07-11,11.094117164611816
2011-07-12,11.020387649536133
2011-07-13,11.171727180480957
2011-07-14,11.29201889038086
2011-07-15,11.784834861755371
2011-07-18,11.656781196594238
2011-07-19,11.889606475830078
2011-07-20,11.858561515808105
2011-07-21,12.037060737609863
2011-07-22,12.064224243164062
2011-07-25,11.916766166687012
2011-07-26,11.881843566894531
2011-07-27,12.456144332885742
2011-07-28,12.33584976196289
2011-07-29,12.300926208496094
2011-08-01,12.266008377075195
2011-08-02,11.780951499938965
2011-08-03,11.664536476135254
2011-08-04,10.492650985717773
2011-08-05,10.496535301208496
2011-08-08,9.32852840423584
2011-08-09,10.488774299621582
2011-08-10,10.236544609069824
2011-08-11,10.678916931152344
2011-08-12,10.741002082824707
2011-08-15,11.125164031982422
2011-08-16,10.923382759094238
2011-08-17,10.923382759094238
2011-08-18,9.821340560913086
2011-08-19,9.596275329589844
2011-08-22,9.250920295715332
2011-08-23,9.89506721496582
2011-08-24,9.99284839630127
2011-08-25,9.695601463317871
2011-08-26,9.863779067993164
2011-08-29,10.356575965881348
2011-08-30,10.520848274230957
2011-08-31,10.55604362487793
2011-09-01,10.516932487487793
2011-09-02,10.145378112792969
2011-09-06,9.985024452209473
2011-09-07,10.352664947509766
2011-09-08,10.454354286193848
2011-09-09,10.055421829223633
2011-09-12,10.114089012145996
2011-09-13,10.321377754211426
2011-09-14,10.571687698364258
2011-09-15,10.657730102539062
2011-09-16,10.579514503479004
2011-09-19,10.649914741516113
2011-09-20,10.505202293395996
2011-09-21,10.313556671142578
2011-09-22,9.7112455368042
2011-09-23,9.781645774841309
2011-09-26,10.231423377990723
2011-09-27,10.149287223815918
2011-09-28,9.82466983795166
2011-09-29,9.793381690979004
2011-09-30,9.51960563659668
2011-10-03,9.132404327392578
2011-10-04,9.234091758728027
2011-10-05,9.67995548248291
2011-10-06,9.949825286865234
2011-10-07,9.765997886657715
2011-10-10,10.321377754211426
2011-10-11,10.32919979095459
2011-10-12,10.454354286193848
2011-10-13,10.43871021270752
2011-10-14,10.685111999511719
2011-10-17,10.771150588989258
2011-10-18,11.365640640258789
2011-10-19,11.5299072265625
2011-10-20,11.65897274017334
2011-10-21,11.795860290527344
2011-10-24,11.928836822509766
2011-10-25,11.565110206604004
2011-10-26,11.6746187210083
2011-10-27,12.175240516662598
2011-10-28,12.22216510772705
2011-10-31,11.7763032913208
2011-11-01,11.482975959777832
2011-11-02,11.811506271362305
2011-11-03,12.136126518249512
2011-11-04,12.229992866516113
2011-11-07,12.249547958374023
2011-11-08,12.237808227539062
2011-11-09,11.84670639038086
2011-11-10,12.02661418914795
2011-11-11,12.257369041442871
2011-11-14,11.967947006225586
2011-11-15,12.229992866516113
2011-11-16,11.975773811340332
2011-11-17,11.84670639038086
2011-11-18,11.909281730651855
2011-11-21,11.760658264160156
2011-11-22,11.737194061279297
2011-11-23,11.486885070800781
2011-11-25,11.615947723388672
2011-11-28,12.034440040588379
2011-11-29,12.163508415222168
2011-11-30,12.625011444091797
2011-12-01,12.675858497619629
2011-12-02,12.660213470458984
2011-12-05,12.746254920959473
2011-12-06,12.570259094238281
2011-12-07,12.692448616027832
2011-12-08,12.266738891601562
2011-12-09,12.475654602050781
2011-12-12,12.353462219238281
2011-12-13,12.365286827087402
2011-12-14,12.057829856872559
2011-12-15,11.982934951782227
2011-12-16,12.219437599182129
2011-12-19,12.136667251586914
2011-12-20,12.495366096496582
2011-12-21,12.617557525634766
2011-12-22,12.708216667175293
2011-12-23,12.89348030090332
2011-12-27,12.936841011047363
2011-12-28,12.664859771728516
2011-12-29,12.83041763305664
2011-12-30,13.015678405761719
2012-01-03,12.968334197998047
2012-01-04,13.045699119567871
2012-01-05,13.321316719055176
2012-01-06,13.243946075439453
2012-01-09,13.43252944946289
2012-01-10,13.698465347290039
2012-01-11,13.461538314819336
2012-01-12,13.606597900390625
2012-01-13,13.64527702331543
2012-01-17,13.746820449829102
2012-01-18,14.046612739562988
2012-01-19,13.896720886230469
2012-01-20,13.945073127746582
2012-01-23,14.036940574645996
2012-01-24,14.05144214630127
2012-01-25,14.220687866210938
2012-01-26,13.959579467773438
2012-01-27,13.80484390258789
2012-01-30,13.882209777832031
2012-01-31,13.93540096282959
2012-02-01,14.114307403564453
2012-02-02,13.945073127746582
2012-02-03,14.360913276672363
2012-02-06,14.220687866210938
2012-02-07,14.119147300720215
2012-02-08,14.123976707458496
2012-02-09,14.114307403564453
2012-02-10,14.05144214630127
2012-02-13,14.273876190185547
2012-02-14,14.109474182128906
2012-02-15,14.00792407989502
2012-02-16,13.959579467773438
2012-02-17,14.075623512268066
2012-02-21,14.24486255645752
2012-02-22,14.167498588562012
2012-02-23,14.05144214630127
2012-02-24,14.172330856323242
2012-02-27,14.075623512268066
2012-02-28,14.02243423461914
2012-02-29,14.447944641113281
2012-03-01,14.631686210632324
2012-03-02,14.631686210632324
2012-03-05,14.675210952758789
2012-03-06,14.370575904846191
2012-03-07,14.462772369384766
2012-03-08,14.52618408203125
2012-03-09,14.565202713012695
2012-03-12,14.47252082824707
2012-03-13,14.745681762695312
2012-03-14,14.653006553649902
2012-03-15,14.643253326416016
2012-03-16,14.857876777648926
2012-03-19,14.838361740112305
2012-03-20,15.26761531829834
2012-03-21,15.126154899597168
2012-03-22,14.73592472076416
2012-03-23,14.721293449401855
2012-03-26,14.931041717529297
2012-03-27,15.11640453338623
2012-03-28,14.965184211730957
2012-03-29,14.921282768249512
2012-03-30,15.028597831726074
2012-04-02,15.150546073913574
2012-04-03,15.335906982421875
2012-04-04,15.316393852233887
2012-04-05,15.345657348632812
2012-04-09,15.121274948120117
2012-04-10,14.90665054321289
2012-04-11,15.131037712097168
2012-04-12,15.521258354187012
2012-04-13,15.657835960388184
2012-04-16,15.287127494812012
2012-04-17,15.487119674682617
2012-04-18,15.74564266204834
2012-04-19,15.696856498718262
2012-04-20,15.755393028259277
2012-04-23,15.760274887084961
2012-04-24,15.760274887084961
2012-04-25,16.07733154296875
2012-04-26,16.530973434448242
2012-04-27,16.404146194458008
2012-04-30,16.599262237548828
2012-05-01,16.769987106323242
2012-05-02,16.462682723999023
2012-05-03,16.07733154296875
2012-05-04,15.950511932373047
2012-05-07,16.174888610839844
2012-05-08,15.891974449157715
2012-05-09,15.721250534057617
2012-05-10,15.867587089538574
2012-05-11,15.872465133666992
2012-05-14,15.448094367980957
2012-05-15,15.238348960876465
2012-05-16,14.887147903442383
2012-05-17,14.531062126159668
2012-05-18,14.47252082824707
2012-05-21,15.126154899597168
2012-05-22,15.262733459472656
2012-05-23,15.311514854431152
2012-05-24,15.145669937133789
2012-05-25,15.009093284606934
2012-05-29,15.311514854431152
2012-05-30,14.965184211730957
2012-05-31,14.892019271850586
2012-06-01,14.150592803955078
2012-06-04,13.984746932983398
2012-06-05,14.292049407958984
2012-06-06,14.563100814819336
2012-06-07,14.710948944091797
2012-06-08,14.474392890930176
2012-06-11,14.425107955932617
2012-06-12,14.558171272277832
2012-06-13,14.518745422363281
2012-06-14,14.513822555541992
2012-06-15,14.819371223449707
2012-06-18,14.53353214263916
2012-06-19,14.804585456848145
2012-06-20,14.553243637084961
2012-06-21,14.006211280822754
2012-06-22,14.011131286621094
2012-06-25,13.483807563781738
2012-06-26,13.680937767028809
2012-06-27,13.902710914611816
2012-06-28,13.818931579589844
2012-06-29,14.203336715698242
2012-07-02,14.311762809753418
2012-07-03,14.430038452148438
2012-07-05,14.34133243560791
2012-07-06,14.262479782104492
2012-07-09,14.365970611572266
2012-07-10,14.183625221252441
2012-07-11,14.24276351928711
2012-07-12,14.262479782104492
2012-07-13,14.730664253234863
2012-07-16,14.779945373535156
2012-07-17,15.115071296691895
2012-07-18,15.208712577819824
2012-07-19,15.302347183227539
2012-07-20,15.430477142333984
2012-07-23,15.509329795837402
2012-07-24,15.262920379638672
2012-07-25,15.085498809814453
2012-07-26,15.34177303314209
2012-07-27,15.573396682739258
2012-07-30,15.652254104614258
2012-07-31,15.667043685913086
2012-08-01,15.696612358093262
2012-08-02,15.243207931518555
2012-08-03,15.533978462219238
2012-08-06,15.642401695251465
2012-08-07,15.755753517150879
2012-08-08,15.588188171386719
2012-08-09,15.57833194732666
2012-08-10,15.696612358093262
2012-08-13,15.662107467651367
2012-08-14,15.844459533691406
2012-08-15,15.952878952026367
2012-08-16,16.09580421447754
2012-08-17,15.923310279846191
2012-08-20,15.854312896728516
2012-08-21,15.908526420593262
2012-08-22,16.054338455200195
2012-08-23,15.865229606628418
2012-08-24,15.979683876037598
2012-08-27,16.153873443603516
2012-08-28,16.203638076782227
2012-08-29,16.14391326904297
2012-08-30,15.944854736328125
2012-08-31,16.059316635131836
2012-09-04,16.109079360961914
2012-09-05,15.989644050598145
2012-09-06,16.512182235717773
2012-09-07,16.865516662597656
2012-09-10,16.731149673461914
2012-09-11,16.790868759155273
2012-09-12,16.90532684326172
2012-09-13,17.26363754272461
2012-09-14,17.467676162719727
2012-09-17,17.188995361328125
2012-09-18,16.960071563720703
2012-09-19,16.90035057067871
2012-09-20,17.099411010742188
2012-09-21,17.07950782775879
2012-09-24,17.164113998413086
2012-09-25,17.28852653503418
2012-09-26,16.91030502319336
2012-09-27,17.4079647064209
2012-09-28,17.402982711791992
2012-10-01,17.716501235961914
2012-10-02,17.691625595092773
2012-10-03,18.154441833496094
2012-10-04,18.010116577148438
2012-10-05,17.89068031311035
2012-10-08,17.93547821044922
2012-10-09,17.89068031311035
2012-10-10,17.691625595092773
2012-10-11,17.736412048339844
2012-10-12,17.487581253051758
2012-10-15,17.840919494628906
2012-10-16,18.298757553100586
2012-10-17,17.990219116210938
2012-10-18,17.671716690063477
2012-10-19,17.402982711791992
2012-10-22,17.402982711791992
2012-10-23,17.139232635498047
2012-10-24,17.248716354370117
2012-10-25,17.273595809936523
2012-10-26,17.328332901000977
2012-10-31,17.412939071655273
2012-11-01,16.7659854888916
2012-11-02,16.457439422607422
2012-11-05,16.5271053314209
2012-11-06,16.651519775390625
2012-11-07,16.34795570373535
2012-11-08,16.02448272705078
2012-11-09,15.959785461425781
2012-11-12,15.750773429870605
2012-11-13,15.860251426696777
2012-11-14,15.5218505859375
2012-11-15,15.412364959716797
2012-11-16,15.765701293945312
2012-11-19,16.258377075195312
2012-11-20,16.323076248168945
2012-11-21,16.437530517578125
2012-11-23,16.641572952270508
2012-11-26,16.318096160888672
2012-11-27,16.268327713012695
2012-11-28,16.42259979248047
2012-11-29,16.213584899902344
2012-11-30,16.342981338500977
2012-12-03,16.218563079833984
2012-12-04,16.04438591003418
2012-12-05,16.227876663208008
2012-12-06,15.865918159484863
2012-12-07,15.694992065429688
2012-12-10,15.694992065429688
2012-12-11,15.775426864624023
2012-12-12,15.649747848510742
2012-12-13,15.594453811645508
2012-12-14,15.830724716186523
2012-12-17,16.031814575195312
2012-12-18,16.278152465820312
2012-12-19,16.353561401367188
2012-12-20,16.51443099975586
2012-12-21,16.489295959472656
2012-12-24,16.353561401367188
2012-12-26,16.232912063598633
2012-12-27,16.097171783447266
2012-12-28,15.981548309326172
2012-12-31,16.459129333496094
2013-01-02,17.107643127441406
2013-01-03,16.976940155029297
2013-01-04,17.162946701049805
2013-01-07,17.087535858154297
2013-01-08,16.87639617919922
2013-01-09,16.976940155029297
2013-01-10,16.99704360961914
2013-01-11,16.836172103881836
2013-01-14,16.82611846923828
2013-01-15,16.740657806396484
2013-01-16,16.81103515625
2013-01-17,16.992015838623047
2013-01-18,17.46457862854004
2013-01-22,17.670698165893555
2013-01-23,17.63047218322754
2013-01-24,17.409273147583008
2013-01-25,17.509822845458984
2013-01-28,17.52993392944336
2013-01-29,17.539987564086914
2013-01-30,17.64556121826172
2013-01-31,17.620424270629883
2013-02-01,17.81145668029785
2013-02-04,17.635501861572266
2013-02-05,17.967294692993164
2013-02-06,17.987411499023438
2013-02-07,18.03266143798828
2013-02-08,18.09800910949707
2013-02-11,17.967294692993164
2013-02-12,18.01757049560547
2013-02-13,17.917028427124023
2013-02-14,17.8265323638916
2013-02-15,17.650585174560547
2013-02-19,17.82151222229004
2013-02-20,17.504791259765625
2013-02-21,17.132780075073242
2013-02-22,17.31376075744629
2013-02-25,16.87639617919922
2013-02-26,16.986989974975586
2013-02-27,17.268512725830078
2013-02-28,17.44949722290039
2013-03-01,17.007102966308594
2013-03-04,16.87639617919922
2013-03-05,16.94677734375
2013-03-06,17.124004364013672
2013-03-07,17.423625946044922
2013-03-08,17.62675666809082
2013-03-11,17.789255142211914
2013-03-12,17.667388916015625
2013-03-13,17.67245864868164
2013-03-14,17.987319946289062
2013-03-15,17.992395401000977
2013-03-18,17.870515823364258
2013-03-19,17.921295166015625
2013-03-20,18.271697998046875
2013-03-21,18.5611629486084
2013-03-22,18.72366714477539
2013-03-25,18.784605026245117
2013-03-26,18.88109588623047
2013-03-27,18.784605026245117
2013-03-28,19.023286819458008
2013-04-01,19.267047882080078
2013-04-02,19.129934310913086
2013-04-03,18.657649993896484
2013-04-04,18.72874641418457
2013-04-05,18.74397850036621
2013-04-08,18.891252517700195
2013-04-09,19.124860763549805
2013-04-10,19.190872192382812
2013-04-11,19.201026916503906
2013-04-12,19.160402297973633
2013-04-15,18.495147705078125
2013-04-16,19.04867935180664
2013-04-17,18.774452209472656
2013-04-18,18.982664108276367
2013-04-19,18.92679786682129
2013-04-22,19.160402297973633
2013-04-23,19.322904586791992
2013-04-24,19.490495681762695
2013-04-25,19.251813888549805
2013-04-26,19.317821502685547
2013-04-29,19.409242630004883
2013-04-30,19.363529205322266
2013-05-01,19.04867935180664
2013-05-02,18.947111129760742
2013-05-03,19.063919067382812
2013-05-06,18.94203758239746
2013-05-07,18.779531478881836
2013-05-08,18.078720092773438
2013-05-09,18.718589782714844
2013-05-10,18.5357723236084
2013-05-13,18.525609970092773
2013-05-14,18.60178565979004
2013-05-15,18.657649993896484
2013-05-16,18.667804718017578
2013-05-17,18.896333694458008
2013-05-20,19.23657989501953
2013-05-21,19.17055892944336
2013-05-22,18.799846649169922
2013-05-23,18.91156578063965
2013-05-24,18.622100830078125
2013-05-28,18.484989166259766
2013-05-29,18.220922470092773
2013-05-30,18.185373306274414
2013-05-31,17.86543846130371
2013-06-03,17.74863052368164
2013-06-04,17.499799728393555
2013-06-05,17.516220092773438
2013-06-06,17.880496978759766
2013-06-07,18.075462341308594
2013-06-10,17.813798904418945
2013-06-11,17.485435485839844
2013-06-12,17.459779739379883
2013-06-13,17.29046630859375
2013-06-14,17.090364456176758
2013-06-17,17.25967788696289
2013-06-18,17.054447174072266
2013-06-19,16.731218338012695
2013-06-20,16.28997802734375
2013-06-21,16.567041397094727
2013-06-24,16.238672256469727
2013-06-25,16.3669376373291
2013-06-26,16.751747131347656
2013-06-27,16.71582794189453
2013-06-28,16.659391403198242
2013-07-01,16.685043334960938
2013-07-02,16.92105484008789
2013-07-03,16.83896255493164
2013-07-05,16.767131805419922
2013-07-08,17.064714431762695
2013-07-09,17.203248977661133
2013-07-10,17.02366828918457
2013-07-11,17.336641311645508
2013-07-12,17.35202980041504
2013-07-15,17.34690284729004
2013-07-16,17.177589416503906
2013-07-17,17.187847137451172
2013-07-18,17.444387435913086
2013-07-19,17.58805274963379
2013-07-22,17.6957950592041
2013-07-23,17.593177795410156
2013-07-24,17.157062530517578
2013-07-25,17.34690284729004
2013-07-26,17.398212432861328
2013-07-29,17.439252853393555
2013-07-30,17.34690284729004
2013-07-31,17.53160858154297
2013-08-01,18.521831512451172
2013-08-02,18.583398818969727
2013-08-05,18.56801414489746
2013-08-06,18.49618148803711
2013-08-07,18.3884334564209
2013-08-08,18.172948837280273
2013-08-09,18.15755844116211
2013-08-12,18.2088565826416
2013-08-13,18.13190269470215
2013-08-14,18.116512298583984
2013-08-15,18.137025833129883
2013-08-16,17.952327728271484
2013-08-19,17.603445053100586
2013-08-20,17.793275833129883
2013-08-21,17.870241165161133
2013-08-22,18.40896224975586
2013-08-23,18.629579544067383
2013-08-26,18.583398818969727
2013-08-27,18.532100677490234
2013-08-28,18.578269958496094
2013-08-29,18.583398818969727
2013-08-30,18.593671798706055
2013-09-03,18.434619903564453
2013-09-04,18.029287338256836
2013-09-05,18.024160385131836
2013-09-06,18.019025802612305
2013-09-09,18.265302658081055
2013-09-10,18.56801414489746
2013-09-11,18.52965545654297
2013-09-12,18.301603317260742
2013-09-13,18.62295913696289
