Date,MSI
2010-11-05,26.058557510375977
2010-11-08,25.89966583251953
2010-11-09,26.0903377532959
2010-11-10,26.058557510375977
2010-11-11,25.74076271057129
2010-11-12,25.391204833984375
2010-11-15,25.232311248779297
2010-11-16,24.819189071655273
2010-11-17,25.136974334716797
2010-11-18,25.867877960205078
2010-11-19,25.8043212890625
2010-11-22,25.70899200439453
2010-11-23,24.978086471557617
2010-11-24,25.200529098510742
2010-11-26,24.85096549987793
2010-11-29,24.692068099975586
2010-11-30,24.342512130737305
2010-12-01,25.454761505126953
2010-12-02,25.3276424407959
2010-12-03,26.18567657470703
2010-12-06,26.026782989501953
2010-12-07,25.70899200439453
2010-12-08,26.153900146484375
2010-12-09,26.503467559814453
2010-12-10,27.456819534301758
2010-12-13,26.88479995727539
2010-12-14,26.88479995727539
2010-12-15,26.916589736938477
2010-12-16,28.219507217407227
2010-12-17,28.219507217407227
2010-12-20,28.219507217407227
2010-12-21,28.600854873657227
2010-12-22,28.886873245239258
2010-12-23,28.759750366210938
2010-12-27,28.569076538085938
2010-12-28,28.47374153137207
2010-12-29,28.505523681640625
2010-12-30,28.34663200378418
2010-12-31,28.82331657409668
2011-01-03,28.950420379638672
2011-01-04,31.263835906982422
2011-01-05,31.31097412109375
2011-01-06,31.193078994750977
2011-01-07,30.57990264892578
2011-01-10,30.289026260375977
2011-01-11,30.17112159729004
2011-01-12,29.840951919555664
2011-01-13,29.75448226928711
2011-01-14,30.09249496459961
2011-01-18,29.64443588256836
2011-01-19,29.35357666015625
2011-01-20,29.11773109436035
2011-01-21,29.204204559326172
2011-01-24,30.391225814819336
2011-01-25,30.422683715820312
2011-01-26,30.847179412841797
2011-01-27,30.328344345092773
2011-01-28,29.840951919555664
2011-01-31,30.477710723876953
2011-02-01,30.674230575561523
2011-02-02,30.3519287109375
2011-02-03,30.49342918395996
2011-02-04,30.9022216796875
2011-02-07,31.76694107055664
2011-02-08,31.334575653076172
2011-02-09,31.09088134765625
2011-02-10,30.957252502441406
2011-02-11,30.925800323486328
2011-02-14,30.68210220336914
2011-02-15,30.50128746032715
2011-02-16,30.477710723876953
2011-02-17,30.59563636779785
2011-02-18,30.66637420654297
2011-02-22,29.903860092163086
2011-02-23,29.39286994934082
2011-02-24,29.502920150756836
2011-02-25,29.982452392578125
2011-02-28,30.375513076782227
2011-03-01,30.021760940551758
2011-03-02,30.886489868164062
2011-03-03,31.656879425048828
2011-03-04,31.562551498413086
2011-03-07,31.61758041381836
2011-03-08,32.694549560546875
2011-03-09,32.442996978759766
2011-03-10,31.68047523498535
2011-03-11,32.41941452026367
2011-03-14,32.222900390625
2011-03-15,31.84554672241211
2011-03-16,31.947734832763672
2011-03-17,32.38010787963867
2011-03-18,32.725990295410156
2011-03-21,33.048316955566406
2011-03-22,33.53569793701172
2011-03-23,33.92875289916992
2011-03-24,34.95070266723633
2011-03-25,34.54979705810547
2011-03-28,34.565513610839844
2011-03-29,34.68342590332031
2011-03-30,35.029335021972656
2011-03-31,35.13151168823242
2011-04-01,34.903533935546875
2011-04-04,34.82493209838867
2011-04-05,34.722747802734375
2011-04-06,34.80135726928711
2011-04-07,34.77775955200195
2011-04-08,34.47904586791992
2011-04-11,34.738468170166016
2011-04-12,34.4711799621582
2011-04-13,34.7305908203125
2011-04-14,34.54979705810547
2011-04-15,34.43974304199219
2011-04-18,34.15673065185547
2011-04-19,34.486881256103516
2011-04-20,34.58909606933594
2011-04-21,34.74632263183594
2011-04-25,34.6677131652832
2011-04-26,34.18031692504883
2011-04-27,34.133140563964844
2011-04-28,36.6801643371582
2011-04-29,36.066993713378906
2011-05-02,35.839027404785156
2011-05-03,35.52457046508789
2011-05-04,35.15509796142578
2011-05-05,35.626766204833984
2011-05-06,36.17706298828125
2011-05-09,36.60155487060547
2011-05-10,37.11252212524414
2011-05-11,37.02604293823242
2011-05-12,37.1361198425293
2011-05-13,36.67230987548828
2011-05-16,36.38929748535156
2011-05-17,36.57012176513672
2011-05-18,37.01032638549805
2011-05-19,37.02604293823242
2011-05-20,36.774497985839844
2011-05-23,36.27924346923828
2011-05-24,36.436458587646484
2011-05-25,36.54651641845703
2011-05-26,36.85310363769531
2011-05-27,37.40340042114258
2011-05-31,37.63135528564453
2011-06-01,36.85310363769531
2011-06-02,37.18328094482422
2011-06-03,36.53079605102539
2011-06-06,36.51507568359375
2011-06-07,36.67230987548828
2011-06-08,35.886173248291016
2011-06-09,35.815425872802734
2011-06-10,35.61104202270508
2011-06-13,35.713233947753906
2011-06-14,36.004112243652344
2011-06-15,35.43810272216797
2011-06-16,35.56386947631836
2011-06-17,35.752540588378906
2011-06-20,35.82328414916992
2011-06-21,36.59368896484375
2011-06-22,36.208499908447266
2011-06-23,35.878326416015625
2011-06-24,35.689666748046875
2011-06-27,35.972652435302734
2011-06-28,36.08271789550781
2011-06-29,36.137752532958984
2011-06-30,36.19276809692383
2011-07-01,36.554378509521484
2011-07-05,35.878326416015625
2011-07-06,35.60320281982422
2011-07-07,35.94121170043945
2011-07-08,35.43810272216797
2011-07-11,34.69914245605469
2011-07-12,34.19602966308594
2011-07-13,34.769901275634766
2011-07-14,34.52619552612305
2011-07-15,34.557640075683594
2011-07-18,34.384700775146484
2011-07-19,34.6677131652832
2011-07-20,34.596961975097656
2011-07-21,34.832786560058594
2011-07-22,35.19440460205078
2011-07-25,35.658206939697266
2011-07-26,35.878326416015625
2011-07-27,34.840641021728516
2011-07-28,36.45219421386719
2011-07-29,35.288734436035156
2011-08-01,34.541927337646484
2011-08-02,33.716514587402344
2011-08-03,33.81869125366211
2011-08-04,32.435123443603516
2011-08-05,33.11906433105469
2011-08-08,31.004404067993164
2011-08-09,31.81410789489746
2011-08-10,30.87074851989746
2011-08-11,31.31097412109375
2011-08-12,31.444623947143555
2011-08-15,31.90058135986328
2011-08-16,31.861257553100586
2011-08-17,31.93988037109375
2011-08-18,30.4305419921875
2011-08-19,30.438405990600586
2011-08-22,30.57990264892578
2011-08-23,31.444623947143555
2011-08-24,31.774799346923828
2011-08-25,31.578256607055664
2011-08-26,31.78265953063965
2011-08-29,32.34079360961914
2011-08-30,32.90680694580078
2011-08-31,33.087608337402344
2011-09-01,32.694549560546875
2011-09-02,31.759075164794922
2011-09-06,31.389602661132812
2011-09-07,32.77316665649414
2011-09-08,32.592369079589844
2011-09-09,31.71192741394043
2011-09-12,32.0892448425293
2011-09-13,32.68993377685547
2011-09-14,33.820186614990234
2011-09-15,34.6658821105957
2011-09-16,35.416725158691406
2011-09-19,35.16381072998047
2011-09-20,35.045257568359375
2011-09-21,34.073081970214844
2011-09-22,32.832191467285156
2011-09-23,32.95075607299805
2011-09-26,33.03770065307617
2011-09-27,33.677913665771484
2011-09-28,33.10883331298828
2011-09-29,33.54353332519531
2011-09-30,33.116722106933594
2011-10-03,32.10505294799805
2011-10-04,33.34592819213867
2011-10-05,33.938716888427734
2011-10-06,34.997833251953125
2011-10-07,34.49198532104492
2011-10-10,35.171714782714844
2011-10-11,35.17961120605469
2011-10-12,35.5352897644043
2011-10-13,35.15589904785156
2011-10-14,35.582706451416016
2011-10-17,35.18752670288086
2011-10-18,35.748687744140625
2011-10-19,35.2586555480957
2011-10-20,35.219139099121094
2011-10-21,36.349369049072266
2011-10-24,36.67342758178711
2011-10-25,35.780303955078125
2011-10-26,36.18339920043945
2011-10-27,36.760372161865234
2011-10-28,37.47169876098633
2011-10-31,37.07651901245117
2011-11-01,35.558998107910156
2011-11-02,35.993709564208984
2011-11-03,36.79989242553711
2011-11-04,36.317745208740234
2011-11-07,36.18339920043945
2011-11-08,36.175498962402344
2011-11-09,35.21123123168945
2011-11-10,35.59061050415039
2011-11-11,36.54697036743164
2011-11-14,36.349369049072266
2011-11-15,36.63389205932617
2011-11-16,36.03322219848633
2011-11-17,36.41260528564453
2011-11-18,36.01741027832031
2011-11-21,35.416725158691406
2011-11-22,35.21123123168945
2011-11-23,34.47618103027344
2011-11-25,34.53940200805664
2011-11-28,35.724971771240234
2011-11-29,35.764495849609375
2011-11-30,36.88682174682617
2011-12-01,36.68132400512695
2011-12-02,36.98957061767578
2011-12-05,37.01328659057617
2011-12-06,37.00537872314453
2011-12-07,36.965858459472656
2011-12-08,36.9737663269043
2011-12-09,37.163448333740234
2011-12-12,36.89472961425781
2011-12-13,36.553245544433594
2011-12-14,36.283260345458984
2011-12-15,36.53736877441406
2011-12-16,36.656490325927734
2011-12-19,36.656490325927734
2011-12-20,36.89473342895508
2011-12-21,36.84708786010742
2011-12-22,36.84708786010742
2011-12-23,37.41883850097656
2011-12-27,37.569725036621094
2011-12-28,37.06942367553711
2011-12-29,36.99003219604492
2011-12-30,36.759735107421875
2012-01-03,37.02179718017578
2012-01-04,36.8152961730957
2012-01-05,37.061492919921875
2012-01-06,36.96619415283203
2012-01-09,36.672367095947266
2012-01-10,36.759735107421875
2012-01-11,36.60884094238281
2012-01-12,36.6644401550293
2012-01-13,36.910614013671875
2012-01-17,37.275901794433594
2012-01-18,37.665016174316406
2012-01-19,38.149444580078125
2012-01-20,37.79208755493164
2012-01-23,37.704734802246094
2012-01-24,38.00648880004883
2012-01-25,35.68766403198242
2012-01-26,35.99738311767578
2012-01-27,36.37062072753906
2012-01-30,36.49767303466797
2012-01-31,36.85503005981445
2012-02-01,36.926483154296875
2012-02-02,36.37062072753906
2012-02-03,37.42678451538086
2012-02-06,37.0853271484375
2012-02-07,37.47443389892578
2012-02-08,37.410888671875
2012-02-09,38.02238845825195
2012-02-10,37.64122009277344
2012-02-13,38.11766815185547
2012-02-14,37.87942886352539
2012-02-15,38.28445053100586
2012-02-16,39.0150260925293
2012-02-17,40.206207275390625
2012-02-21,39.618553161621094
2012-02-22,39.56297302246094
2012-02-23,39.33266830444336
2012-02-24,39.253265380859375
2012-02-27,39.82502746582031
2012-02-28,39.79325485229492
2012-02-29,39.54707336425781
2012-03-01,39.69797134399414
2012-03-02,40.372962951660156
2012-03-05,40.23796081542969
2012-03-06,40.88121032714844
2012-03-07,40.992393493652344
2012-03-08,41.10354995727539
2012-03-09,40.293556213378906
2012-03-12,39.848846435546875
2012-03-13,40.271575927734375
2012-03-14,40.27956771850586
2012-03-15,40.29552459716797
2012-03-16,40.30348205566406
2012-03-19,40.21574401855469
2012-03-20,40.1599235534668
2012-03-21,40.080162048339844
2012-03-22,40.13600540161133
2012-03-23,40.4151611328125
2012-03-26,40.58264923095703
2012-03-27,40.87776565551758
2012-03-28,40.23968505859375
2012-03-29,40.39918899536133
2012-03-30,40.54277420043945
2012-04-02,40.53479766845703
2012-04-03,40.510860443115234
2012-04-04,40.016361236572266
2012-04-05,39.88074493408203
2012-04-09,39.115047454833984
2012-04-10,38.60456466674805
2012-04-11,38.7561149597168
2012-04-12,39.107059478759766
2012-04-13,38.60456466674805
2012-04-16,38.437076568603516
2012-04-17,39.50587463378906
2012-04-18,39.17088317871094
2012-04-19,39.01136016845703
2012-04-20,39.09111404418945
2012-04-23,38.7561149597168
2012-04-24,38.81195068359375
2012-04-25,40.933589935302734
2012-04-26,40.69432830810547
2012-04-27,40.47896194458008
2012-04-30,40.70228576660156
2012-05-01,41.04526138305664
2012-05-02,40.941585540771484
2012-05-03,40.518856048583984
2012-05-04,40.36730194091797
2012-05-07,40.58264923095703
2012-05-08,40.61455535888672
2012-05-09,39.649452209472656
2012-05-10,39.51385498046875
2012-05-11,39.74516296386719
2012-05-14,38.9634895324707
2012-05-15,39.16289520263672
2012-05-16,38.8917121887207
2012-05-17,38.18183135986328
2012-05-18,37.4639778137207
2012-05-21,38.22968673706055
2012-05-22,38.18981170654297
2012-05-23,38.476951599121094
2012-05-24,38.06216812133789
2012-05-25,38.30147933959961
2012-05-29,38.947547912597656
2012-05-30,38.133975982666016
2012-05-31,38.349334716796875
2012-06-01,37.45601272583008
2012-06-04,37.360294342041016
2012-06-05,38.269561767578125
2012-06-06,39.23468780517578
2012-06-07,38.46896743774414
2012-06-08,38.76408767700195
2012-06-11,37.830875396728516
2012-06-12,38.30945587158203
2012-06-13,37.98092269897461
2012-06-14,37.94087600708008
2012-06-15,39.02260208129883
2012-06-18,39.287017822265625
2012-06-19,38.81425857543945
2012-06-20,38.45367431640625
2012-06-21,38.05304718017578
2012-06-22,38.36555099487305
2012-06-25,37.444053649902344
2012-06-26,37.868743896484375
2012-06-27,37.94087600708008
2012-06-28,37.60431671142578
2012-06-29,38.54983139038086
2012-07-02,37.94087600708008
2012-07-03,38.734134674072266
2012-07-05,38.47771453857422
2012-07-06,37.636383056640625
2012-07-09,37.42805099487305
2012-07-10,36.81105041503906
2012-07-11,36.426422119140625
2012-07-12,36.20207977294922
2012-07-13,36.81906509399414
2012-07-16,36.194053649902344
2012-07-17,36.58668518066406
2012-07-18,37.387969970703125
2012-07-19,38.06906509399414
2012-07-20,37.259765625
2012-07-23,36.77099609375
2012-07-24,36.290218353271484
2012-07-25,38.30945587158203
2012-07-26,38.045021057128906
2012-07-27,38.269378662109375
2012-07-30,38.23733901977539
2012-07-31,38.734134674072266
2012-08-01,38.41361618041992
2012-08-02,38.30945587158203
2012-08-03,37.70848846435547
2012-08-06,37.876766204833984
2012-08-07,38.67002868652344
2012-08-08,38.47771453857422
2012-08-09,38.24534606933594
2012-08-10,38.54182434082031
2012-08-13,37.94887161254883
2012-08-14,38.16522216796875
2012-08-15,38.06106185913086
2012-08-16,38.59791564941406
2012-08-17,38.341487884521484
2012-08-20,38.421630859375
2012-08-21,38.421630859375
2012-08-22,38.269378662109375
2012-08-23,38.125152587890625
2012-08-24,38.16522216796875
2012-08-27,38.22931671142578
2012-08-28,38.13317108154297
2012-08-29,38.56587600708008
2012-08-30,38.109127044677734
2012-08-31,38.18926239013672
2012-09-04,38.15720748901367
2012-09-05,38.2213134765625
2012-09-06,39.359134674072266
2012-09-07,39.50336837768555
2012-09-10,39.13477325439453
2012-09-11,39.41521453857422
2012-09-12,39.78577423095703
2012-09-13,40.37382888793945
2012-09-14,40.7121467590332
2012-09-17,40.41411590576172
2012-09-18,40.12410354614258
2012-09-19,40.551048278808594
2012-09-20,40.12410354614258
2012-09-21,41.71908187866211
2012-09-24,41.17131042480469
2012-09-25,40.94575119018555
2012-09-26,40.41411590576172
2012-09-27,40.88130187988281
2012-09-28,40.72019958496094
2012-10-01,40.77658462524414
2012-10-02,40.51076889038086
2012-10-03,41.002159118652344
2012-10-04,41.147151947021484
2012-10-05,41.340484619140625
2012-10-08,40.92158889770508
2012-10-09,40.430206298828125
2012-10-10,40.23688507080078
2012-10-11,40.341609954833984
2012-10-12,40.34965515136719
2012-10-15,40.5590934753418
2012-10-16,41.05855178833008
2012-10-17,41.17131042480469
2012-10-18,40.889373779296875
2012-10-19,40.46242904663086
2012-10-22,40.615474700927734
2012-10-23,40.09187698364258
2012-10-24,41.54990768432617
2012-10-25,40.27715301513672
2012-10-26,41.58213806152344
2012-10-31,41.630470275878906
2012-11-01,42.95155715942383
2012-11-02,42.61323928833008
2012-11-05,42.95963668823242
2012-11-06,43.41070556640625
2012-11-07,43.21738815307617
2012-11-08,42.78240966796875
2012-11-09,42.78240966796875
2012-11-12,43.0240478515625
2012-11-13,42.903228759765625
2012-11-14,42.53266906738281
2012-11-15,42.56489944458008
2012-11-16,42.60517883300781
2012-11-19,43.01599884033203
2012-11-20,43.386558532714844
2012-11-21,43.39460372924805
2012-11-23,44.11153030395508
2012-11-26,43.98265838623047
2012-11-27,43.523494720458984
2012-11-28,43.8457145690918
2012-11-29,43.8457145690918
2012-11-30,43.86182403564453
2012-12-03,43.66849136352539
2012-12-04,43.676551818847656
2012-12-05,44.44987869262695
2012-12-06,44.09543991088867
2012-12-07,43.98265838623047
2012-12-10,44.02293014526367
2012-12-11,44.103485107421875
2012-12-12,44.127769470214844
2012-12-13,43.90923309326172
2012-12-14,43.747352600097656
2012-12-17,43.93351745605469
2012-12-18,44.41105270385742
2012-12-19,43.97399139404297
2012-12-20,44.41105270385742
2012-12-21,44.17631912231445
2012-12-24,44.33820343017578
2012-12-26,43.98207473754883
2012-12-27,44.419158935546875
2012-12-28,43.771644592285156
2012-12-31,45.066654205322266
2013-01-02,45.487545013427734
2013-01-03,45.33375549316406
2013-01-04,45.55229187011719
2013-01-07,45.79511642456055
2013-01-08,45.27708435058594
2013-01-09,45.52800369262695
2013-01-10,45.95698165893555
2013-01-11,46.539737701416016
2013-01-14,46.677337646484375
2013-01-15,46.56401824951172
2013-01-16,46.90396499633789
2013-01-17,46.97681427001953
2013-01-18,47.76190948486328
2013-01-22,47.179176330566406
2013-01-23,47.381507873535156
2013-01-24,47.59193801879883
2013-01-25,47.430076599121094
2013-01-28,47.76190948486328
2013-01-29,47.70524978637695
2013-01-30,47.5029182434082
2013-01-31,47.260093688964844
2013-02-01,47.64860534667969
2013-02-04,47.5029182434082
2013-02-05,48.49846649169922
2013-02-06,48.0694694519043
2013-02-07,48.57939529418945
2013-02-08,48.8060302734375
2013-02-11,49.29164505004883
2013-02-12,49.23500442504883
2013-02-13,49.218814849853516
2013-02-14,49.469722747802734
2013-02-15,49.720619201660156
2013-02-19,50.206268310546875
2013-02-20,49.583038330078125
2013-02-21,49.27547073364258
2013-02-22,50.10103988647461
2013-02-25,48.78983688354492
2013-02-26,49.07312774658203
2013-02-27,50.25483703613281
2013-02-28,50.3519401550293
2013-03-01,50.206268310546875
2013-03-04,50.58668899536133
2013-03-05,50.96708679199219
2013-03-06,51.08041000366211
2013-03-07,50.699989318847656
2013-03-08,50.78902053833008
2013-03-11,50.63524627685547
2013-03-12,50.287208557128906
2013-03-13,50.57168197631836
2013-03-14,50.669212341308594
2013-03-15,50.44975280761719
2013-03-18,50.10026168823242
2013-03-19,50.1246452331543
2013-03-20,50.71797561645508
2013-03-21,50.742374420166016
2013-03-22,51.70145797729492
2013-03-25,51.44135665893555
2013-03-26,51.579532623291016
2013-03-27,51.66080856323242
2013-03-28,52.04281997680664
2013-04-01,51.77460479736328
2013-04-02,51.77460479736328
2013-04-03,51.04309844970703
2013-04-04,51.19752502441406
2013-04-05,50.93742370605469
2013-04-08,51.34382247924805
2013-04-09,51.72583770751953
2013-04-10,52.57926559448242
2013-04-11,52.530494689941406
2013-04-12,51.912784576416016
2013-04-15,50.25468826293945
2013-04-16,51.17314529418945
2013-04-17,50.49853515625
2013-04-18,49.70199203491211
2013-04-19,50.165287017822266
2013-04-22,50.214046478271484
2013-04-23,50.18967819213867
2013-04-24,45.53238296508789
2013-04-25,45.83311462402344
2013-04-26,46.1663818359375
2013-04-29,46.686546325683594
2013-04-30,46.49147033691406
2013-05-01,45.81686782836914
2013-05-02,46.239524841308594
2013-05-03,46.564632415771484
2013-05-06,46.28827667236328
2013-05-07,46.158241271972656
2013-05-08,46.32891845703125
2013-05-09,46.150115966796875
2013-05-10,45.90626907348633
2013-05-13,45.6543083190918
2013-05-14,46.239524841308594
2013-05-15,46.41019821166992
2013-05-16,46.75969314575195
2013-05-17,47.01166534423828
2013-05-20,47.34492874145508
2013-05-21,46.95475769042969
2013-05-22,46.57275390625
2013-05-23,46.71905517578125
2013-05-24,46.987274169921875
2013-05-28,47.57249069213867
2013-05-29,47.40181350708008
2013-05-30,47.58061599731445
2013-05-31,47.10920333862305
2013-06-03,47.0035400390625
2013-06-04,46.66216278076172
2013-06-05,45.7355842590332
2013-06-06,46.26389694213867
2013-06-07,46.280155181884766
2013-06-10,46.011932373046875
2013-06-11,45.82501220703125
2013-06-12,45.93931198120117
2013-06-13,46.69870376586914
2013-06-14,46.48640060424805
2013-06-17,46.81303787231445
2013-06-18,46.829341888427734
2013-06-19,46.363922119140625
2013-06-20,45.3187255859375
2013-06-21,45.58004379272461
2013-06-24,45.39222717285156
2013-06-25,46.0128059387207
2013-06-26,46.94367599487305
2013-06-27,47.22947311401367
2013-06-28,47.1396598815918
2013-07-01,47.343788146972656
2013-07-02,46.94367599487305
2013-07-03,46.7558708190918
2013-07-05,47.30296325683594
2013-07-08,47.245792388916016
2013-07-09,47.384605407714844
2013-07-10,47.71124267578125
2013-07-11,48.217498779296875
2013-07-12,48.617610931396484
2013-07-15,48.315486907958984
2013-07-16,48.4379768371582
2013-07-17,48.519622802734375
2013-07-18,48.47063446044922
2013-07-19,48.87073516845703
2013-07-22,48.88707733154297
2013-07-23,48.976905822753906
2013-07-24,45.75965881347656
2013-07-25,44.29803466796875
2013-07-26,44.30620574951172
2013-07-29,44.102073669433594
2013-07-30,44.37968444824219
2013-07-31,44.771644592285156
2013-08-01,45.171749114990234
2013-08-02,45.743343353271484
2013-08-05,45.80865478515625
2013-08-06,46.05363845825195
2013-08-07,46.118953704833984
2013-08-08,46.649715423583984
2013-08-09,46.8375244140625
2013-08-12,46.9028434753418
2013-08-13,47.22947311401367
2013-08-14,47.1233024597168
2013-08-15,46.51089859008789
2013-08-16,46.66604995727539
2013-08-19,46.6170539855957
2013-08-20,46.58440017700195
2013-08-21,45.7760124206543
2013-08-22,45.99648666381836
2013-08-23,46.33126449584961
2013-08-26,46.176116943359375
2013-08-27,45.82501220703125
2013-08-28,46.04546356201172
2013-08-29,45.88216018676758
2013-08-30,45.735172271728516
2013-09-03,45.95563507080078
2013-09-04,45.79234313964844
2013-09-05,45.865821838378906
2013-09-06,46.11079406738281
2013-09-09,47.02532958984375
2013-09-10,46.84569549560547
2013-09-11,47.001670837402344
2013-09-12,47.20692825317383
2013-09-13,47.17409133911133
2013-09-16,47.46143341064453
