Date,UDR
2010-11-04,13.994292259216309
2010-11-05,14.273225784301758
2010-11-08,14.047709465026855
2010-11-09,13.329587936401367
2010-11-10,13.584784507751465
2010-11-11,13.53137493133545
2010-11-12,13.181220054626465
2010-11-15,13.151548385620117
2010-11-16,12.736109733581543
2010-11-17,12.83700180053711
2010-11-18,13.009110450744629
2010-11-19,13.121874809265137
2010-11-22,13.157478332519531
2010-11-23,13.009110450744629
2010-11-24,13.276176452636719
2010-11-26,13.246503829956055
2010-11-29,13.329587936401367
2010-11-30,13.23463249206543
2010-12-01,13.353330612182617
2010-12-02,13.537310600280762
2010-12-03,13.52544116973877
2010-12-06,13.477960586547852
2010-12-07,13.53137493133545
2010-12-08,13.317724227905273
2010-12-09,13.139678001403809
2010-12-10,13.566988945007324
2010-12-13,13.596661567687988
2010-12-14,13.454218864440918
2010-12-15,13.282112121582031
2010-12-16,13.246503829956055
2010-12-17,13.359264373779297
2010-12-20,13.53137493133545
2010-12-21,13.602594375610352
2010-12-22,13.75689697265625
2010-12-23,13.745026588439941
2010-12-27,13.958678245544434
2010-12-28,13.85185718536377
2010-12-29,13.934946060180664
2010-12-30,13.958678245544434
2010-12-31,13.958678245544434
2011-01-03,14.166396141052246
2011-01-04,13.721293449401855
2011-01-05,13.602594375610352
2011-01-06,13.501702308654785
2011-01-07,13.388940811157227
2011-01-10,13.412677764892578
2011-01-11,13.48983383178711
2011-01-12,13.696258544921875
2011-01-13,13.636428833007812
2011-01-14,13.600528717041016
2011-01-18,13.827898979187012
2011-01-19,13.690279006958008
2011-01-20,13.68429946899414
2011-01-21,13.732171058654785
2011-01-24,13.923633575439453
2011-01-25,14.037322998046875
2011-01-26,14.031342506408691
2011-01-27,14.162981986999512
2011-01-28,13.899702072143555
2011-01-31,14.049293518066406
2011-02-01,14.055272102355957
2011-02-02,14.12109375
2011-02-03,14.186908721923828
2011-02-04,13.977489471435547
2011-02-07,14.16895580291748
2011-02-08,13.977489471435547
2011-02-09,14.031342506408691
2011-02-10,14.109127044677734
2011-02-11,14.360433578491211
2011-02-14,14.49206829071045
2011-02-15,14.390350341796875
2011-02-16,14.252734184265137
2011-02-17,14.246745109558105
2011-02-18,14.276662826538086
2011-02-22,14.192899703979492
2011-02-23,14.055272102355957
2011-02-24,13.989456176757812
2011-02-25,14.240761756896973
2011-02-28,14.551907539367676
2011-03-01,14.16895580291748
2011-03-02,14.12109375
2011-03-03,14.270685195922852
2011-03-04,14.12109375
2011-03-07,14.067239761352539
2011-03-08,14.234776496887207
2011-03-09,14.186908721923828
2011-03-10,13.923633575439453
2011-03-11,14.162981986999512
2011-03-14,14.025359153747559
2011-03-15,13.9415922164917
2011-03-16,13.84584903717041
2011-03-17,13.989456176757812
2011-03-18,14.055272102355957
2011-03-21,14.246745109558105
2011-03-22,14.055272102355957
2011-03-23,13.953550338745117
2011-03-24,14.049293518066406
2011-03-25,14.12109375
2011-03-28,14.09715747833252
2011-03-29,14.19887638092041
2011-03-30,14.366415977478027
2011-03-31,14.581823348999023
2011-04-01,14.641657829284668
2011-04-04,14.641657829284668
2011-04-05,14.611741065979004
2011-04-06,14.557883262634277
2011-04-07,14.367968559265137
2011-04-08,14.28957748413086
2011-04-11,14.283551216125488
2011-04-12,14.265466690063477
2011-04-13,14.229287147521973
2011-04-14,14.367968559265137
2011-04-15,14.560907363891602
2011-04-18,14.295610427856445
2011-04-19,14.512669563293457
2011-04-20,14.747811317443848
2011-04-21,14.886494636535645
2011-04-25,15.031201362609863
2011-04-26,15.193989753723145
2011-04-27,15.338696479797363
2011-04-28,15.610008239746094
2011-04-29,15.610008239746094
2011-05-02,15.585893630981445
2011-05-03,15.513540267944336
2011-05-04,15.350749969482422
2011-05-05,15.495454788208008
2011-05-06,15.248248100280762
2011-05-09,15.308548927307129
2011-05-10,15.519572257995605
2011-05-11,15.332661628723145
2011-05-12,15.272364616394043
2011-05-13,15.139727592468262
2011-05-16,15.200016021728516
2011-05-17,15.169870376586914
2011-05-18,15.272364616394043
2011-05-19,15.320602416992188
2011-05-20,15.163840293884277
2011-05-23,15.061339378356934
2011-05-24,15.07339859008789
2011-05-25,15.218099594116211
2011-05-26,15.398984909057617
2011-05-27,15.435161590576172
2011-05-31,15.712507247924805
2011-06-01,15.097516059875488
2011-06-02,14.988984107971191
2011-06-03,15.061339378356934
2011-06-06,14.862377166748047
2011-06-07,15.097516059875488
2011-06-08,15.133696556091309
2011-06-09,15.055305480957031
2011-06-10,14.711636543273926
2011-06-13,14.820162773132324
2011-06-14,14.99501895904541
2011-06-15,14.771933555603027
2011-06-16,14.711636543273926
2011-06-17,14.85031509399414
2011-06-20,15.031201362609863
2011-06-21,15.091492652893066
2011-06-22,14.970902442932129
2011-06-23,14.53075885772705
2011-06-24,14.48854923248291
2011-06-27,14.542813301086426
2011-06-28,14.69957447052002
2011-06-29,14.826193809509277
2011-06-30,14.80207633972168
2011-07-01,15.133696556091309
2011-07-05,15.314573287963867
2011-07-06,15.447225570678711
2011-07-07,15.611297607421875
2011-07-08,15.544448852539062
2011-07-11,15.386453628540039
2011-07-12,15.532297134399414
2011-07-13,15.73282527923584
2011-07-14,15.605216979980469
2011-07-15,15.787515640258789
2011-07-18,15.842206001281738
2011-07-19,16.139972686767578
2011-07-20,16.255434036254883
2011-07-21,16.291894912719727
2011-07-22,16.49242401123047
2011-07-25,16.34050941467285
2011-07-26,16.425580978393555
2011-07-27,15.963748931884766
2011-07-28,15.878671646118164
2011-07-29,15.988048553466797
2011-08-01,15.884743690490723
2011-08-02,15.568761825561523
2011-08-03,15.453296661376953
2011-08-04,14.639010429382324
2011-08-05,14.086014747619629
2011-08-08,12.870657920837402
2011-08-09,14.244014739990234
2011-08-10,13.909789085388184
2011-08-11,14.815228462219238
2011-08-12,14.590389251708984
2011-08-15,15.155529975891113
2011-08-16,15.216300964355469
2011-08-17,15.35606861114502
2011-08-18,14.705853462219238
2011-08-19,14.523548126220703
2011-08-22,14.79700756072998
2011-08-23,15.19807243347168
2011-08-24,15.672063827514648
2011-08-25,15.240612983703613
2011-08-26,15.635598182678223
2011-08-29,15.969820022583008
2011-08-30,15.945514678955078
2011-08-31,16.231124877929688
2011-09-01,15.915131568908691
2011-09-02,15.641676902770996
2011-09-06,15.672063827514648
2011-09-07,16.291894912719727
2011-09-08,16.176429748535156
2011-09-09,15.672063827514648
2011-09-12,15.787515640258789
2011-09-13,15.915131568908691
2011-09-14,15.933356285095215
2011-09-15,16.073129653930664
2011-09-16,16.20074462890625
2011-09-19,15.79966926574707
2011-09-20,15.5748291015625
2011-09-21,14.572160720825195
2011-09-22,13.86117935180664
2011-09-23,13.964481353759766
2011-09-26,14.073862075805664
2011-09-27,14.104243278503418
2011-09-28,13.61810302734375
2011-09-29,13.818636894226074
2011-09-30,13.454032897949219
2011-10-03,12.62150764465332
2011-10-04,13.314261436462402
2011-10-05,13.052962303161621
2011-10-06,13.56948471069336
2011-10-07,13.131961822509766
2011-10-10,13.879405975341797
2011-10-11,13.429727554321289
2011-10-12,13.7608642578125
2011-10-13,13.66888427734375
2011-10-14,14.061348915100098
2011-10-17,13.570762634277344
2011-10-18,14.09814167022705
2011-10-19,13.95096492767334
2011-10-20,13.981632232666016
2011-10-21,14.300509452819824
2011-10-24,14.656182289123535
2011-10-25,14.472214698791504
2011-10-26,14.717507362365723
2011-10-27,15.655749320983887
2011-10-28,15.244879722595215
2011-10-31,15.287805557250977
2011-11-01,14.742037773132324
2011-11-02,15.109977722167969
2011-11-03,15.257143020629883
2011-11-04,15.12837028503418
2011-11-07,15.324602127075195
2011-11-08,15.459518432617188
2011-11-09,14.784955978393555
2011-11-10,14.852415084838867
2011-11-11,15.300074577331543
2011-11-14,14.907600402832031
2011-11-15,15.091581344604492
2011-11-16,14.778830528259277
2011-11-17,14.34343433380127
2011-11-18,14.374096870422363
2011-11-21,14.104272842407227
2011-11-22,14.055215835571289
2011-11-23,13.681146621704102
2011-11-25,13.730198860168457
2011-11-28,13.932571411132812
2011-11-29,13.8651123046875
2011-11-30,14.410890579223633
2011-12-01,14.300509452819824
2011-12-02,14.423151016235352
2011-12-05,14.367965698242188
2011-12-06,14.2146577835083
2011-12-07,14.60098648071289
2011-12-08,14.251450538635254
2011-12-09,14.668441772460938
2011-12-12,14.349565505981445
2011-12-13,14.153331756591797
2011-12-14,14.417022705078125
2011-12-15,14.815620422363281
2011-12-16,15.079307556152344
2011-12-19,14.932133674621582
2011-12-20,15.336869239807129
2011-12-21,15.330735206604004
2011-12-22,15.385924339294434
2011-12-23,15.410453796386719
2011-12-27,15.453381538391113
2011-12-28,15.31846809387207
2011-12-29,15.471776008605957
2011-12-30,15.39205551147461
2012-01-03,15.453381538391113
2012-01-04,15.293950080871582
2012-01-05,15.324602127075195
2012-01-06,15.12837028503418
2012-01-09,15.08815860748291
2012-01-10,15.21806812286377
2012-01-11,15.168572425842285
2012-01-12,14.778851509094238
2012-01-13,14.871644973754883
2012-01-17,15.21806812286377
2012-01-18,15.397465705871582
2012-01-19,15.267557144165039
2012-01-20,15.199514389038086
2012-01-23,15.193323135375977
2012-01-24,15.49644947052002
2012-01-25,15.824317932128906
2012-01-26,16.028465270996094
2012-01-27,16.090328216552734
2012-01-30,15.966599464416504
2012-01-31,16.09650421142578
2012-02-01,16.158370971679688
2012-02-02,16.139808654785156
2012-02-03,16.368698120117188
2012-02-06,16.1274356842041
2012-02-07,15.89854907989502
2012-02-08,16.009904861450195
2012-02-09,15.935665130615234
2012-02-10,15.700592041015625
2012-02-13,15.873802185058594
2012-02-14,15.774833679199219
2012-02-15,15.750082015991211
2012-02-16,15.799571990966797
2012-02-17,15.917109489440918
2012-02-21,15.552120208740234
2012-02-22,15.422209739685059
2012-02-23,15.589238166809082
2012-02-24,15.762455940246582
2012-02-27,15.774833679199219
2012-02-28,15.50263500213623
2012-02-29,15.477890968322754
2012-03-01,15.601615905761719
2012-03-02,15.613984107971191
2012-03-05,15.861433982849121
2012-03-06,15.768638610839844
2012-03-07,15.731520652770996
2012-03-08,15.570685386657715
2012-03-09,15.842879295349121
2012-03-12,15.978973388671875
2012-03-13,16.17692756652832
2012-03-14,16.071765899658203
2012-03-15,15.929483413696289
2012-03-16,15.966599464416504
2012-03-19,16.1274356842041
2012-03-20,16.12125015258789
2012-03-21,15.8676176071167
2012-03-22,15.59542465209961
2012-03-23,15.842879295349121
2012-03-26,15.917109489440918
2012-03-27,15.861433982849121
2012-03-28,15.917109489440918
2012-03-29,16.226415634155273
2012-03-30,16.523357391357422
2012-04-02,16.640897750854492
2012-04-03,16.628520965576172
2012-04-04,16.56615447998047
2012-04-05,16.47882652282715
2012-04-09,16.291709899902344
2012-04-10,15.961143493652344
2012-04-11,16.123310089111328
2012-04-12,16.198150634765625
2012-04-13,16.2418155670166
2012-04-16,16.485071182250977
2012-04-17,16.510013580322266
2012-04-18,16.34160614013672
2012-04-19,16.34784698486328
2012-04-20,16.46011734008789
2012-04-23,16.235576629638672
2012-04-24,16.379037857055664
2012-04-25,16.52248764038086
2012-04-26,16.39774513244629
2012-04-27,16.516250610351562
2012-04-30,16.422693252563477
2012-05-01,16.491300582885742
2012-05-02,16.553672790527344
2012-05-03,16.46011734008789
2012-05-04,16.4414005279541
2012-05-07,16.62228012084961
2012-05-08,16.709611892700195
2012-05-09,16.80316162109375
2012-05-10,16.84058952331543
2012-05-11,16.878009796142578
2012-05-14,16.69713592529297
2012-05-15,16.597333908081055
2012-05-16,16.47258949279785
2012-05-17,16.011037826538086
2012-05-18,15.967378616333008
2012-05-21,16.266765594482422
2012-05-22,16.435165405273438
2012-05-23,16.410215377807617
2012-05-24,16.428932189941406
2012-05-25,16.3104248046875
2012-05-29,16.597333908081055
2012-05-30,16.123310089111328
2012-05-31,16.15448760986328
2012-06-01,15.811442375183105
2012-06-04,15.730361938476562
2012-06-05,16.035982131958008
2012-06-06,16.291709899902344
2012-06-07,16.042219161987305
2012-06-08,16.229337692260742
2012-06-11,15.798969268798828
2012-06-12,16.048465728759766
2012-06-13,15.855100631713867
2012-06-14,16.191913604736328
2012-06-15,16.285476684570312
2012-06-18,16.30419158935547
2012-06-19,16.266765594482422
2012-06-20,16.142013549804688
2012-06-21,15.855100631713867
2012-06-22,15.730361938476562
2012-06-25,15.611845970153809
2012-06-26,15.611845970153809
2012-06-27,15.543241500854492
2012-06-28,15.661747932434082
2012-06-29,16.117069244384766
2012-07-02,16.379037857055664
2012-07-03,16.366559982299805
2012-07-05,16.329133987426758
2012-07-06,16.373165130615234
2012-07-09,16.45493507385254
2012-07-10,16.23478126525879
2012-07-11,16.190752029418945
2012-07-12,16.410903930664062
2012-07-13,16.719127655029297
2012-07-16,16.744287490844727
2012-07-17,17.02104377746582
2012-07-18,16.901538848876953
2012-07-19,16.832340240478516
2012-07-20,16.9204044342041
2012-07-23,16.9204044342041
2012-07-24,16.876373291015625
2012-07-25,16.958147048950195
2012-07-26,16.807180404663086
2012-07-27,16.939271926879883
2012-07-30,16.90782356262207
2012-07-31,16.737995147705078
2012-08-01,16.467519760131836
2012-08-02,16.631061553955078
2012-08-03,16.59331703186035
2012-08-06,16.40461540222168
2012-08-07,16.064950942993164
2012-08-08,15.87624740600586
2012-08-09,15.87624740600586
2012-08-10,15.8447904586792
2012-08-13,15.83851146697998
2012-08-14,15.731579780578613
2012-08-15,15.800766944885254
2012-08-16,15.78189468383789
2012-08-17,15.756731986999512
2012-08-20,15.693831443786621
2012-08-21,15.737861633300781
2012-08-22,15.888829231262207
2012-08-23,15.995766639709473
2012-08-24,16.014633178710938
2012-08-27,16.002050399780273
2012-08-28,16.11526870727539
2012-08-29,15.976888656616211
2012-08-30,15.882536888122559
2012-08-31,15.882536888122559
2012-09-04,16.008337020874023
2012-09-05,16.020915985107422
2012-09-06,16.121557235717773
2012-09-07,16.27252769470215
2012-09-10,16.197044372558594
2012-09-11,16.266233444213867
2012-09-12,16.22220802307129
2012-09-13,16.40461540222168
2012-09-14,16.568164825439453
2012-09-17,16.60590171813965
2012-09-18,16.366878509521484
2012-09-19,16.310264587402344
2012-09-20,15.932855606079102
2012-09-21,15.882536888122559
2012-09-24,15.857376098632812
2012-09-25,15.624638557434082
2012-09-26,15.681255340576172
2012-09-27,15.775606155395508
2012-09-28,15.61206340789795
2012-10-01,15.423357963562012
2012-10-02,15.530294418334961
2012-10-03,15.391904830932617
2012-10-04,15.19062614440918
2012-10-05,15.336633682250977
2012-10-08,15.330281257629395
2012-10-09,15.393762588500977
2012-10-10,15.53341007232666
2012-10-11,15.342978477478027
2012-10-12,15.24140739440918
2012-10-15,15.419151306152344
2012-10-16,15.508020401000977
2012-10-17,15.48897647857666
2012-10-18,15.73654842376709
2012-10-19,15.685766220092773
2012-10-22,15.53341007232666
2012-10-23,15.412798881530762
2012-10-24,15.406455039978027
2012-10-25,15.469939231872559
2012-10-26,15.374714851379395
2012-10-31,15.406455039978027
2012-11-01,15.53341007232666
2012-11-02,15.72385311126709
2012-11-05,15.64133071899414
2012-11-06,15.48897647857666
2012-11-07,15.374714851379395
2012-11-08,15.139841079711914
2012-11-09,14.879579544067383
2012-11-12,14.866878509521484
2012-11-13,14.809745788574219
2012-11-14,14.428876876831055
2012-11-15,14.289223670959473
2012-11-16,14.327302932739258
2012-11-19,14.505045890808105
2012-11-20,14.486001014709473
2012-11-21,14.416176795959473
2012-11-23,14.543133735656738
2012-11-26,14.555830001831055
2012-11-27,14.676441192626953
2012-11-28,14.574873924255371
2012-11-29,14.612961769104004
2012-11-30,14.60661792755127
2012-12-03,14.632004737854004
2012-12-04,14.670093536376953
2012-12-05,14.695480346679688
2012-12-06,14.708178520202637
2012-12-07,14.619311332702637
2012-12-10,14.562182426452637
2012-12-11,14.536787033081055
2012-12-12,14.447916984558105
2012-12-13,14.35269546508789
2012-12-14,14.378089904785156
2012-12-17,14.54948616027832
2012-12-18,14.708178520202637
2012-12-19,14.689135551452637
2012-12-20,14.981139183044434
2012-12-21,15.120798110961914
2012-12-24,15.139841079711914
2012-12-26,14.962106704711914
2012-12-27,15.082706451416016
2012-12-28,14.9684476852417
2012-12-31,15.09540843963623
2013-01-02,15.184269905090332
2013-01-03,15.216010093688965
2013-01-04,15.228711128234863
2013-01-07,15.330281257629395
2013-01-08,15.394343376159668
2013-01-09,15.567312240600586
2013-01-10,15.63137435913086
2013-01-11,15.624966621398926
2013-01-14,15.708250045776367
2013-01-15,15.791529655456543
2013-01-16,15.82356071472168
2013-01-17,15.804348945617676
2013-01-18,15.772317886352539
2013-01-22,15.772317886352539
2013-01-23,15.8748197555542
2013-01-24,15.836373329162598
2013-01-25,15.862004280090332
2013-01-28,15.810750961303711
2013-01-29,15.958090782165527
2013-01-30,15.73387336730957
2013-01-31,15.304655075073242
2013-02-01,15.214963912963867
2013-02-04,14.990738868713379
2013-02-05,15.035590171813965
2013-02-06,15.125276565551758
2013-02-07,14.933089256286621
2013-02-08,15.118871688842773
2013-02-11,15.253400802612305
2013-02-12,15.484033584594727
2013-02-13,15.567312240600586
2013-02-14,15.580129623413086
2013-02-15,15.663407325744629
2013-02-19,15.938878059387207
2013-02-20,15.983723640441895
2013-02-21,15.862004280090332
2013-02-22,15.913254737854004
2013-02-25,15.624966621398926
2013-02-26,15.592939376831055
2013-02-27,15.541686058044434
2013-02-28,15.285430908203125
2013-03-01,15.355902671813965
2013-03-04,15.419963836669922
2013-03-05,15.592939376831055
2013-03-06,15.644193649291992
2013-03-07,15.644193649291992
2013-03-08,15.66981315612793
2013-03-11,15.618562698364258
2013-03-12,15.554499626159668
2013-03-13,15.554499626159668
2013-03-14,15.637778282165527
2013-03-15,15.82996654510498
2013-03-18,15.637778282165527
2013-03-19,15.49044132232666
2013-03-20,15.400747299194336
2013-03-21,15.227777481079102
2013-03-22,15.330281257629395
2013-03-25,15.323869705200195
2013-03-26,15.445598602294922
2013-03-27,15.464812278747559
2013-03-28,15.496843338012695
2013-04-01,15.567312240600586
2013-04-02,15.58653450012207
2013-04-03,15.535276412963867
2013-04-04,15.836373329162598
2013-04-05,16.027177810668945
2013-04-08,16.130661010742188
2013-04-09,16.05304527282715
2013-04-10,16.007780075073242
2013-04-11,16.07245635986328
2013-04-12,16.098325729370117
2013-04-15,15.859012603759766
2013-04-16,16.143596649169922
2013-04-17,15.807269096374512
2013-04-18,15.787863731384277
2013-04-19,15.884883880615234
2013-04-22,15.749063491821289
2013-04-23,15.852551460266113
2013-04-24,15.904289245605469
2013-04-25,15.684380531311035
2013-04-26,15.626176834106445
2013-04-29,15.852551460266113
2013-04-30,15.897825241088867
2013-05-01,15.749063491821289
2013-05-02,15.774931907653809
2013-05-03,15.723196029663086
2013-05-06,15.852551460266113
2013-05-07,16.07245635986328
2013-05-08,16.298826217651367
2013-05-09,16.402307510375977
2013-05-10,16.583410263061523
2013-05-13,16.777442932128906
2013-05-14,16.984405517578125
2013-05-15,17.06202507019043
2013-05-16,17.146106719970703
2013-05-17,17.126699447631836
2013-05-20,17.24312400817871
2013-05-21,17.346603393554688
2013-05-22,16.822711944580078
2013-05-23,16.382904052734375
2013-05-24,16.350568771362305
2013-05-28,16.234146118164062
2013-05-29,15.930156707763672
2013-05-30,15.78139877319336
2013-05-31,15.76199722290039
2013-06-03,16.12419891357422
2013-06-04,15.839612007141113
2013-06-05,15.736133575439453
2013-06-06,15.904289245605469
2013-06-07,15.839612007141113
2013-06-10,15.72966480255127
2013-06-11,15.406265258789062
2013-06-12,15.354532241821289
2013-06-13,15.703790664672852
2013-06-14,15.697320938110352
2013-06-17,15.6714506149292
2013-06-18,15.846075057983398
2013-06-19,15.458014488220215
2013-06-20,14.97292423248291
2013-06-21,15.477416038513184
2013-06-24,15.606769561767578
2013-06-25,15.878414154052734
2013-06-26,16.091856002807617
2013-06-27,16.434648513793945
2013-06-28,16.486387252807617
2013-07-01,16.538131713867188
2013-07-02,16.848575592041016
2013-07-03,16.777442932128906
2013-07-05,16.667484283447266
2013-07-08,16.527151107788086
2013-07-09,16.873096466064453
2013-07-10,16.61200714111328
2013-07-11,17.036285400390625
2013-07-12,16.905733108520508
2013-07-15,16.905733108520508
2013-07-16,16.853513717651367
2013-07-17,16.997114181518555
2013-07-18,17.036285400390625
2013-07-19,16.938373565673828
2013-07-22,16.957958221435547
2013-07-23,16.92531394958496
2013-07-24,16.54673957824707
2013-07-25,16.657699584960938
2013-07-26,16.79477310180664
2013-07-29,16.61200714111328
2013-07-30,16.644638061523438
2013-07-31,16.34438705444336
2013-08-01,16.390079498291016
2013-08-02,16.23995018005371
2013-08-05,16.135513305664062
2013-08-06,16.07023811340332
2013-08-07,15.991911888122559
2013-08-08,15.822199821472168
2013-08-09,15.985383987426758
2013-08-12,15.80914306640625
2013-08-13,15.45014476776123
2013-08-14,15.417510032653809
2013-08-15,15.058514595031738
2013-08-16,14.6668701171875
2013-08-19,14.588541030883789
2013-08-20,14.85616397857666
2013-08-21,14.843103408813477
2013-08-22,14.86268424987793
2013-08-23,15.0193452835083
2013-08-26,15.104198455810547
2013-08-27,14.960597038269043
2013-08-28,14.82352352142334
2013-08-29,14.914907455444336
2013-08-30,14.745193481445312
2013-09-03,14.516736030578613
2013-09-04,14.777831077575684
2013-09-05,14.608120918273926
2013-09-06,14.934489250183105
2013-09-09,15.345710754394531
2013-09-10,15.463199615478516
2013-09-11,15.613326072692871
2013-09-12,15.580696105957031
2013-09-13,15.639440536499023
2013-09-16,15.7112398147583
