Date,COP
2010-11-05,28.586101531982422
2010-11-08,28.863601684570312
2010-11-09,28.687841415405273
2010-11-10,29.233579635620117
2010-11-11,29.085580825805664
2010-11-12,28.86821937561035
2010-11-15,28.70635223388672
2010-11-16,28.183740615844727
2010-11-17,28.12360954284668
2010-11-18,28.558340072631836
2010-11-19,28.636966705322266
2010-11-22,28.43810272216797
2010-11-23,27.989505767822266
2010-11-24,28.419605255126953
2010-11-26,28.12360954284668
2010-11-29,28.06350326538086
2010-11-30,27.827634811401367
2010-12-01,28.88208770751953
2010-12-02,29.46019172668457
2010-12-03,29.561941146850586
2010-12-06,29.682199478149414
2010-12-07,29.770061492919922
2010-12-08,29.881052017211914
2010-12-09,29.908798217773438
2010-12-10,29.8671875
2010-12-13,30.278797149658203
2010-12-14,30.362043380737305
2010-12-15,30.11693572998047
2010-12-16,30.37129020690918
2010-12-17,30.089181900024414
2010-12-20,30.519269943237305
2010-12-21,30.815277099609375
2010-12-22,31.00026512145996
2010-12-23,31.02338981628418
2010-12-27,31.055767059326172
2010-12-28,31.24077033996582
2010-12-29,31.4164981842041
2010-12-30,31.448867797851562
2010-12-31,31.49513816833496
2011-01-03,31.55986976623535
2011-01-04,31.393383026123047
2011-01-05,31.24077033996582
2011-01-06,30.97251319885254
2011-01-07,31.037261962890625
2011-01-10,30.930889129638672
2011-01-11,31.527494430541992
2011-01-12,31.767990112304688
2011-01-13,31.106639862060547
2011-01-14,31.319381713867188
2011-01-18,31.49051284790039
2011-01-19,31.342504501342773
2011-01-20,31.083518981933594
2011-01-21,31.291637420654297
2011-01-24,31.49513816833496
2011-01-25,31.208383560180664
2011-01-26,32.0269775390625
2011-01-27,32.09173583984375
2011-01-28,32.63284683227539
2011-01-31,33.04906463623047
2011-02-01,33.16468811035156
2011-02-02,33.34968566894531
2011-02-03,33.31269073486328
2011-02-04,33.14619064331055
2011-02-07,33.432945251464844
2011-02-08,33.29881286621094
2011-02-09,32.679073333740234
2011-02-10,32.41083908081055
2011-02-11,33.10456466674805
2011-02-14,34.11738967895508
2011-02-15,33.9925422668457
2011-02-16,34.663143157958984
2011-02-17,35.23704147338867
2011-02-18,35.750301361083984
2011-02-22,35.74562072753906
2011-02-23,36.66014099121094
2011-02-24,36.05824279785156
2011-02-25,36.05824279785156
2011-02-28,36.333534240722656
2011-03-01,36.31486892700195
2011-03-02,36.51084518432617
2011-03-03,37.11739730834961
2011-03-04,37.31804275512695
2011-03-07,36.9541130065918
2011-03-08,36.543495178222656
2011-03-09,36.412864685058594
2011-03-10,35.07841110229492
2011-03-11,35.60098648071289
2011-03-14,35.3863410949707
2011-03-15,34.98509216308594
2011-03-16,34.406497955322266
2011-03-17,35.796939849853516
2011-03-18,35.1577262878418
2011-03-21,36.18423843383789
2011-03-22,36.030242919921875
2011-03-23,36.64616394042969
2011-03-24,37.18739700317383
2011-03-25,37.43935775756836
2011-03-28,37.12673568725586
2011-03-29,36.77212142944336
2011-03-30,37.64931869506836
2011-03-31,37.262046813964844
2011-04-01,37.17806625366211
2011-04-04,37.17806625366211
2011-04-05,37.476688385009766
2011-04-06,37.528011322021484
2011-04-07,37.514015197753906
2011-04-08,37.69598388671875
2011-04-11,37.38336181640625
2011-04-12,36.002262115478516
2011-04-13,36.23554992675781
2011-04-14,36.524845123291016
2011-04-15,36.91676712036133
2011-04-18,36.212223052978516
2011-04-19,36.46417999267578
2011-04-20,37.32269287109375
2011-04-21,37.66798400878906
2011-04-25,37.55134201049805
2011-04-26,37.89196014404297
2011-04-27,37.2480583190918
2011-04-28,36.137569427490234
2011-04-29,36.809452056884766
2011-05-02,36.14690017700195
2011-05-03,34.77511978149414
2011-05-04,34.364524841308594
2011-05-05,33.58063507080078
2011-05-06,34.03324508666992
2011-05-09,34.397178649902344
2011-05-10,34.80776596069336
2011-05-11,33.83726501464844
2011-05-12,33.37067794799805
2011-05-13,33.328678131103516
2011-05-16,33.328678131103516
2011-05-17,33.37999725341797
2011-05-18,33.972591400146484
2011-05-19,34.23155975341797
2011-05-20,34.18916702270508
2011-05-23,33.58647918701172
2011-05-24,33.85956954956055
2011-05-25,33.887821197509766
2011-05-26,34.062042236328125
2011-05-27,34.203311920166016
2011-05-31,34.476383209228516
2011-06-01,34.062042236328125
2011-06-02,33.97258758544922
2011-06-03,34.08558654785156
2011-06-06,33.39340591430664
2011-06-07,33.369876861572266
2011-06-08,33.647674560546875
2011-06-09,34.14208221435547
2011-06-10,33.661808013916016
2011-06-13,33.31337356567383
2011-06-14,33.84072494506836
2011-06-15,33.22862243652344
2011-06-16,33.7230339050293
2011-06-17,33.868988037109375
2011-06-20,34.029090881347656
2011-06-21,34.71653747558594
2011-06-22,34.50935363769531
2011-06-23,34.372825622558594
2011-06-24,33.6335563659668
2011-06-27,33.798362731933594
2011-06-28,34.49522399902344
2011-06-29,34.85308837890625
2011-06-30,35.403995513916016
2011-07-01,35.72889709472656
2011-07-05,35.71476745605469
2011-07-06,35.79950714111328
2011-07-07,36.1385383605957
2011-07-08,35.743019104003906
2011-07-11,35.17327880859375
2011-07-12,35.00376892089844
2011-07-13,35.03201675415039
2011-07-14,35.60175323486328
2011-07-15,35.98314666748047
2011-07-18,35.5217170715332
2011-07-19,35.516990661621094
2011-07-20,35.366329193115234
2011-07-21,36.01236343383789
2011-07-22,35.751094818115234
2011-07-25,35.41383743286133
2011-07-26,34.96730422973633
2011-07-27,34.73927688598633
2011-07-28,34.568267822265625
2011-07-29,34.19774627685547
2011-08-01,34.19774627685547
2011-08-02,33.551692962646484
2011-08-03,33.51844024658203
2011-08-04,31.789321899414062
2011-08-05,32.183589935302734
2011-08-08,29.41413688659668
2011-08-09,30.6682186126709
2011-08-10,29.789409637451172
2011-08-11,31.1242733001709
2011-08-12,31.37603759765625
2011-08-15,32.055320739746094
2011-08-16,31.608808517456055
2011-08-17,31.741804122924805
2011-08-18,30.30245590209961
2011-08-19,30.207454681396484
2011-08-22,30.083948135375977
2011-08-23,31.21451759338379
2011-08-24,31.409286499023438
2011-08-25,30.772735595703125
2011-08-26,31.1195125579834
2011-08-29,32.197845458984375
2011-08-30,32.22634506225586
2011-08-31,32.33559799194336
2011-09-01,32.2880973815918
2011-09-02,31.561294555664062
2011-09-06,31.20977210998535
2011-09-07,31.974584579467773
2011-09-08,31.2952880859375
2011-09-09,30.511465072631836
2011-09-12,30.516218185424805
2011-09-13,30.76323890686035
2011-09-14,31.33802032470703
2011-09-15,31.789321899414062
2011-09-16,31.965085983276367
2011-09-19,31.718067169189453
2011-09-20,31.832069396972656
2011-09-21,30.853498458862305
2011-09-22,29.865419387817383
2011-09-23,29.694419860839844
2011-09-26,30.463964462280273
2011-09-27,30.525718688964844
2011-09-28,30.036441802978516
2011-09-29,30.57797622680664
2011-09-30,30.079195022583008
2011-10-03,28.972354888916016
2011-10-04,29.58040428161621
2011-10-05,30.36897087097168
2011-10-06,30.5684757232666
2011-10-07,30.47823143005371
2011-10-10,31.803552627563477
2011-10-11,31.836809158325195
2011-10-12,32.23109817504883
2011-10-13,32.159149169921875
2011-10-14,33.094566345214844
2011-10-17,32.78274154663086
2011-10-18,33.200096130371094
2011-10-19,33.367984771728516
2011-10-20,33.70856857299805
2011-10-21,34.45690155029297
2011-10-24,34.59601593017578
2011-10-25,33.905250549316406
2011-10-26,34.4857063293457
2011-10-27,34.946205139160156
2011-10-28,34.41373062133789
2011-10-31,33.411155700683594
2011-11-01,32.58128356933594
2011-11-02,33.14733123779297
2011-11-03,33.81892013549805
2011-11-04,33.91962432861328
2011-11-07,34.33698272705078
2011-11-08,34.89344024658203
2011-11-09,33.68459701538086
2011-11-10,34.269832611083984
2011-11-11,34.605621337890625
2011-11-14,34.394554138183594
2011-11-15,34.533653259277344
2011-11-16,33.46392059326172
2011-11-17,33.367984771728516
2011-11-18,33.2288703918457
2011-11-21,33.02738952636719
2011-11-22,32.68681335449219
2011-11-23,32.106380462646484
2011-11-25,31.72740936279297
2011-11-28,32.269474029541016
2011-11-29,32.68681335449219
2011-11-30,34.212257385253906
2011-12-01,34.4233283996582
2011-12-02,34.80229187011719
2011-12-05,34.93180465698242
2011-12-06,34.797508239746094
2011-12-07,34.735137939453125
2011-12-08,34.068355560302734
2011-12-09,34.51446533203125
2011-12-12,33.8093147277832
2011-12-13,33.5070915222168
2011-12-14,32.86909103393555
2011-12-15,32.75876235961914
2011-12-16,32.81154251098633
2011-12-19,32.547698974609375
2011-12-20,33.47352981567383
2011-12-21,33.87648010253906
2011-12-22,34.41373062133789
2011-12-23,34.744728088378906
2011-12-27,34.989376068115234
2011-12-28,34.452110290527344
2011-12-29,34.95580291748047
2011-12-30,34.95580291748047
2012-01-03,35.57941436767578
2012-01-04,35.41151809692383
2012-01-05,35.12850570678711
2012-01-06,34.855064392089844
2012-01-09,34.989376068115234
2012-01-10,35.152469635009766
2012-01-11,34.54326629638672
2012-01-12,33.94361877441406
2012-01-13,33.742156982421875
2012-01-17,33.962825775146484
2012-01-18,34.29860305786133
2012-01-19,34.18827819824219
2012-01-20,34.154693603515625
2012-01-23,33.847694396972656
2012-01-24,33.87168502807617
2012-01-25,33.56946563720703
2012-01-26,33.353599548339844
2012-01-27,33.291229248046875
2012-01-30,32.96503448486328
2012-01-31,32.72039031982422
2012-02-01,33.252864837646484
2012-02-02,33.5359001159668
2012-02-03,33.799720764160156
2012-02-06,34.212257385253906
2012-02-07,34.500083923339844
2012-02-08,34.65837860107422
2012-02-09,34.32258987426758
2012-02-10,34.65837860107422
2012-02-13,34.9270133972168
2012-02-14,35.30598449707031
2012-02-15,35.23402786254883
2012-02-16,35.22919464111328
2012-02-17,35.509925842285156
2012-02-21,35.73744201660156
2012-02-22,35.882659912109375
2012-02-23,36.2118034362793
2012-02-24,36.76362228393555
2012-02-27,36.99597930908203
2012-02-28,37.402584075927734
2012-02-29,37.05405044555664
2012-03-01,37.86241149902344
2012-03-02,37.586509704589844
2012-03-05,37.542945861816406
2012-03-06,37.005653381347656
2012-03-07,37.281558990478516
2012-03-08,37.37836837768555
2012-03-09,37.349334716796875
2012-03-12,37.42193603515625
2012-03-13,37.6397590637207
2012-03-14,37.51873779296875
2012-03-15,37.092777252197266
2012-03-16,37.3589973449707
2012-03-19,37.78981018066406
2012-03-20,37.54777908325195
2012-03-21,37.41225814819336
2012-03-22,36.73457336425781
2012-03-23,37.03469467163086
2012-03-26,37.446136474609375
2012-03-27,37.194419860839844
2012-03-28,36.77814865112305
2012-03-29,36.691017150878906
2012-03-30,36.792659759521484
2012-04-02,37.20895004272461
2012-04-03,36.93787384033203
2012-04-04,36.87495803833008
2012-04-05,36.4780387878418
2012-04-09,36.327972412109375
2012-04-10,35.669673919677734
2012-04-11,35.601905822753906
2012-04-12,36.07627487182617
2012-04-13,35.640628814697266
2012-04-16,35.73744201660156
2012-04-17,35.945579528808594
2012-04-18,35.47604751586914
2012-04-19,35.28242874145508
2012-04-20,35.277591705322266
2012-04-23,35.0113639831543
2012-04-24,34.79352569580078
2012-04-25,34.37725830078125
2012-04-26,34.94359588623047
2012-04-27,34.84194564819336
2012-04-30,34.67253494262695
2012-05-01,35.88230895996094
2012-05-02,34.663177490234375
2012-05-03,34.45362854003906
2012-05-04,33.76150131225586
2012-05-07,33.87580108642578
2012-05-08,34.485374450683594
2012-05-09,33.951995849609375
2012-05-10,34.42822265625
2012-05-11,33.971031188964844
2012-05-14,33.609100341796875
2012-05-15,33.355125427246094
2012-05-16,33.221778869628906
2012-05-17,32.91952133178711
2012-05-18,32.68159103393555
2012-05-21,33.29253387451172
2012-05-22,33.228214263916016
2012-05-23,33.49830627441406
2012-05-24,33.53046417236328
2012-05-25,33.51116180419922
2012-05-29,34.25715637207031
2012-05-30,33.46614456176758
2012-05-31,33.5433235168457
2012-06-01,32.91952133178711
2012-06-04,32.990272521972656
2012-06-05,33.35683059692383
2012-06-06,34.45650100708008
2012-06-07,34.60441970825195
2012-06-08,34.70729064941406
2012-06-11,34.64943313598633
2012-06-12,35.18318176269531
2012-06-13,34.7909049987793
2012-06-14,35.16389083862305
2012-06-15,35.665504455566406
2012-06-18,35.414703369140625
2012-06-19,35.7812614440918
2012-06-20,35.009559631347656
2012-06-21,33.929176330566406
2012-06-22,34.347171783447266
2012-06-25,34.05778884887695
2012-06-26,34.495086669921875
2012-06-27,35.015987396240234
2012-06-28,35.06743240356445
2012-06-29,35.93559646606445
2012-07-02,35.83912658691406
2012-07-03,36.27643585205078
2012-07-05,35.549747467041016
2012-07-06,35.20891571044922
2012-07-09,34.93881607055664
2012-07-10,34.39219284057617
2012-07-11,34.9581184387207
2012-07-12,34.71373748779297
2012-07-13,35.356834411621094
2012-07-16,35.665504455566406
2012-07-17,36.19282531738281
2012-07-18,36.50794219970703
2012-07-19,36.67710876464844
2012-07-20,36.42986297607422
2012-07-23,35.81825637817383
2012-07-24,35.55149459838867
2012-07-25,34.640586853027344
2012-07-26,35.39534378051758
2012-07-27,35.766197204589844
2012-07-30,35.69463348388672
2012-07-31,35.421356201171875
2012-08-01,35.928863525390625
2012-08-02,35.55799865722656
2012-08-03,36.2476921081543
2012-08-06,36.36479949951172
2012-08-07,36.729164123535156
2012-08-08,37.197635650634766
2012-08-09,37.14558792114258
2012-08-10,37.26921081542969
2012-08-13,37.28873062133789
2012-08-14,37.31474304199219
2012-08-15,37.24317169189453
2012-08-16,37.44488525390625
2012-08-17,37.34077835083008
2012-08-20,37.10654830932617
2012-08-21,36.84628677368164
2012-08-22,36.878807067871094
2012-08-23,36.54048156738281
2012-08-24,36.67060089111328
2012-08-27,36.683624267578125
2012-08-28,36.73567581176758
2012-08-29,36.664100646972656
2012-08-30,36.507938385009766
2012-08-31,36.95039367675781
2012-09-04,36.57301330566406
2012-09-05,35.701141357421875
2012-09-06,36.29973220825195
2012-09-07,36.8527946472168
2012-09-10,36.55349349975586
2012-09-11,36.67710876464844
2012-09-12,36.7877197265625
2012-09-13,37.509944915771484
2012-09-14,37.87431335449219
2012-09-17,37.932861328125
2012-09-18,37.62055587768555
2012-09-19,37.28873062133789
2012-09-20,37.47091293334961
2012-09-21,37.321258544921875
2012-09-24,37.71166229248047
2012-09-25,37.35378646850586
2012-09-26,37.093536376953125
2012-09-27,37.34077835083008
2012-09-28,37.20412826538086
2012-10-01,37.35378646850586
2012-10-02,37.32776641845703
2012-10-03,36.93737030029297
2012-10-04,37.347286224365234
2012-10-05,37.46439743041992
2012-10-08,37.49042510986328
2012-10-09,37.607540130615234
2012-10-10,37.24317169189453
2012-10-11,37.27608871459961
2012-10-12,36.97329330444336
2012-10-15,37.38140106201172
2012-10-16,37.92774963378906
2012-10-17,38.256874084472656
2012-10-18,38.35560989379883
2012-10-19,37.81584548950195
2012-10-22,37.54597473144531
2012-10-23,36.90089797973633
2012-10-24,36.82849884033203
2012-10-25,37.62495803833008
2012-10-26,37.723690032958984
2012-10-31,38.07914352416992
2012-11-01,38.45433044433594
2012-11-02,37.947486877441406
2012-11-05,37.86851119995117
2012-11-06,38.322689056396484
2012-11-07,37.36823654174805
2012-11-08,36.76926040649414
2012-11-09,36.64417266845703
2012-11-12,36.62445068359375
2012-11-13,36.43355178833008
2012-11-14,36.051761627197266
2012-11-15,35.93327713012695
2012-11-16,36.22291946411133
2012-11-19,36.68368148803711
2012-11-20,36.61784744262695
2012-11-21,36.894317626953125
2012-11-23,37.302425384521484
2012-11-26,37.38798522949219
2012-11-27,36.97988510131836
2012-11-28,37.55913543701172
2012-11-29,37.50648880004883
2012-11-30,37.480159759521484
2012-12-03,37.63153839111328
2012-12-04,37.414337158203125
2012-12-05,37.638126373291016
2012-12-06,37.75002670288086
2012-12-07,38.13837814331055
2012-12-10,38.09890365600586
2012-12-11,38.256874084472656
2012-12-12,38.30953598022461
2012-12-13,38.09890365600586
2012-12-14,37.97382736206055
2012-12-17,38.3621826171875
2012-12-18,39.0335807800293
2012-12-19,38.967777252197266
2012-12-20,39.02043533325195
2012-12-21,38.57939529418945
2012-12-24,38.46751022338867
2012-12-26,38.14495849609375
2012-12-27,38.11205291748047
2012-12-28,37.56571960449219
2012-12-31,38.171302795410156
2013-01-02,38.97433853149414
2013-01-03,38.9480094909668
2013-01-04,39.38246154785156
2013-01-07,38.9480094909668
2013-01-08,38.421424865722656
2013-01-09,38.34243392944336
2013-01-10,38.50700759887695
2013-01-11,38.35560989379883
2013-01-14,38.48725509643555
2013-01-15,38.855873107910156
2013-01-16,38.757144927978516
2013-01-17,38.92827224731445
2013-01-18,39.01384735107422
2013-01-22,39.48118591308594
2013-01-23,39.198150634765625
2013-01-24,39.764225006103516
2013-01-25,40.19208908081055
2013-01-28,39.988040924072266
2013-01-29,40.5870361328125
2013-01-30,40.21185302734375
2013-01-31,38.17787170410156
2013-02-01,38.7176399230957
2013-02-04,38.1976203918457
2013-02-05,37.99358367919922
2013-02-06,37.907997131347656
2013-02-07,37.93433380126953
2013-02-08,38.09230422973633
2013-02-11,37.907997131347656
2013-02-12,38.34243392944336
2013-02-13,38.57939529418945
2013-02-14,38.559444427490234
2013-02-15,37.96027755737305
2013-02-19,39.01213836669922
2013-02-20,38.39300537109375
2013-02-21,38.685916900634766
2013-02-22,38.7458381652832
2013-02-25,37.87371826171875
2013-02-26,38.446250915527344
2013-02-27,38.63931655883789
2013-02-28,38.579383850097656
2013-03-01,38.79909896850586
2013-03-04,38.359718322753906
2013-03-05,38.38634490966797
2013-03-06,38.61267852783203
2013-03-07,38.519474029541016
2013-03-08,38.87233352661133
2013-03-11,38.90562438964844
2013-03-12,39.098670959472656
2013-03-13,39.13196563720703
2013-03-14,39.62461853027344
2013-03-15,39.32503128051758
2013-03-18,39.378292083740234
2013-03-19,39.484806060791016
2013-03-20,40.23708724975586
2013-03-21,40.569950103759766
2013-03-22,40.549983978271484
2013-03-25,40.08397674560547
2013-03-26,40.23708724975586
2013-03-27,40.197139739990234
2013-03-28,40.010738372802734
2013-04-01,40.26371765136719
2013-04-02,39.97079086303711
2013-04-03,39.46483612060547
2013-04-04,39.198551177978516
2013-04-05,38.97218704223633
2013-04-08,39.484806060791016
2013-04-09,39.79769515991211
2013-04-10,40.110599517822266
2013-04-11,40.05068588256836
2013-04-12,39.51809310913086
2013-04-15,38.106727600097656
2013-04-16,38.2398796081543
2013-04-17,37.82046890258789
2013-04-18,38.159996032714844
2013-04-19,38.273170471191406
2013-04-22,38.20659637451172
2013-04-23,38.46623229980469
2013-04-24,38.78577423095703
2013-04-25,38.8589973449707
2013-04-26,39.21851348876953
2013-04-29,39.877593994140625
2013-04-30,40.243736267089844
2013-05-01,39.95082473754883
2013-05-02,40.58327102661133
2013-05-03,41.22238540649414
2013-05-06,41.42210388183594
2013-05-07,41.83485412597656
2013-05-08,41.668434143066406
2013-05-09,41.66176986694336
2013-05-10,41.42875671386719
2013-05-13,41.275638580322266
2013-05-14,41.981319427490234
2013-05-15,41.555240631103516
2013-05-16,41.561893463134766
2013-05-17,42.14776611328125
2013-05-20,42.62706756591797
2013-05-21,42.813480377197266
2013-05-22,42.201393127441406
2013-05-23,42.235023498535156
2013-05-24,42.060142517089844
2013-05-28,42.268646240234375
2013-05-29,42.22829055786133
2013-05-30,41.891971588134766
2013-05-31,41.25969314575195
2013-06-03,41.76417922973633
2013-06-04,41.48838424682617
2013-06-05,41.448020935058594
2013-06-06,41.64309310913086
2013-06-07,41.918880462646484
2013-06-10,41.838172912597656
2013-06-11,41.64309310913086
2013-06-12,40.95027542114258
2013-06-13,41.468196868896484
2013-06-14,41.05117416381836
2013-06-17,41.66326904296875
2013-06-18,41.77089309692383
2013-06-19,41.508567810058594
2013-06-20,40.54669189453125
2013-06-21,40.60050964355469
2013-06-24,39.921142578125
2013-06-25,40.2440071105957
2013-06-26,40.580318450927734
2013-06-27,40.587059020996094
2013-06-28,40.69466781616211
2013-07-01,41.185707092285156
2013-07-02,41.56238555908203
2013-07-03,41.59599685668945
2013-07-05,41.91216278076172
2013-07-08,42.40317153930664
2013-07-09,42.71258544921875
2013-07-10,42.73276901245117
2013-07-11,43.264156341552734
2013-07-12,43.613922119140625
2013-07-15,43.896427154541016
2013-07-16,43.68792724609375
2013-07-17,44.09823226928711
2013-07-18,44.39054870605469
2013-07-19,44.86639404296875
2013-07-22,44.750831604003906
2013-07-23,44.947967529296875
2013-07-24,44.587669372558594
2013-07-25,44.669246673583984
2013-07-26,44.676048278808594
2013-07-29,44.308963775634766
2013-07-30,44.071041107177734
2013-07-31,44.09142303466797
2013-08-01,44.92756652832031
2013-08-02,45.70255661010742
2013-08-05,45.67536544799805
2013-08-06,45.60737228393555
2013-08-07,45.219879150390625
2013-08-08,45.60737228393555
2013-08-09,45.43061447143555
2013-08-12,44.93436813354492
2013-08-13,45.478206634521484
2013-08-14,45.654964447021484
2013-08-15,45.96765899658203
2013-08-16,45.80450439453125
2013-08-19,44.750831604003906
2013-08-20,44.85280227661133
2013-08-21,44.54008102416992
2013-08-22,44.968360900878906
2013-08-23,45.24028015136719
2013-08-26,45.07713317871094
2013-08-27,44.87997817993164
2013-08-28,45.389827728271484
2013-08-29,44.97516632080078
2013-08-30,45.070343017578125
2013-09-03,45.40343475341797
2013-09-04,45.99485397338867
2013-09-05,46.06962585449219
2013-09-06,46.3619384765625
2013-09-09,46.81739807128906
2013-09-10,46.674644470214844
2013-09-11,47.01454544067383
2013-09-12,46.7562255859375
2013-09-13,47.03493881225586
2013-09-16,47.13690185546875
