Date,AMP
2010-11-05,40.083824157714844
2010-11-08,39.66857147216797
2010-11-09,38.961891174316406
2010-11-10,39.40628433227539
2010-11-11,39.12944793701172
2010-11-12,38.56119918823242
2010-11-15,38.32078552246094
2010-11-16,37.67967987060547
2010-11-17,37.504844665527344
2010-11-18,38.313507080078125
2010-11-19,38.18236541748047
2010-11-22,37.86910629272461
2010-11-23,37.36642074584961
2010-11-24,38.02937316894531
2010-11-26,37.745235443115234
2010-11-29,38.269771575927734
2010-11-30,37.76710891723633
2010-12-01,38.597633361816406
2010-12-02,39.12944793701172
2010-12-03,39.442726135253906
2010-12-06,39.32615280151367
2010-12-07,39.83613204956055
2010-12-08,40.32423782348633
2010-12-09,40.71038055419922
2010-12-10,40.557373046875
2010-12-13,40.70307540893555
2010-12-14,40.156681060791016
2010-12-15,40.13482666015625
2010-12-16,40.608375549316406
2010-12-17,40.214962005615234
2010-12-20,39.99641036987305
2010-12-21,41.97072982788086
2010-12-22,42.225711822509766
2010-12-23,42.05815887451172
2010-12-27,42.065452575683594
2010-12-28,42.08001708984375
2010-12-29,42.23300552368164
2010-12-30,42.01445388793945
2010-12-31,41.9270133972168
2011-01-03,43.23109436035156
2011-01-04,42.939674377441406
2011-01-05,43.63179016113281
2011-01-06,43.770206451416016
2011-01-07,43.901336669921875
2011-01-10,43.71920394897461
2011-01-11,44.338462829589844
2011-01-12,44.5133056640625
2011-01-13,44.09804153442383
2011-01-14,44.353023529052734
2011-01-18,44.440460205078125
2011-01-19,43.64634704589844
2011-01-20,43.435081481933594
2011-01-21,43.97420120239258
2011-01-24,44.440460205078125
2011-01-25,44.52059555053711
2011-01-26,44.49144744873047
2011-01-27,45.52598571777344
2011-01-28,43.93777084350586
2011-01-31,44.91400909423828
2011-02-01,45.83924102783203
2011-02-02,45.51139450073242
2011-02-03,42.38600158691406
2011-02-04,42.313133239746094
2011-02-07,42.76482009887695
2011-02-08,43.81391525268555
2011-02-09,44.727325439453125
2011-02-10,45.22420120239258
2011-02-11,46.67102813720703
2011-02-14,46.97793197631836
2011-02-15,46.32757568359375
2011-02-16,47.02907943725586
2011-02-17,46.97793197631836
2011-02-18,47.29945755004883
2011-02-22,46.130306243896484
2011-02-23,46.26181411743164
2011-02-24,46.25452423095703
2011-02-25,46.415279388427734
2011-02-28,46.269126892089844
2011-03-01,45.84532165527344
2011-03-02,45.15842819213867
2011-03-03,46.766021728515625
2011-03-04,46.23258590698242
2011-03-07,45.808773040771484
2011-03-08,46.39336395263672
2011-03-09,45.458030700683594
2011-03-10,45.08536911010742
2011-03-11,45.436126708984375
2011-03-14,44.983070373535156
2011-03-15,43.80662536621094
2011-03-16,42.84206008911133
2011-03-17,43.71893310546875
2011-03-18,44.73463439941406
2011-03-21,44.70539855957031
2011-03-22,43.477787017822266
2011-03-23,43.65315246582031
2011-03-24,44.03312683105469
2011-03-25,44.471561431884766
2011-03-28,44.5300178527832
2011-03-29,44.719993591308594
2011-03-30,44.866153717041016
2011-03-31,44.6323127746582
2011-04-01,45.65533447265625
2011-04-04,45.75761032104492
2011-04-05,45.31919479370117
2011-04-06,44.95384216308594
2011-04-07,46.086448669433594
2011-04-08,45.98414611816406
2011-04-11,45.60417556762695
2011-04-12,45.34111404418945
2011-04-13,45.18766403198242
2011-04-14,44.880767822265625
2011-04-15,45.01959991455078
2011-04-18,44.82231140136719
2011-04-19,44.727325439453125
2011-04-20,45.523807525634766
2011-04-21,46.415279388427734
2011-04-25,45.75761032104492
2011-04-26,44.486167907714844
2011-04-27,44.60308837890625
2011-04-28,45.428802490234375
2011-04-29,45.348419189453125
2011-05-02,45.10728454589844
2011-05-03,45.092674255371094
2011-05-04,44.36655044555664
2011-05-05,44.051170349121094
2011-05-06,44.88729476928711
2011-05-09,45.41539001464844
2011-05-10,46.22951889038086
2011-05-11,45.848140716552734
2011-05-12,46.47157287597656
2011-05-13,45.76746368408203
2011-05-16,45.45207214355469
2011-05-17,45.10734558105469
2011-05-18,46.1268424987793
2011-05-19,46.522911071777344
2011-05-20,45.598758697509766
2011-05-23,44.74795150756836
2011-05-24,44.359222412109375
2011-05-25,44.46923828125
2011-05-26,44.2785530090332
2011-05-27,44.2785530090332
2011-05-31,44.9093132019043
2011-06-01,43.1417121887207
2011-06-02,43.26637268066406
2011-06-03,42.708953857421875
2011-06-06,41.74811553955078
2011-06-07,41.396080017089844
2011-06-08,40.882667541503906
2011-06-09,42.01950454711914
2011-06-10,41.10270309448242
2011-06-13,41.08068084716797
2011-06-14,41.79214096069336
2011-06-15,40.8973274230957
2011-06-16,41.05868148803711
2011-06-17,41.55742645263672
2011-06-20,41.47675704956055
2011-06-21,42.05617904663086
2011-06-22,41.15403747558594
2011-06-23,41.168704986572266
2011-06-24,40.63329315185547
2011-06-27,40.933998107910156
2011-06-28,41.16135787963867
2011-06-29,41.946163177490234
2011-06-30,42.30554962158203
2011-07-01,42.82630920410156
2011-07-05,42.15152359008789
2011-07-06,42.91431427001953
2011-07-07,43.4350700378418
2011-07-08,42.64295196533203
2011-07-11,40.31056213378906
2011-07-12,40.82396697998047
2011-07-13,40.97801208496094
2011-07-14,40.15655517578125
2011-07-15,39.643131256103516
2011-07-18,38.9830322265625
2011-07-19,39.17371368408203
2011-07-20,39.643131256103516
2011-07-21,40.567264556884766
2011-07-22,40.61860275268555
2011-07-25,39.679805755615234
2011-07-26,39.70913314819336
2011-07-27,37.82415771484375
2011-07-28,39.44509506225586
2011-07-29,39.679805755615234
2011-08-01,38.64561462402344
2011-08-02,37.41343688964844
2011-08-03,37.266056060791016
2011-08-04,35.306243896484375
2011-08-05,34.76103210449219
2011-08-08,30.45825958251953
2011-08-09,32.80859375
2011-08-10,30.347759246826172
2011-08-11,32.602291107177734
2011-08-12,32.572811126708984
2011-08-15,33.37590026855469
2011-08-16,33.24327850341797
2011-08-17,32.46229553222656
2011-08-18,30.18566131591797
2011-08-19,28.763675689697266
2011-08-22,29.161544799804688
2011-08-23,31.327669143676758
2011-08-24,31.799182891845703
2011-08-25,31.084535598754883
2011-08-26,32.012874603271484
2011-08-29,33.552730560302734
2011-08-30,33.12539291381836
2011-08-31,33.67060852050781
2011-09-01,32.39599609375
2011-09-02,31.217145919799805
2011-09-06,30.55405616760254
2011-09-07,32.30019760131836
2011-09-08,31.58553123474121
2011-09-09,30.745609283447266
2011-09-12,30.959274291992188
2011-09-13,31.62238121032715
2011-09-14,32.27073287963867
2011-09-15,33.13277053833008
2011-09-16,33.206443786621094
2011-09-19,32.27073287963867
2011-09-20,32.07180404663086
2011-09-21,30.70140266418457
2011-09-22,29.353103637695312
2011-09-23,29.301525115966797
2011-09-26,30.281452178955078
2011-09-27,30.45825958251953
2011-09-28,29.46363067626953
2011-09-29,30.288801193237305
2011-09-30,28.99946403503418
2011-10-03,27.51117706298828
2011-10-04,28.130064010620117
2011-10-05,28.77104949951172
2011-10-06,29.99410629272461
2011-10-07,28.778427124023438
2011-10-10,30.266695022583008
2011-10-11,30.531938552856445
2011-10-12,31.62238121032715
2011-10-13,30.6203670501709
2011-10-14,31.592905044555664
2011-10-17,30.15619468688965
2011-10-18,31.452922821044922
2011-10-19,30.134084701538086
2011-10-20,30.723493576049805
2011-10-21,32.02022933959961
2011-10-24,32.9338493347168
2011-10-25,30.981369018554688
2011-10-26,31.578174591064453
2011-10-27,35.75566482543945
2011-10-28,35.9104118347168
2011-10-31,34.39263916015625
2011-11-01,32.484405517578125
2011-11-02,33.447227478027344
2011-11-03,34.676692962646484
2011-11-04,34.261932373046875
2011-11-07,34.75815963745117
2011-11-08,35.817283630371094
2011-11-09,33.58795928955078
2011-11-10,33.77311706542969
2011-11-11,34.97294998168945
2011-11-14,34.647064208984375
2011-11-15,34.721126556396484
2011-11-16,33.58795928955078
2011-11-17,32.71400451660156
2011-11-18,32.74361801147461
2011-11-21,31.90671157836914
2011-11-22,31.647476196289062
2011-11-23,30.59577751159668
2011-11-25,30.743894577026367
2011-11-28,31.869657516479492
2011-11-29,31.758577346801758
2011-11-30,34.002708435058594
2011-12-01,33.68423080444336
2011-12-02,34.0545539855957
2011-12-05,34.787776947021484
2011-12-06,34.765567779541016
2011-12-07,35.706172943115234
2011-12-08,33.75830078125
2011-12-09,34.884071350097656
2011-12-12,33.82495880126953
2011-12-13,33.380577087402344
2011-12-14,33.29170227050781
2011-12-15,33.454627990722656
2011-12-16,34.476707458496094
2011-12-19,34.350807189941406
2011-12-20,36.291290283203125
2011-12-21,36.58013153076172
2011-12-22,37.0689582824707
2011-12-23,37.48371124267578
2011-12-27,37.054134368896484
2011-12-28,36.639373779296875
2011-12-29,37.431854248046875
2011-12-30,36.76529312133789
2012-01-03,38.1058464050293
2012-01-04,37.63182830810547
2012-01-05,37.95030212402344
2012-01-06,37.839210510253906
2012-01-09,37.846622467041016
2012-01-10,38.43912887573242
2012-01-11,38.32804489135742
2012-01-12,38.446537017822266
2012-01-13,38.068817138671875
2012-01-17,38.20954132080078
2012-01-18,38.88351058959961
2012-01-19,39.73524475097656
2012-01-20,40.498111724853516
2012-01-23,40.54996109008789
2012-01-24,40.164817810058594
2012-01-25,40.20186233520508
2012-01-26,40.498111724853516
2012-01-27,39.75007247924805
2012-01-30,39.461204528808594
2012-01-31,39.66118621826172
2012-02-01,40.572174072265625
2012-02-02,37.313377380371094
2012-02-03,39.73524475097656
2012-02-06,40.238887786865234
2012-02-07,40.67586135864258
2012-02-08,40.660972595214844
2012-02-09,40.27387619018555
2012-02-10,40.34086608886719
2012-02-13,40.9736328125
2012-02-14,41.18208694458008
2012-02-15,40.83964538574219
2012-02-16,41.47240447998047
2012-02-17,42.090293884277344
2012-02-21,41.82973861694336
2012-02-22,41.569190979003906
2012-02-23,42.06050109863281
2012-02-24,41.9935188293457
2012-02-27,41.83718490600586
2012-02-28,41.822288513183594
2012-02-29,41.50962829589844
2012-03-01,41.814842224121094
2012-03-02,41.569190979003906
2012-03-05,41.34585189819336
2012-03-06,40.32597351074219
2012-03-07,40.608863830566406
2012-03-08,41.18208694458008
2012-03-09,41.747840881347656
2012-03-12,41.576622009277344
2012-03-13,42.87938690185547
2012-03-14,42.24662399291992
2012-03-15,43.192054748535156
2012-03-16,42.968719482421875
2012-03-19,43.244178771972656
2012-03-20,42.63372039794922
2012-03-21,42.72306442260742
2012-03-22,42.053070068359375
2012-03-23,42.507171630859375
2012-03-26,43.36326599121094
2012-03-27,42.953826904296875
2012-03-28,43.04315948486328
2012-03-29,42.00840377807617
2012-03-30,42.529502868652344
2012-04-02,42.99850082397461
2012-04-03,42.402957916259766
2012-04-04,41.74040603637695
2012-04-05,41.338401794433594
2012-04-09,40.54185485839844
2012-04-10,39.6187629699707
2012-04-11,40.08775329589844
2012-04-12,40.74285888671875
2012-04-13,39.55177307128906
2012-04-16,39.93143844604492
2012-04-17,41.07041549682617
2012-04-18,40.169639587402344
2012-04-19,39.87187957763672
2012-04-20,39.78998565673828
2012-04-23,39.335872650146484
2012-04-24,39.04554748535156
2012-04-25,39.901668548583984
2012-04-26,40.38553237915039
2012-04-27,40.258975982666016
2012-04-30,40.35576629638672
2012-05-01,40.39297103881836
2012-05-02,40.01836395263672
2012-05-03,39.56128692626953
2012-05-04,38.961883544921875
2012-05-07,39.01432800292969
2012-05-08,38.594730377197266
2012-05-09,37.91290283203125
2012-05-10,38.047767639160156
2012-05-11,37.81549835205078
2012-05-14,37.208587646484375
2012-05-15,36.84894943237305
2012-05-16,35.85240936279297
2012-05-17,35.36539077758789
2012-05-18,34.77348327636719
2012-05-21,35.59017562866211
2012-05-22,35.44781494140625
2012-05-23,35.45530700683594
2012-05-24,35.8898811340332
2012-05-25,35.799964904785156
2012-05-29,36.2645263671875
2012-05-30,35.904869079589844
2012-05-31,35.904869079589844
2012-06-01,34.32392120361328
2012-06-04,34.061668395996094
2012-06-05,34.89337158203125
2012-06-06,36.24205780029297
2012-06-07,36.15961837768555
2012-06-08,36.361907958984375
2012-06-11,35.64262771606445
2012-06-12,36.212066650390625
2012-06-13,35.3953857421875
2012-06-14,35.904869079589844
2012-06-15,37.276031494140625
2012-06-18,37.20109939575195
2012-06-19,37.98784637451172
2012-06-20,38.317508697509766
2012-06-21,37.186119079589844
2012-06-22,38.07773971557617
2012-06-25,37.04375076293945
2012-06-26,37.305992126464844
2012-06-27,37.98784637451172
2012-06-28,38.06275939941406
2012-06-29,39.156681060791016
2012-07-02,38.954383850097656
2012-07-03,39.21662521362305
2012-07-05,38.53478240966797
2012-07-06,38.18264389038086
2012-07-09,37.75554656982422
2012-07-10,37.63566970825195
2012-07-11,37.800506591796875
2012-07-12,37.1711311340332
2012-07-13,38.2950325012207
2012-07-16,37.897926330566406
2012-07-17,38.40742111206055
2012-07-18,39.07426452636719
2012-07-19,38.894447326660156
2012-07-20,37.68812942504883
2012-07-23,36.833961486816406
2012-07-24,36.31697082519531
2012-07-25,35.9498291015625
2012-07-26,38.03279113769531
2012-07-27,39.3589973449707
2012-07-30,39.134220123291016
2012-07-31,38.752079010009766
2012-08-01,38.714359283447266
2012-08-02,38.32963562011719
2012-08-03,39.70258712768555
2012-08-06,39.89118957519531
2012-08-07,40.92466735839844
2012-08-08,41.11326599121094
2012-08-09,41.01519775390625
2012-08-10,41.11326599121094
2012-08-13,40.977474212646484
2012-08-14,40.992557525634766
2012-08-15,41.03028869628906
2012-08-16,41.4451904296875
2012-08-17,41.71676254272461
2012-08-20,41.49046325683594
2012-08-21,41.392391204833984
2012-08-22,41.354671478271484
2012-08-23,41.037841796875
2012-08-24,41.626243591308594
2012-08-27,40.84923553466797
2012-08-28,41.09064483642578
2012-08-29,41.075538635253906
2012-08-30,41.1509895324707
2012-08-31,41.42256164550781
2012-09-04,41.19623947143555
2012-09-05,41.022743225097656
2012-09-06,42.25236511230469
2012-09-07,42.599388122558594
2012-09-10,42.1543083190918
2012-09-11,42.35797119140625
2012-09-12,42.74271011352539
2012-09-13,43.844093322753906
2012-09-14,44.65882110595703
2012-09-17,44.01004409790039
2012-09-18,43.896915435791016
2012-09-19,43.61023712158203
2012-09-20,43.33867645263672
2012-09-21,43.45181655883789
2012-09-24,43.308494567871094
2012-09-25,42.17693328857422
2012-09-26,42.30519104003906
2012-09-27,42.95392608642578
2012-09-28,42.76533508300781
2012-10-01,42.75780487060547
2012-10-02,42.569210052490234
2012-10-03,42.60692596435547
2012-10-04,43.58005905151367
2012-10-05,43.62532043457031
2012-10-08,43.519718170166016
2012-10-09,43.22552490234375
2012-10-10,42.8332405090332
2012-10-11,42.87095260620117
2012-10-12,42.21465301513672
2012-10-15,42.388145446777344
2012-10-16,43.67057800292969
2012-10-17,44.50040054321289
2012-10-18,44.447593688964844
2012-10-19,43.602691650390625
2012-10-22,43.95726013183594
2012-10-23,43.089717864990234
2012-10-24,43.052001953125
2012-10-25,44.5079460144043
2012-10-26,44.734256744384766
2012-10-31,44.032684326171875
2012-11-01,45.37070083618164
2012-11-02,45.705196380615234
2012-11-05,45.705196380615234
2012-11-06,45.956085205078125
2012-11-07,44.54963684082031
2012-11-08,44.10110855102539
2012-11-09,44.13151931762695
2012-11-12,44.389991760253906
2012-11-13,44.51161575317383
2012-11-14,43.774200439453125
2012-11-15,44.13911819458008
2012-11-16,44.38238525390625
2012-11-19,45.41632080078125
2012-11-20,45.43911361694336
2012-11-21,45.74320983886719
2012-11-23,46.37420654296875
2012-11-26,45.99408721923828
2012-11-27,45.728004455566406
2012-11-28,46.13853454589844
2012-11-29,46.72391128540039
2012-11-30,46.123321533203125
2012-12-03,46.45022201538086
2012-12-04,46.07770538330078
2012-12-05,46.46543502807617
2012-12-06,46.9671745300293
2012-12-07,47.4005126953125
2012-12-10,46.59468078613281
2012-12-11,46.76192092895508
2012-12-12,47.058406829833984
2012-12-13,46.66310501098633
2012-12-14,46.54145812988281
2012-12-17,47.5069580078125
2012-12-18,48.28999328613281
2012-12-19,47.82624816894531
2012-12-20,48.282386779785156
2012-12-21,47.64378356933594
2012-12-24,47.81104278564453
2012-12-26,47.49174880981445
2012-12-27,47.56776809692383
2012-12-28,47.27888107299805
2012-12-31,47.61338806152344
2013-01-02,49.62800598144531
2013-01-03,49.544376373291016
2013-01-04,50.13734817504883
2013-01-07,49.605186462402344
2013-01-08,48.63969421386719
2013-01-09,48.86016845703125
2013-01-10,49.41513442993164
2013-01-11,49.46833801269531
2013-01-14,49.643211364746094
2013-01-15,49.32391357421875
2013-01-16,48.844966888427734
2013-01-17,49.71923828125
2013-01-18,50.099334716796875
2013-01-22,50.57828903198242
2013-01-23,50.502254486083984
2013-01-24,50.844356536865234
2013-01-25,51.22447967529297
2013-01-28,50.77594757080078
2013-01-29,51.23208236694336
2013-01-30,50.82916259765625
2013-01-31,50.418643951416016
2013-02-01,51.04963684082031
2013-02-04,49.65080642700195
2013-02-05,50.388221740722656
2013-02-06,50.639102935791016
2013-02-07,50.616153717041016
2013-02-08,50.89170455932617
2013-02-11,50.89170455932617
2013-02-12,51.65708541870117
2013-02-13,51.963260650634766
2013-02-14,52.843475341796875
2013-02-15,52.63681411743164
2013-02-19,52.8358154296875
2013-02-20,52.00918197631836
2013-02-21,51.47339630126953
2013-02-22,51.99388122558594
2013-02-25,50.7079963684082
2013-02-26,50.9911994934082
2013-02-27,52.131649017333984
2013-02-28,52.529659271240234
2013-03-01,52.10869216918945
2013-03-04,52.71336364746094
2013-03-05,53.78492736816406
2013-03-06,53.96862030029297
2013-03-07,54.1446533203125
2013-03-08,55.17795181274414
2013-03-11,55.26979446411133
2013-03-12,55.04782485961914
2013-03-13,56.14236068725586
2013-03-14,56.99195861816406
2013-03-15,56.892459869384766
2013-03-18,56.769989013671875
2013-03-19,56.61691665649414
2013-03-20,57.31342697143555
2013-03-21,56.36432647705078
2013-03-22,56.37200164794922
2013-03-25,56.234214782714844
2013-03-26,56.402626037597656
2013-03-27,55.912742614746094
2013-03-28,56.37200164794922
2013-04-01,55.77497482299805
2013-04-02,56.203609466552734
2013-04-03,54.96364974975586
2013-04-04,55.10907745361328
2013-04-05,54.71104431152344
2013-04-08,55.36166763305664
2013-04-09,55.72903823852539
2013-04-10,56.99961471557617
2013-04-11,57.61960220336914
2013-04-12,57.19861602783203
2013-04-15,55.055484771728516
2013-04-16,55.98163604736328
2013-04-17,54.57328414916992
2013-04-18,53.2721061706543
2013-04-19,55.24684524536133
2013-04-22,55.39991760253906
2013-04-23,56.36432647705078
2013-04-24,55.60658264160156
2013-04-25,56.624568939208984
2013-04-26,56.24187469482422
2013-04-29,56.77763366699219
2013-04-30,57.0455436706543
2013-05-01,55.84383773803711
2013-05-02,56.70725631713867
2013-05-03,58.43407440185547
2013-05-06,59.081626892089844
2013-05-07,59.628971099853516
2013-05-08,59.351444244384766
2013-05-09,59.00453186035156
2013-05-10,60.28421401977539
2013-05-13,60.93949508666992
2013-05-14,62.33482360839844
2013-05-15,62.85902786254883
2013-05-16,62.026466369628906
2013-05-17,62.97465896606445
2013-05-20,62.990089416503906
2013-05-21,62.851341247558594
2013-05-22,62.29627990722656
2013-05-23,61.97249984741211
2013-05-24,61.82603454589844
2013-05-28,63.61452865600586
2013-05-29,63.30615234375
2013-05-30,64.70918273925781
2013-05-31,62.843624114990234
2013-06-03,62.46586990356445
2013-06-04,63.352386474609375
2013-06-05,61.463714599609375
2013-06-06,62.45816421508789
2013-06-07,64.03849792480469
2013-06-10,64.09247589111328
2013-06-11,63.61452865600586
2013-06-12,62.527557373046875
2013-06-13,63.97682189941406
2013-06-14,63.10570526123047
2013-06-17,63.707008361816406
2013-06-18,64.28518676757812
2013-06-19,62.851341247558594
2013-06-20,60.94719314575195
2013-06-21,61.02430725097656
2013-06-24,59.7060661315918
2013-06-25,61.10140609741211
2013-06-26,61.926239013671875
2013-06-27,62.97465896606445
2013-06-28,62.3502311706543
2013-07-01,62.78194808959961
2013-07-02,63.07489776611328
2013-07-03,62.53525924682617
2013-07-05,64.06160736083984
2013-07-08,64.43163299560547
2013-07-09,65.46469116210938
2013-07-10,65.1871337890625
2013-07-11,66.65185546875
2013-07-12,66.7597427368164
2013-07-15,66.5516357421875
2013-07-16,65.8346939086914
2013-07-17,66.13533020019531
2013-07-18,66.94479370117188
2013-07-19,66.53620910644531
2013-07-22,67.34567260742188
2013-07-23,66.81370544433594
2013-07-24,66.48224639892578
2013-07-25,67.5306625366211
2013-07-26,67.97779083251953
2013-07-29,67.53838348388672
2013-07-30,68.58679962158203
2013-07-31,68.60993957519531
2013-08-01,70.54850769042969
2013-08-02,70.72686767578125
2013-08-05,70.68030548095703
2013-08-06,69.68002319335938
2013-08-07,69.43190002441406
2013-08-08,69.72652435302734
2013-08-09,69.8506088256836
2013-08-12,69.2535400390625
2013-08-13,69.99793243408203
2013-08-14,69.5559310913086
2013-08-15,68.08263397216797
2013-08-16,68.41608428955078
2013-08-19,67.61737060546875
2013-08-20,68.26097869873047
2013-08-21,67.81124114990234
2013-08-22,69.03640747070312
2013-08-23,69.03640747070312
2013-08-26,68.47034454345703
2013-08-27,66.24488067626953
2013-08-28,66.7954330444336
2013-08-29,67.5475845336914
2013-08-30,66.80316925048828
2013-09-03,67.52433013916016
2013-09-04,67.84223937988281
2013-09-05,68.07489013671875
2013-09-06,67.9197769165039
2013-09-09,68.93560028076172
2013-09-10,70.34687042236328
2013-09-11,70.5329818725586
2013-09-12,70.09098052978516
2013-09-13,70.408935546875
2013-09-16,71.77366638183594
