Date,COF
2010-11-05,31.9827880859375
2010-11-08,31.760913848876953
2010-11-09,30.729463577270508
2010-11-10,31.46734619140625
2010-11-11,31.348325729370117
2010-11-12,31.15790557861328
2010-11-15,31.491140365600586
2010-11-16,30.800865173339844
2010-11-17,30.36447525024414
2010-11-18,30.19785499572754
2010-11-19,30.007450103759766
2010-11-22,29.4520320892334
2010-11-23,28.999788284301758
2010-11-24,29.912220001220703
2010-11-26,29.356826782226562
2010-11-29,29.936017990112305
2010-11-30,29.5393123626709
2010-12-01,30.253400802612305
2010-12-02,30.90401840209961
2010-12-03,30.753252029418945
2010-12-06,30.562828063964844
2010-12-07,30.602514266967773
2010-12-08,32.15762710571289
2010-12-09,32.74476623535156
2010-12-10,33.49057388305664
2010-12-13,33.4985237121582
2010-12-14,33.4033088684082
2010-12-15,32.943119049072266
2010-12-16,32.45119094848633
2010-12-17,32.125885009765625
2010-12-20,32.57019805908203
2010-12-21,33.466773986816406
2010-12-22,33.752418518066406
2010-12-23,33.6096076965332
2010-12-27,33.79207992553711
2010-12-28,33.94284439086914
2010-12-29,33.80002212524414
2010-12-30,33.69686508178711
2010-12-31,33.76827621459961
2011-01-03,34.66486358642578
2011-01-04,34.65692901611328
2011-01-05,36.11684036254883
2011-01-06,36.0216064453125
2011-01-07,36.02956008911133
2011-01-10,36.15650939941406
2011-01-11,36.656368255615234
2011-01-12,37.42597961425781
2011-01-13,37.045143127441406
2011-01-14,38.38602828979492
2011-01-18,38.09246063232422
2011-01-19,37.54500961303711
2011-01-20,37.489463806152344
2011-01-21,39.012840270996094
2011-01-24,38.45743942260742
2011-01-25,38.25115966796875
2011-01-26,38.30669021606445
2011-01-27,38.40191650390625
2011-01-28,38.27495574951172
2011-01-31,38.21149444580078
2011-02-01,39.56032180786133
2011-02-02,39.2429313659668
2011-02-03,38.91762161254883
2011-02-04,38.68753433227539
2011-02-07,39.2984619140625
2011-02-08,40.92499923706055
2011-02-09,40.52788543701172
2011-02-10,41.06000900268555
2011-02-11,41.34590530395508
2011-02-14,41.90184783935547
2011-02-15,41.3856315612793
2011-02-16,41.3856315612793
2011-02-17,41.401519775390625
2011-02-18,41.84626388549805
2011-02-22,40.289642333984375
2011-02-23,39.97990417480469
2011-02-24,40.2102165222168
2011-02-25,39.70194625854492
2011-02-28,39.52722930908203
2011-03-01,38.327972412109375
2011-03-02,38.05000305175781
2011-03-03,38.89186477661133
2011-03-04,38.54241180419922
2011-03-07,38.35975646972656
2011-03-08,39.13805389404297
2011-03-09,39.17776870727539
2011-03-10,38.33592224121094
2011-03-11,39.36836624145508
2011-03-14,39.281005859375
2011-03-15,40.58350372314453
2011-03-16,39.86872482299805
2011-03-17,40.329345703125
2011-03-18,40.54378890991211
2011-03-21,40.69469451904297
2011-03-22,40.154632568359375
2011-03-23,40.8297004699707
2011-03-24,41.18708801269531
2011-03-25,41.480934143066406
2011-03-28,40.96471405029297
2011-03-29,41.30622482299805
2011-03-30,41.3856315612793
2011-03-31,41.266517639160156
2011-04-01,41.36973571777344
2011-04-04,41.155311584472656
2011-04-05,41.03618240356445
2011-04-06,41.41740798950195
2011-04-07,41.258567810058594
2011-04-08,41.02032470703125
2011-04-11,40.90117263793945
2011-04-12,40.9964714050293
2011-04-13,40.92499542236328
2011-04-14,39.908424377441406
2011-04-15,39.733699798583984
2011-04-18,39.26513671875
2011-04-19,39.884586334228516
2011-04-20,40.13080978393555
2011-04-21,42.29895782470703
2011-04-25,43.244056701660156
2011-04-26,43.37112045288086
2011-04-27,44.030311584472656
2011-04-28,43.83969497680664
2011-04-29,43.466434478759766
2011-05-02,43.50614547729492
2011-05-03,42.9184455871582
2011-05-04,42.227481842041016
2011-05-05,42.20365905761719
2011-05-06,42.71990203857422
2011-05-09,42.38633346557617
2011-05-10,42.84695053100586
2011-05-11,42.11629104614258
2011-05-12,42.05276870727539
2011-05-13,41.56831359863281
2011-05-16,42.47369384765625
2011-05-17,43.57761764526367
2011-05-18,43.97471618652344
2011-05-19,44.68218231201172
2011-05-20,43.77598190307617
2011-05-23,42.99697494506836
2011-05-24,42.154354095458984
2011-05-25,41.66151809692383
2011-05-26,42.02717208862305
2011-05-27,42.95724105834961
2011-05-31,43.19570541381836
2011-06-01,41.931785583496094
2011-06-02,41.74894714355469
2011-06-03,40.97788619995117
2011-06-06,40.32605743408203
2011-06-07,39.87295150756836
2011-06-08,39.50728988647461
2011-06-09,39.865013122558594
2011-06-10,39.38010787963867
2011-06-13,39.79345703125
2011-06-14,38.49775314331055
2011-06-15,38.05260467529297
2011-06-16,38.950843811035156
2011-06-17,38.82365798950195
2011-06-20,39.419857025146484
2011-06-21,40.270416259765625
2011-06-22,40.031944274902344
2011-06-23,40.031944274902344
2011-06-24,39.356258392333984
2011-06-27,40.34989929199219
2011-06-28,40.874534606933594
2011-06-29,41.54227828979492
2011-06-30,41.073280334472656
2011-07-01,41.85227966308594
2011-07-05,42.17819595336914
2011-07-06,42.233848571777344
2011-07-07,43.1718635559082
2011-07-08,42.69490432739258
2011-07-11,41.391239166259766
2011-07-12,41.52637481689453
2011-07-13,40.437339782714844
2011-07-14,38.752140045166016
2011-07-15,38.55340576171875
2011-07-18,38.43415832519531
2011-07-19,38.60108947753906
2011-07-20,38.911109924316406
2011-07-21,39.74577331542969
2011-07-22,39.459598541259766
2011-07-25,38.85546875
2011-07-26,38.82365798950195
2011-07-27,37.84592056274414
2011-07-28,37.86183166503906
2011-07-29,37.996952056884766
2011-08-01,37.4564208984375
2011-08-02,35.83479309082031
2011-08-03,36.534305572509766
2011-08-04,34.26084518432617
2011-08-05,34.02236557006836
2011-08-08,29.912656784057617
2011-08-09,32.44845199584961
2011-08-10,32.671287536621094
2011-08-11,35.13058853149414
2011-08-12,34.84406661987305
2011-08-15,36.13343811035156
2011-08-16,35.45692825317383
2011-08-17,35.393245697021484
2011-08-18,33.37168884277344
2011-08-19,32.87025833129883
2011-08-22,32.7349739074707
2011-08-23,34.06409454345703
2011-08-24,34.84406661987305
2011-08-25,34.52573013305664
2011-08-26,35.20222854614258
2011-08-29,36.12546157836914
2011-08-30,36.10954284667969
2011-08-31,36.65074920654297
2011-09-01,36.05382537841797
2011-09-02,33.650230407714844
2011-09-06,33.212501525878906
2011-09-07,35.058963775634766
2011-09-08,34.30286407470703
2011-09-09,33.252288818359375
2011-09-12,33.88901901245117
2011-09-13,33.95267105102539
2011-09-14,34.63714599609375
2011-09-15,34.589393615722656
2011-09-16,34.19941329956055
2011-09-19,34.000450134277344
2011-09-20,33.76167297363281
2011-09-21,32.94188690185547
2011-09-22,32.47231674194336
2011-09-23,32.58373260498047
2011-09-26,34.11981964111328
2011-09-27,33.76962661743164
2011-09-28,32.58373260498047
2011-09-29,32.655372619628906
2011-09-30,31.5411434173584
2011-10-03,30.04486846923828
2011-10-04,30.880552291870117
2011-10-05,31.373994827270508
2011-10-06,32.32906723022461
2011-10-07,31.68439483642578
2011-10-10,33.34779739379883
2011-10-11,33.84123611450195
2011-10-12,34.57347106933594
2011-10-13,33.32392501831055
2011-10-14,33.47515869140625
2011-10-17,32.05845260620117
2011-10-18,32.77476119995117
2011-10-19,31.636638641357422
2011-10-20,32.225608825683594
2011-10-21,34.4540901184082
2011-10-24,36.165245056152344
2011-10-25,34.54959487915039
2011-10-26,35.4966926574707
2011-10-27,37.462562561035156
2011-10-28,37.32725524902344
2011-10-31,36.34035110473633
2011-11-01,34.83612823486328
2011-11-02,35.9742317199707
2011-11-03,37.19990158081055
2011-11-04,36.738285064697266
2011-11-07,36.90542984008789
2011-11-08,37.2874641418457
2011-11-09,35.337528228759766
2011-11-10,35.409141540527344
2011-11-11,35.83097457885742
2011-11-14,34.86793899536133
2011-11-15,34.76449203491211
2011-11-16,33.48310089111328
2011-11-17,32.837650299072266
2011-11-18,33.180294036865234
2011-11-21,32.654396057128906
2011-11-22,32.48706817626953
2011-11-23,31.753978729248047
2011-11-25,31.88943099975586
2011-11-28,33.35561752319336
2011-11-29,33.09264373779297
2011-11-30,35.58677291870117
2011-12-01,35.658485412597656
2011-12-02,36.12861251831055
2011-12-05,37.29197311401367
2011-12-06,36.39952087402344
2011-12-07,36.8616943359375
2011-12-08,35.63457107543945
2011-12-09,36.710296630859375
2011-12-12,35.97721481323242
2011-12-13,35.538936614990234
2011-12-14,35.32379150390625
2011-12-15,34.3038444519043
2011-12-16,34.57476806640625
2011-12-19,33.1165657043457
2011-12-20,33.26796340942383
2011-12-21,33.419349670410156
2011-12-22,33.97714614868164
2011-12-23,34.343685150146484
2011-12-27,33.857627868652344
2011-12-28,33.244049072265625
2011-12-29,33.97714614868164
2011-12-30,33.69824981689453
2012-01-03,34.86164093017578
2012-01-04,35.459259033203125
2012-01-05,36.0010986328125
2012-01-06,35.98518371582031
2012-01-09,36.853721618652344
2012-01-10,37.99321365356445
2012-01-11,38.01711654663086
2012-01-12,38.56692123413086
2012-01-13,38.95738220214844
2012-01-17,38.885643005371094
2012-01-18,39.14064407348633
2012-01-19,38.861759185791016
2012-01-20,36.67842483520508
2012-01-23,36.726226806640625
2012-01-24,35.889556884765625
2012-01-25,36.343746185302734
2012-01-26,36.343746185302734
2012-01-27,36.69436264038086
2012-01-30,35.69831848144531
2012-01-31,36.455322265625
2012-02-01,37.17247009277344
2012-02-02,37.44337844848633
2012-02-03,39.284080505371094
2012-02-06,38.16851806640625
2012-02-07,37.68244171142578
2012-02-08,38.59178924560547
2012-02-09,39.166114807128906
2012-02-10,38.512027740478516
2012-02-13,38.67953872680664
2012-02-14,38.2727165222168
2012-02-15,39.22993850708008
2012-02-16,39.31767272949219
2012-02-17,38.95073318481445
2012-02-21,38.81513977050781
2012-02-22,38.48809051513672
2012-02-23,39.325653076171875
2012-02-24,39.31767272949219
2012-02-27,39.676639556884766
2012-02-28,40.179168701171875
2012-02-29,40.36263656616211
2012-03-01,40.07548522949219
2012-03-02,39.796295166015625
2012-03-05,39.38948440551758
2012-03-06,38.504051208496094
2012-03-07,38.75930404663086
2012-03-08,39.42936325073242
2012-03-09,39.740440368652344
2012-03-12,39.070411682128906
2012-03-13,40.6418342590332
2012-03-14,41.74263381958008
2012-03-15,42.779605865478516
2012-03-16,43.47360610961914
2012-03-19,43.952205657958984
2012-03-20,43.97613525390625
2012-03-21,44.17554473876953
2012-03-22,43.40978240966797
2012-03-23,44.46271514892578
2012-03-26,45.58745193481445
2012-03-27,45.37207794189453
2012-03-28,45.45185089111328
2012-03-29,45.013126373291016
2012-03-30,44.46271514892578
2012-04-02,44.95728302001953
2012-04-03,44.94133377075195
2012-04-04,44.18353271484375
2012-04-05,44.390926361083984
2012-04-09,43.26622009277344
2012-04-10,42.02978515625
2012-04-11,42.859397888183594
2012-04-12,43.593257904052734
2012-04-13,42.6519889831543
2012-04-16,42.50042724609375
2012-04-17,43.09070587158203
2012-04-18,43.282142639160156
2012-04-19,43.0189208984375
2012-04-20,42.95510482788086
2012-04-23,43.13858413696289
2012-04-24,43.36192321777344
2012-04-25,43.80861282348633
2012-04-26,43.744815826416016
2012-04-27,44.717994689941406
2012-04-30,44.255313873291016
2012-05-01,44.686073303222656
2012-05-02,44.73393249511719
2012-05-03,44.319156646728516
2012-05-04,43.48954772949219
2012-05-07,43.593257904052734
2012-05-08,43.1306037902832
2012-05-09,42.69983673095703
2012-05-10,43.32204818725586
2012-05-11,43.36989212036133
2012-05-14,41.7266731262207
2012-05-15,40.905067443847656
2012-05-16,40.1624870300293
2012-05-17,39.763282775878906
2012-05-18,39.22830581665039
2012-05-21,39.8271598815918
2012-05-22,40.15451431274414
2012-05-23,40.194427490234375
2012-05-24,41.29631042480469
2012-05-25,40.82521057128906
2012-05-29,41.424072265625
2012-05-30,40.70546340942383
2012-05-31,41.01686096191406
2012-06-01,38.64543533325195
2012-06-04,38.868988037109375
2012-06-05,40.13855743408203
2012-06-06,40.41002655029297
2012-06-07,40.85716247558594
2012-06-08,41.99097442626953
2012-06-11,41.34421920776367
2012-06-12,42.382225036621094
2012-06-13,41.57576370239258
2012-06-14,42.326316833496094
2012-06-15,42.96510314941406
2012-06-18,43.204620361328125
2012-06-19,43.955177307128906
2012-06-20,43.46013641357422
2012-06-21,42.342288970947266
2012-06-22,42.262451171875
2012-06-25,41.67158126831055
2012-06-26,42.43013000488281
2012-06-27,42.45408630371094
2012-06-28,42.68562316894531
2012-06-29,43.64377975463867
2012-07-02,43.715641021728516
2012-07-03,43.995094299316406
2012-07-05,43.53997802734375
2012-07-06,43.13276672363281
2012-07-09,43.300445556640625
2012-07-10,42.75747299194336
2012-07-11,43.148738861083984
2012-07-12,42.60578536987305
2012-07-13,43.45216369628906
2012-07-16,43.987117767333984
2012-07-17,44.57797622680664
2012-07-18,43.82742691040039
2012-07-19,45.0091438293457
2012-07-20,44.61790084838867
2012-07-23,44.154781341552734
2012-07-24,43.91524124145508
2012-07-25,43.811458587646484
2012-07-26,45.00114822387695
2012-07-27,45.991249084472656
2012-07-30,45.43233108520508
2012-07-31,45.10497283935547
2012-08-01,44.426273345947266
2012-08-02,44.050994873046875
2012-08-03,45.97528076171875
2012-08-06,45.264652252197266
2012-08-07,45.17680740356445
2012-08-08,45.2007942199707
2012-08-09,45.192813873291016
2012-08-10,44.83317947387695
2012-08-13,44.42558670043945
2012-08-14,44.05799865722656
2012-08-15,43.986061096191406
2012-08-16,44.93707275390625
2012-08-17,45.38460922241211
2012-08-20,45.144866943359375
2012-08-21,45.128875732421875
2012-08-22,44.657371520996094
2012-08-23,44.457584381103516
2012-08-24,45.448543548583984
2012-08-27,45.416561126708984
2012-08-28,45.288700103759766
2012-08-29,45.128875732421875
2012-08-30,44.76925277709961
2012-08-31,45.17681121826172
2012-09-04,45.144866943359375
2012-09-05,44.88911056518555
2012-09-06,45.68028259277344
2012-09-07,45.88008499145508
2012-09-10,45.58440399169922
2012-09-11,45.128875732421875
2012-09-12,46.287662506103516
2012-09-13,47.1347770690918
2012-09-14,47.44646072387695
2012-09-17,46.95896911621094
2012-09-18,46.255714416503906
2012-09-19,46.3276252746582
2012-09-20,46.391544342041016
2012-09-21,45.760223388671875
2012-09-24,45.83212661743164
2012-09-25,44.67333984375
2012-09-26,44.1778564453125
2012-09-27,45.520469665527344
2012-09-28,45.56040954589844
2012-10-01,46.3995361328125
2012-10-02,46.599342346191406
2012-10-03,46.85506820678711
2012-10-04,47.574317932128906
2012-10-05,47.1507453918457
2012-10-08,47.19071960449219
2012-10-09,46.8790283203125
2012-10-10,46.53541564941406
2012-10-11,47.0628547668457
2012-10-12,46.519412994384766
2012-10-15,46.03193283081055
2012-10-16,46.35958480834961
2012-10-17,46.37555694580078
2012-10-18,45.79218292236328
2012-10-19,48.5493049621582
2012-10-22,47.949928283691406
2012-10-23,47.96591567993164
2012-10-24,47.68620300292969
2012-10-25,47.92593765258789
2012-10-26,47.949928283691406
2012-10-31,48.08577346801758
2012-11-01,49.068756103515625
2012-11-02,49.068756103515625
2012-11-05,48.49335479736328
2012-11-06,48.805030822753906
2012-11-07,47.52532958984375
2012-11-08,46.621524810791016
2012-11-09,46.685516357421875
2012-11-12,46.245601654052734
2012-11-13,45.83769989013672
2012-11-14,44.901912689208984
2012-11-15,43.80615234375
2012-11-16,44.54998016357422
2012-11-19,46.501556396484375
2012-11-20,46.77349090576172
2012-11-21,46.63752746582031
2012-11-23,47.16541290283203
2012-11-26,46.92546081542969
2012-11-27,46.077659606933594
2012-11-28,46.45355987548828
2012-11-29,46.59751510620117
2012-11-30,46.06965255737305
2012-12-03,45.85370635986328
2012-12-04,45.60575866699219
2012-12-05,45.62975311279297
2012-12-06,45.80569839477539
2012-12-07,45.645748138427734
2012-12-10,45.989654541015625
2012-12-11,46.59751510620117
2012-12-12,46.725486755371094
2012-12-13,46.38956832885742
2012-12-14,45.45377731323242
2012-12-17,46.3975715637207
2012-12-18,47.87723922729492
2012-12-19,46.96543884277344
2012-12-20,47.30937194824219
2012-12-21,47.101417541503906
2012-12-24,46.82947540283203
2012-12-26,46.22161865234375
2012-12-27,45.86968231201172
2012-12-28,45.669742584228516
2012-12-31,46.333595275878906
2013-01-02,48.97299575805664
2013-01-03,48.42912673950195
2013-01-04,49.55685043334961
2013-01-07,50.292701721191406
2013-01-08,49.71682357788086
2013-01-09,49.83679962158203
2013-01-10,50.28469467163086
2013-01-11,49.580875396728516
2013-01-14,49.01298522949219
2013-01-15,49.34891128540039
2013-01-16,49.3889045715332
2013-01-17,49.260929107666016
2013-01-18,45.581756591796875
2013-01-22,44.91791534423828
2013-01-23,44.98188781738281
2013-01-24,45.47777557373047
2013-01-25,45.045867919921875
2013-01-28,44.78993606567383
2013-01-29,44.486000061035156
2013-01-30,45.237831115722656
2013-01-31,45.045867919921875
2013-02-01,45.18983840942383
2013-02-04,45.10187530517578
2013-02-05,45.6937370300293
2013-02-06,45.96567153930664
2013-02-07,45.781551361083984
2013-02-08,45.845584869384766
2013-02-11,45.269222259521484
2013-02-12,44.652828216552734
2013-02-13,44.0844612121582
2013-02-14,44.500709533691406
2013-02-15,43.251914978027344
2013-02-19,42.523441314697266
2013-02-20,41.843017578125
2013-02-21,41.79497146606445
2013-02-22,41.85102462768555
2013-02-25,40.6662483215332
2013-02-26,41.20258712768555
2013-02-27,41.298667907714844
2013-02-28,40.85036087036133
2013-03-01,41.52279281616211
2013-03-04,42.523441314697266
2013-03-05,43.18788146972656
2013-03-06,43.476070404052734
2013-03-07,43.56412124633789
2013-03-08,43.38801193237305
2013-03-11,44.01240539550781
2013-03-12,43.708194732666016
2013-03-13,43.73223114013672
2013-03-14,43.636165618896484
2013-03-15,44.180519104003906
2013-03-18,43.75624084472656
2013-03-19,42.9397087097168
2013-03-20,43.155860900878906
2013-03-21,42.99575424194336
2013-03-22,43.307952880859375
2013-03-25,43.7002067565918
2013-03-26,44.07646179199219
2013-03-27,43.88432312011719
2013-03-28,43.98839569091797
2013-04-01,42.97175216674805
2013-04-02,43.73223114013672
2013-04-03,43.35599136352539
2013-04-04,44.0844612121582
2013-04-05,43.796260833740234
2013-04-08,44.35663604736328
2013-04-09,44.67683410644531
2013-04-10,44.636810302734375
2013-04-11,43.88432312011719
2013-04-12,43.75624084472656
2013-04-15,42.50743865966797
2013-04-16,42.691566467285156
2013-04-17,42.23526382446289
2013-04-18,42.25927734375
2013-04-19,44.965023040771484
2013-04-22,44.31660842895508
2013-04-23,45.101104736328125
2013-04-24,45.67747497558594
2013-04-25,45.65347671508789
2013-04-26,45.7495231628418
2013-04-29,46.037715911865234
2013-04-30,46.25385665893555
2013-05-01,45.909637451171875
2013-05-02,46.574058532714844
2013-05-03,46.84623336791992
2013-05-06,47.27050018310547
2013-05-07,47.294517517089844
2013-05-08,47.90291213989258
2013-05-09,47.58913803100586
2013-05-10,47.8787841796875
2013-05-13,47.315608978271484
2013-05-14,47.9511833190918
2013-05-15,48.361515045166016
2013-05-16,47.58913803100586
2013-05-17,48.940792083740234
2013-05-20,49.729251861572266
2013-05-21,49.97061538696289
2013-05-22,49.51202392578125
2013-05-23,49.27065658569336
2013-05-24,49.1821403503418
2013-05-28,49.729251861572266
2013-05-29,49.56028747558594
2013-05-30,50.22806930541992
2013-05-31,49.021240234375
2013-06-03,49.80971145629883
2013-06-04,49.2867431640625
2013-06-05,48.425872802734375
2013-06-06,48.892520904541016
2013-06-07,50.14761734008789
2013-06-10,50.31657791137695
2013-06-11,49.447654724121094
2013-06-12,49.3832893371582
2013-06-13,50.16371154785156
2013-06-14,49.085609436035156
2013-06-17,49.88211441040039
2013-06-18,49.96257019042969
2013-06-19,49.729251861572266
2013-06-20,49.57638168334961
2013-06-21,49.3671989440918
2013-06-24,48.24888229370117
2013-06-25,49.16606140136719
2013-06-26,49.53615951538086
2013-06-27,50.43724822998047
2013-06-28,50.53379821777344
2013-07-01,51.161338806152344
2013-07-02,51.68431854248047
2013-07-03,51.426849365234375
2013-07-05,52.8267707824707
2013-07-08,52.73020553588867
2013-07-09,52.722171783447266
2013-07-10,52.22335433959961
2013-07-11,52.947444915771484
2013-07-12,53.751983642578125
2013-07-15,53.78418731689453
2013-07-16,53.64740753173828
2013-07-17,53.82440185546875
2013-07-18,53.94511032104492
2013-07-19,55.626590728759766
2013-07-22,55.66685485839844
2013-07-23,55.52202606201172
2013-07-24,55.28868865966797
2013-07-25,55.28868865966797
2013-07-26,55.320865631103516
2013-07-29,55.07147216796875
2013-07-30,55.65074157714844
2013-07-31,55.53006362915039
2013-08-01,56.32194519042969
2013-08-02,56.233089447021484
2013-08-05,56.160343170166016
2013-08-06,55.990665435791016
2013-08-07,54.89169692993164
2013-08-08,55.28764343261719
2013-08-09,55.13410568237305
2013-08-12,55.28764343261719
2013-08-13,55.40074157714844
2013-08-14,55.23915100097656
2013-08-15,54.14826202392578
2013-08-16,54.26948547363281
2013-08-19,53.259403228759766
2013-08-20,53.80888748168945
2013-08-21,53.4614143371582
2013-08-22,53.881614685058594
2013-08-23,53.873531341552734
2013-08-26,53.33211898803711
2013-08-27,51.96649932861328
2013-08-28,51.74831008911133
2013-08-29,52.02305603027344
2013-08-30,52.16042709350586
2013-09-03,52.03923034667969
2013-09-04,52.548301696777344
2013-09-05,52.99274444580078
2013-09-06,52.83112335205078
2013-09-09,53.70383071899414
2013-09-10,54.8270378112793
2013-09-11,54.64117431640625
2013-09-12,54.90784454345703
2013-09-13,54.53612518310547
2013-09-16,54.66543960571289
2013-09-17,55.85329055786133
