Date,COR
2010-11-04,22.165517807006836
2010-11-05,21.97133445739746
2010-11-08,21.81181526184082
2010-11-09,21.38182258605957
2010-11-10,21.825687408447266
2010-11-11,21.936656951904297
2010-11-12,21.721651077270508
2010-11-15,21.78407096862793
2010-11-16,21.492788314819336
2010-11-17,21.3402099609375
2010-11-18,21.875978469848633
2010-11-19,21.583738327026367
2010-11-22,21.646364212036133
2010-11-23,21.5350399017334
2010-11-24,21.52808380126953
2010-11-26,21.493295669555664
2010-11-29,21.47240447998047
2010-11-30,21.465457916259766
2010-12-01,21.9525089263916
2010-12-02,22.18212890625
2010-12-03,22.363040924072266
2010-12-06,22.390869140625
2010-12-07,22.460447311401367
2010-12-08,22.07080078125
2010-12-09,22.0638427734375
2010-12-10,22.3421630859375
2010-12-13,21.862064361572266
2010-12-14,22.223880767822266
2010-12-15,22.45348358154297
2010-12-16,22.738771438598633
2010-12-17,23.086666107177734
2010-12-20,23.22583770751953
2010-12-21,23.476318359375
2010-12-22,23.754634857177734
2010-12-23,23.935546875
2010-12-27,23.865957260131836
2010-12-28,23.7894344329834
2010-12-29,24.10253143310547
2010-12-30,23.810302734375
2010-12-31,23.74072265625
2011-01-03,23.8798885345459
2011-01-04,23.615478515625
2011-01-05,23.977293014526367
2011-01-06,24.255615234375
2011-01-07,24.304325103759766
2011-01-10,24.1651611328125
2011-01-11,24.401737213134766
2011-01-12,24.255615234375
2011-01-13,24.6174259185791
2011-01-14,24.652223587036133
2011-01-18,25.167116165161133
2011-01-19,24.735721588134766
2011-01-20,24.854000091552734
2011-01-21,25.1184139251709
2011-01-24,25.250606536865234
2011-01-25,25.014036178588867
2011-01-26,25.320188522338867
2011-01-27,25.619386672973633
2011-01-28,25.0488338470459
2011-01-31,24.951414108276367
2011-02-01,25.250606536865234
2011-02-02,24.7148494720459
2011-02-03,24.624399185180664
2011-02-04,25.438474655151367
2011-02-07,25.382810592651367
2011-02-08,25.438474655151367
2011-02-09,25.515016555786133
2011-02-10,25.542837142944336
2011-02-11,25.508058547973633
2011-02-14,25.6541690826416
2011-02-15,25.466310501098633
2011-02-16,25.3756103515625
2011-02-17,26.115175247192383
2011-02-18,26.366348266601562
2011-02-22,26.0942440032959
2011-02-23,25.703535079956055
2011-02-24,25.626779556274414
2011-02-25,26.08725929260254
2011-02-28,26.4500789642334
2011-03-01,26.031457901000977
2011-03-02,25.926801681518555
2011-03-03,26.24076271057129
2011-03-04,26.28263282775879
2011-03-07,26.02448081970215
2011-03-08,26.198917388916016
2011-03-09,26.826841354370117
2011-03-10,26.191930770874023
2011-03-11,25.829116821289062
2011-03-14,25.55002784729004
2011-03-15,25.424440383911133
2011-03-16,25.53607749938965
2011-03-17,25.55002784729004
2011-03-18,26.02448081970215
2011-03-21,26.408214569091797
2011-03-22,26.722179412841797
2011-03-23,26.617534637451172
2011-03-24,27.252443313598633
2011-03-25,27.41291046142578
2011-03-28,27.47570037841797
2011-03-29,27.719913482666016
2011-03-30,27.531518936157227
2011-03-31,27.60129165649414
2011-04-01,28.152467727661133
2011-04-04,28.30599021911621
2011-04-05,28.31296730041504
2011-04-06,28.30599021911621
2011-04-07,28.31296730041504
2011-04-08,28.047826766967773
2011-04-11,28.005964279174805
2011-04-12,27.62919807434082
2011-04-13,27.66408348083496
2011-04-14,27.657123565673828
2011-04-15,27.622222900390625
2011-04-18,27.55942153930664
2011-04-19,27.747814178466797
2011-04-20,28.250158309936523
2011-04-21,28.292022705078125
2011-04-25,28.578079223632812
2011-04-26,28.661806106567383
2011-04-27,29.324623107910156
2011-04-28,28.605989456176758
2011-04-29,28.35481071472168
2011-05-02,28.724599838256836
2011-05-03,28.710647583007812
2011-05-04,28.438533782958984
2011-05-05,28.626924514770508
2011-05-06,28.93391990661621
2011-05-09,29.45718002319336
2011-05-10,29.520004272460938
2011-05-11,29.450204849243164
2011-05-12,29.61068344116211
2011-05-13,29.33159637451172
2011-05-16,29.492090225219727
2011-05-17,29.33159637451172
2011-05-18,29.192049026489258
2011-05-19,29.185075759887695
2011-05-20,29.097639083862305
2011-05-23,28.929719924926758
2011-05-24,28.62189483642578
2011-05-25,29.048669815063477
2011-05-26,28.985698699951172
2011-05-27,28.726837158203125
2011-05-31,28.83877944946289
2011-06-01,28.48196792602539
2011-06-02,28.509946823120117
2011-06-03,28.230085372924805
2011-06-06,28.300058364868164
2011-06-07,28.62189483642578
2011-06-08,28.663875579833984
2011-06-09,29.062641143798828
2011-06-10,28.768802642822266
2011-06-13,28.544925689697266
2011-06-14,28.85276222229004
2011-06-15,28.712839126586914
2011-06-16,28.726837158203125
2011-06-17,28.684864044189453
2011-06-20,28.957700729370117
2011-06-21,29.090656280517578
2011-06-22,28.845762252807617
2011-06-23,28.901729583740234
2011-06-24,28.083173751831055
2011-06-27,28.439985275268555
2011-06-28,28.96470069885254
2011-06-29,28.747821807861328
2011-06-30,28.96470069885254
2011-07-01,29.46843910217285
2011-07-05,29.580387115478516
2011-07-06,30.14707374572754
2011-07-07,30.11909294128418
2011-07-08,29.839242935180664
2011-07-11,29.60137367248535
2011-07-12,29.580387115478516
2011-07-13,29.60835838317871
2011-07-14,29.538393020629883
2011-07-15,29.377492904663086
2011-07-18,28.824777603149414
2011-07-19,29.279542922973633
2011-07-20,29.20956802368164
2011-07-21,27.46749496459961
2011-07-22,28.349027633666992
2011-07-25,28.230085372924805
2011-07-26,27.936250686645508
2011-07-27,27.29258918762207
2011-07-28,27.08969497680664
2011-07-29,26.80284881591797
2011-08-01,26.397058486938477
2011-08-02,26.397058486938477
2011-08-03,26.697904586791992
2011-08-04,25.36860466003418
2011-08-05,25.75339698791504
2011-08-08,24.228193283081055
2011-08-09,25.62746810913086
2011-08-10,24.654977798461914
2011-08-11,26.194168090820312
2011-08-12,26.79584503173828
2011-08-15,27.208633422851562
2011-08-16,26.935791015625
2011-08-17,27.068702697753906
2011-08-18,26.44767951965332
2011-08-19,26.342426300048828
2011-08-22,26.23717498779297
2011-08-23,26.8476619720459
2011-08-24,26.798545837402344
2011-08-25,26.370498657226562
2011-08-26,27.002050399780273
2011-08-29,27.5283260345459
2011-08-30,27.556398391723633
2011-08-31,27.7739315032959
2011-09-01,27.70375633239746
2011-09-02,27.233606338500977
2011-09-06,27.416057586669922
2011-09-07,28.047605514526367
2011-09-08,27.886199951171875
2011-09-09,26.94590950012207
2011-09-12,26.721363067626953
2011-09-13,27.03010368347168
2011-09-14,27.486223220825195
2011-09-15,27.07221794128418
2011-09-16,27.58445930480957
2011-09-19,27.654626846313477
2011-09-20,27.851110458374023
2011-09-21,26.92485809326172
2011-09-22,26.665220260620117
2011-09-23,26.496807098388672
2011-09-26,27.30376625061035
2011-09-27,27.479209899902344
2011-09-28,27.086252212524414
2011-09-29,26.468732833862305
2011-09-30,26.15296745300293
2011-10-03,25.0793399810791
2011-10-04,25.205652236938477
2011-10-05,25.5284481048584
2011-10-06,25.33195686340332
2011-10-07,25.107406616210938
2011-10-10,26.019634246826172
2011-10-11,25.970518112182617
2011-10-12,26.3985595703125
2011-10-13,26.623109817504883
2011-10-14,26.791522979736328
2011-10-17,26.588027954101562
2011-10-18,26.917837142944336
2011-10-19,26.798545837402344
2011-10-20,27.191511154174805
2011-10-21,27.86514663696289
2011-10-24,28.524768829345703
2011-10-25,27.787961959838867
2011-10-26,28.700191497802734
2011-10-27,29.458049774169922
2011-10-28,29.528234481811523
2011-10-31,28.630023956298828
2011-11-01,28.096710205078125
2011-11-02,27.97742462158203
2011-11-03,28.012510299682617
2011-11-04,27.52130699157715
2011-11-07,27.872167587280273
2011-11-08,27.7739315032959
2011-11-09,26.826602935791016
2011-11-10,27.177473068237305
2011-11-11,27.83708953857422
2011-11-14,27.500255584716797
2011-11-15,27.612529754638672
2011-11-16,26.721363067626953
2011-11-17,26.41858673095703
2011-11-18,26.249597549438477
2011-11-21,25.855287551879883
2011-11-22,25.79192352294922
2011-11-23,25.60884666442871
2011-11-25,25.334247589111328
2011-11-28,25.658126831054688
2011-11-29,25.615890502929688
2011-11-30,26.15805435180664
2011-12-01,26.221437454223633
2011-12-02,26.059486389160156
2011-12-05,25.777835845947266
2011-12-06,25.658126831054688
2011-12-07,25.763761520385742
2011-12-08,25.54547691345215
2011-12-09,25.60884666442871
2011-12-12,25.235654830932617
2011-12-13,25.2497501373291
2011-12-14,25.045549392700195
2011-12-15,25.207504272460938
2011-12-16,25.87641716003418
2011-12-19,25.679262161254883
2011-12-20,26.122854232788086
2011-12-21,26.08061408996582
2011-12-22,26.1087646484375
2011-12-23,26.348182678222656
2011-12-27,26.552370071411133
2011-12-28,25.9327392578125
2011-12-29,26.28479766845703
2011-12-30,26.186214447021484
2012-01-03,26.805845260620117
2012-01-04,26.89738655090332
2012-01-05,27.101585388183594
2012-01-06,27.17198944091797
2012-01-09,27.157913208007812
2012-01-10,27.467727661132812
2012-01-11,27.186079025268555
2012-01-12,27.348026275634766
2012-01-13,26.61574363708496
2012-01-17,26.96779441833496
2012-01-18,27.48885154724121
2012-01-19,27.742321014404297
2012-01-20,28.228164672851562
2012-01-23,28.023969650268555
2012-01-24,27.84795570373535
2012-01-25,27.9676456451416
2012-01-26,27.4606876373291
2012-01-27,27.44659996032715
2012-01-30,27.33393669128418
2012-01-31,27.439571380615234
2012-02-01,28.031024932861328
2012-02-02,27.700075149536133
2012-02-03,27.62262535095215
2012-02-06,27.44659996032715
2012-02-07,27.369144439697266
2012-02-08,27.707117080688477
2012-02-09,27.439571380615234
2012-02-10,27.17903709411621
2012-02-13,26.200305938720703
2012-02-14,26.439716339111328
2012-02-15,25.938047409057617
2012-02-16,26.114694595336914
2012-02-17,25.916854858398438
2012-02-21,25.570634841918945
2012-02-22,26.001630783081055
2012-02-23,26.453838348388672
2012-02-24,26.637548446655273
2012-02-27,26.637548446655273
2012-02-28,26.637548446655273
2012-02-29,26.404380798339844
2012-03-01,26.354917526245117
2012-03-02,25.853256225585938
2012-03-05,25.82499122619629
2012-03-06,25.63422203063965
2012-03-07,26.03696632385254
2012-03-08,26.460912704467773
2012-03-09,26.75060272216797
2012-03-12,26.665807723999023
2012-03-13,26.8636531829834
2012-03-14,27.019100189208984
2012-03-15,26.785930633544922
2012-03-16,27.075620651245117
2012-03-19,27.24519920349121
2012-03-20,27.421836853027344
2012-03-21,27.24519920349121
2012-03-22,27.054431915283203
2012-03-23,27.52781867980957
2012-03-26,27.98001480102539
2012-03-27,27.89522361755371
2012-03-28,27.61262321472168
2012-03-29,27.697397232055664
2012-03-30,28.02242088317871
2012-04-02,27.690336227416992
2012-04-03,27.329980850219727
2012-04-04,27.18866729736328
2012-04-05,27.004966735839844
2012-04-09,27.16040802001953
2012-04-10,27.125083923339844
2012-04-11,27.4006290435791
2012-04-12,27.421836853027344
2012-04-13,26.517436981201172
2012-04-16,26.482107162475586
2012-04-17,27.004966735839844
2012-04-18,26.460912704467773
2012-04-19,26.482107162475586
2012-04-20,26.672882080078125
2012-04-23,26.489171981811523
2012-04-24,26.496231079101562
2012-04-25,26.74353790283203
2012-04-26,26.12175750732422
2012-04-27,26.072290420532227
2012-04-30,26.29133415222168
2012-05-01,26.354917526245117
2012-05-02,26.29133415222168
2012-05-03,25.82499122619629
2012-05-04,25.55650520324707
2012-05-07,25.401050567626953
2012-05-08,25.5494441986084
2012-05-09,25.443445205688477
2012-05-10,25.8461971282959
2012-05-11,25.874454498291016
2012-05-14,25.895662307739258
2012-05-15,25.719009399414062
2012-05-16,25.93098258972168
2012-05-17,25.83880043029785
2012-05-18,25.519723892211914
2012-05-21,25.583526611328125
2012-05-22,25.704090118408203
2012-05-23,25.746620178222656
2012-05-24,25.85298728942871
2012-05-25,26.16497230529785
2012-05-29,25.888431549072266
2012-05-30,26.129520416259766
2012-05-31,26.22878646850586
2012-06-01,25.7253475189209
2012-06-04,25.81753158569336
2012-06-05,26.05861473083496
2012-06-06,26.441518783569336
2012-06-07,26.221696853637695
2012-06-08,26.278427124023438
2012-06-11,25.85298728942871
2012-06-12,26.235876083374023
2012-06-13,25.845890045166016
2012-06-14,26.2075252532959
2012-06-15,26.441518783569336
2012-06-18,26.810239791870117
2012-06-19,26.973318099975586
2012-06-20,26.916603088378906
2012-06-21,26.725141525268555
2012-06-22,26.89533042907715
2012-06-25,26.767696380615234
2012-06-26,26.739330291748047
2012-06-27,27.037147521972656
2012-06-28,27.46967887878418
2012-06-29,27.902210235595703
2012-07-02,28.25675392150879
2012-07-03,28.207128524780273
2012-07-05,27.98021697998047
2012-07-06,27.48386573791504
2012-07-09,27.583133697509766
2012-07-10,27.611495971679688
2012-07-11,27.85967445373535
2012-07-12,27.767492294311523
2012-07-13,28.10784149169922
2012-07-16,27.94476318359375
2012-07-17,28.214216232299805
2012-07-18,28.18584632873535
2012-07-19,28.171672821044922
2012-07-20,27.802940368652344
2012-07-23,27.40586280822754
2012-07-24,27.086776733398438
2012-07-25,26.909513473510742
2012-07-26,26.916603088378906
2012-07-27,27.412954330444336
2012-07-30,27.320772171020508
2012-07-31,28.15039825439453
2012-08-01,27.89512062072754
2012-08-02,27.56186866760254
2012-08-03,27.930578231811523
2012-08-06,27.81004524230957
2012-08-07,27.89512062072754
2012-08-08,27.441320419311523
2012-08-09,27.434226989746094
2012-08-10,27.434226989746094
2012-08-13,27.36332893371582
2012-08-14,27.150604248046875
2012-08-15,26.959150314331055
2012-08-16,26.647151947021484
2012-08-17,26.71118927001953
2012-08-20,26.832162857055664
2012-08-21,26.725414276123047
2012-08-22,26.98157501220703
2012-08-23,27.024263381958008
2012-08-24,27.109655380249023
2012-08-27,26.99580192565918
2012-08-28,26.68272590637207
2012-08-29,26.789464950561523
2012-08-30,27.109655380249023
2012-08-31,27.40849494934082
2012-09-04,27.59348487854004
2012-09-05,27.166582107543945
2012-09-06,27.493879318237305
2012-09-07,27.166582107543945
2012-09-10,27.059844970703125
2012-09-11,26.874839782714844
2012-09-12,26.967334747314453
2012-09-13,27.081201553344727
2012-09-14,26.58310890197754
2012-09-17,27.052732467651367
2012-09-18,27.25906753540039
2012-09-19,27.159448623657227
2012-09-20,27.273303985595703
2012-09-21,27.72869110107422
2012-09-24,28.00619125366211
2012-09-25,27.64330291748047
2012-09-26,27.500988006591797
2012-09-27,27.764265060424805
2012-09-28,27.543689727783203
2012-10-01,27.742923736572266
2012-10-02,27.771377563476562
2012-10-03,27.792720794677734
2012-10-04,28.00619125366211
2012-10-05,28.12004280090332
2012-10-08,28.3050479888916
2012-10-09,28.233898162841797
2012-10-10,28.02754020690918
2012-10-11,28.0844669342041
2012-10-12,28.10580062866211
2012-10-15,28.397531509399414
2012-10-16,28.995235443115234
2012-10-17,28.838685989379883
2012-10-18,28.94542694091797
2012-10-19,28.660799026489258
2012-10-22,28.767541885375977
2012-10-23,28.411773681640625
2012-10-24,28.219661712646484
2012-10-25,28.290803909301758
2012-10-26,27.991960525512695
2012-10-31,28.06311798095703
2012-11-01,29.116182327270508
2012-11-02,28.81734848022461
2012-11-05,28.646574020385742
2012-11-06,28.717741012573242
2012-11-07,29.002344131469727
2012-11-08,28.696380615234375
2012-11-09,28.796005249023438
2012-11-12,28.504270553588867
2012-11-13,28.96677017211914
2012-11-14,28.611000061035156
2012-11-15,28.725439071655273
2012-11-16,28.796964645385742
2012-11-19,29.104534149169922
2012-11-20,29.183212280273438
2012-11-21,29.218971252441406
2012-11-23,29.598079681396484
2012-11-26,29.648141860961914
2012-11-27,29.483625411987305
2012-11-28,29.46932601928711
2012-11-29,29.698211669921875
2012-11-30,30.19891357421875
2012-12-03,30.334810256958008
2012-12-04,30.57801628112793
2012-12-05,30.227519989013672
2012-12-06,30.44210433959961
2012-12-07,30.234676361083984
2012-12-10,30.206050872802734
2012-12-11,30.8426513671875
2012-12-12,30.549386978149414
2012-12-13,30.6495361328125
2012-12-14,31.01430892944336
2012-12-17,31.314741134643555
2012-12-18,31.4077205657959
2012-12-19,31.22174644470215
2012-12-20,31.32903480529785
2012-12-21,31.214603424072266
2012-12-24,31.085851669311523
2012-12-26,30.8426513671875
2012-12-27,30.92133903503418
2012-12-28,30.62806510925293
2012-12-31,30.885574340820312
2013-01-02,31.10730743408203
2013-01-03,31.042938232421875
2013-01-04,31.25035858154297
2013-01-07,31.350505828857422
2013-01-08,31.307592391967773
2013-01-09,31.307592391967773
2013-01-10,31.393434524536133
2013-01-11,31.35765266418457
2013-01-14,31.679534912109375
2013-01-15,32.23744201660156
2013-01-16,32.2016716003418
2013-01-17,32.5593147277832
2013-01-18,32.79534912109375
2013-01-22,32.63083267211914
2013-01-23,33.03139114379883
2013-01-24,32.702354431152344
2013-01-25,32.208839416503906
2013-01-28,32.26604461669922
2013-01-29,32.57362747192383
2013-01-30,32.602230072021484
2013-01-31,32.452022552490234
2013-02-01,33.28174591064453
2013-02-04,32.93124771118164
2013-02-05,33.10292434692383
2013-02-06,33.238826751708984
2013-02-07,33.18876647949219
2013-02-08,33.53924560546875
2013-02-11,33.44625473022461
2013-02-12,33.589317321777344
2013-02-13,33.510276794433594
2013-02-14,33.60367965698242
2013-02-15,33.481544494628906
2013-02-19,33.927005767822266
2013-02-20,33.48872756958008
2013-02-21,33.395320892333984
2013-02-22,33.733001708984375
2013-02-25,33.17977523803711
2013-02-26,33.459983825683594
2013-02-27,33.790496826171875
2013-02-28,33.912654876708984
2013-03-01,34.47305679321289
2013-03-04,34.66703414916992
2013-03-05,34.681419372558594
2013-03-06,34.83229064941406
2013-03-07,34.54490661621094
2013-03-08,34.83229064941406
2013-03-11,34.88258743286133
2013-03-12,34.954444885253906
2013-03-13,35.105316162109375
2013-03-14,35.41426467895508
2013-03-15,35.126869201660156
2013-03-18,34.70296096801758
2013-03-19,35.96751022338867
2013-03-20,36.09682846069336
2013-03-21,35.77350997924805
2013-03-22,35.79506301879883
2013-03-25,36.348297119140625
2013-03-26,36.44169235229492
2013-03-27,36.434505462646484
2013-03-28,36.96620178222656
2013-04-01,37.102718353271484
2013-04-02,37.65595245361328
2013-04-03,37.138641357421875
2013-04-04,37.23203659057617
2013-04-05,37.418846130371094
2013-04-08,37.81401824951172
2013-04-09,38.02238082885742
2013-04-10,38.295413970947266
2013-04-11,38.661834716796875
2013-04-12,38.92766571044922
2013-04-15,38.827083587646484
2013-04-16,39.480918884277344
2013-04-17,39.55994415283203
2013-04-18,39.83296585083008
2013-04-19,40.17784118652344
2013-04-22,40.3790283203125
2013-04-23,40.45088195800781
2013-04-24,40.10599899291992
2013-04-25,38.37443923950195
2013-04-26,38.26665496826172
2013-04-29,38.84145736694336
2013-04-30,38.884578704833984
2013-05-01,38.68340301513672
2013-05-02,39.409061431884766
2013-05-03,39.207881927490234
2013-05-06,39.08574295043945
2013-05-07,39.50247573852539
2013-05-08,39.588680267333984
2013-05-09,39.38032913208008
2013-05-10,39.40188217163086
2013-05-13,39.14321517944336
2013-05-14,39.48810958862305
2013-05-15,39.524017333984375
2013-05-16,39.23552703857422
2013-05-17,39.661067962646484
2013-05-20,39.53844451904297
2013-05-21,39.415828704833984
2013-05-22,39.27879333496094
2013-05-23,39.36534118652344
2013-05-24,39.26437759399414
2013-05-28,39.21388244628906
2013-05-29,38.874900817871094
2013-05-30,39.4663200378418
2013-05-31,39.004730224609375
2013-06-03,37.9949836730957
2013-06-04,38.413299560546875
2013-06-05,38.15365982055664
2013-06-06,37.90122985839844
2013-06-07,38.18251419067383
2013-06-10,38.73786544799805
2013-06-11,39.5312385559082
2013-06-12,39.487953186035156
2013-06-13,39.35094451904297
2013-06-14,39.61778259277344
2013-06-17,40.14430236816406
2013-06-18,40.288536071777344
2013-06-19,40.07216262817383
2013-06-20,39.048011779785156
2013-06-21,39.19225311279297
2013-06-24,38.6657600402832
2013-06-25,38.62247085571289
2013-06-26,39.697120666503906
2013-06-27,39.89186096191406
2013-06-28,40.26690673828125
2013-07-01,39.67548751831055
2013-07-02,39.545654296875
2013-07-03,39.73318099975586
2013-07-05,40.07216262817383
2013-07-08,40.59145736694336
2013-07-09,40.32460403442383
2013-07-10,40.78618621826172
2013-07-11,41.904117584228516
2013-07-12,42.11328125
2013-07-15,42.005104064941406
2013-07-16,42.03394317626953
2013-07-17,42.17098617553711
2013-07-18,42.05558395385742
2013-07-19,42.41621017456055
2013-07-22,42.546024322509766
2013-07-23,41.56513595581055
2013-07-24,40.94486999511719
2013-07-25,41.550716400146484
2013-07-26,42.17098617553711
2013-07-29,42.11328125
2013-07-30,41.99787139892578
2013-07-31,42.026729583740234
2013-08-01,42.40898132324219
2013-08-02,42.17818832397461
2013-08-05,42.574886322021484
2013-08-06,42.308013916015625
2013-08-07,42.3657112121582
2013-08-08,42.993186950683594
2013-08-09,42.906646728515625
2013-08-12,42.31523132324219
2013-08-13,41.9329719543457
2013-08-14,41.8536376953125
2013-08-15,41.45551300048828
2013-08-16,40.91984939575195
2013-08-19,41.15149688720703
2013-08-20,41.58580780029297
2013-08-21,41.31074142456055
2013-08-22,41.57133102416992
2013-08-23,41.58580780029297
2013-08-26,41.578556060791016
2013-08-27,41.16596221923828
2013-08-28,41.23111343383789
2013-08-29,41.368648529052734
2013-08-30,41.20216369628906
2013-09-03,41.54237747192383
2013-09-04,42.078033447265625
2013-09-05,42.092498779296875
2013-09-06,42.15765380859375
2013-09-09,42.461673736572266
2013-09-10,42.975624084472656
2013-09-11,43.78633117675781
2013-09-12,43.764617919921875
2013-09-13,43.63433074951172
2013-09-16,44.119319915771484
2013-09-17,44.582576751708984
