Date,DVN
2010-11-05,46.267822265625
2010-11-08,46.77768325805664
2010-11-09,46.30048751831055
2010-11-10,46.99995040893555
2010-11-11,47.562095642089844
2010-11-12,47.37907791137695
2010-11-15,46.692691802978516
2010-11-16,46.045555114746094
2010-11-17,45.986724853515625
2010-11-18,47.01954650878906
2010-11-19,47.84972381591797
2010-11-22,47.33330154418945
2010-11-23,46.32664108276367
2010-11-24,46.88227462768555
2010-11-26,46.37240219116211
2010-11-29,46.05862808227539
2010-11-30,46.13054275512695
2010-12-01,47.071842193603516
2010-12-02,48.00007629394531
2010-12-03,48.313846588134766
2010-12-06,48.32691955566406
2010-12-07,48.163490295410156
2010-12-08,47.83665466308594
2010-12-09,47.56864547729492
2010-12-10,47.9085578918457
2010-12-13,48.39988708496094
2010-12-14,48.2230110168457
2010-12-15,47.93473434448242
2010-12-16,48.05268859863281
2010-12-17,47.88233184814453
2010-12-20,48.46541213989258
2010-12-21,48.74055862426758
2010-12-22,49.801856994628906
2010-12-23,50.69279098510742
2010-12-27,50.535579681396484
2010-12-28,50.810699462890625
2010-12-29,51.098968505859375
2010-12-30,51.2299919128418
2010-12-31,51.4330940246582
2011-01-03,51.544437408447266
2011-01-04,51.2299919128418
2011-01-05,51.55754089355469
2011-01-06,51.249656677246094
2011-01-07,51.40032196044922
2011-01-10,51.29551315307617
2011-01-11,52.97258758544922
2011-01-12,53.712867736816406
2011-01-13,53.68012237548828
2011-01-14,54.236961364746094
2011-01-18,55.04276657104492
2011-01-19,54.040443420410156
2011-01-20,53.93559646606445
2011-01-21,54.70866012573242
2011-01-24,56.14334487915039
2011-01-25,55.37687683105469
2011-01-26,56.18266296386719
2011-01-27,54.96413803100586
2011-01-28,55.76994705200195
2011-01-31,58.102142333984375
2011-02-01,58.600032806396484
2011-02-02,58.626224517822266
2011-02-03,58.29865646362305
2011-02-04,58.102142333984375
2011-02-07,56.98188400268555
2011-02-08,56.77224349975586
2011-02-09,56.25471496582031
2011-02-10,56.9163703918457
2011-02-11,56.628135681152344
2011-02-14,57.80733871459961
2011-02-15,57.715606689453125
2011-02-16,56.48400115966797
2011-02-17,57.07360076904297
2011-02-18,57.78114318847656
2011-02-22,57.29634475708008
2011-02-23,58.744163513183594
2011-02-24,57.87941360473633
2011-02-25,59.18964767456055
2011-02-28,59.90370559692383
2011-03-01,58.14799499511719
2011-03-02,58.560752868652344
2011-03-03,59.06515121459961
2011-03-04,59.6940803527832
2011-03-07,59.30754852294922
2011-03-08,58.93412780761719
2011-03-09,58.77036666870117
2011-03-10,56.392276763916016
2011-03-11,57.790279388427734
2011-03-14,58.13157653808594
2011-03-15,57.46211624145508
2011-03-16,56.215091705322266
2011-03-17,58.70915985107422
2011-03-18,59.16204833984375
2011-03-21,60.835697174072266
2011-03-22,61.10478591918945
2011-03-23,61.01286315917969
2011-03-24,60.88160705566406
2011-03-25,61.04569625854492
2011-03-28,60.05464172363281
2011-03-29,60.1859245300293
2011-03-30,60.11368942260742
2011-03-31,60.2318229675293
2011-04-01,60.38282775878906
2011-04-04,60.369686126708984
2011-04-05,59.7396125793457
2011-04-06,59.63457489013672
2011-04-07,59.92994689941406
2011-04-08,59.98902130126953
2011-04-11,58.571327209472656
2011-04-12,56.43166732788086
2011-04-13,57.5737190246582
2011-04-14,57.606529235839844
2011-04-15,57.63933181762695
2011-04-18,56.56949996948242
2011-04-19,57.081459045410156
2011-04-20,58.30878829956055
2011-04-21,58.48602294921875
2011-04-25,57.89529037475586
2011-04-26,58.571327209472656
2011-04-27,57.875614166259766
2011-04-28,58.289093017578125
2011-04-29,59.726470947265625
2011-05-02,58.656646728515625
2011-05-03,57.31114959716797
2011-05-04,55.76222229003906
2011-05-05,54.77769470214844
2011-05-06,54.88272476196289
2011-05-09,56.149452209472656
2011-05-10,56.10352325439453
2011-05-11,54.58081817626953
2011-05-12,53.91790008544922
2011-05-13,53.83259582519531
2011-05-16,53.675045013427734
2011-05-17,53.70132064819336
2011-05-18,54.48237228393555
2011-05-19,54.167327880859375
2011-05-20,54.37732696533203
2011-05-23,52.92683410644531
2011-05-24,53.517555236816406
2011-05-25,54.55454635620117
2011-05-26,54.30515670776367
2011-05-27,54.69894790649414
2011-05-31,55.178062438964844
2011-06-01,54.324825286865234
2011-06-02,54.311710357666016
2011-06-03,54.00322341918945
2011-06-06,53.50443649291992
2011-06-07,52.985897064208984
2011-06-08,52.500205993652344
2011-06-09,53.43876647949219
2011-06-10,52.198326110839844
2011-06-13,50.98147964477539
2011-06-14,52.0601921081543
2011-06-15,50.70523452758789
2011-06-16,50.72496795654297
2011-06-17,50.6131591796875
2011-06-20,50.46845626831055
2011-06-21,51.44849395751953
2011-06-22,51.36296081542969
2011-06-23,50.96830749511719
2011-06-24,50.38951873779297
2011-06-27,50.00146484375
2011-06-28,51.29063034057617
2011-06-29,51.25117111206055
2011-06-30,51.836551666259766
2011-07-01,51.80365753173828
2011-07-05,52.487709045410156
2011-07-06,52.62583923339844
2011-07-07,53.638771057128906
2011-07-08,52.829734802246094
2011-07-11,51.474788665771484
2011-07-12,51.152503967285156
2011-07-13,51.50111389160156
2011-07-14,51.224857330322266
2011-07-15,52.92182159423828
2011-07-18,52.59952926635742
2011-07-19,54.14521789550781
2011-07-20,53.947898864746094
2011-07-21,55.04633331298828
2011-07-22,55.480438232421875
2011-07-25,55.09237289428711
2011-07-26,54.4543571472168
2011-07-27,53.67823028564453
2011-07-28,52.59952926635742
2011-07-29,51.764190673828125
2011-08-01,51.514259338378906
2011-08-02,49.560768127441406
2011-08-03,49.850189208984375
2011-08-04,47.127132415771484
2011-08-05,45.97608947753906
2011-08-08,42.98337173461914
2011-08-09,45.206539154052734
2011-08-10,43.59505844116211
2011-08-11,44.976314544677734
2011-08-12,44.726383209228516
2011-08-15,45.89714813232422
2011-08-16,45.34465026855469
2011-08-17,45.17363739013672
2011-08-18,42.47031021118164
2011-08-19,41.79943084716797
2011-08-22,41.41794204711914
2011-08-23,42.52952194213867
2011-08-24,42.66107177734375
2011-08-25,41.70735168457031
2011-08-26,42.34535598754883
2011-08-29,43.41748046875
2011-08-30,44.180442810058594
2011-08-31,44.61455535888672
2011-09-01,43.792381286621094
2011-09-02,42.49663162231445
2011-09-06,41.99017333984375
2011-09-07,43.66084289550781
2011-09-08,43.160953521728516
2011-09-09,41.56263732910156
2011-09-12,41.95069885253906
2011-09-13,42.29363250732422
2011-09-14,42.69594192504883
2011-09-15,43.52031707763672
2011-09-16,43.599449157714844
2011-09-19,42.57064437866211
2011-09-20,42.781673431396484
2011-09-21,40.6317024230957
2011-09-22,37.53207778930664
2011-09-23,36.516456604003906
2011-09-26,37.875003814697266
2011-09-27,38.67299270629883
2011-09-28,37.20890808105469
2011-09-29,38.03329849243164
2011-09-30,36.56260681152344
2011-10-03,35.177650451660156
2011-10-04,36.635154724121094
2011-10-05,37.15614700317383
2011-10-06,38.0926399230957
2011-10-07,37.248477935791016
2011-10-10,38.75213623046875
2011-10-11,38.765323638916016
2011-10-12,39.71500015258789
2011-10-13,38.93680191040039
2011-10-14,40.03816604614258
2011-10-17,39.35887908935547
2011-10-18,40.578956604003906
2011-10-19,41.08677291870117
2011-10-20,41.409912109375
2011-10-21,42.47830581665039
2011-10-24,42.03644943237305
2011-10-25,40.6251106262207
2011-10-26,41.35717010498047
2011-10-27,43.77091598510742
2011-10-28,44.9448356628418
2011-10-31,42.834442138671875
2011-11-01,41.15929412841797
2011-11-02,43.17079162597656
2011-11-03,43.56648635864258
2011-11-04,43.11802291870117
2011-11-07,43.44777297973633
2011-11-08,45.74943542480469
2011-11-09,43.30268096923828
2011-11-10,44.344688415527344
2011-11-11,45.1558723449707
2011-11-14,44.10727310180664
2011-11-15,44.1666145324707
2011-11-16,43.63243103027344
2011-11-17,42.168331146240234
2011-11-18,42.02325439453125
2011-11-21,41.35717010498047
2011-11-22,40.69105529785156
2011-11-23,39.25335693359375
2011-11-25,38.6334342956543
2011-11-28,40.1238899230957
2011-11-29,40.829566955566406
2011-11-30,43.17079162597656
2011-12-01,42.933349609375
2011-12-02,43.12461853027344
2011-12-05,43.75773620605469
2011-12-06,44.19960021972656
2011-12-07,43.856666564941406
2011-12-08,42.02985382080078
2011-12-09,43.89622116088867
2011-12-12,42.359596252441406
2011-12-13,41.90996170043945
2011-12-14,40.382469177246094
2011-12-15,39.906368255615234
2011-12-16,39.972496032714844
2011-12-19,39.0467414855957
2011-12-20,40.475040435791016
2011-12-21,41.294986724853516
2011-12-22,41.57271194458008
2011-12-23,41.334659576416016
2011-12-27,41.23546600341797
2011-12-28,40.44197463989258
2011-12-29,41.189186096191406
2011-12-30,40.99742126464844
2012-01-03,43.71514892578125
2012-01-04,43.23244857788086
2012-01-05,43.225833892822266
2012-01-06,42.815853118896484
2012-01-09,43.5366096496582
2012-01-10,43.44404602050781
2012-01-11,42.10832214355469
2012-01-12,41.90996170043945
2012-01-13,41.72480010986328
2012-01-17,42.10832214355469
2012-01-18,42.58442687988281
2012-01-19,42.41912841796875
2012-01-20,41.850425720214844
2012-01-23,43.166316986083984
2012-01-24,42.432334899902344
2012-01-25,43.75483703613281
2012-01-26,42.86214828491211
2012-01-27,42.9877815246582
2012-01-30,42.7232780456543
2012-01-31,42.19428634643555
2012-02-01,42.15459442138672
2012-02-02,42.26702880859375
2012-02-03,41.96284866333008
2012-02-06,42.62409973144531
2012-02-07,43.6556510925293
2012-02-08,43.8143424987793
2012-02-09,43.79449462890625
2012-02-10,42.74974060058594
2012-02-13,43.40436553955078
2012-02-14,44.237545013427734
2012-02-15,47.41154861450195
2012-02-16,49.606876373291016
2012-02-17,49.56060028076172
2012-02-21,49.745758056640625
2012-02-22,49.43496322631836
2012-02-23,49.653167724609375
2012-02-24,49.71929168701172
2012-02-27,49.69282913208008
2012-02-28,48.9192008972168
2012-02-29,48.47615051269531
2012-03-01,49.018375396728516
2012-03-02,48.27116394042969
2012-03-05,48.05956268310547
2012-03-06,46.94866943359375
2012-03-07,47.728946685791016
2012-03-08,47.7091178894043
2012-03-09,47.484283447265625
2012-03-12,47.02141571044922
2012-03-13,47.81050109863281
2012-03-14,47.29328536987305
2012-03-15,48.1022834777832
2012-03-16,48.89139175415039
2012-03-19,50.27064895629883
2012-03-20,49.004112243652344
2012-03-21,48.27467727661133
2012-03-22,46.98161315917969
2012-03-23,47.77070999145508
2012-03-26,48.17521286010742
2012-03-27,47.18718719482422
2012-03-28,47.11423873901367
2012-03-29,46.82246017456055
2012-03-30,47.16065216064453
2012-04-02,47.96302795410156
2012-04-03,47.1805534362793
2012-04-04,47.266761779785156
2012-04-05,47.19382095336914
2012-04-09,46.61027145385742
2012-04-10,45.71506881713867
2012-04-11,44.906070709228516
2012-04-12,45.8410530090332
2012-04-13,44.98563766479492
2012-04-16,44.428627014160156
2012-04-17,45.21772384643555
2012-04-18,44.22970199584961
2012-04-19,43.70583724975586
2012-04-20,43.25492477416992
2012-04-23,43.73235321044922
2012-04-24,44.28938293457031
2012-04-25,44.89280319213867
2012-04-26,45.78800582885742
2012-04-27,46.1925048828125
2012-04-30,46.318504333496094
2012-05-01,46.8489875793457
2012-05-02,45.13153839111328
2012-05-03,44.07718276977539
2012-05-04,43.12228775024414
2012-05-07,42.67136764526367
2012-05-08,42.777488708496094
2012-05-09,42.45917892456055
2012-05-10,42.837162017822266
2012-05-11,42.75758361816406
2012-05-14,42.286773681640625
2012-05-15,41.345149993896484
2012-05-16,40.90748596191406
2012-05-17,40.70193099975586
2012-05-18,40.7350959777832
2012-05-21,41.70322799682617
2012-05-22,40.86107635498047
2012-05-23,40.5560417175293
2012-05-24,40.071964263916016
2012-05-25,39.80009460449219
2012-05-29,40.54941940307617
2012-05-30,39.62105941772461
2012-05-31,39.468536376953125
2012-06-01,38.45396041870117
2012-06-04,38.69932556152344
2012-06-05,39.17013168334961
2012-06-06,39.846519470214844
2012-06-07,39.32265853881836
2012-06-08,38.93141174316406
2012-06-11,37.96989440917969
2012-06-12,38.16221237182617
2012-06-13,37.490116119384766
2012-06-14,37.72968673706055
2012-06-15,38.162208557128906
2012-06-18,37.842811584472656
2012-06-19,38.47495651245117
2012-06-20,37.91599655151367
2012-06-21,36.52525329589844
2012-06-22,36.93116760253906
2012-06-25,36.14595413208008
2012-06-26,36.318973541259766
2012-06-27,37.39696502685547
2012-06-28,37.822837829589844
2012-06-29,38.588069915771484
2012-07-02,38.01580047607422
2012-07-03,38.91413116455078
2012-07-05,38.588069915771484
2012-07-06,38.09565353393555
2012-07-09,37.756290435791016
2012-07-10,36.84466552734375
2012-07-11,37.15074920654297
2012-07-12,36.36555862426758
2012-07-13,36.86461639404297
2012-07-16,37.436885833740234
2012-07-17,38.681236267089844
2012-07-18,39.08050537109375
2012-07-19,39.22687911987305
2012-07-20,39.253509521484375
2012-07-23,38.82762908935547
2012-07-24,37.849449157714844
2012-07-25,37.65645980834961
2012-07-26,38.56147384643555
2012-07-27,39.180301666259766
2012-07-30,39.3998908996582
2012-07-31,39.340003967285156
2012-08-01,37.96923828125
2012-08-02,36.871273040771484
2012-08-03,37.476810455322266
2012-08-06,38.242061614990234
2012-08-07,39.306732177734375
2012-08-08,39.55957794189453
2012-08-09,40.20505905151367
2012-08-10,39.845733642578125
2012-08-13,39.266815185546875
2012-08-14,39.09379196166992
2012-08-15,38.860897064208984
2012-08-16,39.18695068359375
2012-08-17,39.24018478393555
2012-08-20,39.43316650390625
2012-08-21,40.03206253051758
2012-08-22,40.74406051635742
2012-08-23,40.27159118652344
2012-08-24,40.61762619018555
2012-08-27,40.05867004394531
2012-08-28,40.118560791015625
2012-08-29,39.08050537109375
2012-08-30,38.355186462402344
2012-08-31,38.48160934448242
2012-09-04,38.22875213623047
2012-09-05,37.93595504760742
2012-09-06,38.860897064208984
2012-09-07,39.48640060424805
2012-09-10,39.50635528564453
2012-09-11,40.338138580322266
2012-09-12,41.012451171875
2012-09-13,41.51984786987305
2012-09-14,42.38776779174805
2012-09-17,42.15408706665039
2012-09-18,41.366302490234375
2012-09-19,40.698665618896484
2012-09-20,40.70534133911133
2012-09-21,40.81216049194336
2012-09-24,40.217979431152344
2012-09-25,39.710575103759766
2012-09-26,39.39011001586914
2012-09-27,40.47835159301758
2012-09-28,40.39155578613281
2012-10-01,40.578487396240234
2012-10-02,41.105926513671875
2012-10-03,40.144527435302734
2012-10-04,40.60519790649414
2012-10-05,40.07109069824219
2012-10-08,40.04438400268555
2012-10-09,40.77210998535156
2012-10-10,40.37820816040039
2012-10-11,41.132625579833984
2012-10-12,40.96571350097656
2012-10-15,40.698665618896484
2012-10-16,41.03247833251953
2012-10-17,41.933773040771484
2012-10-18,41.82696533203125
2012-10-19,41.393009185791016
2012-10-22,40.972389221191406
2012-10-23,39.784019470214844
2012-10-24,39.23655700683594
2012-10-25,39.31000518798828
2012-10-26,38.91609573364258
2012-10-31,38.86268997192383
2012-11-01,39.069644927978516
2012-11-02,38.588951110839844
2012-11-05,38.60898208618164
2012-11-06,39.804046630859375
2012-11-07,36.993316650390625
2012-11-08,36.06532287597656
2012-11-09,35.9384765625
2012-11-12,36.01190948486328
2012-11-13,35.851688385009766
2012-11-14,35.424400329589844
2012-11-15,35.03717803955078
2012-11-16,34.983760833740234
2012-11-19,35.71147918701172
2012-11-20,35.21075439453125
2012-11-21,35.31089401245117
2012-11-23,35.53788757324219
2012-11-26,35.297542572021484
2012-11-27,35.464454650878906
2012-11-28,35.464454650878906
2012-11-29,35.11727523803711
2012-11-30,34.496395111083984
2012-12-03,34.64994430541992
2012-12-04,34.63660430908203
2012-12-05,35.13064193725586
2012-12-06,35.44443130493164
2012-12-07,35.330909729003906
2012-12-10,34.930355072021484
2012-12-11,35.0238151550293
2012-12-12,35.459442138671875
2012-12-13,35.07073974609375
2012-12-14,34.795955657958984
2012-12-17,34.936702728271484
2012-12-18,36.28376770019531
2012-12-19,36.03580093383789
2012-12-20,36.31727600097656
2012-12-21,35.82804489135742
2012-12-24,35.43263626098633
2012-12-26,35.09082794189453
2012-12-27,35.0238151550293
2012-12-28,34.279903411865234
2012-12-31,34.87638854980469
2013-01-02,35.157867431640625
2013-01-03,35.78112030029297
2013-01-04,36.578651428222656
2013-01-07,36.59203338623047
2013-01-08,36.3306770324707
2013-01-09,35.754329681396484
2013-01-10,36.10951614379883
2013-01-11,36.364192962646484
2013-01-14,36.069313049316406
2013-01-15,35.96877670288086
2013-01-16,36.09611892700195
2013-01-17,36.28376770019531
2013-01-18,36.377601623535156
2013-01-22,36.85343551635742
2013-01-23,36.38429260253906
2013-01-24,36.38429260253906
2013-01-25,36.84672164916992
2013-01-28,36.565242767333984
2013-01-29,38.17368698120117
2013-01-30,38.70314025878906
2013-01-31,38.32783126831055
2013-02-01,38.88407516479492
2013-02-04,38.321109771728516
2013-02-05,38.930992126464844
2013-02-06,38.93770980834961
2013-02-07,39.87594985961914
2013-02-08,40.49250793457031
2013-02-11,40.009986877441406
2013-02-12,39.896053314208984
2013-02-13,41.20291519165039
2013-02-14,40.653385162353516
2013-02-15,39.70840072631836
2013-02-19,40.593048095703125
2013-02-20,37.912315368652344
2013-02-21,36.77969741821289
2013-02-22,36.84672164916992
2013-02-25,36.189945220947266
2013-02-26,36.00899124145508
2013-02-27,36.28376770019531
2013-02-28,36.364192962646484
2013-03-01,36.10951614379883
2013-03-04,35.874935150146484
2013-03-05,36.243560791015625
2013-03-06,36.40439987182617
2013-03-07,37.38957595825195
2013-03-08,37.691158294677734
2013-03-11,37.50349807739258
2013-03-12,37.43647766113281
2013-03-13,37.4566650390625
2013-03-14,38.79512405395508
2013-03-15,39.05070877075195
2013-03-18,38.99017333984375
2013-03-19,38.51262283325195
2013-03-20,38.41175079345703
2013-03-21,38.2772216796875
2013-03-22,38.54625701904297
2013-03-25,38.351219177246094
2013-03-26,38.47899627685547
2013-03-27,38.43193054199219
2013-03-28,37.94765853881836
2013-04-01,37.342323303222656
2013-04-02,36.95894241333008
2013-04-03,36.21908950805664
2013-04-04,35.909690856933594
2013-04-05,36.31997299194336
2013-04-08,36.61591720581055
2013-04-09,37.14726638793945
2013-04-10,37.5306396484375
2013-04-11,38.028358459472656
2013-04-12,37.02619934082031
2013-04-15,35.71464538574219
2013-04-16,36.340152740478516
2013-04-17,35.51286697387695
2013-04-18,35.71464538574219
2013-04-19,34.59814453125
2013-04-22,34.77302169799805
2013-04-23,35.60029983520508
2013-04-24,35.93661880493164
2013-04-25,35.9635124206543
2013-04-26,36.05766296386719
2013-04-29,36.83787536621094
2013-04-30,37.03293991088867
2013-05-01,37.15400314331055
2013-05-02,38.09561538696289
2013-05-03,39.111228942871094
2013-05-06,39.279388427734375
2013-05-07,39.0910530090332
2013-05-08,39.29956817626953
2013-05-09,39.27265167236328
2013-05-10,39.804012298583984
2013-05-13,39.79728317260742
2013-05-14,39.98561096191406
2013-05-15,39.521522521972656
2013-05-16,39.16505432128906
2013-05-17,39.54168701171875
2013-05-20,40.26137161254883
2013-05-21,40.469871520996094
2013-05-22,39.7838134765625
2013-05-23,39.20539855957031
2013-05-24,38.902732849121094
2013-05-28,39.16505432128906
2013-05-29,39.45426940917969
2013-05-30,39.27265167236328
2013-05-31,38.23686599731445
2013-06-03,38.707679748535156
2013-06-04,38.50590896606445
2013-06-05,38.09561538696289
2013-06-06,37.550819396972656
2013-06-07,38.23686599731445
2013-06-10,37.81314468383789
2013-06-11,37.16744613647461
2013-06-12,36.829803466796875
2013-06-13,37.16744613647461
2013-06-14,36.681243896484375
2013-06-17,37.14043045043945
2013-06-18,37.34302520751953
2013-06-19,36.55294418334961
2013-06-20,35.59403991699219
2013-06-21,36.08025360107422
2013-06-24,35.13484573364258
2013-06-25,35.837154388427734
2013-06-26,35.78311538696289
2013-06-27,35.35769271850586
2013-06-28,35.0335578918457
2013-07-01,35.30366516113281
2013-07-02,35.82364273071289
2013-07-03,36.12751007080078
2013-07-05,36.84330749511719
2013-07-08,37.018898010253906
2013-07-09,37.55235290527344
2013-07-10,37.32276916503906
2013-07-11,37.795467376708984
2013-07-12,37.57936477661133
2013-07-15,37.88323974609375
2013-07-16,37.94401550292969
2013-07-17,37.93050765991211
2013-07-18,38.34243392944336
2013-07-19,39.09198760986328
2013-07-22,38.686824798583984
2013-07-23,38.761112213134766
2013-07-24,38.0452995300293
2013-07-25,38.15335464477539
2013-07-26,37.707672119140625
2013-07-29,36.96486282348633
2013-07-30,37.06615447998047
2013-07-31,37.14720153808594
2013-08-01,38.038551330566406
2013-08-02,37.78870391845703
2013-08-05,37.815704345703125
2013-08-06,37.6806526184082
2013-08-07,38.274925231933594
2013-08-08,39.61871337890625
2013-08-09,39.50391387939453
2013-08-12,39.09198760986328
2013-08-13,38.86239242553711
2013-08-14,39.13251876831055
2013-08-15,39.179779052734375
2013-08-16,38.74759292602539
2013-08-19,38.11283874511719
2013-08-20,38.17361068725586
2013-08-21,37.86974334716797
2013-08-22,38.71384048461914
2013-08-23,39.25407028198242
2013-08-26,39.21354293823242
2013-08-27,38.4639892578125
2013-08-28,38.82863235473633
2013-08-29,38.33567810058594
2013-08-30,38.55177307128906
2013-09-03,38.64631271362305
2013-09-04,38.82863235473633
2013-09-05,39.65923309326172
2013-09-06,39.422882080078125
2013-09-09,39.85506057739258
2013-09-10,39.63897705078125
2013-09-11,40.07955551147461
2013-09-12,39.92364501953125
2013-09-13,39.57796859741211
2013-09-16,39.388179779052734
