Date,PSA
2010-08-13,56.572166442871094
2010-08-16,56.74507141113281
2010-08-17,58.975460052490234
2010-08-18,58.47980499267578
2010-08-19,56.808467864990234
2010-08-20,56.33588790893555
2010-08-23,55.92092514038086
2010-08-24,55.37919235229492
2010-08-25,56.45692443847656
2010-08-26,55.91516876220703
2010-08-27,56.43960189819336
2010-08-30,56.10535430908203
2010-08-31,56.491477966308594
2010-09-01,57.99567413330078
2010-09-02,59.067657470703125
2010-09-03,59.71892166137695
2010-09-07,59.177146911621094
2010-09-08,59.01579284667969
2010-09-09,58.37031555175781
2010-09-10,58.87749099731445
2010-09-13,60.18443298339844
2010-09-14,60.12055587768555
2010-09-15,60.48652648925781
2010-09-16,59.975318908691406
2010-09-17,59.66165542602539
2010-09-20,60.31223678588867
2010-09-21,58.69160079956055
2010-09-22,58.743858337402344
2010-09-23,56.780521392822266
2010-09-24,58.65095520019531
2010-09-27,57.51823806762695
2010-09-28,57.13486099243164
2010-09-29,56.35648727416992
2010-09-30,56.36811828613281
2010-10-01,56.914119720458984
2010-10-04,56.617881774902344
2010-10-05,56.914119720458984
2010-10-06,55.96728515625
2010-10-07,56.42036437988281
2010-10-08,56.734031677246094
2010-10-11,57.09419250488281
2010-10-12,57.87257766723633
2010-10-13,58.83681106567383
2010-10-14,59.34217834472656
2010-10-15,58.64511489868164
2010-10-18,59.20273208618164
2010-10-19,58.552181243896484
2010-10-20,59.60939407348633
2010-10-21,59.74881362915039
2010-10-22,59.876590728759766
2010-10-25,59.41770553588867
2010-10-26,59.01108169555664
2010-10-27,58.104923248291016
2010-10-28,58.017791748046875
2010-10-29,57.634395599365234
2010-11-01,59.64421844482422
2010-11-02,60.015987396240234
2010-11-03,59.30730056762695
2010-11-04,60.933773040771484
2010-11-05,60.84083557128906
2010-11-08,60.49230194091797
2010-11-09,58.80777359008789
2010-11-10,59.82429885864258
2010-11-11,59.52226638793945
2010-11-12,58.76131057739258
2010-11-15,57.849334716796875
2010-11-16,55.241188049316406
2010-11-17,55.49098205566406
2010-11-18,55.8685417175293
2010-11-19,56.37973403930664
2010-11-22,56.93153762817383
2010-11-23,56.22868728637695
2010-11-24,57.175498962402344
2010-11-26,56.93153762817383
2010-11-29,56.6120719909668
2010-11-30,56.11250305175781
2010-12-01,57.0477180480957
2010-12-02,57.67505645751953
2010-12-03,57.611148834228516
2010-12-06,57.47174835205078
2010-12-07,57.94808578491211
2010-12-08,57.2684440612793
2010-12-09,57.494998931884766
2010-12-10,58.31982421875
2010-12-13,58.1617431640625
2010-12-14,58.09735107421875
2010-12-15,57.51765441894531
2010-12-16,57.037498474121094
2010-12-17,57.500083923339844
2010-12-20,58.694580078125
2010-12-21,58.82341003417969
2010-12-22,59.0751838684082
2010-12-23,58.70631408691406
2010-12-27,59.37968444824219
2010-12-28,59.56117630004883
2010-12-29,59.5787467956543
2010-12-30,59.403099060058594
2010-12-31,59.3855094909668
2011-01-03,60.621009826660156
2011-01-04,59.13374710083008
2011-01-05,59.719295501708984
2011-01-06,59.590457916259766
2011-01-07,59.57288360595703
2011-01-10,59.20985412597656
2011-01-11,58.993221282958984
2011-01-12,59.315284729003906
2011-01-13,59.93593215942383
2011-01-14,60.732269287109375
2011-01-18,61.388065338134766
2011-01-19,60.673709869384766
2011-01-20,60.8727912902832
2011-01-21,61.78623580932617
2011-01-24,61.55204391479492
2011-01-25,62.5006103515625
2011-01-26,62.65283203125
2011-01-27,63.5428466796875
2011-01-28,62.3425178527832
2011-01-31,63.81221008300781
2011-02-01,63.75950622558594
2011-02-02,63.900047302246094
2011-02-03,64.2923583984375
2011-02-04,63.888343811035156
2011-02-07,64.57342529296875
2011-02-08,64.53242492675781
2011-02-09,64.76080322265625
2011-02-10,65.0125732421875
2011-02-11,65.205810546875
2011-02-14,64.99497985839844
2011-02-15,64.5265884399414
2011-02-16,64.91888427734375
2011-02-17,64.63783264160156
2011-02-18,65.37560272216797
2011-02-22,64.91302490234375
2011-02-23,63.81806564331055
2011-02-24,63.800498962402344
2011-02-25,64.74321746826172
2011-02-28,65.7269287109375
2011-03-01,64.3040542602539
2011-03-02,63.864891052246094
2011-03-03,64.70221710205078
2011-03-04,63.888343811035156
2011-03-07,63.96443176269531
2011-03-08,65.92013549804688
2011-03-09,65.76205444335938
2011-03-10,64.66710662841797
2011-03-11,65.33948516845703
2011-03-14,64.67890167236328
2011-03-15,64.2837142944336
2011-03-16,62.974327087402344
2011-03-17,63.6467399597168
2011-03-18,63.47570037841797
2011-03-21,64.41935729980469
2011-03-22,63.75288391113281
2011-03-23,63.198448181152344
2011-03-24,63.340003967285156
2011-03-25,63.729305267333984
2011-03-28,63.61723327636719
2011-03-29,64.32499694824219
2011-03-30,65.0563735961914
2011-03-31,65.41614532470703
2011-04-01,65.46923065185547
2011-04-04,65.8998031616211
2011-04-05,65.581298828125
2011-04-06,65.33357238769531
2011-04-07,64.87942504882812
2011-04-08,63.99471664428711
2011-04-11,64.13038635253906
2011-04-12,63.80597686767578
2011-04-13,63.564125061035156
2011-04-14,64.6729965209961
2011-04-15,65.7464599609375
2011-04-18,65.22151184082031
2011-04-19,65.93521118164062
2011-04-20,66.26549530029297
2011-04-21,66.23600769042969
2011-04-25,67.16789245605469
2011-04-26,68.09392547607422
2011-04-27,68.7603759765625
2011-04-28,69.9871826171875
2011-04-29,69.19097137451172
2011-05-02,68.94915771484375
2011-05-03,68.60115814208984
2011-05-04,68.624755859375
2011-05-05,68.39470672607422
2011-05-06,68.43600463867188
2011-05-09,69.3855972290039
2011-05-10,70.69499206542969
2011-05-11,70.27622985839844
2011-05-12,69.32075500488281
2011-05-13,68.61296081542969
2011-05-16,68.9668197631836
2011-05-17,69.03170776367188
2011-05-18,69.41510772705078
2011-05-19,69.19097137451172
2011-05-20,68.46549224853516
2011-05-23,67.07941436767578
2011-05-24,67.1384048461914
2011-05-25,67.4569091796875
2011-05-26,68.17646789550781
2011-05-27,68.40059661865234
2011-05-31,69.79846954345703
2011-06-01,67.95828247070312
2011-06-02,67.8638916015625
2011-06-03,68.37110137939453
2011-06-06,67.49231719970703
2011-06-07,68.22957611083984
2011-06-08,68.55393981933594
2011-06-09,67.82257080078125
2011-06-10,66.18881225585938
2011-06-13,65.95088195800781
2011-06-14,66.56952667236328
2011-06-15,65.2608642578125
2011-06-16,65.84976196289062
2011-06-17,66.48625183105469
2011-06-20,66.73606872558594
2011-06-21,66.8252944946289
2011-06-22,66.43865203857422
2011-06-23,64.70170593261719
2011-06-24,65.86761474609375
2011-06-27,66.08174133300781
2011-06-28,66.53380584716797
2011-06-29,67.53910827636719
2011-06-30,67.81869506835938
2011-07-01,68.88941955566406
2011-07-05,69.87686157226562
2011-07-06,70.25758361816406
2011-07-07,70.73344421386719
2011-07-08,71.02493286132812
2011-07-11,70.42412567138672
2011-07-12,71.22125244140625
2011-07-13,70.3527603149414
2011-07-14,70.09695434570312
2011-07-15,70.9000244140625
2011-07-18,70.24567413330078
2011-07-19,71.46513366699219
2011-07-20,72.00049591064453
2011-07-21,73.13067626953125
2011-07-22,73.30320739746094
2011-07-25,72.8868179321289
2011-07-26,72.95223999023438
2011-07-27,70.9000244140625
2011-07-28,71.00115966796875
2011-07-29,71.16175079345703
2011-08-01,70.6679916381836
2011-08-02,69.24040985107422
2011-08-03,69.6448974609375
2011-08-04,65.92113494873047
2011-08-05,65.6177749633789
2011-08-08,60.71621322631836
2011-08-09,67.08110046386719
2011-08-10,65.2072982788086
2011-08-11,69.90067291259766
2011-08-12,69.57945251464844
2011-08-15,71.27477264404297
2011-08-16,71.54244232177734
2011-08-17,71.5959701538086
2011-08-18,68.89539337158203
2011-08-19,67.78299713134766
2011-08-22,68.58605194091797
2011-08-23,71.0784912109375
2011-08-24,71.40564727783203
2011-08-25,70.05531311035156
2011-08-26,71.44728088378906
2011-08-29,72.83924865722656
2011-08-30,73.36863708496094
2011-08-31,73.60063934326172
2011-09-01,72.11946105957031
2011-09-02,70.54310607910156
2011-09-06,70.7215347290039
2011-09-07,73.5411605834961
2011-09-08,73.6720199584961
2011-09-09,71.77444458007812
2011-09-12,72.32605743408203
2011-09-13,71.97827911376953
2011-09-14,73.09349060058594
2011-09-15,73.69904327392578
2011-09-16,73.71105194091797
2011-09-19,72.26608276367188
2011-09-20,72.33805084228516
2011-09-21,70.06566619873047
2011-09-22,68.7706069946289
2011-09-23,68.17103576660156
2011-09-26,68.77657318115234
2011-09-27,69.08238220214844
2011-09-28,67.7633285522461
2011-09-29,68.12905883789062
2011-09-30,66.76204681396484
2011-10-03,63.42243576049805
2011-10-04,65.8986587524414
2011-10-05,65.92864990234375
2011-10-06,67.00186920166016
2011-10-07,64.89141845703125
2011-10-10,68.70466613769531
2011-10-11,67.19970703125
2011-10-12,68.5667495727539
2011-10-13,68.05111694335938
2011-10-14,68.89649963378906
2011-10-17,68.26698303222656
2011-10-18,70.32347869873047
2011-10-19,69.15431213378906
2011-10-20,69.56206512451172
2011-10-21,71.74446868896484
2011-10-24,73.82496643066406
2011-10-25,73.4172592163086
2011-10-26,74.76031494140625
2011-10-27,78.42965698242188
2011-10-28,78.85535430908203
2011-10-31,77.3744125366211
2011-11-01,75.70762634277344
2011-11-02,76.36715698242188
2011-11-03,76.30120086669922
2011-11-04,74.83821105957031
2011-11-07,75.24595642089844
2011-11-08,75.9894027709961
2011-11-09,73.07549285888672
2011-11-10,74.39458465576172
2011-11-11,75.34190368652344
2011-11-14,73.75904083251953
2011-11-15,74.98812866210938
2011-11-16,74.42455291748047
2011-11-17,74.01683044433594
2011-11-18,75.0121078491211
2011-11-21,73.8549575805664
2011-11-22,74.29862976074219
2011-11-23,73.08750915527344
2011-11-25,73.32733154296875
2011-11-28,75.47979736328125
2011-11-29,75.91146087646484
2011-11-30,79.08319091796875
2011-12-01,77.64422607421875
2011-12-02,77.6741943359375
2011-12-05,77.03866577148438
2011-12-06,77.41636657714844
2011-12-07,78.01593017578125
2011-12-08,76.45707702636719
2011-12-09,78.04594421386719
2011-12-12,76.82588958740234
2011-12-13,75.7629165649414
2011-12-14,76.70512390136719
2011-12-15,76.74739837646484
2011-12-16,77.54462432861328
2011-12-19,77.2063980102539
2011-12-20,79.03645324707031
2011-12-21,79.4411392211914
2011-12-22,80.44979095458984
2011-12-23,81.24097442626953
2011-12-27,81.96575927734375
2011-12-28,80.89672088623047
2011-12-29,81.65770721435547
2011-12-30,81.21080017089844
2012-01-03,81.65167999267578
2012-01-04,79.33846282958984
2012-01-05,80.34707641601562
2012-01-06,79.89408874511719
2012-01-09,79.79749298095703
2012-01-10,80.70947265625
2012-01-11,81.06582641601562
2012-01-12,80.78800964355469
2012-01-13,81.50070190429688
2012-01-17,81.4583969116211
2012-01-18,81.86912536621094
2012-01-19,81.93556213378906
2012-01-20,82.03824615478516
2012-01-23,82.12883758544922
2012-01-24,81.89934539794922
2012-01-25,82.0865249633789
2012-01-26,82.53350830078125
2012-01-27,83.05896759033203
2012-01-30,82.84150695800781
2012-01-31,83.8682632446289
2012-02-01,83.66291809082031
2012-02-02,84.10383605957031
2012-02-03,85.36612701416016
2012-02-06,83.89848327636719
2012-02-07,84.182373046875
2012-02-08,84.2729263305664
2012-02-09,83.46361541748047
2012-02-10,83.17369842529297
2012-02-13,84.61115264892578
2012-02-14,83.66291809082031
2012-02-15,82.66634368896484
2012-02-16,84.27899932861328
2012-02-17,83.79579162597656
2012-02-21,82.73886108398438
2012-02-22,82.27381134033203
2012-02-23,83.58443450927734
2012-02-24,82.8173599243164
2012-02-27,81.91742706298828
2012-02-28,81.55503845214844
2012-02-29,80.97523498535156
2012-03-01,81.0235366821289
2012-03-02,80.570556640625
2012-03-05,80.63095092773438
2012-03-06,79.32637023925781
2012-03-07,79.14518737792969
2012-03-08,78.11841583251953
2012-03-09,78.951904296875
2012-03-12,79.28083038330078
2012-03-13,80.72441864013672
2012-03-14,80.68174743652344
2012-03-15,81.51017761230469
2012-03-16,83.15472412109375
2012-03-19,83.39834594726562
2012-03-20,83.5323715209961
2012-03-21,83.40443420410156
2012-03-22,82.53343963623047
2012-03-23,83.48971557617188
2012-03-26,83.98918914794922
2012-03-27,83.61763763427734
2012-03-28,83.47145080566406
2012-03-29,83.79427337646484
2012-03-30,84.15973663330078
2012-04-02,84.55565643310547
2012-04-03,84.27545166015625
2012-04-04,83.21562957763672
2012-04-05,83.05726623535156
2012-04-09,82.5882568359375
2012-04-10,81.82078552246094
2012-04-11,83.33746337890625
2012-04-12,84.03794860839844
2012-04-13,83.31309509277344
2012-04-16,84.00746154785156
2012-04-17,84.43383026123047
2012-04-18,83.81863403320312
2012-04-19,83.92219543457031
2012-04-20,85.10383605957031
2012-04-23,84.43383026123047
2012-04-24,86.28550720214844
2012-04-25,86.79107666015625
2012-04-26,86.90070343017578
2012-04-27,87.656005859375
2012-04-30,87.26006317138672
2012-05-01,88.34425354003906
2012-05-02,88.62445831298828
2012-05-03,88.3016586303711
2012-05-04,85.57286834716797
2012-05-07,85.70684814453125
2012-05-08,85.67029571533203
2012-05-09,84.83584594726562
2012-05-10,84.72012329101562
2012-05-11,84.92110443115234
2012-05-14,83.42273712158203
2012-05-15,82.69789123535156
2012-05-16,81.58930969238281
2012-05-17,79.55492401123047
2012-05-18,79.4940185546875
2012-05-21,81.12032318115234
2012-05-22,80.51119232177734
2012-05-23,80.46858215332031
2012-05-24,80.95587158203125
2012-05-25,81.18732452392578
2012-05-29,82.10706329345703
2012-05-30,80.69393920898438
2012-05-31,81.2969741821289
2012-06-01,80.40157318115234
2012-06-04,80.8035659790039
2012-06-05,81.41876983642578
2012-06-06,83.16080474853516
2012-06-07,83.17906951904297
2012-06-08,84.48865509033203
2012-06-11,83.32825469970703
2012-06-12,83.8439712524414
2012-06-13,83.30982971191406
2012-06-14,84.2799072265625
2012-06-15,84.59302520751953
2012-06-18,85.4832763671875
2012-06-19,85.74115753173828
2012-06-20,85.52626037597656
2012-06-21,84.82635498046875
2012-06-22,84.72195434570312
2012-06-25,84.57462310791016
2012-06-26,85.98674774169922
2012-06-27,86.08499145507812
2012-06-28,86.55156707763672
2012-06-29,88.6636734008789
2012-07-02,89.11186981201172
2012-07-03,89.09342956542969
2012-07-05,88.51631164550781
2012-07-06,88.78643798828125
2012-07-09,88.93379974365234
2012-07-10,88.5040283203125
2012-07-11,88.44876098632812
2012-07-12,88.9092788696289
2012-07-13,90.05121612548828
2012-07-16,90.4933090209961
2012-07-17,91.46949005126953
2012-07-18,90.79412841796875
2012-07-19,89.73194885253906
2012-07-20,89.4925308227539
2012-07-23,89.31449127197266
2012-07-24,89.10575866699219
2012-07-25,89.01362609863281
2012-07-26,90.28453826904297
2012-07-27,91.70893859863281
2012-07-30,92.04049682617188
2012-07-31,91.45111083984375
2012-08-01,91.24848175048828
2012-08-02,91.3651123046875
2012-08-03,90.80644226074219
2012-08-06,89.83019256591797
2012-08-07,89.351318359375
2012-08-08,89.0811538696289
2012-08-09,88.25227355957031
2012-08-10,88.75574493408203
2012-08-13,88.27685546875
2012-08-14,87.86550903320312
2012-08-15,88.30754089355469
2012-08-16,89.00135803222656
2012-08-17,89.26534271240234
2012-08-20,87.54008483886719
2012-08-21,87.4725341796875
2012-08-22,87.4725341796875
2012-08-23,86.75420379638672
2012-08-24,87.60147857666016
2012-08-27,87.47870635986328
2012-08-28,88.17249298095703
2012-08-29,88.20315551757812
2012-08-30,88.78643798828125
2012-08-31,89.36972045898438
2012-09-04,90.03279876708984
2012-09-05,89.91615295410156
2012-09-06,90.5485610961914
2012-09-07,90.14331817626953
2012-09-10,89.20924377441406
2012-09-11,89.09789276123047
2012-09-12,90.08767700195312
2012-09-13,91.29393768310547
2012-09-14,92.03008270263672
2012-09-17,91.36196899414062
2012-09-18,90.10621643066406
2012-09-19,89.09174346923828
2012-09-20,87.873046875
2012-09-21,87.53900146484375
2012-09-24,87.1801986694336
2012-09-25,86.45645141601562
2012-09-26,86.20281219482422
2012-09-27,85.98629760742188
2012-09-28,86.09147644042969
2012-10-01,85.9615478515625
2012-10-02,86.12857818603516
2012-10-03,86.41316223144531
2012-10-04,85.99867248535156
2012-10-05,86.10385131835938
2012-10-08,86.10385131835938
2012-10-09,85.79454803466797
2012-10-10,85.73885345458984
2012-10-11,85.0769271850586
2012-10-12,84.46454620361328
2012-10-15,84.90992736816406
2012-10-16,85.25019073486328
2012-10-17,84.87279510498047
2012-10-18,85.19447326660156
2012-10-19,85.38006591796875
2012-10-22,84.67485809326172
2012-10-23,84.81714630126953
2012-10-24,85.33058166503906
2012-10-25,84.85425567626953
2012-10-26,84.47689056396484
2012-10-31,85.75740814208984
2012-11-01,86.53067779541016
2012-11-02,86.79051208496094
2012-11-05,86.629638671875
2012-11-06,87.24207305908203
2012-11-07,88.6710433959961
2012-11-08,87.79258728027344
2012-11-09,90.13095092773438
2012-11-12,89.87114715576172
2012-11-13,90.84235382080078
2012-11-14,89.69793701171875
2012-11-15,89.23400115966797
2012-11-16,88.99272155761719
2012-11-19,89.66082000732422
2012-11-20,89.40718841552734
2012-11-21,89.25872039794922
2012-11-23,89.86497497558594
2012-11-26,89.88352966308594
2012-11-27,88.28752136230469
2012-11-28,88.04624938964844
2012-11-29,87.3967056274414
2012-11-30,87.00082397460938
2012-12-03,88.16378784179688
2012-12-04,88.15140533447266
2012-12-05,87.5637435913086
2012-12-06,87.63178253173828
2012-12-07,88.04010772705078
2012-12-10,87.90918731689453
2012-12-11,88.12733459472656
2012-12-12,87.82808685302734
2012-12-13,86.98646545410156
2012-12-14,87.34182739257812
2012-12-17,88.77571868896484
2012-12-18,89.63605499267578
2012-12-19,89.71710968017578
2012-12-20,91.10730743408203
2012-12-21,90.53997802734375
2012-12-24,90.93896484375
2012-12-26,90.01010131835938
2012-12-27,90.00386047363281
2012-12-28,89.43653869628906
2012-12-31,90.37167358398438
2013-01-02,91.07612609863281
2013-01-03,90.73954010009766
2013-01-04,91.15721893310547
2013-01-07,90.98887634277344
2013-01-08,90.37167358398438
2013-01-09,90.7021255493164
2013-01-10,91.1946029663086
2013-01-11,91.67464447021484
2013-01-14,91.21327209472656
2013-01-15,92.06114959716797
2013-01-16,92.2419662475586
2013-01-17,92.32301330566406
2013-01-18,93.67584228515625
2013-01-22,94.08727264404297
2013-01-23,94.02495574951172
2013-01-24,94.59226989746094
2013-01-25,95.19698333740234
2013-01-28,95.6583023071289
2013-01-29,96.14459228515625
2013-01-30,95.89521026611328
2013-01-31,95.96382904052734
2013-02-01,96.94259643554688
2013-02-04,97.4974365234375
2013-02-05,97.8403091430664
2013-02-06,97.89016723632812
2013-02-07,97.27922058105469
2013-02-08,98.12705993652344
2013-02-11,97.78419494628906
2013-02-12,97.95878601074219
2013-02-13,97.30416107177734
2013-02-14,96.13213348388672
2013-02-15,94.29924774169922
2013-02-19,95.2094497680664
2013-02-20,95.04734802246094
2013-02-21,94.7668228149414
2013-02-22,95.01622009277344
2013-02-25,93.50128173828125
2013-02-26,94.22441864013672
2013-02-27,94.66082000732422
2013-02-28,94.26811981201172
2013-03-01,94.72944641113281
2013-03-04,95.2281265258789
2013-03-05,95.99498748779297
2013-03-06,95.12840270996094
2013-03-07,93.80054473876953
2013-03-08,93.80674743652344
2013-03-11,93.6118392944336
2013-03-12,92.4111557006836
2013-03-13,92.2099838256836
2013-03-14,92.56830596923828
2013-03-15,93.19697570800781
2013-03-18,93.28498077392578
2013-03-19,94.20279693603516
2013-03-20,94.98233032226562
2013-03-21,94.78118133544922
2013-03-22,94.74342346191406
2013-03-25,94.45423889160156
2013-03-26,95.2086410522461
2013-03-27,95.05146026611328
2013-03-28,95.75553131103516
2013-04-01,95.7995376586914
2013-04-02,96.13272857666016
2013-04-03,95.6927261352539
2013-04-04,97.0505599975586
2013-04-05,97.50320434570312
2013-04-08,98.52790069580078
2013-04-09,98.79192352294922
2013-04-10,98.75421905517578
2013-04-11,99.67830657958984
2013-04-12,99.64688873291016
2013-04-15,97.47177124023438
2013-04-16,98.25125885009766
2013-04-17,98.25125885009766
2013-04-18,98.38957977294922
2013-04-19,99.82921600341797
2013-04-22,99.13143157958984
2013-04-23,99.7348861694336
2013-04-24,100.21896362304688
2013-04-25,100.01778411865234
2013-04-26,100.56471252441406
2013-04-29,101.83457946777344
2013-04-30,103.72675323486328
2013-05-01,103.66390991210938
2013-05-02,104.28002166748047
2013-05-03,104.6572265625
2013-05-06,104.83322143554688
2013-05-07,104.91495513916016
2013-05-08,104.05998992919922
2013-05-09,103.48789978027344
2013-05-10,103.26790618896484
2013-05-13,103.94681549072266
2013-05-14,103.5004653930664
2013-05-15,105.09097290039062
2013-05-16,103.8525161743164
2013-05-17,105.26700592041016
2013-05-20,104.94011688232422
2013-05-21,105.43669891357422
2013-05-22,102.46321868896484
2013-05-23,100.62129211425781
2013-05-24,102.2117691040039
2013-05-28,101.09905242919922
2013-05-29,98.86740112304688
2013-05-30,96.80542755126953
2013-05-31,95.42864227294922
2013-06-03,97.74842071533203
2013-06-04,95.26520538330078
2013-06-05,94.85657501220703
2013-06-06,96.75511932373047
2013-06-07,96.67338562011719
2013-06-10,95.36141967773438
2013-06-11,94.42974090576172
2013-06-12,93.61846923828125
2013-06-13,96.55931854248047
2013-06-14,96.2107162475586
2013-06-17,97.186767578125
2013-06-18,96.59098052978516
2013-06-19,94.56282043457031
2013-06-20,92.47127532958984
2013-06-21,94.89875030517578
2013-06-24,94.56282043457031
2013-06-25,95.57691192626953
2013-06-26,96.0522689819336
2013-06-27,97.66846466064453
2013-06-28,97.1804428100586
2013-07-01,96.19172668457031
2013-07-02,98.03604125976562
2013-07-03,97.1360855102539
2013-07-05,96.88883972167969
2013-07-08,96.88252258300781
2013-07-09,98.39097595214844
2013-07-10,98.40364837646484
2013-07-11,101.008544921875
2013-07-12,100.82479858398438
2013-07-15,101.22408294677734
2013-07-16,101.62336730957031
2013-07-17,102.48536682128906
2013-07-18,103.27757263183594
2013-07-19,103.0177230834961
2013-07-22,103.54376220703125
2013-07-23,103.27123260498047
2013-07-24,100.85015869140625
2013-07-25,101.37615966796875
2013-07-26,102.04163360595703
2013-07-29,101.14805603027344
2013-07-30,101.11634826660156
2013-07-31,100.91348266601562
2013-08-01,102.21914672851562
2013-08-02,101.87057495117188
2013-08-05,102.78955841064453
2013-08-06,102.78319549560547
2013-08-07,103.10009765625
2013-08-08,102.33951568603516
2013-08-09,103.40434265136719
2013-08-12,102.59942626953125
2013-08-13,101.51561737060547
2013-08-14,101.13531494140625
2013-08-15,99.77899932861328
2013-08-16,97.5733642578125
2013-08-19,97.186767578125
2013-08-20,99.1325454711914
2013-08-21,99.56985473632812
2013-08-22,99.70932006835938
2013-08-23,99.93748474121094
2013-08-26,98.5113754272461
2013-08-27,97.48468017578125
2013-08-28,96.74945068359375
2013-08-29,96.85086059570312
2013-08-30,96.76213836669922
2013-09-03,96.59098052978516
2013-09-04,96.68606567382812
2013-09-05,95.86846923828125
2013-09-06,96.98394012451172
2013-09-09,99.44309997558594
2013-09-10,100.05785369873047
2013-09-11,100.38370513916016
2013-09-12,99.62342071533203
2013-09-13,99.68096160888672
2013-09-16,100.68397521972656
2013-09-17,101.28449249267578
2013-09-18,105.81401062011719
