Date,AMAT
2010-11-04,10.15568733215332
2010-11-05,10.226595878601074
2010-11-08,10.0847806930542
2010-11-09,10.100536346435547
2010-11-10,10.124175071716309
2010-11-11,9.950839042663574
2010-11-12,9.91932487487793
2010-11-15,9.935083389282227
2010-11-16,9.816900253295898
2010-11-17,9.753870964050293
2010-11-18,9.966597557067871
2010-11-19,9.872054100036621
2010-11-22,9.92751407623291
2010-11-23,9.832438468933105
2010-11-24,9.975051879882812
2010-11-26,9.92751407623291
2010-11-29,9.919590950012207
2010-11-30,9.848287582397461
2010-12-01,10.117667198181152
2010-12-02,10.228589057922363
2010-12-03,10.347436904907227
2010-12-06,10.315741539001465
2010-12-07,10.291975021362305
2010-12-08,10.33159065246582
2010-12-09,10.521742820739746
2010-12-10,10.585123062133789
2010-12-13,10.474201202392578
2010-12-14,10.537581443786621
2010-12-15,10.458353042602539
2010-12-16,10.600972175598145
2010-12-17,10.783198356628418
2010-12-20,10.775276184082031
2010-12-21,11.02088737487793
2010-12-22,11.092193603515625
2010-12-23,11.092193603515625
2010-12-27,11.1555757522583
2010-12-28,11.171422004699707
2010-12-29,11.187270164489746
2010-12-30,11.195191383361816
2010-12-31,11.13181209564209
2011-01-03,11.139734268188477
2011-01-04,11.068426132202148
2011-01-05,10.902046203613281
2011-01-06,11.005041122436523
2011-01-07,11.060502052307129
2011-01-10,10.909965515136719
2011-01-11,11.1555757522583
2011-01-12,11.298192977905273
2011-01-13,11.28234577178955
2011-01-14,12.138031005859375
2011-01-18,12.042956352233887
2011-01-19,12.06672191619873
2011-01-20,11.93203353881836
2011-01-21,11.89241886138916
2011-01-24,12.177645683288574
2011-01-25,12.177645683288574
2011-01-26,12.24895191192627
2011-01-27,12.756028175354004
2011-01-28,12.494563102722168
2011-01-31,12.431180953979492
2011-02-01,12.851103782653809
2011-02-02,12.954099655151367
2011-02-03,12.787715911865234
2011-02-04,13.065023422241211
2011-02-07,12.98578929901123
2011-02-08,12.80356216430664
2011-02-09,12.573795318603516
2011-02-10,12.771869659423828
2011-02-11,12.68471622467041
2011-02-14,12.835258483886719
2011-02-15,12.771869659423828
2011-02-16,12.954099655151367
2011-02-17,13.009562492370605
2011-02-18,13.049175262451172
2011-02-22,12.40740966796875
2011-02-23,12.391565322875977
2011-02-24,12.54210376739502
2011-02-25,12.771869659423828
2011-02-28,13.074257850646973
2011-03-01,12.89123821258545
2011-03-02,13.066303253173828
2011-03-03,13.408476829528809
2011-03-04,13.312979698181152
2011-03-07,12.7002534866333
2011-03-08,12.564972877502441
2011-03-09,12.175053596496582
2011-03-10,11.904500961303711
2011-03-11,11.936327934265137
2011-03-14,11.904500961303711
2011-03-15,11.840836524963379
2011-03-16,11.50661849975586
2011-03-17,11.801047325134277
2011-03-18,11.809008598327637
2011-03-21,12.103435516357422
2011-03-22,12.023859024047852
2011-03-23,12.063647270202637
2011-03-24,12.286460876464844
2011-03-25,12.278502464294434
2011-03-28,12.310334205627441
2011-03-29,12.493354797363281
2011-03-30,12.517227172851562
2011-03-31,12.429695129394531
2011-04-01,12.358080863952637
2011-04-04,12.254630088806152
2011-04-05,12.358080863952637
2011-04-06,12.5331449508667
2011-04-07,12.334205627441406
2011-04-08,12.183011054992676
2011-04-11,12.19892406463623
2011-04-12,11.960198402404785
2011-04-13,11.840836524963379
2011-04-14,11.761261940002441
2011-04-15,11.713515281677246
2011-04-18,11.522537231445312
2011-04-19,11.625983238220215
2011-04-20,12.159136772155762
2011-04-21,12.13526725769043
2011-04-25,12.175053596496582
2011-04-26,12.421735763549805
2011-04-27,12.668424606323242
2011-04-28,12.485398292541504
2011-04-29,12.485398292541504
2011-05-02,12.05569076538086
2011-05-03,12.127311706542969
2011-05-04,12.00794506072998
2011-05-05,11.904500961303711
2011-05-06,12.119349479675293
2011-05-09,11.968153953552246
2011-05-10,11.984073638916016
2011-05-11,11.872665405273438
2011-05-12,12.00794506072998
2011-05-13,11.777174949645996
2011-05-16,11.554367065429688
2011-05-17,11.387256622314453
2011-05-18,11.5384521484375
2011-05-19,11.403168678283691
2011-05-20,11.212189674377441
2011-05-23,10.973464012145996
2011-05-24,10.909801483154297
2011-05-25,11.029167175292969
2011-05-26,10.854097366333008
2011-05-27,10.750040054321289
2011-05-31,11.03019905090332
2011-06-01,10.46988296508789
2011-06-02,10.525915145874023
2011-06-03,10.373833656311035
2011-06-06,10.317803382873535
2011-06-07,10.429862022399902
2011-06-08,10.189724922180176
2011-06-09,10.229751586914062
2011-06-10,10.069657325744629
2011-06-13,9.989612579345703
2011-06-14,10.1657133102417
2011-06-15,10.061655044555664
2011-06-16,9.981611251831055
2011-06-17,9.93358039855957
2011-06-20,9.941587448120117
2011-06-21,10.14970588684082
2011-06-22,10.069657325744629
2011-06-23,10.21374225616455
2011-06-24,9.925580024719238
2011-06-27,10.133696556091309
2011-06-28,10.173720359802246
2011-06-29,10.14169979095459
2011-06-30,10.413851737976074
2011-07-01,10.637980461120605
2011-07-05,10.477890014648438
2011-07-06,10.437865257263184
2011-07-07,10.758044242858887
2011-07-08,10.485894203186035
2011-07-11,10.389841079711914
2011-07-12,10.117687225341797
2011-07-13,9.957596778869629
2011-07-14,9.821520805358887
2011-07-15,9.96560287475586
2011-07-18,9.845532417297363
2011-07-19,10.133696556091309
2011-07-20,10.15770435333252
2011-07-21,10.34981918334961
2011-07-22,10.525915145874023
2011-07-25,10.485894203186035
2011-07-26,10.485894203186035
2011-07-27,10.117687225341797
2011-07-28,9.989612579345703
2011-07-29,9.861540794372559
2011-08-01,9.869546890258789
2011-08-02,9.669437408447266
2011-08-03,9.773490905761719
2011-08-04,9.189162254333496
2011-08-05,9.157146453857422
2011-08-08,8.87698745727539
2011-08-09,9.157146453857422
2011-08-10,9.005061149597168
2011-08-11,9.381271362304688
2011-08-12,9.28521728515625
2011-08-15,9.5013427734375
2011-08-16,9.34925365447998
2011-08-17,9.301227569580078
2011-08-18,8.796945571899414
2011-08-19,8.660867691040039
2011-08-22,8.69288158416748
2011-08-23,9.157146453857422
2011-08-24,9.093111991882324
2011-08-25,8.652861595153809
2011-08-26,8.852975845336914
2011-08-29,9.183551788330078
2011-08-30,9.207743644714355
2011-08-31,9.12711238861084
2011-09-01,8.91747760772705
2011-09-02,8.740099906921387
2011-09-06,8.603026390075684
2011-09-07,8.941664695739746
2011-09-08,8.748160362243652
2011-09-09,8.651403427124023
2011-09-12,8.756218910217285
2011-09-13,8.885225296020508
2011-09-14,9.070672035217285
2011-09-15,9.409308433532715
2011-09-16,9.328683853149414
2011-09-19,9.054542541503906
2011-09-20,8.973917961120605
2011-09-21,8.748160362243652
2011-09-22,8.353079795837402
2011-09-23,8.538525581359863
2011-09-26,8.369206428527832
2011-09-27,8.699779510498047
2011-09-28,8.554652214050293
2011-09-29,8.562716484069824
2011-09-30,8.353079795837402
2011-10-03,7.941878318786621
2011-10-04,8.280515670776367
2011-10-05,8.538525581359863
2011-10-06,8.667530059814453
2011-10-07,8.63528060913086
2011-10-10,8.877167701721191
2011-10-11,8.852975845336914
2011-10-12,9.110986709594727
2011-10-13,9.336745262145996
2011-10-14,9.352869033813477
2011-10-17,9.183551788330078
2011-10-18,9.4012451171875
2011-10-19,9.25611400604248
2011-10-20,9.135174751281738
2011-10-21,9.425436973571777
2011-10-24,9.618943214416504
2011-10-25,9.481876373291016
2011-10-26,9.546377182006836
2011-10-27,10.1107759475708
2011-10-28,10.175281524658203
2011-10-31,9.933390617370605
2011-11-01,9.610880851745605
2011-11-02,9.707633972167969
2011-11-03,9.965646743774414
2011-11-04,10.014021873474121
2011-11-07,10.005956649780273
2011-11-08,10.191404342651367
2011-11-09,9.788261413574219
2011-11-10,9.876952171325684
2011-11-11,10.263967514038086
2011-11-14,10.1107759475708
2011-11-15,10.191404342651367
2011-11-16,10.054336547851562
2011-11-17,9.296432495117188
2011-11-18,9.054542541503906
2011-11-21,8.843411445617676
2011-11-22,8.583544731140137
2011-11-23,8.291202545166016
2011-11-25,8.250594139099121
2011-11-28,8.445491790771484
2011-11-29,8.323684692382812
2011-11-30,8.754080772399902
2011-12-01,8.74595832824707
2011-12-02,8.794687271118164
2011-12-05,8.924616813659668
2011-12-06,9.005818367004395
2011-12-07,9.135753631591797
2011-12-08,8.859652519226074
2011-12-09,9.095148086547852
2011-12-12,8.542943954467773
2011-12-13,8.526703834533691
2011-12-14,8.388650894165039
2011-12-15,8.2749605178833
2011-12-16,8.388650894165039
2011-12-19,8.226238250732422
2011-12-20,8.461735725402832
2011-12-21,8.2830810546875
2011-12-22,8.551065444946289
2011-12-23,8.7865629196167
2011-12-27,8.794687271118164
2011-12-28,8.624150276184082
2011-12-29,8.672872543334961
2011-12-30,8.697237968444824
2012-01-03,8.689118385314941
2012-01-04,8.737838745117188
2012-01-05,8.794687271118164
2012-01-06,8.940857887268066
2012-01-09,9.208841323852539
2012-01-10,9.419977188110352
2012-01-11,9.509305000305176
2012-01-12,9.582389831542969
2012-01-13,9.338769912719727
2012-01-17,9.566149711608887
2012-01-18,9.84225082397461
2012-01-19,9.99654483795166
2012-01-20,10.126474380493164
2012-01-23,9.92345905303955
2012-01-24,9.99654483795166
2012-01-25,10.037145614624023
2012-01-26,10.069631576538086
2012-01-27,9.9315767288208
2012-01-30,9.793527603149414
2012-01-31,9.972183227539062
2012-02-01,10.207681655883789
2012-02-02,10.264525413513184
2012-02-03,10.386340141296387
2012-02-06,10.240164756774902
2012-02-07,10.34572982788086
2012-02-08,10.556870460510254
2012-02-09,10.646198272705078
2012-02-10,10.516266822814941
2012-02-13,10.500025749206543
2012-02-14,10.451305389404297
2012-02-15,10.475661277770996
2012-02-16,10.72740364074707
2012-02-17,10.548747062683105
2012-02-21,10.385330200195312
2012-02-22,10.540575981140137
2012-02-23,10.409842491149902
2012-02-24,10.319961547851562
2012-02-27,10.238253593444824
2012-02-28,10.26276683807373
2012-02-29,10.009461402893066
2012-03-01,10.00129222869873
2012-03-02,9.984953880310059
2012-03-05,9.829708099365234
2012-03-06,9.813360214233398
2012-03-07,9.886900901794434
2012-03-08,9.96043872833252
2012-03-09,10.10751724243164
2012-03-12,10.115689277648926
2012-03-13,10.213738441467285
2012-03-14,10.24642562866211
2012-03-15,10.450701713562012
2012-03-16,10.475212097167969
2012-03-19,10.483382225036621
2012-03-20,10.385330200195312
2012-03-21,10.393502235412598
2012-03-22,10.336304664611816
2012-03-23,10.368983268737793
2012-03-26,10.58960247039795
2012-03-27,10.475212097167969
2012-03-28,10.18105411529541
2012-03-29,10.197396278381348
2012-03-30,10.172882080078125
2012-04-02,10.213738441467285
2012-04-03,10.00129222869873
2012-04-04,9.854215621948242
2012-04-05,9.829708099365234
2012-04-09,9.690794944763184
2012-04-10,9.600913047790527
2012-04-11,9.739821434020996
2012-04-12,9.862384796142578
2012-04-13,9.641767501831055
2012-04-16,9.690794944763184
2012-04-17,9.829708099365234
2012-04-18,9.68262767791748
2012-04-19,9.698967933654785
2012-04-20,9.617257118225098
2012-04-23,9.462007522583008
2012-04-24,9.388469696044922
2012-04-25,9.511037826538086
2012-04-26,9.7561616897583
2012-04-27,9.829708099365234
2012-04-30,9.797019004821777
2012-05-01,9.690794944763184
2012-05-02,9.649937629699707
2012-05-03,9.42115592956543
2012-05-04,9.216877937316895
2012-05-07,9.143335342407227
2012-05-08,9.118824005126953
2012-05-09,9.053458213806152
2012-05-10,9.037115097045898
2012-05-11,8.9717435836792
2012-05-14,8.947233200073242
2012-05-15,8.832839965820312
2012-05-16,8.710274696350098
2012-05-17,8.563197135925293
2012-05-18,8.465144157409668
2012-05-21,8.710274696350098
2012-05-22,8.685552597045898
2012-05-23,8.792680740356445
2012-05-24,8.553709030151367
2012-05-25,8.685552597045898
2012-05-29,8.825642585754395
2012-05-30,8.61962890625
2012-05-31,8.512500762939453
2012-06-01,8.248806953430176
2012-06-04,8.322970390319824
2012-06-05,8.47953987121582
2012-06-06,8.776199340820312
2012-06-07,8.743240356445312
2012-06-08,8.86684799194336
2012-06-11,8.72675895690918
2012-06-12,8.924532890319824
2012-06-13,8.86684799194336
2012-06-14,8.88332748413086
2012-06-15,9.056379318237305
2012-06-18,9.064620971679688
2012-06-19,9.212950706481934
2012-06-20,9.51784896850586
2012-06-21,9.2047119140625
2012-06-22,9.262392044067383
2012-06-25,9.015177726745605
2012-06-26,9.056379318237305
2012-06-27,9.171751022338867
2012-06-28,9.138784408569336
2012-06-29,9.435443878173828
2012-07-02,9.295355796813965
2012-07-03,9.451929092407227
2012-07-05,9.328319549560547
2012-07-06,9.097582817077637
2012-07-09,9.072858810424805
2012-07-10,8.825642585754395
2012-07-11,8.710273742675781
2012-07-12,8.545465469360352
2012-07-13,8.63611125946045
2012-07-16,8.553709030151367
2012-07-17,8.561944961547852
2012-07-18,8.800922393798828
2012-07-19,8.817404747009277
2012-07-20,8.660835266113281
2012-07-23,8.644350051879883
2012-07-24,8.553709030151367
2012-07-25,8.6278715133667
2012-07-26,8.767958641052246
2012-07-27,8.98221492767334
2012-07-30,8.916287422180176
2012-07-31,8.973977088928223
2012-08-01,8.998699188232422
2012-08-02,8.998699188232422
2012-08-03,9.2459135055542
2012-08-06,9.295355796813965
2012-08-07,9.781553268432617
2012-08-08,9.822754859924316
2012-08-09,9.7980318069458
2012-08-10,9.847475051879883
2012-08-13,9.732104301452637
2012-08-14,9.649700164794922
2012-08-15,9.72386360168457
2012-08-16,9.87219524383545
2012-08-17,9.88867473602295
2012-08-20,9.863953590393066
2012-08-21,9.780926704406738
2012-08-22,9.780926704406738
2012-08-23,9.797530174255371
2012-08-24,9.772621154785156
2012-08-27,9.648076057434082
2012-08-28,9.656380653381348
2012-08-29,9.714503288269043
2012-08-30,9.523533821105957
2012-08-31,9.706196784973145
2012-09-04,9.747714042663574
2012-09-05,9.73110580444336
2012-09-06,9.88886547088623
2012-09-07,9.847346305847168
2012-09-10,9.706196784973145
2012-09-11,9.672986030578613
2012-09-12,9.631471633911133
2012-09-13,9.839048385620117
2012-09-14,10.005105972290039
2012-09-17,9.913772583007812
2012-09-18,9.722803115844727
2012-09-19,9.548442840576172
2012-09-20,9.49862289428711
2012-09-21,9.506924629211426
2012-09-24,9.432199478149414
2012-09-25,9.257838249206543
2012-09-26,9.249533653259277
2012-09-27,9.3740816116333
2012-09-28,9.274441719055176
2012-10-01,9.241232872009277
2012-10-02,9.274441719055176
2012-10-03,9.26613998413086
2012-10-04,9.216320991516113
2012-10-05,9.241232872009277
2012-10-08,9.141592979431152
2012-10-09,9.050260543823242
2012-10-10,9.050260543823242
2012-10-11,9.091775894165039
2012-10-12,9.050260543823242
2012-10-15,9.100078582763672
2012-10-16,9.299352645874023
2012-10-17,9.26613998413086
2012-10-18,9.291045188903809
2012-10-19,9.000445365905762
2012-10-22,9.017046928405762
2012-10-23,8.967233657836914
2012-10-24,8.875898361206055
2012-10-25,8.867595672607422
2012-10-26,8.842684745788574
2012-10-31,8.80117130279541
2012-11-01,9.091775894165039
2012-11-02,8.97553539276123
2012-11-05,9.208016395568848
2012-11-06,9.515230178833008
2012-11-07,9.091775894165039
2012-11-08,8.718141555786133
2012-11-09,8.859292030334473
2012-11-12,8.826083183288574
2012-11-13,8.701533317565918
2012-11-14,8.60190200805664
2012-11-15,8.552081108093262
2012-11-16,8.427538871765137
2012-11-19,8.678854942321777
2012-11-20,8.703986167907715
2012-11-21,8.737497329711914
2012-11-23,8.712364196777344
2012-11-26,8.77100658416748
2012-11-27,8.678854942321777
2012-11-28,8.879910469055176
2012-11-29,8.997190475463867
2012-11-30,8.988813400268555
2012-12-03,8.93017292022705
2012-12-04,9.11447525024414
2012-12-05,9.047457695007324
2012-12-06,9.122854232788086
2012-12-07,9.189872741699219
2012-12-10,9.256888389587402
2012-12-11,9.282018661499023
2012-12-12,9.290396690368652
2012-12-13,9.307153701782227
2012-12-14,9.282018661499023
2012-12-17,9.307153701782227
2012-12-18,9.365793228149414
2012-12-19,9.49983024597168
2012-12-20,9.533334732055664
2012-12-21,9.633865356445312
2012-12-24,9.524959564208984
2012-12-26,9.541715621948242
2012-12-27,9.508209228515625
2012-12-28,9.432808876037598
2012-12-31,9.583600044250488
2013-01-02,9.918694496154785
2013-01-03,9.893560409545898
2013-01-04,9.893560409545898
2013-01-07,9.776277542114258
2013-01-08,9.642242431640625
2013-01-09,9.784656524658203
2013-01-10,9.751147270202637
2013-01-11,9.809786796569824
2013-01-14,9.843297004699707
2013-01-15,9.860052108764648
2013-01-16,9.994086265563965
2013-01-17,10.38782024383545
2013-01-18,10.597250938415527
2013-01-22,10.647514343261719
2013-01-23,10.639137268066406
2013-01-24,10.555366516113281
2013-01-25,10.748040199279785
2013-01-28,10.856945991516113
2013-01-29,10.72291088104248
2013-01-30,10.773172378540039
2013-01-31,10.815059661865234
2013-02-01,11.032869338989258
2013-02-04,10.890457153320312
2013-02-05,11.242301940917969
2013-02-06,11.225546836853027
2013-02-07,11.141777038574219
2013-02-08,11.401472091674805
2013-02-11,11.443357467651367
2013-02-12,11.443357467651367
2013-02-13,11.535510063171387
2013-02-14,11.636033058166504
2013-02-15,11.585443496704102
2013-02-19,11.711920738220215
2013-02-20,11.458961486816406
2013-02-21,11.172277450561523
2013-02-22,11.442100524902344
2013-02-25,11.155417442321777
2013-02-26,11.492692947387695
2013-02-27,11.585443496704102
2013-02-28,11.560145378112793
2013-03-01,11.458961486816406
2013-03-04,11.442100524902344
2013-03-05,11.585443496704102
2013-03-06,11.526416778564453
2013-03-07,11.425232887268066
2013-03-08,11.416804313659668
2013-03-11,11.399940490722656
2013-03-12,11.298757553100586
2013-03-13,11.492692947387695
2013-03-14,11.5348482131958
2013-03-15,11.222872734069824
2013-03-18,11.003641128540039
2013-03-19,10.927751541137695
2013-03-20,11.11325454711914
2013-03-21,10.927751541137695
2013-03-22,11.180708885192871
2013-03-25,11.231301307678223
2013-03-26,11.298757553100586
2013-03-27,11.307188034057617
2013-03-28,11.366211891174316
2013-04-01,11.265028953552246
2013-04-02,11.163846969604492
2013-04-03,11.087959289550781
2013-04-04,11.146981239318848
2013-04-05,11.130119323730469
2013-04-08,11.281892776489258
2013-04-09,11.214439392089844
2013-04-10,11.644466400146484
2013-04-11,11.636033058166504
2013-04-12,11.492692947387695
2013-04-15,11.222872734069824
2013-04-16,11.349348068237305
2013-04-17,11.003641128540039
2013-04-18,10.894025802612305
2013-04-19,10.902457237243652
2013-04-22,11.028935432434082
2013-04-23,11.324051856994629
2013-04-24,11.492692947387695
2013-04-25,11.931150436401367
2013-04-26,11.92271900177002
2013-04-29,12.141948699951172
2013-04-30,12.234698295593262
2013-05-01,12.200967788696289
2013-05-02,12.470795631408691
2013-05-03,12.504522323608398
2013-05-06,12.48765754699707
2013-05-07,12.411768913269043
2013-05-08,12.521384239196777
2013-05-09,12.580408096313477
2013-05-10,12.622567176818848
2013-05-13,12.386473655700684
2013-05-14,12.470795631408691
2013-05-15,12.47922420501709
2013-05-16,12.361176490783691
2013-05-17,12.6141357421875
2013-05-20,12.571971893310547
2013-05-21,12.45312786102295
2013-05-22,12.34277629852295
2013-05-23,12.39371109008789
2013-05-24,12.308822631835938
2013-05-28,12.622909545898438
2013-05-29,12.563485145568848
2013-05-30,12.945486068725586
2013-05-31,12.903039932250977
2013-06-03,13.098283767700195
2013-06-04,13.191655158996582
2013-06-05,12.860596656799316
2013-06-06,12.690816879272461
2013-06-07,13.149219512939453
2013-06-10,13.123748779296875
2013-06-11,12.894548416137695
2013-06-12,12.945486068725586
2013-06-13,13.242593765258789
2013-06-14,13.081306457519531
2013-06-17,13.395391464233398
2013-06-18,13.556678771972656
2013-06-19,13.327481269836426
2013-06-20,12.792686462402344
2013-06-21,12.801173210144043
2013-06-24,12.716285705566406
2013-06-25,12.962461471557617
2013-06-26,12.70779800415039
2013-06-27,12.656861305236816
2013-06-28,12.665353775024414
2013-07-01,12.580460548400879
2013-07-02,12.580460548400879
2013-07-03,12.733262062072754
2013-07-05,12.920019149780273
2013-07-08,12.852109909057617
2013-07-09,13.293523788452148
2013-07-10,13.836809158325195
2013-07-11,13.998100280761719
2013-07-12,14.142410278320312
2013-07-15,13.981121063232422
2013-07-16,14.074498176574707
2013-07-17,14.167879104614258
2013-07-18,14.057519912719727
2013-07-19,14.057519912719727
2013-07-22,13.879256248474121
2013-07-23,13.8028564453125
2013-07-24,13.667037010192871
2013-07-25,13.692505836486816
2013-07-26,13.692505836486816
2013-07-29,13.599126815795898
2013-07-30,13.81135082244873
2013-07-31,13.853788375854492
2013-08-01,13.998100280761719
2013-08-02,13.853788375854492
2013-08-05,13.667037010192871
2013-08-06,13.717965126037598
2013-08-07,13.488770484924316
2013-08-08,13.285035133361816
2013-08-09,13.30201530456543
2013-08-12,13.285035133361816
2013-08-13,13.352944374084473
2013-08-14,13.352944374084473
2013-08-15,13.004905700683594
2013-08-16,13.259570121765137
2013-08-19,13.200150489807129
2013-08-20,13.2941312789917
2013-08-21,13.285587310791016
2013-08-22,13.379566192626953
2013-08-23,13.345393180847168
2013-08-26,13.200149536132812
2013-08-27,12.875486373901367
2013-08-28,12.78150463104248
2013-08-29,12.935295104980469
2013-08-30,12.824225425720215
2013-09-03,12.909659385681152
2013-09-04,13.345393180847168
2013-09-05,13.396657943725586
2013-09-06,13.251412391662598
2013-09-09,13.319761276245117
2013-09-10,13.652971267700195
2013-09-11,13.610247611999512
2013-09-12,13.610247611999512
2013-09-13,13.59316349029541
