Date,STT
2010-09-29,25.957487106323242
2010-09-30,26.1799373626709
2010-10-01,26.562286376953125
2010-10-04,26.096511840820312
2010-10-05,26.902915954589844
2010-10-06,27.139266967773438
2010-10-07,26.88205337524414
2010-10-08,27.104509353637695
2010-10-11,27.45903778076172
2010-10-12,27.57027244567871
2010-10-13,27.917842864990234
2010-10-14,27.69540786743164
2010-10-15,27.841394424438477
2010-10-18,28.64777183532715
2010-10-19,28.01517105102539
2010-10-20,28.17505645751953
2010-10-21,27.973474502563477
2010-10-22,28.084692001342773
2010-10-25,27.987375259399414
2010-10-26,28.48788833618164
2010-10-27,28.793764114379883
2010-10-28,28.578262329101562
2010-10-29,29.030113220214844
2010-11-01,29.037065505981445
2010-11-02,29.148296356201172
2010-11-03,29.3916015625
2010-11-04,30.55252456665039
2010-11-05,31.609174728393555
2010-11-08,31.108667373657227
2010-11-09,30.566431045532227
2010-11-10,31.05304527282715
2010-11-11,31.254650115966797
2010-11-12,30.510822296142578
2010-11-15,30.49692153930664
2010-11-16,29.982501983642578
2010-11-17,29.89907455444336
2010-11-18,30.55252456665039
2010-11-19,30.197999954223633
2010-11-22,29.753093719482422
2010-11-23,29.266462326049805
2010-11-24,30.37177276611328
2010-11-26,30.47606086730957
2010-11-29,30.378732681274414
2010-11-30,30.031150817871094
2010-12-01,31.143417358398438
2010-12-02,31.713459014892578
2010-12-03,31.77600860595703
2010-12-06,31.8107852935791
2010-12-07,31.636985778808594
2010-12-08,32.102752685546875
2010-12-09,31.7968807220459
2010-12-10,31.928956985473633
2010-12-13,31.5327205657959
2010-12-14,31.42148208618164
2010-12-15,31.5327205657959
2010-12-16,31.769067764282227
2010-12-17,31.609174728393555
2010-12-20,31.908100128173828
2010-12-21,32.45033264160156
2010-12-22,33.208065032958984
2010-12-23,32.82572937011719
2010-12-27,32.79096984863281
2010-12-28,32.53376007080078
2010-12-29,32.436439514160156
2010-12-30,32.17220687866211
2010-12-31,32.220890045166016
2011-01-03,33.11088562011719
2011-01-04,32.4572868347168
2011-01-05,32.87448501586914
2011-01-06,32.90229034423828
2011-01-07,32.415565490722656
2011-01-10,32.262603759765625
2011-01-11,32.78410339355469
2011-01-12,33.222137451171875
2011-01-13,33.771427154541016
2011-01-14,34.7587776184082
2011-01-18,34.80746078491211
2011-01-19,33.37509536743164
2011-01-20,33.06917190551758
2011-01-21,33.5489387512207
2011-01-24,33.24300003051758
2011-01-25,33.15956115722656
2011-01-26,32.96485137939453
2011-01-27,33.08307647705078
2011-01-28,32.26955032348633
2011-01-31,32.48509979248047
2011-02-01,33.131736755371094
2011-02-02,32.86751937866211
2011-02-03,32.35994338989258
2011-02-04,32.241737365722656
2011-02-07,32.90229034423828
2011-02-08,32.89533996582031
2011-02-09,32.78410339355469
2011-02-10,33.222137451171875
2011-02-11,32.66588592529297
2011-02-14,32.39471435546875
2011-02-15,31.775867462158203
2011-02-16,32.12354278564453
2011-02-17,32.01229476928711
2011-02-18,32.067909240722656
2011-02-22,30.95539665222168
2011-02-23,30.753782272338867
2011-02-24,30.781578063964844
2011-02-25,31.150100708007812
2011-02-28,31.094467163085938
2011-03-01,30.83721160888672
2011-03-02,30.614709854125977
2011-03-03,30.705087661743164
2011-03-04,30.461734771728516
2011-03-07,30.482587814331055
2011-03-08,31.004072189331055
2011-03-09,30.95539665222168
2011-03-10,30.169696807861328
2011-03-11,30.13493537902832
2011-03-14,30.15579605102539
2011-03-15,29.710786819458008
2011-03-16,29.87767791748047
2011-03-17,30.176654815673828
2011-03-18,30.85112762451172
2011-03-21,30.53821563720703
2011-03-22,30.336572647094727
2011-03-23,30.433927536010742
2011-03-24,30.64948272705078
2011-03-25,30.62164878845215
2011-03-28,30.413063049316406
2011-03-29,30.656423568725586
2011-03-30,31.466293334960938
2011-03-31,31.375545501708984
2011-04-01,31.745567321777344
2011-04-04,31.864242553710938
2011-04-05,31.968976974487305
2011-04-06,32.3739128112793
2011-04-07,32.3739128112793
2011-04-08,32.1574821472168
2011-04-11,32.248233795166016
2011-04-12,32.227298736572266
2011-04-13,31.822359085083008
2011-04-14,31.52215576171875
2011-04-15,31.703662872314453
2011-04-18,31.187036514282227
2011-04-19,31.899152755737305
2011-04-20,32.129554748535156
2011-04-21,32.339012145996094
2011-04-25,32.08766174316406
2011-04-26,32.799781799316406
2011-04-27,32.506568908691406
2011-04-28,32.4786376953125
2011-04-29,32.49958419799805
2011-05-02,32.73695755004883
2011-05-03,32.60429382324219
2011-05-04,32.3739128112793
2011-05-05,32.03181838989258
2011-05-06,32.49958419799805
2011-05-09,32.45769119262695
2011-05-10,32.8696174621582
2011-05-11,32.7299919128418
2011-05-12,32.4786376953125
2011-05-13,31.801422119140625
2011-05-16,31.968976974487305
2011-05-17,32.40184020996094
2011-05-18,32.8696174621582
2011-05-19,33.14189529418945
2011-05-20,32.70204544067383
2011-05-23,31.871238708496094
2011-05-24,31.38948631286621
2011-05-25,31.54309844970703
2011-05-26,31.654800415039062
2011-05-27,31.55006217956543
2011-05-31,31.954994201660156
2011-06-01,30.40508460998535
2011-06-02,30.712268829345703
2011-06-03,30.37017822265625
2011-06-06,30.049020767211914
2011-06-07,29.783708572387695
2011-06-08,29.427648544311523
2011-06-09,30.286388397216797
2011-06-10,29.818632125854492
2011-06-13,30.014116287231445
2011-06-14,30.80303955078125
2011-06-15,29.790695190429688
2011-06-16,30.12582778930664
2011-06-17,30.307342529296875
2011-06-20,30.307342529296875
2011-06-21,30.87982177734375
2011-06-22,30.7471923828125
2011-06-23,30.81002426147461
2011-06-24,30.23752784729004
2011-06-27,30.872861862182617
2011-06-28,30.726240158081055
2011-06-29,31.65860939025879
2011-06-30,31.609539031982422
2011-07-01,32.212425231933594
2011-07-05,31.6375789642334
2011-07-06,32.28254699707031
2011-07-07,32.83635711669922
2011-07-08,32.485836029052734
2011-07-11,31.25202178955078
2011-07-12,31.174896240234375
2011-07-13,31.294076919555664
2011-07-14,30.98562240600586
2011-07-15,30.726247787475586
2011-07-18,30.109333038330078
2011-07-19,29.45737648010254
2011-07-20,29.863964080810547
2011-07-21,30.452848434448242
2011-07-22,29.877979278564453
2011-07-25,29.88500213623047
2011-07-26,29.73779296875
2011-07-27,29.169950485229492
2011-07-28,29.275100708007812
2011-07-29,29.071819305419922
2011-08-01,29.00170135498047
2011-08-02,28.419843673706055
2011-08-03,28.644168853759766
2011-08-04,27.052833557128906
2011-08-05,27.157991409301758
2011-08-08,24.4239559173584
2011-08-09,24.998809814453125
2011-08-10,23.302305221557617
2011-08-11,24.942731857299805
2011-08-12,24.311792373657227
2011-08-15,24.43097496032715
2011-08-16,24.248695373535156
2011-08-17,24.402935028076172
2011-08-18,22.9027156829834
2011-08-19,22.36993408203125
2011-08-22,22.271793365478516
2011-08-23,23.183134078979492
2011-08-24,23.891183853149414
2011-08-25,23.54767608642578
2011-08-26,23.863140106201172
2011-08-29,24.767471313476562
2011-08-30,24.606231689453125
2011-08-31,24.90066146850586
2011-09-01,24.395915985107422
2011-09-02,23.36540412902832
2011-09-06,22.839630126953125
2011-09-07,23.975297927856445
2011-09-08,23.34437370300293
2011-09-09,22.46808433532715
2011-09-12,22.71344566345215
2011-09-13,22.965818405151367
2011-09-14,23.288286209106445
2011-09-15,24.157573699951172
2011-09-16,24.13654327392578
2011-09-19,22.986841201782227
2011-09-20,22.9027156829834
2011-09-21,22.06848907470703
2011-09-22,21.886215209960938
2011-09-23,21.689937591552734
2011-09-26,22.587255477905273
2011-09-27,23.45652961730957
2011-09-28,22.587255477905273
2011-09-29,23.31337547302246
2011-09-30,22.671852111816406
2011-10-03,21.417001724243164
2011-10-04,22.601360321044922
2011-10-05,22.89039421081543
2011-10-06,22.996135711669922
2011-10-07,22.27001953125
2011-10-10,23.426166534423828
2011-10-11,23.334524154663086
2011-10-12,23.828004837036133
2011-10-13,23.419118881225586
2011-10-14,23.89850425720215
2011-10-17,23.87734603881836
2011-10-18,26.42934226989746
2011-10-19,26.020465850830078
2011-10-20,26.915775299072266
2011-10-21,27.338748931884766
2011-10-24,27.775835037231445
2011-10-25,27.31761360168457
2011-10-26,27.39515495300293
2011-10-27,29.531221389770508
2011-10-28,29.61580467224121
2011-10-31,28.473766326904297
2011-11-01,27.324657440185547
2011-11-02,28.3609619140625
2011-11-03,28.459672927856445
2011-11-04,28.191774368286133
2011-11-07,28.621809005737305
2011-11-08,29.425487518310547
2011-11-09,27.804035186767578
2011-11-10,28.276378631591797
2011-11-11,29.072994232177734
2011-11-14,28.83329963684082
2011-11-15,28.90378761291504
2011-11-16,28.149478912353516
2011-11-17,27.169578552246094
2011-11-18,27.141355514526367
2011-11-21,26.217857360839844
2011-11-22,26.260149002075195
2011-11-23,25.611581802368164
2011-11-25,25.548139572143555
2011-11-28,26.020465850830078
2011-11-29,25.830120086669922
2011-11-30,27.952075958251953
2011-12-01,27.648944854736328
2011-12-02,28.184720993041992
2011-12-05,28.31867218017578
2011-12-06,28.389169692993164
2011-12-07,29.14348030090332
2011-12-08,28.064868927001953
2011-12-09,28.85444450378418
2011-12-12,28.2481746673584
2011-12-13,27.881587982177734
2011-12-14,27.655996322631836
2011-12-15,27.5714054107666
2011-12-16,28.227014541625977
2011-12-19,27.51499366760254
2011-12-20,28.537206649780273
2011-12-21,28.635906219482422
2011-12-22,28.967233657836914
2011-12-23,29.17873764038086
2011-12-27,29.03069496154785
2011-12-28,28.410306930541992
2011-12-29,28.877681732177734
2011-12-30,28.54486846923828
2012-01-03,29.61414909362793
2012-01-04,29.245895385742188
2012-01-05,29.57164764404297
2012-01-06,29.57164764404297
2012-01-09,29.5787353515625
2012-01-10,30.570125579833984
2012-01-11,30.485151290893555
2012-01-12,30.881704330444336
2012-01-13,30.40725326538086
2012-01-17,30.27269744873047
2012-01-18,28.28993034362793
2012-01-19,29.075958251953125
2012-01-20,29.387540817260742
2012-01-23,29.592897415161133
2012-01-24,29.252988815307617
2012-01-25,28.261606216430664
2012-01-26,27.461402893066406
2012-01-27,27.659687042236328
2012-01-30,27.496824264526367
2012-01-31,27.74466896057129
2012-02-01,28.466960906982422
2012-02-02,29.019311904907227
2012-02-03,30.145238876342773
2012-02-06,29.6212215423584
2012-02-07,29.48666763305664
2012-02-08,29.60706329345703
2012-02-09,29.104286193847656
2012-02-10,28.79270362854004
2012-02-13,28.488201141357422
2012-02-14,27.94293975830078
2012-02-15,27.985435485839844
2012-02-16,28.58026885986328
2012-02-17,28.50237464904785
2012-02-21,28.332422256469727
2012-02-22,28.05624771118164
2012-02-23,28.934324264526367
2012-02-24,28.70064353942871
2012-02-27,29.359201431274414
2012-02-28,29.755767822265625
2012-02-29,29.904470443725586
2012-03-01,30.03902816772461
2012-03-02,29.727436065673828
2012-03-05,29.57164764404297
2012-03-06,28.97681427001953
2012-03-07,29.330881118774414
2012-03-08,29.57164764404297
2012-03-09,29.812416076660156
2012-03-12,29.51500129699707
2012-03-13,31.065811157226562
2012-03-14,31.78104591369629
2012-03-15,32.46083450317383
2012-03-16,32.4041748046875
2012-03-19,32.545814514160156
2012-03-20,32.503326416015625
2012-03-21,32.24130630493164
2012-03-22,31.87307357788086
2012-03-23,32.312129974365234
2012-03-26,32.779502868652344
2012-03-27,32.21299362182617
2012-03-28,32.19883346557617
2012-03-29,32.07780075073242
2012-03-30,32.39103317260742
2012-04-02,32.66156005859375
2012-04-03,32.67578887939453
2012-04-04,31.750337600708008
2012-04-05,31.72185707092285
2012-04-09,31.195068359375
2012-04-10,30.61130142211914
2012-04-11,30.839113235473633
2012-04-12,31.451343536376953
2012-04-13,30.746562957763672
2012-04-16,31.09540367126465
2012-04-17,31.714744567871094
2012-04-18,31.99237060546875
2012-04-19,32.05644989013672
2012-04-20,32.12051010131836
2012-04-23,31.728973388671875
2012-04-24,32.19170379638672
2012-04-25,32.71138381958008
2012-04-26,33.00326156616211
2012-04-27,32.97479248046875
2012-04-30,32.90360641479492
2012-05-01,33.138526916503906
2012-05-02,32.860877990722656
2012-05-03,32.796810150146484
2012-05-04,32.17033767700195
2012-05-07,32.2273063659668
2012-05-08,31.850000381469727
2012-05-09,31.081146240234375
2012-05-10,31.25201416015625
2012-05-11,31.017087936401367
2012-05-14,30.21263885498047
2012-05-15,30.454692840576172
2012-05-16,29.757041931152344
2012-05-17,29.54347801208496
2012-05-18,29.258716583251953
2012-05-21,29.643136978149414
2012-05-22,29.50075912475586
2012-05-23,29.828229904174805
2012-05-24,29.707202911376953
2012-05-25,29.7427978515625
2012-05-29,30.305194854736328
2012-05-30,29.636016845703125
2012-05-31,29.33702850341797
2012-06-01,28.39021873474121
2012-06-04,28.13393783569336
2012-06-05,28.375961303710938
2012-06-06,29.27295684814453
2012-06-07,29.792640686035156
2012-06-08,30.01331901550293
2012-06-11,30.461807250976562
2012-06-12,30.91029930114746
2012-06-13,30.839113235473633
2012-06-14,30.82486915588379
2012-06-15,31.21642303466797
2012-06-18,31.045564651489258
2012-06-19,31.622194290161133
2012-06-20,31.25201416015625
2012-06-21,30.710981369018555
2012-06-22,31.259136199951172
2012-06-25,30.2553653717041
2012-06-26,30.2553653717041
2012-06-27,30.60418701171875
2012-06-28,30.90485954284668
2012-06-29,31.957218170166016
2012-07-02,32.014488220214844
2012-07-03,32.15052032470703
2012-07-05,32.07176208496094
2012-07-06,31.527685165405273
2012-07-09,31.262807846069336
2012-07-10,30.912012100219727
2012-07-11,30.926342010498047
2012-07-12,30.639989852905273
2012-07-13,31.57779884338379
2012-07-16,31.599271774291992
2012-07-17,29.587627410888672
2012-07-18,29.7880859375
2012-07-19,29.737972259521484
2012-07-20,28.692766189575195
2012-07-23,28.4350528717041
2012-07-24,28.220287322998047
2012-07-25,28.041311264038086
2012-07-26,28.413572311401367
2012-07-27,28.900379180908203
2012-07-30,28.76436424255371
2012-07-31,28.907535552978516
2012-08-01,28.807315826416016
2012-08-02,28.32051658630371
2012-08-03,29.136613845825195
2012-08-06,28.986291885375977
2012-08-07,29.57330322265625
2012-08-08,29.623422622680664
2012-08-09,29.931251525878906
2012-08-10,29.959896087646484
2012-08-13,29.91693115234375
2012-08-14,29.50888442993164
2012-08-15,29.60194206237793
2012-08-16,29.759445190429688
2012-08-17,30.002845764160156
2012-08-20,30.002845764160156
2012-08-21,29.959896087646484
2012-08-22,29.83820343017578
2012-08-23,29.50888442993164
2012-08-24,29.6663761138916
2012-08-27,29.4229736328125
2012-08-28,29.4229736328125
2012-08-29,29.516033172607422
2012-08-30,29.480241775512695
2012-08-31,29.780920028686523
2012-09-04,29.866825103759766
2012-09-05,30.031482696533203
2012-09-06,30.68293571472168
2012-09-07,30.783166885375977
2012-09-10,30.711576461791992
2012-09-11,30.85474395751953
2012-09-12,30.912012100219727
2012-09-13,31.563472747802734
2012-09-14,31.4417781829834
2012-09-17,31.434635162353516
2012-09-18,31.277118682861328
2012-09-19,31.105316162109375
2012-09-20,31.090984344482422
2012-09-21,31.291444778442383
2012-09-24,31.062362670898438
2012-09-25,30.325000762939453
2012-09-26,29.859668731689453
2012-09-27,30.27007484436035
2012-09-28,30.212482452392578
2012-10-01,30.291683197021484
2012-10-02,30.29887580871582
2012-10-03,30.198078155517578
2012-10-04,30.45009994506836
2012-10-05,30.234085083007812
2012-10-08,30.205284118652344
2012-10-09,29.874074935913086
2012-10-10,29.852468490600586
2012-10-11,30.255674362182617
2012-10-12,29.794862747192383
2012-10-15,29.93887710571289
2012-10-16,31.34292984008789
2012-10-17,32.178165435791016
2012-10-18,32.35097122192383
2012-10-19,32.15656280517578
2012-10-22,32.192562103271484
2012-10-23,31.62373924255371
2012-10-24,31.868545532226562
2012-10-25,32.178165435791016
2012-10-26,31.954954147338867
2012-10-31,32.09174728393555
2012-11-01,32.43737030029297
2012-11-02,32.199764251708984
2012-11-05,33.07099914550781
2012-11-06,33.359012603759766
2012-11-07,32.199764251708984
2012-11-08,31.954954147338867
2012-11-09,31.904552459716797
2012-11-12,31.962154388427734
2012-11-13,31.88295555114746
2012-11-14,31.666940689086914
2012-11-15,31.782146453857422
2012-11-16,31.83255386352539
2012-11-19,32.61018753051758
2012-11-20,32.61018753051758
2012-11-21,32.68938446044922
2012-11-23,32.96299362182617
2012-11-26,32.329376220703125
2012-11-27,32.07016372680664
2012-11-28,32.15656280517578
2012-11-29,32.113365173339844
2012-11-30,31.99816131591797
2012-12-03,32.192562103271484
2012-12-04,31.969358444213867
2012-12-05,32.134952545166016
2012-12-06,32.09174728393555
2012-12-07,32.5093879699707
2012-12-10,32.35816955566406
2012-12-11,32.65338897705078
2012-12-12,32.69657897949219
2012-12-13,32.65338897705078
2012-12-14,32.72538757324219
2012-12-17,33.43101119995117
2012-12-18,33.819828033447266
2012-12-19,33.481422424316406
2012-12-20,33.517433166503906
2012-12-21,33.416622161865234
2012-12-24,33.39500427246094
2012-12-26,33.45981216430664
2012-12-27,33.3518180847168
2012-12-28,33.33010482788086
2012-12-31,34.024940490722656
2013-01-02,34.97309875488281
2013-01-03,34.784908294677734
2013-01-04,35.747520446777344
2013-01-07,35.78370666503906
2013-01-08,35.54486846923828
2013-01-09,35.834381103515625
2013-01-10,36.369972229003906
2013-01-11,36.60883712768555
2013-01-14,36.920047760009766
2013-01-15,36.7680549621582
2013-01-16,36.080467224121094
2013-01-17,36.46406936645508
2013-01-18,38.620941162109375
2013-01-22,39.98888397216797
2013-01-23,40.04680252075195
2013-01-24,40.184303283691406
2013-01-25,40.857421875
2013-01-28,40.814002990722656
2013-01-29,40.5606689453125
2013-01-30,40.473819732666016
2013-01-31,40.27839279174805
2013-02-01,40.79228973388672
2013-02-04,40.48828125
2013-02-05,40.654762268066406
2013-02-06,40.8067512512207
2013-02-07,40.69819641113281
2013-02-08,40.92980194091797
2013-02-11,40.96599197387695
2013-02-12,41.20484924316406
2013-02-13,41.30616760253906
2013-02-14,41.4002685546875
2013-02-15,41.4292106628418
2013-02-19,41.64633560180664
2013-02-20,41.06008529663086
2013-02-21,40.59684753417969
2013-02-22,41.39301300048828
2013-02-25,40.67647171020508
2013-02-26,41.18311309814453
2013-02-27,41.23378372192383
2013-02-28,40.95875930786133
2013-03-01,40.756103515625
2013-03-04,41.3278694152832
2013-03-05,41.617393493652344
2013-03-06,42.45698547363281
2013-03-07,42.45698547363281
2013-03-08,42.84782409667969
2013-03-11,42.97809982299805
2013-03-12,42.79716110229492
2013-03-13,43.28933334350586
2013-03-14,43.390647888183594
2013-03-15,43.44856643676758
2013-03-18,42.92744064331055
2013-03-19,42.89125061035156
2013-03-20,43.810447692871094
2013-03-21,42.70306396484375
2013-03-22,43.26036071777344
2013-03-25,42.93467712402344
2013-03-26,43.25313949584961
2013-03-27,43.187713623046875
2013-03-28,42.95509338378906
2013-04-01,42.32992172241211
2013-04-02,42.67884826660156
2013-04-03,41.3703498840332
2013-04-04,41.55935287475586
2013-04-05,41.850128173828125
2013-04-08,42.13364028930664
2013-04-09,42.511661529541016
2013-04-10,43.57299041748047
2013-04-11,43.965538024902344
2013-04-12,43.43486785888672
2013-04-15,41.915557861328125
2013-04-16,42.3880729675293
2013-04-17,41.64659881591797
2013-04-18,41.079566955566406
2013-04-19,41.38490295410156
2013-04-22,41.617515563964844
2013-04-23,42.35173034667969
2013-04-24,42.35899353027344
2013-04-25,42.38080978393555
2013-04-26,42.06094741821289
2013-04-29,42.271766662597656
2013-04-30,42.5043830871582
2013-05-01,41.77745819091797
2013-05-02,41.871944427490234
2013-05-03,43.21678161621094
2013-05-06,43.27494430541992
2013-05-07,43.38399124145508
2013-05-08,44.0236930847168
2013-05-09,43.77654266357422
2013-05-10,43.85650634765625
2013-05-13,44.83059310913086
2013-05-14,46.2263298034668
2013-05-15,46.240867614746094
2013-05-16,46.38625717163086
2013-05-17,47.36763381958008
2013-05-20,47.389442443847656
2013-05-21,47.31675338745117
2013-05-22,47.36763381958008
2013-05-23,46.960567474365234
2013-05-24,46.880577087402344
2013-05-28,48.814266204833984
2013-05-29,48.596168518066406
2013-05-30,48.84334182739258
2013-05-31,48.10911560058594
2013-06-03,48.20362854003906
2013-06-04,48.08730697631836
2013-06-05,47.164085388183594
2013-06-06,47.6365966796875
2013-06-07,49.02507400512695
2013-06-10,48.9669075012207
2013-06-11,48.06549072265625
2013-06-12,47.1859016418457
2013-06-13,48.27632141113281
2013-06-14,48.02189254760742
2013-06-17,48.596168518066406
2013-06-18,48.93784713745117
2013-06-19,48.472591400146484
2013-06-20,47.95646286010742
2013-06-21,47.21497344970703
2013-06-24,46.58979797363281
2013-06-25,47.135013580322266
2013-06-26,47.244056701660156
2013-06-27,47.84254837036133
2013-06-28,47.59437942504883
2013-07-01,47.99581527709961
2013-07-02,48.076087951660156
2013-07-03,48.03230667114258
2013-07-05,49.45553970336914
2013-07-08,49.49201583862305
2013-07-09,50.23649597167969
2013-07-10,50.05402374267578
2013-07-11,49.995635986328125
2013-07-12,50.324066162109375
2013-07-15,50.54304122924805
2013-07-16,50.13431167602539
2013-07-17,50.65251541137695
2013-07-18,51.16342544555664
2013-07-19,50.56494140625
2013-07-22,51.10502243041992
2013-07-23,51.96626663208008
2013-07-24,50.84956741333008
2013-07-25,50.616031646728516
2013-07-26,50.324066162109375
2013-07-29,50.01754379272461
2013-07-30,50.09782409667969
2013-07-31,50.84956741333008
2013-08-01,51.60133361816406
2013-08-02,51.506465911865234
2013-08-05,51.34589385986328
2013-08-06,51.56483459472656
2013-08-07,50.60872268676758
2013-08-08,50.73280715942383
2013-08-09,50.5941162109375
2013-08-12,50.03215408325195
2013-08-13,50.528446197509766
2013-08-14,50.55034255981445
2013-08-15,49.48474884033203
2013-08-16,49.521236419677734
2013-08-19,49.20738983154297
2013-08-20,49.82048416137695
2013-08-21,49.78396224975586
2013-08-22,50.893375396728516
2013-08-23,50.84956741333008
2013-08-26,50.740108489990234
2013-08-27,48.80595779418945
2013-08-28,48.7475700378418
2013-08-29,49.04681396484375
2013-08-30,48.696468353271484
2013-09-03,49.30956268310547
2013-09-04,49.82048416137695
2013-09-05,49.856964111328125
2013-09-06,49.360660552978516
2013-09-09,49.711021423339844
2013-09-10,50.1051139831543
2013-09-11,49.84238052368164
2013-09-12,49.48474884033203
2013-09-13,49.66720199584961
2013-09-16,50.23649597167969
2013-09-17,50.433555603027344
