Date,HPQ
2010-05-03,15.633949279785156
2010-05-04,15.019979476928711
2010-05-05,15.10599422454834
2010-05-06,14.33482551574707
2010-05-07,13.860264778137207
2010-05-10,14.56320858001709
2010-05-11,14.361526489257812
2010-05-12,14.699654579162598
2010-05-13,14.450509071350098
2010-05-14,14.067882537841797
2010-05-17,14.094578742980957
2010-05-18,13.878056526184082
2010-05-19,13.940346717834473
2010-05-20,13.628910064697266
2010-05-21,13.815773010253906
2010-05-24,13.55179500579834
2010-05-25,13.599250793457031
2010-05-26,13.560694694519043
2010-05-27,13.922547340393066
2010-05-28,13.646711349487305
2010-06-01,13.519169807434082
2010-06-02,14.020423889160156
2010-06-03,14.08271312713623
2010-06-04,13.658571243286133
2010-06-07,13.418326377868652
2010-06-08,13.608150482177734
2010-06-09,13.468749046325684
2010-06-10,13.792046546936035
2010-06-11,13.9967041015625
2010-06-14,13.928370475769043
2010-06-15,14.255181312561035
2010-06-16,14.264093399047852
2010-06-17,14.33243179321289
2010-06-18,14.255181312561035
2010-06-21,14.115545272827148
2010-06-22,13.895687103271484
2010-06-23,13.931337356567383
2010-06-24,13.634232521057129
2010-06-25,13.643145561218262
2010-06-28,13.687705039978027
2010-06-29,13.161829948425293
2010-06-30,12.858778953552246
2010-07-01,12.742904663085938
2010-07-02,12.719141006469727
2010-07-06,12.826095581054688
2010-07-07,13.357922554016113
2010-07-08,13.512411117553711
2010-07-09,13.444077491760254
2010-07-12,13.571832656860352
2010-07-13,13.895687103271484
2010-07-14,14.065035820007324
2010-07-15,14.088801383972168
2010-07-16,13.726334571838379
2010-07-19,13.868945121765137
2010-07-20,13.848148345947266
2010-07-21,13.512411117553711
2010-07-22,13.687705039978027
2010-07-23,13.711478233337402
2010-07-26,13.836258888244629
2010-07-27,14.133370399475098
2010-07-28,14.002640724182129
2010-07-29,13.788728713989258
2010-07-30,13.678794860839844
2010-08-02,14.130399703979492
2010-08-03,14.070977210998535
2010-08-04,13.895687103271484
2010-08-05,13.770901679992676
2010-08-06,13.7560453414917
2010-08-09,12.656745910644531
2010-08-10,12.576530456542969
2010-08-11,12.113038063049316
2010-08-12,11.92586612701416
2010-08-13,12.017969131469727
2010-08-16,12.047677993774414
2010-08-17,12.127902030944824
2010-08-18,12.288335800170898
2010-08-19,12.110069274902344
2010-08-20,11.839704513549805
2010-08-23,11.599048614501953
2010-08-24,11.405932426452637
2010-08-25,11.361363410949707
2010-08-26,11.35542106628418
2010-08-27,11.290056228637695
2010-08-30,11.456439971923828
2010-08-31,11.423755645751953
2010-09-01,11.649556159973145
2010-09-02,11.78919792175293
2010-09-03,11.985283851623535
2010-09-07,11.860498428344727
2010-09-08,11.530712127685547
2010-09-09,11.533692359924316
2010-09-10,11.373244285583496
2010-09-13,11.397066116333008
2010-09-14,11.697772979736328
2010-09-15,11.796024322509766
2010-09-16,12.013364791870117
2010-09-17,11.653112411499023
2010-09-20,11.727544784545898
2010-09-21,11.885337829589844
2010-09-22,11.775178909301758
2010-09-23,11.953818321228027
2010-09-24,12.20092487335205
2010-09-27,12.284296989440918
2010-09-28,12.391483306884766
2010-09-29,12.662412643432617
2010-09-30,12.525459289550781
2010-10-01,12.138408660888672
2010-10-04,12.099705696105957
2010-10-05,12.15031909942627
2010-10-06,12.12948226928711
2010-10-07,12.15031909942627
2010-10-08,12.25154972076416
2010-10-11,12.266435623168945
2010-10-12,12.311090469360352
2010-10-13,12.567142486572266
2010-10-14,12.543318748474121
2010-10-15,12.748753547668457
2010-10-18,12.897623062133789
2010-10-19,12.751734733581543
2010-10-20,12.748753547668457
2010-10-21,12.623706817626953
2010-10-22,12.763641357421875
2010-10-25,12.766615867614746
2010-10-26,12.787460327148438
2010-10-27,12.620728492736816
2010-10-28,12.701115608215332
2010-10-29,12.516529083251953
2010-11-01,12.65050220489502
2010-11-02,12.775546073913574
2010-11-03,13.043508529663086
2010-11-04,13.120915412902832
2010-11-05,13.016704559326172
2010-11-08,13.174506187438965
2010-11-09,13.13580322265625
2010-11-10,13.147710800170898
2010-11-11,12.832119941711426
2010-11-12,12.567142486572266
2010-11-15,12.665392875671387
2010-11-16,12.445072174072266
2010-11-17,12.197956085205078
2010-11-18,12.412322044372559
2010-11-19,12.65050220489502
2010-11-22,12.876778602600098
2010-11-23,13.156646728515625
2010-11-24,13.022665977478027
2010-11-26,12.86189079284668
2010-11-29,12.683256149291992
2010-11-30,12.483776092529297
2010-12-01,12.674321174621582
2010-12-02,12.835100173950195
2010-12-03,12.811278343200684
2010-12-06,12.7576904296875
2010-12-07,12.561184883117676
2010-12-08,12.701115608215332
2010-12-09,12.665392875671387
2010-12-10,12.689207077026367
2010-12-13,12.42373275756836
2010-12-14,12.390920639038086
2010-12-15,12.29845142364502
2010-12-16,12.51321792602539
2010-12-17,12.516207695007324
2010-12-20,12.495321273803711
2010-12-21,12.5012845993042
2010-12-22,12.373025894165039
2010-12-23,12.450578689575195
2010-12-27,12.474441528320312
2010-12-28,12.602705955505371
2010-12-29,12.62358570098877
2010-12-30,12.605690002441406
2010-12-31,12.557964324951172
2011-01-03,12.748867988586426
2011-01-04,13.014344215393066
2011-01-05,13.184370040893555
2011-01-06,13.387201309204102
2011-01-07,13.44984245300293
2011-01-10,13.381241798400879
2011-01-11,13.551263809204102
2011-01-12,13.613901138305664
2011-01-13,13.616888999938965
2011-01-14,13.795857429504395
2011-01-18,13.82270622253418
2011-01-19,13.816737174987793
2011-01-20,13.953954696655273
2011-01-21,14.088188171386719
2011-01-24,14.183636665344238
2011-01-25,14.043442726135254
2011-01-26,13.98378849029541
2011-01-27,13.942024230957031
2011-01-28,13.5751314163208
2011-01-31,13.628816604614258
2011-02-01,13.87640380859375
2011-02-02,13.98676872253418
2011-02-03,14.115029335021973
2011-02-04,14.147842407226562
2011-02-07,14.359626770019531
2011-02-08,14.359626770019531
2011-02-09,14.598261833190918
2011-02-10,14.478937149047852
2011-02-11,14.508772850036621
2011-02-14,14.410331726074219
2011-02-15,14.314888954162598
2011-02-16,14.613170623779297
2011-02-17,14.5028076171875
2011-02-18,14.517722129821777
2011-02-22,14.386474609375
2011-02-23,13.002408981323242
2011-02-24,12.578840255737305
2011-02-25,12.730973243713379
2011-02-28,13.014344215393066
2011-03-01,12.799572944641113
2011-03-02,12.898004531860352
2011-03-03,12.88608169555664
2011-03-04,12.710094451904297
2011-03-07,12.522168159484863
2011-03-08,12.64745044708252
2011-03-09,12.543047904968262
2011-03-10,12.373025894165039
2011-03-11,12.447596549987793
2011-03-14,12.399778366088867
2011-03-15,12.232412338256836
2011-03-16,11.996315002441406
2011-03-17,12.381847381591797
2011-03-18,12.348969459533691
2011-03-21,12.483458518981934
2011-03-22,12.474493980407715
2011-03-23,12.5731201171875
2011-03-24,12.880946159362793
2011-03-25,12.710594177246094
2011-03-28,12.594036102294922
2011-03-29,12.286208152770996
2011-03-30,12.342994689941406
2011-03-31,12.244368553161621
2011-04-01,12.247353553771973
2011-04-04,12.0560884475708
2011-04-05,12.041141510009766
2011-04-06,12.30712890625
2011-04-07,12.277242660522461
2011-04-08,12.163677215576172
2011-04-11,12.268280982971191
2011-04-12,12.277242660522461
2011-04-13,12.29218578338623
2011-04-14,12.06206226348877
2011-04-15,12.032176971435547
2011-04-18,11.879754066467285
2011-04-19,11.951484680175781
2011-04-20,12.220458984375
2011-04-21,12.250347137451172
2011-04-25,12.112868309020996
2011-04-26,12.160690307617188
2011-04-27,12.265294075012207
2011-04-28,12.112868309020996
2011-04-29,12.065048217773438
2011-05-02,11.978385925292969
2011-05-03,12.053099632263184
2011-05-04,12.235403060913086
2011-05-05,12.193562507629395
2011-05-06,12.19655704498291
2011-05-09,12.259313583374023
2011-05-10,12.423685073852539
2011-05-11,12.271269798278809
2011-05-12,12.217473030090332
2011-05-13,12.077012062072754
2011-05-16,11.894702911376953
2011-05-17,11.03099250793457
2011-05-18,10.905467987060547
2011-05-19,10.79787826538086
2011-05-20,10.753047943115234
2011-05-23,10.702244758605957
2011-05-24,10.7500581741333
2011-05-25,10.762012481689453
2011-05-26,10.923398971557617
2011-05-27,11.045928001403809
2011-05-31,11.17145824432373
2011-06-01,10.947310447692871
2011-06-02,10.887534141540527
2011-06-03,10.791897773742676
2011-06-06,10.747071266174316
2011-06-07,10.630517959594727
2011-06-08,10.567752838134766
2011-06-09,10.597640991210938
2011-06-10,10.534880638122559
2011-06-13,10.390934944152832
2011-06-14,10.414926528930664
2011-06-15,10.273984909057617
2011-06-16,10.486900329589844
2011-06-17,10.495895385742188
2011-06-20,10.492895126342773
2011-06-21,10.585864067077637
2011-06-22,10.531883239746094
2011-06-23,10.56486701965332
2011-06-24,10.46590805053711
2011-06-27,10.489897727966309
2011-06-28,10.522883415222168
2011-06-29,10.660829544067383
2011-06-30,10.915733337402344
2011-07-01,11.110652923583984
2011-07-05,10.936723709106445
2011-07-06,10.855754852294922
2011-07-07,10.930724143981934
2011-07-08,10.924726486206055
2011-07-11,10.582864761352539
2011-07-12,10.576862335205078
2011-07-13,10.627842903137207
2011-07-14,10.534879684448242
2011-07-15,10.522883415222168
2011-07-18,10.501891136169434
2011-07-19,10.678823471069336
2011-07-20,10.579861640930176
2011-07-21,10.864752769470215
2011-07-22,11.005697250366211
2011-07-25,11.122652053833008
2011-07-26,11.23660945892334
2011-07-27,11.035685539245605
2011-07-28,10.864752769470215
2011-07-29,10.546876907348633
2011-08-01,10.555872917175293
2011-08-02,10.300973892211914
2011-08-03,10.27997875213623
2011-08-04,9.758183479309082
2011-08-05,9.785172462463379
2011-08-08,9.239387512207031
2011-08-09,9.455304145812988
2011-08-10,8.954499244689941
2011-08-11,9.311357498168945
2011-08-12,9.692208290100098
2011-08-15,9.72519588470459
2011-08-16,9.779176712036133
2011-08-17,9.413314819335938
2011-08-18,8.84953784942627
2011-08-19,7.077231407165527
2011-08-22,7.332132339477539
2011-08-23,7.359121322631836
2011-08-24,7.560044765472412
2011-08-25,7.506061553955078
2011-08-26,7.443090438842773
2011-08-29,7.83293342590332
2011-08-30,7.811944007873535
2011-08-31,7.805947303771973
2011-09-01,7.697988510131836
2011-09-02,7.29914665222168
2011-09-06,7.086225986480713
2011-09-07,7.239170551300049
2011-09-08,7.158199310302734
2011-09-09,6.792344570159912
2011-09-12,6.8074164390563965
2011-09-13,6.843594551086426
2011-09-14,6.912934303283691
2011-09-15,7.015439033508301
2011-09-16,7.0938239097595215
2011-09-19,6.906904220581055
2011-09-20,6.774254322052002
2011-09-21,7.229486465454102
2011-09-22,6.87374210357666
2011-09-23,6.729033470153809
2011-09-26,6.846610069274902
2011-09-27,7.1119160652160645
2011-09-28,6.991322040557861
2011-09-29,7.169193267822266
2011-09-30,6.7682271003723145
2011-10-03,6.692855358123779
2011-10-04,6.940068244934082
2011-10-05,7.193312644958496
2011-10-06,7.552073955535889
2011-10-07,7.500821590423584
2011-10-10,7.760097026824951
2011-10-11,7.814362525939941
2011-10-12,7.799284934997559
2011-10-13,7.726932525634766
2011-10-14,7.871638774871826
2011-10-17,7.494790554046631
2011-10-18,7.720901966094971
2011-10-19,7.530967712402344
2011-10-20,7.458614349365234
2011-10-21,7.651560306549072
2011-10-24,7.84450626373291
2011-10-25,7.552073955535889
2011-10-26,7.763111114501953
2011-10-27,8.136946678161621
2011-10-28,8.423351287841797
2011-10-31,8.022382736206055
2011-11-01,7.729948043823242
2011-11-02,7.811346530914307
2011-11-03,8.09172534942627
2011-11-04,8.130914688110352
2011-11-07,8.405261039733887
2011-11-08,8.393203735351562
2011-11-09,7.937967777252197
2011-11-10,8.067604064941406
2011-11-11,8.314818382263184
2011-11-14,8.236433982849121
2011-11-15,8.513795852661133
2011-11-16,8.420334815979004
2011-11-17,8.227388381958008
2011-11-18,8.438424110412598
2011-11-21,8.09775161743164
2011-11-22,8.034438133239746
2011-11-23,7.772152900695801
2011-11-25,7.654574871063232
2011-11-28,7.998263359069824
2011-11-29,8.109809875488281
2011-11-30,8.426362991333008
2011-12-01,8.507766723632812
2011-12-02,8.344964027404785
2011-12-05,8.477620124816895
2011-12-06,8.495704650878906
2011-12-07,8.565045356750488
2011-12-08,8.33893871307373
2011-12-09,8.411290168762207
2011-12-12,8.27806568145752
2011-12-13,8.1145658493042
2011-12-14,7.98739767074585
2011-12-15,7.920780181884766
2011-12-16,7.823895454406738
2011-12-19,7.608918190002441
2011-12-20,7.845085144042969
2011-12-21,7.702779293060303
2011-12-22,7.829949855804443
2011-12-23,7.836002826690674
2011-12-27,7.76636266708374
2011-12-28,7.63011360168457
2011-12-29,7.757278919219971
2011-12-30,7.7996721267700195
2012-01-03,8.060064315795898
2012-01-04,8.054007530212402
2012-01-05,8.023730278015137
2012-01-06,7.993455410003662
2012-01-09,8.005563735961914
2012-01-10,8.08126163482666
2012-01-11,8.066118240356445
2012-01-12,8.159979820251465
2012-01-13,8.020703315734863
2012-01-17,8.011618614196777
2012-01-18,8.175122261047363
2012-01-19,8.220536231994629
2012-01-20,8.517265319824219
2012-01-23,8.683793067932129
2012-01-24,8.635350227355957
2012-01-25,8.574793815612793
2012-01-26,8.474876403808594
2012-01-27,8.441568374633789
2012-01-30,8.441568374633789
2012-01-31,8.471842765808105
2012-02-01,8.708020210266113
2012-02-02,8.629293441772461
2012-02-03,8.8018798828125
2012-02-06,8.708020210266113
2012-02-07,8.765545845031738
2012-02-08,8.919966697692871
2012-02-09,8.813990592956543
2012-02-10,8.689850807189941
2012-02-13,8.704988479614258
2012-02-14,8.804908752441406
2012-02-15,8.817017555236816
2012-02-16,9.050164222717285
2012-02-17,8.959328651428223
2012-02-21,8.886659622192383
2012-02-22,8.762516021728516
2012-02-23,8.19025993347168
2012-02-24,8.066118240356445
2012-02-27,7.948038101196289
2012-02-28,7.926837921142578
2012-02-29,7.663416862487793
2012-03-01,7.645253658294678
2012-03-02,7.666450023651123
2012-03-05,7.572585582733154
2012-03-06,7.318247318267822
2012-03-07,7.375776290893555
2012-03-08,7.4605536460876465
2012-03-09,7.321274280548096
2012-03-12,7.315192222595215
2012-03-13,7.476465702056885
2012-03-14,7.40647554397583
2012-03-15,7.4247331619262695
2012-03-16,7.452121257781982
2012-03-19,7.40647554397583
2012-03-20,7.296931266784668
2012-03-21,7.138699054718018
2012-03-22,7.007852554321289
2012-03-23,7.190430164337158
2012-03-26,7.269543170928955
2012-03-27,7.187386512756348
2012-03-28,7.175215244293213
2012-03-29,7.153914451599121
2012-03-30,7.251288890838623
2012-04-02,7.26650333404541
2012-04-03,7.135658264160156
2012-04-04,7.080885410308838
2012-04-05,7.03219747543335
2012-04-09,7.041327476501465
2012-04-10,7.080885410308838
2012-04-11,7.123480796813965
2012-04-12,7.637737274169922
2012-04-13,7.476465702056885
2012-04-16,7.397348880767822
2012-04-17,7.522107124328613
2012-04-18,7.586009979248047
2012-04-19,7.5190629959106445
2012-04-20,7.458205699920654
2012-04-23,7.385176658630371
2012-04-24,7.436906337738037
2012-04-25,7.5555806159973145
2012-04-26,7.567753791809082
2012-04-27,7.531238079071045
2012-04-30,7.534280300140381
2012-05-01,7.659038543701172
2012-05-02,7.683384895324707
2012-05-03,7.449080467224121
2012-05-04,7.385176658630371
2012-05-07,7.263457775115967
2012-05-08,7.096099853515625
2012-05-09,7.099141597747803
2012-05-10,7.153914451599121
2012-05-11,7.044370651245117
2012-05-14,6.989594459533691
2012-05-15,6.816150665283203
2012-05-16,6.7035603523254395
2012-05-17,6.712690353393555
2012-05-18,6.530117034912109
2012-05-21,6.660961151123047
2012-05-22,6.627487659454346
2012-05-23,6.414483070373535
2012-05-24,6.624444007873535
2012-05-25,6.794850826263428
2012-05-29,6.937865734100342
2012-05-30,6.919607639312744
2012-05-31,6.9013519287109375
2012-06-01,6.466212272644043
2012-06-04,6.408398151397705
2012-06-05,6.597060680389404
2012-06-06,6.800937175750732
2012-06-07,6.712690353393555
2012-06-08,6.788761615753174
2012-06-11,6.553675651550293
2012-06-12,6.642446041107178
2012-06-13,6.575103282928467
2012-06-14,6.608773231506348
2012-06-15,6.624079704284668
2012-06-18,6.443479537963867
2012-06-19,6.3700127601623535
2012-06-20,6.4771504402160645
2012-06-21,6.213901519775391
2012-06-22,6.2353291511535645
2012-06-25,5.9843220710754395
2012-06-26,5.9261651039123535
2012-06-27,5.972079277038574
2012-06-28,5.9261651039123535
2012-06-29,6.15574312210083
2012-07-02,6.171045303344727
2012-07-03,6.232268810272217
2012-07-05,6.207780361175537
2012-07-06,5.990445137023926
2012-07-09,5.947590351104736
2012-07-10,5.849637985229492
2012-07-11,6.027178764343262
2012-07-12,5.9231038093566895
2012-07-13,5.809844493865967
2012-07-16,5.757807731628418
2012-07-17,5.776171684265137
2012-07-18,5.9077982902526855
2012-07-19,5.846577167510986
2012-07-20,5.6965861320495605
2012-07-23,5.601693630218506
2012-07-24,5.506802082061768
2012-07-25,5.442521095275879
2012-07-26,5.512925148010254
2012-07-27,5.684343338012695
2012-07-30,5.589449405670166
2012-07-31,5.583327770233154
2012-08-01,5.405788898468018
2012-08-02,5.372117042541504
2012-08-03,5.589449405670166
2012-08-06,5.721073627471924
2012-08-07,5.8037238121032715
2012-08-08,5.941467761993408
2012-08-09,5.941467761993408
2012-08-10,6.030238151550293
2012-08-13,6.005752086639404
2012-08-14,5.9261651039123535
2012-08-15,5.904736042022705
2012-08-16,5.9751410484313965
2012-08-17,5.9751410484313965
2012-08-20,6.149620056152344
2012-08-21,6.100645065307617
2012-08-22,5.877185821533203
2012-08-23,5.399665355682373
2012-08-24,5.381299018859863
2012-08-27,5.268040657043457
2012-08-28,5.1731486320495605
2012-08-29,5.185392379760742
2012-08-30,5.136418342590332
2012-08-31,5.167027950286865
2012-09-04,5.200699329376221
2012-09-05,5.286407470703125
2012-09-06,5.384359359741211
2012-09-07,5.332324028015137
2012-09-10,5.3761210441589355
2012-09-11,5.536510944366455
2012-09-12,5.548849105834961
2012-09-13,5.625958442687988
2012-09-14,5.604368209838867
2012-09-17,5.616706848144531
2012-09-18,5.629043102264404
2012-09-19,5.582776069641113
2012-09-20,5.477907180786133
2012-09-21,5.425473213195801
2012-09-24,5.308265209197998
2012-09-25,5.154044151306152
2012-09-26,5.277421474456787
2012-09-27,5.314434051513672
2012-09-28,5.261998176574707
2012-10-01,5.308265209197998
2012-10-02,5.283590316772461
2012-10-03,4.598850727081299
2012-10-04,4.608104705810547
2012-10-05,4.543331146240234
2012-10-08,4.460052013397217
2012-10-09,4.432293891906738
2012-10-10,4.373688697814941
2012-10-11,4.395279884338379
2012-10-12,4.4446306228637695
2012-10-15,4.463137626647949
2012-10-16,4.493980884552002
2012-10-17,4.540246963500977
2012-10-18,4.564922332763672
2012-10-19,4.466221332550049
2012-10-22,4.537164688110352
2012-10-23,4.398364067077637
2012-10-24,4.330507278442383
2012-10-25,4.376773834228516
2012-10-26,4.345927715301514
2012-10-31,4.271903991699219
2012-11-01,4.318171501159668
2012-11-02,4.244145393371582
2012-11-05,4.321252822875977
2012-11-06,4.44154691696167
2012-11-07,4.22255277633667
2012-11-08,4.262650489807129
2012-11-09,4.197878360748291
2012-11-12,4.136191368103027
2012-11-13,4.052910804748535
2012-11-14,4.052910804748535
2012-11-15,4.034404277801514
2012-11-16,3.963463306427002
2012-11-19,4.102260589599609
2012-11-20,3.61184024810791
2012-11-21,3.682781934738159
2012-11-23,3.8370022773742676
2012-11-26,3.9295339584350586
2012-11-27,3.8123276233673096
2012-11-28,3.926450729370117
2012-11-29,3.975801706314087
2012-11-30,4.006645202636719
2012-12-03,3.969632148742676
2012-12-04,4.1732025146484375
2012-12-05,4.262650489807129
2012-12-06,4.265736103057861
2012-12-07,4.299663543701172
2012-12-10,4.40927267074585
2012-12-11,4.44041109085083
2012-12-12,4.524487495422363
2012-12-13,4.515145778656006
2012-12-14,4.592992782592773
2012-12-17,4.424842834472656
2012-12-18,4.524487495422363
2012-12-19,4.477780342102051
2012-12-20,4.493349075317383
2012-12-21,4.465322971343994
2012-12-24,4.3625640869140625
2012-12-26,4.396819591522217
2012-12-27,4.371905326843262
2012-12-28,4.259807109832764
2012-12-31,4.437297821044922
2013-01-02,4.677068710327148
2013-01-03,4.7144341468811035
2013-01-04,4.7144341468811035
2013-01-07,4.723776340484619
2013-01-08,4.792283535003662
2013-01-09,4.935522556304932
2013-01-10,5.0694193840026855
2013-01-11,5.032052040100098
2013-01-14,5.278048515319824
2013-01-15,5.1472649574279785
2013-01-16,5.3590087890625
2013-01-17,5.327871799468994
2013-01-18,5.327871799468994
2013-01-22,5.371465682983398
2013-01-23,5.296731948852539
2013-01-24,5.296731948852539
2013-01-25,5.290505886077881
2013-01-28,5.2998456954956055
2013-01-29,5.131696701049805
2013-01-30,5.106786727905273
2013-01-31,5.141038417816162
2013-02-01,5.125468730926514
2013-02-04,5.038279056549072
2013-02-05,5.172177791595459
2013-02-06,5.197089672088623
2013-02-07,5.119239807128906
2013-02-08,5.253139972686768
2013-02-11,5.2406840324401855
2013-02-12,5.324758529663086
2013-02-13,5.296731948852539
2013-02-14,5.302961349487305
2013-02-15,5.228227138519287
2013-02-19,5.259366989135742
2013-02-20,5.200201988220215
2013-02-21,5.324758529663086
2013-02-22,5.978673934936523
2013-02-25,5.938194751739502
2013-02-26,6.16239595413208
2013-02-27,6.156167507171631
2013-02-28,6.2713823318481445
2013-03-01,6.274496555328369
2013-03-04,6.218445301055908
2013-03-05,6.343000411987305
2013-03-06,6.517377853393555
2013-03-07,6.492466449737549
2013-03-08,6.539174556732178
2013-03-11,6.58994197845459
2013-03-12,6.705883502960205
2013-03-13,6.680817604064941
2013-03-14,6.8719635009765625
2013-03-15,6.950304985046387
2013-03-18,7.153987407684326
2013-03-19,7.241729736328125
2013-03-20,7.182188510894775
2013-03-21,6.994174480438232
2013-03-22,7.219791412353516
2013-03-25,7.238594055175781
2013-03-26,7.407808780670166
2013-03-27,7.389004707336426
2013-03-28,7.470478534698486
2013-04-01,7.304402828216553
2013-04-02,6.925236225128174
2013-04-03,6.865696430206299
2013-04-04,6.987905025482178
2013-04-05,6.88449764251709
2013-04-08,6.8719635009765625
2013-04-09,6.962839603424072
2013-04-10,6.994174480438232
2013-04-11,6.542936325073242
2013-04-12,6.549205780029297
2013-04-15,6.480267524719238
2013-04-16,6.58994197845459
2013-04-17,6.420725345611572
2013-04-18,6.332985877990723
2013-04-19,6.129303455352783
2013-04-22,6.1919755935668945
2013-04-23,6.157505512237549
2013-04-24,6.217044353485107
2013-04-25,6.138705730438232
2013-04-26,6.257779121398926
2013-04-29,6.423860549926758
2013-04-30,6.455196857452393
2013-05-01,6.376859188079834
2013-05-02,6.408193111419678
2013-05-03,6.464596748352051
2013-05-06,6.467731952667236
2013-05-07,6.423860549926758
2013-05-08,6.602476596832275
2013-05-09,6.636945724487305
2013-05-10,6.749751567840576
2013-05-13,6.690214157104492
2013-05-14,6.743486404418945
2013-05-15,6.571140289306641
2013-05-16,6.693347454071045
2013-05-17,6.6651482582092285
2013-05-20,6.636945724487305
2013-05-21,6.6150078773498535
2013-05-22,6.652612686157227
2013-05-23,7.790108680725098
2013-05-24,7.586423397064209
2013-05-28,7.724301815032959
2013-05-29,7.909183025360107
2013-05-30,7.915450572967529
2013-05-31,7.652227401733398
2013-06-03,7.802642822265625
2013-06-04,7.714900493621826
2013-06-05,7.580159664154053
2013-06-06,7.598957538604736
2013-06-07,7.774438858032227
2013-06-10,7.7192769050598145
2013-06-11,7.640476703643799
2013-06-12,7.851662635803223
2013-06-13,7.857967376708984
2013-06-14,7.79807710647583
2013-06-17,7.9304609298706055
2013-06-18,8.018719673156738
2013-06-19,8.015568733215332
2013-06-20,7.791775703430176
2013-06-21,7.612109184265137
2013-06-24,7.3851637840271
2013-06-25,7.517549514770508
2013-06-26,7.567979335784912
2013-06-27,7.8075361251831055
2013-06-28,7.816990375518799
2013-07-01,7.857967376708984
2013-07-02,7.886333465576172
2013-07-03,7.936766624450684
2013-07-05,8.062847137451172
2013-07-08,7.9336161613464355
2013-07-09,8.028175354003906
2013-07-10,8.17316722869873
2013-07-11,8.315008163452148
2013-07-12,8.255121231079102
2013-07-15,8.315008163452148
2013-07-16,8.337072372436523
2013-07-17,8.292943954467773
2013-07-18,8.299247741699219
2013-07-19,7.924158573150635
2013-07-22,8.040783882141113
2013-07-23,8.110126495361328
2013-07-24,8.229901313781738
2013-07-25,8.270881652832031
2013-07-26,8.19207763671875
2013-07-29,8.091215133666992
2013-07-30,8.125885963439941
2013-07-31,8.094367027282715
2013-08-01,8.267727851867676
2013-08-02,8.510433197021484
2013-08-05,8.519889831542969
2013-08-06,8.3339204788208
2013-08-07,8.412723541259766
2013-08-08,8.46945858001709
2013-08-09,8.437939643859863
2013-08-12,8.428484916687012
2013-08-13,8.60499382019043
2013-08-14,8.567168235778809
2013-08-15,8.179471969604492
2013-08-16,8.327617645263672
2013-08-19,8.157407760620117
2013-08-20,8.144796371459961
2013-08-21,7.999806880950928
2013-08-22,7.003769874572754
2013-08-23,7.0605082511901855
2013-08-26,7.019530773162842
2013-08-27,6.931274890899658
2013-08-28,7.126701831817627
2013-08-29,7.098330497741699
2013-08-30,7.041594505310059
2013-09-03,7.051049709320068
2013-09-04,7.019530773162842
2013-09-05,6.972253799438477
2013-09-06,7.066810131072998
2013-09-09,7.093777179718018
2013-09-10,7.065223693847656
2013-09-11,7.065223693847656
