Date,PKG
2011-05-17,18.68206787109375
2011-05-18,19.0029296875
2011-05-19,18.996383666992188
2011-05-20,18.91780662536621
2011-05-23,18.505268096923828
2011-05-24,18.472522735595703
2011-05-25,18.649320602416992
2011-05-26,18.688615798950195
2011-05-27,18.75409698486328
2011-05-31,19.055313110351562
2011-06-01,18.531463623046875
2011-06-02,18.262983322143555
2011-06-03,17.84389877319336
2011-06-06,17.56886863708496
2011-06-07,18.655868530273438
2011-06-08,18.60348892211914
2011-06-09,19.009475708007812
2011-06-10,18.826128005981445
2011-06-13,18.819534301757812
2011-06-14,19.221771240234375
2011-06-15,18.001863479614258
2011-06-16,17.738100051879883
2011-06-17,17.553476333618164
2011-06-20,17.362239837646484
2011-06-21,17.8897705078125
2011-06-22,17.949115753173828
2011-06-23,17.942522048950195
2011-06-24,17.89635467529297
2011-06-27,18.001863479614258
2011-06-28,18.160120010375977
2011-06-29,18.153533935546875
2011-06-30,18.456865310668945
2011-07-01,18.925039291381836
2011-07-05,18.681058883666992
2011-07-06,18.9448299407959
2011-07-07,19.08989143371582
2011-07-08,19.004167556762695
2011-07-11,18.628299713134766
2011-07-12,18.39091682434082
2011-07-13,18.503015518188477
2011-07-14,18.193092346191406
2011-07-15,18.252439498901367
2011-07-18,17.876575469970703
2011-07-19,18.107376098632812
2011-07-20,18.318376541137695
2011-07-21,18.57555389404297
2011-07-22,18.463455200195312
2011-07-25,18.285411834716797
2011-07-26,18.160120010375977
2011-07-27,17.698535919189453
2011-07-28,17.553476333618164
2011-07-29,17.586437225341797
2011-08-01,17.5205020904541
2011-08-02,17.04572296142578
2011-08-03,17.01934814453125
2011-08-04,15.384016990661621
2011-08-05,15.364229202270508
2011-08-08,14.032220840454102
2011-08-09,14.889455795288086
2011-08-10,14.506999969482422
2011-08-11,15.12684154510498
2011-08-12,15.337851524353027
2011-08-15,15.693934440612793
2011-08-16,15.733494758605957
2011-08-17,15.858787536621094
2011-08-18,14.968586921691895
2011-08-19,15.014742851257324
2011-08-22,15.014742851257324
2011-08-23,15.357643127441406
2011-08-24,15.819225311279297
2011-08-25,15.397199630737305
2011-08-26,15.707119941711426
2011-08-29,16.313777923583984
2011-08-30,16.51819610595703
2011-08-31,16.716020584106445
2011-09-01,16.643489837646484
2011-09-02,16.320371627807617
2011-09-06,16.67646026611328
2011-09-07,17.085285186767578
2011-09-08,17.01275634765625
2011-09-09,16.861083984375
2011-09-12,16.834714889526367
2011-09-13,17.16701889038086
2011-09-14,17.29994010925293
2011-09-15,17.712003707885742
2011-09-16,18.03766441345215
2011-09-19,17.745229721069336
2011-09-20,17.545852661132812
2011-09-21,16.92110824584961
2011-09-22,16.223270416259766
2011-09-23,16.342899322509766
2011-09-26,16.369478225708008
2011-09-27,16.934398651123047
2011-09-28,16.216623306274414
2011-09-29,16.203327178955078
2011-09-30,15.485542297363281
2011-10-03,14.980433464050293
2011-10-04,15.259575843811035
2011-10-05,15.76468276977539
2011-10-06,16.29637336730957
2011-10-07,16.170095443725586
2011-10-10,16.874588012695312
2011-10-11,16.721723556518555
2011-10-12,16.854650497436523
2011-10-13,16.841358184814453
2011-10-14,17.08727264404297
2011-10-17,16.389423370361328
2011-10-18,16.808130264282227
2011-10-19,16.661909103393555
2011-10-20,16.88123893737793
2011-10-21,17.273347854614258
2011-10-24,17.532550811767578
2011-10-25,17.11385154724121
2011-10-26,17.173667907714844
2011-10-27,17.87151527404785
2011-10-28,17.652185440063477
2011-10-31,17.333175659179688
2011-11-01,16.861297607421875
2011-11-02,17.127151489257812
2011-11-03,17.41292953491211
2011-11-04,17.466094970703125
2011-11-07,17.565793991088867
2011-11-08,17.745229721069336
2011-11-09,17.11385154724121
2011-11-10,17.366411209106445
2011-11-11,17.678781509399414
2011-11-14,17.353116989135742
2011-11-15,17.339828491210938
2011-11-16,17.160375595092773
2011-11-17,16.728378295898438
2011-11-18,16.947696685791016
2011-11-21,16.788188934326172
2011-11-22,16.595455169677734
2011-11-23,16.143512725830078
2011-11-25,16.256494522094727
2011-11-28,16.708431243896484
2011-11-29,16.688495635986328
2011-11-30,17.286649703979492
2011-12-01,16.92775535583496
2011-12-02,17.12049674987793
2011-12-05,17.180313110351562
2011-12-06,16.99421501159668
2011-12-07,16.808130264282227
2011-12-08,16.33625602722168
2011-12-09,16.469173431396484
2011-12-12,16.170095443725586
2011-12-13,15.910892486572266
2011-12-14,15.871021270751953
2011-12-15,16.239654541015625
2011-12-16,16.172618865966797
2011-12-19,16.011770248413086
2011-12-20,16.420608520507812
2011-12-21,16.34688949584961
2011-12-22,16.65518569946289
2011-12-23,16.775827407836914
2011-12-27,16.889766693115234
2011-12-28,16.688697814941406
2011-12-29,16.80263900756836
2011-12-30,16.916574478149414
2012-01-03,16.88306999206543
2012-01-04,16.75571632385254
2012-01-05,16.92328643798828
2012-01-06,17.271800994873047
2012-01-09,17.492969512939453
2012-01-10,17.747661590576172
2012-01-11,17.81468391418457
2012-01-12,17.747661590576172
2012-01-13,17.5264835357666
2012-01-17,17.47286605834961
2012-01-18,17.452762603759766
2012-01-19,17.81468391418457
2012-01-20,17.98893928527832
2012-01-23,17.854890823364258
2012-01-24,18.90715789794922
2012-01-25,18.69938850402832
2012-01-26,18.880348205566406
2012-01-27,18.95407485961914
2012-01-30,18.987585067749023
2012-01-31,18.860239028930664
2012-02-01,18.994293212890625
2012-02-02,18.98088264465332
2012-02-03,19.436634063720703
2012-02-06,19.423233032226562
2012-02-07,19.39642333984375
2012-02-08,19.517070770263672
2012-02-09,19.637699127197266
2012-02-10,19.463449478149414
2012-02-13,19.811969757080078
2012-02-14,19.74494171142578
2012-02-15,19.724834442138672
2012-02-16,19.818662643432617
2012-02-17,19.71813201904297
2012-02-21,19.68461799621582
2012-02-22,19.362911224365234
2012-02-23,19.557279586791992
2012-02-24,19.389720916748047
2012-02-27,19.39642333984375
2012-02-28,19.57737922668457
2012-02-29,19.865583419799805
2012-03-01,19.946006774902344
2012-03-02,20.080059051513672
2012-03-05,19.872285842895508
2012-03-06,19.698026657104492
2012-03-07,19.952707290649414
2012-03-08,20.3548526763916
2012-03-09,20.240917205810547
2012-03-12,20.16048240661621
2012-03-13,20.430822372436523
2012-03-14,20.10641860961914
2012-03-15,20.14695930480957
2012-03-16,20.079383850097656
2012-03-19,20.13344955444336
2012-03-20,20.140207290649414
2012-03-21,20.05234718322754
2012-03-22,19.809049606323242
2012-03-23,20.038827896118164
2012-03-26,20.13344955444336
2012-03-27,20.099660873413086
2012-03-28,20.038827896118164
2012-03-29,20.05234718322754
2012-03-30,19.998275756835938
2012-04-02,19.944211959838867
2012-04-03,20.011804580688477
2012-04-04,19.89691162109375
2012-04-05,19.836074829101562
2012-04-09,19.606294631958008
2012-04-10,19.07237434387207
2012-04-11,19.281883239746094
2012-04-12,19.660358428955078
2012-04-13,19.471120834350586
2012-04-16,19.464366912841797
2012-04-17,19.741451263427734
2012-04-18,19.525184631347656
2012-04-19,19.613054275512695
2012-04-20,19.89691162109375
2012-04-23,19.707656860351562
2012-04-24,19.822561264038086
2012-04-25,20.025320053100586
2012-04-26,19.998275756835938
2012-04-27,20.018558502197266
2012-04-30,19.72794532775879
2012-05-01,19.74820899963379
2012-05-02,19.592763900756836
2012-05-03,19.586015701293945
2012-05-04,19.187265396118164
2012-05-07,18.93044662475586
2012-05-08,19.187265396118164
2012-05-09,19.146711349487305
2012-05-10,19.139963150024414
2012-05-11,18.89665412902832
2012-05-14,18.774999618530273
2012-05-15,18.869609832763672
2012-05-16,18.639827728271484
2012-05-17,18.092397689819336
2012-05-18,18.004533767700195
2012-05-21,18.362730026245117
2012-05-22,18.335704803466797
2012-05-23,18.301908493041992
2012-05-24,18.315420150756836
2012-05-25,18.21404457092285
2012-05-29,18.464109420776367
2012-05-30,18.018062591552734
2012-05-31,18.132946014404297
2012-06-01,17.76799201965332
2012-06-04,17.734195709228516
2012-06-05,17.835573196411133
2012-06-06,18.13970184326172
2012-06-07,18.295143127441406
2012-06-08,18.660106658935547
2012-06-11,18.545209884643555
2012-06-12,18.660106658935547
2012-06-13,18.448678970336914
2012-06-14,18.885177612304688
2012-06-15,18.885177612304688
2012-06-18,18.946557998657227
2012-06-19,18.98065757751465
2012-06-20,19.123882293701172
2012-06-21,18.585081100463867
2012-06-22,18.714670181274414
2012-06-25,18.646461486816406
2012-06-26,18.510055541992188
2012-06-27,18.625999450683594
2012-06-28,18.694204330444336
2012-06-29,19.260278701782227
2012-07-02,19.19890022277832
2012-07-03,19.744518280029297
2012-07-05,19.492170333862305
2012-07-06,19.260278701782227
2012-07-09,19.137521743774414
2012-07-10,19.035219192504883
2012-07-11,19.3284854888916
2012-07-12,19.512632369995117
2012-07-13,19.77861976623535
2012-07-16,19.819543838500977
2012-07-17,20.508380889892578
2012-07-18,20.842571258544922
2012-07-19,20.985794067382812
2012-07-20,20.93805694580078
2012-07-23,20.808467864990234
2012-07-24,20.57659149169922
2012-07-25,20.590225219726562
2012-07-26,20.90395736694336
2012-07-27,20.985794067382812
2012-07-30,20.97897720336914
2012-07-31,20.99944305419922
2012-08-01,20.863040924072266
2012-08-02,20.801651000976562
2012-08-03,21.040367126464844
2012-08-06,21.013086318969727
2012-08-07,21.108562469482422
2012-08-08,20.91759490966797
2012-08-09,20.651607513427734
2012-08-10,20.91759490966797
2012-08-13,21.31998634338379
2012-08-14,21.613258361816406
2012-08-15,21.89971160888672
2012-08-16,21.933807373046875
2012-08-17,21.797401428222656
2012-08-20,21.736021041870117
2012-08-21,21.78376579284668
2012-08-22,21.65418243408203
2012-08-23,21.674640655517578
2012-08-24,21.89288902282715
2012-08-27,21.797401428222656
2012-08-28,21.811044692993164
2012-08-29,21.85878562927246
2012-08-30,21.640535354614258
2012-08-31,21.838327407836914
2012-09-04,21.99519157409668
2012-09-05,22.05657196044922
2012-09-06,22.438505172729492
2012-09-07,22.69085121154785
2012-09-10,22.12477684020996
2012-09-11,22.002010345458984
2012-09-12,22.03610610961914
2012-09-13,22.661588668823242
2012-09-14,22.785314559936523
2012-09-17,22.0636043548584
2012-09-18,22.235443115234375
2012-09-19,22.654714584350586
2012-09-20,22.70970916748047
2012-09-21,23.197715759277344
2012-09-24,24.02252769470215
2012-09-25,24.159988403320312
2012-09-26,24.3455753326416
2012-09-27,24.778594970703125
2012-09-28,24.9504337310791
2012-10-01,24.524272918701172
2012-10-02,24.606760025024414
2012-10-03,24.606760025024414
2012-10-04,24.723609924316406
2012-10-05,24.7717227935791
2012-10-08,24.531150817871094
2012-10-09,24.544893264770508
2012-10-10,24.331823348999023
2012-10-11,24.407426834106445
2012-10-12,24.187482833862305
2012-10-15,24.46929168701172
2012-10-16,24.922937393188477
2012-10-17,24.971050262451172
2012-10-18,24.895442962646484
2012-10-19,24.62738609313965
2012-10-22,24.668611526489258
2012-10-23,24.311203002929688
2012-10-24,24.056886672973633
2012-10-25,24.407426834106445
2012-10-26,24.263090133666992
2012-10-31,24.24247169494629
2012-11-01,24.971050262451172
2012-11-02,24.675493240356445
2012-11-05,24.620500564575195
2012-11-06,24.881696701049805
2012-11-07,24.483034133911133
2012-11-08,24.16686248779297
2012-11-09,24.33869743347168
2012-11-12,24.379940032958984
2012-11-13,24.09125518798828
2012-11-14,23.68572425842285
2012-11-15,23.479516983032227
2012-11-16,23.816320419311523
2012-11-19,24.641122817993164
2012-11-20,24.696117401123047
2012-11-21,24.916065216064453
2012-11-23,25.232242584228516
2012-11-26,25.30097007751465
2012-11-27,25.03978157043457
2012-11-28,25.21161460876465
2012-11-29,25.156633377075195
2012-11-30,25.046667098999023
2012-12-03,24.854196548461914
2012-12-04,24.881696701049805
2012-12-05,24.606760025024414
2012-12-06,24.737356185913086
2012-12-07,24.94354820251465
2012-12-10,25.032907485961914
2012-12-11,25.218486785888672
2012-12-12,25.39032745361328
2012-12-13,25.224245071411133
2012-12-14,25.155038833618164
2012-12-17,25.487218856811523
2012-12-18,25.8055477142334
2012-12-19,25.874744415283203
2012-12-20,26.123872756958008
2012-12-21,26.19307518005371
2012-12-24,26.24843406677246
2012-12-26,26.462966918945312
2012-12-27,26.490650177001953
2012-12-28,26.359153747558594
2012-12-31,26.62213706970215
2013-01-02,26.988906860351562
2013-01-03,26.926610946655273
2013-01-04,26.905860900878906
2013-01-07,26.96815299987793
2013-01-08,26.864341735839844
2013-01-09,26.898935317993164
2013-01-10,26.63597869873047
2013-01-11,26.89202308654785
2013-01-14,27.106552124023438
2013-01-15,27.127309799194336
2013-01-16,26.975059509277344
2013-01-17,27.639400482177734
2013-01-18,27.69476890563965
2013-01-22,26.857418060302734
2013-01-23,27.189594268798828
2013-01-24,27.55636215209961
2013-01-25,27.55636215209961
2013-01-28,27.30722999572754
2013-01-29,27.224191665649414
2013-01-30,26.712095260620117
2013-01-31,26.59445571899414
2013-02-01,27.078866958618164
2013-02-04,27.120384216308594
2013-02-05,27.238039016723633
2013-02-06,27.45948028564453
2013-02-07,27.535594940185547
2013-02-08,27.784744262695312
2013-02-11,27.833175659179688
2013-02-12,27.736291885375977
2013-02-13,27.874692916870117
2013-02-14,27.93004608154297
2013-02-15,28.123817443847656
2013-02-19,27.853933334350586
2013-02-20,27.154987335205078
2013-02-21,28.28299331665039
2013-02-22,28.926563262939453
2013-02-25,28.442138671875
2013-02-26,28.829679489135742
2013-02-27,28.919652938842773
2013-02-28,28.912717819213867
2013-03-01,28.802005767822266
2013-03-04,29.369464874267578
2013-03-05,29.57015037536621
2013-03-06,29.69470977783203
2013-03-07,29.978458404541016
2013-03-08,30.068405151367188
2013-03-11,30.13068962097168
2013-03-12,29.846942901611328
2013-03-13,29.646892547607422
2013-03-14,29.91178321838379
2013-03-15,30.07210922241211
2013-03-18,29.97452735900879
2013-03-19,29.988462448120117
2013-03-20,30.15576934814453
2013-03-21,29.897836685180664
2013-03-22,30.03028678894043
2013-03-25,30.134851455688477
2013-03-26,30.706459045410156
2013-03-27,30.978315353393555
2013-03-28,31.27806282043457
2013-04-01,31.048025131225586
2013-04-02,31.36868667602539
2013-04-03,31.027116775512695
2013-04-04,30.72736930847168
2013-04-05,30.845884323120117
2013-04-08,31.131671905517578
2013-04-09,31.10379981994629
2013-04-10,31.305932998657227
2013-04-11,31.312925338745117
2013-04-12,31.271089553833008
2013-04-15,29.625972747802734
2013-04-16,30.866796493530273
2013-04-17,30.246387481689453
2013-04-18,30.11395263671875
2013-04-19,30.162734985351562
2013-04-22,30.483388900756836
2013-04-23,31.73814582824707
2013-04-24,32.06577682495117
2013-04-25,32.17033386230469
2013-04-26,31.926359176635742
2013-04-29,32.853477478027344
2013-04-30,33.153221130371094
2013-05-01,32.57464599609375
2013-05-02,32.65132141113281
2013-05-03,33.21596145629883
2013-05-06,33.446006774902344
2013-05-07,34.21975326538086
2013-05-08,34.519493103027344
2013-05-09,34.421905517578125
2013-05-10,33.961849212646484
2013-05-13,34.366146087646484
2013-05-14,34.77741241455078
2013-05-15,34.90987014770508
2013-05-16,34.72165298461914
2013-05-17,34.735599517822266
2013-05-20,35.01442337036133
2013-05-21,35.125946044921875
2013-05-22,34.67286682128906
2013-05-23,34.64497756958008
2013-05-24,34.37311553955078
2013-05-28,35.04928970336914
2013-05-29,34.56829833984375
2013-05-30,34.547386169433594
2013-05-31,34.157012939453125
2013-06-03,34.073368072509766
2013-06-04,33.996700286865234
2013-06-05,33.5505485534668
2013-06-06,34.17095184326172
2013-06-07,34.22672653198242
2013-06-10,34.296443939208984
2013-06-11,34.10126495361328
2013-06-12,33.756866455078125
2013-06-13,34.382389068603516
2013-06-14,34.47374725341797
2013-06-17,34.768943786621094
2013-06-18,34.80406951904297
2013-06-19,34.71973419189453
2013-06-20,34.17152786254883
2013-06-21,34.20667266845703
2013-06-24,33.61629867553711
2013-06-25,33.72172546386719
2013-06-26,34.227752685546875
2013-06-27,34.382389068603516
2013-06-28,34.41048812866211
2013-07-01,34.874366760253906
2013-07-02,34.82516098022461
2013-07-03,34.77595520019531
2013-07-05,35.12737274169922
2013-07-08,35.31011199951172
2013-07-09,35.471763610839844
2013-07-10,35.3663330078125
2013-07-11,36.32923126220703
2013-07-12,36.73683547973633
2013-07-15,36.76498031616211
2013-07-16,36.18864440917969
2013-07-17,36.336238861083984
2013-07-18,36.94771194458008
2013-07-19,37.2218017578125
2013-07-22,37.41158676147461
2013-07-23,37.04610061645508
2013-07-24,37.44670867919922
2013-07-25,37.29911422729492
2013-07-26,37.17964553833008
2013-07-29,37.3553466796875
2013-07-30,37.6716194152832
2013-07-31,37.80516052246094
2013-08-01,38.7118034362793
2013-08-02,38.76101303100586
2013-08-05,38.62745666503906
2013-08-06,38.15657424926758
2013-08-07,38.100337982177734
2013-08-08,38.515010833740234
2013-08-09,38.31821823120117
2013-08-12,38.43769454956055
2013-08-13,38.451759338378906
2013-08-14,38.536094665527344
2013-08-15,37.19369888305664
2013-08-16,36.568172454833984
2013-08-19,37.32722854614258
2013-08-20,37.96681213378906
2013-08-21,37.76298141479492
2013-08-22,38.01600646972656
2013-08-23,38.36039733886719
2013-08-26,38.283084869384766
2013-08-27,37.54510498046875
2013-08-28,37.566192626953125
2013-08-29,37.636478424072266
2013-08-30,37.278038024902344
2013-09-03,37.06719207763672
2013-09-04,37.27100372314453
2013-09-05,37.531063079833984
2013-09-06,37.566192626953125
2013-09-09,38.22684860229492
2013-09-10,38.93670654296875
2013-09-11,38.738487243652344
2013-09-12,38.370357513427734
2013-09-13,38.61812973022461
2013-09-16,42.78082275390625
