Date,GEN
2010-11-03,5.929657459259033
2010-11-04,6.005774021148682
2010-11-05,6.2377400398254395
2010-11-08,6.364595890045166
2010-11-09,6.364595890045166
2010-11-10,6.404466152191162
2010-11-11,6.186995983123779
2010-11-12,6.244990825653076
2010-11-15,6.190623760223389
2010-11-16,6.056516170501709
2010-11-17,6.136253833770752
2010-11-18,6.212368011474609
2010-11-19,6.244990825653076
2010-11-22,6.179748058319092
2010-11-23,6.06376314163208
2010-11-24,6.234114646911621
2010-11-26,6.15800142288208
2010-11-29,6.04564094543457
2010-11-30,6.089136123657227
2010-12-01,6.212368011474609
2010-12-02,6.252236366271973
2010-12-03,6.194244384765625
2010-12-06,6.165247440338135
2010-12-07,6.139878749847412
2010-12-08,6.168875217437744
2010-12-09,6.147128105163574
2010-12-10,6.234114646911621
2010-12-13,6.208743572235107
2010-12-14,6.255863189697266
2010-12-15,6.215991497039795
2010-12-16,6.259486198425293
2010-12-17,6.139878749847412
2010-12-20,6.052891254425049
2010-12-21,6.052891254425049
2010-12-22,6.056516170501709
2010-12-23,5.987649440765381
2010-12-27,6.078262805938721
2010-12-28,6.081887245178223
2010-12-29,6.092761039733887
2010-12-30,6.078262805938721
2010-12-31,6.06738805770874
2011-01-03,6.219616413116455
2011-01-04,6.219616413116455
2011-01-05,6.386342525482178
2011-01-06,6.411715030670166
2011-01-07,6.360973834991455
2011-01-10,6.179748058319092
2011-01-11,6.194244384765625
2011-01-12,6.389968395233154
2011-01-13,6.302982807159424
2011-01-14,6.350100040435791
2011-01-18,6.603811264038086
2011-01-19,6.513200283050537
2011-01-20,6.455207824707031
2011-01-21,6.469707012176514
2011-01-24,6.491455078125
2011-01-25,6.4624552726745605
2011-01-26,6.451581954956055
2011-01-27,6.491455078125
2011-01-28,6.328351020812988
2011-01-31,6.38271951675415
2011-02-01,6.520450115203857
2011-02-02,6.491455078125
2011-02-03,6.505952835083008
2011-02-04,6.582065105438232
2011-02-07,6.618310928344727
2011-02-08,6.7016730308532715
2011-02-09,6.658179759979248
2011-02-10,6.705299377441406
2011-02-11,6.6835527420043945
2011-02-14,6.676303386688232
2011-02-15,6.71617317199707
2011-02-16,6.643682956695557
2011-02-17,6.75241756439209
2011-02-18,6.7342939376831055
2011-02-22,6.4987030029296875
2011-02-23,6.415339469909668
2011-02-24,6.458833694458008
2011-02-25,6.578439712524414
2011-02-28,6.534946441650391
2011-03-01,6.3138532638549805
2011-03-02,6.328351020812988
2011-03-03,6.509576320648193
2011-03-04,6.422590255737305
2011-03-07,6.480579376220703
2011-03-08,6.534946441650391
2011-03-09,6.690800189971924
2011-03-10,6.53132438659668
2011-03-11,6.567568778991699
2011-03-14,6.545823574066162
2011-03-15,6.364595890045166
2011-03-16,6.183372974395752
2011-03-17,6.248613357543945
2011-03-18,6.259486198425293
2011-03-21,6.404466152191162
2011-03-22,6.389968395233154
2011-03-23,6.41896390914917
2011-03-24,6.556695461273193
2011-03-25,6.5639448165893555
2011-03-28,6.513200283050537
2011-03-29,6.600187301635742
2011-03-30,6.542196750640869
2011-03-31,6.7197957038879395
2011-04-01,6.690800189971924
2011-04-04,6.65455436706543
2011-04-05,6.647305965423584
2011-04-06,6.661804676055908
2011-04-07,6.618310928344727
2011-04-08,6.600187301635742
2011-04-11,6.676303386688232
2011-04-12,6.614684104919434
2011-04-13,6.643682956695557
2011-04-14,6.6835527420043945
2011-04-15,6.712547302246094
2011-04-18,6.596564769744873
2011-04-19,6.571191787719727
2011-04-20,6.86477518081665
2011-04-21,6.897397518157959
2011-04-25,6.948139190673828
2011-04-26,7.009753227233887
2011-04-27,7.151110649108887
2011-04-28,7.1329874992370605
2011-04-29,7.122114181518555
2011-05-02,7.085869312286377
2011-05-03,7.103992462158203
2011-05-04,7.082245349884033
2011-05-05,6.977134704589844
2011-05-06,7.038750648498535
2011-05-09,7.0315022468566895
2011-05-10,7.089493274688721
2011-05-11,7.03512716293335
2011-05-12,7.401201248168945
2011-05-13,7.270718097686768
2011-05-16,7.140235424041748
2011-05-17,7.129363536834717
2011-05-18,7.1329874992370605
2011-05-19,7.093116283416748
2011-05-20,7.0423760414123535
2011-05-23,6.8865227699279785
2011-05-24,6.853903293609619
2011-05-25,6.86115026473999
2011-05-26,6.9988813400268555
2011-05-27,6.966262340545654
2011-05-31,7.085869312286377
2011-06-01,6.893772602081299
2011-06-02,6.814032077789307
2011-06-03,6.708922863006592
2011-06-06,6.6835527420043945
2011-06-07,6.788660049438477
2011-06-08,6.835780143737793
2011-06-09,6.832154273986816
2011-06-10,6.705299377441406
2011-06-13,6.687175750732422
2011-06-14,6.763288974761963
2011-06-15,6.71617317199707
2011-06-16,6.7487921714782715
2011-06-17,6.723421573638916
2011-06-20,6.814032077789307
2011-06-21,6.919144630432129
2011-06-22,6.835780143737793
2011-06-23,6.86115026473999
2011-06-24,6.795909881591797
2011-06-27,6.901021480560303
2011-06-28,7.067748069763184
2011-06-29,7.078620433807373
2011-06-30,7.147486209869385
2011-07-01,7.187354564666748
2011-07-05,7.161982536315918
2011-07-06,7.172857284545898
2011-07-07,7.1982269287109375
2011-07-08,7.151110649108887
2011-07-11,7.017004489898682
2011-07-12,6.9698872566223145
2011-07-13,6.984384059906006
2011-07-14,6.875649929046631
2011-07-15,6.875649929046631
2011-07-18,6.839405059814453
2011-07-19,7.053248882293701
2011-07-20,6.846652507781982
2011-07-21,6.897397518157959
2011-07-22,6.908268451690674
2011-07-25,6.919144630432129
2011-07-26,6.911891937255859
2011-07-27,6.676303386688232
2011-07-28,7.064123153686523
2011-07-29,6.908268451690674
2011-08-01,6.901021480560303
2011-08-02,6.708922863006592
2011-08-03,6.621934413909912
2011-08-04,6.2051191329956055
2011-08-05,6.197871208190918
2011-08-08,5.799175262451172
2011-08-09,6.129004955291748
2011-08-10,5.795554161071777
2011-08-11,6.049267292022705
2011-08-12,6.08551025390625
2011-08-15,6.161625385284424
2011-08-16,6.139878749847412
2011-08-17,6.081887245178223
2011-08-18,5.730311870574951
2011-08-19,5.588956832885742
2011-08-22,5.672318935394287
2011-08-23,5.871665954589844
2011-08-24,5.93690824508667
2011-08-25,5.7810540199279785
2011-08-26,5.93690824508667
2011-08-29,6.103635311126709
2011-08-30,6.150753021240234
2011-08-31,6.215991497039795
2011-09-01,6.139878749847412
2011-09-02,5.929657459259033
2011-09-06,5.828172206878662
2011-09-07,6.056516170501709
2011-09-08,5.973151206970215
2011-09-09,5.817300319671631
2011-09-12,5.889791011810303
2011-09-13,5.9187846183776855
2011-09-14,6.103635311126709
2011-09-15,6.292105674743652
2011-09-16,6.357347011566162
2011-09-19,6.306604385375977
2011-09-20,6.2884840965271
2011-09-21,6.172496318817139
2011-09-22,5.817300319671631
2011-09-23,5.933283805847168
2011-09-26,6.107258319854736
2011-09-27,6.215991497039795
2011-09-28,6.110881805419922
2011-09-29,6.121756076812744
2011-09-30,5.9079132080078125
2011-10-03,5.704941272735596
2011-10-04,5.8571672439575195
2011-10-05,6.005774021148682
2011-10-06,6.2051191329956055
2011-10-07,6.197871208190918
2011-10-10,6.386342525482178
2011-10-11,6.447961330413818
2011-10-12,6.379095077514648
2011-10-13,6.4443359375
2011-10-14,6.520450115203857
2011-10-17,6.386342525482178
2011-10-18,6.574817180633545
2011-10-19,6.520450115203857
2011-10-20,6.502328395843506
2011-10-21,6.676303386688232
2011-10-24,6.75241756439209
2011-10-25,6.723421573638916
2011-10-26,6.7016730308532715
2011-10-27,6.429836273193359
2011-10-28,6.520450115203857
2011-10-31,6.165247440338135
2011-11-01,5.95503044128418
2011-11-02,5.980401039123535
2011-11-03,6.172496318817139
2011-11-04,6.1543779373168945
2011-11-07,6.2051191329956055
2011-11-08,6.350100040435791
2011-11-09,6.005774021148682
2011-11-10,6.052891254425049
2011-11-11,6.2051191329956055
2011-11-14,6.139878749847412
2011-11-15,6.230492115020752
2011-11-16,6.042018890380859
2011-11-17,5.8607940673828125
2011-11-18,5.868042945861816
2011-11-21,5.7339372634887695
2011-11-22,5.741185665130615
2011-11-23,5.632451057434082
2011-11-25,5.556337356567383
2011-11-28,5.824545860290527
2011-11-29,5.654198169708252
2011-11-30,5.926033973693848
2011-12-01,5.886164665222168
2011-12-02,5.835421562194824
2011-12-05,5.987649440765381
2011-12-06,5.868042945861816
2011-12-07,5.878915309906006
2011-12-08,5.686818599700928
2011-12-09,5.868042945861816
2011-12-12,5.741185665130615
2011-12-13,5.675946235656738
2011-12-14,5.578082084655762
2011-12-15,5.5672101974487305
2011-12-16,5.603453159332275
2011-12-19,5.541837692260742
2011-12-20,5.665071487426758
2011-12-21,5.49109411239624
2011-12-22,5.639700889587402
2011-12-23,5.723062038421631
2011-12-27,5.74481201171875
2011-12-28,5.661445617675781
2011-12-29,5.6904425621032715
2011-12-30,5.672318935394287
2012-01-03,5.719438552856445
2012-01-04,5.708566665649414
2012-01-05,5.726686477661133
2012-01-06,5.719438552856445
2012-01-09,5.679568767547607
2012-01-10,5.766554355621338
2012-01-11,5.886164665222168
2012-01-12,5.828172206878662
2012-01-13,5.755682945251465
2012-01-17,5.900662422180176
2012-01-18,5.998522758483887
2012-01-19,6.013021945953369
2012-01-20,6.08551025390625
2012-01-23,6.08551025390625
2012-01-24,6.114509105682373
2012-01-25,6.186995983123779
2012-01-26,6.118130207061768
2012-01-27,6.190623760223389
2012-01-30,6.172496318817139
2012-01-31,6.230492115020752
2012-02-01,6.324728965759277
2012-02-02,6.317476749420166
2012-02-03,6.386342525482178
2012-02-06,6.3537211418151855
2012-02-07,6.386342525482178
2012-02-08,6.433462619781494
2012-02-09,6.53132438659668
2012-02-10,6.4443359375
2012-02-13,6.4987030029296875
2012-02-14,6.495077133178711
2012-02-15,6.502328395843506
2012-02-16,6.578439712524414
2012-02-17,6.505952835083008
2012-02-21,6.502328395843506
2012-02-22,6.480579376220703
2012-02-23,6.491455078125
2012-02-24,6.480579376220703
2012-02-27,6.487829685211182
2012-02-28,6.495077133178711
2012-02-29,6.46608304977417
2012-03-01,6.484203815460205
2012-03-02,6.429836273193359
2012-03-05,6.346474647521973
2012-03-06,6.197871208190918
2012-03-07,6.259486198425293
2012-03-08,6.368220329284668
2012-03-09,6.426212310791016
2012-03-12,6.451581954956055
2012-03-13,6.589314937591553
2012-03-14,6.473329544067383
2012-03-15,6.592939853668213
2012-03-16,6.585691452026367
2012-03-19,6.64005708694458
2012-03-20,6.632809162139893
2012-03-21,6.585691452026367
2012-03-22,6.596564769744873
2012-03-23,6.596564769744873
2012-03-26,6.766912937164307
2012-03-27,6.7342939376831055
2012-03-28,6.650932312011719
2012-03-29,6.669053554534912
2012-03-30,6.777789115905762
2012-04-02,6.814032077789307
2012-04-03,6.708922863006592
2012-04-04,6.596564769744873
2012-04-05,6.636433124542236
2012-04-09,6.513200283050537
2012-04-10,6.364595890045166
2012-04-11,6.513200283050537
2012-04-12,6.629185676574707
2012-04-13,6.553071022033691
2012-04-16,6.589314937591553
2012-04-17,6.6726789474487305
2012-04-18,6.582065105438232
2012-04-19,6.560319900512695
2012-04-20,6.574817180633545
2012-04-23,6.549446105957031
2012-04-24,5.802801609039307
2012-04-25,5.904287815093994
2012-04-26,5.9695281982421875
2012-04-27,5.973151206970215
2012-04-30,5.994898796081543
2012-05-01,5.9622802734375
2012-05-02,5.95503044128418
2012-05-03,5.88253927230835
2012-05-04,5.7339372634887695
2012-05-07,5.777429580688477
2012-05-08,5.730311870574951
2012-05-09,5.7339372634887695
2012-05-10,5.628825664520264
2012-05-11,5.599828720092773
2012-05-14,5.523716926574707
2012-05-15,5.563584804534912
2012-05-16,5.447601795196533
2012-05-17,5.37873649597168
2012-05-18,5.342493057250977
2012-05-21,5.44035530090332
2012-05-22,5.4367289543151855
2012-05-23,5.451225757598877
2012-05-24,5.418606281280518
2012-05-25,5.465723037719727
2012-05-29,5.494719982147217
2012-05-30,5.367862701416016
2012-05-31,5.37873649597168
2012-06-01,5.208383560180664
2012-06-04,5.230132579803467
2012-06-05,5.27725076675415
2012-06-06,5.353368282318115
2012-06-07,5.244629383087158
2012-06-08,5.280874729156494
2012-06-11,5.190262317657471
2012-06-12,5.280874729156494
2012-06-13,5.183013916015625
2012-06-14,5.27725076675415
2012-06-15,5.349740028381348
2012-06-18,5.35698938369751
2012-06-19,5.4113569259643555
2012-06-20,5.447601795196533
2012-06-21,5.233757972717285
2012-06-22,5.237381458282471
2012-06-25,5.085155010223389
2012-06-26,5.099650859832764
2012-06-27,5.135896682739258
2012-06-28,5.03441047668457
2012-06-29,5.29537296295166
2012-07-02,5.255505084991455
2012-07-03,5.3642377853393555
2012-07-05,5.335244178771973
2012-07-06,5.117774963378906
2012-07-09,5.045284271240234
2012-07-10,5.009037971496582
2012-07-11,4.972794055938721
2012-07-12,4.813316822052002
2012-07-13,4.878557205200195
2012-07-16,4.827816963195801
2012-07-17,4.874934673309326
2012-07-18,4.922049522399902
2012-07-19,5.0162882804870605
2012-07-20,4.922049522399902
2012-07-23,4.8604350090026855
2012-07-24,4.777071475982666
2012-07-25,5.422230243682861
2012-07-26,5.5672101974487305
2012-07-27,5.773807525634766
2012-07-30,5.607079982757568
2012-07-31,5.708566665649414
2012-08-01,5.802801609039307
2012-08-02,5.91153621673584
2012-08-03,6.089136123657227
2012-08-06,6.114509105682373
2012-08-07,6.219616413116455
2012-08-08,6.197871208190918
2012-08-09,6.161625385284424
2012-08-10,6.263111114501953
2012-08-13,6.241364002227783
2012-08-14,6.226865768432617
2012-08-15,6.404466152191162
2012-08-16,6.520450115203857
2012-08-17,6.5276994705200195
2012-08-20,6.476955890655518
2012-08-21,6.520450115203857
2012-08-22,6.4624552726745605
2012-08-23,6.437087059020996
2012-08-24,6.426212310791016
2012-08-27,6.389968395233154
2012-08-28,6.433462619781494
2012-08-29,6.4624552726745605
2012-08-30,6.404466152191162
2012-08-31,6.4624552726745605
2012-09-04,6.480579376220703
2012-09-05,6.4987030029296875
2012-09-06,6.868401050567627
2012-09-07,6.857528209686279
2012-09-10,6.8720245361328125
2012-09-11,6.8865227699279785
2012-09-12,6.908268451690674
2012-09-13,6.959011554718018
2012-09-14,6.937264442443848
2012-09-17,6.926394462585449
2012-09-18,6.8865227699279785
2012-09-19,6.86477518081665
2012-09-20,6.850276947021484
2012-09-21,6.71617317199707
2012-09-24,6.611062526702881
2012-09-25,6.553071022033691
2012-09-26,6.549446105957031
2012-09-27,6.600187301635742
2012-09-28,6.516824722290039
2012-10-01,6.4443359375
2012-10-02,6.502328395843506
2012-10-03,6.491455078125
2012-10-04,6.5276994705200195
2012-10-05,6.534946441650391
2012-10-08,6.437087059020996
2012-10-09,6.404466152191162
2012-10-10,6.408092021942139
2012-10-11,6.505952835083008
2012-10-12,6.480579376220703
2012-10-15,6.509576320648193
2012-10-16,6.64005708694458
2012-10-17,6.473329544067383
2012-10-18,6.440710544586182
2012-10-19,6.317476749420166
2012-10-22,6.28123140335083
2012-10-23,6.295731067657471
2012-10-24,6.299358367919922
2012-10-25,6.7197957038879395
2012-10-26,6.665427207946777
2012-10-31,6.592939853668213
2012-11-01,6.781412124633789
2012-11-02,6.814032077789307
2012-11-05,6.781412124633789
2012-11-06,6.832154273986816
2012-11-07,6.600187301635742
2012-11-08,6.505952835083008
2012-11-09,6.513200283050537
2012-11-12,6.509576320648193
2012-11-13,6.447961330413818
2012-11-14,6.3537211418151855
2012-11-15,6.364595890045166
2012-11-16,6.513200283050537
2012-11-19,6.592939853668213
2012-11-20,6.53132438659668
2012-11-21,6.600187301635742
2012-11-23,6.694425106048584
2012-11-26,6.632809162139893
2012-11-27,6.53132438659668
2012-11-28,6.607437610626221
2012-11-29,6.7487921714782715
2012-11-30,6.799537181854248
2012-12-03,6.741542339324951
2012-12-04,6.763288974761963
2012-12-05,6.839405059814453
2012-12-06,6.832154273986816
2012-12-07,6.868401050567627
2012-12-10,6.785037040710449
2012-12-11,6.919144630432129
2012-12-12,6.795909881591797
2012-12-13,6.7197957038879395
2012-12-14,6.770540237426758
2012-12-17,6.712547302246094
2012-12-18,6.810407638549805
2012-12-19,6.745169162750244
2012-12-20,6.756040096282959
2012-12-21,6.7197957038879395
2012-12-24,6.676303386688232
2012-12-26,6.636433124542236
2012-12-27,6.603811264038086
2012-12-28,6.582065105438232
2012-12-31,6.821282386779785
2013-01-02,7.067748069763184
2013-01-03,7.03512716293335
2013-01-04,7.111241340637207
2013-01-07,7.122114181518555
2013-01-08,7.038750648498535
2013-01-09,7.074995040893555
2013-01-10,7.227224349975586
2013-01-11,7.227224349975586
2013-01-14,7.216348171234131
2013-01-15,7.557053565979004
2013-01-16,7.506307125091553
2013-01-17,7.557053565979004
2013-01-18,7.495437145233154
2013-01-22,7.560678482055664
2013-01-23,7.778146266937256
2013-01-24,7.868757724761963
2013-01-25,8.020984649658203
2013-01-28,7.933999061584473
2013-01-29,7.941247940063477
2013-01-30,7.966618061065674
2013-01-31,7.890505790710449
2013-02-01,8.017363548278809
2013-02-04,7.847014427185059
2013-02-05,8.031861305236816
2013-02-06,8.075353622436523
2013-02-07,8.060857772827148
2013-02-08,8.187715530395508
2013-02-11,8.20583438873291
2013-02-12,8.227582931518555
2013-02-13,8.198585510253906
2013-02-14,8.216711044311523
2013-02-15,8.165963172912598
2013-02-19,8.191337585449219
2013-02-20,8.176839828491211
2013-02-21,8.086226463317871
2013-02-22,8.310944557189941
2013-02-25,8.129719734191895
2013-02-26,8.140594482421875
2013-02-27,8.419679641723633
2013-02-28,8.495795249938965
2013-03-01,8.582778930664062
2013-03-04,8.6842679977417
2013-03-05,8.771254539489746
2013-03-06,8.887237548828125
2013-03-07,8.941608428955078
2013-03-08,8.905362129211426
2013-03-11,8.8727388381958
2013-03-12,8.861867904663086
2013-03-13,8.894488334655762
2013-03-14,8.963354110717773
2013-03-15,8.898113250732422
2013-03-18,8.883612632751465
2013-03-19,8.778505325317383
2013-03-20,8.887237548828125
2013-03-21,8.843743324279785
2013-03-22,8.927106857299805
2013-03-25,8.90173625946045
2013-03-26,8.905362129211426
2013-03-27,8.890863418579102
2013-03-28,8.945233345031738
2013-04-01,8.865494728088379
2013-04-02,8.937980651855469
2013-04-03,8.861867904663086
2013-04-04,8.879987716674805
2013-04-05,8.803876876831055
2013-04-08,8.78937816619873
2013-04-09,8.77487850189209
2013-04-10,8.861867904663086
2013-04-11,8.807498931884766
2013-04-12,8.78937816619873
2013-04-15,8.680646896362305
2013-04-16,8.753131866455078
2013-04-17,8.619024276733398
2013-04-18,8.539287567138672
2013-04-19,8.535660743713379
2013-04-22,8.579158782958984
2013-04-23,8.756756782531738
2013-04-24,8.832869529724121
2013-04-25,8.861867904663086
2013-04-26,8.850994110107422
2013-04-29,8.91261100769043
2013-04-30,8.807498931884766
2013-05-01,8.8256254196167
2013-05-02,8.90173625946045
2013-05-03,9.00322437286377
2013-05-06,9.043092727661133
2013-05-07,9.097458839416504
2013-05-08,8.876363754272461
2013-05-09,8.832869529724121
2013-05-10,8.8256254196167
2013-05-13,8.778505325317383
2013-05-14,8.887237548828125
2013-05-15,8.937980651855469
2013-05-16,8.807498931884766
2013-05-17,8.807498931884766
2013-05-20,8.753131866455078
2013-05-21,8.709639549255371
2013-05-22,8.561036109924316
2013-05-23,8.358061790466309
2013-05-24,8.281950950622559
2013-05-28,8.30007266998291
2013-05-29,8.292825698852539
2013-05-30,8.318194389343262
2013-05-31,8.115221977233887
2013-06-03,8.118846893310547
2013-06-04,7.937622547149658
2013-06-05,7.836136817932129
2013-06-06,7.919499397277832
2013-06-07,8.042731285095215
2013-06-10,8.064482688903809
2013-06-11,7.977492332458496
2013-06-12,8.039108276367188
2013-06-13,8.151467323303223
2013-06-14,8.104349136352539
2013-06-17,8.148139953613281
2013-06-18,8.294098854064941
2013-06-19,8.283149719238281
2013-06-20,8.17003059387207
2013-06-21,8.11164665222168
2013-06-24,8.031370162963867
2013-06-25,8.064209938049316
2013-06-26,8.217466354370117
2013-06-27,8.210172653198242
2013-06-28,8.202874183654785
2013-07-01,8.202874183654785
2013-07-02,8.188279151916504
2013-07-03,8.159083366394043
2013-07-05,8.39991569519043
2013-07-08,8.315987586975098
2013-07-09,8.337882041931152
2013-07-10,8.429110527038574
2013-07-11,8.629798889160156
2013-07-12,8.69548225402832
2013-07-15,8.728321075439453
2013-07-16,8.74656867980957
2013-07-17,8.84144115447998
2013-07-18,8.863334655761719
2013-07-19,8.757513046264648
2013-07-22,8.764814376831055
2013-07-23,8.728321075439453
2013-07-24,8.801302909851074
2013-07-25,8.848735809326172
2013-07-26,8.856035232543945
2013-07-29,8.783055305480957
2013-07-30,8.885226249694824
2013-07-31,9.735433578491211
2013-08-01,9.742737770080566
2013-08-02,9.677053451538086
2013-08-05,9.728140830993652
2013-08-06,9.728140830993652
2013-08-07,9.757329940795898
2013-08-08,9.786521911621094
2013-08-09,9.786521911621094
2013-08-12,9.826659202575684
2013-08-13,9.83760929107666
2013-08-14,9.771928787231445
2013-08-15,9.647863388061523
2013-08-16,9.574881553649902
2013-08-19,9.556638717651367
2013-08-20,9.582181930541992
2013-08-21,9.501903533935547
2013-08-22,9.667057037353516
2013-08-23,9.663389205932617
2013-08-26,9.55328369140625
2013-08-27,9.34408950805664
2013-08-28,9.428500175476074
2013-08-29,9.560625076293945
2013-08-30,9.399141311645508
2013-09-03,9.571636199951172
2013-09-04,9.292705535888672
2013-09-05,9.34041690826416
2013-09-06,9.30372142791748
2013-09-09,9.318395614624023
