Date,SWKS
2010-11-04,19.31111717224121
2010-11-05,19.710716247558594
2010-11-08,19.466068267822266
2010-11-09,19.408981323242188
2010-11-10,19.408981323242188
2010-11-11,19.017541885375977
2010-11-12,18.870752334594727
2010-11-15,18.707656860351562
2010-11-16,18.234663009643555
2010-11-17,18.683183670043945
2010-11-18,19.408981323242188
2010-11-19,19.669950485229492
2010-11-22,20.257112503051758
2010-11-23,20.191865921020508
2010-11-24,21.317264556884766
2010-11-26,21.194944381713867
2010-11-29,21.039993286132812
2010-11-30,20.754568099975586
2010-12-01,21.59453582763672
2010-12-02,22.010438919067383
2010-12-03,22.483434677124023
2010-12-06,22.524208068847656
2010-12-07,22.24693489074707
2010-12-08,22.31217384338379
2010-12-09,22.613916397094727
2010-12-10,22.86672019958496
2010-12-13,22.09199333190918
2010-12-14,21.92889404296875
2010-12-15,22.018598556518555
2010-12-16,22.679155349731445
2010-12-17,23.192913055419922
2010-12-20,22.94011878967285
2010-12-21,23.029821395874023
2010-12-22,22.915651321411133
2010-12-23,23.15215301513672
2010-12-27,23.445722579956055
2010-12-28,23.486499786376953
2010-12-29,23.796398162841797
2010-12-30,23.714845657348633
2010-12-31,23.347864151000977
2011-01-03,24.106285095214844
2011-01-04,24.16336441040039
2011-01-05,24.628210067749023
2011-01-06,24.587430953979492
2011-01-07,24.660829544067383
2011-01-10,25.85146713256836
2011-01-11,25.778060913085938
2011-01-12,25.998252868652344
2011-01-13,25.93301010131836
2011-01-14,26.512022018432617
2011-01-18,26.71589469909668
2011-01-19,26.022720336914062
2011-01-20,24.489574432373047
2011-01-21,23.804553985595703
2011-01-24,23.804553985595703
2011-01-25,24.473264694213867
2011-01-26,25.680204391479492
2011-01-27,26.707740783691406
2011-01-28,25.549726486206055
2011-01-31,25.90854835510254
2011-02-01,26.68327522277832
2011-02-02,26.846376419067383
2011-02-03,27.57217788696289
2011-02-04,28.477388381958008
2011-02-07,28.982999801635742
2011-02-08,28.917768478393555
2011-02-09,28.69757652282715
2011-02-10,29.129779815673828
2011-02-11,29.806657791137695
2011-02-14,30.132850646972656
2011-02-15,29.627243041992188
2011-02-16,29.8963565826416
2011-02-17,30.15732765197754
2011-02-18,29.888202667236328
2011-02-22,27.97993278503418
2011-02-23,27.245969772338867
2011-02-24,28.469226837158203
2011-02-25,29.349979400634766
2011-02-28,29.309185028076172
2011-03-01,28.338754653930664
2011-03-02,28.159334182739258
2011-03-03,28.876977920532227
2011-03-04,28.52631187438965
2011-03-07,28.061473846435547
2011-03-08,27.580333709716797
2011-03-09,26.104267120361328
2011-03-10,25.802528381347656
2011-03-11,25.965633392333984
2011-03-14,25.500795364379883
2011-03-15,25.802528381347656
2011-03-16,25.15829086303711
2011-03-17,24.424325942993164
2011-03-18,24.44064712524414
2011-03-21,25.427404403686523
2011-03-22,24.848398208618164
2011-03-23,25.08489227294922
2011-03-24,25.998252868652344
2011-03-25,26.34892463684082
2011-03-28,26.560951232910156
2011-03-29,26.57726287841797
2011-03-30,26.62619400024414
2011-03-31,26.422317504882812
2011-04-01,25.647592544555664
2011-04-04,25.109357833862305
2011-04-05,25.182748794555664
2011-04-06,23.429418563842773
2011-04-07,22.622072219848633
2011-04-08,22.467117309570312
2011-04-11,22.12460708618164
2011-04-12,21.496673583984375
2011-04-13,21.733169555664062
2011-04-14,21.5292911529541
2011-04-15,21.464054107666016
2011-04-18,21.243865966796875
2011-04-19,21.912586212158203
2011-04-20,22.76885986328125
2011-04-21,22.989042282104492
2011-04-25,23.013511657714844
2011-04-26,23.070598602294922
2011-04-27,22.442663192749023
2011-04-28,22.434499740600586
2011-04-29,25.655744552612305
2011-05-02,24.93809700012207
2011-05-03,24.31832504272461
2011-05-04,24.05735206604004
2011-05-05,24.31832504272461
2011-05-06,24.147066116333008
2011-05-09,24.18783187866211
2011-05-10,24.41617774963379
2011-05-11,23.462045669555664
2011-05-12,23.298934936523438
2011-05-13,23.111371994018555
2011-05-16,22.214319229125977
2011-05-17,21.72501564025879
2011-05-18,22.630226135253906
2011-05-19,22.434499740600586
2011-05-20,22.271400451660156
2011-05-23,21.71686363220215
2011-05-24,21.627159118652344
2011-05-25,21.888113021850586
2011-05-26,22.04306411743164
2011-05-27,20.795345306396484
2011-05-31,20.7708797454834
2011-06-01,20.028766632080078
2011-06-02,20.322349548339844
2011-06-03,18.805513381958008
2011-06-06,18.984926223754883
2011-06-07,20.452823638916016
2011-06-08,19.914596557617188
2011-06-09,20.338659286499023
2011-06-10,19.833045959472656
2011-06-13,19.180641174316406
2011-06-14,20.314193725585938
2011-06-15,19.669950485229492
2011-06-16,19.172489166259766
2011-06-17,18.887060165405273
2011-06-20,17.696428298950195
2011-06-21,18.3732967376709
2011-06-22,18.259126663208008
2011-06-23,18.984926223754883
2011-06-24,18.650562286376953
2011-06-27,18.69133758544922
2011-06-28,19.213272094726562
2011-06-29,18.446691513061523
2011-06-30,18.740272521972656
2011-07-01,19.11540412902832
2011-07-05,18.805513381958008
2011-07-06,19.286657333374023
2011-07-07,20.558847427368164
2011-07-08,20.159252166748047
2011-07-11,19.759654998779297
2011-07-12,18.471158981323242
2011-07-13,18.61794662475586
2011-07-14,18.250967025756836
2011-07-15,18.495622634887695
2011-07-18,18.128646850585938
2011-07-19,18.67503547668457
2011-07-20,19.25404167175293
2011-07-21,18.495622634887695
2011-07-22,22.002283096313477
2011-07-25,21.578224182128906
2011-07-26,22.018598556518555
2011-07-27,21.284645080566406
2011-07-28,20.836111068725586
2011-07-29,20.640396118164062
2011-08-01,20.387588500976562
2011-08-02,19.205101013183594
2011-08-03,19.816734313964844
2011-08-04,18.185728073120117
2011-08-05,16.864606857299805
2011-08-08,15.812613487243652
2011-08-09,16.742286682128906
2011-08-10,16.53841781616211
2011-08-11,17.957387924194336
2011-08-12,17.998167037963867
2011-08-15,18.846288681030273
2011-08-16,17.50885772705078
2011-08-17,17.419157028198242
2011-08-18,15.837080001831055
2011-08-19,15.31515884399414
2011-08-22,15.584275245666504
2011-08-23,16.34269142150879
2011-08-24,16.35084342956543
2011-08-25,15.8696928024292
2011-08-26,16.220367431640625
2011-08-29,16.962474822998047
2011-08-30,17.003252029418945
2011-08-31,16.823837280273438
2011-09-01,17.06033706665039
2011-09-02,16.000181198120117
2011-09-06,15.73922061920166
2011-09-07,16.44870376586914
2011-09-08,16.57918357849121
2011-09-09,15.967565536499023
2011-09-12,16.53841781616211
2011-09-13,17.2805233001709
2011-09-14,18.087871551513672
2011-09-15,18.226505279541016
2011-09-16,17.998167037963867
2011-09-19,17.60672378540039
2011-09-20,17.59041404724121
2011-09-21,17.875837326049805
2011-09-22,16.562870025634766
2011-09-23,17.052183151245117
2011-09-26,16.7749080657959
2011-09-27,16.78306770324707
2011-09-28,16.187744140625
2011-09-29,15.567962646484375
2011-09-30,14.646446228027344
2011-10-03,13.830940246582031
2011-10-04,14.80954647064209
2011-10-05,15.771839141845703
2011-10-06,15.763686180114746
2011-10-07,15.600586891174316
2011-10-10,15.951251029968262
2011-10-11,16.236671447753906
2011-10-12,16.89723777770996
2011-10-13,17.476240158081055
2011-10-14,18.26727867126465
2011-10-17,17.321290969848633
2011-10-18,17.875837326049805
2011-10-19,16.986942291259766
2011-10-20,16.864606857299805
2011-10-21,17.068483352661133
2011-10-24,17.85137176513672
2011-10-25,17.141883850097656
2011-10-26,17.443614959716797
2011-10-27,17.435466766357422
2011-10-28,16.54656410217285
2011-10-31,16.155120849609375
2011-11-01,15.584275245666504
2011-11-02,15.55980396270752
2011-11-03,16.717823028564453
2011-11-04,17.802446365356445
2011-11-07,17.386537551879883
2011-11-08,17.23158836364746
2011-11-09,16.000181198120117
2011-11-10,15.55980396270752
2011-11-11,16.122509002685547
2011-11-14,15.894165992736816
2011-11-15,15.926787376403809
2011-11-16,15.486416816711426
2011-11-17,14.189762115478516
2011-11-18,13.85540771484375
2011-11-21,13.512892723083496
2011-11-22,12.96650505065918
2011-11-23,11.857422828674316
2011-11-25,11.523066520690918
2011-11-28,11.702478408813477
2011-11-29,11.832956314086914
2011-11-30,13.300859451293945
2011-12-01,13.178534507751465
2011-12-02,13.33348274230957
2011-12-05,13.35794734954834
2011-12-06,13.129608154296875
2011-12-07,12.92573356628418
2011-12-08,12.452742576599121
2011-12-09,12.632150650024414
2011-12-12,12.22439956665039
2011-12-13,11.48228931427002
2011-12-14,11.449668884277344
2011-12-15,11.653545379638672
2011-12-16,11.718786239624023
2011-12-19,12.020524024963379
2011-12-20,12.66476821899414
2011-12-21,12.615839958190918
2011-12-22,13.317173957824707
2011-12-23,13.219311714172363
2011-12-27,13.203003883361816
2011-12-28,13.031750679016113
2011-12-29,13.129608154296875
2011-12-30,13.227466583251953
2012-01-03,13.716769218444824
2012-01-04,13.6841459274292
2012-01-05,14.091900825500488
2012-01-06,13.98588752746582
2012-01-09,14.524115562438965
2012-01-10,14.662758827209473
2012-01-11,14.70353889465332
2012-01-12,14.662758827209473
2012-01-13,14.385479927062988
2012-01-17,14.915563583374023
2012-01-18,15.55980396270752
2012-01-19,15.682136535644531
2012-01-20,17.443614959716797
2012-01-23,17.362070083618164
2012-01-24,17.582260131835938
2012-01-25,17.753501892089844
2012-01-26,17.631187438964844
2012-01-27,17.941082000732422
2012-01-30,17.7453556060791
2012-01-31,17.598567962646484
2012-02-01,17.802446365356445
2012-02-02,18.61794662475586
2012-02-03,19.31111717224121
2012-02-06,19.11540412902832
2012-02-07,19.319276809692383
2012-02-08,19.800430297851562
2012-02-09,20.020610809326172
2012-02-10,19.1317138671875
2012-02-13,19.270343780517578
2012-02-14,19.5557804107666
2012-02-15,19.767807006835938
2012-02-16,20.566999435424805
2012-02-17,20.273422241210938
2012-02-21,20.20817756652832
2012-02-22,20.26526641845703
2012-02-23,20.844274520874023
2012-02-24,21.08892250061035
2012-02-27,21.69239616394043
2012-02-28,21.92889404296875
2012-02-29,21.994131088256836
2012-03-01,22.32033348083496
2012-03-02,22.393726348876953
2012-03-05,21.260175704956055
2012-03-06,20.697479248046875
2012-03-07,21.276485443115234
2012-03-08,21.83103370666504
2012-03-09,21.945199966430664
2012-03-12,21.570070266723633
2012-03-13,22.14092445373535
2012-03-14,22.613916397094727
2012-03-15,23.070598602294922
2012-03-16,22.874876022338867
2012-03-19,23.372329711914062
2012-03-20,23.054285049438477
2012-03-21,23.233694076538086
2012-03-22,23.16030502319336
2012-03-23,22.96457862854004
2012-03-26,23.258155822753906
2012-03-27,23.33155632019043
2012-03-28,22.68730926513672
2012-03-29,22.55683135986328
2012-03-30,22.548669815063477
2012-04-02,22.59760093688965
2012-04-03,22.45081329345703
2012-04-04,21.51298713684082
2012-04-05,21.969667434692383
2012-04-09,21.48851776123047
2012-04-10,20.999217987060547
2012-04-11,21.48851776123047
2012-04-12,22.03490447998047
2012-04-13,21.43958282470703
2012-04-16,21.243865966796875
2012-04-17,21.93705177307129
2012-04-18,22.206161499023438
2012-04-19,21.129697799682617
2012-04-20,19.881980895996094
2012-04-23,19.00938606262207
2012-04-24,19.37636947631836
2012-04-25,20.566999435424805
2012-04-26,20.795345306396484
2012-04-27,22.679155349731445
2012-04-30,22.13276481628418
2012-05-01,22.181699752807617
2012-05-02,22.25509262084961
2012-05-03,21.32541847229004
2012-05-04,20.852420806884766
2012-05-07,20.591468811035156
2012-05-08,20.118471145629883
2012-05-09,20.322349548339844
2012-05-10,20.583314895629883
2012-05-11,20.70564079284668
2012-05-14,20.314193725585938
2012-05-15,20.82796287536621
2012-05-16,20.966594696044922
2012-05-17,19.979843139648438
2012-05-18,19.107248306274414
2012-05-21,20.460988998413086
2012-05-22,20.81980323791504
2012-05-23,21.292797088623047
2012-05-24,20.803497314453125
2012-05-25,20.9421329498291
2012-05-29,22.002283096313477
2012-05-30,21.04814910888672
2012-05-31,21.904434204101562
2012-06-01,20.575151443481445
2012-06-04,21.072614669799805
2012-06-05,21.782100677490234
2012-06-06,23.16030502319336
2012-06-07,22.401880264282227
2012-06-08,22.801475524902344
2012-06-11,21.93705177307129
2012-06-12,22.63838005065918
2012-06-13,23.135835647583008
2012-06-14,22.361112594604492
2012-06-15,22.915651321411133
2012-06-18,23.046133041381836
2012-06-19,22.89118194580078
2012-06-20,22.989042282104492
2012-06-21,21.741321563720703
2012-06-22,21.89627456665039
2012-06-25,20.77903175354004
2012-06-26,20.387588500976562
2012-06-27,21.00737762451172
2012-06-28,21.031841278076172
2012-06-29,22.279560089111328
2012-07-02,22.214319229125977
2012-07-03,22.57314109802246
2012-07-05,22.507898330688477
2012-07-06,21.602693557739258
2012-07-09,21.733169555664062
2012-07-10,21.023679733276367
2012-07-11,21.072614669799805
2012-07-12,21.464054107666016
2012-07-13,21.871810913085938
2012-07-16,21.08892250061035
2012-07-17,20.8116512298584
2012-07-18,21.72501564025879
2012-07-19,23.788238525390625
2012-07-20,23.307090759277344
2012-07-23,22.45897102355957
2012-07-24,21.667924880981445
2012-07-25,21.81471824645996
2012-07-26,22.352954864501953
2012-07-27,22.931961059570312
2012-07-30,22.695470809936523
2012-07-31,23.5925235748291
2012-08-01,22.98089027404785
2012-08-02,22.72808837890625
2012-08-03,23.095062255859375
2012-08-06,23.241846084594727
2012-08-07,23.698535919189453
2012-08-08,23.36417579650879
2012-08-09,23.64960289001465
2012-08-10,24.16336441040039
2012-08-13,23.9676513671875
2012-08-14,23.837169647216797
2012-08-15,23.307090759277344
2012-08-16,24.16336441040039
2012-08-17,24.30200958251953
2012-08-20,24.024730682373047
2012-08-21,24.179677963256836
2012-08-22,23.845325469970703
2012-08-23,24.293848037719727
2012-08-24,24.171524047851562
2012-08-27,23.608829498291016
2012-08-28,24.0492000579834
2012-08-29,24.244916915893555
2012-08-30,23.97580337524414
2012-08-31,24.840238571166992
2012-09-04,24.481414794921875
2012-09-05,23.81270408630371
2012-09-06,25.427404403686523
2012-09-07,25.411088943481445
2012-09-10,24.391712188720703
2012-09-11,24.024730682373047
2012-09-12,23.698535919189453
2012-09-13,23.5925235748291
2012-09-14,24.147066116333008
2012-09-17,23.64960289001465
2012-09-18,23.829015731811523
2012-09-19,24.041048049926758
2012-09-20,19.5965518951416
2012-09-21,20.232643127441406
2012-09-24,19.5965518951416
2012-09-25,19.172489166259766
2012-09-26,18.903369903564453
2012-09-27,19.531314849853516
2012-09-28,19.213272094726562
2012-10-01,18.748432159423828
2012-10-02,19.09909439086914
2012-10-03,19.074623107910156
2012-10-04,19.196950912475586
2012-10-05,19.164339065551758
2012-10-08,18.878904342651367
2012-10-09,18.740272521972656
2012-10-10,18.33251953125
2012-10-11,18.275434494018555
2012-10-12,18.079713821411133
2012-10-15,18.35698127746582
2012-10-16,19.205101013183594
2012-10-17,18.878904342651367
2012-10-18,18.389602661132812
2012-10-19,18.055246353149414
2012-10-22,18.422225952148438
2012-10-23,18.520090103149414
2012-10-24,18.495622634887695
2012-10-25,18.650562286376953
2012-10-26,18.895217895507812
2012-10-31,19.074623107910156
2012-11-01,19.637332916259766
2012-11-02,16.269296646118164
2012-11-05,17.003252029418945
2012-11-06,16.99509620666504
2012-11-07,16.367158889770508
2012-11-08,16.326383590698242
2012-11-09,16.7749080657959
2012-11-12,16.970626831054688
2012-11-13,17.003252029418945
2012-11-14,16.9053897857666
2012-11-15,16.513938903808594
2012-11-16,16.163278579711914
2012-11-19,16.848304748535156
2012-11-20,17.166351318359375
2012-11-21,17.4110050201416
2012-11-23,17.753501892089844
2012-11-26,17.639347076416016
2012-11-27,17.65565299987793
2012-11-28,17.582260131835938
2012-11-29,18.275434494018555
2012-11-30,18.471158981323242
2012-12-03,18.552703857421875
2012-12-04,18.895217895507812
2012-12-05,19.172489166259766
2012-12-06,19.058326721191406
2012-12-07,18.626100540161133
2012-12-10,18.21019744873047
2012-12-11,18.65871810913086
2012-12-12,18.34883689880371
2012-12-13,17.166351318359375
2012-12-14,16.146970748901367
2012-12-17,16.92984962463379
2012-12-18,17.207124710083008
2012-12-19,17.019563674926758
2012-12-20,16.636276245117188
2012-12-21,16.37531089782715
2012-12-24,16.530261993408203
2012-12-26,16.146970748901367
2012-12-27,16.285606384277344
2012-12-28,16.212209701538086
2012-12-31,16.55472183227539
2013-01-02,17.65565299987793
2013-01-03,17.525175094604492
2013-01-04,17.084800720214844
2013-01-07,17.337602615356445
2013-01-08,16.644433975219727
2013-01-09,17.13373374938965
2013-01-10,17.386537551879883
2013-01-11,17.427316665649414
2013-01-14,17.13373374938965
2013-01-15,16.717823028564453
2013-01-16,17.37837791442871
2013-01-17,17.663806915283203
2013-01-18,17.027711868286133
2013-01-22,16.92984962463379
2013-01-23,17.81060028076172
2013-01-24,17.48439598083496
2013-01-25,17.166351318359375
2013-01-28,17.37837791442871
2013-01-29,17.264209747314453
2013-01-30,17.582260131835938
2013-01-31,19.523157119750977
2013-02-01,19.841203689575195
2013-02-04,19.188800811767578
2013-02-05,19.237728118896484
2013-02-06,19.718875885009766
2013-02-07,19.384517669677734
2013-02-08,19.514999389648438
2013-02-11,19.77596664428711
2013-02-12,19.735183715820312
2013-02-13,19.816734313964844
2013-02-14,20.363122940063477
2013-02-15,19.979843139648438
2013-02-19,20.0124568939209
2013-02-20,19.262195587158203
2013-02-21,17.25605583190918
2013-02-22,17.81875228881836
2013-02-25,17.068483352661133
2013-02-26,16.66889762878418
2013-02-27,17.2805233001709
2013-02-28,17.37022590637207
2013-03-01,16.88092613220215
2013-03-04,16.652578353881836
2013-03-05,17.019563674926758
2013-03-06,17.25605583190918
2013-03-07,17.1989688873291
2013-03-08,17.45177459716797
2013-03-11,17.48439598083496
2013-03-12,17.541484832763672
2013-03-13,18.079713821411133
2013-03-14,18.185728073120117
2013-03-15,17.729047775268555
2013-03-18,17.59041404724121
2013-03-19,17.647493362426758
2013-03-20,17.680118560791016
2013-03-21,17.549636840820312
2013-03-22,17.525175094604492
2013-03-25,17.34575653076172
2013-03-26,17.614877700805664
2013-03-27,17.647493362426758
2013-03-28,17.965547561645508
2013-04-01,17.288681030273438
2013-04-02,17.10110855102539
2013-04-03,16.742286682128906
2013-04-04,17.13373374938965
2013-04-05,17.052183151245117
2013-04-08,17.321290969848633
2013-04-09,17.207124710083008
2013-04-10,17.81060028076172
2013-04-11,18.28359031677246
2013-04-12,18.03078842163086
2013-04-15,17.329452514648438
2013-04-16,17.647493362426758
2013-04-17,16.864606857299805
2013-04-18,16.432403564453125
2013-04-19,16.44870376586914
2013-04-22,16.78306770324707
2013-04-23,16.962474822998047
2013-04-24,17.48439598083496
2013-04-25,17.957387924194336
2013-04-26,17.468088150024414
2013-04-29,17.981855392456055
2013-04-30,17.998167037963867
2013-05-01,17.59041404724121
2013-05-02,17.900300979614258
2013-05-03,18.234663009643555
2013-05-06,18.78920555114746
2013-05-07,18.495622634887695
2013-05-08,18.764738082885742
2013-05-09,18.96860694885254
2013-05-10,19.319276809692383
2013-05-13,19.213272094726562
2013-05-14,19.31111717224121
2013-05-15,19.531314849853516
2013-05-16,19.24588966369629
2013-05-17,19.482383728027344
2013-05-20,19.351903915405273
2013-05-21,19.31111717224121
2013-05-22,18.94414710998535
2013-05-23,18.829978942871094
2013-05-24,18.463001251220703
2013-05-28,18.642417907714844
2013-05-29,18.414072036743164
2013-05-30,19.278505325317383
2013-05-31,19.457918167114258
2013-06-03,19.22142219543457
2013-06-04,19.24588966369629
2013-06-05,18.862598419189453
2013-06-06,18.479305267333984
2013-06-07,18.26727867126465
2013-06-10,18.079713821411133
2013-06-11,17.402849197387695
2013-06-12,16.89723777770996
2013-06-13,17.92477035522461
2013-06-14,17.753501892089844
2013-06-17,17.802446365356445
2013-06-18,18.193885803222656
2013-06-19,18.112329483032227
2013-06-20,17.631187438964844
2013-06-21,17.777973175048828
2013-06-24,17.25605583190918
2013-06-25,17.45177459716797
2013-06-26,17.7453556060791
2013-06-27,17.614877700805664
2013-06-28,17.85137176513672
2013-07-01,17.875837326049805
2013-07-02,17.598567962646484
2013-07-03,17.786128997802734
2013-07-05,17.81875228881836
2013-07-08,17.11742401123047
2013-07-09,17.4110050201416
2013-07-10,17.50885772705078
2013-07-11,17.892148971557617
2013-07-12,18.096023559570312
2013-07-15,17.892148971557617
2013-07-16,18.544544219970703
2013-07-17,18.609792709350586
2013-07-18,18.308053970336914
2013-07-19,19.482383728027344
2013-07-22,19.514999389648438
2013-07-23,19.77596664428711
2013-07-24,19.987995147705078
2013-07-25,19.906442642211914
2013-07-26,19.531314849853516
2013-07-29,19.24588966369629
2013-07-30,19.384517669677734
2013-07-31,19.604705810546875
2013-08-01,20.17555046081543
2013-08-02,20.069534301757812
2013-08-05,20.10216522216797
2013-08-06,19.784122467041016
2013-08-07,19.270343780517578
2013-08-08,19.278505325317383
2013-08-09,19.368215560913086
2013-08-12,19.77596664428711
2013-08-13,20.17555046081543
2013-08-14,20.126628875732422
2013-08-15,19.906442642211914
2013-08-16,19.979843139648438
2013-08-19,19.9716854095459
2013-08-20,20.26526641845703
2013-08-21,20.200031280517578
2013-08-22,20.460988998413086
2013-08-23,20.5180721282959
2013-08-26,20.558847427368164
2013-08-27,19.930906295776367
2013-08-28,20.68117332458496
2013-08-29,21.137853622436523
2013-08-30,20.68117332458496
2013-09-03,20.721940994262695
2013-09-04,21.056297302246094
2013-09-05,21.129697799682617
2013-09-06,20.974746704101562
2013-09-09,21.194944381713867
2013-09-10,21.472213745117188
2013-09-11,20.860578536987305
2013-09-12,20.71378517150879
2013-09-13,20.607772827148438
