Date,TER
2010-11-04,10.760969161987305
2010-11-05,10.93617057800293
2010-11-08,11.166696548461914
2010-11-09,10.77019214630127
2010-11-10,10.696425437927246
2010-11-11,10.880841255187988
2010-11-12,10.677976608276367
2010-11-15,10.862401008605957
2010-11-16,10.419791221618652
2010-11-17,10.401347160339355
2010-11-18,10.75174617767334
2010-11-19,10.93617057800293
2010-11-22,11.553980827331543
2010-11-23,11.553980827331543
2010-11-24,11.793730735778809
2010-11-26,11.600086212158203
2010-11-29,11.0283842086792
2010-11-30,10.93617057800293
2010-12-01,11.314234733581543
2010-12-02,11.461772918701172
2010-12-03,11.738399505615234
2010-12-06,12.429980278015137
2010-12-07,12.420758247375488
2010-12-08,12.789600372314453
2010-12-09,12.632842063903809
2010-12-10,12.964802742004395
2010-12-13,12.66972827911377
2010-12-14,12.595961570739746
2010-12-15,12.531414031982422
2010-12-16,12.725053787231445
2010-12-17,12.789600372314453
2010-12-20,12.73427677154541
2010-12-21,13.10311508178711
2010-12-22,12.964802742004395
2010-12-23,13.269097328186035
2010-12-27,13.167665481567383
2010-12-28,13.0477933883667
2010-12-29,12.946356773376465
2010-12-30,13.093897819519043
2010-12-31,12.946356773376465
2011-01-03,12.642064094543457
2011-01-04,12.642064094543457
2011-01-05,12.429980278015137
2011-01-06,12.466865539550781
2011-01-07,12.632842063903809
2011-01-10,12.577516555786133
2011-01-11,12.595961570739746
2011-01-12,12.863374710083008
2011-01-13,12.92791748046875
2011-01-14,13.554949760437012
2011-01-18,13.370526313781738
2011-01-19,13.06623363494873
2011-01-20,12.780380249023438
2011-01-21,12.678950309753418
2011-01-24,13.186107635498047
2011-01-25,13.038569450378418
2011-01-26,13.490401268005371
2011-01-27,15.076425552368164
2011-01-28,14.965767860412598
2011-01-31,15.380718231201172
2011-02-01,15.675793647766113
2011-02-02,15.906318664550781
2011-02-03,16.00774574279785
2011-02-04,16.404253005981445
2011-02-07,16.524133682250977
2011-02-08,16.58867645263672
2011-02-09,16.561012268066406
2011-02-10,16.579458236694336
2011-02-11,16.6163387298584
2011-02-14,16.782312393188477
2011-02-15,16.478023529052734
2011-02-16,17.446231842041016
2011-02-17,17.446231842041016
2011-02-18,17.446231842041016
2011-02-22,16.671661376953125
2011-02-23,16.478023529052734
2011-02-24,16.745437622070312
2011-02-25,17.197261810302734
2011-02-28,17.178823471069336
2011-03-01,16.77309799194336
2011-03-02,17.169597625732422
2011-03-03,17.58455467224121
2011-03-04,17.501556396484375
2011-03-07,16.561012268066406
2011-03-08,16.837646484375
2011-03-09,16.099960327148438
2011-03-10,15.648126602172852
2011-03-11,15.666568756103516
2011-03-14,15.758779525756836
2011-03-15,15.666568756103516
2011-03-16,15.187077522277832
2011-03-17,15.666568756103516
2011-03-18,15.620464324951172
2011-03-21,16.210607528686523
2011-03-22,15.961644172668457
2011-03-23,16.201400756835938
2011-03-24,16.671661376953125
2011-03-25,16.65321922302246
2011-03-28,16.496463775634766
2011-03-29,16.561012268066406
2011-03-30,16.561012268066406
2011-03-31,16.42269515991211
2011-04-01,16.450361251831055
2011-04-04,16.41347312927246
2011-04-05,16.966733932495117
2011-04-06,17.058950424194336
2011-04-07,17.040508270263672
2011-04-08,16.551799774169922
2011-04-11,16.293603897094727
2011-04-12,15.472930908203125
2011-04-13,15.694233894348145
2011-04-14,15.565138816833496
2011-04-15,15.78645133972168
2011-04-18,15.491368293762207
2011-04-19,15.482149124145508
2011-04-20,16.385812759399414
2011-04-21,16.42269515991211
2011-04-25,16.3765869140625
2011-04-26,16.80076026916504
2011-04-27,16.86530876159668
2011-04-28,14.781351089477539
2011-04-29,14.845897674560547
2011-05-02,14.587706565856934
2011-05-03,14.47705364227295
2011-05-04,14.661477088928223
2011-05-05,14.698358535766602
2011-05-06,14.836676597595215
2011-05-09,15.085644721984863
2011-05-10,15.334609985351562
2011-05-11,14.919663429260254
2011-05-12,14.892000198364258
2011-05-13,14.919663429260254
2011-05-16,14.569262504577637
2011-05-17,14.283411026000977
2011-05-18,14.550824165344238
2011-05-19,14.799793243408203
2011-05-20,14.606147766113281
2011-05-23,14.347963333129883
2011-05-24,14.16353702545166
2011-05-25,14.30185604095459
2011-05-26,14.23730754852295
2011-05-27,14.412508010864258
2011-05-31,14.762907028198242
2011-06-01,14.311079978942871
2011-06-02,14.246530532836914
2011-06-03,13.767033576965332
2011-06-06,13.674821853637695
2011-06-07,13.647157669067383
2011-06-08,13.388971328735352
2011-06-09,13.453516960144043
2011-06-10,13.10311508178711
2011-06-13,12.85414981842041
2011-06-14,13.250658988952637
2011-06-15,12.964802742004395
2011-06-16,12.725053787231445
2011-06-17,12.706609725952148
2011-06-20,12.549853324890137
2011-06-21,13.0477933883667
2011-06-22,13.075454711914062
2011-06-23,13.24143123626709
2011-06-24,13.029353141784668
2011-06-27,13.20455265045166
2011-06-28,13.370526313781738
2011-06-29,13.388971328735352
2011-06-30,13.647157669067383
2011-07-01,13.99756145477295
2011-07-05,13.877685546875
2011-07-06,13.65638256072998
2011-07-07,14.006778717041016
2011-07-08,13.748591423034668
2011-07-11,13.296759605407715
2011-07-12,12.66972827911377
2011-07-13,12.725053787231445
2011-07-14,12.549853324890137
2011-07-15,12.62362289428711
2011-07-18,12.429980278015137
2011-07-19,12.891036987304688
2011-07-20,12.752715110778809
2011-07-21,13.130779266357422
2011-07-22,13.545730590820312
2011-07-25,13.20455265045166
2011-07-26,13.269097328186035
2011-07-27,12.688169479370117
2011-07-28,12.549853324890137
2011-07-29,12.439201354980469
2011-08-01,12.439201354980469
2011-08-02,11.729183197021484
2011-08-03,11.904380798339844
2011-08-04,11.12981128692627
2011-08-05,10.96383285522461
2011-08-08,10.336800575256348
2011-08-09,10.89006519317627
2011-08-10,10.39212703704834
2011-08-11,10.899286270141602
2011-08-12,11.000718116760254
2011-08-15,11.49865436553955
2011-08-16,10.945390701293945
2011-08-17,10.98227310180664
2011-08-18,10.180044174194336
2011-08-19,10.050949096679688
2011-08-22,10.060171127319336
2011-08-23,10.641097068786621
2011-08-24,10.576547622680664
2011-08-25,10.456674575805664
2011-08-26,10.917730331420898
2011-08-29,11.351117134094238
2011-08-30,11.305010795593262
2011-08-31,11.157476425170898
2011-09-01,10.945390701293945
2011-09-02,10.594990730285645
2011-09-06,10.290695190429688
2011-09-07,11.04682445526123
2011-09-08,10.788630485534668
2011-09-09,10.622655868530273
2011-09-12,10.899286270141602
2011-09-13,11.222023963928223
2011-09-14,11.61852741241455
2011-09-15,11.636972427368164
2011-09-16,11.775287628173828
2011-09-19,11.517098426818848
2011-09-20,11.240467071533203
2011-09-21,10.83474063873291
2011-09-22,10.355240821838379
2011-09-23,10.521222114562988
2011-09-26,10.502782821655273
2011-09-27,10.83474063873291
2011-09-28,10.373688697814941
2011-09-29,10.299918174743652
2011-09-30,10.152379035949707
2011-10-03,9.728212356567383
2011-10-04,10.22614574432373
2011-10-05,10.733304977416992
2011-10-06,11.194356918334961
2011-10-07,11.111371994018555
2011-10-10,11.553980827331543
2011-10-11,11.452549934387207
2011-10-12,11.88593864440918
2011-10-13,11.913599967956543
2011-10-14,11.950486183166504
2011-10-17,11.563202857971191
2011-10-18,11.895161628723145
2011-10-19,11.81216812133789
2011-10-20,12.310108184814453
2011-10-21,12.503747940063477
2011-10-24,13.093897819519043
2011-10-25,12.512969970703125
2011-10-26,12.586739540100098
2011-10-27,13.444294929504395
2011-10-28,13.850019454956055
2011-10-31,13.20455265045166
2011-11-01,12.577516555786133
2011-11-02,12.937139511108398
2011-11-03,13.444294929504395
2011-11-04,13.444294929504395
2011-11-07,13.186107635498047
2011-11-08,13.324419021606445
2011-11-09,12.725053787231445
2011-11-10,12.752715110778809
2011-11-11,13.186107635498047
2011-11-14,13.057012557983398
2011-11-15,13.416635513305664
2011-11-16,13.17688274383545
2011-11-17,12.485310554504395
2011-11-18,12.144125938415527
2011-11-21,11.867498397827148
2011-11-22,11.341899871826172
2011-11-23,10.899286270141602
2011-11-25,10.77019214630127
2011-11-28,11.166696548461914
2011-11-29,11.139032363891602
2011-11-30,12.411539077758789
2011-12-01,12.328551292419434
2011-12-02,12.134909629821777
2011-12-05,12.439201354980469
2011-12-06,12.549853324890137
2011-12-07,12.568294525146484
2011-12-08,12.33777141571045
2011-12-09,13.02012825012207
2011-12-12,12.651290893554688
2011-12-13,12.227115631103516
2011-12-14,11.876718521118164
2011-12-15,11.867498397827148
2011-12-16,12.171786308288574
2011-12-19,11.81216812133789
2011-12-20,12.503747940063477
2011-12-21,12.374653816223145
2011-12-22,12.62362289428711
2011-12-23,12.678950309753418
2011-12-27,12.568294525146484
2011-12-28,12.2086763381958
2011-12-29,12.439201354980469
2011-12-30,12.568294525146484
2012-01-03,12.678950309753418
2012-01-04,13.075454711914062
2012-01-05,13.481178283691406
2012-01-06,13.490401268005371
2012-01-09,13.730149269104004
2012-01-10,13.868468284606934
2012-01-11,13.93301010131836
2012-01-12,13.896129608154297
2012-01-13,13.68404483795166
2012-01-17,13.988340377807617
2012-01-18,14.541601181030273
2012-01-19,14.864340782165527
2012-01-20,14.882781028747559
2012-01-23,14.845897674560547
2012-01-24,15.030315399169922
2012-01-25,14.873559951782227
2012-01-26,15.131747245788574
2012-01-27,15.629690170288086
2012-01-30,15.223963737487793
2012-01-31,15.076425552368164
2012-02-01,15.23318099975586
2012-02-02,15.472930908203125
2012-02-03,15.703463554382324
2012-02-06,15.380718231201172
2012-02-07,15.306949615478516
2012-02-08,15.472930908203125
2012-02-09,15.472930908203125
2012-02-10,15.214742660522461
2012-02-13,15.196298599243164
2012-02-14,15.491368293762207
2012-02-15,15.491368293762207
2012-02-16,15.952427864074707
2012-02-17,15.68501091003418
2012-02-21,15.251623153686523
2012-02-22,14.965767860412598
2012-02-23,15.28850269317627
2012-02-24,15.104087829589844
2012-02-27,15.242409706115723
2012-02-28,15.482149124145508
2012-02-29,15.140970230102539
2012-03-01,15.048755645751953
2012-03-02,14.855118751525879
2012-03-05,14.117433547973633
2012-03-06,13.960673332214355
2012-03-07,14.513936042785645
2012-03-08,14.661477088928223
2012-03-09,14.947325706481934
2012-03-12,14.855118751525879
2012-03-13,15.343832015991211
2012-03-14,15.196298599243164
2012-03-15,15.528257369995117
2012-03-16,15.721894264221191
2012-03-19,15.712678909301758
2012-03-20,15.519033432006836
2012-03-21,15.555917739868164
2012-03-22,15.436044692993164
2012-03-23,15.509815216064453
2012-03-26,15.84177303314209
2012-03-27,15.897092819213867
2012-03-28,15.454486846923828
2012-03-29,15.436044692993164
2012-03-30,15.574363708496094
2012-04-02,15.694233894348145
2012-04-03,15.362275123596191
2012-04-04,14.910442352294922
2012-04-05,15.140970230102539
2012-04-09,14.827455520629883
2012-04-10,14.449393272399902
2012-04-11,14.855118751525879
2012-04-12,15.472930908203125
2012-04-13,15.021100044250488
2012-04-16,15.021100044250488
2012-04-17,15.519033432006836
2012-04-18,15.436044692993164
2012-04-19,15.279285430908203
2012-04-20,15.030315399169922
2012-04-23,14.882781028747559
2012-04-24,14.781351089477539
2012-04-25,15.519033432006836
2012-04-26,15.860211372375488
2012-04-27,16.03540802001953
2012-04-30,15.86943531036377
2012-05-01,15.86943531036377
2012-05-02,15.731120109558105
2012-05-03,15.260843276977539
2012-05-04,14.873559951782227
2012-05-07,14.781351089477539
2012-05-08,14.587706565856934
2012-05-09,14.449393272399902
2012-05-10,14.403287887573242
2012-05-11,14.486273765563965
2012-05-14,14.384843826293945
2012-05-15,14.218865394592285
2012-05-16,13.850019454956055
2012-05-17,13.453516960144043
2012-05-18,13.20455265045166
2012-05-21,13.499624252319336
2012-05-22,13.453516960144043
2012-05-23,13.822361946105957
2012-05-24,13.610276222229004
2012-05-25,13.637939453125
2012-05-29,13.960673332214355
2012-05-30,13.610276222229004
2012-05-31,13.324419021606445
2012-06-01,12.549853324890137
2012-06-04,12.531414031982422
2012-06-05,12.798824310302734
2012-06-06,13.130779266357422
2012-06-07,12.964802742004395
2012-06-08,13.25987434387207
2012-06-11,12.798824310302734
2012-06-12,13.001687049865723
2012-06-13,12.92791748046875
2012-06-14,13.029353141784668
2012-06-15,13.333645820617676
2012-06-18,13.35208511352539
2012-06-19,13.601052284240723
2012-06-20,13.66560173034668
2012-06-21,13.001687049865723
2012-06-22,13.195328712463379
2012-06-25,12.614401817321777
2012-06-26,12.632842063903809
2012-06-27,12.780380249023438
2012-06-28,12.393096923828125
2012-06-29,12.964802742004395
2012-07-02,12.918695449829102
2012-07-03,13.232213973999023
2012-07-05,13.269097328186035
2012-07-06,12.605180740356445
2012-07-09,12.393096923828125
2012-07-10,12.134909629821777
2012-07-11,12.217893600463867
2012-07-12,12.03347396850586
2012-07-13,12.181014060974121
2012-07-16,12.079581260681152
2012-07-17,12.199455261230469
2012-07-18,12.568294525146484
2012-07-19,12.743494987487793
2012-07-20,12.577516555786133
2012-07-23,12.33777141571045
2012-07-24,12.199455261230469
2012-07-25,12.402318000793457
2012-07-26,13.693264961242676
2012-07-27,13.803918838500977
2012-07-30,13.490401268005371
2012-07-31,13.564169883728027
2012-08-01,13.361306190490723
2012-08-02,13.24143123626709
2012-08-03,13.647157669067383
2012-08-06,13.702485084533691
2012-08-07,14.154318809509277
2012-08-08,14.172759056091309
2012-08-09,14.283411026000977
2012-08-10,14.375621795654297
2012-08-13,14.311079978942871
2012-08-14,14.089768409729004
2012-08-15,14.2280855178833
2012-08-16,14.65225601196289
2012-08-17,14.698358535766602
2012-08-20,14.47705364227295
2012-08-21,14.560043334960938
2012-08-22,14.47705364227295
2012-08-23,14.338735580444336
2012-08-24,14.513936042785645
2012-08-27,14.384843826293945
2012-08-28,14.47705364227295
2012-08-29,14.403287887573242
2012-08-30,14.246530532836914
2012-08-31,14.403287887573242
2012-09-04,14.366400718688965
2012-09-05,14.2280855178833
2012-09-06,14.716803550720215
2012-09-07,15.011874198913574
2012-09-10,14.772124290466309
2012-09-11,14.65225601196289
2012-09-12,14.615372657775879
2012-09-13,14.938106536865234
2012-09-14,15.150189399719238
2012-09-17,14.449393272399902
2012-09-18,13.969897270202637
2012-09-19,13.813138961791992
2012-09-20,13.554949760437012
2012-09-21,13.462740898132324
2012-09-24,13.287537574768066
2012-09-25,13.20455265045166
2012-09-26,12.955582618713379
2012-09-27,13.305980682373047
2012-09-28,13.112337112426758
2012-10-01,13.038569450378418
2012-10-02,13.057012557983398
2012-10-03,12.881814956665039
2012-10-04,12.992464065551758
2012-10-05,12.974021911621094
2012-10-08,12.909477233886719
2012-10-09,12.71583366394043
2012-10-10,12.439201354980469
2012-10-11,12.614401817321777
2012-10-12,12.559072494506836
2012-10-15,12.660506248474121
2012-10-16,13.001687049865723
2012-10-17,13.057012557983398
2012-10-18,13.140002250671387
2012-10-19,13.02012825012207
2012-10-22,13.06623363494873
2012-10-23,12.725053787231445
2012-10-24,12.559072494506836
2012-10-25,13.582610130310059
2012-10-26,13.370526313781738
2012-10-31,13.481178283691406
2012-11-01,14.218865394592285
2012-11-02,14.117433547973633
2012-11-05,14.458613395690918
2012-11-06,14.689138412475586
2012-11-07,14.311079978942871
2012-11-08,14.191205978393555
2012-11-09,14.30185604095459
2012-11-12,14.458613395690918
2012-11-13,14.329517364501953
2012-11-14,14.043664932250977
2012-11-15,13.702485084533691
2012-11-16,13.859241485595703
2012-11-19,14.154318809509277
2012-11-20,14.098992347717285
2012-11-21,14.25574779510498
2012-11-23,14.689138412475586
2012-11-26,14.449393272399902
2012-11-27,14.347963333129883
2012-11-28,14.560043334960938
2012-11-29,14.532379150390625
2012-11-30,14.42172908782959
2012-12-03,14.35718059539795
2012-12-04,14.550824165344238
2012-12-05,14.504719734191895
2012-12-06,14.661477088928223
2012-12-07,14.606147766113281
2012-12-10,15.057984352111816
2012-12-11,15.306949615478516
2012-12-12,15.306949615478516
2012-12-13,15.057984352111816
2012-12-14,15.205521583557129
2012-12-17,15.187077522277832
2012-12-18,15.463713645935059
2012-12-19,15.389938354492188
2012-12-20,15.555917739868164
2012-12-21,15.445266723632812
2012-12-24,15.251623153686523
2012-12-26,15.251623153686523
2012-12-27,15.270068168640137
2012-12-28,15.140970230102539
2012-12-31,15.574363708496094
2013-01-02,16.12762451171875
2013-01-03,15.915543556213379
2013-01-04,15.952427864074707
2013-01-07,15.814104080200195
2013-01-08,15.629690170288086
2013-01-09,15.675793647766113
2013-01-10,15.63890552520752
2013-01-11,15.76800537109375
2013-01-14,15.528257369995117
2013-01-15,15.399158477783203
2013-01-16,15.472930908203125
2013-01-17,15.74956226348877
2013-01-18,15.795671463012695
2013-01-22,15.758779525756836
2013-01-23,15.703463554382324
2013-01-24,14.947325706481934
2013-01-25,15.270068168640137
2013-01-28,15.030315399169922
2013-01-29,15.011874198913574
2013-01-30,14.947325706481934
2013-01-31,14.901222229003906
2013-02-01,15.343832015991211
2013-02-04,14.984213829040527
2013-02-05,15.574363708496094
2013-02-06,15.675793647766113
2013-02-07,15.629690170288086
2013-02-08,15.84177303314209
2013-02-11,15.86943531036377
2013-02-12,15.952427864074707
2013-02-13,16.07229995727539
2013-02-14,16.275156021118164
2013-02-15,15.943211555480957
2013-02-19,16.063066482543945
2013-02-20,15.648126602172852
2013-02-21,15.380718231201172
2013-02-22,15.574363708496094
2013-02-25,15.067203521728516
2013-02-26,15.260843276977539
2013-02-27,15.500589370727539
2013-02-28,15.454486846923828
2013-03-01,15.325393676757812
2013-03-04,15.436044692993164
2013-03-05,15.850993156433105
2013-03-06,15.78645133972168
2013-03-07,15.814104080200195
2013-03-08,15.731120109558105
2013-03-11,15.583582878112793
2013-03-12,15.555917739868164
2013-03-13,15.61124324798584
2013-03-14,15.675793647766113
2013-03-15,15.519033432006836
2013-03-18,15.242409706115723
2013-03-19,15.122529983520508
2013-03-20,15.168634414672852
2013-03-21,14.698358535766602
2013-03-22,14.578484535217285
2013-03-25,14.661477088928223
2013-03-26,14.772124290466309
2013-03-27,14.624589920043945
2013-03-28,14.956548690795898
2013-04-01,14.606147766113281
2013-04-02,14.25574779510498
2013-04-03,14.062108039855957
2013-04-04,14.154318809509277
2013-04-05,14.117433547973633
2013-04-08,14.366400718688965
2013-04-09,14.366400718688965
2013-04-10,14.726020812988281
2013-04-11,14.65225601196289
2013-04-12,14.264970779418945
2013-04-15,13.776254653930664
2013-04-16,14.16353702545166
2013-04-17,13.305980682373047
2013-04-18,13.186107635498047
2013-04-19,13.324419021606445
2013-04-22,13.435075759887695
2013-04-23,13.693264961242676
2013-04-24,13.68404483795166
2013-04-25,14.809011459350586
2013-04-26,15.085644721984863
2013-04-29,15.140970230102539
2013-04-30,15.159412384033203
2013-05-01,14.855118751525879
2013-05-02,14.892000198364258
2013-05-03,15.113301277160645
2013-05-06,15.251623153686523
2013-05-07,15.279285430908203
2013-05-08,15.28850269317627
2013-05-09,15.343832015991211
2013-05-10,15.648126602172852
2013-05-13,15.343832015991211
2013-05-14,15.463713645935059
2013-05-15,16.1184024810791
2013-05-16,15.943211555480957
2013-05-17,16.330490112304688
2013-05-20,16.31204605102539
2013-05-21,16.33970832824707
2013-05-22,15.933980941772461
2013-05-23,15.721894264221191
2013-05-24,15.84177303314209
2013-05-28,16.155282974243164
2013-05-29,16.053850173950195
2013-05-30,16.44113540649414
2013-05-31,16.54256820678711
2013-06-03,16.62556266784668
2013-06-04,16.41347312927246
2013-06-05,16.238269805908203
2013-06-06,16.07229995727539
2013-06-07,16.46880340576172
2013-06-10,16.478023529052734
2013-06-11,16.182947158813477
2013-06-12,15.860211372375488
2013-06-13,16.229055404663086
2013-06-14,15.98930835723877
2013-06-17,16.265933990478516
2013-06-18,16.431915283203125
2013-06-19,16.164508819580078
2013-06-20,15.68501091003418
2013-06-21,15.620464324951172
2013-06-24,15.270068168640137
2013-06-25,15.68501091003418
2013-06-26,15.897092819213867
2013-06-27,16.07229995727539
2013-06-28,16.201400756835938
2013-07-01,16.053850173950195
2013-07-02,15.832548141479492
2013-07-03,15.915543556213379
2013-07-05,16.19216537475586
2013-07-08,16.109176635742188
2013-07-09,16.1184024810791
2013-07-10,16.92985725402832
2013-07-11,17.11427879333496
2013-07-12,17.09583854675293
2013-07-15,16.65321922302246
2013-07-16,16.58867645263672
2013-07-17,16.5978946685791
2013-07-18,16.41347312927246
2013-07-19,16.459585189819336
2013-07-22,16.487253189086914
2013-07-23,16.330490112304688
2013-07-24,15.943211555480957
2013-07-25,15.343832015991211
2013-07-26,15.297727584838867
2013-07-29,15.122529983520508
2013-07-30,15.316173553466797
2013-07-31,15.205521583557129
2013-08-01,15.583582878112793
2013-08-02,15.316173553466797
2013-08-05,15.187077522277832
2013-08-06,15.076425552368164
2013-08-07,14.947325706481934
2013-08-08,14.901222229003906
2013-08-09,14.919663429260254
2013-08-12,15.205521583557129
2013-08-13,15.279285430908203
2013-08-14,15.196298599243164
2013-08-15,14.716803550720215
2013-08-16,14.735244750976562
2013-08-19,14.449393272399902
2013-08-20,14.504719734191895
2013-08-21,14.375621795654297
2013-08-22,14.587706565856934
2013-08-23,14.661477088928223
2013-08-26,14.532379150390625
2013-08-27,14.135873794555664
2013-08-28,14.098992347717285
2013-08-29,14.246530532836914
2013-08-30,14.154318809509277
2013-09-03,14.246530532836914
2013-09-04,14.63381290435791
2013-09-05,14.772124290466309
2013-09-06,14.670698165893555
2013-09-09,14.901222229003906
2013-09-10,15.094865798950195
2013-09-11,15.094865798950195
2013-09-12,14.910442352294922
2013-09-13,14.864340782165527
2013-09-16,14.947325706481934
